Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Tomas Sandström,26,LAK,RW,68,45,44,89,27,106,29,16,0,6,32,12,0,221,20.4,,,ASG
Brian Leetch,22,NYR,D,80,16,72,88,2,42,10,6,0,4,26,45,1,206,7.8,,,"ASG,ASnhl-4,Byng-12,Norris-4"
Ron Francis,27,2TM,C,81,23,64,87,-2,72,12,10,1,7,45,19,0,174,13.2,,,Selke-21
Ron Francis,27,HAR,C,67,21,55,76,-2,51,10,10,1,6,37,18,0,149,14.1,,,
Ron Francis,27,PIT,C,14,2,9,11,0,21,2,0,0,1,8,1,0,25,8.0,,,
Kevin Stevens,25,PIT,LW,80,40,46,86,-1,133,22,18,0,6,26,20,0,253,15.8,,,"ASG,ASnhl-2"
Pat LaFontaine,25,NYI,C,75,41,44,85,-6,42,27,12,2,5,23,21,0,225,18.2,,,"ASG,Byng-6"
Joe Nieuwendyk,24,CGY,C,79,45,40,85,19,36,19,22,4,1,26,14,0,222,20.3,,,Byng-13
Dave Gagner,26,MNS,C,73,40,42,82,9,114,20,20,0,5,28,14,0,223,17.9,,,"ASG,Selke-18"
Pat Verbeek,26,HAR,LW,80,43,39,82,0,246,28,15,0,5,17,21,1,247,17.4,,,"ASG,ASnhl-3"
Doug Gilmour,27,CGY,C,78,20,61,81,27,144,16,2,2,5,43,15,3,135,14.8,,,Selke-13
Sergei Fedorov,21,DET,C,77,31,48,79,11,66,17,11,3,5,31,16,1,259,12.0,,,"AR-1,Calder-2,Selke-21"
Sergei Makarov,32,CGY,RW,78,30,49,79,15,44,21,9,0,5,34,15,0,93,32.3,,,
Pierre Turgeon,21,BUF,C,78,32,47,79,14,26,17,13,2,3,38,8,1,174,18.4,,,
John MacLean,26,NJD,RW,78,45,33,78,8,150,24,19,2,7,24,7,2,292,15.4,,,"ASG,Hart-9"
Russ Courtnall,25,MTL,RW,79,26,50,76,5,29,20,5,1,5,36,12,2,279,9.3,,,Byng-13
Phil Housley,26,WIN,D,78,23,53,76,-13,24,10,12,1,3,27,25,1,206,11.2,,,"ASG,ASnhl-8,Byng-8"
Brian Bellows,26,MNS,LW,80,35,40,75,-13,43,18,17,0,4,24,16,0,296,11.8,,,ASnhl-5
Kevin Hatcher,24,WSH,D,79,24,50,74,-10,69,13,9,2,3,23,24,3,267,9.0,,,"ASG,ASnhl-7,Norris-6"
Vincent Damphousse,23,TOR,LW,79,26,47,73,-31,65,15,10,1,4,31,15,1,247,10.5,,,"ASG,ASnhl-8"
Bernie Nicholls,29,NYR,C,71,25,48,73,5,96,17,8,0,2,26,22,0,163,15.3,,,
Brian Propp,31,MNS,LW,79,26,47,73,7,58,17,9,0,1,20,24,3,171,15.2,,,
Mike Ridley,27,WSH,C,79,23,48,71,9,26,12,6,5,4,35,10,3,155,14.8,,,
Rick Tocchet,26,PHI,RW,70,40,31,71,2,150,32,8,0,5,23,8,0,217,18.4,,,"ASG,Hart-9"
Eddie Olczyk,24,2TM,C,79,30,41,71,-27,82,16,14,0,2,27,13,1,226,13.3,,,
Eddie Olczyk,24,TOR,C,18,4,10,14,-7,13,4,0,0,0,4,5,1,45,8.9,,,
Eddie Olczyk,24,WIN,C,61,26,31,57,-20,69,12,14,0,2,23,8,0,181,14.4,,,
Trevor Linden,20,VAN,RW,80,33,37,70,-25,65,15,16,2,4,23,14,0,229,14.4,,,ASG
Kirk Muller,24,NJD,LW,80,19,51,70,1,76,12,7,0,3,27,19,5,221,8.6,,,ASnhl-11
Michal Pivoňka,25,WSH,C,79,20,50,70,3,34,14,6,0,4,31,16,3,172,11.6,,,
Gary Suter,26,CGY,D,79,12,58,70,26,102,6,6,0,1,26,32,0,258,4.7,,,"ASG,ASnhl-10"
Dave Andreychuk,27,BUF,LW,80,36,33,69,11,32,23,13,0,4,19,14,0,234,15.4,,,ASnhl-7
Neal Broten,31,MNS,C,79,13,56,69,-3,26,10,1,2,0,29,24,3,191,6.8,,,
Pelle Eklund,27,PHI,C,73,19,50,69,-2,14,11,8,0,4,29,20,1,131,14.5,,,"Byng-11,Selke-16"
Mike Gartner,31,NYR,RW,79,49,20,69,-9,53,26,22,1,4,15,5,0,262,18.7,,,Byng-9
Esa Tikkanen,26,EDM,LW,79,27,42,69,22,85,22,3,2,6,27,13,2,235,11.5,,,"ASnhl-4,Selke-2"
Petr Klíma,26,EDM,RW,70,40,28,68,24,113,32,7,1,5,19,9,0,204,19.6,,,ASnhl-6
Thomas Steen,30,WIN,C,58,19,48,67,-3,49,12,7,0,3,28,19,1,125,15.2,,,
Darren Turcotte,22,NYR,C,74,26,41,67,-5,37,9,15,2,3,20,19,2,212,12.3,,,ASG
Murray Craven,26,PHI,LW,77,19,47,66,-2,53,13,6,0,0,32,15,0,170,11.2,,,
Brendan Shanahan,22,NJD,LW,75,29,37,66,4,141,22,7,0,2,25,12,0,195,14.9,,,ASnhl-9
Pat Elynuik,23,WIN,RW,80,31,34,65,-13,73,15,16,0,4,19,15,0,150,20.7,,,
Michel Goulet,30,CHI,LW,74,27,38,65,27,65,18,9,0,1,27,11,0,167,16.2,,,ASnhl-9
Geoff Courtnall,28,2TM,LW,77,33,32,65,16,64,21,12,0,8,27,5,0,263,12.5,,,
Geoff Courtnall,28,STL,LW,66,27,30,57,19,56,18,9,0,6,26,4,0,216,12.5,,,
Geoff Courtnall,28,VAN,LW,11,6,2,8,-3,8,3,3,0,2,1,1,0,47,12.8,,,
Chris Chelios,29,CHI,D,77,12,52,64,23,192,5,5,2,2,18,29,5,187,6.4,,,"ASG,ASnhl-3,Norris-3"
Tony Granato,26,LAK,LW,68,30,34,64,22,154,18,11,1,3,26,8,0,197,15.2,,,
Mark Messier,30,EDM,C,53,12,52,64,15,34,8,3,1,2,34,18,0,109,11.0,,,"ASG,ASnhl-9,Hart-9"
Mike Modano,20,MNS,RW,79,28,36,64,2,61,19,9,0,2,21,15,0,232,12.1,,,
Alexander Mogilny,21,BUF,RW,62,30,34,64,14,16,24,3,3,5,27,5,2,201,14.9,,,
Steve Duchesne,25,LAK,D,78,21,41,62,19,66,13,8,0,3,26,14,1,171,12.3,,,ASnhl-9
Brian Mullen,28,NYR,LW,79,19,43,62,12,44,15,4,0,3,31,11,1,188,10.1,,,
Joe Murphy,23,EDM,RW,80,27,35,62,2,35,22,4,1,4,21,12,2,141,19.1,,,
Stéphane Richer,24,MTL,RW,75,31,30,61,0,53,22,9,0,4,19,10,1,221,14.0,,,
Peter Šťastný,34,NJD,C,77,18,42,60,0,53,14,4,0,3,18,23,1,117,15.4,,,
Dan Quinn,25,2TM,C,78,22,38,60,-33,66,10,12,0,5,21,17,0,183,12.0,,,
Dan Quinn,25,VAN,C,64,18,31,49,-28,46,10,8,0,3,17,14,0,157,11.5,,,
Dan Quinn,25,STL,C,14,4,7,11,-5,20,0,4,0,2,4,3,0,26,15.4,,,
Jeff Brown,24,STL,D,67,12,47,59,4,39,5,6,1,0,23,24,0,176,6.8,,,
Ken Hodge,24,BOS,C,70,30,29,59,11,20,16,12,2,4,23,6,0,137,21.9,,,"AR-1,Calder-3"
James Patrick,27,NYR,D,74,10,49,59,-5,58,4,6,0,2,17,31,1,138,7.2,,,Norris-8
Denis Savard,29,MTL,C,70,28,31,59,-1,52,19,7,2,0,19,12,0,187,15.0,,,ASG
Mats Sundin,19,QUE,RW,80,23,36,59,-24,58,19,4,0,0,28,8,0,155,14.8,,,Calder-7
John Druce,24,WSH,RW,80,22,36,58,4,46,14,7,1,4,24,11,1,209,10.5,,,
Todd Elik,24,LAK,C,74,21,37,58,20,58,19,2,0,4,31,6,0,153,13.7,,,
Rob Brown,22,2TM,RW,69,24,34,58,-7,132,12,12,0,2,24,10,0,126,19.0,,,
Rob Brown,22,PIT,RW,25,6,10,16,0,31,4,2,0,0,8,2,0,32,18.8,,,
Rob Brown,22,HAR,RW,44,18,24,42,-7,101,8,10,0,2,16,8,0,94,19.1,,,
Jaromír Jágr,18,PIT,RW,80,27,30,57,-4,42,20,7,0,4,24,6,0,136,19.9,,,"AR-1,Calder-6"
Craig Simpson,23,EDM,LW,75,30,27,57,-8,66,15,15,0,5,18,9,0,143,21.0,,,ASnhl-11
David Volek,24,NYI,LW,77,22,34,56,-10,57,16,6,0,1,23,9,2,224,9.8,,,
Glenn Anderson,30,EDM,RW,74,24,31,55,-7,59,16,8,0,4,21,9,1,193,12.4,,,
John Ogrodnick,31,NYR,LW,79,31,23,54,15,10,19,12,0,4,19,4,0,250,12.4,,,
Steve Smith,27,EDM,D,77,13,41,54,14,193,9,4,0,2,24,15,2,114,11.4,,,"ASG,ASnhl-13"
Steve Thomas,27,CHI,LW,69,19,35,54,8,129,17,2,0,3,28,7,0,192,9.9,,,
Zarley Zalapski,22,2TM,D,77,15,39,54,8,65,6,8,1,1,24,14,1,156,9.6,,,ASnhl-13
Zarley Zalapski,22,PIT,D,66,12,36,48,15,59,6,5,1,1,23,12,1,135,8.9,,,
Zarley Zalapski,22,HAR,D,11,3,3,6,-7,6,0,3,0,0,1,2,0,21,14.3,,,
Dave Christian,31,BOS,RW,78,32,21,53,8,41,23,9,0,2,15,6,0,173,18.5,,,ASG
Stéphan Lebeau,22,MTL,C,73,22,31,53,4,24,14,8,0,2,16,15,0,108,20.4,,,
Gary Roberts,24,CGY,LW,80,22,31,53,15,252,22,0,0,3,30,1,0,132,16.7,,,
Brent Sutter,28,NYI,C,75,21,32,53,-8,49,13,6,2,4,23,8,1,186,11.3,,,
Dave Taylor,35,LAK,RW,73,23,30,53,27,148,17,6,0,2,26,4,0,122,18.9,,,Clancy-1
Calle Johansson,23,WSH,D,80,11,41,52,-2,23,8,2,1,2,19,22,0,128,8.6,,,
Rick Vaive,31,BUF,RW,71,25,27,52,11,74,16,9,0,3,19,8,0,155,16.1,,,
Adam Creighton,25,CHI,C,72,22,29,51,0,135,10,10,2,6,19,8,2,127,17.3,,,
Kevin Miller,25,2TM,RW,74,22,29,51,-3,67,18,1,3,3,24,4,1,136,16.2,,,
Kevin Miller,25,NYR,RW,63,17,27,44,1,63,14,1,2,3,23,3,1,113,15.0,,,
Kevin Miller,25,DET,RW,11,5,2,7,-4,4,4,0,1,0,1,1,0,23,21.7,,,
Shawn Burr,24,DET,LW,80,20,30,50,14,112,14,6,0,4,25,3,2,164,12.2,,,
Kelly Miller,27,WSH,LW,80,24,26,50,10,29,18,4,2,3,15,6,5,155,15.5,,,Selke-7
Christian Ruuttu,26,BUF,C,77,16,34,50,-6,96,11,2,3,1,20,13,1,155,10.3,,,
Rod Brind'Amour,20,STL,LW,78,17,32,49,2,93,13,4,0,3,27,5,0,169,10.1,,,
Scott Stevens,26,STL,D,78,5,44,49,23,150,4,1,0,1,25,18,1,160,3.1,,,"ASG,ASnhl-6,Norris-7"
Dave Ellett,26,2TM,D,77,12,37,49,-8,75,5,6,1,1,12,23,2,195,6.2,,,
Dave Ellett,26,WIN,D,17,4,7,11,-4,6,2,1,1,0,2,5,0,41,9.8,,,
Dave Ellett,26,TOR,D,60,8,30,38,-4,69,3,5,0,1,10,18,2,154,5.2,,,
Tony Hrkac,24,QUE,LW,70,16,32,48,-22,16,10,6,0,0,17,14,1,122,13.1,,,
Bob Sweeney,27,BOS,C,80,15,33,48,12,115,14,0,1,2,31,1,1,116,12.9,,,
Shayne Corson,24,MTL,LW,71,23,24,47,9,138,16,7,0,2,21,3,0,164,14.0,,,
Kevin Dineen,27,HAR,RW,61,17,30,47,-15,104,13,4,0,2,17,13,0,161,10.6,,,
Benoît Hogue,24,BUF,LW,76,19,28,47,-8,76,18,1,0,2,18,10,0,134,14.2,,,
Claude Lemieux,25,NJD,RW,78,30,17,47,-8,105,20,10,0,2,16,1,0,271,11.1,,,
Yves Racine,21,DET,D,62,7,40,47,1,33,5,2,0,1,20,19,1,131,5.3,,,
Ray Sheppard,24,NYR,RW,59,24,23,47,8,21,17,7,0,5,15,8,0,129,18.6,,,
Rob Blake,21,LAK,D,75,12,34,46,3,125,3,9,0,2,18,16,0,150,8.0,,,"ASnhl-13,AR-1,Calder-5"
Jimmy Carson,22,DET,C,64,21,25,46,3,28,15,5,1,4,17,8,0,175,12.0,,,
Dale Hunter,30,WSH,C,76,16,30,46,-22,234,7,9,0,2,23,7,0,106,15.1,,,
Bobby Smith,32,MNS,C,73,15,31,46,-9,60,8,7,0,2,18,13,0,121,12.4,,,ASG
Patrik Sundström,29,NJD,C,71,15,31,46,7,48,10,4,1,1,21,9,1,96,15.6,,,
Greg Adams,27,VAN,LW,55,21,24,45,-5,10,15,5,1,2,16,7,1,148,14.2,,,
Bruce Driver,28,NJD,D,73,9,36,45,11,62,2,7,0,2,20,15,1,195,4.6,,,
Patrick Flatley,27,NYI,RW,56,20,25,45,-2,74,12,8,0,4,18,7,0,137,14.6,,,
Dirk Graham,31,CHI,RW,80,24,21,45,12,88,14,4,6,7,14,4,3,189,12.7,,,Selke-1
Derek King,23,NYI,LW,66,19,26,45,1,44,17,2,0,2,15,11,0,130,14.6,,,
Mario Lemieux,25,PIT,C,26,19,26,45,8,30,12,6,1,2,19,7,0,89,21.3,,,
Ron Sutter,27,PHI,C,80,17,28,45,2,92,15,2,0,1,25,3,0,149,11.4,,,
Mike Krushelnyski,30,2TM,LW,74,18,27,45,1,58,13,3,2,1,23,4,0,109,16.5,,,
Mike Krushelnyski,30,LAK,LW,15,1,5,6,7,10,0,1,0,0,5,0,0,11,9.1,,,
Mike Krushelnyski,30,TOR,LW,59,17,22,39,-6,48,13,2,2,1,18,4,0,98,17.3,,,
Dave Capuano,22,VAN,C,61,13,31,44,1,42,8,5,0,1,24,7,0,77,16.9,,,
Guy Carbonneau,30,MTL,C,78,20,24,44,-1,63,15,4,1,3,22,1,1,131,15.3,,,Selke-4
Uwe Krupp,25,BUF,D,74,12,32,44,14,66,6,6,0,0,17,14,1,138,8.7,,,"ASG,ASnhl-12"
Cliff Ronning,25,2TM,C,59,20,24,44,0,10,13,7,0,2,13,11,0,113,17.7,,,
Cliff Ronning,25,STL,C,48,14,18,32,2,10,9,5,0,2,10,8,0,81,17.3,,,
Cliff Ronning,25,VAN,C,11,6,6,12,-2,0,4,2,0,0,3,3,0,32,18.8,,,
Bobby Holík,20,HAR,LW,78,21,22,43,-3,113,13,8,0,3,19,3,0,173,12.1,,,
Mike McPhee,30,MTL,LW,64,22,21,43,6,56,20,2,0,4,16,4,1,123,17.9,,,Selke-5
Glen Wesley,22,BOS,D,80,11,32,43,0,78,5,5,1,1,9,22,1,199,5.5,,,
Larry Murphy,29,2TM,D,75,9,34,43,-6,68,6,3,0,2,15,19,0,188,4.8,,,
Larry Murphy,29,MNS,D,31,4,11,15,-8,38,3,1,0,2,4,7,0,103,3.9,,,
Larry Murphy,29,PIT,D,44,5,23,28,2,30,3,2,0,0,11,12,0,85,5.9,,,
Bob Errey,26,PIT,LW,79,20,22,42,11,115,19,0,1,2,22,0,0,131,15.3,,,
Gord Murphy,23,PHI,D,80,11,31,42,-7,58,5,6,0,2,8,23,0,203,5.4,,,
Randy Wood,27,NYI,RW,76,24,18,42,-12,45,17,6,1,3,15,2,1,186,12.9,,,
Ray Ferraro,26,2TM,C,76,21,21,42,-12,70,15,6,0,1,16,5,0,109,19.3,,,
Ray Ferraro,26,HAR,C,15,2,5,7,-1,18,1,1,0,0,4,1,0,18,11.1,,,
Ray Ferraro,26,NYI,C,61,19,16,35,-11,52,14,5,0,1,12,4,0,91,20.9,,,
Brian Bradley,26,2TM,C,70,11,31,42,-9,62,8,3,0,3,22,9,0,116,9.5,,,
Brian Bradley,26,VAN,C,44,11,20,31,-2,42,8,3,0,3,16,4,0,84,13.1,,,
Brian Bradley,26,TOR,C,26,0,11,11,-7,20,0,0,0,0,6,5,0,32,0.0,,,
Scott Young,23,2TM,RW,77,17,25,42,-6,41,9,6,2,5,15,9,1,210,8.1,,,
Scott Young,23,HAR,RW,34,6,9,15,-9,8,2,3,1,2,6,3,0,94,6.4,,,
Scott Young,23,PIT,RW,43,11,16,27,3,33,7,3,1,3,9,6,1,116,9.5,,,
Alexei Kasatonov,31,NJD,D,78,10,31,41,23,76,9,1,0,3,22,9,0,122,8.2,,,
Scott Mellanby,24,PHI,RW,74,20,21,41,8,155,15,5,0,6,19,2,0,165,12.1,,,
Fredrik Olausson,24,WIN,D,71,12,29,41,-22,24,7,5,0,0,12,16,1,168,7.1,,,
Robert Reichel,19,CGY,LW,66,19,22,41,17,22,16,3,0,3,15,7,0,131,14.5,,,
Mike Ricci,19,PHI,C,68,21,20,41,-8,64,12,9,0,4,14,6,0,121,17.4,,,Calder-8
Dave Barr,30,DET,RW,70,18,22,40,20,55,14,2,2,2,20,0,2,98,18.4,,,
Johan Garpenlöv,22,DET,LW,71,18,22,40,-4,18,16,2,0,3,18,4,0,91,19.8,,,
Martin Gélinas,20,EDM,LW,73,20,20,40,-7,34,16,4,0,2,18,2,0,124,16.1,,,
Dave Lowry,25,STL,LW,79,19,21,40,19,168,17,0,2,5,17,0,4,123,15.4,,,Selke-12
Stéphane Morin,21,QUE,C,48,13,27,40,6,30,9,3,1,2,22,4,1,63,20.6,,,
Doug Wilson,33,CHI,D,51,11,29,40,25,32,4,6,1,1,13,16,0,162,6.8,,,
Paul Ysebaert,24,2TM,LW,62,19,21,40,-7,22,13,6,0,1,15,6,0,128,14.8,,,
Paul Ysebaert,24,NJD,LW,11,4,3,7,1,6,3,1,0,0,2,1,0,14,28.6,,,
Paul Ysebaert,24,DET,LW,51,15,18,33,-8,16,10,5,0,1,13,5,0,114,13.2,,,
Peter Zezel,25,2TM,C,52,21,19,40,-20,14,9,12,0,5,11,8,0,90,23.3,,,
Peter Zezel,25,WSH,C,20,7,5,12,-13,10,1,6,0,0,3,2,0,21,33.3,,,
Peter Zezel,25,TOR,C,32,14,14,28,-7,4,8,6,0,5,8,6,0,69,20.3,,,
Dino Ciccarelli,30,WSH,RW,54,21,18,39,-17,66,19,2,0,2,15,3,0,186,11.3,,,
Ulf Dahlén,24,MNS,RW,66,21,18,39,7,6,17,4,0,3,14,4,0,133,15.8,,,
Marty McSorley,27,LAK,D,61,7,32,39,48,221,5,1,1,1,25,6,1,100,7.0,,,"ASnhl-10,Selke-21"
Joe Mullen,33,PIT,RW,47,17,22,39,9,6,9,8,0,2,15,7,0,85,20.0,,,
Joel Otto,29,CGY,C,76,19,20,39,-4,183,11,7,1,4,16,4,0,109,17.4,,,Selke-13
Bob Probert,25,DET,LW,55,16,23,39,-3,315,12,4,0,3,17,6,0,88,18.2,,,
Michel Petit,26,2TM,D,73,13,26,39,-34,179,6,6,1,2,11,15,0,134,9.7,,,
Michel Petit,26,QUE,D,19,4,7,11,-15,47,1,3,0,0,2,5,0,39,10.3,,,
Michel Petit,26,TOR,D,54,9,19,28,-19,132,5,3,1,2,9,10,0,95,9.5,,,
Doug Lidster,30,VAN,D,78,6,32,38,-6,77,2,4,0,1,15,16,1,157,3.8,,,
Eric Weinrich,24,NJD,D,76,4,34,38,10,48,3,1,0,0,20,13,1,96,4.2,,,AR-1
Keith Acton,32,PHI,C,76,14,23,37,-9,131,11,2,1,1,18,5,0,120,11.7,,,Selke-19
Troy Murray,28,CHI,C,75,14,23,37,13,74,10,4,0,2,13,10,0,130,10.8,,,Selke-21
Ron Wilson,34,STL,C,73,10,27,37,-1,54,7,1,2,1,24,1,2,101,9.9,,,
Doug Crossman,30,3TM,D,74,8,29,37,-23,48,4,4,0,0,9,20,0,108,7.4,,,
Doug Crossman,30,NYI,D,16,1,6,7,-4,12,0,1,0,0,1,5,0,30,3.3,,,
Doug Crossman,30,HAR,D,41,4,19,23,-13,19,2,2,0,0,6,13,0,62,6.5,,,
Doug Crossman,30,DET,D,17,3,4,7,-6,17,2,1,0,0,2,2,0,16,18.8,,,
Brent Ashton,30,WIN,LW,61,12,24,36,-10,58,11,1,0,2,17,6,1,107,11.2,,,
Mike Keane,23,MTL,RW,73,13,23,36,6,50,10,2,1,2,21,2,0,109,11.9,,,
Bob Kudelski,26,LAK,RW,72,23,13,36,9,46,18,2,3,3,12,0,1,137,16.8,,,
Ken Linseman,32,EDM,C,56,7,29,36,15,94,4,2,1,0,28,1,0,49,14.3,,,
Paul MacDermid,27,WIN,RW,69,15,21,36,-6,128,12,3,0,1,17,4,0,94,16.0,,,
Sergio Momesso,25,2TM,RW,70,16,20,36,13,174,13,3,0,3,19,1,0,119,13.4,,,
Sergio Momesso,25,STL,RW,59,10,18,28,12,131,10,0,0,1,17,1,0,86,11.6,,,
Sergio Momesso,25,VAN,RW,11,6,2,8,1,43,3,3,0,2,2,0,0,33,18.2,,,
Gino Cavallini,28,STL,LW,78,8,27,35,4,81,5,3,0,2,24,3,0,131,6.1,,,
Paul Cavallini,25,STL,D,67,10,25,35,19,89,7,3,0,0,20,4,1,116,8.6,,,
Brent Fedyk,23,DET,RW,67,16,19,35,20,38,16,0,0,1,17,0,2,74,21.6,,,
Kelly Kisio,31,NYR,C,51,15,20,35,3,58,7,7,1,2,14,6,0,74,20.3,,,
Rob Ramage,32,TOR,D,80,10,25,35,2,173,5,5,0,2,12,11,2,169,5.9,,,
Paul Fenton,31,3TM,LW,78,14,21,35,-5,28,10,2,2,2,18,3,0,133,10.5,,,
Paul Fenton,31,WIN,LW,17,4,4,8,-4,18,3,1,0,1,2,2,0,28,14.3,,,
Paul Fenton,31,TOR,LW,30,5,10,15,-3,0,3,1,1,0,9,1,0,46,10.9,,,
Paul Fenton,31,CGY,LW,31,5,7,12,2,10,4,0,1,1,7,0,0,59,8.5,,,
Bob Bassen,25,STL,C,79,16,18,34,17,183,14,0,2,1,18,0,0,117,13.7,,,Selke-9
Phil Bourque,28,PIT,LW,78,20,14,34,7,106,15,1,4,0,13,0,1,122,16.4,,,
Wendel Clark,24,TOR,LW,63,18,16,34,-5,152,14,4,0,2,13,3,0,181,9.9,,,
Doug Evans,27,WIN,LW,70,7,27,34,-1,108,6,1,0,0,21,5,1,70,10.0,,,
Dave Hannan,29,TOR,C,74,11,23,34,-9,82,10,0,1,2,15,2,6,72,15.3,,,
Igor Larionov,30,VAN,C,64,13,21,34,-3,14,11,1,1,0,17,3,1,66,19.7,,,
Stéphane Matteau,21,CGY,RW,78,15,19,34,17,93,14,0,1,1,15,0,4,114,13.2,,,
Wayne Presley,25,CHI,RW,71,15,19,34,11,122,14,1,0,3,12,7,0,141,10.6,,,
Brian Skrudland,27,MTL,C,57,15,19,34,12,85,13,1,1,2,18,1,0,71,21.1,,,Selke-11
Tony McKegney,32,2TM,LW,59,17,17,34,-27,48,10,7,0,2,10,7,0,121,14.0,,,
Tony McKegney,32,QUE,LW,50,17,16,33,-25,44,10,7,0,2,9,7,0,111,15.3,,,
Tony McKegney,32,CHI,LW,9,0,1,1,-2,4,0,0,0,0,1,0,0,10,0.0,,,
Mike Hough,27,QUE,LW,63,13,20,33,-7,111,11,1,1,1,17,2,1,106,12.3,,,
Teppo Numminen,22,WIN,D,80,8,25,33,-15,28,5,3,0,0,16,9,0,151,5.3,,,
Steve Bozek,30,VAN,LW,62,15,17,32,-6,22,14,0,1,2,16,0,1,126,11.9,,,
Terry Carkner,24,PHI,D,79,7,25,32,-15,204,1,6,0,1,11,14,0,97,7.2,,,
Robert Kron,23,VAN,RW,76,12,20,32,-11,21,7,2,3,0,19,0,1,124,9.7,,,
Jyrki Lumme,24,VAN,D,80,5,27,32,-15,59,4,1,0,0,19,8,0,157,3.2,,,
Craig MacTavish,32,EDM,C,80,17,15,32,-1,76,9,2,6,1,13,2,0,113,15.0,,,Selke-9
Brad Shaw,26,HAR,D,72,4,28,32,-10,29,2,2,0,1,5,22,1,129,3.1,,,
Mark Tinordi,24,MNS,D,69,5,27,32,1,189,4,1,0,2,15,11,1,92,5.4,,,
Mark Hunter,28,2TM,RW,68,14,18,32,2,165,7,7,0,0,11,7,0,110,12.7,,,
Mark Hunter,28,CGY,RW,57,10,15,25,-1,125,4,6,0,0,9,6,0,90,11.1,,,
Mark Hunter,28,HAR,RW,11,4,3,7,3,40,3,1,0,0,2,1,0,20,20.0,,,
Al Iafrate,24,2TM,D,72,9,23,32,-16,237,6,2,1,1,16,7,0,106,8.5,,,
Al Iafrate,24,TOR,D,42,3,15,18,-15,113,1,2,0,0,9,6,0,51,5.9,,,
Al Iafrate,24,WSH,D,30,6,8,14,-1,124,5,0,1,1,7,1,0,55,10.9,,,
Brian Benning,24,LAK,D,61,7,24,31,12,127,5,2,0,1,15,9,0,120,5.8,,,
Bryan Fogarty,21,QUE,D,45,9,22,31,-11,24,6,3,0,2,9,13,0,107,8.4,,,
Normand Lacombe,26,PHI,RW,74,11,20,31,-1,27,10,1,0,1,19,0,1,91,12.1,,,
Grant Ledyard,29,BUF,D,60,8,23,31,13,46,5,2,1,1,12,10,1,118,6.8,,,
Anatoli Semenov,28,EDM,C,57,15,16,31,17,26,11,3,1,1,11,2,3,101,14.9,,,
