Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Bill Barber,20,PHI,LW,69,30,34,64,11,46,23,7,0,2,27,7,0,214,14.0,,,Calder-2
Bob Berry,29,LAK,LW,78,36,28,64,-14,75,22,14,0,2,23,5,0,176,20.5,,,ASG
Bill Fairbairn,26,NYR,RW,78,30,33,63,37,23,23,5,2,5,27,4,2,174,17.2,,,
Vic Hadfield,32,NYR,LW,63,28,34,62,14,60,19,9,0,4,27,7,0,214,13.1,,,
Jim Lorentz,25,BUF,RW,78,27,35,62,6,30,16,11,0,5,27,7,1,175,15.4,,,
Bill Goldsworthy,28,MNS,RW,75,27,33,60,24,97,19,8,0,2,30,3,0,260,10.4,,,
Bobby Leiter,31,ATF,C,78,26,34,60,-12,19,21,5,0,3,28,6,0,174,14.9,,,
Gerry Meehan,26,BUF,C,77,31,29,60,4,21,27,3,1,6,25,4,0,208,14.9,,,
Butch Goring,23,LAK,C,67,28,31,59,0,2,23,4,1,1,25,6,0,148,18.9,,,
Pete Mahovlich,26,MTL,C,61,21,38,59,21,49,14,3,4,3,29,9,0,173,12.1,,,
Pete Stemkowski,29,NYR,C,78,22,37,59,28,71,20,2,0,1,33,3,1,200,11.0,,,
Ralph Backstrom,35,2TM,C,79,26,32,58,-11,8,23,1,2,6,26,5,1,168,15.5,,,
Ralph Backstrom,35,LAK,C,63,20,29,49,-11,6,18,1,1,6,24,5,0,132,15.2,,,
Ralph Backstrom,35,CBH,C,16,6,3,9,0,2,5,0,1,0,2,0,1,36,16.7,,,
Cliff Koroll,26,CBH,RW,77,33,24,57,18,38,26,6,1,6,19,5,0,151,21.9,,,
Buster Harvey,22,MNS,RW,68,21,34,55,23,16,18,3,0,3,30,4,0,184,11.4,,,
Guy Lafleur,21,MTL,RW,69,28,27,55,15,51,19,9,0,7,18,9,0,176,15.9,,,
Don Marcotte,25,BOS,LW,78,24,31,55,31,49,21,1,2,3,27,0,4,175,13.7,,,
Norm Ullman,37,TOR,C,65,20,35,55,-16,10,17,3,0,1,27,8,0,174,11.5,,,
Bryan Hextall,31,PIT,C,78,21,33,54,-24,113,15,6,0,3,24,9,0,169,12.4,,,
Guy Lapointe,24,MTL,D,76,19,35,54,52,117,16,3,0,2,20,14,1,196,9.7,,,"ASG,ASnhl-1,Norris-2"
Walt McKechnie,25,CGS,C,78,16,38,54,-24,58,11,4,1,0,26,10,2,182,8.8,,,
Nick Libett,27,DET,LW,78,19,34,53,2,56,14,4,1,3,24,9,1,202,9.4,,,
Brad Park,24,NYR,D,52,10,43,53,30,51,6,4,0,1,34,9,0,142,7.0,,,"ASG,ASnhl-2,Norris-3"
Steve Vickers,21,NYR,LW,61,30,23,53,35,37,28,2,0,5,21,2,0,131,22.9,,,Calder-1
Mike Murphy,22,2TM,RW,79,22,31,53,8,53,19,3,0,4,27,3,1,217,10.1,,,
Mike Murphy,22,STL,RW,64,18,27,45,13,48,15,3,0,3,23,3,1,182,9.9,,,
Mike Murphy,22,NYR,RW,15,4,4,8,-5,5,4,0,0,1,4,0,0,35,11.4,,,
Hilliard Graves,22,CGS,RW,75,27,25,52,-14,34,24,3,0,3,19,6,0,128,21.1,,,Calder-8
Rich Lemieux,21,VAN,C,78,17,35,52,-27,41,14,3,0,2,22,13,0,138,12.3,,,
Jim McKenny,26,TOR,D,77,11,41,52,6,55,6,5,0,0,28,13,0,208,5.3,,,
Ron Ellis,28,TOR,RW,78,22,29,51,-1,22,17,4,1,2,23,6,0,228,9.6,,,
Billy Harris,21,NYI,RW,78,28,22,50,-45,35,22,6,0,2,15,7,0,196,14.3,,,Calder-3
Ross Lonsberry,25,PHI,LW,77,21,29,50,6,59,15,6,0,3,23,6,0,205,10.2,,,
Gregg Sheppard,23,BOS,C,64,24,26,50,37,18,22,0,2,3,23,0,3,151,15.9,,,Calder-6
Marc Tardif,23,MTL,LW,76,25,25,50,18,48,22,3,0,4,19,6,0,152,16.4,,,
Joey Johnston,23,CGS,LW,71,28,21,49,-19,62,19,8,1,2,16,5,0,170,16.5,,,ASG
Greg Polis,22,PIT,LW,78,26,23,49,-34,36,18,8,0,2,16,7,0,221,11.8,,,ASG
Ron Schock,29,PIT,C,78,13,36,49,-12,23,8,2,3,1,27,5,4,143,9.1,,,
Tim Ecclestone,25,DET,RW,78,18,30,48,5,28,14,3,1,2,23,7,0,175,10.3,,,
Jack Egers,24,STL,LW,78,24,24,48,1,26,20,4,0,4,17,7,0,240,10.0,,,
Réjean Houle,23,MTL,LW,72,13,35,48,24,36,10,3,0,1,30,5,0,117,11.1,,,
Larry Romanchych,23,ATF,RW,70,18,30,48,-12,39,14,4,0,2,25,5,0,160,11.3,,,
Gary Sabourin,29,STL,RW,76,21,27,48,-5,30,20,1,0,2,24,3,0,240,8.8,,,
Bobby Lalonde,21,VAN,C,77,20,27,47,-32,32,13,7,0,6,19,8,0,126,15.9,,,
Mike Walton,28,BOS,C,56,25,22,47,10,37,25,0,0,2,18,4,0,128,19.5,,,
Bill White,33,CBH,D,72,9,38,47,32,80,8,1,0,2,24,12,2,176,5.1,,,"ASG,ASnhl-2,Norris-3"
Chuck Lefley,23,MTL,C,65,21,25,46,35,22,19,1,1,7,24,1,0,99,21.2,,,
Ed Westfall,32,NYI,RW,67,15,31,46,-42,25,11,4,0,1,23,8,0,160,9.4,,,ASG
Gilles Marotte,27,LAK,D,78,6,39,45,-24,70,3,3,0,0,17,20,2,207,2.9,,,ASG
Bobby Rousseau,32,NYR,RW,78,8,37,45,1,14,6,2,0,3,17,20,0,150,5.3,,,
Eddie Shack,35,PIT,LW,74,25,20,45,-9,84,17,8,0,3,13,7,0,192,13.0,,,
Dick Redmond,23,2TM,LW,76,12,32,44,-11,26,8,4,0,1,20,12,0,203,5.9,,,
Dick Redmond,23,CGS,LW,24,3,13,16,-15,22,2,1,0,0,10,3,0,63,4.8,,,
Dick Redmond,23,CBH,LW,52,9,19,28,4,4,6,3,0,1,10,9,0,140,6.4,,,
Red Berenson,33,DET,C,78,13,30,43,-14,8,8,5,0,1,20,10,0,180,7.2,,,
Don Luce,24,BUF,C,78,18,25,43,7,32,15,0,3,2,24,0,1,198,9.1,,,
Jean Pronovost,27,PIT,RW,66,21,22,43,-14,16,18,2,1,5,16,6,0,192,10.9,,,
Henri Richard,36,MTL,C,71,8,35,43,33,21,8,0,0,2,34,1,0,133,6.0,,,
Don Tannahill,23,VAN,LW,78,22,21,43,-27,21,19,2,1,3,17,4,0,186,11.8,,,
Tom Bladon,20,PHI,D,78,11,31,42,9,26,4,7,0,0,16,15,0,151,7.3,,,
Bill Collins,29,DET,RW,78,21,21,42,-1,44,19,1,1,6,19,0,2,186,11.3,,,
Rey Comeau,24,ATF,C,77,21,21,42,1,19,18,3,0,2,17,4,0,146,14.4,,,
Jocelyn Guevremont,21,VAN,D,78,16,26,42,-42,46,9,6,1,0,15,10,1,246,6.5,,,
Murray Oliver,35,MNS,C,75,11,31,42,4,10,9,2,0,2,30,1,0,174,6.3,,,
Craig Patrick,26,CGS,RW,71,20,22,42,-32,6,17,2,1,0,16,6,0,152,13.2,,,
Dean Prentice,40,MNS,LW,73,26,16,42,4,22,21,5,0,5,13,3,0,168,15.5,,,
Phil Roberto,24,STL,RW,77,20,22,42,-12,99,18,2,0,5,19,2,1,275,7.3,,,
Rod Seiling,28,NYR,D,72,9,33,42,43,36,7,1,1,2,26,6,1,155,5.8,,,
Germain Gagnon,30,NYI,LW,63,12,29,41,-24,31,8,3,1,1,24,5,0,126,9.5,,,
Pete Laframboise,23,CGS,LW,77,16,25,41,-24,26,14,2,0,1,22,3,0,113,14.2,,,
Keith McCreary,32,ATF,LW,77,20,21,41,-22,21,11,9,0,3,18,2,1,157,12.7,,,
Dan Maloney,22,2TM,LW,71,17,24,41,19,81,12,5,0,5,20,4,0,139,12.2,,,
Dan Maloney,22,CBH,LW,57,13,17,30,13,63,8,5,0,4,15,2,0,104,12.5,,,
Dan Maloney,22,LAK,LW,14,4,7,11,6,18,4,0,0,1,5,2,0,35,11.4,,,
Darryl Edestrand,27,PIT,D,78,15,24,39,4,88,10,4,1,2,20,4,0,155,9.7,,,
Serge Savard,27,MTL,D,74,7,32,39,70,58,4,2,1,0,27,4,1,106,6.6,,,ASG
Stan Weir,20,CGS,C,78,15,24,39,-24,16,10,5,0,1,18,6,0,123,12.2,,,
Hugh Harris,24,BUF,LW,60,12,26,38,8,17,12,0,0,0,24,2,0,121,9.9,,,
Don Lever,20,VAN,C,78,12,26,38,-27,49,8,3,1,1,22,4,0,138,8.7,,,
Danny O'Shea,27,STL,C,75,12,26,38,-5,30,10,0,2,2,23,1,2,110,10.9,,,
Brian Spencer,23,NYI,LW,78,14,24,38,-47,90,14,0,0,2,20,4,0,163,8.6,,,
Lou Angotti,35,CBH,C,77,15,22,37,-3,26,10,4,1,4,18,2,2,91,16.5,,,
Ernie Hicke,25,2TM,LW,59,14,23,37,-2,37,12,2,0,2,12,11,0,122,11.5,,,
Ernie Hicke,25,ATF,LW,58,14,23,37,-2,37,12,2,0,2,12,11,0,120,11.7,,,
Ernie Hicke,25,NYI,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,
Pierre Jarry,23,TOR,LW,74,19,18,37,-12,42,17,2,0,2,16,2,0,188,10.1,,,
Al Karlander,26,DET,LW,77,15,22,37,2,25,11,4,0,4,21,1,0,99,15.2,,,
Dennis Kearns,27,VAN,D,72,4,33,37,-26,51,2,2,0,0,26,7,0,113,3.5,,,
Dale Tallon,22,VAN,D,75,13,24,37,-32,83,8,5,0,1,14,10,0,170,7.6,,,
John Wright,24,VAN,C,71,10,27,37,-14,32,10,0,0,1,24,2,1,121,8.3,,,
Guy Charron,24,DET,LW,75,18,18,36,9,23,18,0,0,2,15,3,0,117,15.4,,,
Denis Dupéré,24,TOR,LW,61,13,23,36,-5,10,9,4,0,0,19,4,0,129,10.1,,,
Fran Huck,27,STL,C,58,16,20,36,-1,20,14,2,0,2,17,3,0,82,19.5,,,
Simon Nolet,31,PHI,RW,70,16,20,36,-3,6,10,6,0,0,11,9,0,146,11.0,,,
Curt Bennett,24,2TM,C,68,18,18,36,-15,20,17,1,0,2,16,2,0,148,12.2,,,
Curt Bennett,24,NYR,C,16,0,1,1,-2,11,0,0,0,0,1,0,0,13,0.0,,,
Curt Bennett,24,ATF,C,52,18,17,35,-13,9,17,1,0,2,15,2,0,135,13.3,,,
Frank St. Marseille,33,2TM,RW,74,14,22,36,-7,10,9,5,0,2,21,1,0,184,7.6,,,
Frank St. Marseille,33,STL,C,45,7,18,25,-6,8,4,3,0,0,17,1,0,119,5.9,,,
Frank St. Marseille,33,LAK,RW,29,7,4,11,-1,2,5,2,0,2,4,0,0,65,10.8,,,
Reggie Leach,22,CGS,RW,76,23,12,35,-42,45,20,3,0,4,9,3,0,184,12.5,,,
Randy Manery,24,ATF,D,78,5,30,35,-2,44,2,2,1,0,18,12,0,159,3.1,,,ASG
Lou Nanne,31,MNS,RW,74,15,20,35,19,39,13,2,0,2,14,6,0,142,10.6,,,
Ivan Boldirev,23,CGS,C,56,11,23,34,-23,58,8,3,0,3,16,7,0,157,7.0,,,
Barry Gibbs,24,MNS,D,63,10,24,34,14,54,8,2,0,0,17,7,0,163,6.1,,,ASG
Paul Henderson,30,TOR,LW,40,18,16,34,3,18,16,2,0,3,15,1,0,105,17.1,,,ASG
Claude Larose,30,MTL,RW,73,11,23,34,29,30,11,0,0,0,22,0,1,132,8.3,,,
Ron Stackhouse,23,DET,D,78,5,29,34,23,82,5,0,0,0,24,3,2,129,3.9,,,
John Stewart,22,ATF,C,68,17,17,34,-10,30,15,2,0,3,11,6,0,168,10.1,,,
Floyd Thomson,23,STL,LW,75,14,20,34,-2,71,13,1,0,1,19,1,0,98,14.3,,,
Vic Venasky,21,LAK,LW,77,15,19,34,-15,10,14,1,0,1,16,2,1,176,8.5,,,Calder-10
Ace Bailey,24,2TM,LW,70,10,24,34,8,105,7,0,3,1,23,0,1,95,10.5,,,
Ace Bailey,24,BOS,LW,57,8,13,21,6,89,5,0,3,1,12,0,1,76,10.5,,,
Ace Bailey,24,DET,LW,13,2,11,13,2,16,2,0,0,0,11,0,0,19,10.5,,,
Craig Cameron,27,NYI,RW,72,19,14,33,-37,27,17,2,0,2,11,2,1,144,13.2,,,
Barclay Plager,31,STL,D,68,8,25,33,0,102,5,3,0,2,17,7,1,131,6.1,,,ASG
Bob Plager,29,STL,D,77,2,31,33,-2,107,2,0,0,1,27,4,0,117,1.7,,,
Rick Smith,24,CGS,D,64,9,24,33,-43,77,6,3,0,0,16,8,0,126,7.1,,,
Leon Rochefort,33,2TM,RW,74,11,22,33,-4,12,10,1,0,0,17,5,0,153,7.2,,,
Leon Rochefort,33,DET,RW,20,2,4,6,0,2,2,0,0,0,3,1,0,23,8.7,,,
Leon Rochefort,33,ATF,RW,54,9,18,27,-4,10,8,1,0,0,14,4,0,130,6.9,,,
Chico Maki,33,CBH,RW,77,13,19,32,5,10,10,1,2,1,12,3,4,118,11.0,,,
Jim Roberts,32,MTL,RW,77,14,18,32,33,28,13,0,1,3,16,1,1,104,13.5,,,
Dale Rolfe,32,NYR,D,72,7,25,32,41,74,6,1,0,0,22,3,0,159,4.4,,,
Errol Thompson,22,TOR,LW,68,13,19,32,3,8,11,2,0,1,17,2,0,137,9.5,,,
Gary Bergman,34,DET,D,68,3,28,31,10,71,3,0,0,0,19,8,1,174,1.7,,,ASG
Dave Hudson,23,NYI,C,69,12,19,31,-39,17,8,4,0,0,12,7,0,111,10.8,,,
Garry Monahan,26,TOR,C,78,13,18,31,-3,53,13,0,0,3,18,0,0,135,9.6,,,
Jacques Richard,20,ATF,LW,74,13,18,31,-25,32,9,4,0,2,11,7,0,165,7.9,,,
Dallas Smith,31,BOS,D,78,4,27,31,38,72,4,0,0,0,21,2,4,130,3.1,,,ASG
Pat Stapleton,32,CBH,D,75,10,21,31,18,16,8,2,0,2,14,7,0,128,7.8,,,
Carol Vadnais,27,BOS,D,78,7,24,31,20,127,6,1,0,3,22,2,0,150,4.7,,,
J.P. Bordeleau,23,CBH,RW,73,15,15,30,7,6,14,0,1,2,12,3,0,113,13.3,,,
Ted Harris,36,MNS,D,78,7,23,30,25,83,7,0,0,1,23,0,0,94,7.4,,,
Marshall Johnston,31,CGS,D,78,10,20,30,-2,14,9,0,1,0,12,7,1,93,10.8,,,
Tom Miller,25,NYI,C,69,13,17,30,-30,21,11,2,0,1,13,4,0,92,14.1,,,
Gerry O'Flaherty,22,VAN,RW,78,13,17,30,-15,29,13,0,0,0,16,0,1,135,9.6,,,
André Dupont,23,2TM,D,71,4,26,30,5,215,3,1,0,1,17,9,0,141,2.8,,,
André Dupont,23,STL,D,25,1,6,7,-2,51,1,0,0,0,4,2,0,38,2.6,,,
André Dupont,23,PHI,D,46,3,20,23,7,164,2,1,0,1,13,7,0,103,2.9,,,
Ab DeMarco,23,2TM,D,65,8,22,30,20,17,4,3,1,3,14,8,0,155,5.2,,,
Ab DeMarco,23,NYR,D,51,4,13,17,16,15,3,1,0,2,11,2,0,104,3.8,,,
Ab DeMarco,23,STL,D,14,4,9,13,4,2,1,2,1,1,3,6,0,51,7.8,,,
Larry Hillman,35,BUF,D,78,5,24,29,-3,56,3,2,0,0,8,16,0,102,4.9,,,
Henry Boucha,21,DET,C,73,14,14,28,-2,82,13,0,1,0,14,0,0,136,10.3,,,Calder-9
Bill Clement,22,PHI,C,73,14,14,28,-11,51,13,0,1,3,14,0,0,132,10.6,,,
Orland Kurtenbach,36,VAN,C,47,9,19,28,-14,38,5,4,0,1,16,3,0,78,11.5,,,
Craig Ramsay,21,BUF,LW,76,11,17,28,12,15,10,0,1,1,17,0,0,89,12.4,,,
Barry Wilkins,25,VAN,D,76,11,17,28,-37,133,10,0,1,0,17,0,0,103,10.7,,,
Pierre Plante,21,2TM,RW,51,12,16,28,11,56,12,0,0,1,15,1,0,95,12.6,,,
Pierre Plante,21,PHI,RW,2,0,3,3,3,0,0,0,0,0,3,0,0,5,0.0,,,
Pierre Plante,21,STL,RW,49,12,13,25,8,56,12,0,0,1,12,1,0,90,13.3,,,
Dave Burrows,24,PIT,D,78,3,24,27,-5,42,3,0,0,0,21,2,1,132,2.3,,,
Jerry Korab,24,CBH,D,77,12,15,27,4,94,11,0,1,1,13,1,1,127,9.4,,,
Terry O'Reilly,21,BOS,RW,72,5,22,27,27,109,5,0,0,1,22,0,0,80,6.3,,,
Murray Wilson,21,MTL,LW,52,18,9,27,14,16,18,0,0,3,9,0,0,68,26.5,,,
Lorne Henning,20,NYI,C,63,7,19,26,-27,14,7,0,0,0,16,3,0,101,6.9,,,
Bruce MacGregor,31,NYR,RW,52,14,12,26,14,12,14,0,0,4,11,1,0,85,16.5,,,
Glen Sather,29,NYR,LW,77,11,15,26,18,64,9,1,1,2,15,0,0,69,15.9,,,
Joe Watson,29,PHI,D,63,2,24,26,29,46,2,0,0,1,18,5,1,72,2.8,,,
Terry Crisp,29,2TM,C,66,5,21,26,-19,8,4,0,1,0,20,0,1,90,5.6,,,
Terry Crisp,29,NYI,C,54,4,16,20,-23,6,3,0,1,0,16,0,0,72,5.6,,,
Terry Crisp,29,PHI,C,12,1,5,6,4,2,1,0,0,0,4,0,1,18,5.6,,,
Nick Harbaruk,29,PIT,RW,78,10,15,25,-11,47,8,0,2,1,12,1,2,96,10.4,,,
Billy MacMillan,29,ATF,RW,78,10,15,25,-10,52,7,3,0,2,13,2,0,101,9.9,,,
Phil Russell,20,CBH,D,76,6,19,25,31,156,5,1,0,0,17,2,0,119,5.0,,,Calder-7
Larry Mickey,29,BUF,RW,77,15,9,24,-5,47,14,1,0,2,9,0,0,158,9.5,,,
Bob Murdoch,26,MTL,D,69,2,22,24,39,55,2,0,0,2,20,2,0,54,3.7,,,
George Ferguson,20,TOR,RW,72,10,13,23,-16,34,7,3,0,1,12,1,0,92,10.9,,,
Jacques Laperrière,31,MTL,D,58,7,16,23,77,34,5,2,0,0,14,1,1,89,7.9,,,Norris-5
Darryl Maggs,23,2TM,D,71,7,15,22,-24,50,7,0,0,1,14,1,0,102,6.9,,,
Darryl Maggs,23,CBH,D,17,0,0,0,-2,4,0,0,0,0,0,0,0,7,0.0,,,
Darryl Maggs,23,CGS,D,54,7,15,22,-22,46,7,0,0,1,14,1,0,95,7.4,,,
Thommie Bergman,25,DET,D,75,9,12,21,5,70,8,1,0,2,9,3,0,165,5.5,,,
Gary Croteau,26,CGS,LW,47,6,15,21,-14,8,5,1,0,0,14,1,0,77,7.8,,,
Steve Durbano,21,STL,D,49,3,18,21,-3,231,3,0,0,0,10,8,0,83,3.6,,,
Chris Evans,26,STL,LW,77,9,12,21,-3,31,7,0,2,3,7,3,2,138,6.5,,,
Stan Gilbertson,28,CGS,LW,66,6,15,21,-34,19,3,3,0,0,11,4,0,110,5.5,,,
Bob Kelly,22,PHI,LW,77,10,11,21,0,238,10,0,0,2,11,0,0,125,8.0,,,
Wayne Merrick,20,STL,C,50,10,11,21,-2,10,7,3,0,0,11,0,0,81,12.3,,,
Mike Robitaille,24,BUF,D,65,4,17,21,9,40,4,0,0,0,13,3,1,182,2.2,,,
Don Saleski,23,PHI,RW,78,12,9,21,-20,205,10,1,1,2,8,1,0,158,7.6,,,
Ken Schinkel,40,PIT,RW,42,11,10,21,-10,16,10,1,0,2,8,2,0,79,13.9,,,
Dave Schultz,23,PHI,LW,76,9,12,21,4,259,9,0,0,2,12,0,0,63,14.3,,,
Bob Stewart,22,CGS,D,63,4,17,21,-46,181,4,0,0,0,17,0,0,95,4.2,,,
Ted Irvine,28,NYR,LW,53,8,12,20,4,54,7,1,0,1,11,1,0,91,8.8,,,
Don Kozak,20,LAK,RW,72,14,6,20,-25,104,10,4,0,4,6,0,0,77,18.2,,,
Bill Lesuk,26,LAK,LW,67,6,14,20,0,90,6,0,0,0,12,2,0,129,4.7,,,
Jim Neilson,32,NYR,D,52,4,16,20,22,35,4,0,0,0,12,4,0,99,4.0,,,
Pat Quinn,30,ATF,D,78,2,18,20,1,113,1,0,1,1,18,0,0,88,2.3,,,
Duane Rupp,34,PIT,D,78,7,13,20,-4,62,4,2,1,2,10,2,1,132,5.3,,,
Norm Gratton,22,2TM,LW,50,9,11,20,1,24,6,3,0,1,5,6,0,52,17.3,,,
Norm Gratton,22,ATF,LW,29,3,6,9,1,12,2,1,0,0,3,3,0,26,11.5,,,
Norm Gratton,22,BUF,LW,21,6,5,11,0,12,4,2,0,1,2,3,0,26,23.1,,,
Don Awrey,29,BOS,D,78,2,17,19,29,90,2,0,0,0,16,0,1,110,1.8,,,
Gene Carr,21,NYR,C,50,9,10,19,-3,50,8,1,0,1,8,2,0,65,13.8,,,
Jack Lynch,20,PIT,D,47,1,18,19,-19,40,1,0,0,0,7,11,0,78,1.3,,,
Keith Magnuson,25,CBH,D,77,0,19,19,23,140,0,0,0,0,17,1,1,64,0.0,,,
Mike Pelyk,25,TOR,D,72,3,16,19,-21,118,3,0,0,1,12,3,1,113,2.7,,,
Jim Schoenfeld,20,BUF,D,66,4,15,19,12,178,3,1,0,0,14,1,0,91,4.4,,,Calder-4
Ron Harris,30,2TM,D,70,5,14,19,-3,25,3,2,0,0,14,0,0,109,4.6,,,
Ron Harris,30,ATF,D,23,2,4,6,-5,8,1,1,0,0,4,0,0,36,5.6,,,
Ron Harris,30,NYR,D,47,3,10,13,2,17,2,1,0,0,10,0,0,73,4.1,,,
Barry Ashbee,33,PHI,D,64,1,17,18,-1,106,0,0,1,0,14,2,1,61,1.6,,,
Steve Atkinson,24,BUF,RW,61,9,9,18,-5,36,7,2,0,1,7,2,0,96,9.4,,,
Len Fontaine,24,DET,RW,39,8,10,18,-2,6,7,1,0,0,9,1,0,37,21.6,,,
Bob Nevin,34,MNS,RW,66,5,13,18,-11,0,5,0,0,1,9,4,0,55,9.1,,,
Bryan Watson,30,PIT,D,69,1,17,18,18,179,1,0,0,0,16,0,1,47,2.1,,,
Bob Cook,27,2TM,RW,46,11,7,18,-21,18,9,2,0,0,6,1,0,106,10.4,,,
Bob Cook,27,DET,RW,13,3,1,4,-11,4,2,1,0,0,1,0,0,23,13.0,,,
Bob Cook,27,NYI,RW,33,8,6,14,-10,14,7,1,0,0,5,1,0,83,9.6,,,
Don Blackburn,34,2TM,LW,60,7,10,17,-33,24,6,1,0,1,9,1,0,65,10.8,,,
Don Blackburn,34,NYI,LW,56,7,10,17,-33,20,6,1,0,1,9,1,0,65,10.8,,,
Don Blackburn,34,MNS,LW,4,0,0,0,0,4,0,0,0,0,0,0,0,0,,,,
Tim Horton,43,BUF,D,69,1,16,17,11,56,1,0,0,0,14,1,1,73,1.4,,,
