Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Robert Lang,30,PIT,C,82,32,48,80,20,28,22,10,0,2,33,15,0,177,18.1,1673:03,20:24,Byng-23
Milan Hejduk,24,COL,RW,80,41,38,79,32,36,28,12,1,9,21,15,2,213,19.2,1589:00,19:52,"ASG,ASnhl-8,Byng-42,Selke-20"
Brett Hull,36,DAL,RW,79,39,40,79,10,18,28,11,0,8,18,22,0,219,17.8,1413:04,17:53,"ASG,ASnhl-8,Byng-4,Hart-23"
Brian Leetch,32,NYR,D,82,21,58,79,-18,34,10,10,1,3,27,27,4,241,8.7,2086:31,25:27,"ASG,ASnhl-5,Byng-32,Norris-5"
Donald Audette,31,2TM,RW,76,34,45,79,-2,76,19,14,1,3,28,17,0,225,15.1,1507:53,19:50,ASG
Donald Audette,31,ATL,RW,64,32,39,71,-3,64,18,13,1,2,25,14,0,187,17.1,1298:55,20:18,
Donald Audette,31,BUF,RW,12,2,6,8,1,12,1,1,0,1,3,3,0,38,5.3,208:58,17:25,
Keith Tkachuk,28,2TM,LW,76,35,44,79,3,122,18,17,0,5,30,13,1,271,12.9,1527:03,20:06,ASnhl-4
Keith Tkachuk,28,PHX,LW,64,29,42,71,6,108,14,15,0,4,29,12,1,230,12.6,1291:19,20:11,
Keith Tkachuk,28,STL,LW,12,6,2,8,-3,14,4,2,0,1,1,1,0,41,14.6,235:44,19:39,
Petr Nedvěd,29,NYR,C,79,32,46,78,10,54,22,9,1,5,34,12,0,230,13.9,1601:39,20:16,
Mark Recchi,32,PHI,RW,69,27,50,77,15,33,19,7,1,8,32,17,1,191,14.1,1494:41,21:40,"ASnhl-7,Byng-22,Hart-23,Selke-43"
Alex Tanguay,21,COL,LW,82,27,50,77,35,37,19,7,1,3,39,11,0,135,20.0,1463:42,17:51,ASnhl-7
Ray Ferraro,36,ATL,C,81,29,47,76,-11,91,18,11,0,2,30,17,0,172,16.9,1483:02,18:19,Byng-37
Mario Lemieux,35,PIT,C,43,35,41,76,15,18,18,16,1,5,25,16,0,171,20.5,1031:18,23:59,"ASG,ASnhl-2,Byng-8,Hart-2"
Jeremy Roenick,31,PHX,C,80,30,46,76,-1,114,17,13,0,7,33,13,0,192,15.6,1679:51,20:60,
Brendan Shanahan,32,DET,LW,81,31,45,76,9,81,15,15,1,7,24,21,0,278,11.2,1488:18,18:22,"ASnhl-6,Selke-43"
Marián Hossa,22,OTT,RW,81,32,43,75,19,44,19,11,2,7,29,12,2,249,12.9,1459:53,18:01,"ASG,ASnhl-12,Selke-14"
Markus Näslund,27,VAN,RW,72,41,34,75,-2,58,22,18,1,5,18,16,0,277,14.8,1371:10,19:03,"ASG,ASnhl-3,Hart-11"
Sergei Samsonov,22,BOS,LW,82,29,46,75,6,18,26,3,0,3,30,15,1,215,13.5,1589:45,19:23,"ASG,Byng-9"
Steve Sullivan,26,CHI,RW,81,34,41,75,3,54,20,6,8,3,29,10,2,204,16.7,1663:30,20:32,Selke-28
Theo Fleury,32,NYR,RW,62,30,44,74,0,122,15,8,7,3,19,23,2,238,12.6,1350:50,21:47,ASG
Mats Sundin,29,TOR,C,82,28,46,74,15,76,19,9,0,6,32,13,1,226,12.4,1587:05,19:21,ASG
Keith Primeau,29,PHI,C,71,34,39,73,17,76,23,11,0,4,27,11,1,165,20.6,1418:07,19:58,"ASnhl-10,Hart-23"
Scott Young,33,STL,RW,81,40,33,73,15,30,23,14,3,7,16,16,1,321,12.5,1562:47,19:18,Byng-42
Shawn McEachern,31,OTT,LW,82,32,40,72,10,62,23,9,0,1,30,10,0,231,13.9,1510:08,18:25,
Teemu Selänne,30,2TM,RW,73,33,39,72,-7,36,21,12,0,7,20,19,0,233,14.2,1551:44,21:15,Byng-11
Teemu Selänne,30,MDA,RW,61,26,33,59,-8,36,16,10,0,5,16,17,0,202,12.9,1332:56,21:51,
Teemu Selänne,30,SJS,RW,12,7,6,13,1,0,5,2,0,2,4,2,0,31,22.6,218:48,18:14,
Jarome Iginla,23,CGY,RW,77,31,40,71,-2,62,21,10,0,4,21,18,1,229,13.5,1537:16,19:58,
Nicklas Lidström,30,DET,D,82,15,56,71,9,18,7,8,0,0,20,35,1,272,5.5,2282:15,27:50,"ASG,ASnhl-1,Byng-2,Hart-10,Norris-1"
Joe Thornton,21,BOS,C,72,37,34,71,-4,107,17,19,1,5,27,7,0,181,20.4,1551:13,21:33,
Daniel Alfredsson,28,OTT,RW,68,24,46,70,11,30,14,10,0,3,31,15,0,206,11.7,1276:57,18:47,Byng-21
Ryan Smyth,24,EDM,RW,82,31,39,70,10,58,20,11,0,6,23,14,2,245,12.7,1637:17,19:58,"ASnhl-12,Selke-43"
Sergei Fedorov,31,DET,C,75,32,37,69,12,40,16,14,2,7,13,23,1,268,11.9,1581:27,21:05,"ASG,ASnhl-9,Byng-37,Hart-19,Selke-12"
Radek Dvořák,23,NYR,RW,82,31,36,67,9,20,24,5,2,3,26,8,2,230,13.5,1563:50,19:04,Byng-18
Paul Kariya,26,MDA,LW,66,33,34,67,-9,20,12,18,3,3,18,16,0,230,14.3,1520:10,23:02,"ASG,ASnhl-8,Byng-6,Selke-28"
Mark Messier,40,NYR,C,82,24,43,67,-25,89,9,12,3,2,23,17,3,131,18.3,1577:47,19:14,
Jeff O'Neill,24,CAR,RW,82,41,26,67,-18,106,24,17,0,5,14,12,0,242,16.9,1503:43,18:20,Hart-28
Chris Drury,24,COL,LW,71,24,41,65,6,47,13,11,0,5,22,19,0,204,11.8,1281:29,18:03,
Ron Francis,37,CAR,C,82,15,50,65,-15,32,8,7,0,4,24,26,0,130,11.5,1660:59,20:15,"Byng-7,Selke-43"
Marc Savard,23,CGY,C,77,23,42,65,-12,46,12,10,1,5,26,15,1,197,11.7,1480:08,19:13,
Tony Amonte,30,CHI,RW,82,35,29,64,-22,54,25,9,1,3,15,14,0,256,13.7,1816:04,22:09,"ASG,Byng-42"
Jan Hlaváč,24,NYR,LW,79,28,36,64,3,20,23,5,0,6,24,12,0,195,14.4,1314:25,16:38,
Michael Nylander,28,CHI,C,82,25,39,64,7,32,21,4,0,5,26,11,2,176,14.2,1546:37,18:52,
Shane Doan,24,PHX,RW,76,26,37,63,0,89,19,6,1,6,20,17,0,220,11.8,1485:09,19:32,
Scott Gomez,21,NJD,C,76,14,49,63,-1,46,12,2,0,4,34,15,0,155,9.0,1198:23,15:46,
Mariusz Czerkawski,28,NYI,RW,82,30,32,62,-24,48,19,10,1,0,20,11,1,287,10.5,1536:07,18:44,
Brad Richards,20,TBL,C,82,21,41,62,-10,14,14,7,0,3,22,19,0,179,11.7,1386:27,16:54,"AR-1,Byng-29,Calder-2"
Cliff Ronning,35,NSH,C,80,19,43,62,4,28,13,6,0,4,18,25,0,237,8.0,1390:28,17:23,
Miroslav Šatan,26,BUF,RW,82,29,33,62,5,36,19,8,2,4,18,12,3,206,14.1,1634:41,19:56,
Radek Bonk,25,OTT,C,74,23,36,59,27,52,16,5,2,3,22,12,2,139,16.5,1352:01,18:16,"ASG,Selke-7"
Ray Bourque,40,COL,D,80,7,52,59,25,48,3,2,2,0,21,31,0,216,3.2,2087:44,26:06,"ASG,ASnhl-2,Byng-25,Norris-2"
Andrew Brunette,27,ATL,LW,77,15,44,59,-5,26,9,6,0,4,28,16,0,104,14.4,1306:38,16:58,
Simon Gagné,20,PHI,LW,69,27,32,59,24,18,21,6,0,7,21,11,0,191,14.1,1247:11,18:05,"ASG,Byng-14"
Bryan Smolinski,29,LAK,LW,78,27,32,59,10,40,19,5,3,5,15,16,1,183,14.8,1445:21,18:32,
Rob Blake,31,2TM,D,67,19,40,59,3,77,9,10,0,2,20,19,1,267,7.1,1810:56,27:02,"ASG,ASnhl-3,Hart-23,Norris-4"
Rob Blake,31,LAK,D,54,17,32,49,-8,69,8,9,0,1,14,17,1,223,7.6,1472:19,27:16,
Rob Blake,31,COL,D,13,2,8,10,11,8,1,1,0,1,6,2,0,44,4.5,338:37,26:03,
Brian Rolston,27,BOS,LW,77,19,39,58,6,28,14,5,0,4,17,18,4,286,6.6,1487:57,19:19,
Éric Dazé,25,CHI,LW,79,33,24,57,1,16,23,9,1,8,18,3,3,205,16.1,1402:08,17:45,Byng-29
Sergei Gonchar,26,WSH,D,76,19,38,57,12,70,11,8,0,2,12,26,0,241,7.9,1704:42,22:26,"ASG,ASnhl-6,Norris-6"
Sami Kapanen,27,CAR,LW,82,20,37,57,-12,24,13,7,0,4,17,19,1,223,9.0,1552:13,18:56,Byng-37
Martin Lapointe,27,DET,RW,82,27,30,57,3,127,14,13,0,8,19,10,1,181,14.9,1320:16,16:06,
Rod Brind'Amour,30,CAR,C,79,20,36,56,-7,47,14,5,1,5,23,12,1,163,12.3,1747:36,22:07,Selke-17
Andrew Cassels,31,VAN,C,66,12,44,56,1,10,10,2,0,1,23,19,2,104,11.5,1278:13,19:22,"Byng-40,Selke-43"
Fredrik Modin,26,TBL,LW,76,32,24,56,-1,48,24,8,0,4,13,11,0,217,14.7,1311:31,17:15,"ASG,ASnhl-9"
Geoff Sanderson,28,CBJ,LW,68,30,26,56,4,46,21,9,0,7,16,10,0,199,15.1,1130:24,16:37,
Jason Arnott,26,NJD,C,54,21,34,55,23,75,13,8,0,3,27,7,0,138,15.2,875:00,16:12,
Todd Bertuzzi,25,VAN,LW,79,25,30,55,-18,93,11,14,0,3,20,10,0,203,12.3,1359:45,17:13,
Valeri Bure,26,CGY,RW,78,27,28,55,-21,26,11,16,0,2,17,11,0,276,9.8,1482:58,19:01,
Jozef Stümpel,28,LAK,C,63,16,39,55,20,14,7,9,0,6,29,9,1,95,16.8,1234:01,19:35,Byng-29
Daymond Langkow,24,PHI,C,71,13,41,54,12,50,10,3,0,2,31,10,0,190,6.8,1322:49,18:38,
Al MacInnis,37,STL,D,59,12,42,54,23,52,5,6,1,3,11,29,2,218,5.5,1531:23,25:57,"ASnhl-7,Norris-7"
Brendan Morrison,25,VAN,C,82,16,38,54,2,42,11,3,2,3,23,12,3,179,8.9,1506:05,18:22,
Scott Walker,27,NSH,RW,74,25,29,54,-2,66,13,9,3,1,13,14,2,159,15.7,1426:52,19:17,
Steve Heinze,31,2TM,RW,79,27,27,54,-13,46,12,15,0,4,19,8,0,144,18.8,1438:50,18:13,
Steve Heinze,31,CBJ,RW,65,22,20,42,-19,38,8,14,0,3,15,5,0,125,17.6,1223:21,18:49,
Steve Heinze,31,BUF,RW,14,5,7,12,6,8,4,1,0,1,4,3,0,19,26.3,215:29,15:24,
Espen Knutsen,29,CBJ,C,66,11,42,53,-3,30,9,2,0,0,17,25,0,62,17.7,1054:28,15:59,
Gary Roberts,34,TOR,LW,82,29,24,53,16,109,19,8,2,3,20,4,0,138,21.0,1404:53,17:08,"ASnhl-12,Selke-20"
Oleg Tverdovsky,24,MDA,D,82,14,39,53,-11,32,6,8,0,3,11,28,0,188,7.4,2001:38,24:25,"ASnhl-17,Norris-16"
Sergei Brylin,27,NJD,LW,75,23,29,52,25,24,19,3,1,0,23,6,0,130,17.7,1163:29,15:31,
Martin Gélinas,30,CAR,LW,79,23,29,52,-4,59,16,6,1,4,22,6,1,170,13.5,1413:51,17:54,
Patrick Marleau,21,SJS,C,81,25,27,52,7,22,20,5,0,6,20,7,0,146,17.1,1319:11,16:17,
Joe Nieuwendyk,34,DAL,C,69,29,23,52,5,30,17,12,0,4,15,8,0,166,17.5,1116:21,16:11,
Yanic Perreault,29,TOR,C,76,24,28,52,0,52,19,5,0,2,15,13,0,134,17.9,1065:43,14:01,
Brian Rafalski,27,NJD,D,78,9,43,52,36,26,3,6,0,1,27,16,0,142,6.3,1690:46,21:41,"ASnhl-9,Byng-42,Norris-9"
Steve Yzerman,35,DET,C,54,18,34,52,4,18,13,5,0,7,18,15,1,155,11.6,1185:11,21:57,"Byng-10,Hart-21,Selke-5"
Cory Stillman,27,2TM,LW,78,24,28,52,-8,51,14,10,0,4,20,8,0,174,13.8,1466:39,18:48,
Cory Stillman,27,CGY,LW,66,21,24,45,-6,45,14,7,0,4,17,7,0,148,14.2,1243:14,18:50,
Cory Stillman,27,STL,LW,12,3,4,7,-2,6,0,3,0,0,3,1,0,26,11.5,223:25,18:37,
J.P. Dumont,22,BUF,LW,79,23,28,51,1,54,14,9,0,5,23,5,0,156,14.7,1186:20,15:01,
Vincent Lecavalier,20,TBL,C,68,23,28,51,-26,66,16,7,0,3,18,10,0,165,13.9,1356:08,19:57,
Mathieu Schneider,31,LAK,D,73,16,35,51,0,56,8,7,1,2,14,20,1,183,8.7,1684:21,23:04,
Sergei Zubov,30,DAL,D,79,10,41,51,22,24,4,6,0,1,19,20,2,173,5.8,2086:19,26:25,"ASnhl-8,Byng-32,Norris-8"
Sergei Berezin,29,TOR,LW,79,22,28,50,2,8,12,10,0,3,23,5,0,256,8.6,1238:44,15:41,Byng-16
Bobby Holík,30,NJD,C,80,15,35,50,19,97,12,3,0,3,22,13,0,206,7.3,1265:46,15:49,Selke-9
Jonas Höglund,28,TOR,LW,82,23,26,49,1,14,18,5,0,5,18,8,0,196,11.7,1240:59,15:08,
Dan McGillis,28,PHI,D,82,14,35,49,13,86,10,4,0,4,16,18,1,207,6.8,1918:05,23:23,"ASnhl-15,Norris-14"
Owen Nolan,28,SJS,RW,57,24,25,49,0,75,13,10,1,4,14,11,0,191,12.6,1243:35,21:49,Selke-30
Niklas Sundström,25,SJS,RW,82,10,39,49,10,28,5,4,1,0,28,9,2,100,10.0,1372:08,16:44,"Byng-18,Selke-25"
Alexei Zhamnov,30,CHI,C,63,13,36,49,-12,40,9,3,1,3,18,17,1,117,11.1,1339:07,21:15,
Ulf Dahlén,34,WSH,RW,73,15,33,48,11,6,9,6,0,2,27,6,0,145,10.3,1080:32,14:48,Byng-40
Éric Desjardins,31,PHI,D,79,15,33,48,-3,50,8,6,1,4,19,13,1,187,8.0,2072:34,26:14,"ASnhl-13,Norris-10"
Jeff Friesen,24,2TM,LW,79,14,34,48,5,66,10,4,0,1,21,11,2,149,9.4,1528:12,19:21,
Jeff Friesen,24,SJS,LW,64,12,24,36,7,56,10,2,0,1,15,8,1,120,10.0,1206:18,18:51,
Jeff Friesen,24,MDA,LW,15,2,10,12,-2,10,0,2,0,0,6,3,1,29,6.9,321:54,21:28,
Ed Jovanovski,24,VAN,D,79,12,35,47,-1,102,8,4,0,2,15,19,1,193,6.2,1971:10,24:57,"ASG,ASnhl-12,Norris-15"
Saku Koivu,26,MTL,C,54,17,30,47,2,40,10,7,0,3,18,10,2,113,15.0,1154:40,21:23,
Steve Konowalchuk,28,WSH,LW,82,24,23,47,8,87,18,6,0,5,18,5,0,163,14.7,1399:57,17:04,Selke-24
Oleg Petrov,29,MTL,RW,81,17,30,47,-11,24,11,4,2,1,21,9,0,158,10.8,1502:38,18:33,
Chris Pronger,26,STL,D,51,8,39,47,21,75,4,4,0,0,14,23,2,121,6.6,1379:30,27:03,"ASnhl-10,Norris-10"
Wade Redden,23,OTT,D,78,10,37,47,22,49,6,4,0,0,19,18,0,159,6.3,1972:25,25:17,"ASnhl-11,Norris-12"
Darryl Sydor,28,DAL,D,81,10,37,47,5,34,2,8,0,1,18,19,0,140,7.1,1735:12,21:25,
Vincent Damphousse,33,SJS,C,45,9,37,46,17,62,5,4,0,3,22,13,2,101,8.9,936:37,20:49,
Roman Hamrlík,26,NYI,D,76,16,30,46,-20,92,10,5,1,4,15,13,2,232,6.9,1915:41,25:12,
Janne Niinimaa,25,EDM,D,82,12,34,46,6,90,4,8,0,1,18,15,1,122,9.8,2060:57,25:08,"ASG,ASnhl-18"
Pavol Demitra,26,STL,RW,44,20,25,45,27,16,15,5,0,5,19,6,0,124,16.1,794:05,18:03,Byng-23
Tomáš Kaberle,22,TOR,D,82,6,39,45,10,24,6,0,0,1,21,17,1,96,6.3,1859:30,22:41,
Patric Kjellberg,31,NSH,LW,81,14,31,45,-2,12,9,5,0,2,20,11,0,139,10.1,1430:13,17:39,Byng-32
Jere Lehtinen,27,DAL,LW,74,20,25,45,14,24,13,7,0,1,19,4,2,148,13.5,1426:53,19:17,Selke-6
Brian Savage,29,MTL,LW,62,21,24,45,-13,26,9,12,0,1,16,8,0,172,12.2,1167:46,18:50,
Dave Scatchard,24,NYI,C,81,21,24,45,-9,114,17,4,0,5,16,7,1,176,11.9,1363:04,16:50,Selke-41
Jochen Hecht,23,STL,LW,72,19,25,44,11,48,8,8,3,1,18,7,0,208,9.1,1290:56,17:56,
Brenden Morrow,22,DAL,LW,82,20,24,44,18,128,13,7,0,6,19,5,0,121,16.5,1269:54,15:29,
Sandis Ozoliņš,28,CAR,D,72,12,32,44,-25,71,6,4,2,2,16,15,1,145,8.3,1598:18,22:12,ASG
Mike Ricci,29,SJS,C,81,22,22,44,3,60,11,9,2,4,11,9,2,141,15.6,1457:28,17:60,Selke-4
Shane Willis,23,CAR,RW,73,20,24,44,-6,45,11,9,0,6,15,9,0,172,11.6,1165:48,15:58,"AR-1,Calder-5"
Scott Pellerin,31,2TM,RW,77,11,33,44,2,51,7,2,2,2,23,9,1,138,8.0,1352:56,17:34,
Scott Pellerin,31,MIN,RW,58,11,28,39,6,45,7,2,2,2,18,9,1,117,9.4,1082:28,18:40,
Scott Pellerin,31,CAR,RW,19,0,5,5,-4,6,0,0,0,0,5,0,0,21,0.0,270:28,14:14,
Richard Zedník,25,2TM,RW,74,19,25,44,-4,71,14,5,0,3,22,3,0,178,10.7,1185:19,16:01,
Richard Zedník,25,WSH,RW,62,16,19,35,-2,61,12,4,0,3,17,2,0,155,10.3,963:29,15:32,
Richard Zedník,25,MTL,RW,12,3,6,9,-2,10,2,1,0,0,5,1,0,23,13.0,221:50,18:29,
Stu Barnes,30,BUF,C,75,19,24,43,-2,26,14,3,2,5,16,8,0,160,11.9,1432:36,19:06,
Jan Hrdina,24,PIT,C,78,15,28,43,19,48,12,3,0,1,22,5,1,89,16.9,1242:19,15:56,
Randy McKay,34,NJD,RW,77,23,20,43,3,50,11,12,0,5,17,3,0,120,19.2,1076:00,13:58,Selke-43
Mike Johnson,26,2TM,RW,76,13,30,43,-10,42,8,4,1,0,18,10,2,124,10.5,1312:50,17:16,
Mike Johnson,26,TBL,RW,64,11,27,38,-10,38,7,3,1,0,16,10,1,107,10.3,1166:21,18:13,
Mike Johnson,26,PHX,RW,12,2,3,5,0,4,1,1,0,0,2,0,1,17,11.8,146:29,12:12,
Anson Carter,26,EDM,LW,61,16,26,42,1,23,8,7,1,4,21,5,0,102,15.7,1111:18,18:13,
Jeff Halpern,24,WSH,C,80,21,21,42,13,60,18,2,1,5,15,6,0,110,19.1,1290:34,16:08,Selke-18
Martin Havlát,19,OTT,RW,73,19,23,42,8,20,12,7,0,5,16,5,2,133,14.3,1005:38,13:47,"AR-1,Calder-3"
Marty McInnis,30,MDA,RW,75,20,22,42,-21,40,10,10,0,1,11,11,0,136,14.7,1386:57,18:30,
Tim Connolly,19,NYI,C,82,10,31,41,-14,42,5,5,0,0,16,14,1,171,5.8,1642:19,20:02,
Dallas Drake,31,STL,LW,82,12,29,41,18,71,10,2,0,3,20,9,0,142,8.5,1207:41,14:44,
David Legwand,20,NSH,C,81,13,28,41,1,38,10,3,0,3,22,6,0,172,7.6,1234:07,15:14,
Mike Sillinger,29,2TM,C,68,16,25,41,-11,48,15,1,0,2,12,12,1,119,13.4,1226:37,18:02,
Mike Sillinger,29,FLA,C,55,13,21,34,-12,44,12,1,0,2,9,11,1,100,13.0,1037:52,18:52,
Mike Sillinger,29,OTT,C,13,3,4,7,1,4,3,0,0,0,3,1,0,19,15.8,188:45,14:31,
Matt Cullen,24,MDA,C,82,10,30,40,-23,38,6,4,0,1,19,11,0,159,6.3,1496:06,18:15,
Chris Gratton,25,BUF,C,82,19,21,40,0,102,14,5,0,5,12,9,0,156,12.2,1198:59,14:37,
Tomas Holmström,28,DET,LW,73,16,24,40,-12,40,7,9,0,2,14,10,0,74,21.6,852:27,11:41,
Martin St. Louis,25,TBL,LW,78,18,22,40,-4,12,12,3,3,4,17,4,1,141,12.8,1188:44,15:14,
Igor Larionov,40,2TM,C,65,9,31,40,-5,38,5,4,0,1,19,12,0,46,19.6,1077:42,16:35,Byng-25
Igor Larionov,40,FLA,C,26,5,6,11,-11,10,3,2,0,0,3,3,0,15,33.3,430:17,16:33,
Igor Larionov,40,DET,C,39,4,25,29,6,28,2,2,0,1,16,9,0,31,12.9,647:25,16:36,
Todd Marchant,27,EDM,C,71,13,26,39,1,51,9,0,4,2,19,4,3,113,11.5,1270:40,17:54,Selke-10
Glen Murray,28,LAK,RW,64,18,21,39,9,32,14,3,1,1,18,1,2,138,13.0,1164:49,18:12,
Ľubomír Višňovský,24,LAK,D,81,7,32,39,16,36,4,3,0,3,21,11,0,105,6.7,1374:47,16:58,"ASnhl-18,AR-1,Calder-4"
Doug Gilmour,37,BUF,LW,71,7,31,38,3,70,3,4,0,0,20,11,0,91,7.7,1280:32,18:02,
Tony Hrkac,34,MDA,C,80,13,25,38,0,29,13,0,0,1,15,10,0,88,14.8,1101:40,13:46,
Vyacheslav Kozlov,28,DET,LW,72,20,18,38,9,30,16,4,0,5,13,5,0,187,10.7,1060:07,14:43,
John Madden,27,NJD,LW,80,23,15,38,24,12,20,0,3,4,15,0,0,163,14.1,1246:48,15:35,"Byng-16,Selke-1"
Andrei Nikolishin,27,WSH,C,81,13,25,38,9,34,9,4,0,2,19,3,3,145,9.0,1258:46,15:32,Selke-30
Martin Ručinský,29,MTL,LW,57,16,22,38,-5,66,10,5,1,4,13,9,0,141,11.3,1093:28,19:11,
Dmitri Khristich,31,2TM,RW,70,13,25,38,0,16,7,6,0,4,12,13,0,77,16.9,1045:34,14:56,
Dmitri Khristich,31,TOR,RW,27,3,6,9,8,8,1,2,0,0,3,3,0,23,13.0,405:23,15:01,
Dmitri Khristich,31,WSH,RW,43,10,19,29,-8,8,6,4,0,4,9,10,0,54,18.5,640:11,14:53,
Andrei Kovalenko,30,BOS,RW,76,16,21,37,-14,27,8,7,1,3,18,3,0,119,13.4,1174:24,15:27,
Viktor Kozlov,25,FLA,C,51,14,23,37,-4,10,8,6,0,2,16,7,0,139,10.1,937:31,18:23,Byng-42
Grant Marshall,27,DAL,RW,75,13,24,37,1,64,9,4,0,1,13,11,0,93,14.0,831:45,11:05,
Darcy Tucker,25,TOR,RW,82,16,21,37,6,141,14,2,0,4,19,2,0,122,13.1,1324:45,16:09,
Rob Zamuner,31,OTT,LW,79,19,18,37,7,52,16,1,2,4,17,1,0,123,15.4,1166:35,14:46,Selke-26
Alexei Zhitnik,28,BUF,D,78,8,29,37,-3,75,3,5,0,1,12,17,0,149,5.4,1891:39,24:15,
Trevor Linden,30,2TM,C,69,15,22,37,0,60,9,6,0,3,14,8,0,126,11.9,1401:35,20:19,
Trevor Linden,30,MTL,C,57,12,21,33,-2,52,6,6,0,3,13,8,0,96,12.5,1185:04,20:47,
Trevor Linden,30,WSH,C,12,3,1,4,2,8,3,0,0,0,1,0,0,30,10.0,216:31,18:03,
Maxim Afinogenov,21,BUF,RW,78,14,22,36,1,40,11,3,0,5,15,7,0,190,7.4,1133:39,14:32,
Patrice Brisebois,30,MTL,D,77,15,21,36,-31,28,4,11,0,4,4,17,0,178,8.4,1903:19,24:43,
Ruslan Fedotenko,22,PHI,LW,74,16,20,36,8,72,13,3,0,4,18,2,0,119,13.4,1082:21,14:38,
Marián Gáborík,18,MIN,LW,71,18,18,36,-6,32,12,6,0,3,12,6,0,179,10.1,1096:11,15:26,Calder-7
Mike Grier,26,EDM,RW,74,20,16,36,11,20,15,2,3,2,13,0,3,124,16.1,1238:34,16:44,Selke-34
Brian Holzinger,28,TBL,RW,70,11,25,36,-9,64,8,3,0,2,19,6,0,87,12.6,1123:20,16:03,
Calle Johansson,33,WSH,D,76,7,29,36,11,26,2,5,0,0,19,10,0,154,4.5,1803:40,23:44,
Rem Murray,28,EDM,LW,82,15,21,36,5,24,11,1,3,3,16,3,2,122,12.3,1258:30,15:21,
Marcus Nilson,22,FLA,RW,78,12,24,36,-3,74,12,0,0,2,18,6,0,141,8.5,1230:26,15:46,
