Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Rich Sutter,25,VAN,RW,75,17,15,32,3,122,13,1,3,4,14,1,0,125,13.6,,,
Jim Korn,31,NJD,LW,65,15,16,31,-3,212,11,4,0,3,13,3,0,65,23.1,,,
Basil McRae,28,MNS,LW,78,12,19,31,-8,365,8,4,0,0,15,4,0,122,9.8,,,
Jeff Norton,23,NYI,D,69,1,30,31,-24,74,0,1,0,0,11,19,0,126,0.8,,,
Ryan Walter,30,MTL,LW,78,14,17,31,23,48,12,1,1,0,15,2,0,104,13.5,,,
Garry Galley,25,BOS,D,78,8,22,30,-7,80,5,2,1,0,12,10,0,145,5.5,,,
Dave Hannan,27,PIT,C,72,10,20,30,-12,157,7,2,1,3,19,1,0,72,13.9,,,
Mark Hunter,26,CGY,RW,66,22,8,30,4,194,10,12,0,2,4,4,0,116,19.0,,,
Steve Leach,23,WSH,RW,74,11,19,30,-4,92,7,4,0,0,17,1,1,145,7.6,,,
Dave Reid,24,TOR,LW,77,9,21,30,12,22,7,1,1,0,19,1,1,87,10.3,,,
Larry Robinson,37,MTL,D,74,4,26,30,23,22,4,0,0,0,18,8,0,79,5.1,,,"ASG,Byng-10"
Derrick Smith,24,PHI,LW,74,16,14,30,-4,43,15,0,1,3,13,0,1,115,13.9,,,
Sylvain Turgeon,24,HAR,LW,42,16,14,30,-11,40,9,7,0,1,9,5,0,122,13.1,,,
Gaétan Duchesne,26,QUE,LW,70,8,21,29,0,56,5,2,1,1,19,1,1,110,7.3,,,
Rick Meagher,35,STL,C,78,15,14,29,9,53,14,0,1,1,14,0,0,109,13.8,,,"Byng-21,Selke-4"
Randy Moller,25,QUE,D,74,7,22,29,2,136,5,2,0,0,11,10,1,117,6.0,,,
Doug Smail,31,WIN,LW,47,14,15,29,12,52,12,0,2,0,13,0,2,68,20.6,,,
Dale DeGray,25,LAK,D,63,6,22,28,3,97,6,0,0,1,14,8,0,87,6.9,,,
Dean Evason,24,HAR,C,67,11,17,28,-9,60,11,0,0,0,17,0,0,95,11.6,,,
Normand Lacombe,24,EDM,RW,64,17,11,28,2,57,15,2,0,1,11,0,0,71,23.9,,,
Mark Napier,32,BUF,LW,66,11,17,28,-3,33,9,0,2,1,17,0,0,92,12.0,,,
Bob Sweeney,25,BOS,C,75,14,14,28,-19,104,11,2,1,3,11,3,0,117,12.0,,,
Randy Wood,25,NYI,LW,77,15,13,28,-18,44,15,0,0,0,12,0,1,115,13.0,,,
Paul Fenton,29,2TM,LW,80,16,12,28,-16,39,15,1,0,0,12,0,0,135,11.9,,,
Paul Fenton,29,LAK,LW,21,2,3,5,-1,6,2,0,0,0,3,0,0,26,7.7,,,
Paul Fenton,29,WIN,LW,59,14,9,23,-15,33,13,1,0,0,9,0,0,109,12.8,,,
Jamie Macoun,27,CGY,D,72,8,19,27,40,78,8,0,0,2,18,0,1,89,9.0,,,
Marty McSorley,25,LAK,RW,66,10,17,27,3,350,8,2,0,1,15,2,0,87,11.5,,,
Michal Pivoňka,23,WSH,LW,52,8,19,27,9,30,7,1,0,1,15,4,0,73,11.0,,,
Don Maloney,30,2TM,LW,52,7,20,27,3,39,6,1,0,1,18,2,0,72,9.7,,,
Don Maloney,30,NYR,LW,31,4,9,13,2,16,4,0,0,0,9,0,0,38,10.5,,,
Don Maloney,30,HAR,LW,21,3,11,14,1,23,2,1,0,1,9,2,0,34,8.8,,,
Stew Gavin,28,MNS,LW,73,8,18,26,3,34,7,0,1,0,14,1,3,129,6.2,,,Selke-11
Sergio Momesso,23,STL,LW,53,9,17,26,-1,139,9,0,0,0,17,0,0,81,11.1,,,
Jack O'Callahan,31,NJD,D,36,5,21,26,0,51,0,5,0,0,4,17,0,96,5.2,,,
Gordie Roberts,31,STL,D,77,2,24,26,7,90,2,0,0,0,21,2,1,52,3.8,,,
Doug Brown,24,NJD,RW,63,15,10,25,-7,15,11,4,0,2,7,1,2,110,13.6,,,
Doug Crossman,28,LAK,D,74,10,15,25,-11,53,8,2,0,0,13,2,0,137,7.3,,,
Patrick Flatley,25,NYI,RW,41,10,15,25,-5,31,7,2,1,1,12,3,0,72,13.9,,,
Todd Gill,23,TOR,D,59,11,14,25,-3,72,11,0,0,1,11,3,0,92,12.0,,,
Kevin Lowe,29,EDM,D,76,7,18,25,26,98,7,0,0,1,14,3,1,85,8.2,,,"ASG,ASnhl-9,Norris-8"
Stan Smyl,31,VAN,RW,75,7,18,25,0,102,6,1,0,0,17,1,0,89,7.9,,,Selke-17
Steve Tuttle,23,STL,RW,53,13,12,25,3,6,12,0,1,3,11,0,1,82,15.9,,,
Igor Liba,28,2TM,RW,37,7,18,25,-3,36,5,2,0,0,12,6,0,42,16.7,,,
Igor Liba,28,NYR,RW,10,2,5,7,1,15,1,1,0,0,3,2,0,14,14.3,,,
Igor Liba,28,LAK,RW,27,5,13,18,-4,21,4,1,0,0,9,4,0,28,17.9,,,
Miroslav Fryčer,29,2TM,RW,37,12,13,25,-2,65,8,4,0,1,9,4,0,73,16.4,,,
Miroslav Fryčer,29,DET,RW,23,7,8,15,-4,47,5,2,0,1,6,2,0,40,17.5,,,
Miroslav Fryčer,29,EDM,RW,14,5,5,10,2,18,3,2,0,0,3,2,0,33,15.2,,,
Paul Cavallini,23,STL,D,65,4,20,24,25,128,4,0,0,0,15,5,0,93,4.3,,,
Shawn Chambers,22,MNS,D,72,5,19,24,-4,80,2,1,2,0,11,7,1,131,3.8,,,
Ron Duguay,31,LAK,C,70,7,17,24,23,48,7,0,0,0,15,0,2,80,8.8,,,
Brent Gilchrist,21,MTL,LW,49,8,16,24,9,16,8,0,0,2,13,3,0,68,11.8,,,
Randy Hillier,28,PIT,D,68,1,23,24,-4,141,0,0,1,0,20,0,3,37,2.7,,,
Jason Lafreniere,22,NYR,C,38,8,16,24,-3,6,5,3,0,0,10,6,0,42,19.0,,,
Trent Yawney,23,CHI,D,69,5,19,24,-5,116,1,3,1,0,11,8,0,75,6.7,,,
Marcel Dionne,37,NYR,C,37,7,16,23,-6,20,3,4,0,0,9,7,0,74,9.5,,,
Mike Hudson,21,CHI,C,41,7,16,23,-12,20,6,0,1,0,13,3,0,45,15.6,,,
Craig Laughlin,31,TOR,C,66,10,13,23,-22,41,10,0,0,0,12,1,0,87,11.5,,,
Tom Tilley,23,STL,D,70,1,22,23,1,47,1,0,0,0,17,4,1,77,1.3,,,
John Carter,25,BOS,LW,44,12,10,22,-1,24,7,4,1,0,7,3,0,96,12.5,,,
Joe Cirella,25,NJD,D,80,3,19,22,-14,155,2,0,1,1,16,3,0,84,3.6,,,
Doug Lidster,28,VAN,D,63,5,17,22,-4,78,2,3,0,0,10,6,1,116,4.3,,,
Brad McCrimmon,29,CGY,D,72,5,17,22,43,96,2,2,1,2,14,3,0,78,6.4,,,"ASnhl-6,Norris-6"
Dana Murzyn,22,CGY,D,63,3,19,22,26,142,2,0,1,1,15,3,1,91,3.3,,,
Steve Smith,25,EDM,D,35,3,19,22,5,97,3,0,0,0,12,5,2,47,6.4,,,
Lindy Ruff,28,2TM,LW,76,6,16,22,-23,117,6,0,0,0,14,2,0,88,6.8,,,
Lindy Ruff,28,BUF,LW,63,6,11,17,-17,86,6,0,0,0,10,1,0,69,8.7,,,
Lindy Ruff,28,NYR,LW,13,0,5,5,-6,31,0,0,0,0,4,1,0,19,0.0,,,
Brad Dalgarno,21,NYI,RW,55,11,10,21,-8,86,9,2,0,1,7,3,0,83,13.3,,,
Greg Gilbert,27,2TM,LW,59,8,13,21,2,45,8,0,0,1,13,0,0,75,10.7,,,
Greg Gilbert,27,NYI,LW,55,8,13,21,1,45,8,0,0,1,13,0,0,73,11.0,,,
Greg Gilbert,27,CHI,LW,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,,,
Rod Langway,31,WSH,D,76,2,19,21,12,67,2,0,0,0,15,2,2,80,2.5,,,ASnhl-12
Claude Loiselle,25,NJD,C,74,7,14,21,-10,209,6,0,1,1,14,0,0,92,7.6,,,
Robert Picard,31,QUE,D,74,7,14,21,-28,61,4,2,1,1,13,1,0,102,6.9,,,
Michael Thelvén,28,BOS,D,40,3,18,21,10,71,1,1,1,0,9,9,0,68,4.4,,,
Tim Watters,29,LAK,D,76,3,18,21,17,168,3,0,0,0,16,1,1,62,4.8,,,
Jay Wells,29,PHI,D,67,2,19,21,-3,184,2,0,0,0,9,10,0,67,3.0,,,
Rick Zombo,25,DET,D,75,1,20,21,22,106,0,1,0,0,18,1,1,64,1.6,,,ASnhl-16
Bob Bassen,23,2TM,C,68,5,16,21,5,83,5,0,0,1,16,0,0,51,9.8,,,
Bob Bassen,23,NYI,C,19,1,4,5,0,21,1,0,0,0,4,0,0,14,7.1,,,
Bob Bassen,23,CHI,C,49,4,12,16,5,62,4,0,0,1,12,0,0,37,10.8,,,
Calle Johansson,21,2TM,D,59,3,18,21,-6,37,2,1,0,1,12,6,0,75,4.0,,,
Calle Johansson,21,BUF,D,47,2,11,13,-7,33,2,0,0,1,7,4,0,53,3.8,,,
Calle Johansson,21,WSH,D,12,1,7,8,1,4,0,1,0,0,5,2,0,22,4.5,,,
Garth Butcher,26,VAN,D,78,0,20,20,4,227,0,0,0,0,20,0,0,101,0.0,,,
Greg Johnston,24,BOS,RW,57,11,9,20,7,32,10,0,1,5,9,0,0,89,12.4,,,
Tom Laidlaw,30,LAK,D,70,3,17,20,30,63,3,0,0,1,15,1,1,31,9.7,,,ASnhl-14
Kevin McClelland,26,EDM,C,79,6,14,20,-10,161,6,0,0,0,13,1,0,43,14.0,,,
František Musil,24,MNS,D,55,1,19,20,4,54,1,0,0,1,12,7,0,78,1.3,,,
Börje Salming,37,TOR,D,63,3,17,20,7,86,2,1,0,0,12,5,0,58,5.2,,,
Gord Donnelly,26,2TM,RW,73,10,10,20,-20,274,9,1,0,0,10,0,0,67,14.9,,,
Gord Donnelly,26,QUE,RW,16,4,0,4,-8,46,3,1,0,0,0,0,0,14,28.6,,,
Gord Donnelly,26,WIN,RW,57,6,10,16,-12,228,6,0,0,0,10,0,0,53,11.3,,,
Mike Lalor,25,2TM,D,48,2,18,20,14,69,2,0,0,2,18,0,0,52,3.8,,,
Mike Lalor,25,MTL,D,12,1,4,5,-1,15,1,0,0,1,4,0,0,12,8.3,,,
Mike Lalor,25,STL,D,36,1,14,15,15,54,1,0,0,1,14,0,0,40,2.5,,,
Mark Hardy,29,2TM,D,60,4,16,20,-9,71,4,0,0,1,12,4,0,70,5.7,,,
Mark Hardy,29,MNS,D,15,2,4,6,-1,26,2,0,0,1,2,2,0,19,10.5,,,
Mark Hardy,29,NYR,D,45,2,12,14,-8,45,2,0,0,0,10,2,0,51,3.9,,,
Grant Ledyard,27,2TM,D,74,4,16,20,2,51,3,1,0,2,10,6,0,106,3.8,,,
Grant Ledyard,27,WSH,D,61,3,11,14,1,43,2,1,0,1,6,5,0,81,3.7,,,
Grant Ledyard,27,BUF,D,13,1,5,6,1,8,1,0,0,1,4,1,0,25,4.0,,,
Doug Evans,25,STL,LW,53,7,12,19,3,81,6,0,1,0,12,0,0,48,14.6,,,
Mike Hough,25,QUE,RW,46,9,10,19,-7,39,5,1,3,3,9,1,0,51,17.6,,,
Bob Rouse,24,2TM,D,79,4,15,19,-3,160,4,0,0,1,15,0,0,85,4.7,,,
Bob Rouse,24,MNS,D,66,4,13,17,-5,124,4,0,0,1,13,0,0,66,6.1,,,
Bob Rouse,24,WSH,D,13,0,2,2,2,36,0,0,0,0,2,0,0,19,0.0,,,
Keith Brown,28,CHI,D,74,2,16,18,-5,84,1,1,0,0,7,7,2,105,1.9,,,
Bobby Gould,31,WSH,C,75,5,13,18,-2,65,4,0,1,0,13,0,0,91,5.5,,,Selke-21
Randy Gregg,32,EDM,D,57,3,15,18,-9,28,2,1,0,1,9,5,1,42,7.1,,,
Craig Hartsburg,29,MNS,D,30,4,14,18,-8,47,3,1,0,0,8,6,0,75,5.3,,,
Peter Ihnačák,31,TOR,C,26,2,16,18,3,10,2,0,0,0,16,0,0,30,6.7,,,
Joe Kocur,24,DET,RW,60,9,9,18,-4,213,8,1,0,1,8,1,0,76,11.8,,,
Uwe Krupp,23,BUF,D,70,5,13,18,0,55,4,0,1,0,12,0,1,51,9.8,,,
Kevin Maguire,26,BUF,C,60,8,10,18,9,241,8,0,0,2,10,0,0,35,22.9,,,
Lanny McDonald,35,CGY,RW,51,11,7,18,-1,26,11,0,0,3,7,0,0,72,15.3,,,
Craig Muni,26,EDM,D,69,5,13,18,43,71,5,0,0,1,11,0,2,40,12.5,,,ASnhl-20
Jeff Parker,24,BUF,RW,57,9,9,18,3,82,9,0,0,2,7,0,2,78,11.5,,,
Jeremy Roenick,19,CHI,C,20,9,9,18,4,4,7,2,0,0,6,3,0,52,17.3,,,
Randy Velischek,26,NJD,D,80,4,14,18,-2,70,3,0,1,0,14,0,0,77,5.2,,,
Steve Konroyd,27,2TM,D,78,6,12,18,-16,42,6,0,0,1,11,1,0,132,4.5,,,
Steve Konroyd,27,NYI,D,21,1,5,6,-5,2,1,0,0,0,4,1,0,30,3.3,,,
Steve Konroyd,27,CHI,D,57,5,7,12,-11,40,5,0,0,1,7,0,0,102,4.9,,,
Moe Mantha,28,2TM,D,46,4,14,18,-4,43,1,3,0,0,7,7,0,103,3.9,,,
Moe Mantha,28,MNS,D,16,1,6,7,1,10,0,1,0,0,3,3,0,32,3.1,,,
Moe Mantha,28,PHI,D,30,3,8,11,-5,33,1,2,0,0,4,4,0,71,4.2,,,
Sylvain Côté,23,HAR,D,78,8,9,17,-7,49,7,1,0,0,9,0,0,130,6.2,,,
Lou Franceschetti,30,WSH,LW,63,7,10,17,-4,123,7,0,0,0,10,0,0,55,12.7,,,
Bob Gainey,35,MTL,LW,49,10,7,17,13,34,9,1,0,2,6,0,1,65,15.4,,,
Mike Hartman,21,BUF,LW,70,8,9,17,9,316,7,1,0,0,9,0,0,91,8.8,,,
Dan Hodgson,23,VAN,C,23,4,13,17,3,25,4,0,0,1,8,5,0,38,10.5,,,
Ken McRae,20,QUE,C,37,6,11,17,-9,68,5,1,0,2,8,2,1,47,12.8,,,
Brent Peterson,30,HAR,C,66,4,13,17,2,61,4,0,0,2,12,0,1,56,7.1,,,
Herb Raglan,21,STL,RW,50,7,10,17,-8,144,7,0,0,1,10,0,0,86,8.1,,,
Kjell Samuelsson,30,PHI,D,69,3,14,17,13,140,2,0,1,0,13,1,0,60,5.0,,,
David Shaw,24,NYR,D,63,6,11,17,14,88,2,3,1,1,8,2,1,85,7.1,,,
Gary Nylund,25,2TM,D,69,7,10,17,-19,137,7,0,0,0,9,1,0,74,9.5,,,
Gary Nylund,25,CHI,D,23,3,2,5,-4,63,3,0,0,0,1,1,0,26,11.5,,,
Gary Nylund,25,NYI,D,46,4,8,12,-15,74,4,0,0,0,8,0,0,48,8.3,,,
Bob Brooke,28,MNS,RW,57,7,9,16,-12,57,6,0,1,2,6,0,3,77,9.1,,,
Bruce Driver,26,NJD,D,27,1,15,16,0,24,0,1,0,0,5,10,0,69,1.4,,,
Mike Eagles,25,CHI,C,47,5,11,16,-8,44,5,0,0,0,9,0,2,39,12.8,,,
Jim Johnson,26,PIT,D,76,2,14,16,7,163,1,1,0,0,11,2,1,70,2.9,,,
Troy Loney,25,PIT,RW,69,10,6,16,-5,165,10,0,0,1,6,0,0,90,11.1,,,
Craig Ludwig,27,MTL,D,74,3,13,16,33,73,2,0,1,1,12,1,0,83,3.6,,,"ASnhl-16,Norris-13"
Brad Marsh,30,TOR,D,80,1,15,16,-16,79,1,0,0,0,12,1,2,69,1.4,,,
Brian Noonan,23,CHI,RW,45,4,12,16,-2,28,2,2,0,0,9,3,0,84,4.8,,,
Mike O'Connell,33,DET,D,66,1,15,16,-8,41,1,0,0,0,8,6,1,49,2.0,,,Byng-10
Rob Ramage,30,CGY,D,68,3,13,16,26,156,1,2,0,0,9,3,1,91,3.3,,,
Mike Ramsey,28,BUF,D,56,2,14,16,5,84,2,0,0,1,10,3,1,63,3.2,,,
Duane Sutter,28,CHI,RW,75,7,9,16,-11,214,7,0,0,1,9,0,0,83,8.4,,,
Al Secord,30,2TM,RW,60,6,10,16,-20,109,5,1,0,1,8,2,0,67,9.0,,,
Al Secord,30,TOR,RW,40,5,10,15,-13,71,4,1,0,1,8,2,0,52,9.6,,,
Al Secord,30,PHI,RW,20,1,0,1,-7,38,1,0,0,0,0,0,0,15,6.7,,,
Marc Bergevin,23,2TM,D,69,2,13,15,-1,80,1,1,0,0,13,0,0,65,3.1,,,
Marc Bergevin,23,CHI,D,11,0,0,0,-3,18,0,0,0,0,0,0,0,9,0.0,,,
Marc Bergevin,23,NYI,D,58,2,13,15,2,62,1,1,0,0,13,0,0,56,3.6,,,
John Druce,22,WSH,RW,48,8,7,15,7,62,8,0,0,1,7,0,0,59,13.6,,,
Jan Erixon,26,NYR,RW,44,4,11,15,-3,27,4,0,0,2,10,0,1,41,9.8,,,"Byng-19,Selke-9"
Curt Giles,30,MNS,D,76,5,10,15,2,77,4,0,1,0,8,1,1,64,7.8,,,
Rick Green,32,MTL,D,72,1,14,15,19,25,1,0,0,0,13,1,0,42,2.4,,,
Chris Kotsopoulos,30,TOR,D,57,1,14,15,-4,44,1,0,0,0,4,9,1,66,1.5,,,
Derek Laxdal,22,TOR,RW,41,9,6,15,-11,65,8,1,0,0,5,1,0,41,22.0,,,
Jim Nill,30,DET,RW,71,8,7,15,-1,83,7,0,1,2,7,0,0,39,20.5,,,
Teppo Numminen,20,WIN,D,69,1,14,15,-11,36,0,0,1,0,10,4,0,85,1.2,,,
Everett Sanipass,20,CHI,LW,50,6,9,15,-7,164,6,0,0,2,7,2,0,51,11.8,,,
Kevin Stevens,23,PIT,LW,24,12,3,15,-8,19,8,4,0,3,3,0,0,52,23.1,,,
Peter Taglianetti,25,WIN,D,66,1,14,15,-23,226,0,1,0,0,13,1,0,72,1.4,,,
Dan Vincelette,21,CHI,LW,66,11,4,15,-9,119,10,1,0,0,4,0,0,76,14.5,,,
Mario Marois,31,2TM,D,49,3,12,15,-21,118,2,1,0,0,8,4,0,71,4.2,,,
Mario Marois,31,WIN,D,7,1,1,2,-6,17,0,1,0,0,0,1,0,10,10.0,,,
Mario Marois,31,QUE,D,42,2,11,13,-15,101,2,0,0,0,8,3,0,61,3.3,,,
Tom Martin,24,2TM,LW,42,8,7,15,9,117,8,0,0,1,7,0,0,46,17.4,,,
Tom Martin,24,MNS,LW,4,1,1,2,1,4,1,0,0,0,1,0,0,6,16.7,,,
Tom Martin,24,HAR,LW,38,7,6,13,8,113,7,0,0,1,6,0,0,40,17.5,,,
Greg Adams,28,2TM,LW,61,8,7,15,3,117,6,2,0,1,6,1,0,71,11.3,,,
Greg Adams,28,EDM,LW,49,4,5,9,1,82,4,0,0,1,5,0,0,49,8.2,,,
Greg Adams,28,VAN,LW,12,4,2,6,2,35,2,2,0,0,1,1,0,22,18.2,,,
David Bruce,24,VAN,RW,53,7,7,14,-16,65,6,1,0,2,4,3,0,86,8.1,,,
Kelly Buchberger,22,EDM,LW,66,5,9,14,-14,234,4,1,0,1,6,3,0,57,8.8,,,
Éric Desjardins,19,MTL,D,36,2,12,14,9,26,1,1,0,0,9,3,0,39,5.1,,,
Tim Higgins,30,DET,RW,42,5,9,14,0,62,5,0,0,0,8,0,1,45,11.1,,,
Larry Melnyk,28,VAN,D,74,3,11,14,3,82,2,0,1,1,11,0,0,59,5.1,,,
Chris Nilan,30,NYR,RW,38,7,7,14,-8,177,7,0,0,1,7,0,0,39,17.9,,,
Dušan Pašek,28,MNS,RW,48,4,10,14,-8,30,3,1,0,0,7,3,0,86,4.7,,,
Rich Pilon,20,NYI,D,62,0,14,14,-9,242,0,0,0,0,11,3,0,47,0.0,,,
Dean Kennedy,26,2TM,D,67,3,11,14,17,103,3,0,0,1,21,0,0,45,6.7,,,
Dean Kennedy,26,NYR,D,16,0,1,1,-1,40,0,0,0,0,1,0,0,7,0.0,,,
Dean Kennedy,26,LAK,D,51,3,10,13,18,63,3,0,0,1,20,0,0,38,7.9,,,
Jay Miller,28,2TM,LW,66,7,7,14,-9,301,7,0,0,0,7,0,0,30,23.3,,,
Jay Miller,28,BOS,LW,37,2,4,6,-6,168,2,0,0,0,4,0,0,14,14.3,,,
Jay Miller,28,LAK,LW,29,5,3,8,-3,133,5,0,0,0,3,0,0,16,31.3,,,
Don Barber,24,MNS,LW,23,8,5,13,2,8,5,3,0,2,4,1,0,42,19.0,,,
Gaston Gingras,29,STL,D,52,3,10,13,1,6,1,2,0,0,3,7,0,98,3.1,,,
Doug Houda,22,DET,D,57,2,11,13,17,67,2,0,0,0,11,0,0,38,5.3,,,
Grant Jennings,23,HAR,D,55,3,10,13,17,159,3,0,0,0,10,0,0,39,7.7,,,
Curtis Leschyshyn,19,QUE,D,71,4,9,13,-32,71,2,1,1,0,7,2,0,58,6.9,,,
Craig Redmond,23,EDM,D,21,3,10,13,-10,12,0,3,0,0,2,8,0,29,10.3,,,
Jeff Sharples,21,DET,D,46,4,9,13,5,26,1,3,0,0,5,4,0,48,8.3,,,
Ville Sirén,24,2TM,D,50,3,10,13,0,72,3,0,0,0,5,5,0,50,6.0,,,
Ville Sirén,24,PIT,D,12,1,0,1,0,14,1,0,0,0,0,0,0,11,9.1,,,
Ville Sirén,24,MNS,D,38,2,10,12,0,58,2,0,0,0,5,5,0,39,5.1,,,
Perry Berezan,24,2TM,C,51,5,8,13,6,27,4,0,1,0,8,0,0,65,7.7,,,
Perry Berezan,24,CGY,C,35,4,4,8,5,23,3,0,1,0,4,0,0,49,8.2,,,
Perry Berezan,24,MNS,C,16,1,4,5,1,4,1,0,0,0,4,0,0,16,6.3,,,
Shawn Anderson,20,BUF,D,33,2,10,12,3,18,0,2,0,0,8,1,1,26,7.7,,,
Jim Benning,25,VAN,D,65,3,9,12,-4,48,2,1,0,0,5,4,0,55,5.5,,,
Anders Carlsson,28,NJD,C,47,4,8,12,3,20,4,0,0,0,4,2,2,42,9.5,,,
John Chabot,26,DET,C,52,2,10,12,-18,6,0,0,2,0,8,1,1,49,4.1,,,
Pat Conacher,29,NJD,LW,55,7,5,12,-7,14,6,0,1,1,4,0,1,59,11.9,,,
Dan Daoust,28,TOR,C,68,7,5,12,-20,54,5,0,2,1,3,1,1,66,10.6,,,
Larry DePalma,23,MNS,LW,43,5,7,12,-14,102,4,1,0,1,6,1,0,42,11.9,,,
Adam Graves,20,DET,C,56,7,5,12,-5,60,7,0,0,1,5,0,0,60,11.7,,,
Raimo Helminen,24,NYI,C,24,1,11,12,-15,4,0,1,0,0,5,6,0,22,4.5,,,
Tim Hunter,28,CGY,RW,75,3,9,12,22,375,3,0,0,1,9,0,0,67,4.5,,,
Jim Kyte,24,WIN,D,74,3,9,12,-25,190,3,0,0,0,9,0,0,56,5.4,,,
David Latta,22,QUE,LW,24,4,8,12,-8,4,3,1,0,1,7,1,0,30,13.3,,,
Doug Sulliman,29,PHI,RW,52,6,6,12,-8,8,5,0,1,1,5,0,1,52,11.5,,,
Gilles Thibaudeau,25,MTL,C,32,6,6,12,5,6,5,1,0,0,5,1,0,42,14.3,,,
Dave Hunter,31,2TM,LW,66,6,6,12,-8,83,5,0,1,0,6,0,0,87,6.9,,,
Dave Hunter,31,WIN,LW,34,3,1,4,-3,61,2,0,1,0,1,0,0,43,7.0,,,
Dave Hunter,31,EDM,LW,32,3,5,8,-5,22,3,0,0,0,5,0,0,44,6.8,,,
Jock Callander,27,PIT,RW,30,6,5,11,-3,20,4,2,0,0,3,2,0,35,17.1,,,
Wendel Clark,22,TOR,LW,15,7,4,11,-3,66,4,3,0,1,3,1,0,30,23.3,,,
Ron Greschner,34,NYR,D,58,1,10,11,9,94,1,0,0,0,9,1,0,49,2.0,,,
Kerry Huffman,21,PHI,D,29,0,11,11,0,31,0,0,0,0,4,7,0,23,0.0,,,
Hannu Järvenpää,25,WIN,RW,53,4,7,11,-14,41,3,1,0,0,7,0,0,27,14.8,,,
Brad Jones,23,WIN,LW,22,6,5,11,0,6,5,0,1,0,5,0,0,25,24.0,,,
David Maley,25,NJD,RW,68,5,6,11,-27,249,5,0,0,0,4,2,0,63,7.9,,,
Joel Quenneville,30,HAR,D,69,4,7,11,3,32,4,0,0,0,6,1,0,45,8.9,,,
Craig Wolanin,21,NJD,D,56,3,8,11,-9,69,3,0,0,0,8,0,0,70,4.3,,,
Ray Neufeld,29,2TM,LW,45,6,5,11,-11,80,6,0,0,0,5,0,0,63,9.5,,,
Ray Neufeld,29,WIN,LW,31,5,2,7,-9,52,5,0,0,0,2,0,0,47,10.6,,,
Ray Neufeld,29,BOS,LW,14,1,3,4,-2,28,1,0,0,0,3,0,0,16,6.3,,,
Alain Côté,31,QUE,LW,55,2,8,10,-1,14,1,0,1,0,6,0,2,31,6.5,,,
Ken Daneyko,24,NJD,D,80,5,5,10,-22,283,4,1,0,0,4,1,0,108,4.6,,,
Mike Donnelly,25,BUF,LW,22,4,6,10,-1,10,4,0,0,0,4,2,0,25,16.0,,,
Curt Fraser,31,MNS,LW,35,5,5,10,-15,76,4,1,0,0,2,3,0,58,8.6,,,
Jeff Jackson,23,QUE,LW,33,4,6,10,-15,28,3,0,1,2,6,0,0,40,10.0,,,
Mark Lamb,24,EDM,C,20,2,8,10,4,14,1,1,0,0,8,0,0,20,10.0,,,
Rick Lanz,27,TOR,D,32,1,9,10,-17,18,1,0,0,1,4,4,1,56,1.8,,,
Darren Turcotte,20,NYR,C,20,7,3,10,0,4,5,2,0,2,2,1,0,49,14.3,,,
Darren Veitch,28,TOR,D,37,3,7,10,-17,16,2,1,0,0,4,3,0,69,4.3,,,
Torrie Robertson,27,2TM,LW,39,4,6,10,-3,147,4,0,0,1,6,0,0,26,15.4,,,
Torrie Robertson,27,HAR,LW,27,2,4,6,-3,84,2,0,0,1,4,0,0,21,9.5,,,
Torrie Robertson,27,DET,LW,12,2,2,4,0,63,2,0,0,0,2,0,0,5,40.0,,,
Perry Anderson,27,NJD,LW,39,3,6,9,5,128,3,0,0,0,6,0,0,36,8.3,,,
Brad Berry,23,WIN,D,38,0,9,9,-8,45,0,0,0,0,9,0,0,21,0.0,,,
Todd Ewen,22,STL,RW,34,4,5,9,4,171,4,0,0,0,5,0,0,22,18.2,,,
Chris Joseph,19,EDM,D,44,4,5,9,-9,54,4,0,0,0,4,0,1,36,11.1,,,
Mike Millar,23,WSH,RW,18,6,3,9,-4,4,3,3,0,1,1,2,0,37,16.2,,,
Ric Nattress,26,CGY,D,38,1,8,9,12,47,1,0,0,0,7,0,1,28,3.6,,,
Jim Pavese,26,2TM,D,44,3,6,9,-2,135,3,0,0,0,6,0,0,33,9.1,,,
Jim Pavese,26,DET,D,39,3,6,9,-1,130,3,0,0,0,6,0,0,27,11.1,,,
Jim Pavese,26,HAR,D,5,0,0,0,-1,5,0,0,0,0,0,0,0,6,0.0,,,
Luke Richardson,19,TOR,D,55,2,7,9,-15,106,2,0,0,0,6,1,0,59,3.4,,,
Trevor Stienburg,22,QUE,RW,55,6,3,9,-17,130,5,1,0,0,3,0,0,65,9.2,,,
Doug Smith,25,2TM,C,29,4,5,9,2,13,3,1,0,1,5,0,0,27,14.8,,,
Doug Smith,25,EDM,C,19,1,1,2,-1,9,1,0,0,0,1,0,0,15,6.7,,,
Doug Smith,25,VAN,C,10,3,4,7,3,4,2,1,0,1,4,0,0,12,25.0,,,
Chris Felix,24,WSH,D,21,0,8,8,7,8,0,0,0,0,3,5,0,18,0.0,,,
Steven Finn,22,QUE,D,77,2,6,8,-21,235,1,0,1,0,6,0,0,86,2.3,,,
