Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Andy Bathgate,32,TOR,RW,55,16,29,45,5,34,10,6,0,1,15,14,0,151,10.6,,,
Floyd Smith,29,DET,RW,67,16,29,45,11,40,9,6,1,5,18,11,0,186,8.6,,,
John Ferguson,26,MTL,LW,69,17,27,44,-4,156,11,6,0,3,19,8,0,164,10.4,,,ASG
Kenny Wharram,31,CBH,RW,68,24,20,44,19,27,20,4,0,2,13,7,0,148,16.2,,,
Camille Henry,32,2TM,LW,70,26,18,44,-10,20,10,16,0,5,12,6,0,108,24.1,,,Byng-4
Camille Henry,32,NYR,LW,48,21,15,36,-4,18,8,13,0,5,11,4,0,85,24.7,,,
Camille Henry,32,CBH,LW,22,5,3,8,-6,2,2,3,0,0,1,2,0,23,21.7,,,
Jean Béliveau,33,MTL,C,58,20,23,43,-15,76,11,9,0,1,14,9,0,185,10.8,,,ASG
Murray Oliver,27,BOS,C,65,20,23,43,-30,30,14,6,0,4,17,6,0,190,10.5,,,ASG
Dave Balon,26,MTL,LW,63,18,23,41,18,61,17,1,0,5,20,3,0,121,14.9,,,ASG
Reggie Fleming,28,BOS,LW,67,18,23,41,2,140,15,1,2,4,19,3,1,178,10.1,,,
Bruce MacGregor,23,DET,RW,66,21,20,41,12,19,17,3,1,4,18,2,0,119,17.6,,,
Chico Maki,25,CBH,RW,65,16,24,40,3,58,15,1,0,2,18,6,0,142,11.3,,,
Ron Ellis,20,TOR,RW,62,23,16,39,10,14,15,7,1,3,12,4,0,126,18.3,,,"ASG,Calder-2"
Ron Murphy,31,DET,LW,58,20,19,39,1,32,10,10,0,2,13,6,0,143,14.0,,,
Bob Pulford,28,TOR,LW,65,19,20,39,10,46,14,1,4,4,17,3,0,175,10.9,,,
Vic Hadfield,24,NYR,LW,70,18,20,38,-30,102,12,6,0,1,14,6,0,169,10.7,,,ASG
George Armstrong,34,TOR,RW,59,15,22,37,12,14,12,3,0,3,13,6,3,135,11.1,,,
Bill Hay,29,CBH,C,69,11,26,37,-4,36,6,3,2,0,12,10,4,152,7.2,,,
Claude Larose,22,MTL,RW,69,21,16,37,-1,82,17,4,0,4,14,2,0,139,15.1,,,ASG
Ted Green,24,BOS,D,70,8,27,35,-44,156,6,2,0,0,17,10,0,129,6.2,,,"ASG,Norris-7"
Don Marshall,32,NYR,C,69,20,15,35,-11,2,15,2,3,1,7,6,2,122,16.4,,,
Jean Ratelle,24,NYR,C,54,14,21,35,-20,14,12,2,0,1,15,6,0,104,13.5,,,
Tommy Williams,24,BOS,RW,65,13,21,34,-18,28,11,2,0,3,20,1,0,145,9.0,,,
Doug Mohns,31,CBH,LW,49,13,20,33,17,89,11,2,0,0,11,9,0,108,12.0,,,ASG
Doug Robinson,24,2TM,LW,61,10,23,33,1,10,8,2,0,0,20,3,0,107,9.3,,,
Doug Robinson,24,CBH,LW,40,2,9,11,2,8,2,0,0,0,9,0,0,58,3.4,,,
Doug Robinson,24,NYR,LW,21,8,14,22,-1,2,6,2,0,0,11,3,0,49,16.3,,,
Eric Nesterenko,31,CBH,RW,56,14,16,30,6,63,6,2,6,3,12,3,1,86,16.3,,,ASG
Bob Nevin,26,NYR,RW,64,16,14,30,-19,28,8,6,2,3,10,4,0,162,9.9,,,
Kent Douglas,28,TOR,D,67,5,23,28,7,129,0,5,0,0,10,12,1,126,4.0,,,
Tim Horton,35,TOR,D,70,12,16,28,8,97,8,3,1,2,13,2,1,156,7.7,,,Norris-4
Earl Ingarfield,30,NYR,C,69,15,13,28,-26,40,11,3,1,1,11,2,0,140,10.7,,,
Ted Lindsay,39,DET,LW,69,14,14,28,10,173,13,1,0,1,10,4,0,105,13.3,,,
Dick Duff,28,2TM,LW,69,12,16,28,-13,36,11,1,0,3,14,2,0,113,10.6,,,ASG
Dick Duff,28,NYR,LW,29,3,9,12,-11,20,2,1,0,0,9,0,0,47,6.4,,,
Dick Duff,28,MTL,LW,40,9,7,16,-2,16,9,0,0,3,5,2,0,66,13.6,,,
Carl Brewer,26,TOR,D,70,4,23,27,33,177,3,0,1,0,20,1,2,103,3.9,,,"ASnhl-2,Norris-6"
Jacques Laperrière,23,MTL,D,67,5,22,27,-2,92,5,0,0,0,10,12,0,127,3.9,,,"ASG,ASnhl-1,Norris-2"
Ron Stewart,32,TOR,RW,65,16,11,27,2,33,14,2,0,5,10,1,0,120,13.3,,,
Ed Westfall,24,BOS,RW,68,12,15,27,-16,65,10,0,2,2,12,1,2,130,9.2,,,
Orland Kurtenbach,28,BOS,C,64,6,20,26,-23,91,5,0,1,0,14,5,1,135,4.4,,,
Rod Seiling,20,NYR,D,68,4,22,26,-37,44,3,1,0,0,10,12,0,114,3.5,,,Calder-4
Doug Barkley,28,DET,D,67,5,20,25,22,122,5,0,0,0,17,2,1,183,2.7,,,Norris-10
Dean Prentice,32,BOS,LW,31,14,9,23,-7,12,10,3,1,2,7,2,0,81,17.3,,,
Wayne Rivers,22,BOS,RW,58,6,17,23,-12,72,6,0,0,0,14,3,0,82,7.3,,,
Harry Howell,32,NYR,D,68,2,20,22,-13,63,2,0,0,0,8,11,1,222,0.9,,,"ASG,Norris-9"
Eddie Joyal,24,DET,C,46,8,14,22,8,4,8,0,0,1,12,2,0,81,9.9,,,
Jean-Guy Talbot,32,MTL,D,67,8,14,22,10,68,7,0,1,2,11,3,0,82,9.8,,,ASG
Paul Henderson,22,DET,RW,70,8,13,21,3,30,8,0,0,1,8,3,2,124,6.5,,,
Pete Stemkowski,21,TOR,C,36,5,15,20,1,33,2,3,0,1,14,1,0,82,6.1,,,
J.C. Tremblay,26,MTL,D,68,3,17,20,5,22,2,1,0,1,13,3,1,108,2.8,,,"ASG,Norris-11"
Don McKenney,30,TOR,C,52,6,13,19,12,6,6,0,0,1,8,5,0,69,8.7,,,
Matt Ravlich,26,CBH,D,61,3,16,19,21,80,3,0,0,0,14,0,2,58,5.2,,,
Bob Baun,28,TOR,D,70,0,18,18,31,160,0,0,0,0,17,1,0,99,0.0,,,"ASG,Norris-8"
Ab McDonald,28,BOS,LW,60,9,9,18,-28,6,7,2,0,3,9,0,0,104,8.7,,,
John McKenzie,27,CBH,RW,51,8,10,18,6,44,7,1,0,0,9,1,0,69,11.6,,,
Jim Pappin,25,TOR,RW,44,9,9,18,14,33,9,0,0,2,8,1,0,67,13.4,,,
Bill Hicke,26,2TM,RW,57,6,12,18,-23,28,5,1,0,2,10,2,0,67,9.0,,,
Bill Hicke,26,MTL,RW,17,0,1,1,-1,2,0,0,0,0,1,0,0,4,0.0,,,
Bill Hicke,26,NYR,RW,40,6,11,17,-22,26,5,1,0,2,9,2,0,63,9.5,,,
Lou Angotti,27,NYR,RW,70,9,8,17,-22,20,6,3,0,1,7,1,0,79,11.4,,,
Yvan Cournoyer,21,MTL,RW,55,7,10,17,-4,4,3,4,0,0,5,5,0,101,6.9,,,
Doug Jarrett,20,CBH,D,46,2,15,17,24,34,2,0,0,0,12,1,2,51,3.9,,,
Bill Knibbs,23,BOS,C,53,7,10,17,-16,4,7,0,0,0,8,1,1,66,10.6,,,
Pit Martin,21,DET,C,58,8,9,17,-1,32,6,1,1,1,8,1,0,85,9.4,,,
Fred Stanfield,20,CBH,C,58,7,10,17,8,14,5,1,1,2,9,0,1,77,9.1,,,Calder-5
Allan Stanley,38,TOR,D,64,2,15,17,4,30,2,0,0,0,13,1,1,65,3.1,,,
Marcel Pronovost,34,DET,D,68,1,15,16,24,45,1,0,0,1,14,1,0,98,1.0,,,"ASG,Norris-5"
Gilles Tremblay,26,MTL,LW,26,9,7,16,3,16,4,4,1,1,4,2,1,71,12.7,,,ASG
Ted Harris,28,MTL,D,68,1,14,15,6,107,1,0,0,0,12,2,0,39,2.6,,,ASG
Dennis Hull,20,CBH,LW,55,10,4,14,-3,16,8,1,1,2,4,0,0,63,15.9,,,
Eddie Shack,27,TOR,LW,67,5,9,14,-3,68,3,2,0,0,9,0,0,90,5.6,,,
Leo Boivin,32,BOS,D,67,3,10,13,-17,68,3,0,0,1,7,2,1,122,2.5,,,
Albert Langlois,30,DET,D,66,1,12,13,21,107,0,0,1,0,11,1,0,78,1.3,,,
Wayne Maxner,22,BOS,LW,53,7,6,13,-15,42,6,1,0,0,6,0,0,117,6.0,,,
Jim Neilson,24,NYR,D,62,0,13,13,-37,54,0,0,0,0,8,5,0,72,0.0,,,
Jim Roberts,24,MTL,D,70,3,10,13,2,42,2,0,1,0,9,1,0,75,4.0,,,ASG
Arnie Brown,23,NYR,D,58,1,11,12,-26,145,1,0,0,0,9,2,0,66,1.5,,,
Bill Gadsby,37,DET,D,61,0,12,12,21,122,0,0,0,0,11,0,1,63,0.0,,,"ASG,ASnhl-2,Norris-3"
Bob Woytowich,23,BOS,D,21,2,10,12,-4,16,2,0,0,0,7,2,1,31,6.5,,,
Gary Bergman,26,DET,D,58,4,7,11,4,85,4,0,0,2,7,0,0,59,6.8,,,
Ron Schock,21,BOS,C,33,4,7,11,-3,14,3,1,0,0,5,2,0,38,10.5,,,
Moose Vasko,29,CBH,D,69,1,10,11,13,56,1,0,0,0,9,0,1,52,1.9,,,Norris-11
Forbes Kennedy,29,BOS,C,52,6,4,10,0,41,2,0,4,0,3,0,1,41,14.6,,,
Al MacNeil,29,CBH,D,69,3,7,10,30,119,3,0,0,0,6,0,1,68,4.4,,,
Tom Johnson,36,BOS,D,51,0,9,9,-14,30,0,0,0,0,7,0,2,51,0.0,,,
Wayne Hillman,26,2TM,D,41,1,8,9,-19,34,1,0,0,0,4,3,1,31,3.2,,,
Wayne Hillman,26,CBH,D,19,0,1,1,-5,8,0,0,0,0,0,0,1,11,0.0,,,
Wayne Hillman,26,NYR,D,22,1,7,8,-14,26,1,0,0,0,4,3,0,20,5.0,,,
Val Fonteyne,31,2TM,LW,43,2,6,8,-2,6,1,0,1,0,3,2,1,33,6.1,,,
Val Fonteyne,31,NYR,LW,27,0,1,1,-5,2,0,0,0,0,0,0,1,14,0.0,,,
Val Fonteyne,31,DET,LW,16,2,5,7,3,4,1,0,1,0,3,2,0,19,10.5,,,
Terry Harper,25,MTL,D,62,0,7,7,8,93,0,0,0,0,7,0,0,47,0.0,,,ASG
Billy Harris,29,TOR,C,48,1,6,7,7,0,1,0,0,0,4,2,0,28,3.6,,,
Noel Picard,26,MTL,D,16,0,7,7,-3,33,0,0,0,0,0,7,0,24,0.0,,,
John Brenneman,22,2TM,LW,39,4,3,7,-11,8,4,0,0,1,3,0,0,38,10.5,,,
John Brenneman,22,CBH,LW,17,1,0,1,0,2,1,0,0,1,0,0,0,13,7.7,,,
John Brenneman,22,NYR,LW,22,3,3,6,-11,6,3,0,0,0,3,0,0,25,12.0,,,
Larry Jeffrey,24,DET,LW,41,4,2,6,-3,48,4,0,0,2,2,0,0,51,7.8,,,
Bob McCord,30,BOS,D,43,0,6,6,-17,21,0,0,0,0,6,0,0,67,0.0,,,
Dickie Moore,34,TOR,LW,38,2,4,6,-5,68,2,0,0,0,2,2,0,30,6.7,,,
Don Awrey,21,BOS,D,47,2,3,5,-12,41,2,0,0,0,3,0,0,37,5.4,,,
Larry Cahan,31,NYR,D,26,0,5,5,-8,32,0,0,0,0,1,4,0,33,0.0,,,
Bobby Leiter,23,BOS,C,18,3,1,4,-1,6,3,0,0,0,1,0,0,26,11.5,,,
Jim Mikol,26,NYR,LW,30,1,3,4,-13,6,0,0,1,0,1,2,0,30,3.3,,,
Red Berenson,25,MTL,LW,3,1,2,3,2,0,1,0,0,1,1,1,0,6,16.7,,,ASG
Lowell MacDonald,23,DET,LW,9,2,1,3,1,0,1,1,0,0,1,0,0,11,18.2,,,
Keith McCreary,24,MTL,LW,9,0,3,3,-1,4,0,0,0,0,3,0,0,12,0.0,,,
Murray Balfour,28,BOS,RW,15,0,2,2,-7,26,0,0,0,0,1,1,0,41,0.0,,,
Garry Peters,22,MTL,C,13,0,2,2,-2,6,0,0,0,0,1,1,0,18,0.0,,,
Leon Rochefort,25,MTL,RW,9,2,0,2,0,0,2,0,0,1,0,0,0,16,12.5,,,
Terry Sawchuk,35,TOR,G,36,0,2,2,,24,,,,0,2,,,,,2160:00,,Vezina-1
Brit Selby,19,TOR,LW,3,2,0,2,1,2,2,0,0,1,0,0,0,6,33.3,,,
Denis DeJordy,26,CBH,G,30,0,1,1,,0,,,,0,1,,,,,1758:20,,Calder-3
Gary Dornhoefer,21,BOS,RW,20,0,1,1,0,13,0,0,0,0,1,0,0,13,0.0,,,
Jeannot Gilbert,24,BOS,C,4,0,1,1,-1,0,0,0,0,0,1,0,0,1,0.0,,,
Pete Goegan,30,DET,D,4,1,0,1,2,2,1,0,0,0,0,0,0,4,25.0,,,
Don Johns,27,NYR,D,22,0,1,1,-2,4,0,0,0,0,1,0,0,12,0.0,,,
John MacMillan,29,DET,RW,3,0,1,1,0,0,0,0,0,0,1,0,0,0,,,,
Marcel Paille,32,NYR,G,39,0,1,1,,2,,,,0,1,,,,,2260:28,,
Jacques Plante,36,NYR,G,33,0,1,1,,6,,,,0,1,,,,,1937:40,,
André Pronovost,28,DET,LW,3,0,1,1,1,0,0,0,0,0,1,0,0,0,,,,
Dave Richardson,24,NYR,LW,7,0,1,1,0,2,0,0,0,0,1,0,0,1,0.0,,,
Bryan Watson,22,MTL,D,5,0,1,1,0,7,0,0,0,0,1,0,0,0,,,,
Joe Watson,21,BOS,D,4,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,,,
André Boudrias,21,MTL,LW,1,0,0,0,-2,2,0,0,0,0,0,0,0,2,0.0,,,
Johnny Bower,40,TOR,G,34,0,0,0,,6,,,,0,0,,,,,2039:01,,Vezina-1
Wayne Cashman,19,BOS,LW,1,0,0,0,-3,0,0,0,0,0,0,0,0,1,0.0,,,
Roger Crozier,22,DET,G,70,0,0,0,,10,,,,0,0,,,,,4165:08,,"ASnhl-1,Hart-4,Calder-1"
Bob Dillabough,23,DET,C,4,0,0,0,-3,2,0,0,0,0,0,0,0,1,0.0,,,
Marc Dufour,23,NYR,RW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Trevor Fahey,21,NYR,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
Sandy Fitzpatrick,20,NYR,C,4,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,,,
Warren Godfrey,33,DET,D,11,0,0,0,4,8,0,0,0,0,0,0,0,9,0.0,,,
Bill Goldsworthy,20,BOS,RW,2,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,,,
Glenn Hall,33,CBH,G,41,0,0,0,,2,,,,0,0,,,,,2439:06,,ASG
Ted Hampson,28,DET,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Larry Hillman,27,TOR,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Charlie Hodge,31,MTL,G,53,0,0,0,,2,,,,0,0,,,,,3120:05,,"ASG,ASnhl-2,Hart-5"
Ken Hodge,20,CBH,RW,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,,,
Ron Ingram,31,NYR,D,3,0,0,0,1,2,0,0,0,0,0,0,0,1,0.0,,,
Jim Johnson,22,NYR,C,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,
Eddie Johnston,29,BOS,G,47,0,0,0,,4,,,,0,0,,,,,2817:27,,
Gord Labossiere,25,NYR,C,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,
Claude Laforge,28,DET,LW,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,,,
Mike McMahon,23,NYR,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,
Dick Meissner,25,NYR,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,
Larry Mickey,21,CBH,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jack Norris,22,BOS,G,23,0,0,0,,0,,,,0,0,,,,,1379:13,,
Butch Paul,21,DET,C,3,0,0,0,-1,0,0,0,0,0,0,0,0,8,0.0,,,
Mel Pearson,26,NYR,LW,5,0,0,0,-2,4,0,0,0,0,0,0,0,7,0.0,,,
Jimmy Peters,20,DET,C,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
Bob Plager,21,NYR,D,10,0,0,0,-14,18,0,0,0,0,0,0,0,18,0.0,,,
Duane Rupp,26,TOR,D,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
Ulf Sterner,23,NYR,LW,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,,,
Billy Taylor,22,NYR,C,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,,,
Ted Taylor,22,NYR,LW,4,0,0,0,-3,4,0,0,0,0,0,0,0,3,0.0,,,
Bob Wall,22,DET,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jim Watson,21,DET,D,1,0,0,0,2,2,0,0,0,0,0,0,0,1,0.0,,,
Carl Wetzel,26,DET,G,2,0,0,0,,0,,,,0,0,,,,,32:10,,
Gump Worsley,35,MTL,G,19,0,0,0,,0,,,,0,0,,,,,1079:55,,ASG
League Average,,,,,,,,,,,,,,,,,,9.2,,,
