Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Scott Hartnell,24,NSH,RW,64,22,17,39,19,96,12,10,0,2,15,1,1,150,14.7,1006:23,15:43,
Mark Parrish,29,MIN,RW,76,19,20,39,9,18,14,5,0,4,14,6,0,141,13.5,1088:47,14:20,"Byng-60,Selke-48"
Matt Stajan,23,TOR,C,82,10,29,39,3,44,8,1,1,1,23,6,0,132,7.6,1324:17,16:09,
Jarret Stoll,24,EDM,C,51,13,26,39,2,48,6,6,1,2,14,11,1,115,11.3,927:47,18:12,
Antoine Vermette,24,OTT,C,77,19,20,39,-2,52,14,2,3,2,16,3,1,151,12.6,1209:32,15:42,Selke-48
Roman Hamrlík,32,CGY,D,75,7,31,38,22,88,6,1,0,1,13,17,1,125,5.6,1865:23,24:52,
Chris Higgins,23,MTL,C,61,22,16,38,-11,26,11,8,3,3,9,7,0,159,13.8,1092:19,17:54,Byng-68
Chris Kelly,26,OTT,C,82,15,23,38,28,40,12,1,2,0,19,1,3,131,11.5,1255:02,15:18,Selke-19
Aleš Kotalík,28,BUF,RW,66,16,22,38,-5,46,13,3,0,4,14,8,0,162,9.9,957:48,14:31,
Tom Preissing,28,OTT,D,80,7,31,38,40,18,4,3,0,0,16,15,0,94,7.4,1220:23,15:15,"ASnhl-16,Byng-40,Norris-15"
Tuomo Ruutu,23,CHI,C,71,17,21,38,4,95,16,1,0,1,14,7,0,115,14.8,1231:35,17:21,
Yanic Perreault,35,2TM,C,66,21,17,38,-1,34,14,7,0,5,12,5,0,125,16.8,1026:18,15:33,"ASG,Selke-48"
Yanic Perreault,35,PHX,C,49,19,14,33,-2,30,12,7,0,5,9,5,0,101,18.8,861:22,17:35,
Yanic Perreault,35,TOR,C,17,2,3,5,1,4,2,0,0,0,3,0,0,24,8.3,164:56,9:42,
Alexei Zhitnik,34,3TM,D,79,7,31,38,1,92,4,3,0,2,19,11,1,132,5.3,1904:05,24:06,"ASnhl-28,Norris-24"
Alexei Zhitnik,34,NYI,D,30,2,9,11,13,40,2,0,0,1,9,0,0,49,4.1,648:42,21:37,
Alexei Zhitnik,34,PHI,D,31,3,10,13,-16,38,2,1,0,0,4,5,1,61,4.9,790:33,25:30,
Alexei Zhitnik,34,ATL,D,18,2,12,14,4,14,0,2,0,1,6,6,0,22,9.1,464:50,25:49,
Jeff Carter,22,PHI,C,62,14,23,37,-17,48,9,3,2,1,18,4,1,215,6.5,1177:33,18:60,
Joe Corvo,29,OTT,D,76,8,29,37,8,42,5,3,0,2,17,12,0,160,5.0,1372:55,18:04,
Radek Dvořák,29,STL,RW,82,10,27,37,-6,48,8,1,1,1,19,8,0,139,7.2,1281:36,15:38,
Filip Kuba,30,TBL,D,81,15,22,37,-9,36,9,5,1,2,8,13,1,106,14.2,1636:40,20:12,
Ville Peltonen,33,FLA,LW,72,17,20,37,7,28,13,4,0,0,17,2,1,145,11.7,1182:22,16:25,
Taylor Pyatt,25,VAN,LW,76,23,14,37,5,42,14,9,0,4,12,2,0,150,15.3,1060:51,13:58,
Alexander Radulov,20,NSH,RW,64,18,19,37,19,26,13,5,0,4,13,6,0,96,18.8,744:59,11:38,"Calder-9,Selke-48"
Sami Salo,32,VAN,D,67,14,23,37,21,26,9,5,0,6,10,13,0,143,9.8,1437:29,21:27,
Craig Conroy,35,2TM,C,80,13,24,37,-3,56,8,4,1,2,18,5,1,112,11.6,1253:17,15:40,
Craig Conroy,35,LAK,C,52,5,11,16,-13,38,1,4,0,2,8,3,0,73,6.8,805:05,15:29,
Craig Conroy,35,CGY,C,28,8,13,21,10,18,7,0,1,0,10,2,1,39,20.5,448:12,16:00,
Jason Chimera,27,CBJ,LW,82,15,21,36,2,91,11,2,2,2,19,2,0,151,9.9,1260:24,15:22,
Jay McClement,23,STL,C,81,8,28,36,3,55,8,0,0,0,25,1,2,104,7.7,1124:42,13:53,
Scott Mellanby,40,ATL,RW,69,12,24,36,-9,63,7,5,0,2,15,9,0,103,11.7,946:41,13:43,
Éric Perrin,31,TBL,C,82,13,23,36,-7,30,10,2,1,0,16,5,2,151,8.6,1394:24,17:00,
Wade Redden,29,OTT,D,64,7,29,36,1,50,3,4,0,3,14,15,0,122,5.7,1466:00,22:54,
Mark Streit,29,MTL,D,76,10,26,36,-5,14,7,2,1,1,14,12,0,102,9.8,1065:07,14:01,Byng-33
Oleg Saprykin,25,2TM,LW,71,15,21,36,5,58,13,2,0,2,19,2,0,150,10.0,884:49,12:28,
Oleg Saprykin,25,PHX,LW,59,14,20,34,8,54,12,2,0,2,18,2,0,135,10.4,795:47,13:29,
Oleg Saprykin,25,OTT,LW,12,1,1,2,-3,4,1,0,0,0,1,0,0,15,6.7,89:02,7:25,
Chris Gratton,31,FLA,C,81,13,22,35,1,94,12,1,0,1,21,1,0,131,9.9,979:52,12:06,
Trent Hunter,26,NYI,RW,77,20,15,35,5,22,14,5,1,2,10,4,1,168,11.9,1232:28,16:00,Selke-57
Brett McLean,28,COL,C,78,15,20,35,8,36,15,0,0,3,19,1,0,134,11.2,1063:11,13:38,
Andrej Meszároš,21,OTT,D,82,7,28,35,-15,102,7,0,0,1,17,10,1,147,4.8,1777:51,21:41,
Patrick Sharp,25,CHI,RW,80,20,15,35,-15,74,12,5,3,1,14,0,1,160,12.5,1365:42,17:04,
Alexander Steen,22,TOR,C,82,15,20,35,5,26,11,4,0,5,16,3,1,192,7.8,1286:56,15:42,
Kyle Calder,28,2TM,LW,78,14,21,35,-25,58,9,3,2,2,14,7,0,130,10.8,1211:48,15:32,
Kyle Calder,28,PHI,LW,59,9,12,21,-31,36,5,2,2,0,8,4,0,88,10.2,887:05,15:02,
Kyle Calder,28,DET,LW,19,5,9,14,6,22,4,1,0,2,6,3,0,42,11.9,324:43,17:05,
Éric Bélanger,29,2TM,C,80,17,18,35,-2,26,13,4,0,1,16,2,0,149,11.4,1299:22,16:15,
Éric Bélanger,29,CAR,C,56,8,12,20,-2,14,5,3,0,1,10,2,0,100,8.0,831:47,14:51,
Éric Bélanger,29,ATL,C,24,9,6,15,0,12,8,1,0,0,6,0,0,49,18.4,467:35,19:29,
Colby Armstrong,24,PIT,RW,80,12,22,34,2,67,10,1,1,3,17,3,2,145,8.3,1346:20,16:50,
Rob Blake,37,LAK,D,72,14,20,34,-26,82,3,11,0,1,4,15,1,208,6.7,1756:30,24:24,
Ryane Clowe,24,SJS,LW,58,16,18,34,4,78,12,4,0,3,15,3,0,93,17.2,764:35,13:11,Calder-13
Ron Hainsey,25,CBJ,D,80,9,25,34,-19,69,2,7,0,0,9,16,0,136,6.6,1831:10,22:53,
Mikael Samuelsson,30,DET,RW,53,14,20,34,1,28,8,6,0,2,12,8,0,189,7.4,802:50,15:09,
Raffi Torres,25,EDM,LW,82,15,19,34,-7,88,14,1,0,0,19,0,0,154,9.7,1174:30,14:19,
Nik Antropov,26,TOR,C,54,18,15,33,8,44,14,4,0,4,14,1,0,125,14.4,896:06,16:36,
Erik Christensen,23,PIT,C,61,18,15,33,-3,26,12,6,0,1,10,5,0,133,13.5,709:17,11:38,
Christian Ehrhoff,24,SJS,D,82,10,23,33,8,63,4,6,0,2,11,12,0,164,6.1,1522:52,18:34,
Mike Grier,32,SJS,RW,81,16,17,33,-5,43,11,2,3,1,16,1,0,125,12.8,1331:36,16:26,Selke-25
Steve Reinprecht,30,PHX,C,49,9,24,33,-3,28,7,2,0,1,14,10,0,71,12.7,767:48,15:40,
Martin Ručinský,35,STL,LW,52,12,21,33,-3,48,8,4,0,3,14,7,0,96,12.5,869:33,16:43,
Glen Metropolit,32,2TM,C,77,14,19,33,9,34,9,5,0,2,16,3,0,123,11.4,930:42,12:05,
Glen Metropolit,32,ATL,C,57,12,16,28,9,20,8,4,0,2,15,1,0,92,13.0,671:15,11:47,
Glen Metropolit,32,STL,C,20,2,3,5,0,14,1,1,0,0,1,2,0,31,6.5,259:27,12:58,
Patrick Eaves,22,OTT,RW,73,14,18,32,1,36,10,3,1,1,15,3,0,130,10.8,891:39,12:13,
Ruslan Fedotenko,28,TBL,LW,80,12,20,32,-3,52,10,2,0,1,16,4,0,154,7.8,1300:39,16:15,
John Madden,33,NJD,C,74,12,20,32,-7,14,12,0,0,1,15,3,2,153,7.8,1396:46,18:53,"Byng-51,Selke-10"
Matt Pettinger,26,WSH,LW,64,16,16,32,-13,22,9,4,3,2,8,6,2,111,14.4,1080:43,16:53,
Mike Richards,21,PHI,C,59,10,22,32,-12,52,5,1,4,3,17,5,0,130,7.7,1052:26,17:50,
Ruslan Salei,32,FLA,D,82,6,26,32,-13,102,4,2,0,0,8,18,0,148,4.1,1913:16,23:20,
Nikolai Zherdev,22,CBJ,RW,71,10,22,32,-19,26,7,3,0,2,13,9,0,164,6.1,1151:38,16:13,
Jason Williams,26,2TM,C,78,15,17,32,1,44,9,5,1,2,14,3,0,149,10.1,1203:15,15:26,
Jason Williams,26,DET,C,58,11,15,26,7,24,8,3,0,2,13,2,0,111,9.9,837:35,14:26,
Jason Williams,26,CHI,C,20,4,2,6,-6,20,1,2,1,0,1,1,0,38,10.5,365:40,18:17,
Bates Battaglia,31,TOR,LW,82,12,19,31,9,45,12,0,0,0,19,0,0,94,12.8,1021:25,12:27,
Steve Bernier,21,SJS,RW,62,15,16,31,5,29,9,6,0,4,8,8,0,104,14.4,841:43,13:35,
Mike Johnson,32,MTL,RW,80,11,20,31,6,40,8,1,2,1,17,2,1,131,8.4,1230:38,15:23,
Duncan Keith,23,CHI,D,82,2,29,31,0,76,2,0,0,0,23,4,2,122,1.6,1934:48,23:36,
Ryan Malone,27,PIT,LW,64,16,15,31,4,71,14,1,1,0,10,4,1,125,12.8,1040:11,16:15,
Brenden Morrow,28,DAL,LW,40,16,15,31,-2,33,8,8,0,3,11,4,0,101,15.8,730:48,18:16,
Mattias Öhlund,30,VAN,D,77,11,20,31,-3,80,5,6,0,2,11,9,0,170,6.5,1908:37,24:47,ASnhl-28
Tony Amonte,36,CGY,RW,81,10,20,30,-4,40,8,1,1,1,17,2,1,139,7.2,1145:59,14:09,Byng-69
Matt Cooke,28,VAN,LW,81,10,20,30,0,64,9,1,0,3,15,3,2,133,7.5,1264:17,15:37,
Johan Franzén,27,DET,C,69,10,20,30,20,37,9,0,1,2,16,1,3,151,6.6,1075:37,15:35,Selke-38
Rostislav Olesz,21,FLA,C,75,11,19,30,2,28,9,2,0,2,17,1,1,164,6.7,1162:51,15:30,
Marek Svatoš,24,COL,RW,66,15,15,30,1,46,7,8,0,2,12,3,0,179,8.4,824:33,12:30,
Marek Židlický,29,NSH,D,79,4,26,30,8,72,2,2,0,1,18,8,0,114,3.5,1557:48,19:43,
Eric Brewer,27,STL,D,82,6,23,29,-10,69,4,2,0,1,16,6,1,111,5.4,2011:17,24:32,
Mike Commodore,27,CAR,D,82,7,22,29,0,113,5,0,2,1,18,1,3,136,5.1,1631:18,19:54,
Kris Draper,35,DET,C,81,14,15,29,7,58,9,0,5,1,15,0,0,157,8.9,1356:57,16:45,Selke-8
Boyd Gordon,23,WSH,RW,71,7,22,29,10,14,5,0,2,0,18,0,4,104,6.7,1127:22,15:53,
Niklas Hagman,27,DAL,LW,82,17,12,29,3,34,14,2,1,2,9,3,0,152,11.2,1183:03,14:26,
Bobby Holík,36,ATL,C,82,11,18,29,-3,86,8,2,1,1,16,2,0,190,5.8,1306:53,15:56,Selke-38
Ed Jovanovski,30,PHX,D,54,11,18,29,-6,63,5,6,0,1,9,8,1,135,8.1,1249:40,23:09,ASG
Dmitri Kalinin,26,BUF,D,82,7,22,29,19,36,6,0,1,0,19,3,0,86,8.1,1600:15,19:31,
Phil Kessel,19,BOS,RW,70,11,18,29,-12,12,10,1,0,0,14,4,0,170,6.5,984:19,14:04,"Byng-59,Calder-11"
Ian Laperrière,33,COL,RW,81,8,21,29,5,133,8,0,0,0,20,0,1,118,6.8,1121:13,13:51,Selke-25
Guillaume Latendresse,19,MTL,RW,80,16,13,29,-20,47,11,5,0,3,8,5,0,121,13.2,1007:45,12:36,
Dean McAmmond,33,OTT,LW,81,14,15,29,11,28,12,0,2,1,13,1,1,86,16.3,901:28,11:08,
Teppo Numminen,38,BUF,D,79,2,27,29,17,32,2,0,0,0,14,12,1,69,2.9,1643:01,20:48,
John Pohl,27,TOR,C,74,13,16,29,-4,10,10,3,0,1,12,4,0,105,12.4,839:59,11:21,
Geoff Sanderson,34,PHI,LW,58,11,18,29,-16,44,8,3,0,2,13,4,1,143,7.7,810:34,13:59,
Jon Sim,29,ATL,LW,77,17,12,29,-1,60,15,2,0,1,11,1,0,141,12.1,904:20,11:45,
Mike Van Ryn,27,FLA,D,78,4,25,29,-5,64,3,1,0,0,15,9,1,121,3.3,1648:57,21:08,
François Beauchemin,26,ANA,D,71,7,21,28,7,49,5,2,0,0,10,11,0,128,5.5,1808:32,25:28,
Andy Hilbert,25,NYI,C,81,8,20,28,10,34,8,0,0,1,19,0,1,164,4.9,931:23,11:30,
Chad Kilger,30,TOR,LW,82,14,14,28,-5,58,13,0,1,2,14,0,0,141,9.9,1188:30,14:30,
Joffrey Lupul,23,EDM,RW,81,16,12,28,-29,45,11,5,0,1,9,3,0,172,9.3,1263:03,15:36,
Zbyněk Michálek,24,PHX,D,82,4,24,28,-20,34,1,3,0,0,11,11,2,144,2.8,1940:39,23:40,
Chris Neil,27,OTT,RW,82,12,16,28,6,177,9,3,0,3,14,2,0,139,8.6,1076:26,13:08,
Joe Pavelski,22,SJS,C,46,14,14,28,4,18,9,5,0,3,8,6,0,111,12.6,691:11,15:02,
Fernando Pisani,30,EDM,RW,77,14,14,28,-1,40,11,2,1,0,11,2,1,142,9.9,1301:02,16:54,
Brian Pothier,29,WSH,D,72,3,25,28,-11,44,1,2,0,0,12,13,0,118,2.5,1727:19,23:59,
Paul Ranger,22,TBL,D,72,4,24,28,5,42,4,0,0,2,18,5,1,90,4.4,1462:37,20:19,
Jeremy Roenick,37,PHX,C,70,11,17,28,-18,32,7,4,0,1,13,4,0,89,12.4,972:31,13:54,
R.J. Umberger,24,PHI,C,81,16,12,28,-32,41,12,2,2,1,8,1,3,134,11.9,1177:32,14:32,
Anson Carter,32,2TM,RW,64,11,17,28,-4,18,7,4,0,1,13,4,0,70,15.7,900:48,14:05,
Anson Carter,32,CBJ,RW,54,10,17,27,-1,16,7,3,0,1,13,4,0,62,16.1,800:22,14:49,
Anson Carter,32,CAR,RW,10,1,0,1,-3,2,0,1,0,0,0,0,0,8,12.5,100:26,10:03,
Brent Sopel,30,2TM,D,64,5,23,28,2,24,3,2,0,2,16,6,1,131,3.8,1296:45,20:16,
Brent Sopel,30,LAK,D,44,4,19,23,2,14,2,2,0,2,13,5,1,104,3.8,928:35,21:06,
Brent Sopel,30,VAN,D,20,1,4,5,0,10,1,0,0,0,3,1,0,27,3.7,368:10,18:25,
Denis Arkhipov,27,CHI,C,79,10,17,27,-13,54,7,2,1,1,9,4,4,112,8.9,1241:10,15:43,
P.J. Axelsson,31,BOS,LW,55,11,16,27,-10,52,6,3,2,0,9,7,0,81,13.6,1076:04,19:34,
Keith Ballard,24,PHX,D,69,5,22,27,-7,59,3,2,0,0,12,9,1,79,6.3,1517:35,21:60,
Ryan Craig,25,TBL,C,72,14,13,27,-11,55,10,4,0,2,6,7,0,130,10.8,1104:21,15:20,
Dan Fritsche,21,CBJ,C,59,12,15,27,3,35,6,5,1,4,12,3,0,81,14.8,828:05,14:02,
Barret Jackman,25,STL,D,70,3,24,27,20,82,2,1,0,1,22,1,1,86,3.5,1504:58,21:30,
Jay Pandolfo,32,NJD,LW,82,13,14,27,-5,8,12,0,1,1,13,0,1,109,11.9,1526:15,18:37,"Byng-4,Selke-3"
Chris Simon,35,NYI,LW,67,10,17,27,17,75,8,2,0,0,15,2,0,82,12.2,736:47,10:60,Selke-57
Drew Stafford,21,BUF,RW,41,13,14,27,5,33,10,3,0,3,13,1,0,67,19.4,538:36,13:08,Calder-13
Cory Stillman,33,CAR,LW,43,5,22,27,-8,24,4,1,0,0,10,12,0,85,5.9,748:39,17:25,
Kris Beech,25,WSH,C,64,8,18,26,-11,46,5,3,0,0,10,8,0,77,10.4,797:39,12:28,
Vernon Fiddler,26,NSH,C,72,11,15,26,11,40,10,0,1,1,15,0,0,90,12.2,981:15,13:38,
Eric Lindros,33,DAL,RW,49,5,21,26,-1,70,4,1,0,0,14,7,0,95,5.3,718:00,14:39,
Paul Martin,25,NJD,D,82,3,23,26,-9,18,2,1,0,0,18,5,0,84,3.6,2068:12,25:13,
Samuel Påhlsson,29,ANA,C,82,8,18,26,-4,42,8,0,0,1,18,0,0,111,7.2,1423:36,17:22,Selke-2
Richard Park,30,NYI,RW,82,10,16,26,4,33,8,0,2,2,15,0,1,93,10.8,954:53,11:39,
Chris Phillips,28,OTT,D,82,8,18,26,36,80,7,0,1,3,14,0,4,94,8.5,1833:26,22:22,"ASnhl-17,Norris-18"
Karel Rachůnek,27,NYR,D,66,6,20,26,-9,38,1,4,1,1,9,11,0,99,6.1,1279:21,19:23,
Sergei Samsonov,28,MTL,LW,63,9,17,26,-4,10,9,0,0,0,13,4,0,114,7.9,880:40,13:59,
Marc-Édouard Vlasic,19,SJS,D,81,3,23,26,13,18,1,2,0,0,12,10,1,66,4.5,1798:00,22:12,"AR-1,Byng-45,Calder-6"
Ian White,22,TOR,D,76,3,23,26,8,40,2,1,0,1,18,5,0,138,2.2,1408:17,18:32,
Bryan Allen,26,FLA,D,82,4,21,25,7,112,4,0,0,0,18,2,1,99,4.0,1770:48,21:36,
Stu Barnes,36,DAL,C,82,13,12,25,-2,40,12,1,0,2,11,0,1,118,11.0,1319:49,16:06,
Brent Burns,21,MIN,D,77,7,18,25,16,26,4,3,0,3,13,4,1,108,6.5,1216:27,15:48,
Jeff Halpern,30,DAL,C,76,8,17,25,-7,78,7,1,0,4,14,3,0,106,7.5,1276:43,16:48,
Sean Hill,36,NYI,D,81,1,24,25,6,110,1,0,0,0,12,12,0,88,1.1,1826:09,22:33,
Jiří Hudler,23,DET,C,76,15,10,25,16,36,12,3,0,4,8,2,0,107,14.0,762:52,10:02,
Sami Kapanen,33,PHI,RW,77,11,14,25,-21,22,8,1,2,1,11,1,2,129,8.5,1306:55,16:58,Selke-57
Juraj Kolník,26,FLA,RW,64,11,14,25,2,18,11,0,0,1,12,2,0,113,9.7,773:36,12:05,
Trevor Linden,36,VAN,C,80,12,13,25,-6,34,7,5,0,1,11,2,0,92,13.0,987:17,12:20,Byng-45
Manny Malhotra,26,CBJ,C,82,9,16,25,-8,76,7,2,0,3,16,0,0,109,8.3,1213:58,14:48,
Antti Miettinen,26,DAL,RW,74,11,14,25,-5,38,5,6,0,1,12,2,0,141,7.8,1060:25,14:20,
Derek Morris,28,PHX,D,82,6,19,25,-18,115,4,2,0,1,9,10,0,129,4.7,1680:16,20:29,
Christoph Schubert,24,OTT,D,80,8,17,25,30,56,7,1,0,1,16,1,0,97,8.2,897:35,11:13,
Dennis Wideman,23,2TM,D,75,6,19,25,-10,71,2,4,0,1,8,11,0,122,4.9,1457:49,19:26,
Dennis Wideman,23,STL,D,55,5,17,22,-7,44,1,4,0,1,6,11,0,94,5.3,1111:18,20:12,
Dennis Wideman,23,BOS,D,20,1,2,3,-3,27,1,0,0,0,2,0,0,28,3.6,346:31,17:20,
Greg de Vries,34,ATL,D,82,3,21,24,-3,66,3,0,0,0,12,9,0,102,2.9,1823:42,22:14,
Scott Hannan,28,SJS,D,79,4,20,24,1,38,3,0,1,1,15,5,0,79,5.1,1803:05,22:49,ASnhl-19
Martin Lapointe,33,CHI,RW,82,13,11,24,-14,98,7,5,1,2,10,1,0,102,12.7,1146:38,13:59,
Nathan Paetsch,23,BUF,D,63,2,22,24,10,50,2,0,0,0,13,9,0,62,3.2,960:33,15:15,
Branko Radivojevič,26,MIN,RW,82,11,13,24,-9,21,7,4,0,3,9,4,0,116,9.5,1064:21,12:59,
Brent Seabrook,21,CHI,D,81,4,20,24,-6,104,4,0,0,0,14,4,2,144,2.8,1682:35,20:46,
Ryan Suter,22,NSH,D,82,8,16,24,10,54,7,1,0,0,6,8,2,87,9.2,1652:24,20:09,
Maxime Talbot,22,PIT,C,75,13,11,24,-2,53,9,0,4,4,10,1,0,88,14.8,1042:25,13:54,Selke-57
Wes Walz,36,MIN,C,62,9,15,24,3,30,8,0,1,1,15,0,0,77,11.7,922:52,14:53,Selke-48
Stéphane Yelle,32,CGY,C,56,10,14,24,5,32,8,1,1,1,12,0,2,55,18.2,818:46,14:37,Selke-56
Brandon Bochenski,24,2TM,RW,41,13,11,24,1,16,10,3,0,2,9,2,0,92,14.1,564:09,13:46,
Brandon Bochenski,24,CHI,RW,10,2,0,2,-2,2,2,0,0,0,0,0,0,20,10.0,99:46,9:59,
Brandon Bochenski,24,BOS,RW,31,11,11,22,3,14,8,3,0,2,9,2,0,72,15.3,464:23,14:59,
Georges Laraque,30,2TM,RW,73,5,19,24,4,70,4,1,0,0,17,2,0,44,11.4,705:00,9:39,
Georges Laraque,30,PHX,RW,56,5,17,22,7,52,4,1,0,0,15,2,0,34,14.7,576:14,10:17,
Georges Laraque,30,PIT,RW,17,0,2,2,-3,18,0,0,0,0,2,0,0,10,0.0,128:46,7:34,
Jamie Heward,35,2TM,D,71,6,18,24,2,47,3,3,0,1,10,7,1,75,8.0,1226:02,17:16,
Jamie Heward,35,WSH,D,52,4,12,16,4,27,2,2,0,1,7,4,1,50,8.0,851:01,16:22,
Jamie Heward,35,LAK,D,19,2,6,8,-2,20,1,1,0,0,3,3,0,25,8.0,375:01,19:44,
Craig Rivet,32,2TM,D,71,7,17,24,1,69,5,2,0,0,7,9,1,89,7.9,1537:08,21:39,
Craig Rivet,32,MTL,D,54,6,10,16,-7,57,4,2,0,0,5,4,1,58,10.3,1137:26,21:04,
Craig Rivet,32,SJS,D,17,1,7,8,8,12,1,0,0,0,2,5,0,31,3.2,399:42,23:31,
Arron Asham,28,NYI,RW,80,11,12,23,3,63,11,0,0,2,10,2,0,85,12.9,746:16,9:20,
David Backes,22,STL,C,49,10,13,23,6,37,8,2,0,2,12,1,0,89,11.2,657:20,13:25,
Radek Bonk,31,MTL,C,74,13,10,23,0,54,10,1,2,1,8,1,1,111,11.7,1174:23,15:52,Selke-33
Jan Bulis,28,VAN,C,79,12,11,23,-8,70,10,1,1,2,9,2,0,122,9.8,1135:45,14:23,
Anders Eriksson,32,CBJ,D,79,0,23,23,12,46,0,0,0,0,14,8,1,78,0.0,1596:01,20:12,
Kurtis Foster,25,MIN,D,57,3,20,23,-3,52,3,0,0,0,7,13,0,135,2.2,1025:00,17:59,
Todd Marchant,33,ANA,C,56,8,15,23,7,44,5,0,3,2,15,0,0,115,7.0,849:44,15:10,Selke-57
Mike Zigomanis,26,PHX,C,75,14,9,23,-8,46,11,2,1,0,8,1,0,142,9.9,1116:00,14:53,
Nikita Alexeev,25,2TM,RW,78,12,11,23,7,12,10,2,0,2,9,2,0,117,10.3,1075:00,13:47,
Nikita Alexeev,25,TBL,RW,63,10,11,21,10,12,8,2,0,2,9,2,0,102,9.8,901:50,14:19,
Nikita Alexeev,25,CHI,RW,15,2,0,2,-3,0,2,0,0,0,0,0,0,15,13.3,173:10,11:33,
Paul Mara,27,2TM,D,78,5,18,23,-16,113,4,1,0,0,5,13,0,100,5.0,1726:26,22:08,
Paul Mara,27,BOS,D,59,3,15,18,-22,95,3,0,0,0,4,11,0,60,5.0,1290:44,21:53,
Paul Mara,27,NYR,D,19,2,3,5,6,18,1,1,0,0,1,2,0,40,5.0,435:42,22:56,
Paul Gaustad,24,BUF,C,54,9,13,22,11,74,6,3,0,0,7,5,1,75,12.0,719:11,13:19,
Kim Johnsson,30,MIN,D,76,3,19,22,-4,64,0,3,0,0,9,10,0,98,3.1,1789:54,23:33,
Randy Jones,25,PHI,D,66,4,18,22,-14,38,4,0,0,0,12,5,1,67,6.0,1062:12,16:06,
Rostislav Klesla,24,CBJ,D,75,9,13,22,-13,105,7,2,0,0,10,3,0,159,5.7,1718:04,22:54,
Tom Kostopoulos,28,LAK,RW,76,7,15,22,-2,73,7,0,0,0,14,0,1,90,7.8,879:07,11:34,
Niklas Kronwall,26,DET,D,68,1,21,22,0,54,0,1,0,0,16,5,0,104,1.0,1404:28,20:39,
Jamal Mayers,32,STL,RW,80,8,14,22,-19,89,6,0,2,0,14,0,0,129,6.2,1169:34,14:37,
Alexandre Picard,21,PHI,D,62,3,19,22,-19,17,2,1,0,0,13,6,0,56,5.4,1145:42,18:29,
Brad Richardson,21,COL,RW,73,14,8,22,4,28,11,0,3,3,8,0,0,129,10.9,961:27,13:10,
Patrick Rissmiller,28,SJS,C,79,7,15,22,1,22,6,1,0,0,12,2,1,100,7.0,961:06,12:10,
Brad Stuart,27,2TM,D,75,7,15,22,-10,44,6,1,0,2,13,1,1,109,6.4,1715:53,22:53,
Brad Stuart,27,BOS,D,48,7,10,17,-22,26,6,1,0,2,8,1,1,74,9.5,1100:17,22:55,
Brad Stuart,27,CGY,D,27,0,5,5,12,18,0,0,0,0,5,0,0,35,0.0,615:36,22:48,
Wayne Primeau,30,2TM,C,78,10,12,22,-17,111,6,2,2,3,11,1,0,107,9.3,1056:24,13:33,
Wayne Primeau,30,BOS,C,51,7,8,15,-15,75,4,2,1,1,7,1,0,72,9.7,769:12,15:05,
Wayne Primeau,30,CGY,C,27,3,4,7,-2,36,2,0,1,2,4,0,0,35,8.6,287:12,10:38,
Niko Kapanen,28,2TM,C,79,6,16,22,-23,28,4,2,0,1,11,5,0,79,7.6,979:08,12:24,
Niko Kapanen,28,ATL,C,60,4,9,13,-12,20,3,1,0,0,9,0,0,51,7.8,644:51,10:45,
Niko Kapanen,28,PHX,C,19,2,7,9,-11,8,1,1,0,1,2,5,0,28,7.1,334:17,17:36,
Josef Vašíček,26,2TM,C,63,6,16,22,-5,51,6,0,0,0,12,3,1,77,7.8,843:11,13:23,
Josef Vašíček,26,NSH,C,38,4,9,13,1,29,4,0,0,0,8,1,0,47,8.5,500:50,13:11,
Josef Vašíček,26,CAR,C,25,2,7,9,-6,22,2,0,0,0,4,2,1,30,6.7,342:21,13:42,
Mark Bell,26,SJS,LW,71,11,10,21,-9,83,8,3,0,2,6,4,0,116,9.5,919:43,12:57,
Niclas Hävelid,33,ATL,D,77,3,18,21,-2,52,2,1,0,1,10,7,1,82,3.7,1945:42,25:16,
Pavel Kubina,29,TOR,D,61,7,14,21,7,48,3,4,0,1,10,4,0,97,7.2,1299:57,21:19,
Andrew Ladd,21,CAR,LW,65,11,10,21,1,46,9,2,0,3,9,1,0,109,10.1,727:56,11:12,
Marek Malík,31,NYR,D,69,2,19,21,32,70,2,0,0,0,16,1,2,57,3.5,1329:26,19:16,ASnhl-23
Travis Moen,24,ANA,LW,82,11,10,21,-4,101,11,0,0,0,9,0,1,124,8.9,1213:53,14:48,
Robyn Regehr,26,CGY,D,78,2,19,21,27,75,2,0,0,0,12,5,2,66,3.0,1709:25,21:55,"ASnhl-20,Norris-21"
Steve Rucchin,35,ATL,C,47,5,16,21,-4,14,4,1,0,1,12,3,1,56,8.9,862:02,18:20,
Jaroslav Špaček,32,BUF,D,65,5,16,21,20,62,4,1,0,2,8,8,0,78,6.4,1245:02,19:09,
Darryl Sydor,34,DAL,D,74,5,16,21,-4,36,3,2,0,1,12,4,0,75,6.7,1491:03,20:09,
Brian Willsie,28,LAK,RW,81,11,10,21,-20,49,9,2,0,1,8,2,0,131,8.4,1084:15,13:23,
Richard Zedník,31,2TM,LW,42,7,14,21,-6,18,6,1,0,1,9,5,0,83,8.4,630:36,15:01,
