Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Martin Straka,26,PIT,C,80,35,48,83,12,26,26,5,4,4,29,17,2,177,19.8,1870:04,23:23,"ASG,ASnhl-8"
Mats Sundin,27,TOR,C,82,31,52,83,22,58,27,4,0,6,40,11,1,209,14.8,1696:18,20:41,"ASG,Hart-16"
Mike Modano,28,DAL,C,77,34,47,81,29,44,24,6,4,7,25,21,1,224,15.2,1586:03,20:36,"ASG,ASnhl-5,Hart-11,Selke-12"
Jason Allison,23,BOS,C,82,23,53,76,5,68,17,5,1,3,28,25,0,158,14.6,1835:20,22:23,
Tony Amonte,28,CHI,RW,82,44,31,75,0,60,27,14,3,8,18,12,1,256,17.2,1804:35,22:00,"ASG,ASnhl-4"
Rod Brind'Amour,28,PHI,C,82,24,50,74,3,47,14,10,0,3,27,22,1,191,12.6,1762:16,21:29,"ASnhl-10,Selke-9"
Luc Robitaille,32,LAK,LW,82,39,35,74,-1,54,28,11,0,7,25,10,0,292,13.4,1555:53,18:58,"ASG,ASnhl-4"
Steve Yzerman,33,DET,C,80,29,45,74,8,42,14,13,2,4,33,11,1,231,12.6,1727:05,21:35,"ASnhl-6,Hart-12,Selke-4"
Steve Thomas,35,TOR,LW,78,28,45,73,26,33,17,11,0,7,38,7,0,209,13.4,1433:53,18:23,ASnhl-8
Jeremy Roenick,29,PHX,C,78,24,48,72,7,130,20,4,0,3,27,19,2,203,11.8,1573:25,20:10,ASG
Petr Sýkora,22,NJD,C,80,29,43,72,16,22,14,15,0,7,32,11,0,222,13.1,1299:07,16:14,Byng-8
Dmitri Khristich,29,BOS,LW,79,29,42,71,11,48,15,13,1,6,35,7,0,144,20.1,1561:49,19:46,"ASG,ASnhl-6"
Robert Reichel,27,2TM,C,83,26,43,69,-13,54,17,8,1,4,19,24,0,236,11.0,1615:54,19:28,
Robert Reichel,27,NYI,C,70,19,37,56,-15,50,13,5,1,1,14,23,0,186,10.2,1355:13,19:22,
Robert Reichel,27,PHX,C,13,7,6,13,2,4,4,3,0,3,5,1,0,50,14.0,260:41,20:03,
Keith Tkachuk,26,PHX,LW,68,36,32,68,22,151,23,11,2,7,24,6,2,258,14.0,1426:39,20:59,"ASG,ASnhl-5"
Markus Näslund,25,VAN,RW,80,36,30,66,-13,74,19,15,2,3,16,13,1,205,17.6,1576:30,19:42,ASG
Miroslav Šatan,24,BUF,LW,81,40,26,66,24,44,24,13,3,6,18,8,0,208,19.2,1686:20,20:49,ASnhl-6
Pierre Turgeon,29,STL,C,67,31,34,65,4,36,21,10,0,5,25,9,0,193,16.1,1280:42,19:07,
Bill Guerin,28,EDM,RW,80,30,34,64,7,133,17,13,0,2,25,9,0,261,11.5,1575:52,19:42,
Bobby Holík,28,NJD,LW,78,27,37,64,16,119,22,5,0,8,28,9,0,253,10.7,1370:18,17:34,"ASG,Selke-14"
Ray Whitney,26,FLA,C,81,26,38,64,-3,18,19,7,0,6,21,17,0,193,13.5,1485:06,18:20,Byng-10
Sergei Fedorov,29,DET,C,77,26,37,63,9,66,18,6,2,3,24,13,0,224,11.6,1489:55,19:21,
Igor Larionov,38,DET,C,75,14,49,63,13,48,8,4,2,2,29,18,2,83,16.9,1300:19,17:20,
Wayne Gretzky,38,NYR,C,70,9,53,62,-23,14,6,3,0,3,26,27,0,132,6.8,1475:13,21:04,"ASG,Byng-1"
Al MacInnis,35,STL,D,82,20,42,62,33,70,8,11,1,2,14,26,2,314,6.4,2135:04,26:02,"ASG,ASnhl-1,Hart-10,Norris-1"
Keith Primeau,27,CAR,C,78,30,32,62,8,75,20,9,1,5,26,6,0,178,16.9,1665:27,21:21,ASG
Steve Rucchin,27,MDA,C,69,23,39,62,11,22,17,5,1,5,22,17,0,145,15.9,1534:12,22:14,Selke-7
Alexei Zhamnov,28,CHI,C,76,20,41,61,-10,50,11,8,1,2,23,17,1,200,10.0,1634:20,21:30,
Cliff Ronning,33,2TM,C,79,20,40,60,-3,42,10,10,0,4,27,13,0,257,7.8,1525:32,19:19,
Cliff Ronning,33,PHX,C,7,2,5,7,3,2,0,2,0,1,4,1,0,18,11.1,107:36,15:22,
Cliff Ronning,33,NSH,C,72,18,35,53,-6,40,10,8,0,3,23,12,0,239,7.5,1417:56,19:42,
Sergei Berezin,27,TOR,RW,76,37,22,59,16,12,27,9,1,4,18,3,1,263,14.1,1180:56,15:32,
Sami Kapanen,25,CAR,LW,81,24,35,59,-1,10,19,5,0,7,23,12,0,254,9.4,1572:51,19:25,Byng-11
Brett Hull,34,DAL,RW,60,32,26,58,19,30,17,15,0,11,20,6,0,192,16.7,1025:42,17:06,
Vyacheslav Kozlov,26,DET,C,79,29,29,58,10,45,22,6,1,4,13,14,2,209,13.9,1267:02,16:02,
Brendan Shanahan,30,DET,LW,81,31,27,58,2,123,26,5,0,5,14,11,2,288,10.8,1418:12,17:31,"ASG,ASnhl-10"
Ray Sheppard,32,CAR,RW,74,25,33,58,4,16,20,5,0,4,25,8,0,188,13.3,1346:20,18:12,
Ray Bourque,38,BOS,D,81,10,47,57,-7,34,2,8,0,3,15,31,1,262,3.8,2112:20,26:05,"ASG,ASnhl-3,Byng-9,Norris-3"
Jeff Friesen,22,SJS,LW,78,22,35,57,3,42,11,10,1,3,19,14,2,215,10.2,1514:08,19:25,
Nicklas Lidström,28,DET,D,81,14,43,57,14,14,6,6,2,3,18,23,2,205,6.8,2130:57,26:18,"ASG,ASnhl-2,Byng-2,Norris-2"
Brian Rolston,25,NJD,C,82,24,33,57,11,14,14,5,5,3,24,9,0,210,11.4,1542:42,18:49,"ASnhl-10,Selke-10"
Cory Stillman,25,CGY,C,76,27,30,57,7,38,15,9,3,5,20,10,0,175,15.4,1239:47,16:19,
Doug Gilmour,35,CHI,C,72,16,40,56,-16,56,8,7,1,4,27,13,0,110,14.5,1603:42,22:16,
Shawn McEachern,29,OTT,LW,77,31,25,56,8,46,24,7,0,4,19,6,0,223,13.9,1443:57,18:45,
Fredrik Olausson,32,MDA,D,74,16,40,56,17,30,6,10,0,2,7,33,0,121,13.2,1443:55,19:31,"ASnhl-8,Norris-9"
Michael Peca,24,BUF,C,82,27,29,56,7,81,17,10,0,8,19,9,1,199,13.6,1682:43,20:31,Selke-3
German Titov,33,PIT,C,72,11,45,56,18,34,7,3,1,3,29,16,0,113,9.7,1405:32,19:31,
Rick Tocchet,34,PHX,RW,81,26,30,56,5,147,19,6,1,5,21,9,0,178,14.6,1503:35,18:34,
Peter Bondra,30,WSH,RW,66,31,24,55,-1,56,22,6,3,5,14,9,1,284,10.9,1358:19,20:35,ASG
Brian Leetch,30,NYR,D,82,13,42,55,-7,42,9,4,0,1,17,25,0,184,7.1,2191:59,26:44,"ASnhl-8,Norris-8"
John MacLean,34,NYR,RW,82,28,27,55,5,46,16,11,1,2,18,7,2,231,12.1,1699:23,20:43,
Joe Nieuwendyk,32,DAL,C,67,28,27,55,11,34,20,8,0,8,17,10,0,157,17.8,1042:09,15:33,
Jason Arnott,24,NJD,C,74,27,27,54,10,79,19,8,0,3,15,12,0,200,13.5,1140:00,15:24,
Phil Housley,34,CGY,D,79,11,43,54,14,52,7,4,0,1,23,20,0,193,5.7,1648:42,20:52,"ASnhl-10,Norris-10"
Adam Oates,36,WSH,C,59,12,42,54,-1,22,9,3,0,0,21,18,3,79,15.2,1213:51,20:34,
Marty McInnis,28,2TM,C,81,19,35,54,-15,42,7,11,1,5,17,17,1,146,13.0,1507:08,18:36,
Marty McInnis,28,CGY,C,6,1,1,2,-1,6,1,0,0,0,1,0,0,7,14.3,83:07,13:51,
Marty McInnis,28,MDA,C,75,18,34,52,-14,36,6,11,1,5,16,17,1,139,12.9,1424:01,18:59,
Valeri Bure,24,CGY,RW,80,26,27,53,0,22,19,7,0,4,14,13,0,260,10.0,1294:46,16:11,
Adam Graves,30,NYR,LW,82,38,15,53,-12,47,22,14,2,7,8,6,1,239,15.9,1670:03,20:22,ASnhl-8
Keith Jones,30,2TM,RW,78,20,33,53,23,98,17,3,0,3,29,4,0,135,14.8,1285:59,16:29,
Keith Jones,30,COL,RW,12,2,2,4,-6,20,1,1,0,0,2,0,0,11,18.2,165:30,13:48,
Keith Jones,30,PHI,RW,66,18,31,49,29,78,16,2,0,3,27,4,0,124,14.5,1120:29,16:59,
Mark Recchi,30,2TM,RW,71,16,37,53,-7,34,13,3,0,2,16,20,1,171,9.4,1452:07,20:27,ASG
Mark Recchi,30,MTL,RW,61,12,35,47,-4,28,9,3,0,2,15,19,1,152,7.9,1257:08,20:37,
Mark Recchi,30,PHI,RW,10,4,2,6,-3,6,4,0,0,0,1,1,0,19,21.1,194:59,19:30,
Alex Kovalev,25,2TM,RW,77,23,30,53,2,49,16,6,1,5,21,9,0,191,12.0,1549:53,20:08,
Alex Kovalev,25,NYR,RW,14,3,4,7,-6,12,2,1,0,1,2,2,0,35,8.6,258:20,18:27,
Alex Kovalev,25,PIT,RW,63,20,26,46,8,37,14,5,1,4,19,7,0,156,12.8,1291:33,20:30,
Ron Francis,35,CAR,C,82,21,31,52,-2,34,13,8,0,2,21,10,0,133,15.8,1796:50,21:55,
Derek King,31,TOR,LW,81,24,28,52,15,20,16,8,0,4,20,8,0,150,16.0,1136:04,14:02,
Jere Lehtinen,25,DAL,RW,74,20,32,52,29,18,12,7,1,2,21,10,1,173,11.6,1432:23,19:21,"ASnhl-6,Byng-12,Selke-1"
Larry Murphy,37,DET,D,80,10,42,52,21,42,4,5,1,2,20,21,1,168,6.0,1923:30,24:03,"ASG,ASnhl-6,Norris-11"
Scott Young,31,STL,RW,75,24,28,52,8,27,16,8,0,4,17,11,0,205,11.7,1142:37,15:14,
Éric Desjardins,29,PHI,D,68,15,36,51,18,38,9,6,0,2,17,18,1,190,7.9,1754:55,25:48,"ASnhl-4,Norris-5"
Jarome Iginla,21,CGY,RW,82,28,23,51,1,58,21,7,0,4,14,9,0,211,13.3,1353:19,16:30,
Viktor Kozlov,23,FLA,C,65,16,35,51,13,24,10,5,1,1,24,10,1,209,7.7,1238:42,19:03,
Claude Lemieux,33,COL,RW,82,27,24,51,0,102,16,11,0,8,9,14,1,292,9.2,1740:59,21:14,
Rob Niedermayer,24,FLA,C,82,18,33,51,-13,50,11,6,1,3,23,10,0,142,12.7,1745:01,21:17,
Sergei Samsonov,20,BOS,LW,79,25,26,51,-6,18,19,6,0,8,16,10,0,160,15.6,1294:28,16:23,
Sergei Zubov,28,DAL,D,81,10,41,51,9,20,5,5,0,3,19,22,0,155,6.5,1946:01,24:01,"ASG,ASnhl-13,Norris-13"
Andreas Dackell,26,OTT,RW,77,15,35,50,9,30,9,6,0,3,25,10,0,107,14.0,1332:03,17:18,
Patrik Eliáš,22,NJD,LW,74,17,33,50,19,34,14,3,0,2,23,10,0,157,10.8,1171:10,15:50,
Michal Grošek,23,BUF,LW,76,20,30,50,21,102,16,4,0,3,22,8,0,140,14.3,1309:27,17:14,
Greg Johnson,27,NSH,C,68,16,34,50,-8,24,11,2,3,0,22,11,1,120,13.3,1320:59,19:26,
Žigmund Pálffy,26,NYI,RW,50,22,28,50,-6,34,15,5,2,1,18,10,0,168,13.1,1088:12,21:46,
Josef Beránek,29,EDM,LW,66,19,30,49,6,23,12,7,0,2,20,10,0,160,11.9,1083:36,16:25,
Adam Deadmarsh,23,COL,RW,66,22,27,49,-2,99,12,10,0,3,16,10,1,152,14.5,1370:48,20:46,
Boris Mironov,26,2TM,D,75,11,38,49,13,131,6,5,0,4,18,20,0,173,6.4,1908:00,25:26,
Boris Mironov,26,EDM,D,63,11,29,40,6,104,6,5,0,4,13,16,0,138,8.0,1616:32,25:40,
Boris Mironov,26,CHI,D,12,0,9,9,7,27,0,0,0,0,5,4,0,35,0.0,291:28,24:17,
Vincent Damphousse,31,2TM,C,77,19,30,49,-4,50,11,6,2,3,15,14,1,190,10.0,1561:47,20:17,
Vincent Damphousse,31,MTL,C,65,12,24,36,-7,46,7,3,2,2,13,10,1,147,8.2,1329:36,20:27,
Vincent Damphousse,31,SJS,C,12,7,6,13,3,4,4,3,0,1,2,4,0,43,16.3,232:11,19:21,
Milan Hejduk,22,COL,RW,82,14,34,48,8,26,10,4,0,5,27,7,0,178,7.9,1291:17,15:45,"AR-1,Calder-3"
Sergei Krivokrasov,24,NSH,RW,70,25,23,48,-5,42,15,10,0,6,16,7,0,208,12.0,1129:39,16:08,ASG
Mark Messier,38,VAN,C,59,13,35,48,-12,33,7,4,2,2,12,18,5,97,13.4,1333:34,22:36,
Joe Murphy,31,SJS,RW,76,25,23,48,10,73,18,7,0,2,15,8,0,176,14.2,1121:18,14:45,
Darryl Sydor,26,DAL,D,74,14,34,48,-1,50,5,9,0,2,8,26,0,163,8.6,1573:41,21:16,"ASG,ASnhl-18,Norris-15"
Wendel Clark,32,2TM,LW,77,32,16,48,-24,37,21,11,0,3,12,4,0,215,14.9,1220:29,15:51,ASG
Wendel Clark,32,TBL,LW,65,28,14,42,-25,35,17,11,0,2,10,4,0,171,16.4,1016:19,15:38,
Wendel Clark,32,DET,LW,12,4,2,6,1,2,4,0,0,1,2,0,0,44,9.1,204:10,17:01,
Magnus Arvedson,27,OTT,LW,80,21,26,47,33,50,17,0,4,6,25,0,1,136,15.4,1370:33,17:08,Selke-2
Curtis Brown,22,BUF,C,78,16,31,47,23,56,10,5,1,3,25,5,1,128,12.5,1364:35,17:30,Selke-5
Igor Korolev,28,TOR,RW,66,13,34,47,11,46,12,1,0,2,25,9,0,99,13.1,1194:43,18:06,
Trevor Linden,28,NYI,C,82,18,29,47,-14,32,9,8,1,1,15,12,2,167,10.8,1761:30,21:29,
Petr Nedvěd,27,NYR,C,56,20,27,47,-6,50,10,9,1,3,20,7,0,153,13.1,1132:45,20:14,
Brendan Morrison,23,NJD,C,76,13,33,46,-4,18,8,5,0,2,17,15,1,111,11.7,1058:14,13:55,Calder-5
Scott Niedermayer,25,NJD,D,72,11,35,46,16,26,9,1,1,3,15,20,0,161,6.8,1776:04,24:40,"ASnhl-12,Norris-12"
Chris Pronger,24,STL,D,67,13,33,46,3,113,5,8,0,0,15,17,1,172,7.6,1578:45,23:34,"ASG,ASnhl-5,Norris-4"
Jamie Langenbrunner,23,DAL,C,75,12,33,45,10,62,8,4,0,1,21,12,0,145,8.3,1188:39,15:51,
Patrick Marleau,19,SJS,C,81,21,24,45,10,24,17,4,0,4,18,6,0,134,15.7,1229:15,15:11,
Dan McGillis,26,PHI,D,78,8,37,45,16,61,2,6,0,4,16,21,0,164,4.9,1691:07,21:41,
Scott Mellanby,32,FLA,RW,67,18,27,45,5,85,14,4,0,3,20,7,0,136,13.2,1088:05,16:14,
Alexander Mogilny,29,VAN,RW,59,14,31,45,0,58,9,3,2,1,16,12,3,110,12.7,1192:58,20:13,
Owen Nolan,26,SJS,RW,78,19,26,45,16,129,11,6,2,3,18,8,0,207,9.2,1493:24,19:09,
Marc Savard,21,NYR,C,70,9,36,45,-7,38,5,4,0,1,21,15,0,116,7.8,1020:30,14:35,
Chris Drury,22,COL,C,79,20,24,44,9,62,14,6,0,3,17,7,0,138,14.5,1047:10,13:15,"AR-1,Calder-1"
Mike Grier,24,EDM,RW,82,20,24,44,5,54,15,3,2,1,22,2,0,143,14.0,1307:48,15:57,
Mike Johnson,24,TOR,RW,79,20,24,44,13,35,12,5,3,2,20,4,0,149,13.4,1285:20,16:16,
Valeri Kamensky,32,COL,LW,65,14,30,44,1,28,12,2,0,2,20,10,0,123,11.4,1142:24,17:35,
Saku Koivu,24,MTL,C,65,14,30,44,-7,38,8,4,2,0,15,14,1,145,9.7,1302:28,20:02,
Robert Lang,28,PIT,C,72,21,23,44,-10,24,14,7,0,3,18,5,0,137,15.3,1180:36,16:24,
Dixon Ward,30,BUF,RW,78,20,24,44,10,44,17,2,1,4,18,6,0,101,19.8,1231:24,15:47,
Greg Adams,35,PHX,LW,75,19,24,43,-1,26,14,5,0,3,17,6,1,176,10.8,1302:40,17:22,
Radek Dvořák,21,FLA,RW,82,19,24,43,7,29,15,0,4,0,21,3,0,182,10.4,1330:08,16:13,
Kevin Stevens,33,NYR,LW,81,23,20,43,-10,64,15,8,0,3,14,6,0,136,16.9,1231:26,15:12,
Niklas Sundström,23,NYR,LW,81,13,30,43,-2,20,10,1,2,3,27,3,0,89,14.6,1554:11,19:11,
Darcy Tucker,23,TBL,C,82,21,22,43,-34,176,11,8,2,3,15,7,0,178,11.8,1590:10,19:24,
Jason Woolley,29,BUF,D,80,10,33,43,16,62,6,4,0,2,17,16,0,154,6.5,1497:09,18:43,
Joé Juneau,31,2TM,C,72,15,28,43,-4,22,12,2,1,3,16,12,0,150,10.0,1381:05,19:11,
Joé Juneau,31,WSH,C,63,14,27,41,-3,20,11,2,1,3,16,11,0,142,9.9,1226:30,19:28,
Joé Juneau,31,BUF,C,9,1,1,2,-1,2,1,0,0,0,0,1,0,8,12.5,154:35,17:11,
Éric Dazé,23,CHI,LW,72,22,20,42,-13,22,14,8,0,2,11,9,0,189,11.6,1171:27,16:16,
Jan Hrdina,22,PIT,C,82,13,29,42,-2,40,10,3,0,2,21,7,1,94,13.8,1346:57,16:26,Calder-6
Kip Miller,29,PIT,C,77,19,23,42,1,22,18,1,0,4,18,5,0,125,15.2,1303:03,16:55,
Gary Roberts,32,CAR,LW,77,14,28,42,2,178,12,1,1,4,24,4,0,138,10.1,1508:45,19:36,
Yanic Perreault,27,2TM,C,76,17,25,42,7,42,10,4,3,3,19,4,2,141,12.1,1145:09,15:04,
Yanic Perreault,27,LAK,C,64,10,17,27,-3,30,6,2,2,1,11,4,2,113,8.8,985:12,15:24,
Yanic Perreault,27,TOR,C,12,7,8,15,10,12,4,2,1,2,8,0,0,28,25.0,159:57,13:20,
Scott Pellerin,29,STL,LW,80,20,21,41,1,42,15,0,5,4,18,2,1,138,14.5,1384:06,17:18,Selke-10
Joe Thornton,19,BOS,C,81,16,25,41,3,69,9,7,0,1,17,8,0,128,12.5,1242:56,15:21,
Sébastien Bordeleau,23,NSH,C,72,16,24,40,-14,26,13,1,2,3,21,3,0,168,9.5,1101:30,15:18,
Anson Carter,24,BOS,C,55,24,16,40,7,22,18,6,0,6,13,3,0,123,19.5,1030:45,18:44,
Pat Falloon,26,EDM,RW,82,17,23,40,-4,20,9,8,0,2,16,7,0,152,11.2,1205:46,14:42,
Steve Heinze,29,BOS,RW,73,22,18,40,7,30,13,9,0,3,13,5,0,146,15.1,1153:40,15:48,
Darren McCarty,26,DET,RW,69,14,26,40,10,108,8,6,0,1,22,3,1,140,10.0,1145:19,16:36,
Teppo Numminen,30,PHX,D,82,10,30,40,3,30,9,1,0,0,13,15,2,156,6.4,2002:56,24:26,"ASG,ASnhl-18"
Bryan Smolinski,27,NYI,C,82,16,24,40,-7,49,9,7,0,3,16,8,0,223,7.2,1583:39,19:19,
Steve Sullivan,24,TOR,C,63,20,20,40,12,28,16,4,0,5,13,7,0,110,18.2,894:54,14:12,
Scott Walker,25,NSH,C,71,15,25,40,0,103,14,0,1,2,22,2,1,96,15.6,1161:21,16:21,
Andrei Kovalenko,28,3TM,RW,74,19,21,40,-6,32,16,3,0,4,11,10,0,104,18.3,1055:53,14:16,
Andrei Kovalenko,28,EDM,RW,43,13,14,27,-4,30,11,2,0,3,6,8,0,75,17.3,701:28,16:19,
Andrei Kovalenko,28,PHI,RW,13,0,1,1,-5,2,0,0,0,0,0,1,0,8,0.0,104:23,8:02,
Andrei Kovalenko,28,CAR,RW,18,6,6,12,3,0,5,1,0,1,5,1,0,21,28.6,250:02,13:53,
Craig Conroy,27,STL,C,69,14,25,39,14,38,13,0,1,1,23,0,2,134,10.4,1149:20,16:39,Selke-5
Rem Murray,26,EDM,LW,78,21,18,39,4,20,16,4,1,4,12,5,1,116,18.1,1234:59,15:50,
Mike Ricci,27,SJS,C,82,13,26,39,1,68,10,2,1,2,21,5,0,98,13.3,1261:47,15:23,Selke-12
Mariusz Czerkawski,26,NYI,RW,78,21,17,38,-10,14,17,4,0,1,12,5,0,205,10.2,1115:11,14:18,
Kevin Hatcher,32,PIT,D,66,11,27,38,11,24,5,4,2,3,16,11,0,131,8.4,1625:54,24:38,ASnhl-18
Marco Sturm,20,SJS,C,78,16,22,38,7,52,11,3,2,3,12,8,2,140,11.4,1199:24,15:23,ASG
Mikael Renberg,26,2TM,RW,66,15,23,38,5,18,9,6,0,2,19,4,0,154,9.7,1046:34,15:51,
Mikael Renberg,26,TBL,RW,20,4,8,12,-2,4,2,2,0,0,6,2,0,42,9.5,310:48,15:32,
Mikael Renberg,26,PHI,RW,46,11,15,26,7,14,7,4,0,2,13,2,0,112,9.8,735:46,15:60,
Andrew Cassels,29,CGY,C,70,12,25,37,-12,18,7,4,1,3,11,11,3,97,12.4,1327:53,18:58,
Andreas Johansson,25,OTT,C,69,21,16,37,1,34,14,7,0,6,8,8,0,144,14.6,1011:17,14:39,
Claude Lapointe,30,NYI,C,82,14,23,37,-19,62,10,2,2,1,19,2,2,134,10.4,1586:58,19:21,
Randy McKay,32,NJD,RW,70,17,20,37,10,143,14,3,0,5,16,4,0,136,12.5,1127:11,16:06,
Mark Parrish,21,FLA,LW,73,24,13,37,-6,25,19,5,0,5,9,4,0,129,18.6,1020:26,13:59,Calder-4
Róbert Švehla,30,FLA,D,80,8,29,37,-13,83,4,4,0,0,14,12,3,157,5.1,1980:31,24:45,
Doug Weight,28,EDM,C,43,6,31,37,-8,12,5,1,0,0,16,15,0,79,7.6,853:32,19:51,
Nelson Emerson,31,3TM,RW,65,13,24,37,8,51,10,3,0,1,17,7,0,188,6.9,1088:24,16:45,
Nelson Emerson,31,CAR,RW,35,8,13,21,1,36,5,3,0,0,8,5,0,84,9.5,507:34,14:30,
Nelson Emerson,31,CHI,RW,27,4,10,14,8,13,4,0,0,1,9,1,0,94,4.3,529:34,19:37,
Nelson Emerson,31,OTT,RW,3,1,1,2,-1,2,1,0,0,0,0,1,0,10,10.0,51:16,17:05,
Donald Audette,29,LAK,RW,49,18,18,36,7,51,12,6,0,2,9,9,0,152,11.8,807:42,16:29,
Brian Bellows,34,WSH,LW,76,17,19,36,-12,26,9,8,0,3,16,3,0,166,10.2,1144:08,15:03,
Todd Marchant,25,EDM,C,82,14,22,36,3,65,10,3,1,2,20,2,0,183,7.7,1376:47,16:47,
Bill Muckalt,24,VAN,RW,73,16,20,36,-9,98,10,4,2,1,13,7,0,119,13.4,1124:03,15:24,Calder-7
Václav Prospal,23,OTT,C,79,10,26,36,8,58,8,2,0,3,18,8,0,114,8.8,1030:37,13:03,
Chris Chelios,37,2TM,D,75,9,27,36,1,93,5,3,1,1,15,11,1,187,4.8,1961:22,26:09,"ASnhl-21,Norris-18"
Chris Chelios,37,CHI,D,65,8,26,34,-4,89,5,2,1,0,15,10,1,172,4.7,1737:47,26:44,
Chris Chelios,37,DET,D,10,1,1,2,5,4,0,1,0,1,0,1,0,15,6.7,223:35,22:22,
Stu Barnes,28,2TM,C,81,20,16,36,-11,30,7,13,0,3,12,4,0,180,11.1,1455:16,17:58,
Stu Barnes,28,PIT,C,64,20,12,32,-12,20,7,13,0,3,9,3,0,155,12.9,1143:31,17:52,
Stu Barnes,28,BUF,C,17,0,4,4,1,10,0,0,0,0,3,1,0,25,0.0,311:45,18:20,
Rob Blake,29,LAK,D,62,12,23,35,-7,128,6,5,1,2,16,6,1,216,5.6,1524:36,24:35,"ASG,ASnhl-16,Norris-17"
Mike Knuble,26,NYR,RW,82,15,20,35,-7,26,12,3,0,1,14,6,0,113,13.3,1218:30,14:52,
Andrei Nikolishin,25,WSH,LW,73,8,27,35,0,28,7,0,1,1,19,7,1,121,6.6,1282:13,17:34,
Mattias Öhlund,22,VAN,D,74,9,26,35,-19,83,6,2,1,1,11,15,0,129,7.0,1838:59,24:51,ASG
Jason York,28,OTT,D,79,4,31,35,17,48,2,2,0,0,16,14,1,177,2.3,1880:56,23:49,
Adrian Aucoin,25,VAN,D,82,23,11,34,-14,77,3,18,2,3,8,3,0,174,13.2,1957:38,23:52,
Tomas Holmström,26,DET,LW,82,13,21,34,-11,69,8,5,0,4,12,9,0,100,13.0,998:42,12:11,
Brian Holzinger,26,BUF,C,81,17,17,34,2,45,12,5,0,2,11,5,1,143,11.9,1337:22,16:31,
Vladimir Malakhov,30,MTL,D,62,13,21,34,-7,77,5,8,0,3,11,9,1,143,9.1,1438:18,23:12,
Derek Morris,20,CGY,D,71,7,27,34,4,73,4,3,0,2,20,7,0,150,4.7,1472:05,20:44,
Martin Ručinský,27,MTL,LW,73,17,17,34,-25,50,12,5,0,1,10,6,1,180,9.4,1328:10,18:12,
Mathieu Schneider,29,NYR,D,75,10,24,34,-19,71,5,5,0,2,9,15,0,159,6.3,1826:37,24:21,
Jozef Stümpel,26,LAK,C,64,13,21,34,-18,10,12,1,0,1,14,5,2,131,9.9,1262:56,19:44,
Pat Verbeek,34,DAL,RW,78,17,17,34,11,133,9,8,0,2,11,6,0,134,12.7,1136:18,14:34,
Chris Gratton,23,2TM,C,78,8,26,34,-28,143,7,1,0,1,17,7,2,181,4.4,1328:02,17:02,
Chris Gratton,23,PHI,C,26,1,7,8,-8,41,1,0,0,0,5,2,0,54,1.9,374:41,14:25,
Chris Gratton,23,TBL,C,52,7,19,26,-20,102,6,1,0,1,12,5,2,127,5.5,953:21,18:20,
Bryan Berard,21,2TM,D,69,9,25,34,1,48,5,4,0,5,11,14,0,135,6.7,1627:16,23:35,
Bryan Berard,21,NYI,D,31,4,11,15,-6,26,2,2,0,3,6,5,0,72,5.6,767:23,24:45,
