Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Ralph Backstrom,28,MTL,C,67,22,20,42,26,12,21,1,0,3,19,1,0,196,11.2,,,
Ron Ellis,21,TOR,RW,70,19,23,42,-2,24,16,3,0,1,16,7,0,146,13.0,,,
Phil Goyette,32,NYR,C,60,11,31,42,-4,4,7,4,0,0,24,7,0,139,7.9,,,
Eric Nesterenko,32,CBH,RW,67,15,25,40,-1,58,14,1,0,2,20,4,1,102,14.7,,,
Tommy Williams,25,BOS,RW,70,16,22,38,-22,31,15,1,0,3,20,2,0,168,9.5,,,
Earl Ingarfield,31,NYR,C,68,20,16,36,-20,37,18,2,0,3,13,3,0,158,12.7,,,
Pierre Pilote,34,CBH,D,51,2,34,36,23,60,1,1,0,0,19,14,1,47,4.3,,,"ASnhl-1,Norris-2"
Ron Stewart,33,BOS,RW,70,20,16,36,-20,19,16,4,0,2,10,5,1,205,9.8,,,
Vic Hadfield,25,NYR,LW,69,16,19,35,-21,117,15,1,0,1,16,3,0,177,9.0,,,
J.C. Tremblay,27,MTL,D,60,6,29,35,16,10,4,2,0,1,20,9,0,125,4.8,,,Norris-4
Bruce MacGregor,24,DET,C,70,20,14,34,-2,26,18,1,1,2,11,3,0,135,14.8,,,
Pat Stapleton,25,CBH,D,55,4,30,34,16,52,4,0,0,1,19,11,0,98,4.1,,,"ASnhl-2,Norris-3"
Reggie Fleming,29,2TM,LW,69,14,20,34,-31,166,10,4,0,3,16,3,1,151,9.3,,,
Reggie Fleming,29,BOS,LW,34,4,6,10,-22,42,4,0,0,1,4,1,1,65,6.2,,,
Reggie Fleming,29,NYR,LW,35,10,14,24,-9,124,6,4,0,2,12,2,0,86,11.6,,,
Harry Howell,33,NYR,D,70,4,29,33,-20,92,3,1,0,0,14,14,1,181,2.2,,,
Claude Larose,23,MTL,RW,64,15,18,33,12,67,15,0,0,3,17,1,0,126,11.9,,,
John McKenzie,28,2TM,RW,71,19,14,33,-29,72,15,4,0,1,13,1,0,167,11.4,,,
John McKenzie,28,NYR,RW,35,6,5,11,-17,36,4,2,0,0,5,0,0,73,8.2,,,
John McKenzie,28,BOS,RW,36,13,9,22,-12,36,11,2,0,1,8,1,0,94,13.8,,,
Red Kelly,38,TOR,C,63,8,24,32,-2,12,8,0,0,2,17,7,0,131,6.1,,,
Jacques Laperrière,24,MTL,D,57,6,25,31,14,85,3,2,1,2,12,13,0,116,5.2,,,"ASnhl-1,Norris-1"
Ed Westfall,25,BOS,RW,59,9,21,30,-21,42,6,2,1,0,18,2,1,115,7.8,,,
Yvan Cournoyer,22,MTL,RW,65,18,11,29,-2,2,2,16,0,0,2,9,0,89,20.2,,,
Pit Martin,22,2TM,C,51,17,12,29,-13,10,15,2,0,2,10,2,0,131,13.0,,,
Pit Martin,22,DET,C,10,1,1,2,1,0,1,0,0,1,1,0,0,6,16.7,,,
Pit Martin,22,BOS,C,41,16,11,27,-14,10,14,2,0,1,9,2,0,125,12.8,,,
Larry Hillman,28,TOR,D,48,3,25,28,8,34,0,3,0,0,13,12,0,126,2.4,,,
Tim Horton,36,TOR,D,70,6,22,28,30,76,4,2,0,1,20,1,1,138,4.3,,,
Bill Hicke,27,NYR,RW,49,9,18,27,-9,21,6,3,0,0,16,2,0,83,10.8,,,
Brit Selby,20,TOR,LW,61,14,13,27,3,26,13,1,0,2,11,2,0,79,17.7,,,Calder-1
Parker MacDonald,32,2TM,LW,66,11,16,27,-23,30,9,1,1,0,10,6,0,144,7.6,,,
Parker MacDonald,32,BOS,LW,29,6,4,10,-22,6,4,1,1,0,2,2,0,69,8.7,,,
Parker MacDonald,32,DET,LW,37,5,12,17,-1,24,5,0,0,0,8,4,0,75,6.7,,,
John Ferguson,27,MTL,LW,65,11,14,25,10,153,10,1,0,1,12,2,0,124,8.9,,,
Rod Gilbert,24,NYR,RW,34,10,15,25,-11,20,7,3,0,2,9,6,0,127,7.9,,,
Ken Hodge,21,CBH,RW,63,6,17,23,6,45,4,1,1,1,13,4,0,71,8.5,,,
Jim Neilson,25,NYR,D,65,4,19,23,-15,84,3,1,0,1,16,3,0,157,2.5,,,
Ab McDonald,29,DET,LW,43,6,16,22,13,6,5,1,0,0,15,1,0,70,8.6,,,
Wally Boyer,28,TOR,C,46,4,17,21,6,21,2,1,1,0,14,2,1,70,5.7,,,
Doug Barkley,29,DET,D,43,5,15,20,26,65,4,1,0,0,11,3,1,133,3.8,,,Norris-5
Bob Dillabough,24,BOS,C,53,7,13,20,-21,18,7,0,0,1,13,0,0,72,9.7,,,
Kent Douglas,29,TOR,D,64,6,14,20,-9,97,1,5,0,0,2,12,0,121,5.0,,,
Wayne Hillman,27,NYR,D,68,3,17,20,-20,70,3,0,0,1,14,2,1,61,4.9,,,
Gilles Marotte,20,BOS,D,51,3,17,20,-25,54,1,2,0,0,10,7,0,137,2.2,,,Calder-3
Doug Robinson,25,NYR,LW,51,8,12,20,-1,8,7,1,0,1,10,2,0,76,10.5,,,
Gary Bergman,27,DET,D,61,3,16,19,17,96,2,1,0,0,14,0,2,66,4.5,,,
Bert Marshall,22,DET,D,61,0,19,19,25,45,0,0,0,0,16,2,1,68,0.0,,,Calder-2
Bob Woytowich,24,BOS,D,68,2,17,19,-45,75,2,0,0,1,14,2,1,71,2.8,,,
Ted Green,25,BOS,D,27,5,13,18,-3,113,3,2,0,0,8,5,0,59,8.5,,,
Allan Stanley,39,TOR,D,59,4,14,18,30,35,3,1,0,0,13,1,0,86,4.7,,,ASnhl-2
Ron Murphy,32,2TM,LW,34,10,8,18,4,10,8,2,0,1,8,0,0,72,13.9,,,
Ron Murphy,32,DET,LW,32,10,7,17,4,10,8,2,0,1,7,0,0,69,14.5,,,
Ron Murphy,32,BOS,LW,2,0,1,1,0,0,0,0,0,0,1,0,0,3,0.0,,,
Lou Angotti,28,2TM,C,51,6,12,18,-7,10,5,0,1,0,9,3,0,48,12.5,,,
Lou Angotti,28,NYR,RW,21,2,2,4,-6,2,1,0,1,0,2,0,0,11,18.2,,,
Lou Angotti,28,CBH,C,30,4,10,14,-1,8,4,0,0,0,7,3,0,37,10.8,,,
Bill Gadsby,38,DET,D,58,5,12,17,12,72,5,0,0,0,12,0,0,64,7.8,,,
Doug Jarrett,21,CBH,D,66,4,12,16,-3,71,3,1,0,3,12,0,0,78,5.1,,,
Matt Ravlich,27,CBH,D,62,0,16,16,-3,78,0,0,0,0,13,1,2,66,0.0,,,
Pete Stemkowski,22,TOR,C,56,4,12,16,3,55,4,0,0,1,9,3,0,91,4.4,,,
Val Fonteyne,32,DET,LW,59,5,10,15,-4,0,4,1,0,0,8,2,0,45,11.1,,,
Orland Kurtenbach,29,TOR,RW,70,9,6,15,6,54,6,2,1,3,4,1,1,70,12.9,,,
Rod Seiling,21,NYR,D,52,5,10,15,-7,24,5,0,0,0,7,3,0,48,10.4,,,
Jean-Guy Talbot,33,MTL,D,59,1,14,15,9,50,1,0,0,0,11,2,1,46,2.2,,,
Albert Langlois,31,BOS,D,65,4,10,14,-5,54,4,0,0,0,9,1,0,65,6.2,,,
Ted Harris,29,MTL,D,53,0,13,13,34,87,0,0,0,0,11,2,0,40,0.0,,,
Terry Harper,26,MTL,D,69,1,11,12,27,91,1,0,0,0,11,0,0,47,2.1,,,
Mike McMahon,24,NYR,D,41,0,12,12,-1,32,0,0,0,0,8,4,0,47,0.0,,,
Len Lunde,29,CBH,C,24,4,7,11,3,2,4,0,0,0,5,2,0,21,19.0,,,
Dave Balon,27,MTL,LW,45,3,7,10,9,24,3,0,0,1,7,0,0,50,6.0,,,
Forbes Kennedy,30,BOS,C,50,4,6,10,-13,55,3,0,1,1,5,1,0,45,8.9,,,
Garry Peters,23,NYR,C,63,7,3,10,-4,42,7,0,0,0,3,0,0,69,10.1,,,Calder-5
Marcel Pronovost,35,TOR,D,54,2,8,10,-3,34,2,0,0,0,8,0,0,53,3.8,,,
Jim Roberts,25,MTL,D,70,5,5,10,7,20,4,0,1,1,4,0,1,58,8.6,,,
Leo Boivin,33,2TM,D,62,0,10,10,-37,50,0,0,0,0,10,0,0,84,0.0,,,
Leo Boivin,33,BOS,D,46,0,5,5,-26,34,0,0,0,0,5,0,0,55,0.0,,,
Leo Boivin,33,DET,D,16,0,5,5,-11,16,0,0,0,0,5,0,0,29,0.0,,,
Bryan Watson,23,DET,D,70,2,7,9,3,133,1,0,1,0,6,1,0,34,5.9,,,
Arnie Brown,24,NYR,D,64,1,7,8,-34,106,1,0,0,0,7,0,0,57,1.8,,,
Gary Doak,19,2TM,D,24,0,8,8,-2,40,0,0,0,0,6,2,0,32,0.0,,,
Gary Doak,19,DET,D,4,0,0,0,-2,12,0,0,0,0,0,0,0,0,,,,
Gary Doak,19,BOS,D,20,0,8,8,0,28,0,0,0,0,6,2,0,32,0.0,,,
Moose Vasko,30,CBH,D,56,1,7,8,6,44,1,0,0,0,7,0,0,53,1.9,,,
Don Awrey,22,BOS,D,70,4,3,7,-35,72,2,2,0,0,3,0,0,41,9.8,,,
Red Berenson,26,MTL,LW,23,3,4,7,1,12,3,0,0,0,4,0,0,30,10.0,,,
Don McKenney,31,DET,C,24,1,6,7,4,0,1,0,0,0,6,0,0,22,4.5,,,
Bob Baun,29,TOR,D,44,0,6,6,-9,68,0,0,0,0,6,0,0,36,0.0,,,
Dennis Hull,21,CBH,LW,25,1,5,6,-3,6,1,0,0,0,2,3,0,31,3.2,,,
Noel Price,30,MTL,D,15,0,6,6,6,8,0,0,0,0,6,0,0,20,0.0,,,
Billy Harris,30,DET,C,24,1,4,5,6,4,1,0,0,0,4,0,0,24,4.2,,,
Bob Plager,22,NYR,D,18,0,5,5,4,22,0,0,0,0,4,1,0,34,0.0,,,
Ray Cullen,24,NYR,C,8,1,3,4,-2,0,1,0,0,0,3,0,0,10,10.0,,,
Warren Godfrey,34,DET,D,26,0,4,4,3,22,0,0,0,0,4,0,0,16,0.0,,,
Bill Goldsworthy,21,BOS,RW,13,3,1,4,-6,6,3,0,0,0,1,0,0,19,15.8,,,
Wayne Maxner,23,BOS,LW,8,1,3,4,-1,6,1,0,0,0,3,0,0,11,9.1,,,
Ron Schock,22,BOS,C,24,2,2,4,-10,4,1,1,0,0,2,0,0,28,7.1,,,
Fred Stanfield,21,CBH,LW,39,2,2,4,-2,0,1,1,0,0,2,0,0,46,4.3,,,
Mike Walton,21,TOR,C,6,1,3,4,1,0,1,0,0,0,0,3,0,11,9.1,,,
Barry Ashbee,26,BOS,D,14,0,3,3,-8,14,0,0,0,0,3,0,0,16,0.0,,,
Bobby Leiter,24,BOS,C,9,2,1,3,0,2,2,0,0,0,0,1,0,8,25.0,,,
Jim Pappin,26,TOR,RW,7,0,3,3,0,8,0,0,0,0,3,0,0,13,0.0,,,
Paul Andrea,24,NYR,RW,4,1,1,2,-1,0,1,0,0,0,1,0,0,7,14.3,,,
Pete Goegan,31,DET,D,13,0,2,2,3,14,0,0,0,0,1,1,0,15,0.0,,,
Glenn Hall,34,CBH,G,64,0,2,2,,14,,,,0,2,,,,,3744:37,,"ASnhl-1,Hart-4"
Larry Jeffrey,25,TOR,LW,20,1,1,2,1,22,1,0,0,1,1,0,0,22,4.5,,,
Eddie Joyal,25,TOR,C,14,0,2,2,-4,2,0,0,0,0,1,1,0,18,0.0,,,
Cesare Maniago,27,NYR,G,28,0,2,2,,2,,,,0,2,,,,,1610:34,,
Bob McCord,31,DET,D,9,0,2,2,-2,16,0,0,0,0,2,0,0,5,0.0,,,
John Miszuk,25,CBH,D,2,1,1,2,1,2,0,0,1,0,0,1,0,2,50.0,,,
Jimmy Peters,21,DET,C,6,1,1,2,0,0,0,1,0,0,1,0,0,5,20.0,,,
Wayne Rivers,23,BOS,RW,2,1,1,2,1,2,1,0,0,1,1,0,0,3,33.3,,,
Bob Wall,23,DET,D,8,1,1,2,5,8,1,0,0,0,1,0,0,5,20.0,,,
Al Arbour,33,TOR,D,4,0,1,1,2,2,0,0,0,0,0,0,1,0,,,,
Johnny Bower,41,TOR,G,35,0,1,1,,0,,,,0,1,,,,,1995:11,,
Wayne Carleton,19,TOR,C,2,0,1,1,0,0,0,0,0,0,1,0,0,6,0.0,,,
Gary Dornhoefer,22,BOS,RW,10,0,1,1,-2,2,0,0,0,0,1,0,0,3,0.0,,,
Dave Dryden,24,CBH,G,11,0,1,1,,0,,,,0,1,,,,,453:46,,
Dick Gamble,37,TOR,LW,2,1,0,1,0,0,0,1,0,0,0,0,0,4,25.0,,,
Jim Johnson,23,NYR,C,5,1,0,1,-2,0,1,0,0,0,0,0,0,4,25.0,,,
Al MacNeil,30,CBH,D,51,0,1,1,3,34,0,0,0,0,1,0,0,23,0.0,,,
Pete Mahovlich,19,DET,C,3,0,1,1,1,0,0,0,0,0,1,0,0,0,,,,
Poul Popiel,22,BOS,D,4,0,1,1,-1,2,0,0,0,0,1,0,0,1,0.0,,,
Leon Rochefort,26,MTL,RW,1,0,1,1,1,0,0,0,0,0,1,0,0,0,,,,
Duane Rupp,27,TOR,D,2,0,1,1,2,0,0,0,0,0,1,0,0,0,,,,
Terry Sawchuk,36,TOR,G,27,0,1,1,,12,,,,0,1,,,,,1519:04,,
Ted Taylor,23,NYR,LW,4,0,1,1,-3,2,0,0,0,0,1,0,0,5,0.0,,,
Gump Worsley,36,MTL,G,51,0,1,1,,4,,,,0,1,,,,,2898:23,,"ASnhl-2,Vezina-1"
John Arbour,20,BOS,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,
Hank Bassen,33,DET,G,11,0,0,0,,0,,,,0,0,,,,,404:17,,
John Brenneman,23,NYR,LW,11,0,0,0,-4,14,0,0,0,0,0,0,0,4,0.0,,,
Dwight Carruthers,21,DET,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,
Gerry Cheevers,25,BOS,G,7,0,0,0,,0,,,,0,0,,,,,339:47,,
Brian Conacher,24,TOR,LW,2,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,,,
Bart Crashley,19,DET,D,1,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,
Terry Crisp,22,BOS,C,3,0,0,0,-3,0,0,0,0,0,0,0,0,9,0.0,,,
Roger Crozier,23,DET,G,64,0,0,0,,4,,,,0,0,,,,,3730:47,,
Murray Davison,27,BOS,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,
Bruce Gamble,27,TOR,G,10,0,0,0,,0,,,,0,0,,,,,501:32,,
George Gardner,23,DET,G,1,0,0,0,,0,,,,0,0,,,,,60:00,,
Jean Gauthier,28,MTL,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Ed Giacomin,26,NYR,G,36,0,0,0,,10,,,,0,0,,,,,2032:51,,
Danny Grant,19,MTL,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Murray Hall,25,DET,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,
Al Hamilton,19,NYR,D,4,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,,,
Charlie Hodge,32,MTL,G,26,0,0,0,,0,,,,0,0,,,,,1300:34,,Vezina-1
Brent Imlach,19,TOR,C,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
Don Johns,28,MTL,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,
Eddie Johnston,30,BOS,G,33,0,0,0,,2,,,,0,0,,,,,1742:57,,
Skip Krake,22,BOS,C,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,
Al LeBrun,25,NYR,D,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
Don Marcotte,18,BOS,LW,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,
Dunc McCallum,25,NYR,D,2,0,0,0,1,2,0,0,0,0,0,0,0,1,0.0,,,
Jim McKenny,19,TOR,D,2,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,,,
Larry Mickey,22,NYR,RW,7,0,0,0,-2,0,0,0,0,0,0,0,0,4,0.0,,,
Bernie Parent,20,BOS,G,39,0,0,0,,4,,,,0,0,,,,,2081:22,,Calder-4
J.P. Parisé,24,BOS,LW,3,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,,,
Dave Richardson,25,CBH,LW,3,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,
Bob Ring,19,BOS,G,1,0,0,0,,0,,,,0,0,,,,,33:10,,
Doug Roberts,23,DET,RW,1,0,0,0,-3,0,0,0,0,0,0,0,0,1,0.0,,,
Derek Sanderson,19,BOS,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Don Simmons,34,NYR,G,12,0,0,0,,0,,,,0,0,,,,,551:00,,
Darryl Sly,26,TOR,D,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
Al Smith,20,TOR,G,2,0,0,0,,0,,,,0,0,,,,,62:28,,
Dallas Smith,24,BOS,D,2,0,0,0,-5,2,0,0,0,0,0,0,0,4,0.0,,,
Gary Smith,21,TOR,G,3,0,0,0,,0,,,,0,0,,,,,117:32,,
Art Stratton,30,CBH,C,2,0,0,0,-5,0,0,0,0,0,0,0,0,3,0.0,,,
Jim Watson,22,DET,D,2,0,0,0,0,4,0,0,0,0,0,0,0,1,0.0,,,
League Average,,,,,,,,,,,,,,,,,,9.7,,,
