Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Paul Kariya,20,MDA,RW,47,18,21,39,-17,4,10,7,1,3,13,8,0,134,13.4,,,"AR-1,Calder-3"
Stéphane Richer,28,NJD,RW,45,23,16,39,8,10,20,1,2,5,14,2,0,133,17.3,,,
Scott Young,27,QUE,RW,48,18,21,39,9,14,12,3,3,0,12,9,0,167,10.8,,,
Dave Andreychuk,31,TOR,LW,48,22,16,38,-7,34,14,8,0,2,10,6,0,168,13.1,,,
Chris Chelios,33,CHI,D,48,5,33,38,17,72,1,3,1,0,12,20,1,166,3.0,,,"ASnhl-2,Norris-2"
Steve Duchesne,29,STL,D,47,12,26,38,29,36,11,1,0,1,13,12,1,116,10.3,,,"ASnhl-7,Norris-5"
Larry Murphy,33,PIT,D,48,13,25,38,12,18,9,4,0,3,15,7,3,124,10.5,,,"ASnhl-4,Norris-4"
Steve Yzerman,29,DET,C,47,12,26,38,6,40,8,4,0,1,11,15,0,134,9.0,,,
Jason Arnott,20,EDM,C,42,15,22,37,-14,128,8,7,0,1,10,11,1,156,9.6,,,
Donald Audette,25,BUF,RW,46,24,13,37,-3,27,11,13,0,7,3,10,0,124,19.4,,,
Andrew Cassels,25,HAR,C,46,7,30,37,-3,18,6,1,0,1,22,8,0,74,9.5,,,
John Cullen,30,PIT,C,46,13,24,37,-4,66,11,2,0,1,17,7,0,88,14.8,,,
Alexandre Daigle,19,OTT,C,47,16,21,37,-22,14,11,4,1,2,11,10,0,105,15.2,,,
Nelson Emerson,27,WIN,C,48,14,23,37,-12,26,9,4,1,1,11,10,2,122,11.5,,,
Joe Mullen,37,PIT,RW,45,16,21,37,15,6,9,5,2,3,16,4,1,78,20.5,,,
Mike Ridley,31,TOR,C,48,10,27,37,1,14,6,2,2,1,18,7,2,88,11.4,,,
Gary Suter,30,CHI,D,48,10,27,37,14,42,5,5,0,0,7,19,1,144,6.9,,,ASnhl-9
Shayne Corson,28,EDM,LW,48,12,24,36,-17,86,10,2,0,1,14,9,1,131,9.2,,,
Mike Ricci,23,QUE,C,48,15,21,36,5,40,6,9,0,1,13,7,1,73,20.5,,,
Sergei Zubov,24,NYR,D,38,10,26,36,-2,18,4,6,0,0,12,13,1,116,8.6,,,
Tony Amonte,24,CHI,RW,48,15,20,35,7,41,8,6,1,3,13,7,0,105,14.3,,,
Robert Reichel,23,CGY,C,48,18,17,35,-2,28,13,5,0,2,9,8,0,160,11.3,,,
Esa Tikkanen,30,STL,LW,43,12,23,35,13,22,5,5,2,1,14,8,1,107,11.2,,,Selke-2
Rick Tocchet,30,LAK,RW,36,18,17,35,-8,70,10,7,1,3,12,5,0,95,18.9,,,
Darren Turcotte,26,HAR,LW,47,17,18,35,1,22,13,3,1,3,11,7,0,121,14.0,,,
Russ Courtnall,29,2TM,RW,45,11,24,35,2,17,7,2,2,2,13,10,1,132,8.3,,,
Russ Courtnall,29,DAL,RW,32,7,10,17,-8,13,5,2,0,1,5,5,0,90,7.8,,,
Russ Courtnall,29,VAN,RW,13,4,14,18,10,4,2,0,2,1,8,5,1,42,9.5,,,
Geoff Courtnall,32,VAN,LW,45,16,18,34,2,81,9,7,0,1,9,9,0,144,11.1,,,
Adam Creighton,29,STL,C,48,14,20,34,17,74,11,3,0,1,16,4,0,81,17.3,,,
Ulf Dahlén,28,SJS,RW,46,11,23,34,-2,11,6,4,1,4,14,9,0,85,12.9,,,
Jeremy Roenick,25,CHI,C,33,10,24,34,5,14,5,5,0,1,10,13,1,93,10.8,,,
Doug Gilmour,31,TOR,C,44,10,23,33,-5,26,7,3,0,1,11,12,0,73,13.7,,,
Vyacheslav Kozlov,22,DET,LW,46,13,20,33,12,45,8,5,0,3,13,7,0,97,13.4,,,
Michal Pivoňka,29,WSH,C,46,10,23,33,3,50,4,4,2,2,12,9,2,80,12.5,,,
Pat Verbeek,30,2TM,RW,48,17,16,33,-2,71,10,7,0,2,12,4,0,131,13.0,,,
Pat Verbeek,30,HAR,RW,29,7,11,18,0,53,4,3,0,0,8,3,0,75,9.3,,,
Pat Verbeek,30,NYR,RW,19,10,5,15,-2,18,6,4,0,2,4,1,0,56,17.9,,,
Todd Gill,29,TOR,D,47,7,25,32,-8,64,3,3,1,2,16,9,0,82,8.5,,,
Geoff Sanderson,22,HAR,LW,46,18,14,32,-10,24,14,4,0,4,9,5,0,170,10.6,,,
Neal Broten,35,2TM,C,47,8,24,32,1,24,6,2,0,3,18,5,1,72,11.1,,,
Neal Broten,35,DAL,C,17,0,4,4,-8,4,0,0,0,0,3,1,0,29,0.0,,,
Neal Broten,35,NJD,C,30,8,20,28,9,20,6,2,0,3,15,4,1,43,18.6,,,
Garry Galley,31,2TM,D,47,3,29,32,4,30,1,2,0,0,14,15,0,97,3.1,,,
Garry Galley,31,PHI,D,33,2,20,22,0,20,1,1,0,0,8,12,0,66,3.0,,,
Garry Galley,31,BUF,D,14,1,9,10,4,10,0,1,0,0,6,3,0,31,3.2,,,
Jeff Brown,28,VAN,D,33,8,23,31,-2,16,5,3,0,0,5,18,0,111,7.2,,,
Adam Graves,26,NYR,LW,47,17,14,31,9,51,8,9,0,3,7,6,1,185,9.2,,,
Calle Johansson,27,WSH,D,46,5,26,31,-6,35,1,4,0,2,5,20,1,112,4.5,,,
Dan Quinn,29,LAK,C,44,14,17,31,-3,32,12,2,0,4,12,4,1,78,17.9,,,
Bryan Smolinski,23,BOS,LW,44,18,13,31,-3,31,12,6,0,5,10,3,0,121,14.9,,,
Josef Beránek,25,2TM,C,51,13,18,31,-7,30,10,3,0,0,12,6,0,134,9.7,,,
Josef Beránek,25,PHI,C,14,5,5,10,3,2,4,1,0,0,4,1,0,39,12.8,,,
Josef Beránek,25,VAN,C,37,8,13,21,-10,28,6,2,0,0,8,5,0,95,8.4,,,
Wendel Clark,28,QUE,LW,37,12,18,30,-1,45,7,5,0,0,15,3,0,95,12.6,,,ASnhl-5
Valeri Kamensky,28,QUE,LW,40,10,20,30,3,22,4,5,1,5,13,7,0,70,14.3,,,
Igor Korolev,24,WIN,LW,45,8,22,30,1,10,7,1,0,1,18,4,0,85,9.4,,,
David Oliver,23,EDM,RW,44,16,14,30,-11,20,6,10,0,0,8,6,0,79,20.3,,,Calder-5
Patrick Poulin,21,CHI,LW,45,15,15,30,13,53,11,4,0,2,13,2,0,77,19.5,,,
Jeff Norton,29,2TM,D,48,3,27,30,22,72,3,0,0,1,21,6,0,48,6.3,,,
Jeff Norton,29,SJS,D,20,1,9,10,1,39,1,0,0,0,8,1,0,21,4.8,,,
Jeff Norton,29,STL,D,28,2,18,20,21,33,2,0,0,1,13,5,0,27,7.4,,,
Stu Barnes,24,FLA,C,41,10,19,29,7,8,9,1,0,2,13,5,1,93,10.8,,,
Jesse Bélanger,25,FLA,C,47,15,14,29,-5,18,9,6,0,3,6,8,0,89,16.9,,,
Kevin Hatcher,28,DAL,D,47,10,19,29,-4,66,7,3,0,2,9,10,0,138,7.2,,,
Jari Kurri,34,LAK,RW,38,10,19,29,-17,24,8,2,0,0,6,13,0,84,11.9,,,
Steve Larmer,33,NYR,RW,47,14,15,29,8,16,10,3,1,4,11,4,0,116,12.1,,,
John MacLean,30,NJD,RW,46,17,12,29,13,32,14,2,1,0,6,6,0,139,12.2,,,
Mike Modano,24,DAL,C,30,12,17,29,7,8,7,4,1,0,10,7,0,100,12.0,,,
Shaun Van Allen,27,MDA,C,45,8,21,29,-4,32,6,1,1,1,13,7,1,68,11.8,,,
Éric Desjardins,25,2TM,D,43,5,24,29,12,14,4,1,0,1,13,11,0,93,5.4,,,ASnhl-5
Éric Desjardins,25,MTL,D,9,0,6,6,2,2,0,0,0,0,3,3,0,14,0.0,,,
Éric Desjardins,25,PHI,D,34,5,18,23,10,12,4,1,0,1,10,8,0,79,6.3,,,
Mathieu Schneider,25,2TM,D,43,8,21,29,-8,79,5,3,0,2,11,10,0,118,6.8,,,
Mathieu Schneider,25,MTL,D,30,5,15,20,-3,49,3,2,0,0,7,8,0,82,6.1,,,
Mathieu Schneider,25,NYI,D,13,3,6,9,-5,30,2,1,0,2,4,2,0,36,8.3,,,
Alex Kovalev,21,NYR,C,48,13,15,28,-6,30,11,1,1,1,10,5,0,103,12.6,,,
Al MacInnis,31,STL,D,32,8,20,28,19,43,6,2,0,0,9,10,1,110,7.3,,,ASnhl-10
Zarley Zalapski,26,CGY,D,48,4,24,28,9,46,3,1,0,1,18,6,0,76,5.3,,,
Paul Ysebaert,28,2TM,LW,44,12,16,28,3,18,12,0,0,1,14,2,0,93,12.9,,,
Paul Ysebaert,28,CHI,LW,15,4,5,9,4,6,4,0,0,1,5,0,0,23,17.4,,,
Paul Ysebaert,28,TBL,LW,29,8,11,19,-1,12,8,0,0,0,9,2,0,70,11.4,,,
Bob Bassen,29,QUE,C,47,12,15,27,14,33,11,0,1,1,15,0,0,66,18.2,,,
Patrick Flatley,31,NYI,RW,45,7,20,27,9,12,6,1,0,1,19,1,0,81,8.6,,,
Chris Gratton,19,TBL,C,46,7,20,27,-2,89,5,2,0,0,14,6,0,91,7.7,,,
Pat LaFontaine,29,BUF,C,22,12,15,27,2,4,5,6,1,3,5,10,0,54,22.2,,,
Ian Laperrière,21,STL,C,37,13,14,27,12,85,12,1,0,1,12,2,0,53,24.5,,,
Todd Marchant,21,EDM,C,45,13,14,27,-3,32,8,3,2,2,10,4,0,95,13.7,,,
Brian Noonan,29,NYR,RW,45,14,13,27,-3,26,7,7,0,1,9,3,1,95,14.7,,,
Kevin Stevens,29,PIT,LW,27,15,12,27,0,51,9,6,0,4,8,4,0,80,18.8,,,
Mike Donnelly,31,2TM,LW,44,12,15,27,-4,33,9,3,0,3,11,4,0,116,10.3,,,
Mike Donnelly,31,LAK,LW,9,1,1,2,-7,4,1,0,0,0,0,1,0,22,4.5,,,
Mike Donnelly,31,DAL,LW,35,11,14,25,3,29,8,3,0,3,11,3,0,94,11.7,,,
Craig Janney,27,2TM,C,35,7,20,27,-1,10,4,3,0,1,11,9,0,40,17.5,,,
Craig Janney,27,STL,C,8,2,5,7,3,0,1,1,0,0,3,2,0,9,22.2,,,
Craig Janney,27,SJS,C,27,5,15,20,-4,10,3,2,0,1,8,7,0,31,16.1,,,
Kirk Muller,28,2TM,C,45,11,16,27,-18,47,6,4,1,2,13,3,0,97,11.3,,,
Kirk Muller,28,MTL,C,33,8,11,19,-21,33,5,3,0,1,9,2,0,81,9.9,,,
Kirk Muller,28,NYI,C,12,3,5,8,3,14,1,1,1,1,4,1,0,16,18.8,,,
Glenn Anderson,34,STL,RW,36,12,14,26,9,37,12,0,0,3,11,3,0,54,22.2,,,
Mariusz Czerkawski,22,BOS,RW,47,12,14,26,4,31,11,1,0,2,7,7,0,126,9.5,,,
Dallas Drake,25,WIN,RW,43,8,18,26,-6,30,8,0,0,1,15,3,0,66,12.1,,,
Dmitri Khristich,25,WSH,LW,48,12,14,26,0,41,4,8,0,2,10,4,0,92,13.0,,,
Derek King,27,NYI,LW,43,10,16,26,-5,41,3,7,0,0,12,4,0,118,8.5,,,
Petr Klíma,30,TBL,LW,47,13,13,26,-13,26,9,4,0,3,9,4,0,75,17.3,,,
Nicklas Lidström,24,DET,D,43,10,16,26,15,6,3,7,0,0,12,4,0,90,11.1,,,
Shawn McEachern,25,PIT,RW,44,13,13,26,4,22,10,1,2,1,12,1,0,97,13.4,,,
Steve Thomas,31,NYI,RW,47,11,15,26,-14,60,8,3,0,2,9,6,0,133,8.3,,,
Benoît Brunet,26,MTL,LW,45,7,18,25,7,16,5,1,1,2,17,1,0,80,8.8,,,
Steve Chiasson,27,CGY,D,45,2,23,25,10,39,1,1,0,0,12,11,0,110,1.8,,,
Jeff Friesen,18,SJS,C,48,15,10,25,-8,14,9,5,1,2,7,2,1,86,17.4,,,"AR-1,Calder-4"
Greg Gilbert,33,STL,LW,46,11,14,25,22,11,11,0,0,3,14,0,0,57,19.3,,,
Bill Guerin,24,NJD,RW,48,12,13,25,6,72,8,4,0,3,11,2,0,96,12.5,,,
Yuri Khmylev,30,BUF,LW,48,8,17,25,8,14,5,2,1,1,16,1,0,71,11.3,,,
Steve Konowalchuk,22,WSH,LW,46,11,14,25,7,44,5,3,3,3,12,0,2,88,12.5,,,
Scott Mellanby,28,FLA,RW,48,13,12,25,-16,90,9,4,0,5,6,6,0,130,10.0,,,
Sergio Momesso,29,VAN,LW,48,10,15,25,-2,65,4,6,0,1,15,0,0,82,12.2,,,
Sandis Ozoliņš,22,SJS,D,48,9,16,25,-6,30,5,3,1,2,14,2,0,83,10.8,,,
Cliff Ronning,29,VAN,C,41,6,19,25,-4,27,3,3,0,2,10,9,0,93,6.5,,,
John Tucker,30,TBL,RW,46,12,13,25,-10,14,10,2,0,1,7,6,0,81,14.8,,,
Ray Whitney,22,SJS,LW,39,13,12,25,-7,14,9,4,0,1,8,4,0,67,19.4,,,
Denis Savard,33,2TM,C,43,10,15,25,-3,18,8,2,0,1,9,6,0,82,12.2,,,
Denis Savard,33,TBL,C,31,6,11,17,-6,10,5,1,0,1,6,5,0,56,10.7,,,
Denis Savard,33,CHI,C,12,4,4,8,3,8,3,1,0,0,3,1,0,26,15.4,,,
Kelly Buchberger,28,EDM,RW,48,7,17,24,0,82,4,2,1,5,15,0,2,73,9.6,,,
Tony Granato,30,LAK,LW,33,13,11,24,9,68,11,2,0,3,8,2,1,106,12.3,,,
Andrei Kovalenko,24,QUE,RW,45,14,10,24,-4,31,13,1,0,3,7,3,0,63,22.2,,,
Igor Larionov,34,SJS,C,33,4,20,24,-3,14,4,0,0,1,16,2,2,69,5.8,,,
Stéphan Lebeau,26,MDA,C,38,8,16,24,6,12,7,1,0,2,12,4,0,70,11.4,,,
Sergei Makarov,36,SJS,RW,43,10,14,24,-4,40,9,1,0,1,12,2,0,56,17.9,,,
German Titov,29,CGY,LW,40,12,12,24,6,16,7,3,2,3,9,2,1,88,13.6,,,
Randy Wood,31,TOR,LW,48,13,11,24,7,34,11,1,1,2,7,2,2,125,10.4,,,
Martin Gélinas,24,VAN,RW,46,13,10,23,8,36,12,1,0,4,9,0,1,75,17.3,,,
Roman Hamrlík,20,TBL,D,48,12,11,23,-18,86,4,7,1,2,8,2,1,134,9.0,,,
Dale Hunter,34,WSH,C,45,8,15,23,-4,101,5,3,0,1,11,4,0,73,11.0,,,
Uwe Krupp,29,QUE,D,44,6,17,23,14,20,3,3,0,1,8,9,0,102,5.9,,,ASnhl-9
Kelly Miller,31,WSH,RW,48,10,13,23,5,6,8,2,0,1,9,3,1,70,14.3,,,
Petr Nedvěd,23,NYR,C,46,11,12,23,-1,26,10,1,0,3,9,3,0,123,8.9,,,
Stéphane Quintal,26,WIN,D,43,6,17,23,0,78,3,3,0,2,10,6,1,107,5.6,,,
Darryl Sydor,22,LAK,D,48,4,19,23,-2,36,1,3,0,0,17,1,1,96,4.2,,,
Corey Millen,30,2TM,C,45,5,18,23,6,36,4,1,0,0,15,3,0,74,6.8,,,
Corey Millen,30,NJD,C,17,2,3,5,2,8,2,0,0,0,3,0,0,30,6.7,,,
Corey Millen,30,DAL,C,28,3,15,18,4,28,2,1,0,0,12,3,0,44,6.8,,,
Todd Elik,28,2TM,C,35,9,14,23,8,22,5,4,0,0,11,3,0,76,11.8,,,
Todd Elik,28,SJS,C,22,7,10,17,3,18,3,4,0,0,8,2,0,50,14.0,,,
Todd Elik,28,STL,C,13,2,4,6,5,4,2,0,0,0,3,1,0,26,7.7,,,
Trent Klatt,24,DAL,RW,47,12,10,22,-2,26,7,5,0,3,7,3,0,91,13.2,,,
Todd Krygier,29,MDA,LW,35,11,11,22,1,10,10,1,0,1,9,2,0,90,12.2,,,
Gord Murphy,27,FLA,D,46,6,16,22,-14,24,1,5,0,0,10,6,0,94,6.4,,,
Mats Näslund,35,BOS,LW,34,8,14,22,-4,4,6,2,0,1,5,9,0,48,16.7,,,
Derek Plante,24,BUF,C,47,3,19,22,-4,12,1,2,0,0,10,8,1,94,3.2,,,
Scott Stevens,30,NJD,D,48,2,20,22,4,56,1,1,0,1,15,5,0,111,1.8,,,
Don Sweeney,28,BOS,D,47,3,19,22,6,24,2,1,0,2,13,6,0,102,2.9,,,
Scott Thornton,24,EDM,LW,47,10,12,22,-4,89,9,0,1,1,9,3,0,69,14.5,,,
Doug Brown,30,DET,RW,45,9,12,21,14,16,7,1,1,2,11,0,1,69,13.0,,,
Patrik Carnbäck,26,MDA,LW,41,6,15,21,-8,32,6,0,0,0,12,2,1,58,10.3,,,
Peter Douris,28,MDA,LW,46,10,11,21,4,12,10,0,0,4,11,0,0,69,14.5,,,
Marty McSorley,31,LAK,D,41,3,18,21,-14,83,2,1,0,0,9,6,3,75,4.0,,,
Teppo Numminen,26,WIN,D,42,5,16,21,12,16,3,2,0,0,10,6,0,86,5.8,,,
Joel Otto,33,CGY,C,47,8,13,21,8,130,6,0,2,2,12,0,1,46,17.4,,,Selke-3
Steven Rice,23,HAR,RW,40,11,10,21,2,61,7,4,0,1,6,4,0,57,19.3,,,
Bob Errey,30,2TM,LW,43,8,13,21,13,58,8,0,0,1,10,3,0,72,11.1,,,
Bob Errey,30,SJS,LW,13,2,2,4,4,27,2,0,0,0,2,0,0,19,10.5,,,
Bob Errey,30,DET,LW,30,6,11,17,9,31,6,0,0,1,8,3,0,53,11.3,,,
Vladimir Malakhov,26,2TM,D,40,4,17,21,-3,46,3,1,0,0,7,10,0,91,4.4,,,
Vladimir Malakhov,26,NYI,D,26,3,13,16,-1,32,2,1,0,0,6,7,0,61,4.9,,,
Vladimir Malakhov,26,MTL,D,14,1,4,5,-2,14,1,0,0,0,1,3,0,30,3.3,,,
Greg Adams,31,2TM,LW,43,8,13,21,-3,16,3,3,2,0,9,4,0,72,11.1,,,
Greg Adams,31,VAN,LW,31,5,10,15,1,12,1,2,2,0,9,1,0,56,8.9,,,
Greg Adams,31,DAL,LW,12,3,3,6,-4,4,2,1,0,0,0,3,0,16,18.8,,,
Shawn Chambers,28,2TM,D,45,4,17,21,2,12,2,2,0,0,12,5,0,67,6.0,,,
Shawn Chambers,28,TBL,D,24,2,12,14,0,6,1,1,0,0,8,4,0,44,4.5,,,
Shawn Chambers,28,NJD,D,21,2,5,7,2,6,1,1,0,0,4,1,0,23,8.7,,,
Doug Bodger,28,BUF,D,44,3,17,20,-3,47,1,2,0,0,4,10,3,87,3.4,,,
Bobby Dollas,30,MDA,D,45,7,13,20,-3,12,3,3,1,1,10,3,0,70,10.0,,,
Ted Donato,25,BOS,C,47,10,10,20,3,10,9,1,0,1,7,2,1,71,14.1,,,
John Druce,28,LAK,RW,43,15,5,20,-3,20,12,3,0,1,4,1,0,75,20.0,,,
Mike Gartner,35,TOR,RW,38,12,8,20,0,6,9,2,1,1,7,1,0,91,13.2,,,
Todd Harvey,19,DAL,RW,40,11,9,20,-3,67,9,2,0,1,3,6,0,64,17.2,,,
Bobby Holík,24,NJD,C,48,10,10,20,9,18,10,0,0,2,9,1,0,84,11.9,,,
Keith Jones,26,WSH,RW,40,14,6,20,-2,65,13,1,0,4,4,2,0,85,16.5,,,
Mike Keane,27,MTL,C,48,10,10,20,5,15,9,1,0,0,9,1,0,75,13.3,,,
František Kučera,26,HAR,D,48,3,17,20,3,30,3,0,0,1,14,3,0,73,4.1,,,
Dave Lowry,29,FLA,LW,45,10,10,20,-3,25,8,2,0,3,5,5,0,70,14.3,,,
Paul Ranheim,29,HAR,LW,47,6,14,20,-3,10,6,0,0,1,13,1,0,73,8.2,,,
Kevin Miller,29,2TM,LW,36,8,12,20,4,13,6,1,1,2,11,1,0,60,13.3,,,
Kevin Miller,29,STL,LW,15,2,5,7,4,0,2,0,0,0,5,0,0,19,10.5,,,
Kevin Miller,29,SJS,LW,21,6,7,13,0,13,4,1,1,2,6,1,0,41,14.6,,,
Roman Oksiuta,24,2TM,RW,38,16,4,20,-12,10,10,6,0,1,4,0,0,67,23.9,,,
Roman Oksiuta,24,EDM,RW,26,11,2,13,-14,8,6,5,0,0,2,0,0,52,21.2,,,
Roman Oksiuta,24,VAN,RW,12,5,2,7,2,2,4,1,0,1,2,0,0,15,33.3,,,
Norm Maciver,30,2TM,D,41,4,16,20,-2,16,2,2,0,0,11,5,0,50,8.0,,,
Norm Maciver,30,OTT,D,28,4,7,11,-9,10,2,2,0,0,5,2,0,30,13.3,,,
Norm Maciver,30,PIT,D,13,0,9,9,7,6,0,0,0,0,6,3,0,20,0.0,,,
Randy Burridge,29,2TM,LW,40,4,15,19,-4,10,2,2,0,0,12,3,0,52,7.7,,,
Randy Burridge,29,WSH,LW,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,,,
Randy Burridge,29,LAK,LW,38,4,15,19,-4,8,2,2,0,0,12,3,0,50,8.0,,,
Jimmy Carson,26,HAR,C,38,9,10,19,5,29,5,4,0,3,8,2,0,58,15.5,,,
Bob Corkum,27,MDA,RW,44,10,9,19,-7,25,10,0,0,1,8,1,0,100,10.0,,,
Sylvain Côté,29,WSH,D,47,5,14,19,2,53,4,1,0,2,5,6,3,124,4.0,,,
Pat Falloon,22,SJS,RW,46,12,7,19,-4,25,12,0,0,3,6,1,0,91,13.2,,,
Jody Hull,25,FLA,RW,46,11,8,19,-1,8,11,0,0,4,7,1,0,63,17.5,,,
Sergei Krivokrasov,20,CHI,LW,41,12,7,19,9,33,6,6,0,2,7,0,0,72,16.7,,,
Claude Lemieux,29,NJD,LW,45,6,13,19,2,86,5,1,0,1,12,0,1,117,5.1,,,
