Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Doug Weight,27,EDM,C,79,26,44,70,1,69,17,9,0,4,23,20,1,205,12.7,1721:41,21:48,ASG
Joe Nieuwendyk,31,DAL,C,73,39,30,69,16,30,25,14,0,11,15,15,0,203,19.2,1166:31,15:59,"ASnhl-5,Byng-7,Hart-12"
Steve Yzerman,32,DET,C,75,24,45,69,3,46,16,6,2,0,23,21,1,188,12.8,1509:40,20:08,"ASnhl-10,Hart-19,Selke-9"
Pierre Turgeon,28,STL,C,60,22,46,68,13,24,16,6,0,4,28,17,1,140,15.7,1181:40,19:42,Byng-8
Valeri Kamensky,31,COL,LW,75,26,40,66,-2,60,18,8,0,4,21,19,0,173,15.0,1439:07,19:11,"ASG,ASnhl-5"
Dmitri Khristich,28,BOS,RW,82,29,37,66,25,42,14,13,2,1,27,10,0,144,20.1,1542:45,18:49,
Keith Tkachuk,25,PHX,LW,69,40,26,66,9,147,29,11,0,8,15,10,1,232,17.2,1322:14,19:10,"ASG,ASnhl-2"
Stu Barnes,27,PIT,LW,78,30,35,65,15,30,14,15,1,5,22,12,1,196,15.3,1668:44,21:24,
Bobby Holík,27,NJD,C,82,29,36,65,23,100,21,8,0,8,18,18,0,238,12.2,1360:27,16:35,"ASG,ASnhl-6,Hart-20,Selke-5"
Robert Reichel,26,NYI,C,82,25,40,65,-11,32,17,8,0,2,16,24,0,201,12.4,1442:00,17:35,
Ray Whitney,25,2TM,LW,77,33,32,65,9,28,21,12,0,2,15,17,0,175,18.9,1259:26,16:21,ASnhl-7
Ray Whitney,25,EDM,LW,9,1,3,4,-1,0,1,0,0,0,1,2,0,19,5.3,105:14,11:42,
Ray Whitney,25,FLA,LW,68,32,29,61,10,28,20,12,0,2,14,15,0,156,20.5,1154:12,16:58,
Jeff Friesen,21,SJS,LW,79,31,32,63,8,40,18,7,6,7,17,14,1,186,16.7,1363:21,17:15,"ASnhl-5,Selke-18"
Sami Kapanen,24,CAR,RW,81,26,37,63,9,16,22,4,0,5,23,14,0,190,13.7,1479:47,18:16,Byng-8
Keith Primeau,26,CAR,C,81,26,37,63,19,110,16,7,3,2,25,11,1,180,14.4,1711:06,21:07,"ASnhl-10,Selke-8"
Joe Sakic,28,COL,C,64,27,36,63,0,50,14,12,1,2,20,16,0,254,10.6,1477:39,23:05,ASG
Geoff Courtnall,35,STL,LW,79,31,31,62,12,94,25,6,0,5,23,8,0,189,16.4,1236:05,15:39,ASnhl-7
Chris Gratton,22,PHI,C,82,22,40,62,11,159,17,5,0,2,32,8,0,182,12.1,1345:02,16:24,
Pat LaFontaine,32,NYR,C,67,23,39,62,-16,36,12,11,0,2,21,18,0,160,14.4,1208:07,18:02,
Mark Messier,37,VAN,C,82,22,38,60,-10,58,12,8,2,2,19,17,2,139,15.8,1756:54,21:26,ASG
Glen Murray,25,LAK,RW,81,29,31,60,6,54,19,7,3,7,23,8,0,193,15.0,1438:51,17:46,
Vincent Damphousse,30,MTL,C,76,18,41,59,14,58,15,2,1,5,26,13,2,164,11.0,1417:40,18:39,
Nicklas Lidström,27,DET,D,80,17,42,59,22,18,9,7,1,1,14,26,2,205,8.3,2090:35,26:08,"ASG,ASnhl-1,Byng-4,Hart-12,Norris-2"
Mike Modano,27,DAL,C,52,21,38,59,25,32,9,7,5,2,24,12,2,191,11.0,1070:17,20:35,"ASG,ASnhl-7,Selke-16"
Saku Koivu,23,MTL,C,69,14,43,57,8,48,10,2,2,3,23,19,1,145,9.7,1325:38,19:13,ASG
Scott Niedermayer,24,NJD,D,81,14,43,57,5,27,3,11,0,1,25,18,0,175,8.0,1956:43,24:09,"ASG,ASnhl-4,Byng-13,Norris-5"
Brendan Shanahan,29,DET,LW,75,28,29,57,6,154,12,15,1,9,20,9,0,266,10.5,1363:06,18:10,"ASG,ASnhl-4"
Pat Verbeek,33,DAL,RW,82,31,26,57,15,170,22,9,0,8,17,9,0,190,16.3,1265:24,15:26,
Sergei Zubov,27,DAL,D,73,10,47,57,16,16,4,5,1,2,17,29,1,148,6.8,1763:10,24:09,"ASG,ASnhl-7,Norris-9"
Steve Duchesne,32,STL,D,80,14,42,56,9,32,8,5,1,1,17,24,1,153,9.2,1899:35,23:45,ASnhl-11
Jeremy Roenick,28,PHX,LW,79,24,32,56,5,103,17,6,1,3,16,14,2,182,13.2,1559:18,19:44,
Shayne Corson,31,MTL,LW,62,21,34,55,2,108,6,14,1,1,23,9,2,142,14.8,1276:21,20:35,ASG
Cliff Ronning,32,PHX,C,80,11,44,55,5,36,8,3,0,0,25,19,0,197,5.6,1298:41,16:14,
Doug Gilmour,34,NJD,C,63,13,40,53,10,68,10,3,0,5,19,20,1,94,13.8,1431:21,22:43,
Craig Janney,30,PHX,C,68,10,43,53,5,12,6,4,0,0,34,9,0,72,13.9,1048:42,15:25,
Alex Kovalev,24,NYR,LW,73,23,30,53,-22,44,15,8,0,3,16,14,0,173,13.3,1275:35,17:28,
Claude Lemieux,32,COL,RW,78,26,27,53,-7,115,14,11,1,1,20,7,0,261,10.0,1445:52,18:32,
Steve Rucchin,26,MDA,C,72,17,36,53,8,13,8,8,1,3,24,8,4,131,13.0,1488:44,20:41,
Martin Ručinský,26,MTL,LW,78,21,32,53,13,84,13,5,3,3,21,9,2,192,10.9,1329:02,17:02,
Pavol Demitra,23,STL,LW,61,22,30,52,11,22,14,4,4,6,23,7,0,147,15.0,1057:57,17:21,
Vyacheslav Kozlov,25,DET,LW,80,25,27,52,14,46,19,6,0,1,16,11,0,221,11.3,1282:52,16:02,
Jamie Langenbrunner,22,DAL,LW,81,23,29,52,9,61,15,8,0,6,18,11,0,159,14.5,1372:14,16:56,
Larry Murphy,36,DET,D,82,11,41,52,35,37,8,2,1,2,27,12,2,129,8.5,2066:18,25:12,"ASnhl-7,Norris-6"
Vladimir Tsyplakov,28,LAK,LW,73,18,34,52,15,18,16,2,0,1,30,4,0,113,15.9,1158:00,15:52,
Teppo Numminen,29,PHX,D,82,11,40,51,25,30,5,6,0,2,22,16,2,126,8.7,1995:38,24:20,"ASnhl-10,Norris-9"
Sandis Ozoliņš,25,COL,D,66,13,38,51,-12,65,4,9,0,2,12,26,0,135,9.6,1336:38,20:15,"ASG,ASnhl-14"
Rob Blake,28,LAK,D,81,23,27,50,-3,94,12,11,0,4,15,11,1,261,8.8,2116:00,26:07,"ASnhl-2,Hart-10,Norris-1"
Brian Leetch,29,NYR,D,76,17,33,50,-36,32,6,11,0,2,10,23,0,230,7.4,2022:32,26:37,ASG
Dean McAmmond,24,EDM,LW,77,19,31,50,9,46,11,8,0,3,19,12,0,128,14.8,1172:14,15:13,
Al MacInnis,34,STL,D,71,19,30,49,6,80,9,9,1,2,12,17,1,227,8.4,1783:37,25:07,"ASG,ASnhl-9,Norris-8"
Gary Roberts,31,CAR,LW,61,20,29,49,3,103,16,4,0,2,19,9,1,106,18.9,1078:53,17:41,
Cory Stillman,24,CGY,LW,72,27,22,49,-9,40,14,9,4,1,15,6,1,178,15.2,1230:42,17:06,
Alexei Zhamnov,27,CHI,C,70,21,28,49,16,61,13,6,2,3,19,8,1,193,10.9,1495:39,21:22,
Dave Andreychuk,34,NJD,LW,75,14,34,48,19,26,10,4,0,2,22,12,0,180,7.8,1249:59,16:40,
Ray Bourque,37,BOS,D,82,13,35,48,2,80,4,9,0,3,12,21,2,264,4.9,2180:45,26:36,"ASG,ASnhl-6,Byng-10,Norris-7"
Dave Gagner,33,FLA,C,78,20,28,48,-21,55,14,5,1,1,16,12,0,165,12.1,1303:10,16:42,
Kevin Hatcher,31,PIT,D,74,19,29,48,-3,66,5,13,1,3,15,12,2,169,11.2,1800:40,24:20,"ASnhl-16,Norris-16"
Shawn McEachern,28,OTT,LW,81,24,24,48,1,42,14,8,2,4,16,6,2,229,10.5,1594:30,19:41,
Randy McKay,31,NJD,RW,74,24,24,48,30,86,16,8,0,5,21,3,0,141,17.0,1068:53,14:27,Selke-10
Yanic Perreault,26,LAK,C,79,28,20,48,6,32,23,3,2,3,17,3,0,206,13.6,1299:37,16:27,
Mike Johnson,23,TOR,RW,82,15,32,47,-4,24,10,5,0,0,24,8,0,143,10.5,1418:43,17:18,"AR-1,Calder-4"
Igor Larionov,37,DET,C,69,8,39,47,14,40,5,3,0,2,25,13,1,93,8.6,1249:43,18:07,"ASG,Selke-10"
Sergei Samsonov,19,BOS,LW,81,22,25,47,9,8,15,7,0,3,17,8,0,159,13.8,1210:55,14:57,"AR-1,Calder-1"
Niklas Sundström,22,NYR,RW,70,19,28,47,0,24,15,4,0,1,25,3,0,115,16.5,1380:18,19:43,Selke-14
Bryan Berard,20,NYI,D,75,14,32,46,-32,59,5,8,1,2,11,21,0,192,7.3,1691:02,22:33,
Steve Heinze,28,BOS,RW,61,26,20,46,8,54,17,9,0,6,13,7,0,160,16.3,1015:31,16:39,
Derek King,30,TOR,LW,77,21,25,46,-7,43,17,4,0,3,15,10,0,166,12.7,1077:15,13:59,
Boris Mironov,25,EDM,D,81,16,30,46,-8,100,5,10,1,1,11,19,0,203,7.9,2035:43,25:08,"ASnhl-19,Norris-16"
Miroslav Šatan,23,BUF,LW,79,22,24,46,2,34,13,9,0,4,20,4,0,139,15.8,1138:11,14:24,
Darryl Sydor,25,DAL,D,79,11,35,46,17,51,6,4,1,1,11,24,0,166,6.6,1642:27,20:47,"ASG,ASnhl-13,Norris-11"
Daniel Alfredsson,25,OTT,RW,55,17,28,45,7,18,10,7,0,7,19,9,0,149,11.4,1083:12,19:42,ASG
Nelson Emerson,30,CAR,RW,81,21,24,45,-17,50,15,6,0,4,9,15,0,203,10.3,1355:29,16:44,
Alexander Mogilny,28,VAN,RW,51,18,27,45,-6,36,9,5,4,1,13,12,2,118,15.3,997:55,19:34,
Rick Tocchet,33,PHX,RW,68,26,19,45,1,157,18,8,0,6,13,6,0,161,16.1,1186:27,17:27,
Alexei Zhitnik,25,BUF,D,78,15,30,45,19,102,10,2,3,3,13,15,2,191,7.9,2076:53,26:38,"ASnhl-16,Norris-12"
Donald Audette,28,BUF,RW,75,24,20,44,10,59,14,10,0,5,16,4,0,198,12.1,1262:58,16:50,
Andrew Cassels,28,CGY,C,81,17,27,44,-7,32,10,6,1,2,17,6,4,138,12.3,1475:52,18:13,
Vladimir Malakhov,29,MTL,D,74,13,31,44,16,70,5,8,0,2,13,17,1,166,7.8,1658:15,22:25,
Marty McInnis,27,CGY,LW,75,19,25,44,1,34,10,5,4,0,19,5,1,128,14.8,1418:20,18:55,
Anson Carter,23,BOS,C,78,16,27,43,7,31,10,6,0,4,21,6,0,179,8.9,1347:52,17:17,
Craig Conroy,26,STL,RW,81,14,29,43,20,46,11,0,3,1,27,1,1,118,11.9,1269:39,15:40,Selke-3
Adam Deadmarsh,22,COL,RW,73,22,21,43,0,125,12,10,0,6,13,6,2,187,11.8,1356:04,18:35,
Brian Savage,26,MTL,RW,64,26,17,43,11,36,18,8,0,7,14,3,0,152,17.1,965:19,15:05,
Bryan Smolinski,26,NYI,C,81,13,30,43,-16,34,10,3,0,4,22,7,1,203,6.4,1371:07,16:56,
Róbert Švehla,29,FLA,D,79,9,34,43,-3,113,6,3,0,0,10,23,1,144,6.3,1987:49,25:10,
Dmitri Mironov,32,2TM,D,77,8,35,43,-7,119,5,3,0,1,15,19,1,170,4.7,1830:09,23:46,ASG
Dmitri Mironov,32,MDA,D,66,6,30,36,-7,115,4,2,0,1,13,16,1,142,4.2,1606:18,24:20,
Dmitri Mironov,32,DET,D,11,2,5,7,0,4,1,1,0,0,2,3,0,28,7.1,223:51,20:21,
Janne Niinimaa,22,2TM,D,77,4,39,43,13,62,1,3,0,1,17,21,1,134,3.0,1596:11,20:44,
Janne Niinimaa,22,PHI,D,66,3,31,34,6,56,1,2,0,1,14,17,0,115,2.6,1366:23,20:42,
Janne Niinimaa,22,EDM,D,11,1,8,9,7,6,0,1,0,0,3,4,1,19,5.3,229:48,20:53,
John MacLean,33,2TM,RW,77,16,27,43,-6,42,10,6,0,3,17,9,1,213,7.5,1365:01,17:44,
John MacLean,33,NJD,RW,26,3,8,11,-6,14,2,1,0,1,5,3,0,74,4.1,477:14,18:21,
John MacLean,33,SJS,RW,51,13,19,32,0,28,8,5,0,2,12,6,1,139,9.4,887:47,17:24,
Doug Brown,33,DET,C,80,19,23,42,17,12,12,6,1,5,16,7,0,145,13.1,1138:05,14:14,Selke-12
Chris Chelios,36,CHI,D,81,3,39,42,-7,151,2,1,0,0,17,22,0,205,1.5,2053:02,25:21,"ASG,ASnhl-12,Norris-12"
Éric Dazé,22,CHI,RW,80,31,11,42,4,22,21,10,0,7,9,2,0,216,14.4,1375:30,17:12,
Trent Klatt,27,PHI,RW,82,14,28,42,2,16,9,5,0,3,21,6,1,143,9.8,1458:21,17:47,
Jere Lehtinen,24,DAL,RW,72,23,19,42,19,20,14,7,2,6,13,3,3,201,11.4,1356:33,18:50,"ASG,Selke-1"
Martin Straka,25,PIT,C,75,19,23,42,-1,28,12,4,3,4,14,6,3,117,16.2,1361:52,18:09,
Gary Suter,33,CHI,D,73,14,28,42,1,74,7,5,2,0,10,18,0,199,7.0,1692:36,23:11,
Alexandre Daigle,22,2TM,RW,75,16,26,42,-8,14,8,8,0,5,19,7,0,146,11.0,1091:44,14:33,
Alexandre Daigle,22,OTT,RW,38,7,9,16,-7,8,3,4,0,2,5,4,0,68,10.3,559:13,14:43,
Alexandre Daigle,22,PHI,RW,37,9,17,26,-1,6,5,4,0,3,14,3,0,78,11.5,532:31,14:24,
Travis Green,27,2TM,C,76,19,23,42,-29,82,10,9,0,2,12,11,0,141,13.5,1411:33,18:34,
Travis Green,27,NYI,C,54,14,12,26,-19,66,6,8,0,2,5,7,0,99,14.1,989:43,18:20,
Travis Green,27,MDA,C,22,5,11,16,-10,16,4,1,0,0,7,4,0,42,11.9,421:50,19:10,
Jim Campbell,24,STL,RW,76,22,19,41,0,55,15,7,0,6,11,8,0,147,15.0,1124:34,14:48,
Owen Nolan,25,SJS,RW,75,14,27,41,-2,144,10,3,1,1,13,10,4,192,7.3,1384:34,18:28,
Kevin Stevens,32,NYR,LW,80,14,27,41,-7,130,9,5,0,3,20,7,0,144,9.7,1208:23,15:06,
Roman Hamrlík,23,2TM,D,78,9,32,41,-15,70,3,5,1,3,9,23,0,198,4.5,1849:46,23:43,
Roman Hamrlík,23,TBL,D,37,3,12,15,-18,22,2,1,0,0,2,10,0,86,3.5,816:36,22:04,
Roman Hamrlík,23,EDM,D,41,6,20,26,3,48,1,4,1,3,7,13,0,112,5.4,1033:10,25:12,
Mike Sillinger,26,2TM,C,75,21,20,41,-11,50,15,2,4,1,14,5,1,96,21.9,1104:52,14:44,
Mike Sillinger,26,VAN,C,48,10,9,19,-14,34,7,1,2,1,7,1,1,56,17.9,635:41,13:15,
Mike Sillinger,26,PHI,C,27,11,11,22,3,16,8,1,2,0,7,4,0,40,27.5,469:11,17:23,
Rob Brown,29,PIT,RW,82,15,25,40,-1,59,11,4,0,4,14,11,0,172,8.7,1277:31,15:35,
Dallas Drake,28,PHX,RW,60,11,29,40,17,71,8,3,0,2,27,1,1,112,9.8,938:11,15:38,
Kenny Jönsson,23,NYI,D,81,14,26,40,-2,58,8,6,0,2,12,12,2,108,13.0,1949:46,24:04,"ASnhl-20,Norris-12"
Michael Peca,23,BUF,C,61,18,22,40,12,57,7,6,5,1,11,7,4,132,13.6,1202:24,19:43,Selke-2
Luc Robitaille,31,LAK,LW,57,16,24,40,5,66,11,5,0,7,13,11,0,130,12.3,1018:42,17:52,
German Titov,32,CGY,C,68,18,22,40,-1,38,11,6,1,2,18,3,1,133,13.5,1294:59,19:03,
Paul Ysebaert,31,TBL,C,82,13,27,40,-43,32,10,2,1,0,12,13,2,145,9.0,1421:34,17:20,
Ted Donato,28,BOS,LW,79,16,23,39,6,54,13,3,0,5,16,7,0,129,12.4,1196:26,15:09,
Igor Korolev,27,TOR,RW,78,17,22,39,-18,22,8,6,3,5,16,6,0,97,17.5,1217:20,15:36,
Scott Mellanby,31,FLA,RW,79,15,24,39,-14,127,9,6,0,1,18,6,0,188,8.0,1348:46,17:04,
Jeff O'Neill,21,CAR,C,74,19,20,39,-8,67,11,7,1,4,15,4,1,114,16.7,1182:19,15:59,
Jason Dawe,24,2TM,RW,81,20,19,39,8,42,15,4,1,3,13,6,0,134,14.9,1330:28,16:26,
Jason Dawe,24,BUF,RW,68,19,17,36,10,36,14,4,1,3,11,6,0,115,16.5,1151:42,16:56,
Jason Dawe,24,NYI,RW,13,1,2,3,-2,6,1,0,0,0,2,0,0,19,5.3,178:46,13:45,
Bill Guerin,27,2TM,RW,59,18,21,39,1,93,9,9,0,4,13,8,0,178,10.1,1053:05,17:51,
Bill Guerin,27,NJD,RW,19,5,5,10,0,13,4,1,0,2,4,1,0,48,10.4,271:44,14:18,
Bill Guerin,27,EDM,RW,40,13,16,29,1,80,5,8,0,2,9,7,0,130,10.0,781:21,19:32,
Craig Johnson,25,LAK,RW,74,17,21,38,9,42,11,6,0,2,18,3,0,125,13.6,1126:46,15:14,
Mikael Renberg,25,TBL,RW,68,16,22,38,-37,34,7,6,3,0,14,8,0,175,9.1,1193:34,17:33,
Valeri Bure,23,2TM,RW,66,12,26,38,-5,35,10,2,0,2,15,11,0,179,6.7,1007:29,15:16,
Valeri Bure,23,MTL,RW,50,7,22,29,-5,33,5,2,0,1,12,10,0,134,5.2,740:12,14:48,
Valeri Bure,23,CGY,RW,16,5,4,9,0,2,5,0,0,1,3,1,0,45,11.1,267:17,16:42,
Trevor Linden,27,2TM,RW,67,17,21,38,-14,82,10,5,2,2,10,9,2,133,12.8,1350:57,20:10,
Trevor Linden,27,VAN,RW,42,7,14,21,-13,49,5,2,0,1,7,6,1,74,9.5,811:03,19:19,
Trevor Linden,27,NYI,RW,25,10,7,17,-1,33,5,3,2,1,3,3,1,59,16.9,539:54,21:36,
Patrice Brisebois,27,MTL,D,79,10,27,37,16,67,5,5,0,1,14,12,1,125,8.0,1729:20,21:53,
Patrik Eliáš,21,NJD,LW,74,18,19,37,18,28,13,5,0,6,13,6,0,147,12.2,1111:15,15:01,"AR-1,Calder-3"
Garry Galley,34,LAK,D,74,9,28,37,-5,63,2,7,0,0,15,13,0,128,7.0,1502:00,20:18,
Darren McCarty,25,DET,RW,71,15,22,37,0,157,9,5,1,2,14,8,0,166,9.0,1263:17,17:48,
Mathieu Schneider,28,TOR,D,76,11,26,37,-12,44,6,4,1,1,12,14,0,181,6.1,1857:12,24:26,
Ray Sheppard,31,2TM,RW,71,18,19,37,-11,23,11,7,0,2,10,9,0,169,10.7,1138:58,16:03,
Ray Sheppard,31,FLA,RW,61,14,17,31,-13,21,9,5,0,1,9,8,0,136,10.3,957:12,15:42,
Ray Sheppard,31,CAR,RW,10,4,2,6,2,2,2,2,0,1,1,1,0,33,12.1,181:46,18:11,
Radek Dvořák,20,FLA,LW,64,12,24,36,-1,33,7,2,3,0,20,2,2,112,10.7,918:58,14:22,
Robert Kron,30,CAR,C,81,16,20,36,-8,12,12,4,0,2,16,3,1,175,9.1,1374:55,16:58,
Michael Nylander,25,CGY,C,65,13,23,36,10,24,13,0,0,2,17,6,0,117,11.1,998:54,15:22,
Chris Pronger,23,STL,D,81,9,27,36,47,180,8,1,0,2,17,8,2,145,6.2,2029:22,25:03,"ASnhl-3,Hart-15,Norris-3"
Petr Sýkora,21,NJD,C,58,16,20,36,0,22,12,3,1,4,10,10,0,130,12.3,902:20,15:33,
Tom Chorske,31,NYI,LW,82,12,23,35,7,39,7,1,4,2,19,3,1,132,9.1,1303:24,15:54,
Adam Graves,29,NYR,LW,72,23,12,35,-30,41,13,10,0,2,7,5,0,226,10.2,1455:26,20:13,
Brian Holzinger,25,BUF,C,69,14,21,35,-2,36,8,4,2,1,11,7,3,116,12.1,1239:23,17:58,
Calle Johansson,30,WSH,D,73,15,20,35,-11,30,4,10,1,1,9,10,1,163,9.2,1803:24,24:42,"ASnhl-20,Norris-16"
Igor Kravchuk,31,OTT,D,81,8,27,35,-19,8,4,3,1,1,14,13,0,191,4.2,1865:23,23:02,"ASG,Byng-15"
Todd Marchant,24,EDM,LW,76,14,21,35,9,71,11,2,1,3,14,4,3,194,7.2,1293:28,17:01,
Alexander Selivanov,26,TBL,LW,70,16,19,35,-38,85,12,4,0,3,11,8,0,206,7.8,1192:22,17:02,
Jason Woolley,28,BUF,D,71,9,26,35,8,35,6,3,0,2,8,18,0,129,7.0,1261:33,17:46,
Steve Chiasson,30,CAR,D,66,7,27,34,-2,65,1,6,0,0,14,13,0,173,4.0,1473:51,22:20,
Steve Konowalchuk,25,WSH,LW,80,10,24,34,9,80,8,2,0,2,23,1,0,131,7.6,1311:47,16:24,
Martin Lapointe,24,DET,RW,79,15,19,34,0,106,11,4,0,3,15,4,0,154,9.7,1157:14,14:39,
Dave Manson,31,MTL,D,81,4,30,34,22,122,2,2,0,0,22,8,0,148,2.7,1772:51,21:53,
Markus Näslund,24,VAN,LW,76,14,20,34,5,56,11,2,1,0,17,3,0,106,13.2,956:36,12:35,
Derek Plante,27,BUF,C,72,13,21,34,8,26,8,5,0,1,11,9,1,150,8.7,1268:18,17:37,
Greg Johnson,26,2TM,C,74,12,22,34,-2,40,8,4,0,3,19,3,0,89,13.5,1300:14,17:34,
Greg Johnson,26,PIT,C,5,1,0,1,0,2,1,0,0,0,0,0,0,4,25.0,62:06,12:25,
Greg Johnson,26,CHI,C,69,11,22,33,-2,38,7,4,0,3,19,3,0,85,12.9,1238:08,17:57,
Martin Gélinas,27,2TM,LW,64,16,18,34,-5,40,11,3,2,5,13,3,2,147,10.9,1041:36,16:17,
Martin Gélinas,27,VAN,LW,24,4,4,8,-6,10,2,1,1,1,2,1,1,49,8.2,343:38,14:19,
Martin Gélinas,27,CAR,LW,40,12,14,26,1,30,9,2,1,4,11,2,1,98,12.2,697:58,17:27,
Andreas Dackell,25,OTT,RW,82,15,18,33,-11,24,10,3,2,2,12,5,1,130,11.5,1433:09,17:29,
Éric Desjardins,28,PHI,D,77,6,27,33,11,36,3,2,1,0,13,14,0,150,4.0,1805:22,23:27,Norris-16
Fredrik Olausson,31,PIT,D,76,6,27,33,13,42,4,2,0,1,12,14,1,89,6.7,1585:19,20:52,
Ryan Smyth,21,EDM,LW,65,20,13,33,-24,44,10,10,0,2,6,7,0,205,9.8,1155:18,17:46,
Scott Young,30,MDA,RW,73,13,20,33,-13,22,7,4,2,1,10,9,1,187,7.0,1304:42,17:52,
Dainius Zubrus,19,PHI,RW,69,8,25,33,29,42,7,1,0,5,22,3,0,101,7.9,1059:39,15:21,
Jason Arnott,23,2TM,RW,70,10,23,33,-24,99,6,4,0,2,13,10,0,199,5.0,1306:44,18:40,
Jason Arnott,23,EDM,RW,35,5,13,18,-16,78,4,1,0,0,7,6,0,100,5.0,685:09,19:35,
Jason Arnott,23,NJD,RW,35,5,10,15,-8,21,2,3,0,2,6,4,0,99,5.1,621:35,17:46,
Todd Bertuzzi,22,2TM,LW,74,13,20,33,-17,121,10,2,1,2,13,6,1,102,12.7,952:19,12:52,
Todd Bertuzzi,22,NYI,LW,52,7,11,18,-19,58,6,1,0,1,8,3,0,63,11.1,585:57,11:16,
Todd Bertuzzi,22,VAN,LW,22,6,9,15,2,63,4,1,1,1,5,3,1,39,15.4,366:22,16:39,
Dino Ciccarelli,37,2TM,RW,62,16,17,33,-16,70,11,5,0,4,12,5,0,161,9.9,1057:56,17:04,
Dino Ciccarelli,37,TBL,RW,34,11,6,17,-14,42,8,3,0,3,5,1,0,104,10.6,618:02,18:11,
Dino Ciccarelli,37,FLA,RW,28,5,11,16,-2,28,3,2,0,1,7,4,0,57,8.8,439:54,15:43,
Greg Adams,34,DAL,LW,49,14,18,32,11,20,7,7,0,1,11,7,0,75,18.7,722:28,14:45,
Benoît Brunet,29,MTL,LW,68,12,20,32,11,61,9,1,2,2,15,3,2,87,13.8,1019:22,14:59,
Bill Houlder,30,SJS,D,82,7,25,32,13,48,3,4,0,2,12,12,1,102,6.9,1836:24,22:24,
Jarome Iginla,20,CGY,RW,70,13,19,32,-10,29,11,0,2,1,13,5,1,154,8.4,1124:23,16:04,
Patrick Marleau,18,SJS,C,74,13,19,32,5,14,12,1,0,2,13,6,0,90,14.4,976:57,13:12,Calder-6
Fredrik Modin,23,TOR,RW,74,16,16,32,-5,32,15,1,0,4,15,1,0,137,11.7,855:01,11:33,
