Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Bill Hay,27,CBH,C,64,12,33,45,-4,38,8,4,0,2,18,15,0,162,7.4,,,
Bob Pulford,26,TOR,C,70,19,25,44,10,49,17,2,0,3,21,3,1,231,8.2,,,ASG
George Armstrong,32,TOR,C,70,19,24,43,5,27,13,3,3,1,15,7,2,204,9.3,,,ASG
Jean-Guy Gendron,28,BOS,LW,66,21,22,43,-23,42,18,3,0,2,16,5,1,145,14.5,,,
Earl Ingarfield,28,NYR,C,69,19,24,43,-8,30,14,4,1,1,19,5,0,149,12.8,,,
Tommy Williams,22,BOS,RW,69,23,20,43,-13,11,19,4,0,0,17,3,0,138,16.7,,,
Bernie Geoffrion,31,MTL,RW,51,23,18,41,5,71,16,7,0,4,11,7,0,172,13.4,,,ASG
Doug Harvey,38,NYR,D,68,4,35,39,-1,92,3,0,1,1,23,11,1,65,6.2,,,
Bill Hicke,24,MTL,RW,70,17,22,39,14,39,16,1,0,3,21,1,0,136,12.5,,,
Kenny Wharram,29,CBH,RW,55,20,18,38,27,17,18,2,0,0,17,1,0,103,19.4,,,
Andy Hebenton,33,NYR,RW,70,15,22,37,-23,8,9,6,0,1,15,6,1,159,9.4,,,Byng-5
Bobby Rousseau,22,MTL,RW,62,19,18,37,12,15,15,3,1,1,14,4,0,187,10.2,,,
Ralph Backstrom,25,MTL,C,70,23,12,35,11,51,23,0,0,6,11,1,0,180,12.8,,,
Dick Duff,26,TOR,LW,69,16,19,35,-7,56,14,2,0,2,15,4,0,202,7.9,,,ASG
Jerry Toppazzini,31,BOS,RW,65,17,18,35,-20,6,14,0,3,2,15,2,1,150,11.3,,,
Ron Murphy,29,CBH,LW,68,18,16,34,1,28,16,2,0,1,13,3,0,175,10.3,,,
Murray Balfour,26,CBH,RW,65,10,23,33,-3,73,9,1,0,1,22,1,0,139,7.2,,,
Don Marshall,30,MTL,C,65,13,20,33,18,6,8,1,4,1,18,2,0,135,9.6,,,
Bob Nevin,24,TOR,RW,58,12,21,33,4,4,9,3,0,0,17,3,1,129,9.3,,,ASG
Billy Harris,27,TOR,C,65,8,24,32,5,20,7,1,0,2,19,5,0,87,9.2,,,ASG
Ron Stewart,30,TOR,C,63,16,16,32,12,26,13,1,2,3,15,0,1,133,12.0,,,ASG
Rod Gilbert,21,NYR,RW,70,11,20,31,-11,20,11,0,0,2,19,1,0,123,8.9,,,
Forbes Kennedy,27,BOS,C,49,12,18,30,-17,46,11,1,0,1,17,1,0,77,15.6,,,
Doug Mohns,29,BOS,D,68,7,23,30,-39,67,4,2,1,0,14,9,0,99,7.1,,,
Bill Gadsby,35,DET,D,70,4,24,28,-12,116,3,0,1,0,17,7,0,134,3.0,,,Norris-5
Len Lunde,26,CBH,C,60,6,22,28,5,30,6,0,0,0,17,5,0,110,5.5,,,
Doug Barkley,26,DET,D,70,3,24,27,5,78,1,2,0,0,17,7,0,225,1.3,,,Calder-2
Eric Nesterenko,29,CBH,C,67,12,15,27,-5,103,11,1,0,3,13,1,1,124,9.7,,,
Leo Boivin,30,BOS,D,62,2,24,26,-26,50,1,0,1,0,23,1,0,103,1.9,,,
Pierre Pilote,31,CBH,D,59,8,18,26,-4,57,3,5,0,2,13,5,0,89,9.0,,,"ASG,ASnhl-1,Norris-1"
Floyd Smith,27,DET,RW,51,9,17,26,3,10,6,3,0,2,14,2,1,108,8.3,,,
Bronco Horvath,32,2TM,C,51,7,19,26,-12,44,5,2,0,1,16,3,0,98,7.1,,,
Bronco Horvath,32,NYR,C,41,7,15,22,-10,34,5,2,0,1,12,3,0,90,7.8,,,
Bronco Horvath,32,TOR,C,10,0,4,4,-2,10,0,0,0,0,4,0,0,8,0.0,,,
Carl Brewer,24,TOR,D,70,2,23,25,32,168,2,0,0,1,23,0,0,93,2.2,,,"ASnhl-1,Norris-2"
Tim Horton,33,TOR,D,70,6,19,25,1,69,5,0,1,0,15,4,0,147,4.1,,,"ASG,ASnhl-2,Norris-3"
Harry Howell,30,NYR,D,70,5,20,25,-19,55,5,0,0,0,15,4,1,131,3.8,,,ASG
Eddie Shack,25,TOR,LW,63,16,9,25,0,97,15,1,0,4,7,2,0,122,13.1,,,ASG
Jean-Guy Talbot,30,MTL,D,70,3,22,25,27,51,3,0,0,1,17,4,1,93,3.2,,,
Dave Balon,24,NYR,LW,70,11,13,24,-13,72,11,0,0,2,12,1,0,113,9.7,,,
Chico Maki,23,CBH,RW,65,7,17,24,-6,35,7,0,0,3,15,2,0,103,6.8,,,
Charlie Burns,26,BOS,C,68,12,10,22,-20,15,11,0,1,3,7,0,3,109,11.0,,,
Kent Douglas,26,TOR,D,70,7,15,22,18,105,3,4,0,1,9,4,2,111,6.3,,,"ASG,Calder-1"
Bobby Leiter,21,BOS,C,51,9,13,22,-24,34,9,0,0,1,11,2,0,89,10.1,,,
Bruce MacGregor,21,DET,C,68,11,11,22,-9,12,8,2,1,3,10,1,0,120,9.2,,,
Irv Spencer,25,BOS,D,69,5,17,22,-27,34,3,2,0,0,8,8,1,118,4.2,,,
Al MacNeil,27,CBH,D,70,2,19,21,30,100,1,1,0,0,19,0,0,113,1.8,,,
Larry Cahan,29,NYR,D,56,6,14,20,-27,47,5,1,0,2,13,1,0,79,7.6,,,
Alex Faulkner,26,DET,C,70,10,10,20,-17,6,10,0,0,2,8,2,0,97,10.3,,,
Val Fonteyne,29,DET,LW,67,6,14,20,-1,2,3,3,0,1,5,9,0,83,7.2,,,
Jean Ratelle,22,NYR,C,47,11,9,20,-10,8,11,0,0,3,9,0,0,55,20.0,,,
André Pronovost,26,2TM,LW,68,13,7,20,-24,24,13,0,0,0,5,2,0,101,12.9,,,
André Pronovost,26,BOS,LW,21,0,2,2,-9,6,0,0,0,0,2,0,0,16,0.0,,,
André Pronovost,26,DET,LW,47,13,5,18,-15,18,13,0,0,0,3,2,0,85,15.3,,,
Allan Stanley,36,TOR,D,61,4,15,19,2,22,3,0,1,1,13,1,1,61,6.6,,,ASG
Jean Gauthier,25,MTL,D,65,1,17,18,9,46,0,1,0,0,11,6,0,74,1.4,,,
Ed Litzenberger,30,TOR,RW,59,5,13,18,-1,8,5,0,0,0,8,5,0,58,8.6,,,ASG
J.C. Tremblay,24,MTL,D,69,1,17,18,28,10,1,0,0,0,16,1,0,132,0.8,,,
Cliff Pennington,22,BOS,C,28,7,10,17,-3,4,7,0,0,0,7,3,0,47,14.9,,,
Vic Stasiuk,33,DET,LW,36,6,11,17,1,37,4,2,0,0,7,4,0,76,7.9,,,
Wayne Hicks,25,BOS,RW,65,7,9,16,-20,12,5,2,0,0,6,2,1,98,7.1,,,
Larry Jeffrey,22,DET,LW,53,5,11,16,-12,62,5,0,0,1,11,0,0,94,5.3,,,
Albert Langlois,28,NYR,D,60,2,14,16,9,62,2,0,0,0,11,2,1,65,3.1,,,
Jim Neilson,22,NYR,D,69,5,11,16,-26,36,3,2,0,0,10,1,0,108,4.6,,,Calder-5
Ken Schinkel,30,NYR,RW,69,6,9,15,-7,15,6,0,0,2,6,0,3,67,9.0,,,
Reggie Fleming,26,CBH,W,64,7,7,14,-2,99,6,0,1,3,6,1,0,77,9.1,,,
Phil Goyette,29,MTL,C,32,5,8,13,5,2,5,0,0,2,7,0,1,31,16.1,,,
Marcel Pronovost,32,DET,D,69,4,9,13,10,48,3,0,1,0,9,0,0,92,4.3,,,ASG
Moose Vasko,27,CBH,D,64,4,9,13,6,70,4,0,0,0,8,0,1,91,4.4,,,"ASG,ASnhl-2,Norris-4"
Bob Baun,26,TOR,D,48,4,8,12,14,63,4,0,0,1,7,0,1,63,6.3,,,ASG
Ted Green,22,BOS,D,70,1,11,12,-25,117,1,0,0,0,11,0,0,82,1.2,,,
Ed Westfall,22,BOS,D,48,1,11,12,-8,34,1,0,0,0,10,0,1,65,1.5,,,
Warren Godfrey,31,BOS,D,66,2,9,11,-23,56,2,0,0,0,8,1,0,65,3.1,,,
Vic Hadfield,22,NYR,LW,36,5,6,11,-3,32,5,0,0,2,5,1,0,71,7.0,,,
Lou Fontinato,31,MTL,D,63,2,8,10,10,141,2,0,0,0,8,0,0,70,2.9,,,
Eddie Joyal,22,DET,C,14,2,8,10,0,0,2,0,0,1,2,6,0,16,12.5,,,
Billy McNeill,27,DET,RW,42,3,7,10,-8,12,2,1,0,0,6,1,0,31,9.7,,,
Pete Goegan,28,DET,D,62,1,8,9,2,48,1,0,0,0,7,1,0,38,2.6,,,
Leon Rochefort,23,NYR,RW,23,5,4,9,3,6,5,0,0,0,4,0,0,54,9.3,,,
Howie Young,25,DET,D,64,4,5,9,-9,273,4,0,0,1,4,1,0,126,3.2,,,
Red Berenson,23,MTL,LW,37,2,6,8,-4,13,2,0,0,1,6,0,0,67,3.0,,,
Wayne Connelly,23,BOS,C,18,2,6,8,-6,2,1,1,0,0,4,2,0,33,6.1,,,
Jack Evans,34,CBH,D,69,0,8,8,6,46,0,0,0,0,8,0,0,33,0.0,,,
Wayne Hillman,24,CBH,D,67,3,5,8,23,72,3,0,0,0,5,0,0,87,3.4,,,Calder-3
Tom Johnson,34,MTL,D,42,3,5,8,18,28,3,0,0,0,5,0,0,39,7.7,,,ASG
Ted Hampson,26,NYR,C,47,4,2,6,-7,2,2,0,2,0,2,0,0,40,10.0,,,
Bob Turner,29,CBH,D,70,3,3,6,2,20,1,0,2,0,2,0,1,60,5.0,,,
Don Blackburn,24,BOS,D,6,0,5,5,-1,4,0,0,0,0,5,0,0,3,0.0,,,
Bill McCreary,28,MTL,LW,14,2,3,5,2,0,1,0,1,0,2,0,1,14,14.3,,,
Don Johns,25,NYR,D,6,0,4,4,4,4,0,0,0,0,4,0,0,2,0.0,,,
Lowell MacDonald,21,DET,RW,26,2,1,3,-12,6,2,0,0,0,1,0,0,41,4.9,,,
Pat Stapleton,22,BOS,D,21,0,3,3,-11,8,0,0,0,0,3,0,0,16,0.0,,,
Norm Armstrong,24,TOR,D,7,1,1,2,1,2,1,0,0,0,1,0,0,2,50.0,,,
Gerry Brisson,25,MTL,RW,4,0,2,2,1,4,0,0,0,0,2,0,0,8,0.0,,,
Terry Harper,23,MTL,D,14,1,1,2,7,10,1,0,0,0,1,0,0,9,11.1,,,
Bryan Hextall,21,NYR,F,21,0,2,2,-4,8,0,0,0,0,2,0,0,18,0.0,,,
Jacques Laperrière,21,MTL,D,6,0,2,2,0,2,0,0,0,0,1,1,0,8,0.0,,,
John MacMillan,27,TOR,RW,6,1,1,2,0,6,1,0,0,0,0,1,0,10,10.0,,,ASG
Al Arbour,30,TOR,D,4,1,0,1,1,4,1,0,0,0,0,0,0,1,100.0,,,
Hank Bassen,30,DET,G,17,0,1,1,,14,,,,,1,,,,,979:41,,
Ron Harris,20,DET,D,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,,,
Ralph Keller,26,NYR,D,3,1,0,1,0,6,1,0,0,0,0,0,0,5,20.0,,,
Jim Mikol,24,TOR,D,4,0,1,1,2,2,0,0,0,0,1,0,0,6,0.0,,,
Mel Pearson,24,NYR,F,5,1,0,1,-1,4,1,0,0,0,0,0,0,5,20.0,,,
Jacques Plante,34,MTL,G,56,0,1,1,,2,,,,,1,,,,,3320:00,,
Matt Ravlich,24,BOS,D,2,1,0,1,1,0,1,0,0,0,0,0,0,2,50.0,,,
Rod Seiling,18,TOR,LW,1,0,1,1,1,0,0,0,0,0,1,0,0,0,,,,
Johnny Bower,38,TOR,G,42,0,0,0,,2,,,,,0,,,,,2519:33,,ASG
Andre Champagne,19,TOR,LW,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,
Denis DeJordy,24,CBH,G,5,0,0,0,,0,,,,,0,,,,,289:39,,
Bruce Draper,22,TOR,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Bo Elik,33,DET,LW,3,0,0,0,-2,0,0,0,0,0,0,0,0,0,,,,
Aut Erickson,25,CBH,D,3,0,0,0,0,8,0,0,0,0,0,0,0,3,0.0,,,
Jeannot Gilbert,22,BOS,C,5,0,0,0,-4,4,0,0,0,0,0,0,0,3,0.0,,,
Glenn Hall,31,CBH,G,66,0,0,0,,0,,,,,0,,,,,3907:50,,"ASG,ASnhl-1,Hart-4,Vezina-1"
Paul Henderson,20,DET,RW,2,0,0,0,-1,9,0,0,0,0,0,0,0,1,0.0,,,
Larry Hillman,25,TOR,D,5,0,0,0,-3,2,0,0,0,0,0,0,0,10,0.0,,,ASG
Allan Johnson,27,DET,RW,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
Eddie Johnston,27,BOS,G,50,0,0,0,,10,,,,,0,,,,,2910:20,,Calder-4
Roger Lafreniere,20,DET,D,3,0,0,0,0,4,0,0,0,0,0,0,0,1,0.0,,,
Claude Larose,20,MTL,RW,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,,,
Cesare Maniago,24,MTL,G,14,0,0,0,,2,,,,,0,,,,,820:00,,
Lou Marcon,27,DET,D,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,
Gerry Odrowski,24,DET,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,
Marcel Paille,30,NYR,G,3,0,0,0,,0,,,,,0,,,,,180:00,,
Marcel Pelletier,35,NYR,G,2,0,0,0,,0,,,,,0,,,,,39:00,,
Bob Perreault,32,BOS,G,22,0,0,0,,0,,,,,0,,,,,1286:12,,
Dennis Riggin,26,DET,G,9,0,0,0,,0,,,,,0,,,,,458:44,,
Duane Rupp,24,NYR,D,2,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
Terry Sawchuk,33,DET,G,48,0,0,0,,14,,,,,0,,,,,2759:44,,"ASG,ASnhl-2,Hart-3"
Don Simmons,31,TOR,G,28,0,0,0,,0,,,,,0,,,,,1679:05,,ASG
Ernie Wakely,22,MTL,G,1,0,0,0,,0,,,,,0,,,,,60:00,,
Gump Worsley,33,NYR,G,67,0,0,0,,14,,,,,0,,,,,3978:56,,
League Average,,,,,,,,,,,,,,,,,,9.3,,,
