Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Wilf Paiement,24,CLR,RW,34,10,16,26,-6,41,6,2,2,1,11,5,0,111,9.0,,,
Wilf Paiement,24,TOR,RW,41,20,28,48,1,72,12,8,0,2,18,10,0,159,12.6,,,
Don Maloney,21,NYR,LW,79,25,48,73,-16,97,18,6,1,3,30,18,0,123,20.3,,,ASnhl-12
Jean Ratelle,39,BOS,C,67,28,45,73,10,8,14,14,0,1,34,11,0,145,19.3,,,"ASG,ASnhl-8"
Bill Barber,27,PHI,LW,79,40,32,72,38,17,31,7,2,7,23,7,2,265,15.1,,,"ASG,ASnhl-5"
Mike Foligno,21,DET,RW,80,36,35,71,-4,109,27,9,0,0,26,9,0,196,18.4,,,"ASnhl-11,Calder-2"
Anders Hedberg,28,NYR,RW,80,32,39,71,15,21,25,7,0,4,25,12,2,241,13.3,,,
Börje Salming,28,TOR,D,74,19,52,71,3,94,15,4,0,1,26,26,0,222,8.6,,,"ASnhl-3,Norris-2"
Terry Ruskowski,25,CBH,C,74,15,55,70,7,252,8,6,1,3,38,16,1,88,17.0,,,
Bobby Clarke,30,PHI,C,76,12,57,69,42,65,9,1,2,2,44,9,4,139,8.6,,,Hart-10
Tom Lysiak,26,CBH,C,77,26,43,69,-7,31,16,10,0,6,30,12,1,160,16.3,,,
Mike Gartner,20,WSH,RW,77,36,32,68,16,66,32,4,0,3,27,5,0,226,15.9,,,
Marc Tardif,30,QUE,LW,58,33,35,68,-13,30,24,9,0,4,26,9,0,229,14.4,,,
Don Lever,27,2TM,LW,79,35,33,68,-8,36,28,6,1,1,28,5,0,208,16.8,,,
Don Lever,27,VAN,LW,51,21,17,38,-13,32,16,5,0,0,12,5,0,134,15.7,,,
Don Lever,27,ATF,LW,28,14,16,30,5,4,12,1,1,1,16,0,0,74,18.9,,,
Ivan Boldirev,30,2TM,C,79,32,35,67,-2,34,26,6,0,5,23,12,0,198,16.2,,,
Ivan Boldirev,30,ATF,C,52,16,24,40,-1,20,15,1,0,2,17,7,0,116,13.8,,,
Ivan Boldirev,30,VAN,C,27,16,11,27,-1,14,11,5,0,3,6,5,0,82,19.5,,,
Reed Larson,23,DET,D,80,22,44,66,-7,101,15,7,0,2,25,18,1,293,7.5,,,"ASG,ASnhl-12"
Rick MacLeish,30,PHI,LW,78,31,35,66,24,28,22,6,3,4,26,8,1,234,13.2,,,ASG
Pete Mahovlich,33,DET,C,80,16,50,66,4,69,13,3,0,1,31,19,0,143,11.2,,,
Pierre Mondou,24,MTL,C,75,30,36,66,26,12,22,8,0,3,25,11,0,152,19.7,,,
Ryan Walter,21,WSH,C,80,24,42,66,-2,106,11,12,1,1,30,10,2,157,15.3,,,
Stan Weir,27,EDM,C,79,33,33,66,5,40,28,3,2,2,23,6,4,129,25.6,,,
Ray Bourque,19,BOS,D,80,17,48,65,52,73,12,3,2,1,24,24,0,185,9.2,,,"ASnhl-2,Calder-1,Norris-4"
Paul Holmgren,24,PHI,RW,74,30,35,65,35,267,21,9,0,3,28,7,0,153,19.6,,,
Grant Mulvey,23,CBH,RW,80,39,26,65,0,122,25,14,0,7,20,6,0,228,17.1,,,
Barry Beck,22,2TM,D,71,15,50,65,13,106,10,5,0,4,28,21,1,170,8.8,,,ASnhl-6
Barry Beck,22,CLR,D,10,1,5,6,-3,8,1,0,0,0,3,2,0,20,5.0,,,
Barry Beck,22,NYR,D,61,14,45,59,16,98,9,5,0,4,25,19,1,150,9.3,,,
Mike Zuke,25,STL,C,69,22,42,64,-2,30,15,6,1,1,22,20,0,172,12.8,,,
René Robert,31,CLR,RW,69,28,35,63,-19,79,18,10,0,0,19,16,0,248,11.3,,,
Derek Smith,25,BUF,C,79,24,39,63,33,16,16,8,0,3,28,11,0,137,17.5,,,
Dave Keon,39,HAR,C,76,10,52,62,-13,10,10,0,0,0,42,8,2,146,6.8,,,
Steve Vickers,28,NYR,LW,75,29,33,62,20,38,17,12,0,2,23,10,0,98,29.6,,,ASnhl-11
Wayne Babych,21,STL,RW,59,26,35,61,11,49,19,7,0,3,26,9,0,160,16.3,,,
Bob MacMillan,27,ATF,RW,77,22,39,61,3,10,17,2,3,4,29,10,0,169,13.0,,,
Terry O'Reilly,28,BOS,RW,71,19,42,61,19,265,16,3,0,5,35,7,0,105,18.1,,,
Rich Preston,27,CBH,RW,80,31,30,61,15,70,17,12,2,5,19,9,2,205,15.1,,,"ASnhl-11,ASnhl-12,Selke-4"
Doug Wilson,22,CBH,D,73,12,49,61,-4,70,8,3,1,1,22,26,1,225,5.3,,,ASnhl-8
Bengt-Åke Gustafsson,21,WSH,C,80,22,38,60,-15,17,15,6,1,3,23,15,0,185,11.9,,,
Rick Kehoe,28,PIT,RW,79,30,30,60,-3,4,23,7,0,3,23,7,0,239,12.6,,,
Craig Ramsay,28,BUF,LW,80,21,39,60,15,18,16,5,0,4,30,8,1,103,20.4,,,"ASnhl-9,Selke-2"
Ric Seiling,22,BUF,RW,80,25,35,60,30,54,19,5,1,2,33,2,0,155,16.1,,,
Peter Sullivan,28,WIN,C,79,24,35,59,-45,20,19,5,0,3,21,14,0,166,14.5,,,
Mike McEwen,23,2TM,D,76,12,47,59,-9,41,5,6,1,1,27,20,0,193,6.2,,,"ASG,ASnhl-14"
Mike McEwen,23,NYR,D,9,1,7,8,3,8,0,1,0,0,5,2,0,15,6.7,,,
Mike McEwen,23,CLR,D,67,11,40,51,-12,33,5,5,1,1,22,18,0,178,6.2,,,
Brett Callighen,26,EDM,LW,59,23,35,58,-5,72,15,8,0,0,25,10,0,159,14.5,,,
Ron Greschner,25,NYR,D,76,21,37,58,-12,103,14,6,1,3,16,20,1,187,11.2,,,"ASG,ASnhl-22"
Dave Lumley,25,EDM,RW,80,20,38,58,16,138,19,1,0,6,32,6,0,145,13.8,,,
Ulf Nilsson,29,NYR,C,50,14,44,58,17,20,9,5,0,1,30,13,1,72,19.4,,,
Brian Sutter,23,STL,LW,71,23,35,58,3,156,17,6,0,1,26,9,0,173,13.3,,,
Pat Hickey,26,3TM,LW,76,31,27,58,-2,36,25,6,0,3,21,6,0,156,19.9,,,
Pat Hickey,26,NYR,LW,7,2,2,4,-1,10,2,0,0,0,2,0,0,5,40.0,,,
Pat Hickey,26,CLR,LW,24,7,9,16,-2,10,7,0,0,0,8,1,0,52,13.5,,,
Pat Hickey,26,TOR,LW,45,22,16,38,1,16,16,6,0,3,11,5,0,99,22.2,,,
Jordy Douglas,22,HAR,LW,77,33,24,57,-11,39,28,5,0,5,21,3,0,188,17.6,,,
Dan Labraaten,28,DET,LW,76,30,27,57,6,8,24,6,0,5,19,8,0,152,19.7,,,
Ron Wilson,23,WIN,LW,79,21,36,57,-12,28,15,6,0,3,25,11,0,176,11.9,,,
Doug Halward,24,LAK,D,63,11,45,56,13,52,3,8,0,0,19,25,1,165,6.7,,,ASnhl-28
Clark Gillies,25,NYI,LW,73,19,35,54,29,49,12,7,0,5,23,12,0,175,10.9,,,ASnhl-12
Michel Goulet,19,QUE,LW,77,22,32,54,-10,48,17,5,0,1,23,9,0,167,13.2,,,
Ken Houston,26,ATF,RW,80,23,31,54,-1,100,19,4,0,4,27,4,0,155,14.8,,,
Robert Picard,22,WSH,D,78,11,43,54,-18,122,6,5,0,1,21,22,0,212,5.2,,,"ASG,ASnhl-16"
John Anderson,22,TOR,RW,74,25,28,53,5,22,22,3,0,5,25,3,0,207,12.1,,,
Yvon Lambert,29,MTL,LW,77,21,32,53,3,23,14,7,0,7,28,4,0,104,20.2,,,
Eric Vail,26,ATF,LW,77,28,25,53,5,22,22,6,0,3,19,6,0,193,14.5,,,
Tiger Williams,25,2TM,LW,78,30,23,53,-13,278,24,6,0,1,14,9,0,170,17.6,,,
Tiger Williams,25,TOR,LW,55,22,18,40,-13,197,17,5,0,1,10,8,0,108,20.4,,,
Tiger Williams,25,VAN,LW,23,8,5,13,0,81,7,1,0,0,4,1,0,62,12.9,,,
Anders Kallur,27,NYI,RW,76,22,30,52,12,16,13,5,4,2,22,8,0,138,15.9,,,
Tony McKegney,21,BUF,LW,80,23,29,52,40,24,22,1,0,6,28,1,0,140,16.4,,,
Blair Chapman,23,2TM,RW,64,25,26,51,-5,28,18,7,0,6,19,7,0,125,20.0,,,
Blair Chapman,23,PIT,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
Blair Chapman,23,STL,RW,63,25,26,51,-5,28,18,7,0,6,19,7,0,124,20.2,,,
Robbie Ftorek,28,QUE,C,52,18,33,51,6,28,11,7,0,3,25,7,1,112,16.1,,,
Greg Malone,23,PIT,C,51,19,32,51,4,46,14,5,0,2,25,7,0,103,18.4,,,ASnhl-8
John Van Boxmeer,27,BUF,D,80,11,40,51,40,55,7,4,0,1,22,18,0,198,5.6,,,ASnhl-25
Ron Duguay,22,NYR,C,73,28,22,50,-5,37,22,3,3,2,19,3,0,154,18.2,,,
Bob Murray,25,CBH,D,74,16,34,50,-16,60,8,8,0,1,11,22,1,224,7.1,,,ASnhl-25
Jack Valiquette,25,CLR,C,77,25,25,50,-6,8,19,6,0,2,18,6,1,157,15.9,,,
George Ferguson,27,PIT,RW,73,21,28,49,0,36,17,1,3,3,25,3,0,176,11.9,,,
Willy Lindström,28,WIN,RW,79,23,26,49,-19,20,18,5,0,4,14,12,0,243,9.5,,,
Mike Murphy,29,LAK,RW,80,27,22,49,-13,29,17,7,3,1,19,3,0,176,15.3,,,ASG
Mark Napier,23,MTL,RW,76,16,33,49,11,7,12,4,0,1,23,10,0,123,13.0,,,
Don Murdoch,23,2TM,RW,66,28,21,49,-13,20,21,6,1,2,14,7,0,178,15.7,,,
Don Murdoch,23,NYR,RW,56,23,19,42,-13,16,17,5,1,2,12,7,0,143,16.1,,,
Don Murdoch,23,EDM,RW,10,5,2,7,0,4,4,1,0,0,2,0,0,35,14.3,,,
Laurie Boschman,19,TOR,C,80,16,32,48,2,78,14,2,0,4,31,1,0,99,16.2,,,
Rich LeDuc,28,QUE,C,75,21,27,48,-35,49,11,9,1,1,18,8,1,145,14.5,,,
Errol Thompson,29,DET,LW,77,34,14,48,-10,22,24,8,2,3,8,6,0,164,20.7,,,
Pat Boutette,27,2TM,LW,79,13,35,48,9,92,10,3,0,0,28,6,1,83,15.7,,,
Pat Boutette,27,TOR,RW,32,0,4,4,-6,17,0,0,0,0,4,0,0,11,0.0,,,
Pat Boutette,27,HAR,LW,47,13,31,44,15,75,10,3,0,0,24,6,1,72,18.1,,,
Mel Bridgman,24,PHI,C,74,16,31,47,13,136,12,2,2,2,26,3,2,145,11.0,,,
Dick Redmond,30,BOS,D,76,14,33,47,37,39,8,6,0,5,16,16,1,166,8.4,,,ASnhl-22
Paul Reinhart,20,ATF,D,79,9,38,47,11,31,5,4,0,1,24,14,0,130,6.9,,,Calder-5
Rocky Saganiuk,22,TOR,RW,75,24,23,47,-5,52,21,3,0,4,20,3,0,164,14.6,,,
Glen Sharpley,23,MNS,C,51,20,27,47,0,38,14,6,0,0,23,4,0,109,18.3,,,
Lucien DeBlois,22,2TM,RW,76,27,20,47,-18,43,23,4,0,1,18,2,0,167,16.2,,,
Lucien DeBlois,22,NYR,LW,6,3,1,4,0,7,3,0,0,0,1,0,0,16,18.8,,,
Lucien DeBlois,22,CLR,RW,70,24,19,43,-18,36,20,4,0,1,17,2,0,151,15.9,,,
Walt McKechnie,32,2TM,C,71,7,40,47,-21,6,6,1,0,0,21,19,0,112,6.3,,,
Walt McKechnie,32,TOR,C,54,7,36,43,-6,4,6,1,0,0,19,17,0,77,9.1,,,
Walt McKechnie,32,CLR,C,17,0,4,4,-15,2,0,0,0,0,2,2,0,35,0.0,,,
Mike Eaves,23,MNS,C,56,18,28,46,4,11,9,9,0,3,20,8,0,80,22.5,,,
Rolf Edberg,29,WSH,C,63,23,23,46,-3,12,18,4,1,7,17,6,0,136,16.9,,,
Orest Kindrachuk,29,PIT,C,52,17,29,46,5,63,13,2,2,1,22,7,0,95,17.9,,,
Blake Dunlop,26,STL,C,72,18,27,45,-8,28,10,8,0,2,21,6,0,101,17.8,,,
Réjean Houle,30,MTL,LW,60,18,27,45,2,68,16,2,0,3,19,8,0,115,15.7,,,
Peter Lee,24,PIT,RW,74,16,29,45,-14,20,12,4,0,2,22,7,0,161,9.9,,,
Kevin McCarthy,22,VAN,D,79,15,30,45,-4,70,11,4,0,3,15,14,1,161,9.3,,,
Craig Norwich,24,WIN,D,70,10,35,45,-10,36,3,7,0,0,15,20,0,218,4.6,,,
Ron Zanussi,23,MNS,RW,72,14,31,45,4,93,12,2,0,3,26,5,0,129,10.9,,,
Ron Chipperfield,25,2TM,C,79,22,23,45,-23,32,19,2,1,2,20,3,0,155,14.2,,,
Ron Chipperfield,25,EDM,C,67,18,19,37,-14,24,15,2,1,1,16,3,0,129,14.0,,,
Ron Chipperfield,25,QUE,C,12,4,4,8,-9,8,4,0,0,1,4,0,0,26,15.4,,,
Jack Brownschidle,24,STL,D,77,12,32,44,16,8,9,3,0,2,17,13,2,130,9.2,,,
Craig Hartsburg,20,MNS,D,79,14,30,44,-1,81,7,7,0,1,15,15,0,202,6.9,,,"ASG,ASnhl-14"
John Tonelli,22,NYI,LW,77,14,30,44,8,49,11,3,0,2,27,3,0,103,13.6,,,
Ron Delorme,24,CLR,RW,75,19,24,43,-24,76,14,5,0,4,17,7,0,98,19.4,,,
Dave Hunter,22,EDM,LW,80,12,31,43,7,103,9,1,2,3,28,2,1,109,11.0,,,
Don Luce,31,BUF,C,80,14,29,43,20,30,14,0,0,0,26,2,1,137,10.2,,,Selke-3
Jean Pronovost,34,ATF,RW,80,24,19,43,12,12,18,6,0,3,16,1,2,119,20.2,,,ASnhl-12
Bill Derlago,21,2TM,C,77,16,27,43,-25,40,11,5,0,2,19,8,0,120,13.3,,,
Bill Derlago,21,VAN,C,54,11,15,26,-19,27,7,4,0,2,11,4,0,75,14.7,,,
Bill Derlago,21,TOR,C,23,5,12,17,-6,13,4,1,0,0,8,4,0,45,11.1,,,
Bobby Schmautz,34,3TM,RW,69,25,18,43,-15,81,16,8,1,1,13,4,1,152,16.4,,,
Bobby Schmautz,34,BOS,RW,20,8,6,14,-1,8,4,4,0,0,2,3,1,40,20.0,,,
Bobby Schmautz,34,EDM,RW,29,8,8,16,-4,20,6,2,0,0,8,0,0,46,17.4,,,
Bobby Schmautz,34,CLR,RW,20,9,4,13,-10,53,6,2,1,1,3,1,0,66,13.6,,,
Curt Fraser,22,VAN,LW,78,17,25,42,7,143,17,0,0,2,25,0,0,148,11.5,,,
Mario Tremblay,23,MTL,RW,77,16,26,42,5,105,16,0,0,2,21,5,0,192,8.3,,,
Gordie Howe,51,HAR,RW,80,15,26,41,9,42,13,2,0,0,23,3,0,94,16.0,,,ASG
Gary McAdam,24,PIT,LW,78,19,22,41,-16,63,16,3,0,2,16,5,1,195,9.7,,,
Bob Miller,23,BOS,C,80,16,25,41,9,53,15,0,1,2,24,0,1,137,11.7,,,
Denis Potvin,26,NYI,D,31,8,33,41,13,44,4,4,0,0,21,10,2,98,8.2,,,"ASnhl-7,Hart-9"
Al Sims,26,HAR,D,76,10,31,41,10,30,8,2,0,1,24,6,1,141,7.1,,,
Bob Bourne,25,NYI,C,73,15,25,40,5,52,12,3,0,1,16,9,0,155,9.7,,,
Doug Hicks,24,EDM,D,78,9,31,40,18,52,2,5,2,1,18,10,3,122,7.4,,,
Dale Hoganson,30,QUE,D,77,4,36,40,-44,31,4,0,0,0,18,18,0,99,4.0,,,
Willie Huber,22,DET,D,76,17,23,40,-26,164,11,4,2,2,16,7,0,197,8.6,,,
Stan Jonathan,24,BOS,LW,79,21,19,40,20,208,21,0,0,3,17,1,1,108,19.4,,,
Robert Palmer,23,LAK,D,78,4,36,40,28,18,3,1,0,0,32,4,0,110,3.6,,,
Bob Dailey,26,PHI,D,61,13,26,39,31,71,10,2,1,4,21,5,0,185,7.0,,,ASnhl-17
Jamie Hislop,26,QUE,RW,80,19,20,39,-13,6,18,0,1,3,19,1,0,124,15.3,,,
Bob Nystrom,27,NYI,RW,67,21,18,39,4,94,19,2,0,4,17,1,0,146,14.4,,,
Stefan Persson,25,NYI,D,73,4,35,39,13,76,2,2,0,0,13,22,0,91,4.4,,,
Randy Pierce,22,CLR,RW,75,16,23,39,-11,100,16,0,0,1,19,4,0,171,9.4,,,
Rod Schutt,23,PIT,LW,73,18,21,39,-8,43,15,3,0,2,20,1,0,170,10.6,,,
Al Secord,21,BOS,LW,77,23,16,39,20,170,22,1,0,2,15,1,0,155,14.8,,,
Ian Turnbull,26,TOR,D,75,11,28,39,-23,90,8,3,0,0,21,7,0,200,5.5,,,
Richie Dunn,22,BUF,D,80,7,31,38,25,61,3,4,0,2,21,9,1,147,4.8,,,
Dwight Foster,22,BOS,C,57,10,28,38,23,42,8,1,1,2,25,3,0,68,14.7,,,
Peter Marsh,23,WIN,RW,57,18,20,38,-38,59,9,9,0,0,15,5,0,187,9.6,,,
Dave Maloney,23,NYR,D,77,12,25,37,10,186,9,3,0,0,19,6,0,102,11.8,,,
Brad Maxwell,22,MNS,D,58,7,30,37,9,126,7,0,0,0,22,8,0,135,5.2,,,
Gregg Sheppard,30,PIT,LW,76,13,24,37,-22,20,10,3,0,2,21,3,0,136,9.6,,,
Walt Tkaczuk,32,NYR,C,76,12,25,37,18,36,6,4,2,2,20,4,1,128,9.4,,,Selke-5
Billy Harris,28,2TM,RW,78,19,18,37,5,43,15,3,1,2,15,3,0,113,16.8,,,
Billy Harris,28,NYI,RW,67,15,15,30,1,37,12,2,1,1,12,3,0,91,16.5,,,
Billy Harris,28,LAK,RW,11,4,3,7,4,6,3,1,0,1,3,0,0,22,18.2,,,
Tom Rowe,23,2TM,RW,61,16,21,37,-14,106,11,5,0,2,16,5,0,148,10.8,,,
Tom Rowe,23,WSH,RW,41,10,17,27,-11,76,6,4,0,2,12,5,0,107,9.3,,,
Tom Rowe,23,HAR,RW,20,6,4,10,-3,30,5,1,0,0,4,0,0,41,14.6,,,
Ron Sedlbauer,25,2TM,LW,77,23,14,37,-6,21,22,1,0,0,11,3,0,206,11.2,,,
Ron Sedlbauer,25,VAN,LW,32,10,4,14,-7,7,10,0,0,0,2,2,0,74,13.5,,,
Ron Sedlbauer,25,CBH,LW,45,13,10,23,1,14,12,1,0,0,9,1,0,132,9.8,,,
Rick Vaive,20,2TM,RW,69,22,15,37,-15,188,19,3,0,5,14,1,0,144,15.3,,,
Rick Vaive,20,VAN,RW,47,13,8,21,-11,111,12,1,0,4,8,0,0,89,14.6,,,
Rick Vaive,20,TOR,RW,22,9,7,16,-4,77,7,2,0,1,6,1,0,55,16.4,,,
Randy Carlyle,23,PIT,D,67,8,28,36,-23,45,5,3,0,1,12,15,1,123,6.5,,,
Steve Jensen,24,LAK,LW,76,21,15,36,-37,13,15,4,2,2,10,5,0,149,14.1,,,
Rod Langway,22,MTL,D,77,7,29,36,36,81,7,0,0,1,24,5,0,112,6.3,,,ASnhl-9
Tom McCarthy,19,MNS,LW,68,16,20,36,-7,39,15,1,0,5,15,5,0,101,15.8,,,
Gordie Roberts,22,HAR,D,80,8,28,36,6,89,7,1,0,1,26,1,1,107,7.5,,,
Phil Russell,27,ATF,D,80,5,31,36,14,115,4,1,0,1,27,3,1,102,4.9,,,
Jim Schoenfeld,27,BUF,D,77,9,27,36,60,72,5,4,0,1,24,3,0,114,7.9,,,"ASG,ASnhl-4,Norris-3"
Bobby Lalonde,28,2TM,C,74,10,26,36,14,30,7,1,2,0,24,1,1,93,10.8,,,
Bobby Lalonde,28,ATF,C,3,0,1,1,-1,2,0,0,0,0,1,0,0,2,0.0,,,
Bobby Lalonde,28,BOS,C,71,10,25,35,15,28,7,1,2,0,23,1,1,91,11.0,,,
Eddie Johnstone,25,NYR,RW,78,14,21,35,2,60,14,0,0,3,20,0,1,121,11.6,,,
Bob Kelly,29,PHI,LW,75,15,20,35,19,122,13,2,0,2,19,1,0,112,13.4,,,
Lars Lindgren,27,VAN,D,73,5,30,35,-9,66,3,2,0,0,17,12,1,181,2.8,,,"ASG,ASnhl-22"
Wayne Merrick,27,NYI,C,70,13,22,35,12,16,11,2,0,4,20,2,0,111,11.7,,,
Risto Siltanen,21,EDM,D,64,6,29,35,-9,26,5,1,0,0,14,15,0,116,5.2,,,
Perry Turnbull,20,STL,C,80,16,19,35,-11,124,13,3,0,1,16,3,0,139,11.5,,,
Al Hangsleben,26,2TM,D,74,13,22,35,11,114,11,2,0,2,21,1,0,107,12.1,,,
Al Hangsleben,26,HAR,D,37,3,15,18,9,69,3,0,0,1,15,0,0,40,7.5,,,
Al Hangsleben,26,WSH,D,37,10,7,17,2,45,8,2,0,1,6,1,0,67,14.9,,,
Paul Mulvey,21,WSH,LW,77,15,19,34,-7,240,13,2,0,3,18,1,0,140,10.7,,,
Larry Patey,26,STL,C,78,17,17,34,-18,76,14,0,3,3,17,0,0,144,11.8,,,
Gary Sargent,25,MNS,D,52,13,21,34,12,22,10,3,0,1,8,13,0,129,10.1,,,ASnhl-28
Lars-Erik Sjöberg,35,WIN,D,79,7,27,34,-33,48,3,3,1,0,17,10,0,145,4.8,,,ASnhl-25
Behn Wilson,21,PHI,D,61,9,25,34,20,212,5,4,0,1,16,8,1,119,7.6,,,
Per-Olov Brasar,29,2TM,LW,70,10,24,34,-3,7,9,1,0,1,15,9,0,139,7.2,,,
Per-Olov Brasar,29,MNS,LW,22,1,14,15,1,0,1,0,0,1,8,6,0,38,2.6,,,
Per-Olov Brasar,29,VAN,LW,48,9,10,19,-4,7,8,1,0,0,7,3,0,101,8.9,,,
Tony Currie,22,STL,RW,40,19,14,33,9,4,17,2,0,3,9,5,0,70,27.1,,,
Rick Dudley,31,BUF,LW,66,11,22,33,12,58,11,0,0,2,15,7,0,109,10.1,,,
Bob Gainey,26,MTL,LW,64,14,19,33,-1,32,9,4,1,3,13,5,1,153,9.2,,,"ASG,ASnhl-4,Selke-1"
Mark Lofthouse,22,WSH,RW,68,15,18,33,-8,20,14,1,0,1,15,3,0,138,10.9,,,
