Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Pat Verbeek,31,NYR,RW,69,41,41,82,29,129,24,17,0,6,25,16,0,252,16.3,,,ASG
Craig Janney,28,2TM,C,84,20,62,82,-33,26,13,7,0,2,34,28,0,91,22.0,,,
Craig Janney,28,SJS,C,71,13,49,62,-35,26,8,5,0,1,29,20,0,78,16.7,,,
Craig Janney,28,WIN,C,13,7,13,20,2,0,5,2,0,1,5,8,0,13,53.8,,,
Mike Modano,25,DAL,C,78,36,45,81,-12,63,24,8,4,4,23,21,1,320,11.3,,,
Michal Pivoňka,30,WSH,C,73,16,65,81,18,36,8,6,2,5,45,18,2,168,9.5,,,
Peter Bondra,27,WSH,RW,67,52,28,80,18,40,37,11,4,7,16,11,1,322,16.1,,,"ASG,ASnhl-5,Hart-22"
Trevor Linden,25,VAN,C,82,33,47,80,6,42,20,12,1,2,26,18,3,202,16.3,,,Selke-5
Brian Bradley,31,TBL,C,75,23,56,79,-11,77,14,9,0,5,24,32,0,189,12.2,,,
Mark Recchi,27,MTL,RW,82,28,50,78,20,69,15,11,2,6,31,19,0,191,14.7,,,
Brendan Shanahan,27,HAR,LW,74,44,34,78,2,125,25,17,2,6,19,14,1,280,15.7,,,"ASG,ASnhl-4"
Martin Ručinský,24,2TM,LW,78,29,46,75,18,68,18,9,2,4,30,14,2,181,16.0,,,
Martin Ručinský,24,COL,LW,22,4,11,15,10,14,4,0,0,1,9,2,0,39,10.3,,,
Martin Ručinský,24,MTL,LW,56,25,35,60,8,54,14,9,2,3,21,12,2,142,17.6,,,
Paul Coffey,34,DET,D,76,14,60,74,19,90,10,3,1,3,30,30,0,234,6.0,,,"ASG,ASnhl-5,Norris-5"
Vyacheslav Kozlov,23,DET,LW,82,36,37,73,33,70,27,9,0,7,26,11,0,237,15.2,,,
Igor Larionov,35,2TM,C,73,22,51,73,31,34,11,10,1,5,33,16,2,113,19.5,,,"Byng-14,Selke-16"
Igor Larionov,35,SJS,C,4,1,1,2,-6,0,0,1,0,0,1,0,0,5,20.0,,,
Igor Larionov,35,DET,C,69,21,50,71,37,34,11,9,1,5,32,16,2,108,19.4,,,
Chris Chelios,34,CHI,D,81,14,58,72,25,140,7,7,0,3,28,24,6,219,6.4,,,"ASG,ASnhl-1,Hart-10,Norris-1"
Doug Gilmour,32,TOR,C,81,32,40,72,-5,77,20,10,2,3,19,19,2,180,17.8,,,Selke-19
Claude Lemieux,30,COL,RW,79,39,32,71,14,117,28,9,2,10,25,6,1,315,12.4,,,Selke-6
Zdeno Cíger,26,EDM,LW,78,31,39,70,-15,41,19,12,0,3,20,19,0,184,16.8,,,
Travis Green,25,NYI,C,69,25,45,70,-20,42,10,14,1,2,25,20,0,186,13.4,,,
Scott Mellanby,29,FLA,RW,79,32,38,70,4,160,13,19,0,3,22,16,0,225,14.2,,,"ASG,Hart-22"
Tomas Sandström,31,PIT,RW,58,35,35,70,4,69,17,17,1,2,19,13,3,187,18.7,,,
Luc Robitaille,29,NYR,LW,77,23,46,69,13,80,12,11,0,4,31,15,0,223,10.3,,,ASnhl-7
Owen Nolan,23,2TM,RW,81,33,36,69,-33,146,16,16,1,2,21,13,2,207,15.9,,,ASG
Owen Nolan,23,COL,RW,9,4,4,8,-3,9,0,4,0,0,3,1,0,23,17.4,,,
Owen Nolan,23,SJS,RW,72,29,32,61,-30,137,16,12,1,2,18,12,2,184,15.8,,,
Phil Housley,31,2TM,D,81,17,51,68,-6,30,11,6,0,1,22,29,0,205,8.3,,,"ASnhl-16,Norris-14"
Phil Housley,31,CGY,D,59,16,36,52,-2,22,10,6,0,1,15,21,0,155,10.3,,,
Phil Housley,31,NJD,D,22,1,15,16,-4,8,1,0,0,0,7,8,0,50,2.0,,,
Nicklas Lidström,25,DET,D,81,17,50,67,29,20,8,8,1,1,17,29,4,211,8.1,,,"ASG,ASnhl-6,Byng-10,Norris-6"
Jeremy Roenick,26,CHI,LW,66,32,35,67,9,109,16,12,4,2,25,7,3,171,18.7,,,
Cliff Ronning,30,VAN,C,79,22,45,67,16,42,17,5,0,1,35,10,0,187,11.8,,,
Gary Suter,31,CHI,D,82,20,47,67,3,80,6,12,2,4,15,29,3,242,8.3,,,"ASnhl-11,Norris-8"
German Titov,30,CGY,LW,82,28,39,67,9,24,13,13,2,2,21,14,4,214,13.1,,,
Sergei Zubov,25,PIT,D,64,11,55,66,28,22,6,3,2,1,24,29,2,141,7.8,,,"ASnhl-8,Norris-12"
Russ Courtnall,30,VAN,RW,81,26,39,65,25,40,16,6,4,4,30,4,5,205,12.7,,,
Roman Hamrlík,21,TBL,D,82,16,49,65,-24,103,4,12,0,2,18,30,1,281,5.7,,,"ASG,ASnhl-7,Norris-7"
Geoff Sanderson,23,HAR,LW,81,34,31,65,0,40,28,6,0,7,16,15,0,314,10.8,,,
Joé Juneau,28,WSH,C,80,14,50,64,-3,30,5,7,2,2,29,21,0,176,8.0,,,
Dmitri Khristich,26,LAK,LW,76,27,37,64,0,44,15,12,0,3,27,9,1,204,13.2,,,
Bryan Smolinski,24,PIT,C,81,24,40,64,6,69,14,8,2,1,30,10,0,229,10.5,,,
Benoît Hogue,29,2TM,LW,78,19,45,64,10,104,14,5,0,5,29,15,1,155,12.3,,,
Benoît Hogue,29,TOR,LW,44,12,25,37,6,68,9,3,0,5,17,8,0,94,12.8,,,
Benoît Hogue,29,DAL,LW,34,7,20,27,4,36,5,2,0,0,12,7,1,61,11.5,,,
Tony Amonte,25,CHI,RW,81,31,32,63,10,62,22,5,4,5,19,13,0,216,14.4,,,
Andrew Cassels,26,HAR,C,81,20,43,63,8,39,14,6,0,1,24,17,2,135,14.8,,,
Daniel Alfredsson,23,OTT,RW,82,26,35,61,-18,28,16,8,2,3,17,18,0,212,12.3,,,"ASG,AR-1,Calder-1"
Al MacInnis,32,STL,D,82,17,44,61,5,88,7,9,1,1,18,25,1,317,5.4,,,"ASG,ASnhl-16"
Larry Murphy,34,TOR,D,82,12,49,61,-2,34,4,8,0,1,18,31,0,182,6.6,,,"ASG,ASnhl-14,Norris-14"
Rob Niedermayer,21,FLA,C,82,26,35,61,1,107,15,11,0,6,23,12,0,155,16.8,,,
Steve Thomas,32,NJD,LW,81,26,35,61,-2,98,20,6,0,6,24,11,0,192,13.5,,,
Dale Hawerchuk,32,2TM,RW,82,17,44,61,15,26,11,6,0,2,25,18,1,180,9.4,,,
Dale Hawerchuk,32,STL,RW,66,13,28,41,5,22,8,5,0,1,13,14,1,136,9.6,,,
Dale Hawerchuk,32,PHI,RW,16,4,16,20,10,4,3,1,0,1,12,4,0,44,9.1,,,
Bernie Nicholls,34,CHI,C,59,19,41,60,11,60,13,6,0,2,24,16,1,100,19.0,,,
Scott Young,28,COL,RW,81,21,39,60,2,50,14,7,0,5,27,11,1,229,9.2,,,
Ray Ferraro,31,2TM,C,76,29,31,60,0,92,20,9,0,4,21,10,0,178,16.3,,,
Ray Ferraro,31,NYR,C,65,25,29,54,13,82,17,8,0,4,20,9,0,160,15.6,,,
Ray Ferraro,31,LAK,C,11,4,2,6,-13,10,3,1,0,0,1,1,0,18,22.2,,,
Ray Sheppard,29,3TM,RW,70,37,23,60,-19,16,23,14,0,7,14,9,0,231,16.0,,,Byng-16
Ray Sheppard,29,DET,RW,5,2,2,4,0,2,2,0,0,1,0,2,0,9,22.2,,,
Ray Sheppard,29,SJS,RW,51,27,19,46,-19,10,15,12,0,4,13,6,0,170,15.9,,,
Ray Sheppard,29,FLA,RW,14,8,2,10,0,4,6,2,0,2,1,1,0,52,15.4,,,
Rick Tocchet,31,2TM,RW,71,29,31,60,10,181,19,10,0,3,21,10,0,185,15.7,,,
Rick Tocchet,31,LAK,RW,44,13,23,36,3,117,9,4,0,0,17,6,0,100,13.0,,,
Rick Tocchet,31,BOS,RW,27,16,8,24,7,64,10,6,0,3,4,4,0,85,18.8,,,
Jason Arnott,21,EDM,C,64,28,31,59,-6,87,20,8,0,5,23,8,0,244,11.5,,,
Alexei Zhamnov,25,WIN,C,58,22,37,59,-4,65,17,5,0,2,14,23,0,199,11.1,,,
Randy Burridge,30,BUF,LW,74,25,33,58,0,30,19,6,0,3,17,16,0,154,16.2,,,
Nelson Emerson,28,HAR,RW,81,29,29,58,-7,78,15,12,2,5,13,16,0,247,11.7,,,
Adam Graves,27,NYR,LW,82,22,36,58,18,100,12,9,1,2,21,14,1,266,8.3,,,Selke-9
Alex Kovalev,22,NYR,RW,81,24,34,58,5,98,15,8,1,7,24,10,0,206,11.7,,,
Wendel Clark,29,2TM,LW,71,32,26,58,-5,76,24,8,0,3,16,10,0,237,13.5,,,
Wendel Clark,29,NYI,LW,58,24,19,43,-12,60,18,6,0,2,11,8,0,192,12.5,,,
Wendel Clark,29,TOR,LW,13,8,7,15,7,16,6,2,0,1,5,2,0,45,17.8,,,
Róbert Švehla,27,FLA,D,81,8,49,57,-3,94,1,7,0,0,20,27,2,146,5.5,,,
Dave Andreychuk,32,2TM,LW,76,28,29,57,-9,64,12,14,2,3,14,14,1,241,11.6,,,
Dave Andreychuk,32,TOR,LW,61,20,24,44,-11,54,6,12,2,3,9,14,1,200,10.0,,,
Dave Andreychuk,32,NJD,LW,15,8,5,13,2,10,6,2,0,0,5,0,0,41,19.5,,,
Martin Gélinas,25,VAN,LW,81,30,26,56,8,59,23,3,4,5,21,4,1,181,16.6,,,
Derek Plante,25,BUF,C,76,23,33,56,-4,28,19,4,0,5,22,10,1,203,11.3,,,
Andrei Kovalenko,25,2TM,LW,77,28,28,56,20,49,22,6,0,6,20,8,0,131,21.4,,,
Andrei Kovalenko,25,COL,LW,26,11,11,22,11,16,8,3,0,3,8,3,0,46,23.9,,,
Andrei Kovalenko,25,MTL,LW,51,17,17,34,9,33,14,3,0,3,12,5,0,85,20.0,,,
Michael Nylander,23,CGY,C,73,17,38,55,0,20,13,4,0,6,23,15,0,163,10.4,,,
Markus Näslund,22,2TM,LW,76,22,33,55,20,42,18,4,0,5,29,4,0,144,15.3,,,
Markus Näslund,22,PIT,LW,66,19,33,52,17,36,16,3,0,4,29,4,0,125,15.2,,,
Markus Näslund,22,VAN,LW,10,3,0,3,3,6,2,1,0,1,0,0,0,19,15.8,,,
Jeff Brown,29,2TM,D,76,8,47,55,8,56,3,5,0,0,21,26,0,177,4.5,,,
Jeff Brown,29,VAN,D,28,1,16,17,6,18,1,0,0,0,8,8,0,62,1.6,,,
Jeff Brown,29,HAR,D,48,7,31,38,2,38,2,5,0,0,13,18,0,115,6.1,,,
Garry Galley,32,BUF,D,78,10,44,54,-2,81,2,7,1,2,14,28,2,175,5.7,,,
Mike Gartner,36,TOR,RW,82,35,19,54,5,52,20,15,0,4,13,6,0,275,12.7,,,ASG
Jyrki Lumme,29,VAN,D,80,17,37,54,-9,50,9,8,0,2,18,17,2,192,8.9,,,
Teppo Numminen,27,WIN,D,74,11,43,54,-4,22,5,6,0,3,20,22,1,165,6.7,,,"ASnhl-12,Byng-19,Norris-11"
Jozef Stümpel,23,BOS,C,76,18,36,54,-8,14,13,5,0,2,21,15,0,158,11.4,,,
Sandis Ozoliņš,23,2TM,D,73,14,40,54,2,54,5,8,1,1,16,24,0,166,8.4,,,
Sandis Ozoliņš,23,SJS,D,7,1,3,4,2,4,0,1,0,0,1,2,0,21,4.8,,,
Sandis Ozoliņš,23,COL,D,66,13,37,50,0,50,5,7,1,1,15,22,0,145,9.0,,,
Mathieu Schneider,26,2TM,D,78,13,41,54,-20,103,6,7,0,1,8,33,0,191,6.8,,,ASG
Mathieu Schneider,26,NYI,D,65,11,36,47,-18,93,4,7,0,1,8,28,0,155,7.1,,,
Mathieu Schneider,26,TOR,D,13,2,5,7,-2,10,2,0,0,0,0,5,0,36,5.6,,,
Éric Dazé,20,CHI,LW,80,30,23,53,16,18,28,2,0,2,19,4,0,167,18.0,,,"AR-1,Calder-2"
Bill Guerin,25,NJD,RW,80,23,30,53,7,116,15,8,0,6,25,5,0,216,10.6,,,
Shawn McEachern,26,BOS,LW,82,24,29,53,-5,34,19,3,2,3,25,3,1,238,10.1,,,
Vitali Yachmenev,21,LAK,RW,80,19,34,53,-3,16,12,6,1,2,15,18,1,133,14.3,,,Calder-5
Kevin Miller,30,2TM,LW,81,28,25,53,-4,45,23,3,2,2,12,10,3,179,15.6,,,
Kevin Miller,30,SJS,LW,68,22,20,42,-8,41,18,2,2,2,8,9,3,146,15.1,,,
Kevin Miller,30,PIT,LW,13,6,5,11,4,4,5,1,0,0,4,1,0,33,18.2,,,
Norm Maciver,31,2TM,D,71,7,46,53,6,58,4,3,0,0,19,25,2,79,8.9,,,
Norm Maciver,31,PIT,D,32,2,21,23,12,32,1,1,0,0,10,9,2,30,6.7,,,
Norm Maciver,31,WIN,D,39,5,25,30,-6,26,3,2,0,0,9,16,0,49,10.2,,,
Petr Klíma,31,TBL,LW,67,22,30,52,-25,68,14,8,0,3,10,20,0,164,13.4,,,
Keith Primeau,24,DET,C,74,27,25,52,19,168,19,6,2,7,14,9,2,150,18.0,,,ASnhl-7
Alexander Selivanov,24,TBL,RW,79,31,21,52,3,93,18,13,0,5,16,5,0,215,14.4,,,
Johan Garpenlöv,27,FLA,LW,82,23,28,51,-10,36,15,8,0,7,14,14,0,130,17.7,,,
Igor Korolev,25,WIN,RW,73,22,29,51,1,42,14,8,0,5,22,7,0,165,13.3,,,
Joe Murphy,28,CHI,RW,70,22,29,51,-3,86,14,8,0,3,22,7,0,212,10.4,,,
Andrei Nikolishin,22,HAR,C,61,14,37,51,-2,34,9,4,1,3,24,12,1,83,16.9,,,
Pat Falloon,23,2TM,RW,71,25,26,51,14,10,16,9,0,2,16,10,0,170,14.7,,,
Pat Falloon,23,SJS,RW,9,3,0,3,-1,4,3,0,0,0,0,0,0,18,16.7,,,
Pat Falloon,23,PHI,RW,62,22,26,48,15,6,13,9,0,2,16,10,0,152,14.5,,,
Roman Oksiuta,25,2TM,RW,70,23,28,51,4,60,12,11,0,1,22,6,0,119,19.3,,,
Roman Oksiuta,25,VAN,RW,56,16,23,39,2,42,11,5,0,1,18,5,0,92,17.4,,,
Roman Oksiuta,25,MDA,RW,14,7,5,12,2,18,1,6,0,0,4,1,0,27,25.9,,,
John Cullen,31,TBL,C,76,16,34,50,1,65,8,8,0,3,22,12,0,152,10.5,,,
Jason Dawe,22,BUF,RW,67,25,25,50,-8,33,16,8,1,0,18,7,0,130,19.2,,,
Robert Kron,28,HAR,RW,77,22,28,50,-1,6,13,8,1,3,17,9,2,203,10.8,,,
Brian Bellows,31,TBL,RW,79,23,26,49,-14,39,10,13,0,4,12,14,0,190,12.1,,,
Ted Donato,26,BOS,LW,82,23,26,49,6,46,16,7,0,1,16,8,2,152,15.1,,,
Eddie Olczyk,29,WIN,RW,51,27,22,49,0,65,11,16,0,1,20,2,0,147,18.4,,,
Yanic Perreault,24,LAK,C,78,25,24,49,-11,16,14,8,3,7,14,9,1,175,14.3,,,
Dave Gagner,31,2TM,LW,73,21,28,49,-19,103,14,7,0,3,15,11,2,215,9.8,,,
Dave Gagner,31,DAL,LW,45,14,13,27,-17,44,8,6,0,2,4,9,0,145,9.7,,,
Dave Gagner,31,TOR,LW,28,7,15,22,-2,59,6,1,0,1,11,2,2,70,10.0,,,
Adam Deadmarsh,20,COL,RW,78,21,27,48,20,142,18,3,0,2,22,5,0,151,13.9,,,
John MacLean,31,NJD,RW,76,20,28,48,3,91,14,3,3,3,15,12,1,237,8.4,,,Selke-14
Denis Savard,34,CHI,C,69,13,35,48,20,102,11,2,0,1,27,8,0,110,11.8,,,ASG
Todd Krygier,30,2TM,LW,76,15,33,48,-1,82,11,3,1,0,26,4,3,181,8.3,,,
Todd Krygier,30,MDA,LW,60,9,28,37,-9,70,6,2,1,0,21,4,3,153,5.9,,,
Todd Krygier,30,WSH,LW,16,6,5,11,8,12,5,1,0,0,5,0,0,28,21.4,,,
Murray Craven,31,CHI,LW,66,18,29,47,20,36,12,5,1,7,27,1,1,86,20.9,,,
Éric Desjardins,26,PHI,D,80,7,40,47,19,45,2,5,0,2,13,25,2,184,3.8,,,"ASG,ASnhl-9,Norris-9"
Shayne Corson,29,STL,LW,77,18,28,46,3,192,5,13,0,0,18,9,1,150,12.0,,,
Todd Elik,29,BOS,LW,59,13,33,46,2,40,7,6,0,2,23,10,0,108,12.0,,,
Jeff Friesen,19,SJS,LW,79,15,31,46,-19,42,13,2,0,0,20,8,3,123,12.2,,,
Marty McInnis,25,NYI,C,74,12,34,46,-11,39,10,2,0,1,20,13,1,167,7.2,,,
Cam Neely,30,BOS,RW,49,26,20,46,3,31,19,7,0,3,12,8,0,191,13.6,,,ASG
Saku Koivu,21,MTL,C,82,20,25,45,-7,40,9,8,3,2,18,6,1,136,14.7,,,Calder-4
Steve Konowalchuk,23,WSH,LW,70,23,22,45,13,92,15,7,1,3,14,6,2,197,11.7,,,
Jari Kurri,35,2TM,RW,71,18,27,45,-16,39,12,5,1,0,16,9,2,158,11.4,,,
Jari Kurri,35,LAK,RW,57,17,23,40,-12,37,11,5,1,0,13,8,2,131,13.0,,,
Jari Kurri,35,NYR,RW,14,1,4,5,-4,2,1,0,0,0,3,1,0,27,3.7,,,
Dan Quinn,30,2TM,C,63,13,32,45,-6,46,6,7,0,0,21,11,0,109,11.9,,,
Dan Quinn,30,OTT,C,28,6,18,24,-8,24,2,4,0,0,14,4,0,62,9.7,,,
Dan Quinn,30,PHI,C,35,7,14,21,2,22,4,3,0,0,7,7,0,47,14.9,,,
Stu Barnes,25,FLA,C,72,19,25,44,-12,46,11,8,0,5,12,13,0,158,12.0,,,
Brad May,24,BUF,LW,79,15,29,44,6,295,12,3,0,4,24,5,0,168,8.9,,,
Dave Reid,31,BOS,C,63,23,21,44,14,4,16,1,6,3,20,0,1,160,14.4,,,Selke-17
Steve Rucchin,24,MDA,C,64,19,25,44,3,12,10,8,1,4,14,11,0,113,16.8,,,
Esa Tikkanen,31,3TM,LW,58,14,30,44,1,36,5,8,1,2,16,14,0,95,14.7,,,
Esa Tikkanen,31,STL,LW,11,1,4,5,1,18,0,0,1,0,2,2,0,19,5.3,,,
Esa Tikkanen,31,NJD,LW,9,0,2,2,-6,4,0,0,0,0,1,1,0,15,0.0,,,
Esa Tikkanen,31,VAN,LW,38,13,24,37,6,14,5,8,0,2,13,11,0,61,21.3,,,
Greg Adams,32,DAL,LW,66,22,21,43,-21,33,10,11,1,1,11,9,1,140,15.7,,,
Dino Ciccarelli,35,DET,RW,64,22,21,43,14,99,9,13,0,5,14,7,0,107,20.6,,,
Mikael Renberg,23,PHI,RW,51,23,20,43,8,45,14,9,0,4,12,8,0,198,11.6,,,
Kevin Todd,27,LAK,C,74,16,27,43,6,38,14,0,2,4,24,3,0,132,12.1,,,
Darren Turcotte,27,2TM,C,68,22,21,43,5,30,19,2,1,4,14,6,1,167,13.2,,,
Darren Turcotte,27,WIN,C,59,16,16,32,-3,26,14,2,0,2,10,5,1,134,11.9,,,
Darren Turcotte,27,SJS,C,9,6,5,11,8,4,5,0,1,2,4,1,0,33,18.2,,,
Martin Straka,23,3TM,LW,77,13,30,43,-19,41,7,6,0,1,21,9,0,98,13.3,,,
Martin Straka,23,OTT,LW,43,9,16,25,-14,29,4,5,0,1,12,4,0,63,14.3,,,
Martin Straka,23,NYI,LW,22,2,10,12,-6,6,2,0,0,0,6,4,0,18,11.1,,,
Martin Straka,23,FLA,LW,12,2,4,6,1,6,1,1,0,0,3,1,0,17,11.8,,,
Valeri Bure,21,MTL,RW,77,22,20,42,10,28,17,5,0,1,12,8,0,143,15.4,,,Calder-10
Viacheslav Fetisov,37,DET,D,69,7,35,42,37,96,5,1,1,1,22,12,1,127,5.5,,,
Brent Gilchrist,28,DAL,C,77,20,22,42,-11,36,13,6,1,2,18,3,1,164,12.2,,,
Gary Roberts,29,CGY,LW,35,22,20,42,15,78,13,9,0,5,13,7,0,84,26.2,,,
Petr Sýkora,19,NJD,C,63,18,24,42,7,32,10,8,0,3,13,11,0,128,14.1,,,"AR-1,Calder-7"
Sergei Gonchar,21,WSH,D,78,15,26,41,25,60,11,4,0,4,16,10,0,139,10.8,,,ASnhl-12
Kevin Hatcher,29,DAL,D,74,15,26,41,-24,58,8,7,0,3,11,15,0,237,6.3,,,ASG
Keith Jones,27,WSH,LW,68,18,23,41,8,103,13,5,0,2,14,9,0,155,11.6,,,
Joel Otto,34,PHI,C,67,12,29,41,11,115,5,6,1,1,19,8,2,91,13.2,,,Selke-7
Ray Whitney,23,SJS,C,60,17,24,41,-23,16,11,4,2,2,15,8,1,106,16.0,,,
Jesse Bélanger,26,2TM,C,72,20,21,41,-5,14,12,8,0,2,8,13,0,151,13.2,,,
Jesse Bélanger,26,FLA,C,63,17,21,38,-5,10,10,7,0,1,8,13,0,140,12.1,,,
Jesse Bélanger,26,VAN,C,9,3,0,3,0,4,2,1,0,1,0,0,0,11,27.3,,,
Geoff Courtnall,33,STL,LW,69,24,16,40,-9,101,16,7,1,1,9,7,0,228,10.5,,,
Greg Johnson,24,DET,LW,60,18,22,40,6,30,13,5,0,2,12,9,1,87,20.7,,,
Bob Probert,30,CHI,RW,78,19,21,40,15,237,18,1,0,3,17,4,0,97,19.6,,,
Brent Sutter,33,CHI,C,80,13,27,40,14,56,13,0,0,3,26,1,0,102,12.7,,,Selke-11
Mariusz Czerkawski,23,2TM,RW,70,17,23,40,-4,18,14,3,0,1,17,6,0,142,12.0,,,
Mariusz Czerkawski,23,BOS,RW,33,5,6,11,-11,10,4,1,0,0,6,0,0,63,7.9,,,
Mariusz Czerkawski,23,EDM,RW,37,12,17,29,7,8,10,2,0,1,11,6,0,79,15.2,,,
Todd Bertuzzi,20,NYI,RW,76,18,21,39,-14,83,14,4,0,2,18,3,0,127,14.2,,,Calder-13
Dallas Drake,26,WIN,RW,69,19,20,39,-7,36,11,4,4,2,16,3,1,121,15.7,,,
David Oliver,24,EDM,RW,80,20,19,39,-22,34,6,14,0,0,12,7,0,131,15.3,,,
Marcus Ragnarsson,24,SJS,D,71,8,31,39,-24,42,4,4,0,0,18,13,0,94,8.5,,,Calder-9
Alexei Yashin,22,OTT,C,46,15,24,39,-15,28,7,8,0,1,17,7,0,143,10.5,,,
Sylvain Côté,30,WSH,D,81,5,33,38,5,40,2,3,0,2,19,12,2,212,2.4,,,
Chris Gratton,20,TBL,C,82,17,21,38,-13,105,10,7,0,3,14,7,0,183,9.3,,,
Todd Marchant,22,EDM,C,81,19,19,38,-19,66,14,2,3,2,16,1,2,221,8.6,,,
Mike Sillinger,24,2TM,RW,74,14,24,38,-18,38,6,7,1,2,15,9,0,159,8.8,,,
Mike Sillinger,24,MDA,RW,62,13,21,34,-20,32,6,7,0,2,12,9,0,143,9.1,,,
Mike Sillinger,24,VAN,RW,12,1,3,4,2,6,0,0,1,0,3,0,0,16,6.3,,,
Bruce Driver,33,NYR,D,66,3,34,37,2,42,0,3,0,0,15,19,0,140,2.1,,,
Jody Hull,26,FLA,RW,78,20,17,37,5,25,18,2,0,3,13,1,3,120,16.7,,,
