Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Ray Cullen,25,DET,C,27,8,8,16,-2,8,8,0,0,1,6,2,0,37,21.6,,,
Ted Green,26,BOS,D,47,6,10,16,-10,67,1,5,0,1,7,3,0,64,9.4,,,Norris-10
Terry Harper,27,MTL,D,56,0,16,16,21,99,0,0,0,0,16,0,0,44,0.0,,,"ASG,Norris-8"
Leon Rochefort,27,MTL,RW,27,9,7,16,11,6,9,0,0,3,7,0,0,63,14.3,,,
Gilles Marotte,21,BOS,D,67,7,8,15,-41,112,5,1,1,0,7,1,0,203,3.4,,,
Jim Neilson,26,NYR,D,62,4,11,15,-11,68,4,0,0,2,9,1,1,139,2.9,,,ASG
Joe Watson,23,BOS,D,70,2,13,15,-7,38,1,1,0,0,13,0,0,66,3.0,,,Calder-4
Kent Douglas,30,TOR,D,39,2,12,14,-6,48,1,1,0,0,8,4,0,73,2.7,,,
Wayne Hillman,28,NYR,D,67,2,12,14,-13,43,2,0,0,1,12,0,0,64,3.1,,,
Marcel Pronovost,36,TOR,D,58,2,12,14,23,28,2,0,0,0,11,0,1,41,4.9,,,
Allan Stanley,40,TOR,D,53,1,12,13,7,20,1,0,0,0,12,0,0,36,2.8,,,ASG
Arnie Brown,25,NYR,D,69,2,10,12,6,59,2,0,0,0,9,0,1,89,2.2,,,Norris-10
Wally Boyer,29,CBH,C,42,5,6,11,-3,15,4,1,0,1,6,0,0,27,18.5,,,
Jean Ratelle,26,NYR,C,41,6,5,11,-8,4,4,2,0,1,4,1,0,51,11.8,,,
Bob Baun,30,TOR,D,54,2,8,10,-1,83,2,0,0,0,6,1,1,62,3.2,,,
John Brenneman,24,TOR,LW,41,6,4,10,-5,4,5,0,1,0,4,0,0,44,13.6,,,
Bert Marshall,23,DET,D,57,0,10,10,16,68,0,0,0,0,10,0,0,61,0.0,,,
Ken Schinkel,34,NYR,RW,20,6,3,9,1,0,4,0,2,2,3,0,0,40,15.0,,,
Bob Woytowich,25,BOS,D,65,2,7,9,-23,43,2,0,0,0,7,0,0,63,3.2,,,
Pete Goegan,32,DET,D,31,2,6,8,-9,12,1,1,0,0,4,2,0,44,4.5,,,
Bill Goldsworthy,22,BOS,RW,18,3,5,8,1,24,3,0,0,0,4,1,0,37,8.1,,,
Skip Krake,23,BOS,C,15,6,2,8,-1,4,4,2,0,0,1,1,0,31,19.4,,,
Parker MacDonald,33,DET,LW,16,3,5,8,-7,2,2,1,0,3,4,1,0,38,7.9,,,
Jean-Guy Talbot,34,MTL,D,68,3,5,8,-4,51,1,0,2,1,5,0,0,28,10.7,,,ASG
Murray Hall,26,DET,C,12,4,3,7,1,4,4,0,0,0,3,0,0,15,26.7,,,
Bill Hicke,28,NYR,RW,48,3,4,7,-17,11,3,0,0,0,3,1,0,50,6.0,,,
Red Berenson,27,NYR,C,30,0,5,5,-5,2,0,0,0,0,5,0,0,46,0.0,,,
Al MacNeil,31,NYR,D,58,0,4,4,9,44,0,0,0,0,4,0,0,27,0.0,,,
Pete Mahovlich,20,DET,C,34,1,3,4,-8,16,1,0,0,0,3,0,0,47,2.1,,,Calder-5
J.P. Parisé,25,BOS,LW,18,2,2,4,-3,10,2,0,0,0,2,0,0,25,8.0,,,
Doug Roberts,24,DET,RW,13,3,1,4,-8,0,3,0,0,1,1,0,0,25,12.0,,,
Bob Wall,24,DET,D,31,2,2,4,-9,26,2,0,0,0,2,0,0,36,5.6,,,
Bob McCord,32,DET,D,14,1,2,3,-3,27,1,0,0,0,2,0,0,26,3.8,,,
Noel Price,31,MTL,D,24,0,3,3,1,8,0,0,0,0,3,0,0,18,0.0,,,ASG
Matt Ravlich,28,CBH,D,62,0,3,3,1,39,0,0,0,0,3,0,0,18,0.0,,,
Wayne Rivers,24,BOS,RW,8,2,1,3,-3,6,2,0,0,0,1,0,0,21,9.5,,,
Jim Roberts,26,MTL,D,63,3,0,3,-6,16,3,0,0,0,0,0,0,49,6.1,,,
Carol Vadnais,21,MTL,D,11,0,3,3,5,35,0,0,0,0,3,0,0,10,0.0,,,
Bob Falkenberg,21,DET,D,16,1,1,2,-9,10,1,0,0,0,1,0,0,17,5.9,,,
Val Fonteyne,33,DET,C,31,1,1,2,-4,0,1,0,0,0,0,0,1,10,10.0,,,
Ab McDonald,30,DET,LW,12,2,0,2,-3,2,2,0,0,0,0,0,0,26,7.7,,,
Rod Seiling,22,NYR,D,12,1,1,2,1,6,1,0,0,0,1,0,0,16,6.3,,,
Brit Selby,21,TOR,LW,6,1,1,2,1,0,1,0,0,0,1,0,0,2,50.0,,,
Wayne Smith,23,CBH,D,2,1,1,2,7,2,1,0,0,0,1,0,0,2,50.0,,,
Don Awrey,23,BOS,D,4,1,0,1,-8,6,1,0,0,0,0,0,0,4,25.0,,,
André Boudrias,23,MTL,LW,2,0,1,1,-2,0,0,0,0,0,1,0,0,3,0.0,,,ASG
Wayne Carleton,20,TOR,LW,5,1,0,1,-3,12,0,1,0,0,0,0,0,9,11.1,,,
Gary Doak,20,BOS,D,30,0,1,1,-12,50,0,0,0,0,1,0,0,23,0.0,,,
Eddie Johnston,31,BOS,G,34,0,1,1,,0,,,,0,1,,,,,1875:50,,
Ross Lonsberry,19,BOS,LW,8,0,1,1,0,2,0,0,0,0,1,0,0,9,0.0,,,
Jim McKenny,20,TOR,D,6,1,0,1,1,0,1,0,0,0,0,0,0,1,100.0,,,
Garry Peters,24,MTL,C,4,0,1,1,0,2,0,0,0,0,1,0,0,6,0.0,,,
Dallas Smith,25,BOS,D,32,0,1,1,-11,22,0,0,0,0,0,0,1,17,0.0,,,
Fred Stanfield,22,CBH,C,10,1,0,1,-3,0,1,0,0,0,0,0,0,4,25.0,,,
Rogie Vachon,21,MTL,G,19,0,1,1,,0,,,,0,1,,,,,1137:08,,
Bryan Watson,24,DET,D,48,0,1,1,-13,66,0,0,0,0,1,0,0,24,0.0,,,
Gerry Abel,22,DET,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Hank Bassen,34,DET,G,8,0,0,0,,0,,,,0,0,,,,,384:06,,
Garry Bauman,26,MTL,G,2,0,0,0,,0,,,,0,0,,,,,120:00,,ASG
Nick Beverley,19,BOS,D,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,
Johnny Bower,42,TOR,G,27,0,0,0,,0,,,,0,0,,,,,1427:24,,
Ron Buchanan,22,BOS,C,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Craig Cameron,21,DET,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Gerry Cheevers,26,BOS,G,22,0,0,0,,12,,,,0,0,,,,,1297:05,,
Bart Crashley,20,DET,D,2,0,0,0,-2,2,0,0,0,0,0,0,0,1,0.0,,,
Roger Crozier,24,DET,G,58,0,0,0,,2,,,,0,0,,,,,3253:20,,
Denis DeJordy,28,CBH,G,44,0,0,0,,0,,,,0,0,,,,,2534:41,,"Hart-10,Vezina-1"
Bruce Gamble,28,TOR,G,23,0,0,0,,0,,,,0,0,,,,,1180:40,,
Dick Gamble,38,TOR,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
George Gardner,24,DET,G,11,0,0,0,,0,,,,0,0,,,,,559:30,,
Jean Gauthier,29,MTL,D,2,0,0,0,-4,2,0,0,0,0,0,0,0,3,0.0,,,
Ed Giacomin,27,NYR,G,68,0,0,0,,8,,,,0,0,,,,,3976:15,,"ASG,ASnhl-1,Hart-2"
Warren Godfrey,35,DET,D,2,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,
Glenn Hall,35,CBH,G,32,0,0,0,,10,,,,0,0,,,,,1664:32,,"ASG,ASnhl-2,Vezina-1"
Doug Harvey,42,DET,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,
Charlie Hodge,33,MTL,G,37,0,0,0,,2,,,,0,0,,,,,2054:42,,ASG
Ted Hodgson,21,BOS,RW,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
Brent Imlach,20,TOR,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Gary Jarrett,24,DET,LW,4,0,0,0,-3,0,0,0,0,0,0,0,0,10,0.0,,,
Jim Johnson,24,NYR,C,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
Réal Lemieux,22,DET,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Cesare Maniago,28,NYR,G,6,0,0,0,,0,,,,0,0,,,,,218:49,,
Larry Mickey,23,NYR,RW,8,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,,,
John Miszuk,26,CBH,D,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,
Bernie Parent,21,BOS,G,18,0,0,0,,2,,,,0,0,,,,,1019:55,,
Jimmy Peters,22,DET,C,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,,,
Bob Plager,23,NYR,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,
Doug Robinson,26,NYR,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
Dave Rochefort,20,DET,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,
Duane Rupp,28,TOR,D,3,0,0,0,-3,0,0,0,0,0,0,0,0,4,0.0,,,
Derek Sanderson,20,BOS,C,2,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,,,
Glen Sather,23,BOS,LW,5,0,0,0,-1,0,0,0,0,0,0,0,0,7,0.0,,,
Serge Savard,21,MTL,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Terry Sawchuk,37,TOR,G,28,0,0,0,,2,,,,0,0,,,,,1409:01,,
Al Smith,21,TOR,G,1,0,0,0,,0,,,,0,0,,,,,60:00,,
Gary Smith,22,TOR,G,2,0,0,0,,0,,,,0,0,,,,,114:37,,
Ted Taylor,24,DET,LW,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,
Barry Wilkins,19,BOS,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,
Gump Worsley,37,MTL,G,18,0,0,0,,4,,,,0,0,,,,,887:20,,
League Average,,,,,,,,,,,,,,,,,,9.4,,,
