Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Mark Recchi,35,PHI,LW,82,26,49,75,18,47,11,14,1,5,31,16,2,167,15.6,1409:57,17:12,"ASnhl-11,Byng-49,Hart-25,Selke-55"
Mats Sundin,32,TOR,C,81,31,44,75,11,52,19,11,1,10,23,18,3,226,13.7,1609:28,19:52,"ASG,ASnhl-2,Byng-31,Hart-12"
Jaromír Jágr,31,2TM,RW,77,31,43,74,-5,38,21,10,0,3,27,16,0,257,12.1,1613:14,20:57,ASG
Jaromír Jágr,31,WSH,RW,46,16,29,45,-4,26,10,6,0,1,17,12,0,159,10.1,970:05,21:05,
Jaromír Jágr,31,NYR,RW,31,15,14,29,-1,12,11,4,0,2,10,4,0,98,15.3,643:09,20:45,
Jarome Iginla,26,CGY,RW,81,41,32,73,21,84,29,8,4,10,18,13,1,265,15.5,1725:23,21:18,"ASG,ASnhl-2,Byng-22,Hart-2,Richard-1,Selke-34,Clancy-1"
Joe Thornton,24,BOS,C,77,23,50,73,18,98,19,4,0,6,38,12,0,187,12.3,1666:00,21:38,"ASG,ASnhl-3,Hart-14"
Steve Sullivan,29,2TM,RW,80,24,49,73,1,48,11,11,2,4,31,17,1,218,11.0,1674:07,20:56,ASnhl-13
Steve Sullivan,29,CHI,RW,56,15,28,43,-7,36,9,4,2,4,19,8,1,140,10.7,1193:23,21:19,
Steve Sullivan,29,NSH,RW,24,9,21,30,8,12,2,7,0,0,12,9,0,78,11.5,480:44,20:02,
Keith Tkachuk,31,STL,LW,75,33,38,71,8,83,15,18,0,8,24,14,0,233,14.2,1473:48,19:39,"ASG,ASnhl-6"
Scott Gomez,24,NJD,C,80,14,56,70,18,70,11,3,0,1,43,13,0,189,7.4,1280:30,16:00,ASnhl-10
Bill Guerin,33,DAL,RW,82,34,35,69,14,109,25,9,0,10,22,13,0,263,12.9,1533:06,18:42,"ASG,ASnhl-8"
Pavel Datsyuk,25,DET,C,75,30,38,68,-2,35,21,8,1,4,23,15,0,136,22.1,1370:18,18:16,"ASG,ASnhl-7,Byng-20,Hart-20"
Shane Doan,27,PHX,RW,79,27,41,68,-11,47,16,9,2,1,22,18,1,254,10.6,1719:04,21:46,"ASG,ASnhl-10"
Martin Havlát,22,OTT,RW,68,31,37,68,12,46,18,13,0,7,20,17,0,175,17.7,1137:45,16:44,
Brett Hull,39,DET,RW,81,25,43,68,-4,12,15,10,0,6,30,13,0,200,12.5,1368:47,16:54,"ASnhl-9,Byng-5"
Scott Walker,30,NSH,RW,75,25,42,67,4,94,13,9,3,3,25,15,2,157,15.9,1504:14,20:03,Selke-34
Vincent Lecavalier,23,TBL,C,81,32,34,66,23,52,25,5,2,6,25,9,0,242,13.2,1462:51,18:04,ASnhl-15
Daniel Brière,26,BUF,C,82,28,37,65,-7,70,17,11,0,3,21,16,0,194,14.4,1503:13,18:20,
Sergei Fedorov,34,MDA,C,80,31,34,65,-5,42,20,9,2,6,17,17,0,268,11.6,1686:23,21:05,"ASnhl-12,Selke-19"
Mike Ribeiro,23,MTL,C,81,20,45,65,15,34,13,7,0,5,28,17,0,103,19.4,1383:37,17:05,
Doug Weight,33,STL,C,75,14,51,65,-3,37,8,6,0,5,25,25,1,198,7.1,1531:39,20:25,"Byng-32,Selke-34"
Michael Ryder,23,MTL,RW,81,25,38,63,10,26,15,10,0,4,25,13,0,215,11.6,1296:17,16:00,"AR-1,Byng-39,Calder-2"
Todd Bertuzzi,28,VAN,RW,69,17,43,60,21,122,9,8,0,2,35,8,0,156,10.9,1449:33,21:00,ASG
Brendan Morrison,28,VAN,C,82,22,38,60,16,50,16,5,1,4,29,9,0,161,13.7,1650:33,20:08,"ASnhl-15,Byng-39"
Glen Murray,31,BOS,RW,81,32,28,60,17,56,21,11,0,9,25,3,0,260,12.3,1696:08,20:56,"ASG,ASnhl-7,Selke-23"
Ryan Smyth,27,EDM,LW,82,23,36,59,11,70,13,8,2,6,25,10,1,245,9.4,1611:46,19:39,Byng-43
Pavol Demitra,29,STL,C,68,23,35,58,1,18,15,8,0,5,22,13,0,179,12.8,1394:30,20:30,Byng-14
Michal Handzuš,26,PHI,C,82,20,38,58,18,82,12,7,1,2,23,15,0,135,14.8,1535:00,18:43,"ASnhl-15,Selke-8"
Olli Jokinen,25,FLA,C,82,26,32,58,-16,81,16,8,2,8,16,16,0,280,9.3,1851:46,22:35,
Sergei Gonchar,29,2TM,D,71,11,47,58,-14,56,5,6,0,0,19,28,0,161,6.8,1931:24,27:12,"ASnhl-9,Norris-9"
Sergei Gonchar,29,WSH,D,56,7,42,49,-20,44,3,4,0,0,15,27,0,127,5.5,1548:29,27:39,
Sergei Gonchar,29,BOS,D,15,4,5,9,6,12,2,2,0,0,4,1,0,34,11.8,382:55,25:32,
Jason Arnott,29,DAL,C,73,21,36,57,23,66,16,5,0,5,27,9,0,143,14.7,1240:52,16:60,Selke-29
Patrick Marleau,24,SJS,C,80,28,29,57,-5,24,19,9,0,5,16,12,1,220,12.7,1456:14,18:12,"ASG,ASnhl-10,Byng-18,Hart-21"
Fredrik Modin,29,TBL,LW,82,29,28,57,31,32,23,5,1,2,24,1,3,206,14.1,1492:23,18:12,Selke-9
Rick Nash,19,CBJ,LW,80,41,16,57,-35,87,22,19,0,7,6,10,0,269,15.2,1410:23,17:38,"ASG,ASnhl-4,Hart-25,Richard-1"
Miroslav Šatan,29,BUF,RW,82,29,28,57,-15,30,17,11,1,5,13,15,0,206,14.1,1642:55,20:02,
Bobby Holík,33,NYR,C,82,25,31,56,4,96,17,8,0,4,24,7,0,225,11.1,1521:58,18:34,
Tyler Arnason,24,CHI,C,82,22,33,55,-13,16,16,6,0,2,19,14,0,222,9.9,1357:47,16:34,Byng-23
Nils Ekman,27,SJS,RW,82,22,33,55,30,34,17,1,4,5,24,8,1,147,15.0,1221:51,14:54,"Byng-49,Selke-11"
Peter Forsberg,30,COL,C,39,18,37,55,16,30,14,3,1,5,16,21,0,85,21.2,749:06,19:12,"ASnhl-15,Selke-34"
Saku Koivu,29,MTL,C,68,14,41,55,-5,52,9,5,0,3,31,10,0,112,12.5,1312:29,19:18,
John LeClair,34,PHI,LW,75,23,32,55,20,51,15,8,0,4,24,8,0,182,12.6,1207:19,16:06,Byng-32
Shawn McEachern,34,ATL,RW,82,17,38,55,5,76,11,5,1,3,21,13,4,176,9.7,1658:34,20:14,Selke-34
Jason Spezza,20,OTT,C,78,22,33,55,22,71,17,5,0,3,25,8,0,142,15.5,1141:47,14:38,
Scott Niedermayer,30,NJD,D,81,14,40,54,20,44,5,9,0,3,21,16,3,165,8.5,2084:10,25:44,"ASG,ASnhl-1,Byng-39,Hart-9,Norris-1"
Chris Pronger,29,STL,D,80,14,40,54,-1,88,7,7,0,3,13,24,3,203,6.9,2197:13,27:28,"ASG,ASnhl-3,Hart-16,Norris-3"
Václav Prospal,28,MDA,LW,82,19,35,54,-9,54,12,7,0,4,18,17,0,185,10.3,1526:46,18:37,
Daniel Sedin,23,VAN,LW,82,18,36,54,18,18,17,1,0,3,21,15,0,153,11.8,1111:00,13:33,Byng-48
Tony Amonte,33,PHI,RW,80,20,33,53,13,38,16,4,0,3,19,14,0,173,11.6,1218:52,15:14,Byng-49
Chris Drury,27,BUF,C,76,18,35,53,8,68,12,5,1,2,21,11,3,152,11.8,1373:14,18:04,
J.P. Dumont,25,BUF,RW,77,22,31,53,-9,40,12,10,0,1,24,7,0,156,14.1,1309:36,17:00,
Bryan McCabe,28,TOR,D,75,16,37,53,22,86,8,8,0,2,19,18,0,168,9.5,1929:55,25:44,"ASnhl-4,Norris-4"
Brendan Shanahan,35,DET,LW,82,25,28,53,15,117,17,8,0,7,16,11,1,280,8.9,1482:33,18:05,
David Výborný,29,CBJ,RW,82,22,31,53,-26,40,10,8,4,2,15,16,0,158,13.9,1670:46,20:23,
Marek Židlický,26,NSH,D,82,14,39,53,-16,82,5,9,0,4,13,26,0,143,9.8,1643:24,20:02,"ASnhl-13,Norris-15"
Jochen Hecht,26,BUF,LW,64,15,37,52,17,49,12,2,1,0,24,13,0,174,8.6,1215:32,18:60,Selke-20
Vyacheslav Kozlov,31,ATL,C,76,20,32,52,-12,74,14,6,0,1,16,16,0,191,10.5,1545:56,20:20,
Daymond Langkow,27,PHX,C,81,21,31,52,4,40,16,4,1,2,23,7,1,174,12.1,1710:52,21:07,Selke-34
Ladislav Nagy,24,PHX,LW,55,24,28,52,11,46,13,11,0,6,17,11,0,160,15.0,998:54,18:10,
Marc Savard,26,ATL,C,45,19,33,52,-8,85,12,6,1,3,21,12,0,133,14.3,1004:18,22:19,
Petr Sýkora,27,MDA,RW,81,23,29,52,-9,34,17,6,0,2,16,13,0,277,8.3,1454:34,17:57,
Dick Tärnström,29,PIT,D,80,16,36,52,-37,38,4,12,0,0,10,26,0,158,10.1,1923:37,24:03,"ASnhl-17,Norris-17"
Valeri Bure,29,2TM,RW,68,22,30,52,3,26,14,8,0,4,20,10,0,209,10.5,1289:28,18:58,Byng-43
Valeri Bure,29,FLA,RW,55,20,25,45,0,20,12,8,0,4,16,9,0,175,11.4,1057:21,19:13,
Valeri Bure,29,DAL,RW,13,2,5,7,3,6,2,0,0,0,4,1,0,34,5.9,232:07,17:51,
Alexandre Daigle,28,MIN,LW,78,20,31,51,-4,14,14,6,0,3,20,11,0,145,13.8,1182:59,15:10,Byng-16
Trent Hunter,23,NYI,RW,77,25,26,51,23,16,21,4,0,7,20,6,0,187,13.4,1204:33,15:39,"AR-1,Byng-39,Calder-3"
Oleg Kvasha,25,NYI,LW,81,15,36,51,4,48,7,5,3,3,18,17,1,147,10.2,1446:43,17:52,
Luc Robitaille,37,LAK,LW,80,22,29,51,4,56,10,12,0,4,20,9,0,221,10.0,1334:02,16:41,Byng-43
Steve Yzerman,38,DET,C,75,18,33,51,10,46,11,7,0,3,21,11,1,141,12.8,1315:06,17:32,"Byng-25,Selke-45"
Brian Leetch,35,2TM,D,72,15,36,51,6,34,9,5,1,2,10,25,1,206,7.3,1843:39,25:36,"ASnhl-11,Byng-13,Norris-11"
Brian Leetch,35,NYR,D,57,13,23,36,-5,24,8,4,1,1,8,15,0,165,7.9,1447:09,25:23,
Brian Leetch,35,TOR,D,15,2,13,15,11,10,1,1,0,1,2,10,1,41,4.9,396:30,26:26,
Radek Dvořák,26,EDM,RW,78,15,35,50,18,26,9,6,0,0,33,2,0,188,8.0,1320:18,16:56,Byng-49
Aleksey Morozov,26,PIT,RW,75,16,34,50,-24,24,8,8,0,5,17,17,0,132,12.1,1242:46,16:34,
Joe Nieuwendyk,37,TOR,C,64,22,28,50,7,26,11,10,1,5,18,10,0,131,16.8,1000:38,15:38,"Byng-28,Selke-49"
Richard Zedník,28,MTL,LW,81,26,24,50,5,63,19,7,0,9,17,7,0,218,11.9,1417:34,17:30,
Andrew Brunette,30,MIN,RW,82,15,34,49,3,12,8,7,0,3,22,12,0,90,16.7,1273:19,15:32,Byng-30
Mariusz Czerkawski,31,NYI,RW,81,25,24,49,8,16,16,9,0,2,17,7,0,157,15.9,1055:43,13:02,
Martin Erat,22,NSH,LW,76,16,33,49,10,38,12,4,0,2,23,10,0,137,11.7,1140:27,15:00,
Brenden Morrow,25,DAL,LW,81,25,24,49,10,121,16,9,0,3,20,3,1,132,18.9,1571:12,19:24,Selke-13
Peter Bondra,35,2TM,RW,77,26,23,49,-16,38,12,14,0,5,12,11,0,188,13.8,1433:09,18:37,
Peter Bondra,35,WSH,RW,54,21,14,35,-17,22,9,12,0,4,5,9,0,136,15.4,1010:56,18:43,
Peter Bondra,35,OTT,RW,23,5,9,14,1,16,3,2,0,1,7,2,0,52,9.6,422:13,18:21,
Alex Frolov,21,LAK,LW,77,24,24,48,8,24,17,5,2,3,15,8,1,168,14.3,1325:56,17:13,Selke-55
Owen Nolan,31,TOR,RW,65,19,29,48,4,110,10,7,2,3,20,9,0,154,12.3,1166:26,17:57,
Gary Roberts,37,TOR,LW,72,28,20,48,9,84,16,11,1,7,10,9,1,124,22.6,1263:37,17:33,"ASG,ASnhl-8"
Brian Rolston,30,BOS,C,82,19,29,48,9,40,14,3,2,3,16,12,1,257,7.4,1609:21,19:38,Selke-14
Bryan Berard,26,CHI,D,58,13,34,47,-24,53,7,6,0,0,15,19,0,203,6.4,1262:54,21:46,Norris-17
Jason Blake,30,NYI,LW,75,22,25,47,11,56,17,1,4,3,18,4,3,243,9.1,1411:11,18:49,Selke-21
Jonathan Cheechoo,23,SJS,RW,81,28,19,47,5,33,20,8,0,9,12,7,0,175,16.0,1312:29,16:12,
Craig Conroy,32,CGY,C,63,8,39,47,13,44,6,2,0,0,23,12,4,112,7.1,1210:20,19:13,Selke-12
David Legwand,23,NSH,C,82,18,29,47,9,46,12,5,1,5,22,7,0,165,10.9,1416:33,17:17,
Alyn McCauley,26,SJS,C,82,20,27,47,23,28,15,5,0,4,22,4,1,146,13.7,1381:09,16:51,"Byng-43,Selke-3"
Jeremy Roenick,34,PHI,C,62,19,28,47,1,62,8,10,1,1,16,12,0,128,14.8,1092:32,17:37,ASG
Rob Blake,34,COL,D,74,13,33,46,6,61,5,8,0,3,14,18,1,242,5.4,1804:57,24:23,"ASG,ASnhl-8,Norris-8"
Jeff Halpern,27,WSH,C,79,19,27,46,-21,56,12,7,0,2,15,11,1,114,16.7,1505:25,19:03,Byng-49
Mike Knuble,31,BOS,LW,82,21,25,46,19,32,17,4,0,3,18,7,0,192,10.9,1540:19,18:47,Selke-22
Mathieu Schneider,34,DET,D,78,14,32,46,22,56,9,4,1,4,16,16,0,165,8.5,1910:11,24:29,"ASnhl-7,Norris-7"
Bryan Smolinski,32,OTT,C,80,19,27,46,22,49,15,4,0,3,19,7,1,182,10.4,1332:22,16:39,Selke-29
Petr Nedvěd,32,2TM,C,81,19,27,46,-8,46,12,7,0,3,16,10,1,190,10.0,1516:30,18:43,
Petr Nedvěd,32,NYR,C,65,14,17,31,-9,42,9,5,0,3,10,6,1,153,9.2,1225:37,18:51,
Petr Nedvěd,32,EDM,C,16,5,10,15,1,4,3,2,0,0,6,4,0,37,13.5,290:53,18:11,
Mark Bell,23,CHI,LW,82,21,24,45,-14,106,19,2,0,1,15,9,0,202,10.4,1444:36,17:37,
Simon Gagné,23,PHI,LW,80,24,21,45,12,29,18,6,0,6,13,8,0,211,11.4,1316:23,16:27,Byng-25
Josef Vašíček,23,CAR,LW,82,19,26,45,-3,60,13,6,0,5,17,9,0,161,11.8,1402:11,17:06,
Alex Kovalev,30,2TM,RW,78,14,31,45,-9,66,11,3,0,1,21,9,1,207,6.8,1481:58,18:60,
Alex Kovalev,30,NYR,RW,66,13,29,42,-5,54,10,3,0,0,20,8,1,178,7.3,1294:43,19:37,
Alex Kovalev,30,MTL,RW,12,1,2,3,-4,12,1,0,0,1,1,1,0,29,3.4,187:15,15:36,
Martin Ručinský,32,2TM,LW,82,14,31,45,15,72,13,0,1,2,26,4,1,206,6.8,1547:50,18:53,
Martin Ručinský,32,NYR,LW,69,13,29,42,13,62,12,0,1,2,24,4,1,161,8.1,1300:17,18:51,
Martin Ručinský,32,VAN,LW,13,1,2,3,2,10,1,0,0,0,2,0,0,45,2.2,247:33,19:03,
Adrian Aucoin,30,NYI,D,81,13,31,44,29,54,9,4,0,2,18,13,0,213,6.1,2157:05,26:38,"ASG,ASnhl-6,Norris-5"
Radek Bonk,28,OTT,C,66,12,32,44,2,66,6,6,0,1,11,21,0,98,12.2,1163:30,17:38,Selke-23
Mike Modano,33,DAL,C,76,14,30,44,-21,46,8,6,0,0,13,15,2,152,9.2,1554:27,20:27,"ASG,ASnhl-12,Selke-49"
Tuomo Ruutu,20,CHI,LW,82,23,21,44,-31,58,13,10,0,3,14,7,0,174,13.2,1344:53,16:24,Calder-6
Kimmo Timonen,28,NSH,D,77,12,32,44,-7,52,4,8,0,1,9,22,1,180,6.7,1838:02,23:52,ASG
Justin Williams,22,2TM,RW,79,11,33,44,12,64,7,4,0,1,26,7,0,203,5.4,1332:02,16:52,
Justin Williams,22,PHI,RW,47,6,20,26,10,32,3,3,0,1,18,2,0,107,5.6,728:16,15:30,
Justin Williams,22,CAR,RW,32,5,13,18,2,32,4,1,0,0,8,5,0,96,5.2,603:46,18:52,
Trent Klatt,33,LAK,RW,82,17,26,43,2,46,11,6,0,2,19,7,0,160,10.6,1332:29,16:15,
Ryan Malone,24,PIT,LW,81,22,21,43,-23,64,14,5,3,4,12,8,1,139,15.8,1513:15,18:41,"AR-1,Calder-5"
Mark Messier,43,NYR,C,76,18,25,43,3,42,15,1,2,3,20,4,1,104,17.3,1252:50,16:29,ASG
Wade Redden,26,OTT,D,81,17,26,43,21,65,5,12,0,3,16,10,0,175,9.7,2017:24,24:54,"ASnhl-10,Norris-10"
Steve Rucchin,32,MDA,C,82,20,23,43,-14,12,10,9,1,1,15,8,0,148,13.5,1621:21,19:46,"Byng-6,Selke-45"
Ray Whitney,31,DET,LW,67,14,29,43,7,22,10,3,1,4,19,9,1,119,11.8,1098:52,16:24,
Henrik Zetterberg,23,DET,LW,61,15,28,43,15,14,7,7,1,2,19,6,3,137,10.9,1113:12,18:15,Byng-43
Erik Cole,25,CAR,RW,80,18,24,42,-4,93,14,2,2,3,14,9,1,172,10.5,1448:24,18:06,
Shean Donovan,29,CGY,RW,82,18,24,42,14,72,12,3,3,8,22,2,0,138,13.0,1223:32,14:55,Selke-54
Kim Johnsson,27,PHI,D,80,13,29,42,16,26,9,4,0,3,10,19,0,189,6.9,1939:52,24:15,ASnhl-16
Paul Mara,24,PHX,D,81,6,36,42,-11,48,5,1,0,0,12,22,2,140,4.3,1912:49,23:37,
Henrik Sedin,23,VAN,C,76,11,31,42,23,32,9,2,0,2,20,11,0,99,11.1,1066:59,14:02,Selke-55
Brent Sopel,27,VAN,D,80,10,32,42,11,36,4,6,0,2,19,12,1,173,5.8,1754:19,21:56,
Mike York,26,EDM,C,61,16,26,42,18,15,13,1,2,0,14,9,3,144,11.1,1175:52,19:17,
Sergei Zubov,33,DAL,D,77,7,35,42,0,20,2,4,1,1,14,21,0,154,4.5,1971:06,25:36,"ASnhl-13,Byng-49,Norris-17"
Zdeno Chára,26,OTT,D,79,16,25,41,33,147,9,7,0,3,15,7,3,185,8.6,1945:51,24:38,"ASnhl-2,Hart-25,Norris-2"
Vincent Damphousse,36,SJS,LW,82,12,29,41,-5,66,5,7,0,4,17,12,0,156,7.7,1405:43,17:09,
Žigmund Pálffy,31,LAK,RW,35,16,25,41,18,12,10,3,3,2,10,14,1,109,14.7,753:32,21:32,
Marco Sturm,25,SJS,RW,64,21,20,41,0,36,9,10,2,6,12,8,0,158,13.3,1050:29,16:25,"Byng-32,Selke-34"
Matthew Barnaby,30,2TM,RW,82,16,25,41,18,157,15,1,0,3,24,1,0,104,15.4,1015:56,12:23,
Matthew Barnaby,30,NYR,RW,69,12,20,32,15,120,12,0,0,1,19,1,0,80,15.0,815:30,11:49,
Matthew Barnaby,30,COL,RW,13,4,5,9,3,37,3,1,0,2,5,0,0,24,16.7,200:26,15:25,
Kris Draper,32,DET,C,67,24,16,40,22,31,17,2,5,1,12,2,2,149,16.1,1187:51,17:44,"Hart-28,Selke-1"
Marián Gáborík,21,MIN,RW,65,18,22,40,10,20,15,3,0,4,14,8,0,220,8.2,1188:04,18:17,
Shawn Horcoff,25,EDM,C,80,15,25,40,0,73,13,0,2,3,15,9,1,110,13.6,1401:54,17:31,
Milan Kraft,24,PIT,C,66,19,21,40,-22,18,13,6,0,1,10,11,0,134,14.2,1007:39,15:16,
Michael Peca,29,NYI,C,76,11,29,40,17,71,10,0,1,0,24,3,2,117,9.4,1445:56,19:02,Selke-5
Sergei Samsonov,25,BOS,LW,58,17,23,40,12,4,14,3,0,5,10,13,0,132,12.9,1012:15,17:27,Byng-16
Patrik Štefan,23,ATL,C,82,14,26,40,-7,26,9,3,2,2,19,5,2,110,12.7,1351:10,16:29,
Pierre Turgeon,34,DAL,C,76,15,25,40,17,20,9,6,0,1,19,6,0,104,14.4,1081:03,14:13,Byng-49
Steve Konowalchuk,31,2TM,LW,82,19,21,40,-3,70,16,3,0,3,15,6,0,152,12.5,1481:21,18:04,Selke-49
Steve Konowalchuk,31,WSH,LW,6,0,1,1,-5,0,0,0,0,0,1,0,0,7,0.0,87:50,14:38,
Steve Konowalchuk,31,COL,LW,76,19,20,39,2,70,16,3,0,3,14,6,0,145,13.1,1393:31,18:20,
Ron Francis,40,2TM,C,80,13,27,40,-9,14,6,7,0,2,14,13,0,91,14.3,1265:55,15:49,Byng-10
Ron Francis,40,CAR,C,68,10,20,30,-12,14,5,5,0,1,9,11,0,79,12.7,1101:09,16:12,
Ron Francis,40,TOR,C,12,3,7,10,3,0,1,2,0,1,5,2,0,12,25.0,164:46,13:44,
Dave Andreychuk,40,TBL,RW,82,21,18,39,-9,42,11,10,0,5,12,6,0,165,12.7,1402:46,17:06,"Byng-20,Selke-49"
Patrice Bergeron,18,BOS,C,71,16,23,39,5,22,9,7,0,2,15,8,0,133,12.0,1160:32,16:21,Calder-8
Dan Boyle,27,TBL,D,78,9,30,39,23,60,6,3,0,2,18,12,0,137,6.6,1775:39,22:46,"ASnhl-19,Norris-17"
Kyle Calder,25,CHI,LW,66,21,18,39,-18,29,11,10,0,1,14,4,0,144,14.6,1130:32,17:08,
Ruslan Fedotenko,25,TBL,LW,77,17,22,39,14,30,17,0,0,3,21,1,0,116,14.7,1128:01,14:39,
Sean Hill,33,CAR,D,80,13,26,39,-2,84,7,6,0,1,12,13,1,228,5.7,2032:25,25:24,
Peter Schaefer,26,OTT,LW,81,15,24,39,22,26,11,2,2,3,20,4,0,112,13.4,1263:40,15:36,Selke-34
Brad Stuart,24,SJS,D,77,9,30,39,9,34,4,5,0,0,16,14,0,129,7.0,1705:13,22:09,
Rod Brind'Amour,33,CAR,C,78,12,26,38,0,28,11,1,0,1,22,3,1,141,8.5,1668:18,21:23,Selke-49
Nicklas Lidström,33,DET,D,81,10,28,38,19,18,6,3,1,3,8,18,2,194,5.2,2207:56,27:16,"ASG,ASnhl-5,Byng-4,Norris-6"
Jeff Friesen,27,NJD,LW,81,17,20,37,8,26,12,5,0,4,14,6,0,177,9.6,1226:08,15:08,
Alexander Korolyuk,28,SJS,LW,63,19,18,37,20,18,15,4,0,2,16,2,0,108,17.6,940:04,14:55,
Vladimír Országh,26,NSH,RW,82,16,21,37,-4,74,12,2,2,3,15,4,2,124,12.9,1394:13,17:00,
Randy Robitaille,28,ATL,C,69,11,26,37,-12,20,6,5,0,2,17,9,0,121,9.1,1094:04,15:51,
Jozef Stümpel,31,LAK,C,64,8,29,37,5,16,4,4,0,0,21,6,2,78,10.3,1201:29,18:46,
Mike Van Ryn,24,FLA,D,79,13,24,37,-16,52,6,6,1,0,12,12,0,136,9.6,1930:41,24:26,
Paul Kariya,29,COL,LW,51,11,25,36,-5,22,5,5,1,1,15,9,1,110,10.0,949:35,18:37,Byng-32
Trevor Linden,33,VAN,C,82,14,22,36,-6,26,10,4,0,1,17,5,0,97,14.4,1335:39,16:17,Selke-55
Brian Rafalski,30,NJD,D,69,6,30,36,6,24,4,2,0,1,13,16,1,130,4.6,1572:48,22:48,"ASG,Byng-32"
Geoff Sanderson,31,2TM,LW,80,16,20,36,-10,38,10,6,0,2,14,6,0,227,7.0,1286:48,16:05,
Geoff Sanderson,31,CBJ,LW,67,13,16,29,-9,34,8,5,0,1,11,5,0,191,6.8,1094:49,16:20,
Geoff Sanderson,31,VAN,LW,13,3,4,7,-1,4,2,1,0,1,3,1,0,36,8.3,191:59,14:46,
Alexei Zhamnov,33,2TM,C,43,11,25,36,-1,28,10,1,0,1,17,7,1,96,11.5,820:40,19:05,
Alexei Zhamnov,33,CHI,C,23,6,12,18,-8,14,5,1,0,1,8,4,0,63,9.5,450:03,19:34,
Alexei Zhamnov,33,PHI,C,20,5,13,18,7,14,5,0,0,0,9,3,1,33,15.2,370:37,18:32,
Derek Armstrong,30,LAK,C,57,14,21,35,4,33,9,5,0,1,16,5,0,101,13.9,969:08,17:00,
Dallas Drake,34,STL,LW,79,13,22,35,10,65,8,3,2,1,18,3,1,121,10.7,1339:32,16:57,Selke-25
Martin Gélinas,33,CGY,LW,76,17,18,35,10,70,12,5,0,3,16,2,0,139,12.2,1126:47,14:50,Byng-49
Pavel Kubina,26,TBL,D,81,17,18,35,9,85,8,8,1,4,14,4,0,153,11.1,1712:43,21:09,"ASG,ASnhl-19,Norris-15"
John Madden,30,NJD,C,80,12,23,35,7,22,10,1,1,1,18,3,2,210,5.7,1382:23,17:17,"Byng-32,Selke-2"
Mark Parrish,26,NYI,RW,59,24,11,35,8,18,18,6,0,6,10,1,0,105,22.9,1023:07,17:20,
Sheldon Souray,27,MTL,D,63,15,20,35,4,104,8,6,1,3,8,11,1,186,8.1,1476:20,23:26,"ASG,ASnhl-12,Norris-12"
Rico Fata,23,PIT,C,73,16,18,34,-46,54,8,6,2,1,10,6,2,163,9.8,1311:41,17:58,
Aleš Hemský,20,EDM,RW,71,12,22,34,-7,14,8,4,0,3,15,7,0,87,13.8,1025:06,14:26,
Dmitri Kalinin,23,BUF,D,77,10,24,34,0,42,7,2,1,4,11,13,0,118,8.5,1778:18,23:06,
