Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
John Tonelli,27,NYI,LW,80,42,58,100,49,95,33,8,1,3,40,16,2,197,21.3,,,"ASG,ASnhl-2,Hart-15,Selke-3"
Kent Nilsson,28,CGY,RW,77,37,62,99,-4,14,25,9,3,3,28,30,4,201,18.4,,,Byng-5
Tim Kerr,25,PHI,RW,74,54,44,98,31,57,33,21,0,8,29,15,0,278,19.4,,,"ASG,ASnhl-3,Byng-16,Hart-9,Selke-15"
Brian Propp,25,PHI,LW,76,43,54,97,44,38,24,12,7,4,38,13,3,266,16.2,,,"ASnhl-4,Selke-22"
Bobby Carpenter,21,WSH,C,80,53,42,95,20,87,41,12,0,7,26,16,0,260,20.4,,,"ASG,ASnhl-5,Byng-16,Hart-12"
Michel Goulet,24,QUE,LW,69,55,40,95,10,55,38,17,0,5,29,11,0,260,21.2,,,"ASG,ASnhl-3,Hart-12"
Joe Mullen,27,STL,RW,79,40,52,92,7,6,27,13,0,4,36,16,0,253,15.8,,,Byng-2
Dave Taylor,29,LAK,RW,79,41,51,92,17,132,28,11,2,6,28,23,0,172,23.8,,,"ASnhl-6,Byng-16,Selke-25"
Ron Duguay,27,DET,RW,80,38,51,89,-21,51,25,10,3,4,39,11,1,201,18.9,,,
Steve Yzerman,19,DET,C,80,30,59,89,-17,58,21,9,0,3,35,24,0,231,13.0,,,
Mike Krushelnyski,24,EDM,LW,80,43,45,88,60,60,31,12,0,4,36,8,1,191,22.5,,,"ASG,ASnhl-8,Selke-25"
Ray Bourque,24,BOS,D,73,20,66,86,30,53,9,10,1,1,38,25,3,333,6.0,,,"ASG,ASnhl-2,Hart-5,Norris-2"
Steve Larmer,23,CBH,RW,80,46,40,86,17,16,32,14,0,6,31,9,0,209,22.0,,,"ASnhl-5,Byng-8"
Brian MacLellan,26,LAK,LW,80,31,54,85,2,53,17,14,0,3,34,20,0,171,18.1,,,
Thomas Steen,24,WIN,C,79,30,54,84,-1,80,21,7,2,5,38,14,2,239,12.6,,,Selke-22
Jim Fox,24,LAK,RW,79,30,53,83,1,10,24,6,0,2,44,9,0,173,17.3,,,Byng-14
Gilbert Perreault,34,BUF,C,78,30,53,83,8,42,19,10,1,1,31,21,1,172,17.4,,,Byng-12
Glenn Anderson,24,EDM,RW,80,42,39,81,26,69,29,12,1,6,25,12,2,258,16.3,,,"ASG,ASnhl-6"
Ron Francis,21,HAR,C,80,24,57,81,-24,64,20,4,0,1,30,27,0,199,12.1,,,ASG
Anton Šťastný,25,QUE,RW,79,38,42,80,16,30,29,9,0,3,31,11,0,176,21.6,,,
Mats Näslund,25,MTL,LW,80,42,37,79,19,14,31,9,2,8,24,13,0,179,23.5,,,"ASnhl-6,Byng-5,Selke-25"
Laurie Boschman,24,WIN,C,80,32,44,76,-5,180,25,5,2,4,32,10,2,167,19.2,,,
Rick Middleton,31,BOS,RW,80,30,46,76,3,6,15,12,3,3,31,12,3,168,17.9,,,Byng-9
Doug Wilson,27,CBH,D,78,22,54,76,24,44,15,7,0,1,25,28,1,237,9.3,,,"ASG,ASnhl-4,Hart-7,Norris-4"
Ken Linseman,26,BOS,C,74,25,49,74,22,126,19,5,1,5,31,18,0,162,15.4,,,
Dave Poulin,26,PHI,C,73,30,44,74,45,59,25,1,4,5,32,4,8,182,16.5,,,"Hart-15,Selke-7"
Brian Sutter,28,STL,LW,77,37,37,74,10,121,23,14,0,7,24,13,0,182,20.3,,,"ASG,ASnhl-5,Hart-6,Selke-6"
Tom Fergus,22,BOS,LW,79,30,43,73,16,75,26,4,0,2,28,15,0,188,16.0,,,
Reijo Ruotsalainen,24,NYR,D,80,28,45,73,-22,32,18,10,0,2,24,20,1,256,10.9,,,
Ilkka Sinisalo,26,PHI,RW,70,36,37,73,31,16,27,8,1,9,19,16,2,170,21.2,,,Byng-16
Dale Hunter,24,QUE,C,80,20,52,72,25,209,14,3,3,3,43,7,2,118,16.9,,,Selke-22
Håkan Loob,24,CGY,RW,78,37,35,72,14,14,28,8,1,5,23,11,1,224,16.5,,,Byng-16
Carey Wilson,22,CGY,C,74,24,48,72,25,27,20,4,0,3,43,5,0,128,18.8,,,Calder-5
Warren Young,29,PIT,LW,80,40,32,72,-18,174,31,9,0,3,24,8,0,131,30.5,,,"AR-1,Calder-4"
Brian Mullen,22,WIN,LW,69,32,39,71,15,32,24,8,0,3,27,12,0,189,16.9,,,
Keith Crowder,26,BOS,RW,79,32,38,70,31,152,18,14,0,1,30,8,0,173,18.5,,,
Dave Christian,25,WSH,C,80,26,43,69,21,14,21,5,0,2,31,11,1,152,17.1,,,"Byng-16,Selke-25"
Phil Housley,20,BUF,D,73,16,53,69,15,28,13,3,0,5,26,26,1,189,8.5,,,ASnhl-18
Paul Reinhart,25,CGY,D,75,23,46,69,1,18,9,12,2,5,20,24,2,173,13.3,,,"ASG,ASnhl-10,Byng-11"
Eddy Beers,25,CGY,LW,74,28,40,68,6,94,15,13,0,0,31,9,0,171,16.4,,,
Denis Potvin,31,NYI,D,77,17,51,68,32,96,11,6,0,1,29,21,1,199,8.5,,,ASnhl-13
Patrik Sundström,23,VAN,C,71,25,43,68,-17,46,20,5,0,2,28,15,0,186,13.4,,,
Rick Vaive,25,TOR,RW,72,35,33,68,-29,112,22,13,0,2,25,8,0,259,13.5,,,
Doug Shedden,23,PIT,RW,80,35,32,67,-51,30,23,12,0,3,19,13,0,203,17.2,,,
Al MacInnis,21,CGY,D,67,14,52,66,7,75,6,8,0,0,19,33,0,259,5.4,,,ASG
Troy Murray,22,CBH,C,80,26,40,66,18,82,16,6,4,6,36,3,1,159,16.4,,,Selke-10
Doug Smail,27,WIN,LW,80,31,35,66,10,45,28,0,3,5,31,3,1,154,20.1,,,
Mario Tremblay,28,MTL,RW,75,31,35,66,21,120,17,14,0,6,32,3,0,193,16.1,,,
Scott Stevens,20,WSH,D,80,21,44,65,19,221,5,16,0,5,28,16,0,170,12.4,,,"ASG,ASnhl-5,Norris-5"
Chris Chelios,23,MTL,D,74,9,55,64,10,87,6,2,1,0,22,30,3,200,4.5,,,"ASG,ASnhl-9,AR-1,Calder-2"
Thomas Gradin,28,VAN,C,76,22,42,64,-23,43,19,3,0,3,28,12,2,153,14.4,,,ASG
Mike Rogers,30,NYR,C,78,26,38,64,-24,24,20,5,1,1,23,13,2,145,17.9,,,
Stan Smyl,27,VAN,RW,80,27,37,64,-22,100,19,6,2,1,24,11,2,181,14.9,,,
Charlie Simmer,30,2TM,LW,68,34,30,64,9,39,22,12,0,5,21,9,0,136,25.0,,,
Charlie Simmer,30,LAK,LW,5,1,0,1,-5,4,1,0,0,0,0,0,0,8,12.5,,,
Charlie Simmer,30,BOS,LW,63,33,30,63,14,35,21,12,0,5,21,9,0,128,25.8,,,
John Anderson,27,TOR,LW,75,32,31,63,-24,27,16,14,2,5,22,9,0,192,16.7,,,
Mike Bullard,23,PIT,C,68,32,31,63,-43,77,18,14,0,2,21,10,0,186,17.2,,,
Mark Napier,28,2TM,C,72,19,44,63,5,21,12,6,1,1,31,13,0,147,12.9,,,
Mark Napier,28,MNS,C,39,10,18,28,-7,2,6,3,1,1,10,8,0,97,10.3,,,
Mark Napier,28,EDM,C,33,9,26,35,12,19,6,3,0,0,21,5,0,50,18.0,,,
Dave Babych,23,WIN,D,78,13,49,62,-15,78,7,6,0,1,28,21,0,240,5.4,,,
Brian Bellows,20,MNS,RW,78,26,36,62,-14,72,17,8,1,3,19,16,1,210,12.4,,,
Bill Derlago,26,TOR,C,62,31,31,62,-19,21,19,7,5,4,15,14,2,147,21.1,,,
Reed Larson,28,DET,D,77,17,45,62,6,139,10,7,0,0,28,15,2,234,7.3,,,"ASnhl-16,Norris-10"
Ray Neufeld,25,HAR,RW,76,27,35,62,-29,129,15,12,0,2,23,12,0,177,15.3,,,
Sylvain Turgeon,20,HAR,LW,64,31,31,62,-10,67,20,11,0,3,15,16,0,186,16.7,,,
Brent Ashton,24,2TM,LW,78,31,31,62,16,53,24,6,1,2,23,6,2,153,20.3,,,Selke-15
Brent Ashton,24,MNS,LW,29,4,7,11,1,15,4,0,0,0,7,0,0,30,13.3,,,
Brent Ashton,24,QUE,LW,49,27,24,51,15,38,20,6,1,2,16,6,2,123,22.0,,,
Dave Andreychuk,21,BUF,LW,64,31,30,61,-5,54,17,14,0,2,18,12,0,153,20.3,,,
Mel Bridgman,29,NJD,C,80,22,39,61,-18,105,14,5,3,3,24,15,0,145,15.2,,,
Murray Craven,20,PHI,LW,80,26,35,61,44,30,22,2,2,5,27,7,1,145,17.9,,,
Kelly Kisio,25,DET,C,75,20,41,61,-1,56,15,5,0,0,31,10,0,126,15.9,,,
Greg Malone,28,HAR,C,76,22,39,61,-15,67,16,6,0,4,29,10,0,131,16.8,,,
Pierre Larouche,29,NYR,C,65,24,36,60,-16,8,19,5,0,3,24,12,0,170,14.1,,,Byng-16
Dennis Maruk,29,MNS,C,71,19,41,60,0,56,14,5,0,3,25,15,1,126,15.1,,,
Peter Zezel,19,PHI,C,65,15,45,60,23,26,7,8,0,2,29,16,0,93,16.1,,,Calder-11
John Chabot,22,2TM,C,77,9,51,60,-37,14,6,2,1,2,33,16,2,112,8.0,,,
John Chabot,22,MTL,C,10,1,6,7,3,2,1,0,0,0,3,3,0,8,12.5,,,
John Chabot,22,PIT,C,67,8,45,53,-40,12,5,2,1,2,30,13,2,104,7.7,,,
Tony Tanti,21,VAN,RW,68,39,20,59,-21,45,25,14,0,4,12,8,0,217,18.0,,,
Bryan Trottier,28,NYI,C,68,28,31,59,3,47,19,4,5,3,24,6,1,158,17.7,,,"ASG,Selke-12"
Keith Acton,26,MNS,C,78,20,38,58,-4,90,16,4,0,3,22,14,2,168,11.9,,,Selke-15
Dan Quinn,19,CGY,C,74,20,38,58,9,22,13,7,0,3,26,12,0,143,14.0,,,
Tomas Sandström,20,NYR,LW,74,29,29,58,6,51,24,5,0,3,20,9,0,188,15.4,,,"AR-1,Calder-7"
Aaron Broten,24,NJD,LW,80,22,35,57,-18,38,12,10,0,2,22,13,0,169,13.0,,,
Guy Carbonneau,24,MTL,C,79,23,34,57,28,43,19,0,4,2,33,0,1,163,14.1,,,Selke-5
Doug Gilmour,21,STL,C,78,21,36,57,3,49,17,3,1,3,25,8,3,162,13.0,,,Selke-12
Mark Howe,29,PHI,D,73,18,39,57,51,31,13,3,2,0,27,12,0,215,8.4,,,"ASnhl-6,Byng-16,Norris-6"
Pierre Mondou,29,MTL,C,67,18,39,57,15,21,16,2,0,2,25,11,3,128,14.1,,,
Dave Pichette,24,NJD,D,71,17,40,57,-21,41,9,8,0,2,16,24,0,144,11.8,,,
Mark Johnson,27,2TM,LW,66,23,34,57,-26,32,11,12,0,2,20,14,0,143,16.1,,,
Mark Johnson,27,HAR,LW,49,19,28,47,-24,30,9,10,0,2,15,13,0,106,17.9,,,
Mark Johnson,27,STL,LW,17,4,6,10,-2,2,2,2,0,0,5,1,0,37,10.8,,,
Neal Broten,25,MNS,C,80,19,37,56,-17,39,13,5,1,1,25,12,0,187,10.2,,,
Mike Foligno,26,BUF,RW,77,27,29,56,17,152,21,6,0,5,22,7,0,167,16.2,,,
Danny Gare,30,DET,RW,71,27,29,56,5,163,24,3,0,3,24,5,0,167,16.2,,,
Larry Murphy,23,WSH,D,79,14,42,56,21,51,11,3,0,0,22,19,1,153,9.2,,,
Bobby Smith,26,MTL,C,65,16,40,56,-9,59,8,8,0,1,22,18,0,146,11.0,,,
Miroslav Fryčer,25,TOR,RW,65,25,30,55,-5,55,20,5,0,1,21,9,0,183,13.7,,,ASG
Mike O'Connell,29,BOS,D,78,15,40,55,3,64,7,8,0,2,20,19,1,257,5.8,,,
Jörgen Pettersson,28,STL,LW,75,23,32,55,7,20,15,8,0,3,26,6,0,180,12.8,,,
Wayne Babych,26,PIT,RW,65,20,34,54,-7,35,17,3,0,3,28,6,0,131,15.3,,,
Dan Daoust,24,TOR,C,79,17,37,54,-28,98,13,1,3,2,26,7,4,142,12.0,,,
Pat LaFontaine,19,NYI,C,67,19,35,54,7,32,18,1,0,1,31,4,0,172,11.0,,,
Mark Messier,24,EDM,C,55,23,31,54,10,57,14,4,5,1,20,8,3,138,16.7,,,
Kirk Muller,18,NJD,C,80,17,37,54,-31,74,7,9,1,0,29,6,2,158,10.8,,,"ASG,Calder-6"
Mark Hardy,25,LAK,D,78,14,39,53,-22,97,5,8,1,2,19,18,2,151,9.3,,,ASnhl-18
Richard Kromm,20,CGY,LW,73,20,32,52,19,32,19,1,0,2,32,0,0,140,14.3,,,Selke-25
Moe Lemay,22,VAN,LW,74,21,31,52,-7,68,16,4,1,2,28,3,0,162,13.0,,,
Randy Carlyle,28,WIN,D,71,13,38,51,21,98,8,5,0,2,21,17,0,139,9.4,,,"ASG,ASnhl-7,Norris-7"
Patrick Flatley,21,NYI,RW,78,20,31,51,-9,106,18,2,0,4,27,2,2,134,14.9,,,
Bill Gardner,24,CBH,LW,74,17,34,51,6,12,11,5,1,1,29,3,2,119,14.3,,,Selke-25
Anders Hedberg,33,NYR,RW,64,20,31,51,-14,10,11,9,0,2,18,13,0,142,14.1,,,"ASG,Byng-13"
Charlie Huddy,25,EDM,D,80,7,44,51,46,46,4,3,0,1,29,13,2,145,4.8,,,ASnhl-12
Moe Mantha,24,PIT,D,71,11,40,51,-37,54,8,3,0,1,24,16,0,205,5.4,,,
Wilf Paiement,29,QUE,RW,68,23,28,51,11,167,20,2,1,4,25,2,1,156,14.7,,,
Steve Payne,26,MNS,LW,76,29,22,51,-14,61,15,14,0,4,16,6,0,224,12.9,,,ASG
Curt Fraser,27,CBH,LW,73,25,25,50,5,109,21,4,0,5,25,0,0,136,18.4,,,
Tomas Jonsson,24,NYI,D,69,16,34,50,-4,58,8,8,0,4,14,18,2,128,12.5,,,
Craig Laughlin,27,WSH,RW,78,16,34,50,10,38,11,5,0,3,23,11,0,104,15.4,,,
Eddie Olczyk,18,CBH,RW,70,20,30,50,10,67,18,1,1,2,29,1,0,134,14.9,,,Calder-14
Ivan Boldirev,35,DET,LW,75,19,30,49,-25,16,8,11,0,3,17,13,0,106,17.9,,,
Alan Haworth,24,WSH,LW,76,23,26,49,19,48,19,4,0,2,21,5,0,154,14.9,,,
Terry Ruskowski,30,LAK,LW,78,16,33,49,2,144,14,2,0,2,31,1,1,75,21.3,,,
John Tucker,20,BUF,C,64,22,27,49,7,21,11,11,0,3,16,11,0,112,19.6,,,
Gilles Hamel,24,BUF,C,80,18,30,48,-2,36,10,5,3,4,19,11,0,163,11.0,,,
Tim Higgins,26,NJD,RW,71,19,29,48,-10,30,14,5,0,2,19,10,0,150,12.7,,,
Peter McNab,32,VAN,C,76,23,25,48,-21,10,14,9,0,1,18,7,0,116,19.8,,,Byng-16
Larry Robinson,33,MTL,D,76,14,33,47,33,44,8,6,0,3,19,13,1,120,11.7,,,ASnhl-14
Paul Cyr,21,BUF,LW,71,22,24,46,-6,63,17,5,0,1,16,8,0,170,12.9,,,
Tom Lysiak,31,CBH,C,74,16,30,46,-14,13,14,2,0,4,19,11,0,100,16.0,,,
Ron Greschner,30,NYR,D,48,16,29,45,-16,42,8,8,0,2,15,14,0,88,18.2,,,
Tom Kurvers,22,MTL,D,75,10,35,45,-4,30,3,6,1,3,12,22,1,136,7.4,,,Calder-11
Mark Pavelich,26,NYR,C,48,14,31,45,2,29,8,6,0,3,18,13,0,87,16.1,,,
Jim Peplinski,24,CGY,LW,80,16,29,45,12,111,16,0,0,1,27,0,2,174,9.2,,,
Risto Siltanen,26,HAR,D,76,12,33,45,-24,30,4,8,0,2,9,24,0,175,6.9,,,
Ron Sutter,21,PHI,C,73,16,29,45,7,96,14,2,0,6,25,0,4,144,11.1,,,Selke-21
Tony McKegney,26,2TM,LW,57,23,22,45,12,16,17,3,3,2,20,2,0,168,13.7,,,
Tony McKegney,26,QUE,LW,30,12,9,21,3,12,8,1,3,1,9,0,0,87,13.8,,,
Tony McKegney,26,MNS,LW,27,11,13,24,9,4,9,2,0,1,11,2,0,81,13.6,,,
Scott Arniel,22,WIN,RW,79,22,22,44,8,81,19,3,0,3,20,2,0,141,15.6,,,
Jim Benning,21,TOR,D,80,9,35,44,-43,55,3,6,0,2,14,21,0,161,5.6,,,
Peter Ihnačák,27,TOR,C,70,22,22,44,-24,24,14,8,0,1,15,7,0,118,18.6,,,
Mike Eaves,28,CGY,C,56,14,29,43,12,10,11,1,2,1,23,4,2,96,14.6,,,
Paul Gagné,22,NJD,LW,79,24,19,43,-12,28,21,3,0,1,15,4,0,155,15.5,,,
Mario Marois,27,QUE,D,76,6,37,43,1,91,4,2,0,0,22,13,2,152,3.9,,,
Brad McCrimmon,25,PHI,D,66,8,35,43,52,81,7,1,0,1,24,8,3,145,5.5,,,ASnhl-8
Bob Murray,30,CBH,D,80,5,38,43,13,56,1,4,0,1,23,15,0,154,3.2,,,
Brad Park,36,DET,D,67,13,30,43,-17,53,7,6,0,0,19,11,0,94,13.8,,,
Colin Patterson,24,CGY,RW,57,22,21,43,20,5,19,3,0,2,21,0,0,104,21.2,,,
Peter Sundström,23,NYR,RW,76,18,25,43,-30,34,16,0,2,2,25,0,0,161,11.2,,,
Perry Turnbull,25,WIN,LW,66,22,21,43,5,132,20,2,0,1,21,0,0,138,15.9,,,
Doug Wickenheiser,23,STL,C,68,23,20,43,10,36,20,1,2,3,17,2,1,155,14.8,,,Selke-25
Steve Shutt,32,2TM,LW,69,18,25,43,-17,19,12,6,0,1,18,6,1,144,12.5,,,
Steve Shutt,32,MTL,LW,10,2,0,2,2,9,1,1,0,0,0,0,0,17,11.8,,,
Steve Shutt,32,LAK,LW,59,16,25,41,-19,10,11,5,0,1,18,6,1,127,12.6,,,
Paul Gillis,21,QUE,C,77,14,28,42,12,171,14,0,0,3,26,1,1,104,13.5,,,
Bengt-Åke Gustafsson,26,WSH,LW,51,13,29,42,13,8,6,6,1,3,20,9,0,98,13.3,,,
Greg Paslawski,23,STL,RW,72,22,20,42,6,21,15,7,0,2,14,6,0,163,13.5,,,
Gordie Roberts,27,MNS,D,78,6,36,42,-11,112,5,1,0,0,23,13,0,142,4.2,,,
J.F. Sauvé,25,QUE,RW,64,13,29,42,9,21,5,8,0,1,13,16,0,87,14.9,,,
Kevin Dineen,21,HAR,RW,57,25,16,41,-7,120,13,8,4,2,12,4,0,141,17.7,,,Calder-14
Torrie Robertson,23,HAR,LW,74,11,30,41,-12,337,10,1,0,3,22,8,0,74,14.9,,,
Doug Smith,21,LAK,C,62,21,20,41,-17,58,17,3,1,1,15,4,1,147,14.3,,,
Duane Sutter,24,NYI,RW,78,17,24,41,-10,174,16,1,0,1,19,5,0,125,13.6,,,
Butch Goring,35,2TM,C,68,15,26,41,-20,8,10,2,3,2,15,9,2,104,14.4,,,Byng-15
Butch Goring,35,NYI,C,29,2,5,7,-12,2,1,0,1,0,3,1,1,19,10.5,,,
Butch Goring,35,BOS,C,39,13,21,34,-8,6,9,2,2,2,12,8,1,85,15.3,,,
Brad Maxwell,27,2TM,D,68,10,31,41,14,172,8,2,0,1,15,16,0,138,7.2,,,
Brad Maxwell,27,MNS,D,18,3,7,10,-8,53,2,1,0,0,3,4,0,29,10.3,,,
Brad Maxwell,27,QUE,D,50,7,24,31,22,119,6,1,0,1,12,12,0,109,6.4,,,
Steve Kasper,23,BOS,C,77,16,24,40,-11,33,11,0,5,1,19,0,5,144,11.1,,,Selke-15
Lindsay Carson,24,PHI,C,77,20,19,39,0,123,19,1,0,1,18,1,0,118,16.9,,,
Thomas Eriksson,25,PHI,D,72,10,29,39,25,36,5,4,1,1,17,12,0,127,7.9,,,
Jamie Macoun,23,CGY,D,70,9,30,39,45,67,9,0,0,2,28,1,1,129,7.0,,,
Mike McPhee,24,MTL,LW,70,17,22,39,1,120,17,0,0,2,21,0,1,135,12.6,,,Calder-10
Cam Neely,19,VAN,RW,72,21,18,39,-26,137,17,4,0,1,13,5,0,140,15.0,,,
Craig Redmond,19,LAK,D,79,6,33,39,-10,57,5,1,0,0,19,12,2,110,5.5,,,
Mark Reeds,25,STL,RW,80,9,30,39,8,25,8,0,1,4,30,0,0,100,9.0,,,
Börje Salming,33,TOR,D,73,6,33,39,-23,76,3,3,0,0,15,16,2,184,3.3,,,
Derrick Smith,20,PHI,LW,77,17,22,39,27,31,16,0,1,4,21,1,0,142,12.0,,,
Rick Tocchet,20,PHI,RW,75,14,25,39,5,179,14,0,0,0,23,2,0,114,12.3,,,
Gaétan Duchesne,22,WSH,LW,67,15,23,38,16,32,14,0,1,1,22,0,1,84,17.9,,,Selke-25
Dave Ellett,20,WIN,D,80,11,27,38,18,85,8,3,0,0,19,7,1,152,7.2,,,Calder-13
Garry Galley,21,LAK,D,78,8,30,38,3,82,6,1,1,2,23,7,0,133,6.0,,,
Greg Gilbert,23,NYI,LW,58,13,25,38,-5,36,11,2,0,2,22,2,1,82,15.9,,,
Mike McEwen,28,WSH,D,56,11,27,38,23,42,7,4,0,3,10,17,0,151,7.3,,,
Rob Ramage,26,STL,D,80,7,31,38,-6,178,6,1,0,0,16,13,2,284,2.5,,,ASnhl-18
Doug Sulliman,25,NJD,LW,57,22,16,38,-11,4,16,6,0,1,10,6,0,112,19.6,,,
Darryl Sutter,26,CBH,LW,49,20,18,38,7,12,18,2,0,2,14,4,0,91,22.0,,,
Ryan Walter,26,MTL,LW,72,19,19,38,-18,59,8,11,0,0,17,2,0,120,15.8,,,
Bruce Bell,19,QUE,D,75,6,31,37,30,44,4,2,0,1,22,9,0,117,5.1,,,"AR-1,Calder-9"
Doug Crossman,24,PHI,D,80,4,33,37,28,65,2,1,1,1,20,11,2,114,3.5,,,
Doug Jarvis,29,WSH,C,80,9,28,37,19,32,7,1,1,1,26,1,1,104,8.7,,,Selke-2
Tom McCarthy,24,MNS,LW,44,16,21,37,2,36,10,6,0,1,16,4,1,80,20.0,,,
Lanny McDonald,31,CGY,RW,43,19,18,37,-4,36,10,9,0,2,15,3,0,117,16.2,,,
Chris Nilan,26,MTL,RW,77,21,16,37,4,358,20,1,0,2,16,0,0,98,21.4,,,
Dave Hunter,27,EDM,LW,80,17,19,36,4,122,16,0,1,1,18,0,1,119,14.3,,,
Sean McKenna,22,BUF,RW,65,20,16,36,-5,41,18,2,0,0,14,2,0,110,18.2,,,
James Patrick,21,NYR,D,75,8,28,36,-18,71,3,4,1,1,17,11,0,102,7.8,,,
Paul Boutilier,21,NYI,D,78,12,23,35,0,90,9,2,1,3,13,10,0,138,8.7,,,
Steve Bozek,24,CGY,LW,54,13,22,35,11,6,13,0,0,1,21,0,1,90,14.4,,,
Alain Côté,27,QUE,LW,80,13,22,35,16,31,11,1,1,0,21,0,1,127,10.2,,,
Petri Skriko,22,VAN,LW,72,21,14,35,-26,10,18,3,0,2,11,3,0,156,13.5,,,
Dave Barr,24,STL,C,75,16,18,34,4,32,14,2,0,1,17,1,0,75,21.3,,,
Doug Halward,29,VAN,D,71,7,27,34,-44,82,4,2,1,0,15,12,0,171,4.1,,,
Al MacAdam,32,VAN,LW,80,14,20,34,-30,27,12,0,2,2,18,2,0,78,17.9,,,
Brent Peterson,26,BUF,C,74,12,22,34,18,47,9,2,1,2,20,1,1,101,11.9,,,
Robert Picard,27,WIN,D,78,12,22,34,28,107,11,1,0,3,15,7,0,150,8.0,,,
Louis Sleigher,26,2TM,RW,76,13,21,34,-4,45,13,0,0,3,20,1,0,113,11.5,,,
Louis Sleigher,26,QUE,RW,6,1,2,3,-1,0,1,0,0,1,2,0,0,11,9.1,,,
Louis Sleigher,26,BOS,RW,70,12,19,31,-3,45,12,0,0,2,18,1,0,102,11.8,,,
Bobby Gould,27,WSH,RW,78,14,19,33,9,69,13,0,1,3,18,0,1,113,12.4,,,
Mark Hunter,22,MTL,RW,72,21,12,33,-13,123,15,6,0,3,11,1,0,107,19.6,,,
John MacLean,20,NJD,RW,61,13,20,33,-11,44,12,1,0,4,12,8,0,97,13.4,,,
Craig Ramsay,33,BUF,LW,79,12,21,33,17,16,12,0,0,1,18,2,1,73,16.4,,,Selke-1
Pat Verbeek,20,NJD,RW,78,15,18,33,-25,162,9,5,1,1,14,4,0,148,10.1,,,
Behn Wilson,26,CBH,D,76,10,23,33,5,185,8,2,0,1,20,2,1,105,9.5,,,
Steve Patrick,23,2TM,RW,57,13,20,33,-5,67,9,4,0,0,16,4,0,74,17.6,,,
Steve Patrick,23,BUF,RW,14,2,2,4,-2,4,2,0,0,0,2,0,0,11,18.2,,,
Steve Patrick,23,NYR,RW,43,11,18,29,-3,63,7,4,0,0,14,4,0,63,17.5,,,
Dino Ciccarelli,24,MNS,RW,51,15,17,32,-12,41,10,5,0,0,10,7,0,133,11.3,,,
Bruce Driver,22,NJD,D,67,9,23,32,-21,36,5,3,1,0,11,11,1,143,6.3,,,
Dwight Foster,27,DET,C,50,16,16,32,13,56,13,0,3,0,15,0,1,68,23.5,,,Selke-11
Bob Gainey,31,MTL,LW,79,19,13,32,14,40,16,0,3,3,10,1,2,164,11.6,,,Selke-9
Clark Gillies,30,NYI,LW,54,15,17,32,1,73,10,5,0,2,15,2,0,125,12.0,,,
Kevin LaVallee,23,STL,LW,38,15,17,32,2,8,13,2,0,1,14,3,0,67,22.4,,,
Willy Lindström,33,EDM,LW,80,12,20,32,6,18,11,1,0,1,17,3,0,98,12.2,,,
