Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Dick Redmond,27,CBH,LW,80,22,25,47,-40,30,13,9,0,2,14,11,0,213,10.3,,,
Ed Westfall,36,NYI,RW,79,14,33,47,21,8,10,1,3,0,27,2,4,118,11.9,,,
Ace Bailey,28,WSH,LW,78,19,27,46,-21,51,17,2,0,2,20,5,2,153,12.4,,,
Wayne Dillon,21,NYR,C,78,17,29,46,-14,33,16,1,0,1,25,4,0,158,10.8,,,
Dennis Hextall,33,DET,C,78,14,32,46,-35,158,9,5,0,1,28,4,0,128,10.9,,,
Bob Kelly,26,PHI,LW,73,22,24,46,27,117,20,2,0,5,23,1,0,102,21.6,,,
Reggie Leach,26,PHI,RW,77,32,14,46,7,23,22,10,0,3,11,3,0,237,13.5,,,
Dennis Polonich,23,DET,RW,79,18,28,46,-20,274,11,6,1,1,24,4,0,183,9.8,,,
Jean Potvin,27,NYI,D,79,10,36,46,14,26,8,1,1,0,22,14,0,128,7.8,,,
Darcy Rota,23,CBH,LW,76,24,22,46,-7,82,20,4,0,3,19,3,0,146,16.4,,,
Mario Tremblay,20,MTL,RW,74,18,28,46,26,61,14,4,0,3,27,1,0,139,12.9,,,
Steve Jensen,21,MNS,LW,78,22,23,45,-7,62,16,4,2,1,20,2,1,159,13.8,,,
Don Marcotte,29,BOS,LW,80,27,18,45,27,20,23,3,1,5,14,2,2,180,15.0,,,
Jim McKenny,30,TOR,D,76,14,31,45,-26,36,11,3,0,3,22,8,1,114,12.3,,,
Nelson Pyatt,23,CLR,C,77,23,22,45,-18,20,21,2,0,4,20,2,0,158,14.6,,,
Phil Russell,24,CBH,D,76,9,36,45,1,233,8,1,0,2,24,11,1,178,5.1,,,"ASG,ASnhl-16"
Jack Valiquette,22,TOR,C,66,15,30,45,5,7,12,0,3,1,26,2,2,121,12.4,,,
Dennis Ververgaert,23,VAN,RW,79,27,18,45,-35,38,20,7,0,1,12,6,0,174,15.5,,,
Ken Houston,23,ATF,RW,78,20,24,44,5,35,17,3,0,2,22,2,0,153,13.1,,,
Garry Monahan,30,VAN,LW,76,18,26,44,-1,48,15,3,0,1,23,2,1,170,10.6,,,
Richard Mulhern,21,ATF,D,79,12,32,44,5,80,9,2,1,1,20,10,2,152,7.9,,,
Johnny Bucyk,41,BOS,LW,49,20,23,43,-1,12,14,6,0,2,15,8,0,98,20.4,,,
Bill Clement,26,ATF,C,67,17,26,43,-4,27,10,2,5,1,22,2,2,114,14.9,,,
Mike McEwen,20,NYR,D,80,14,29,43,-24,38,9,5,0,0,14,15,0,203,6.9,,,
Tiger Williams,22,TOR,LW,77,18,25,43,10,338,17,1,0,0,24,1,0,157,11.5,,,
Hilliard Graves,26,2TM,RW,79,18,25,43,1,34,15,3,0,3,21,4,0,132,13.6,,,
Hilliard Graves,26,ATF,RW,25,8,5,13,-1,17,7,1,0,2,4,1,0,41,19.5,,,
Hilliard Graves,26,VAN,RW,54,10,20,30,2,17,8,2,0,1,17,3,0,91,11.0,,,
Don Ashby,21,TOR,C,76,19,23,42,-14,24,16,3,0,4,19,4,0,118,16.1,,,
Rick Middleton,23,BOS,RW,72,20,22,42,2,2,20,0,0,1,18,4,0,128,15.6,,,
Bob Murdoch,23,CLE,RW,57,23,19,42,-5,30,17,6,0,3,14,5,0,141,16.3,,,
Serge Savard,31,MTL,D,78,9,33,42,79,35,9,0,0,1,28,5,0,118,7.6,,,"ASG,ASnhl-5,Norris-5"
Mike Corrigan,31,PIT,LW,73,14,27,41,-12,36,12,2,0,1,19,8,0,125,11.2,,,
Inge Hammarström,29,TOR,LW,78,24,17,41,8,16,19,5,0,3,12,5,0,154,15.6,,,
Jim Harrison,29,CBH,C,60,18,23,41,-26,97,9,8,1,3,17,6,0,139,12.9,,,
Cliff Koroll,30,CBH,RW,80,15,26,41,-25,25,7,8,0,1,16,9,1,136,11.0,,,
Chuck Lefley,27,STL,LW,71,11,30,41,-15,12,8,3,0,1,19,11,0,155,7.1,,,
Nick Libett,31,DET,LW,80,14,27,41,-25,25,10,3,1,0,19,7,1,208,6.7,,,ASG
Ron Stackhouse,27,PIT,D,80,7,34,41,11,72,3,3,1,0,25,9,0,218,3.2,,,
Rick Hampton,20,CLE,LW,57,16,24,40,-11,13,11,5,0,1,12,12,0,114,14.0,,,
Pat Hickey,23,NYR,LW,80,23,17,40,-11,35,18,4,1,1,15,1,1,130,17.7,,,
Chris Oddleifson,26,VAN,C,80,14,26,40,-18,81,10,3,1,0,17,8,1,103,13.6,,,
Vic Venasky,25,LAK,C,80,14,26,40,2,18,12,1,1,2,21,5,0,121,11.6,,,
Barry Dean,21,CLR,LW,79,14,25,39,-25,92,12,2,0,0,21,3,1,132,10.6,,,
Greg Polis,26,NYR,LW,77,16,23,39,0,44,13,3,0,2,20,0,3,187,8.6,,,
Bob Dailey,23,2TM,D,76,9,30,39,1,90,5,4,0,1,20,9,1,179,5.0,,,
Bob Dailey,23,VAN,D,44,4,16,20,-16,52,2,2,0,1,11,4,1,99,4.0,,,
Bob Dailey,23,PHI,D,32,5,14,19,17,38,3,2,0,0,9,5,0,80,6.3,,,
Bob Berry,33,LAK,LW,69,13,25,38,12,20,11,2,0,1,21,4,0,85,15.3,,,
Dave Gardner,24,CLE,C,76,16,22,38,-20,9,11,5,0,3,11,11,0,141,11.3,,,
Jocelyn Guevremont,25,BUF,D,80,9,29,38,26,46,7,2,0,2,23,6,0,210,4.3,,,
Doug Jarvis,21,MTL,C,80,16,22,38,30,14,16,0,0,2,22,0,0,87,18.4,,,
Pierre Plante,25,STL,RW,76,18,20,38,-4,77,14,4,0,3,17,3,0,123,14.6,,,
Don Saleski,27,PHI,RW,74,22,16,38,24,33,18,2,2,6,14,1,1,156,14.1,,,
Ron Sedlbauer,22,VAN,LW,70,18,20,38,12,29,17,0,1,3,17,2,1,129,14.0,,,
John Gould,27,2TM,RW,79,15,23,38,-11,10,12,2,1,2,17,6,0,173,8.7,,,
John Gould,27,VAN,RW,25,7,8,15,-9,2,6,1,0,2,8,0,0,63,11.1,,,
John Gould,27,ATF,RW,54,8,15,23,-2,8,6,1,1,0,9,6,0,110,7.3,,,
Blair Chapman,20,PIT,RW,80,14,23,37,-11,16,13,1,0,3,21,2,0,157,8.9,,,
Greg Malone,20,PIT,C,66,18,19,37,2,43,14,4,0,1,18,1,0,121,14.9,,,
Alex Pirus,22,MNS,RW,79,20,17,37,-19,47,19,1,0,1,14,3,0,131,15.3,,,
Errol Thompson,26,TOR,LW,41,21,16,37,-10,8,12,8,1,2,10,5,1,109,19.3,,,
Derek Sanderson,30,2TM,C,48,15,22,37,-3,56,8,5,2,3,13,9,0,74,20.3,,,
Derek Sanderson,30,STL,C,32,8,13,21,-8,26,5,3,0,2,7,6,0,53,15.1,,,
Derek Sanderson,30,VAN,C,16,7,9,16,5,30,3,2,2,1,6,3,0,21,33.3,,,
Pat Boutette,24,TOR,RW,80,18,18,36,12,107,15,3,0,1,17,1,0,104,17.3,,,
Dave Hudson,27,CLR,C,73,15,21,36,-3,14,14,1,0,2,18,2,1,89,16.9,,,
Bob Bourne,22,NYI,LW,75,16,19,35,27,30,16,0,0,5,19,0,0,137,11.7,,,
Bob Sirois,22,WSH,RW,45,13,22,35,1,2,12,1,0,1,22,0,0,100,13.0,,,
Wayne Bianchin,23,PIT,LW,79,28,6,34,-1,28,24,4,0,3,6,0,0,130,21.5,,,
Michel Bergeron,22,DET,RW,74,21,12,33,-40,98,18,3,0,5,9,3,0,197,10.7,,,
Mike Christie,27,CLE,D,79,6,27,33,19,79,6,0,0,2,25,1,1,61,9.8,,,
Rey Comeau,28,ATF,C,80,15,18,33,6,16,12,2,1,4,17,0,1,133,11.3,,,
Mike Fidler,20,CLE,LW,46,17,16,33,-5,17,10,7,0,3,12,4,0,112,15.2,,,
Bob Gainey,23,MTL,LW,80,14,19,33,31,41,13,0,1,3,19,0,0,143,9.8,,,"ASG,ASnhl-8"
Dennis Hull,32,CBH,LW,75,16,17,33,-20,2,13,3,0,0,8,9,0,208,7.7,,,
Bob Neely,23,TOR,LW,70,17,16,33,-16,16,14,3,0,5,11,5,0,123,13.8,,,
Jerry Butler,25,STL,RW,80,12,20,32,-31,65,12,0,0,0,18,2,0,150,8.0,,,
Tom Edur,22,CLR,D,80,7,25,32,14,39,4,3,0,1,21,4,0,150,4.7,,,
Ralph Klassen,21,CLE,C,80,14,18,32,-25,23,9,4,1,1,16,2,0,131,10.7,,,
Don Kozak,24,LAK,RW,79,15,17,32,-9,89,14,1,0,1,17,0,0,98,15.3,,,
Bobby Lalonde,25,VAN,C,68,17,15,32,-11,39,14,3,0,1,10,5,0,115,14.8,,,
Bob Murdoch,30,LAK,D,70,9,23,32,35,79,9,0,0,1,21,2,0,123,7.3,,,
Jim Schoenfeld,24,BUF,D,65,7,25,32,28,97,5,2,0,2,16,8,1,179,3.9,,,"ASG,ASnhl-9"
Bill Fairbairn,30,2TM,RW,60,10,22,32,1,2,8,0,2,2,18,3,1,93,10.8,,,
Bill Fairbairn,30,NYR,RW,9,1,2,3,1,0,1,0,0,0,2,0,0,10,10.0,,,
Bill Fairbairn,30,MNS,RW,51,9,20,29,0,2,7,0,2,2,16,3,1,83,10.8,,,
Lorne Henning,24,NYI,C,80,13,18,31,21,10,7,0,6,2,10,0,8,103,12.6,,,
Bob Kelly,30,PIT,LW,74,10,21,31,13,115,9,1,0,1,19,2,0,139,7.2,,,
Simon Nolet,35,CLR,RW,52,12,19,31,-2,10,10,1,1,2,16,2,1,104,11.5,,,
Mike Walton,32,VAN,RW,40,7,24,31,-15,32,5,2,0,1,17,7,0,75,9.3,,,
Stan Jonathan,21,BOS,LW,69,17,13,30,1,69,16,1,0,2,13,0,0,71,23.9,,,
Bill Lochead,22,DET,LW,61,16,14,30,-11,39,12,4,0,3,11,3,0,128,12.5,,,
Jack Lynch,24,WSH,D,75,5,25,30,-15,90,5,0,0,0,17,7,1,137,3.6,,,
Jim McElmury,27,CLR,D,55,7,23,30,-17,16,6,1,0,1,10,13,0,81,8.6,,,
Dave Schultz,27,LAK,LW,76,10,20,30,-7,232,8,2,0,2,18,2,0,122,8.2,,,
Joe Watson,33,PHI,D,77,4,26,30,29,39,4,0,0,1,26,0,0,101,4.0,,,"ASG,ASnhl-11"
Stan Weir,24,TOR,C,65,11,19,30,4,14,10,1,0,2,15,4,0,68,16.2,,,
J.P. Bordeleau,27,CBH,RW,60,15,14,29,-14,20,13,2,0,1,13,1,0,84,17.9,,,
André Dupont,27,PHI,D,69,10,19,29,58,168,9,1,0,0,15,3,1,112,8.9,,,ASnhl-12
Scott Garland,24,TOR,RW,69,9,20,29,-17,83,6,3,0,1,18,2,0,84,10.7,,,
Ron Lalonde,24,WSH,C,76,12,17,29,-20,24,12,0,0,0,15,0,2,83,14.5,,,
Randy Manery,28,ATF,D,73,5,24,29,-2,33,5,0,0,2,19,5,0,107,4.7,,,
Gary McAdam,21,BUF,RW,73,13,16,29,17,17,12,1,0,2,16,0,0,86,15.1,,,
Rod Seiling,32,STL,D,79,3,26,29,1,36,1,2,0,1,19,5,2,147,2.0,,,
Brian Spencer,27,BUF,LW,77,14,15,29,0,55,13,1,0,2,15,0,0,81,17.3,,,
Matti Hagman,21,BOS,C,75,11,17,28,6,0,10,1,0,0,15,2,0,71,15.5,,,
Garry Howatt,24,NYI,LW,70,13,15,28,14,182,12,1,0,4,15,0,0,91,14.3,,,
Ted Irvine,32,STL,LW,69,14,14,28,-17,38,13,1,0,2,13,1,0,123,11.4,,,
Dave Lewis,23,NYI,D,79,4,24,28,29,44,3,0,1,1,23,0,1,102,3.9,,,
Frank St. Marseille,37,LAK,RW,49,6,22,28,1,16,5,1,0,0,19,3,0,71,8.5,,,
Harvey Bennett,24,2TM,C,69,14,14,28,-18,94,14,0,0,2,13,1,0,76,18.4,,,
Harvey Bennett,24,WSH,C,18,2,6,8,-9,34,2,0,0,0,6,0,0,22,9.1,,,
Harvey Bennett,24,PHI,C,51,12,8,20,-9,60,12,0,0,2,7,1,0,54,22.2,,,
Gene Carr,25,LAK,C,68,15,12,27,5,25,14,0,1,2,11,1,0,102,14.7,,,
Tim Ecclestone,29,ATF,LW,78,9,18,27,10,26,8,0,1,0,12,0,6,117,7.7,,,
Bill Riley,26,WSH,RW,43,13,14,27,4,124,8,5,0,2,11,3,0,45,28.9,,,
Murray Wilson,25,MTL,LW,60,13,14,27,26,26,12,1,0,1,13,1,0,84,15.5,,,
Bill Collins,33,2TM,RW,63,12,15,27,-8,30,10,0,2,2,14,0,1,92,13.0,,,
Bill Collins,33,PHI,RW,9,1,1,2,-1,4,1,0,0,1,1,0,0,5,20.0,,,
Bill Collins,33,WSH,RW,54,11,14,25,-7,26,9,0,2,1,13,0,1,87,12.6,,,
Bill Goldsworthy,32,2TM,RW,77,12,15,27,-24,49,11,1,0,2,13,1,1,135,8.9,,,
Bill Goldsworthy,32,MNS,RW,16,2,3,5,-7,6,1,1,0,0,2,0,1,39,5.1,,,
Bill Goldsworthy,32,NYR,RW,61,10,12,22,-17,43,10,0,0,2,11,1,0,96,10.4,,,
Danny Gare,22,BUF,RW,35,11,15,26,7,73,8,3,0,0,14,1,0,92,12.0,,,
Bill Hajt,25,BUF,D,79,6,20,26,39,56,6,0,0,1,17,3,0,106,5.7,,,
Paul Holmgren,21,PHI,RW,59,14,12,26,10,201,14,0,0,2,10,2,0,74,18.9,,,
Dan Maloney,26,DET,LW,34,13,13,26,3,64,9,3,1,0,9,4,0,107,12.1,,,
Greg Smith,21,CLE,D,74,9,17,26,-31,65,5,4,0,2,9,8,0,127,7.1,,,
Jimmy Watson,24,PHI,D,71,3,23,26,34,35,3,0,0,0,21,1,1,71,4.2,,,"ASG,ASnhl-10"
Bruce Affleck,22,STL,D,80,5,20,25,-22,24,4,1,0,0,17,3,0,133,3.8,,,
Bill Hogaboam,27,MNS,C,73,10,15,25,-17,16,10,0,0,0,15,0,0,115,8.7,,,
Ed Kea,29,ATF,D,72,4,21,25,0,63,4,0,0,0,19,1,1,114,3.5,,,
Bert Marshall,33,NYI,D,72,4,21,25,48,61,4,0,0,1,19,0,2,61,6.6,,,
Pat Price,21,NYI,D,71,3,22,25,25,25,1,2,0,0,15,7,0,82,3.7,,,
Juha Widing,29,2TM,C,75,9,16,25,-23,18,8,1,0,2,14,2,0,110,8.2,,,
Juha Widing,29,LAK,C,47,3,8,11,-16,8,3,0,0,1,7,1,0,69,4.3,,,
Juha Widing,29,CLE,C,28,6,8,14,-7,10,5,1,0,1,7,1,0,41,14.6,,,
George Ferguson,24,TOR,RW,50,9,15,24,0,24,7,0,2,0,12,3,0,73,12.3,,,
Bob Gassoff,23,STL,D,77,6,18,24,-3,254,6,0,0,3,18,0,0,110,5.5,,,
Mike Milbury,24,BOS,D,77,6,18,24,26,166,6,0,0,2,17,1,0,89,6.7,,,
Grant Mulvey,20,CBH,RW,80,10,14,24,-17,111,10,0,0,1,10,4,0,90,11.1,,,
Dennis O'Brien,27,MNS,D,75,6,18,24,-36,114,4,2,0,1,15,2,1,73,8.2,,,
Gerry O'Flaherty,26,VAN,LW,72,12,12,24,-24,20,11,1,0,2,11,1,0,114,10.5,,,
Chuck Arnason,25,CLR,RW,61,13,10,23,-24,10,10,3,0,1,6,4,0,154,8.4,,,
Kirk Bowman,24,CBH,LW,55,10,13,23,-7,6,8,2,0,2,10,3,0,61,16.4,,,
Rick Bragnalo,25,WSH,C,80,11,12,23,-15,16,8,1,2,1,11,1,0,91,12.1,,,
Bernie Federko,20,STL,C,31,14,9,23,-6,15,8,6,0,3,7,2,0,67,20.9,,,
Terry Martin,21,BUF,LW,62,11,12,23,6,8,10,1,0,0,12,0,0,72,15.3,,,
Bobby Orr,28,CBH,D,20,4,19,23,6,25,2,2,0,0,7,12,0,55,7.3,,,
Dennis Owchar,23,PIT,D,46,5,18,23,-7,37,4,1,0,0,15,2,1,86,5.8,,,
Bobby Simpson,20,ATF,LW,72,13,10,23,2,45,13,0,0,2,9,1,0,119,10.9,,,
André St. Laurent,23,NYI,C,72,10,13,23,8,55,8,2,0,3,11,2,0,96,10.4,,,
Fred Stanfield,32,BUF,C,79,9,14,23,-2,6,7,2,0,2,5,9,0,69,13.0,,,
Rick Smith,28,2TM,D,64,6,17,23,18,36,6,0,0,0,17,0,0,83,7.2,,,
Rick Smith,28,STL,D,18,0,1,1,-4,6,0,0,0,0,1,0,0,11,0.0,,,
Rick Smith,28,BOS,D,46,6,16,22,22,30,6,0,0,0,16,0,0,72,8.3,,,
Larry Goodenough,24,2TM,D,62,6,17,23,10,48,5,1,0,1,12,5,0,87,6.9,,,
Larry Goodenough,24,PHI,D,32,4,13,17,15,21,3,1,0,0,9,4,0,52,7.7,,,
