Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Cam Neely,24,BOS,RW,76,55,37,92,10,117,30,25,0,12,24,13,0,271,20.3,,,"ASG,ASnhl-2,Selke-26"
Doug Gilmour,26,CGY,C,78,24,67,91,20,54,11,12,1,3,40,24,3,152,15.8,,,Selke-9
Stéphane Richer,23,MTL,RW,75,51,40,91,35,46,42,9,0,8,27,13,0,269,19.0,,,ASG
Steve Larmer,28,CHI,RW,80,31,59,90,25,40,21,8,2,4,40,18,1,265,11.7,,,"ASG,ASnhl-8,ASnhl-14,Byng-11"
Al MacInnis,26,CGY,D,79,28,62,90,20,82,13,14,1,3,21,40,1,304,9.2,,,"ASG,ASnhl-2,Norris-2"
Pat Verbeek,25,HAR,LW,80,44,45,89,1,228,30,14,0,5,25,20,0,219,20.1,,,"ASnhl-6,ASnhl-9"
Eddie Olczyk,23,TOR,C,79,32,56,88,0,78,26,6,0,4,39,17,0,208,15.4,,,
Sergei Makarov,31,CGY,RW,80,24,62,86,33,55,18,6,0,4,41,21,0,118,20.3,,,"ASnhl-10,AR-1,Calder-1"
Kirk Muller,23,NJD,LW,80,30,56,86,-1,74,21,9,0,6,44,12,0,200,15.0,,,"ASG,ASnhl-10"
Mike Gartner,30,2TM,RW,79,45,41,86,-4,38,20,21,4,5,27,14,0,288,15.6,,,ASG
Mike Gartner,30,MNS,RW,67,34,36,70,-8,32,15,15,4,2,24,12,0,240,14.2,,,
Mike Gartner,30,NYR,RW,12,11,5,16,4,6,5,6,0,3,3,2,0,48,22.9,,,
Neal Broten,30,MNS,C,80,23,62,85,-16,45,13,9,1,4,37,22,3,212,10.8,,,
Ray Bourque,29,BOS,D,76,19,65,84,31,50,11,8,0,3,26,39,0,310,6.1,,,"ASG,ASnhl-1,Hart-2,Norris-1"
Dave Andreychuk,26,BUF,LW,73,40,42,82,6,42,22,18,0,3,21,21,0,206,19.4,,,"ASG,ASnhl-4"
Dale Hawerchuk,26,WIN,C,79,26,55,81,-11,70,18,8,0,2,29,25,1,211,12.3,,,
Phil Housley,25,BUF,D,80,21,60,81,11,32,12,8,1,4,31,29,0,201,10.4,,,"ASG,ASnhl-5,Byng-18,Norris-5"
Rob Brown,21,PIT,RW,80,33,47,80,-10,102,21,12,0,3,35,12,0,157,21.0,,,
Gerard Gallant,26,DET,LW,69,36,44,80,-6,254,21,12,3,5,29,14,1,219,16.4,,,ASnhl-7
Denis Savard,28,CHI,C,60,27,53,80,8,56,15,10,2,4,30,21,2,181,14.9,,,
Dino Ciccarelli,29,WSH,RW,80,41,38,79,-5,122,31,10,0,6,28,10,0,267,15.4,,,
John MacLean,25,NJD,RW,80,41,38,79,17,80,28,10,3,11,27,10,1,322,12.7,,,
Dave Gagner,25,MNS,C,79,40,38,78,-1,54,30,10,0,3,17,18,3,238,16.8,,,Selke-21
Daniel Marois,21,TOR,RW,68,39,37,76,1,82,25,14,0,3,24,13,0,183,21.3,,,
Patrik Sundström,28,NJD,C,74,27,49,76,15,34,18,8,1,0,37,10,2,142,19.0,,,Selke-9
Gary Suter,25,CGY,D,76,16,60,76,4,97,11,5,0,1,21,38,1,211,7.6,,,ASnhl-9
Shayne Corson,23,MTL,LW,76,31,44,75,33,144,24,7,0,6,32,12,0,192,16.1,,,"ASG,ASnhl-17"
Murray Craven,25,PHI,LW,76,25,50,75,2,42,16,7,2,3,33,15,2,175,14.3,,,
Mike Modano,19,MNS,RW,80,29,46,75,-7,63,17,12,0,2,29,17,0,172,16.9,,,"AR-1,Calder-2"
Geoff Courtnall,27,WSH,LW,80,35,39,74,27,104,26,9,0,2,33,6,0,307,11.4,,,ASnhl-8
Pat Elynuik,22,WIN,RW,80,32,42,74,2,83,18,14,0,3,33,8,1,132,24.2,,,
John Ogrodnick,30,NYR,LW,80,43,31,74,11,44,24,19,0,8,19,12,0,215,20.0,,,ASnhl-5
Mark Osborne,28,TOR,LW,78,23,50,73,2,91,19,3,1,6,31,14,5,137,16.8,,,
Mike Ridley,26,WSH,C,74,30,43,73,0,27,19,8,3,3,31,10,2,124,24.2,,,Byng-15
Doug Wilson,32,CHI,D,70,23,50,73,13,40,9,13,1,2,25,24,1,242,9.5,,,"ASG,ASnhl-4,Byng-13,Norris-3"
Peter Šťastný,33,2TM,C,74,29,44,73,-46,40,17,12,0,1,21,23,0,156,18.6,,,Byng-18
Peter Šťastný,33,QUE,C,62,24,38,62,-45,24,14,10,0,0,18,20,0,131,18.3,,,
Peter Šťastný,33,NJD,C,12,5,6,11,-1,16,3,2,0,1,3,3,0,25,20.0,,,
Glenn Anderson,29,EDM,RW,73,34,38,72,-1,107,16,17,1,7,26,12,0,204,16.7,,,
Gary Roberts,23,CGY,LW,78,39,33,72,31,222,34,5,0,5,31,2,0,175,22.3,,,ASnhl-6
Brendan Shanahan,21,NJD,LW,73,30,42,72,15,137,22,8,0,5,29,13,0,196,15.3,,,
Peter Zezel,24,STL,C,73,25,47,72,-9,30,18,7,0,3,20,27,0,158,15.8,,,
Tomas Sandström,25,2TM,RW,76,32,39,71,-11,128,24,7,1,3,24,15,0,249,12.9,,,
Tomas Sandström,25,NYR,RW,48,19,19,38,-10,100,13,6,0,3,11,8,0,166,11.4,,,
Tomas Sandström,25,LAK,RW,28,13,20,33,-1,28,11,1,1,0,13,7,0,83,15.7,,,
Adam Creighton,24,CHI,LW,80,34,36,70,4,224,22,12,0,3,22,13,1,156,21.8,,,
Kevin Stevens,24,PIT,LW,76,29,41,70,-13,171,17,12,0,1,31,10,0,179,16.2,,,
Steve Thomas,26,CHI,RW,76,40,30,70,-3,91,27,13,0,7,25,5,0,235,17.0,,,ASnhl-16
Joe Mullen,32,CGY,RW,78,36,33,69,6,24,25,8,3,5,17,16,0,236,15.3,,,"ASG,ASnhl-10,ASnhl-14,Byng-7"
Brian Mullen,27,NYR,RW,76,27,41,68,7,42,17,7,3,3,25,15,1,186,14.5,,,
Larry Murphy,28,MNS,D,77,10,58,68,-13,44,6,4,0,1,29,29,0,173,5.8,,,
Brent Sutter,27,NYI,C,67,33,35,68,9,65,13,17,3,3,24,10,1,198,16.7,,,Selke-29
John Tonelli,32,LAK,LW,73,31,37,68,-8,62,16,15,0,4,28,9,0,163,19.0,,,
Paul MacLean,31,STL,RW,78,34,33,67,2,100,22,12,0,6,27,6,0,141,24.1,,,
Mark Recchi,21,PIT,RW,74,30,37,67,6,44,22,6,2,4,33,4,0,143,21.0,,,Calder-5
Kevin Dineen,26,HAR,RW,67,25,41,66,7,164,15,8,2,2,21,20,0,214,11.7,,,Selke-29
Theo Fleury,21,CGY,RW,80,31,35,66,22,157,19,9,3,6,24,11,0,200,15.5,,,
Kelly Kisio,30,NYR,C,68,22,44,66,11,105,13,7,2,1,26,17,1,128,17.2,,,Selke-16
Jeremy Roenick,20,CHI,C,78,26,40,66,2,54,20,6,0,4,25,15,0,173,15.0,,,Calder-3
Thomas Steen,29,WIN,C,53,18,48,66,2,35,13,5,0,3,27,20,1,129,14.0,,,"Byng-18,Selke-14"
Darren Turcotte,21,NYR,LW,76,32,34,66,3,32,21,10,1,4,15,18,1,205,15.6,,,Calder-6
Mike Bullard,28,PHI,C,70,27,37,64,0,67,21,6,0,4,23,14,0,181,14.9,,,
Michal Pivoňka,24,WSH,C,77,25,39,64,-7,54,12,10,3,0,26,13,0,149,16.8,,,
Scott Young,22,HAR,RW,80,24,40,64,-24,47,12,10,2,5,15,24,1,239,10.0,,,
Tony Tanti,26,2TM,RW,78,28,36,64,-10,72,16,12,0,0,23,13,0,192,14.6,,,
Tony Tanti,26,VAN,RW,41,14,18,32,1,50,9,5,0,0,12,6,0,103,13.6,,,
Tony Tanti,26,PIT,RW,37,14,18,32,-11,22,7,7,0,0,11,7,0,89,15.7,,,
Al Iafrate,23,TOR,D,75,21,42,63,-4,135,14,6,1,0,28,12,2,153,13.7,,,"ASG,ASnhl-6,Norris-6"
Esa Tikkanen,25,EDM,C,79,30,33,63,17,161,20,6,4,6,17,16,0,199,15.1,,,"ASnhl-10,Selke-3"
Petr Klíma,25,2TM,LW,76,30,33,63,-9,72,21,9,0,3,19,14,0,186,16.1,,,
Petr Klíma,25,DET,LW,13,5,5,10,-8,6,3,2,0,0,2,3,0,37,13.5,,,
Petr Klíma,25,EDM,LW,63,25,28,53,-1,66,18,7,0,3,17,11,0,149,16.8,,,
Dan Quinn,24,2TM,C,78,25,38,63,-17,49,14,11,0,5,22,16,0,181,13.8,,,
Dan Quinn,24,PIT,C,41,9,20,29,-15,22,4,5,0,2,11,9,0,86,10.5,,,
Dan Quinn,24,VAN,C,37,16,18,34,-2,27,10,6,0,3,11,7,0,95,16.8,,,
Steve Duchesne,24,LAK,D,79,20,42,62,-3,36,14,6,0,1,25,16,1,224,8.9,,,"ASG,ASnhl-19"
Pelle Eklund,26,PHI,LW,70,23,39,62,7,16,15,5,3,2,27,12,0,126,18.3,,,Byng-11
Dale Hunter,29,WSH,C,80,23,39,62,17,233,13,9,1,6,24,15,0,123,18.7,,,Selke-16
Craig Janney,22,BOS,C,55,24,38,62,3,4,13,11,0,5,15,23,0,105,22.9,,,Byng-6
Rod Brind'Amour,19,STL,LW,79,26,35,61,23,46,16,10,0,1,27,8,0,160,16.3,,,"AR-1,Calder-4"
Craig Simpson,22,EDM,LW,80,29,32,61,-2,180,22,7,0,2,21,11,0,129,22.5,,,
Christian Ruuttu,25,BUF,C,75,19,41,60,9,66,14,4,1,2,33,6,2,160,11.9,,,Selke-12
Russ Courtnall,24,MTL,RW,80,27,32,59,14,27,24,3,0,2,28,4,0,294,9.2,,,Selke-16
Doug Crossman,29,NYI,D,80,15,44,59,3,54,7,8,0,1,17,27,0,159,9.4,,,ASnhl-20
Bernie Federko,33,DET,C,73,17,40,57,-8,24,14,3,0,0,19,21,0,108,15.7,,,Byng-18
James Patrick,26,NYR,D,73,14,43,57,4,50,5,9,0,0,16,25,2,136,10.3,,,
Paul Reinhart,30,VAN,D,67,17,40,57,2,30,7,9,1,1,18,22,0,139,12.2,,,
Brent Ashton,29,WIN,LW,79,22,34,56,4,37,19,3,0,5,29,4,1,167,13.2,,,
Shawn Burr,23,DET,LW,76,24,32,56,14,82,17,4,3,2,23,6,3,173,13.9,,,Selke-21
Bobby Carpenter,26,BOS,LW,80,25,31,56,-3,97,20,5,0,5,18,12,1,220,11.4,,,
Brian Leetch,21,NYR,D,72,11,45,56,-18,26,6,5,0,2,16,29,0,222,5.0,,,"ASG,ASnhl-14,Byng-18,Norris-10"
Sergio Momesso,24,STL,LW,79,24,32,56,-15,199,20,4,0,4,21,11,0,182,13.2,,,
Guy Carbonneau,29,MTL,C,68,19,36,55,21,37,17,1,1,3,34,2,0,125,15.2,,,Selke-2
Troy Murray,27,CHI,C,68,17,38,55,-2,86,13,3,1,4,22,14,2,111,15.3,,,Selke-16
Fredrik Olausson,23,WIN,D,77,9,46,55,-1,32,6,3,0,0,22,21,3,147,6.1,,,
Ray Ferraro,25,HAR,C,79,25,29,54,-15,109,18,7,0,4,15,13,1,138,18.1,,,
Dirk Graham,30,CHI,RW,73,22,32,54,1,102,17,2,3,1,24,6,2,180,12.2,,,Selke-29
Kevin Hatcher,23,WSH,D,80,13,41,54,4,102,9,4,0,2,24,16,1,240,5.4,,,"ASG,ASnhl-12"
Paul Ranheim,24,CGY,LW,80,26,28,54,27,23,22,1,3,4,24,2,2,197,13.2,,,Calder-8
Jeff Brown,23,2TM,D,77,16,38,54,-26,55,7,8,1,3,13,25,0,284,5.6,,,
Jeff Brown,23,QUE,D,29,6,10,16,-14,18,4,2,0,3,4,6,0,104,5.8,,,
Jeff Brown,23,STL,D,48,10,28,38,-12,37,3,6,1,0,9,19,0,180,5.6,,,
Bruce Driver,27,NJD,D,75,7,46,53,6,63,6,1,0,0,27,18,1,185,3.8,,,
Jeff Norton,24,NYI,D,60,4,49,53,-9,65,0,4,0,0,19,30,0,104,3.8,,,
Tom Kurvers,27,2TM,D,71,15,37,52,-9,29,5,9,1,1,19,18,0,156,9.6,,,
Tom Kurvers,27,NJD,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,
Tom Kurvers,27,TOR,D,70,15,37,52,-8,29,5,9,1,1,19,18,0,156,9.6,,,
Trevor Linden,19,VAN,RW,73,21,30,51,-17,43,13,6,2,3,19,11,0,171,12.3,,,
Dave McLlwain,23,WIN,C,80,25,26,51,-1,60,17,1,7,2,20,5,1,180,13.9,,,Selke-7
Greg Adams,26,VAN,LW,65,30,20,50,-8,18,17,13,0,1,14,6,0,181,16.6,,,
Paul Fenton,30,WIN,LW,80,32,18,50,2,40,27,4,1,1,16,2,0,152,21.1,,,
Michel Goulet,29,2TM,LW,65,20,30,50,-32,51,10,9,1,0,16,13,1,154,13.0,,,
Michel Goulet,29,QUE,LW,57,16,29,45,-33,42,8,8,0,0,15,13,1,144,11.1,,,
Michel Goulet,29,CHI,LW,8,4,1,5,1,9,2,1,1,0,1,0,0,10,40.0,,,
John Chabot,27,DET,C,69,9,40,49,5,24,7,0,2,0,26,10,4,91,9.9,,,
Patrick Flatley,26,NYI,RW,62,17,32,49,10,101,13,4,0,2,22,10,0,136,12.5,,,
Rob Ramage,31,TOR,D,80,8,41,49,-1,202,5,3,0,1,19,22,0,196,4.1,,,
Doug Smail,32,WIN,LW,79,25,24,49,15,63,23,1,1,6,19,3,2,165,15.2,,,ASG
Doug Bodger,23,BUF,D,71,12,36,48,0,64,4,8,0,1,10,26,0,167,7.2,,,
Brian Bradley,25,VAN,C,67,19,29,48,5,65,17,2,0,0,22,7,0,121,15.7,,,
Tim Kerr,30,PHI,RW,40,24,24,48,-3,34,15,9,0,2,13,11,0,162,14.8,,,
Greg Paslawski,28,WIN,RW,71,18,30,48,-4,14,11,7,0,6,22,8,0,122,14.8,,,Byng-18
Petri Skriko,27,VAN,LW,77,15,33,48,-21,36,11,3,1,2,20,12,1,172,8.7,,,
Ron Sutter,26,PHI,C,75,22,26,48,2,104,20,0,2,6,25,1,0,157,14.0,,,
Rick Vaive,30,BUF,RW,70,29,19,48,9,74,21,8,0,4,11,8,0,195,14.9,,,
Randy Wood,26,NYI,LW,74,24,24,48,-10,39,17,6,1,3,16,8,0,185,13.0,,,
Paul Cavallini,24,STL,D,80,8,39,47,38,106,5,2,1,0,28,10,1,135,5.9,,,"ASG,ASnhl-7,Norris-9"
Sylvain Turgeon,25,NJD,RW,72,30,17,47,-8,81,23,7,0,3,13,4,0,218,13.8,,,ASnhl-6
Dave Ellett,25,WIN,D,77,17,29,46,-15,96,9,8,0,1,18,9,2,205,8.3,,,ASnhl-16
Ilkka Sinisalo,31,PHI,RW,59,23,23,46,6,26,16,4,3,4,17,3,3,102,22.5,,,
Bob Sweeney,26,BOS,C,70,22,24,46,2,93,15,5,2,6,16,7,1,147,15.0,,,
Tom Fergus,27,TOR,C,54,19,26,45,-18,62,15,4,0,2,18,8,0,120,15.8,,,
Mark Johnson,32,NJD,C,63,16,29,45,-8,12,12,4,0,1,23,6,0,82,19.5,,,
Steve Kasper,28,LAK,C,77,17,28,45,4,27,15,1,1,4,24,2,2,72,23.6,,,Selke-21
Igor Larionov,29,VAN,C,74,17,27,44,-5,20,9,8,0,2,20,6,1,118,14.4,,,
Dave Babych,28,HAR,D,72,6,37,43,-16,62,2,4,0,1,16,21,0,164,3.7,,,
Dean Evason,25,HAR,C,78,18,25,43,7,138,14,2,2,2,22,1,2,150,12.0,,,
Craig MacTavish,31,EDM,C,80,21,22,43,13,89,14,1,6,5,18,0,4,109,19.3,,,Selke-4
Don Maloney,31,NYI,LW,79,16,27,43,6,47,15,0,1,2,21,2,4,113,14.2,,,
Alexander Mogilny,20,BUF,LW,65,15,28,43,8,16,11,4,0,2,20,8,0,130,11.5,,,
Teppo Numminen,21,WIN,D,79,11,32,43,-4,20,10,1,0,1,19,12,1,105,10.5,,,
Steve Chiasson,22,DET,D,67,14,28,42,-16,114,10,4,0,2,16,12,0,190,7.4,,,
Viacheslav Fetisov,31,NJD,D,72,8,34,42,9,52,6,2,0,0,21,12,1,108,7.4,,,"ASnhl-20,Calder-8"
Brian Skrudland,26,MTL,C,59,11,31,42,21,56,7,4,0,1,25,5,1,70,15.7,,,Selke-26
Ulf Dahlén,23,2TM,RW,76,20,22,42,-3,30,7,13,0,4,12,10,0,135,14.8,,,
Ulf Dahlén,23,NYR,RW,63,18,18,36,-4,30,5,13,0,4,9,9,0,111,16.2,,,
Ulf Dahlén,23,MNS,RW,13,2,4,6,1,0,2,0,0,0,3,1,0,24,8.3,,,
Dave Poulin,31,2TM,C,60,15,27,42,16,24,14,0,1,1,25,2,0,88,17.0,,,Selke-21
Dave Poulin,31,PHI,C,28,9,8,17,5,12,9,0,0,1,8,0,0,46,19.6,,,
Dave Poulin,31,BOS,C,32,6,19,25,11,12,5,0,1,0,17,2,0,42,14.3,,,
Mike Krushelnyski,29,LAK,LW,63,16,25,41,7,50,12,2,2,2,19,4,2,101,15.8,,,
Mike McPhee,29,MTL,LW,56,23,18,41,28,47,22,0,1,1,17,0,1,118,19.5,,,Selke-11
Gord Murphy,22,PHI,D,75,14,27,41,-7,95,10,4,0,1,15,12,0,160,8.8,,,
Mats Näslund,30,MTL,LW,72,21,20,41,3,19,15,6,0,3,16,4,0,136,15.4,,,Byng-18
Steve Smith,26,EDM,D,75,7,34,41,6,171,4,3,0,1,14,19,1,125,5.6,,,
Dave Taylor,34,LAK,RW,58,15,26,41,17,96,13,2,0,1,22,4,0,100,15.0,,,
Andy Brickley,28,BOS,LW,43,12,28,40,11,8,6,6,0,1,21,7,0,69,17.4,,,
Mike Foligno,31,BUF,RW,61,15,25,40,13,99,12,3,0,1,20,5,0,107,14.0,,,
Derek King,22,NYI,LW,46,13,27,40,2,20,8,5,0,1,21,6,0,91,14.3,,,
Kelly Miller,26,WSH,LW,80,18,22,40,-2,49,13,3,2,2,18,2,2,107,16.8,,,Selke-13
Scott Stevens,25,WSH,D,56,11,29,40,1,154,4,7,0,0,16,13,0,143,7.7,,,
Dave Christian,30,2TM,RW,78,15,25,40,-8,12,13,2,0,4,19,6,0,153,9.8,,,
Dave Christian,30,WSH,RW,28,3,8,11,-12,4,3,0,0,1,6,2,0,54,5.6,,,
Dave Christian,30,BOS,RW,50,12,17,29,4,8,10,2,0,3,13,4,0,99,12.1,,,
Brian Propp,30,2TM,LW,54,16,24,40,5,41,10,5,1,0,16,8,0,153,10.5,,,ASG
Brian Propp,30,PHI,LW,40,13,15,28,3,31,8,5,0,0,10,5,0,108,12.0,,,
Brian Propp,30,BOS,LW,14,3,9,12,2,10,2,0,1,0,6,3,0,45,6.7,,,
Phil Bourque,27,PIT,LW,76,22,17,39,-7,108,19,2,1,3,12,5,0,110,20.0,,,
John Carter,26,BOS,LW,76,17,22,39,17,26,14,2,1,1,20,2,0,142,12.0,,,Selke-29
Bob Errey,25,PIT,LW,78,20,19,39,3,109,19,0,1,1,18,1,0,127,15.7,,,
Calle Johansson,22,WSH,D,70,8,31,39,7,25,4,4,0,2,13,17,1,103,7.8,,,
Larry Robinson,38,LAK,D,64,7,32,39,7,34,6,1,0,1,21,11,0,80,8.8,,,
David Volek,23,NYI,RW,80,17,22,39,-2,41,11,6,0,0,14,8,0,181,9.4,,,
Jimmy Carson,21,2TM,RW,48,21,18,39,-8,8,10,11,0,1,11,7,0,138,15.2,,,
Jimmy Carson,21,EDM,RW,4,1,2,3,-2,0,0,1,0,0,1,1,0,11,9.1,,,
Jimmy Carson,21,DET,RW,44,20,16,36,-6,8,10,10,0,1,10,6,0,127,15.7,,,
Greg Hawgood,21,BOS,D,77,11,27,38,12,76,9,2,0,1,23,4,0,127,8.7,,,
Brian MacLellan,31,CGY,LW,65,20,18,38,-3,26,10,10,0,3,14,4,0,127,15.7,,,
Mikael Andersson,23,HAR,LW,50,13,24,37,0,6,10,1,2,2,16,7,1,86,15.1,,,
Greg Gilbert,28,CHI,LW,70,12,25,37,27,54,12,0,0,3,25,0,0,108,11.1,,,Selke-8
Lou Franceschetti,31,TOR,RW,80,21,15,36,-12,127,19,0,2,4,12,0,3,76,27.6,,,
Alan Kerr,25,NYI,RW,75,15,21,36,-1,129,12,3,0,1,17,4,0,127,11.8,,,
Joe Kocur,25,DET,RW,71,16,20,36,-4,268,15,1,0,5,18,2,0,128,12.5,,,
Bob Kudelski,25,LAK,C,62,23,13,36,-7,49,19,2,2,3,8,5,0,135,17.0,,,
Doug Lidster,29,VAN,D,80,8,28,36,-16,36,7,1,0,0,19,8,1,143,5.6,,,
Marty McSorley,26,LAK,D,75,15,21,36,2,322,12,2,1,0,15,5,1,127,11.8,,,
Michel Petit,25,QUE,D,63,12,24,36,-38,215,7,5,0,0,11,13,0,137,8.8,,,
Petr Svoboda,23,MTL,D,60,5,31,36,20,98,3,2,0,2,14,17,0,90,5.6,,,ASnhl-20
Glen Wesley,21,BOS,D,78,9,27,36,6,48,4,5,0,4,8,18,1,166,5.4,,,
Hubie McDonough,26,2TM,C,76,21,15,36,14,36,18,0,3,4,14,1,0,105,20.0,,,Selke-29
Hubie McDonough,26,LAK,C,22,3,4,7,4,10,3,0,0,1,4,0,0,13,23.1,,,
Hubie McDonough,26,NYI,C,54,18,11,29,10,26,15,0,3,3,10,1,0,92,19.6,,,
Tony Granato,25,2TM,RW,56,12,24,36,-1,122,10,2,0,0,12,9,3,120,10.0,,,
Tony Granato,25,NYR,RW,37,7,18,25,1,77,6,1,0,0,9,7,2,79,8.9,,,
Tony Granato,25,LAK,RW,19,5,6,11,-2,45,4,1,0,0,3,2,1,41,12.2,,,
Ken Linseman,31,2TM,C,61,11,25,36,5,96,9,2,0,0,18,7,0,79,13.9,,,
Ken Linseman,31,BOS,C,32,6,16,22,12,66,5,1,0,0,12,4,0,47,12.8,,,
Ken Linseman,31,PHI,C,29,5,9,14,-7,30,4,1,0,0,6,3,0,32,15.6,,,
Aaron Broten,29,2TM,C,77,19,17,36,-23,58,16,1,2,2,15,2,0,148,12.8,,,
Aaron Broten,29,NJD,C,42,10,8,18,-15,36,7,1,2,0,7,1,0,83,12.0,,,
Aaron Broten,29,MNS,C,35,9,9,18,-8,22,9,0,0,2,8,1,0,65,13.8,,,
Dave Barr,29,DET,RW,62,10,25,35,5,45,5,2,3,0,23,1,1,96,10.4,,,
Garry Galley,26,BOS,D,71,8,27,35,2,75,7,1,0,0,23,4,0,142,5.6,,,
Stéphan Lebeau,21,MTL,RW,57,15,20,35,13,11,10,5,0,3,14,6,0,79,19.0,,,
Jamie Macoun,28,CGY,D,78,8,27,35,34,70,7,1,0,1,22,5,0,120,6.7,,,"ASnhl-14,Norris-10"
Brad Shaw,25,HAR,D,64,3,32,35,2,30,0,3,0,0,16,13,3,65,4.6,,,AR-1
Paul MacDermid,26,2TM,RW,73,13,22,35,5,169,9,4,0,3,16,6,0,85,15.3,,,
Paul MacDermid,26,HAR,RW,29,6,12,18,1,69,3,3,0,2,8,4,0,37,16.2,,,
Paul MacDermid,26,WIN,RW,44,7,10,17,4,100,6,1,0,1,8,2,0,48,14.6,,,
Don Barber,25,MNS,RW,44,15,19,34,4,32,11,4,0,2,14,5,0,100,15.0,,,
Doug Brown,25,NJD,RW,69,14,20,34,7,16,10,1,3,3,17,2,1,135,10.4,,,
Vladimir Krutov,29,VAN,LW,61,11,23,34,-5,20,9,2,0,1,15,8,0,81,13.6,,,
Guy Lafleur,38,QUE,RW,39,12,22,34,-15,4,6,6,0,2,9,13,0,100,12.0,,,Byng-18
Todd Elik,23,LAK,C,48,10,23,33,4,41,9,1,0,0,21,2,0,86,11.6,,,
Kevin Lowe,30,EDM,D,78,7,26,33,18,140,4,2,1,0,21,2,3,74,9.5,,,"ASG,ASnhl-10,Clancy-1"
Joel Otto,28,CGY,C,75,13,20,33,4,116,6,7,0,0,13,4,3,96,13.5,,,Selke-21
Scott Arniel,27,BUF,LW,79,18,14,32,4,77,16,1,1,4,13,0,1,123,14.6,,,
Randy Burridge,24,BOS,LW,63,17,15,32,9,47,10,7,0,1,10,5,0,118,14.4,,,Selke-29
Steve Leach,24,WSH,RW,70,18,14,32,10,104,18,0,0,2,13,1,0,122,14.8,,,
Chris Chelios,28,MTL,D,53,9,22,31,20,136,6,1,2,1,15,7,0,123,7.3,,,"ASG,ASnhl-11,Norris-8"
Zarley Zalapski,21,PIT,D,51,6,25,31,-14,37,1,5,0,2,11,14,0,85,7.1,,,
John Tucker,25,2TM,RW,46,10,21,31,8,12,8,2,0,1,14,6,1,69,14.5,,,
