Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Kevin Hatcher,26,WSH,D,83,34,45,79,-7,114,20,13,1,6,25,20,0,329,10.3,,,"ASnhl-5,Norris-4"
Dale Hunter,32,WSH,C,84,20,59,79,3,198,10,10,0,2,37,22,0,120,16.7,,,
Gary Roberts,26,CGY,LW,58,38,41,79,32,172,27,8,3,4,32,9,0,166,22.9,,,"ASG,ASnhl-7"
Alexander Semak,26,NJD,C,82,37,42,79,24,70,32,4,1,6,29,10,3,217,17.1,,,
Jeff Brown,26,STL,D,71,25,53,78,-6,58,11,12,2,3,17,34,2,220,11.4,,,ASnhl-16
Kelly Kisio,33,SJS,C,78,26,52,78,-15,90,15,9,2,2,26,25,1,152,17.1,,,"ASG,Byng-17"
Mike Ricci,21,QUE,C,77,27,51,78,8,123,14,12,1,10,25,23,3,142,19.0,,,ASnhl-6
Geoff Courtnall,30,VAN,LW,84,31,46,77,27,167,22,9,0,11,35,11,0,214,14.5,,,
Owen Nolan,20,QUE,RW,73,36,41,77,-1,185,21,15,0,4,26,15,0,241,14.9,,,
Murray Craven,28,2TM,C,77,25,52,77,-1,32,16,6,3,2,27,22,3,151,16.6,,,
Murray Craven,28,HAR,C,67,25,42,67,-4,20,16,6,3,2,23,16,3,139,18.0,,,
Murray Craven,28,VAN,C,10,0,10,10,3,12,0,0,0,0,4,6,0,12,0.0,,,
Tony Amonte,22,NYR,RW,83,33,43,76,0,49,20,13,0,4,32,11,0,270,12.2,,,
Dave Gagner,28,MNS,LW,84,33,43,76,-13,143,16,17,0,5,22,21,0,230,14.3,,,
Derek King,25,NYI,LW,77,38,38,76,-4,47,17,21,0,7,16,22,0,201,18.9,,,
Benoît Hogue,26,NYI,C,70,33,42,75,13,108,25,5,3,5,32,7,3,147,22.4,,,Selke-18
Eric Lindros,19,PHI,C,61,41,34,75,28,147,32,8,1,5,24,10,0,180,22.8,,,"AR-1,Hart-9,Calder-4"
Joe Nieuwendyk,26,CGY,C,79,38,37,75,9,52,24,14,0,6,24,13,0,208,18.3,,,
Nikolai Borschevsky,28,TOR,RW,78,34,40,74,33,28,22,12,0,4,22,18,0,204,16.7,,,
Ulf Dahlén,26,MNS,RW,83,35,39,74,-20,6,22,13,0,6,18,21,0,223,15.7,,,
Michal Pivoňka,27,WSH,C,69,21,53,74,14,66,14,6,1,5,29,24,0,147,14.3,,,
Chris Chelios,31,CHI,D,84,15,58,73,14,282,7,8,0,2,15,39,4,290,5.2,,,"ASG,ASnhl-1,Hart-7,Norris-1"
Nelson Emerson,25,STL,RW,82,22,51,73,2,62,15,5,2,4,17,34,0,196,11.2,,,
Stéphane Richer,26,NJD,LW,78,38,35,73,-1,44,30,7,1,7,23,12,0,286,13.3,,,
Jimmy Carson,24,2TM,C,86,37,36,73,-2,32,20,17,0,5,20,16,0,189,19.6,,,Byng-12
Jimmy Carson,24,DET,C,52,25,26,51,0,18,12,13,0,4,13,13,0,108,23.1,,,
Jimmy Carson,24,LAK,C,34,12,10,22,-2,14,8,4,0,1,7,3,0,81,14.8,,,
Dmitri Kvartalnov,26,BOS,RW,73,30,42,72,9,16,19,11,0,4,24,18,0,226,13.3,,,
Trevor Linden,22,VAN,RW,84,33,39,72,19,64,25,8,0,3,32,7,0,209,15.8,,,
Thomas Steen,32,WIN,C,80,22,50,72,-8,75,16,6,0,6,25,25,0,150,14.7,,,
Alexei Zhamnov,22,WIN,C,68,25,47,72,7,58,18,6,1,4,31,16,0,163,15.3,,,
Petr Nedvěd,21,VAN,C,84,38,33,71,20,96,35,2,1,3,20,13,0,149,25.5,,,
Steve Larmer,31,CHI,RW,84,35,35,70,23,48,17,14,4,6,20,12,3,228,15.4,,,"ASnhl-6,Byng-17,Selke-10"
Joe Mullen,35,PIT,RW,72,33,37,70,19,14,21,9,3,3,27,9,1,175,18.9,,,Byng-8
Mike Donnelly,29,LAK,LW,84,29,40,69,17,45,20,8,1,2,29,11,0,244,11.9,,,
Mike Gartner,33,NYR,RW,84,45,23,68,-4,59,32,13,0,3,15,8,0,323,13.9,,,"ASG,Byng-14"
Andrei Kovalenko,22,QUE,RW,81,27,41,68,13,57,18,8,1,4,34,6,1,153,17.6,,,
Johan Garpenlöv,24,SJS,LW,79,22,44,66,-26,56,8,14,0,1,32,11,1,171,12.9,,,
Al Iafrate,26,WSH,D,81,25,41,66,15,169,13,11,1,4,21,19,1,289,8.7,,,"ASG,ASnhl-4,Norris-6"
Dmitri Khristich,23,WSH,LW,64,31,35,66,29,28,21,9,1,1,25,9,1,127,24.4,,,ASnhl-9
Ray Sheppard,26,DET,RW,70,32,34,66,7,29,22,10,0,1,16,18,0,183,17.5,,,
Glenn Anderson,32,TOR,RW,76,22,43,65,19,117,11,11,0,3,25,18,0,161,13.7,,,
Adam Graves,24,NYR,LW,84,36,29,65,-4,148,23,12,1,6,25,2,2,275,13.1,,,
Wayne Gretzky,32,LAK,C,45,16,49,65,6,6,14,0,2,1,24,24,1,141,11.3,,,"ASG,Byng-14"
Zarley Zalapski,24,HAR,D,83,14,51,65,-34,94,5,8,1,0,16,31,4,192,7.3,,,ASG
Valeri Zelepukin,24,NJD,LW,78,23,41,64,19,70,17,5,1,2,32,9,0,174,13.2,,,
Kevin Dineen,29,PHI,RW,83,35,28,63,14,201,26,6,3,7,18,6,4,241,14.5,,,
Norm Maciver,28,OTT,D,80,17,46,63,-46,84,9,7,1,2,18,28,0,184,9.2,,,ASnhl-16
Steve Chiasson,25,DET,D,79,12,50,62,14,155,6,6,0,1,21,27,2,227,5.3,,,"ASG,ASnhl-14"
Garry Galley,29,PHI,D,83,13,49,62,18,115,8,4,1,3,25,21,3,231,5.6,,,
Paul Ysebaert,26,DET,LW,80,34,28,62,19,42,28,3,3,8,22,5,1,186,18.3,,,
Shawn McEachern,23,PIT,LW,84,28,33,61,21,46,21,7,0,6,25,7,1,196,14.3,,,
Patrick Flatley,29,NYI,RW,80,13,47,60,5,63,10,1,2,1,37,9,1,139,9.4,,,Selke-8
Mike Keane,25,MTL,RW,77,15,45,60,29,95,15,0,0,1,42,2,1,120,12.5,,,Selke-9
Darrin Shannon,23,WIN,LW,84,20,40,60,-4,91,8,12,0,2,30,9,1,116,17.2,,,
Scott Young,25,QUE,RW,82,30,30,60,5,20,15,9,6,5,13,17,0,225,13.3,,,Selke-18
Bernie Nicholls,31,2TM,C,69,13,47,60,-13,80,8,5,0,1,26,21,0,132,9.8,,,
Bernie Nicholls,31,EDM,C,46,8,32,40,-16,40,4,4,0,1,17,15,0,86,9.3,,,
Bernie Nicholls,31,NJD,C,23,5,15,20,3,40,4,1,0,0,9,6,0,46,10.9,,,
Rob Blake,23,LAK,D,76,16,43,59,18,152,6,10,0,4,19,22,2,243,6.6,,,
Brent Fedyk,25,PHI,LW,74,21,38,59,14,48,16,4,1,2,28,9,1,167,12.6,,,
Pat Elynuik,25,WSH,RW,80,22,35,57,3,66,14,8,0,1,24,10,1,121,18.2,,,
Sergei Makarov,34,CGY,RW,71,18,39,57,0,40,13,5,0,3,28,11,0,105,17.1,,,
Fredrik Olausson,26,WIN,D,68,16,41,57,-4,22,5,11,0,3,14,27,0,165,9.7,,,
Steve Smith,29,CHI,D,78,10,47,57,12,214,2,7,1,2,15,31,1,212,4.7,,,ASnhl-14
Scott Stevens,28,NJD,D,81,12,45,57,14,120,4,8,0,1,32,13,0,146,8.2,,,"ASG,ASnhl-9,Norris-10"
Greg Adams,29,VAN,LW,53,25,31,56,31,14,18,6,1,3,19,9,3,124,20.2,,,
John Tucker,28,TBL,LW,78,17,39,56,-12,69,11,5,1,1,26,13,0,179,9.5,,,
Doug Bodger,26,BUF,D,81,9,45,54,14,87,3,6,0,0,24,20,1,154,5.8,,,
Bruce Driver,30,NJD,D,83,14,40,54,-10,66,8,6,0,0,21,18,1,177,7.9,,,
Al MacInnis,29,CGY,D,50,11,43,54,15,61,4,7,0,4,14,27,2,201,5.5,,,
Sergei Nemchinov,29,NYR,C,81,23,31,54,15,34,22,0,1,3,28,2,1,144,16.0,,,
Christian Ruuttu,28,CHI,C,84,17,37,54,14,134,13,3,1,6,28,9,0,187,9.1,,,
Brent Sutter,30,CHI,C,65,20,34,54,10,67,10,8,2,3,16,16,2,151,13.2,,,Selke-5
Darren Turcotte,24,NYR,C,71,25,28,53,-3,40,15,7,3,3,14,14,0,213,11.7,,,
Terry Yake,24,HAR,RW,66,22,31,53,3,46,17,4,1,2,19,10,2,98,22.4,,,
Vladimir Malakhov,24,NYI,D,64,14,38,52,14,59,7,7,0,0,23,15,0,178,7.9,,,"AR-1,Calder-5"
Joel Otto,31,CGY,C,75,19,33,52,2,150,12,6,1,4,23,10,0,115,16.5,,,Selke-3
Tomas Sandström,28,LAK,RW,39,25,27,52,12,57,17,8,0,3,19,8,0,134,18.7,,,
Dixon Ward,24,VAN,LW,70,22,30,52,34,82,17,4,1,0,23,5,2,111,19.8,,,
Chris Kontos,29,TBL,RW,66,27,24,51,-7,12,14,12,1,3,16,8,0,136,19.9,,,
Steve Leach,27,BOS,RW,79,26,25,51,-6,126,17,9,0,4,17,8,0,256,10.2,,,
Patrick Poulin,19,HAR,LW,81,20,31,51,-19,37,16,4,0,2,25,6,0,160,12.5,,,
Keith Tkachuk,20,WIN,LW,83,28,23,51,-13,201,16,12,0,2,17,6,0,199,14.1,,,
Sylvain Côté,27,WSH,D,77,21,29,50,28,34,11,8,2,3,19,9,1,206,10.2,,,ASnhl-12
Jeff Norton,27,NYI,D,66,12,38,50,-3,45,7,5,0,0,19,19,0,127,9.4,,,
Denis Savard,31,MTL,C,63,16,34,50,1,90,11,4,1,2,20,11,3,99,16.2,,,
John Cullen,28,2TM,C,66,18,32,50,-23,111,5,13,0,1,15,17,0,124,14.5,,,
John Cullen,28,HAR,C,19,5,4,9,-15,58,2,3,0,0,3,1,0,38,13.2,,,
John Cullen,28,TOR,C,47,13,28,41,-8,53,3,10,0,1,12,16,0,86,15.1,,,
Evgeny Davydov,25,WIN,RW,79,28,21,49,-2,66,21,7,0,2,15,6,0,176,15.9,,,
Pelle Eklund,29,PHI,LW,55,11,38,49,12,16,7,4,0,0,29,7,2,82,13.4,,,
Dave Poulin,34,BOS,C,84,16,33,49,29,62,11,0,5,0,27,2,4,112,14.3,,,"Selke-2,Clancy-1"
Kevin Miller,27,2TM,LW,82,24,25,49,2,100,13,8,3,4,20,3,2,163,14.7,,,
Kevin Miller,27,WSH,LW,10,0,3,3,-4,35,0,0,0,0,3,0,0,10,0.0,,,
Kevin Miller,27,STL,LW,72,24,22,46,6,65,13,8,3,4,17,3,2,153,15.7,,,
Anatoli Semenov,30,2TM,C,75,12,37,49,16,32,7,3,2,1,28,6,3,102,11.8,,,
Anatoli Semenov,30,TBL,C,13,2,3,5,-5,4,2,0,0,0,2,1,0,14,14.3,,,
Anatoli Semenov,30,VAN,C,62,10,34,44,21,28,5,3,2,1,26,5,3,88,11.4,,,
Eddie Olczyk,26,2TM,LW,71,21,28,49,-2,52,19,2,0,1,16,12,0,190,11.1,,,
Eddie Olczyk,26,WIN,LW,25,8,12,20,-11,26,6,2,0,0,6,6,0,81,9.9,,,
Eddie Olczyk,26,NYR,LW,46,13,16,29,9,26,13,0,0,1,10,6,0,109,11.9,,,
Jamie Baker,26,OTT,C,76,19,29,48,-20,54,9,10,0,2,15,14,0,160,11.9,,,
Gilbert Dionne,22,MTL,LW,75,20,28,48,5,63,13,6,1,2,18,10,0,145,13.8,,,
Petr Klíma,28,EDM,RW,68,32,16,48,-15,100,19,13,0,2,7,9,0,175,18.3,,,
John MacLean,28,NJD,RW,80,24,24,48,-6,102,16,7,1,3,19,5,0,195,12.3,,,
Martin Ručinský,21,QUE,LW,77,18,30,48,16,51,14,4,0,1,21,9,0,133,13.5,,,
Alexei Zhitnik,20,LAK,D,78,12,36,48,-3,80,7,5,0,2,22,14,0,136,8.8,,,
Doug Weight,22,2TM,C,78,17,31,48,2,65,14,3,0,1,20,11,0,125,13.6,,,
Doug Weight,22,NYR,C,65,15,25,40,4,55,12,3,0,1,16,9,0,90,16.7,,,
Doug Weight,22,EDM,C,13,2,6,8,-2,10,2,0,0,0,4,2,0,35,5.7,,,
Shayne Corson,26,EDM,LW,80,16,31,47,-19,209,5,9,2,1,19,10,2,164,9.8,,,
Bob Sweeney,29,BUF,C,80,21,26,47,2,118,14,4,3,3,20,5,1,120,17.5,,,
Craig Simpson,25,EDM,LW,60,24,22,46,-14,36,12,12,0,3,9,13,0,91,26.4,,,
Greg Hawgood,24,2TM,D,69,11,35,46,-8,74,4,7,0,1,18,17,0,138,8.0,,,
Greg Hawgood,24,EDM,D,29,5,13,18,-1,35,3,2,0,0,10,3,0,47,10.6,,,
Greg Hawgood,24,PHI,D,40,6,22,28,-7,39,1,5,0,1,8,14,0,91,6.6,,,
Éric Desjardins,23,MTL,D,82,13,32,45,20,98,6,7,0,1,17,13,2,163,8.0,,,ASnhl-16
Calle Johansson,25,WSH,D,77,7,38,45,3,56,1,6,0,0,18,20,0,133,5.3,,,
Dave Manson,26,EDM,D,83,15,30,45,-28,210,5,9,1,1,9,20,1,244,6.1,,,ASG
Kelly Miller,29,WSH,LW,84,18,27,45,-2,32,15,3,0,3,23,1,3,144,12.5,,,
Dallas Drake,23,DET,LW,72,18,26,44,15,93,13,3,2,5,22,4,0,89,20.2,,,
Michel Goulet,32,CHI,LW,63,23,21,44,10,43,13,10,0,5,11,10,0,125,18.4,,,
John LeClair,23,MTL,LW,72,19,25,44,11,33,17,2,0,2,24,1,0,139,13.7,,,
Jyrki Lumme,26,VAN,D,74,8,36,44,30,55,3,3,2,1,23,12,1,123,6.5,,,ASnhl-16
Mathieu Schneider,23,MTL,D,60,13,31,44,8,91,10,3,0,2,18,13,0,169,7.7,,,
Rob Gaudreau,23,SJS,RW,59,23,20,43,-18,18,16,5,2,1,7,13,0,191,12.0,,,
Todd Gill,27,TOR,D,69,11,32,43,4,66,6,5,0,2,14,18,0,113,9.7,,,
Bob Probert,27,DET,RW,80,14,29,43,-9,292,8,6,0,3,21,8,0,128,10.9,,,
Paul Ranheim,27,CGY,LW,83,21,22,43,-4,26,14,3,4,1,19,1,2,179,11.7,,,
Sylvain Turgeon,28,OTT,LW,72,25,18,43,-29,104,17,8,0,2,9,9,0,249,10.0,,,
Randy Wood,29,BUF,RW,82,18,25,43,6,77,13,3,2,2,21,2,2,176,10.2,,,
Rob Zamuner,23,TBL,LW,84,15,28,43,-25,74,14,1,0,0,17,11,0,183,8.2,,,
Mark Tinordi,26,MNS,D,69,15,27,42,-1,157,8,7,0,2,17,10,0,122,12.3,,,ASnhl-16
Greg Paslawski,31,2TM,RW,73,18,24,42,3,12,14,4,0,1,20,4,0,109,16.5,,,
Greg Paslawski,31,PHI,RW,60,14,19,33,0,12,10,4,0,0,16,3,0,90,15.6,,,
Greg Paslawski,31,CGY,RW,13,4,5,9,3,0,4,0,0,1,4,1,0,19,21.1,,,
Nicklas Lidström,22,DET,D,84,7,34,41,7,28,4,3,0,2,13,17,4,156,4.5,,,
Marty McSorley,29,LAK,D,81,15,26,41,1,399,9,3,3,0,15,9,2,197,7.6,,,
Vladimír Růžička,29,BOS,C,60,19,22,41,-6,38,12,7,0,2,16,6,0,146,13.0,,,
Brad Shaw,28,OTT,D,81,7,34,41,-47,34,3,4,0,0,11,22,1,166,4.2,,,
Bob Kudelski,28,2TM,RW,63,24,17,41,-25,30,12,12,0,3,9,8,0,137,17.5,,,
Bob Kudelski,28,LAK,RW,15,3,3,6,-3,8,3,0,0,1,2,1,0,12,25.0,,,
Bob Kudelski,28,OTT,RW,48,21,14,35,-22,22,9,12,0,2,7,7,0,125,16.8,,,
Todd Elik,26,2TM,C,60,14,27,41,-4,56,10,4,0,1,21,6,0,104,13.5,,,
Todd Elik,26,MNS,C,46,13,18,31,-5,48,9,4,0,1,14,4,0,76,17.1,,,
Todd Elik,26,EDM,C,14,1,9,10,1,8,1,0,0,0,7,2,0,28,3.6,,,
Dave Ellett,28,TOR,D,70,6,34,40,19,46,2,4,0,1,9,25,0,186,3.2,,,
Mike McPhee,32,MNS,LW,84,18,22,40,-2,44,15,1,2,2,17,4,1,161,11.2,,,
Scott Niedermayer,19,NJD,D,80,11,29,40,8,47,6,5,0,0,15,14,0,131,8.4,,,AR-1
Yves Racine,23,DET,D,80,9,31,40,10,80,4,5,0,0,21,10,0,163,5.5,,,
Peter Šťastný,36,NJD,C,62,17,23,40,-5,22,10,7,0,3,12,11,0,106,16.0,,,
Esa Tikkanen,28,2TM,LW,81,16,24,40,-24,94,10,2,4,3,18,5,1,202,7.9,,,
Esa Tikkanen,28,EDM,LW,66,14,19,33,-11,76,8,2,4,3,13,5,1,162,8.6,,,
Esa Tikkanen,28,NYR,LW,15,2,5,7,-13,18,2,0,0,0,5,0,0,40,5.0,,,
Shawn Chambers,26,TBL,D,55,10,29,39,-21,36,5,5,0,1,10,18,1,152,6.6,,,
Wendel Clark,26,TOR,LW,66,17,22,39,2,193,15,2,0,5,15,7,0,146,11.6,,,
Adam Creighton,27,TBL,C,83,19,20,39,-19,110,11,7,1,0,16,3,1,168,11.3,,,
Bobby Holík,22,NJD,LW,61,20,19,39,-6,76,13,7,0,4,12,7,0,180,11.1,,,
Yuri Khmylev,28,BUF,LW,68,20,19,39,6,28,17,0,3,3,13,5,1,122,16.4,,,
Mike Krushelnyski,32,TOR,LW,84,19,20,39,3,62,11,6,2,3,14,5,1,130,14.6,,,
Corey Millen,28,LAK,C,42,23,16,39,16,42,12,9,2,1,10,5,1,100,23.0,,,
Mike Craig,21,MNS,RW,70,15,23,38,-11,106,8,7,0,0,12,11,0,131,11.5,,,
Alex Kovalev,19,NYR,RW,65,20,18,38,-10,79,17,3,0,3,13,5,0,134,14.9,,,
Uwe Krupp,27,NYI,D,80,9,29,38,6,67,7,2,0,2,13,15,1,116,7.8,,,
Tom Kurvers,30,NYI,D,52,8,30,38,9,38,5,3,0,0,13,17,0,128,6.3,,,
Sergio Momesso,27,VAN,LW,84,18,20,38,11,200,14,4,0,1,16,4,0,146,12.3,,,
Doug Crossman,32,2TM,D,59,10,28,38,-7,28,6,4,0,1,13,15,0,78,12.8,,,
Doug Crossman,32,TBL,D,40,8,21,29,-4,18,6,2,0,1,10,11,0,54,14.8,,,
Doug Crossman,32,STL,D,19,2,7,9,-3,10,0,2,0,0,3,4,0,24,8.3,,,
Dirk Graham,33,CHI,RW,84,20,17,37,0,139,17,1,2,5,17,0,0,187,10.7,,,Selke-7
Valeri Kamensky,26,QUE,LW,32,15,22,37,13,14,10,2,3,0,15,5,2,94,16.0,,,
Teppo Numminen,24,WIN,D,66,7,30,37,4,33,3,3,1,0,23,7,0,103,6.8,,,
Rob Pearson,21,TOR,RW,78,23,14,37,-2,211,15,8,0,3,11,3,0,164,14.0,,,
Bob Beers,25,TBL,D,64,12,24,36,-25,70,5,7,0,0,7,16,1,138,8.7,,,
Claude Lapointe,24,QUE,C,74,10,26,36,5,98,10,0,0,1,25,1,0,91,11.0,,,Selke-14
Brian Leetch,24,NYR,D,36,6,30,36,2,26,3,2,1,1,8,22,0,150,4.0,,,
Dave Reid,28,BOS,LW,65,20,16,36,12,10,14,1,5,2,12,1,3,116,17.2,,,Byng-17
Tommy Sjödin,27,MNS,D,77,7,29,36,-25,30,2,5,0,1,6,23,0,175,4.0,,,
Eric Weinrich,26,HAR,D,79,7,29,36,-11,76,5,0,2,2,20,8,1,104,6.7,,,
Zdeno Cíger,23,2TM,RW,64,13,23,36,-13,8,11,2,0,2,16,7,0,106,12.3,,,
Zdeno Cíger,23,NJD,RW,27,4,8,12,-8,2,2,2,0,1,6,2,0,39,10.3,,,
Zdeno Cíger,23,EDM,RW,37,9,15,24,-5,6,9,0,0,1,10,5,0,67,13.4,,,
Luciano Borsato,27,WIN,C,67,15,20,35,-1,38,13,1,1,3,19,0,1,101,14.9,,,
Shawn Burr,26,DET,LW,80,10,25,35,18,74,8,1,1,2,19,0,6,99,10.1,,,
Ted Donato,23,BOS,LW,82,15,20,35,2,61,10,3,2,5,9,11,0,118,12.7,,,
Peter Zezel,27,TOR,C,70,12,23,35,0,24,12,0,0,4,20,3,0,102,11.8,,,
Bill Guerin,22,NJD,RW,65,14,20,34,14,63,14,0,0,2,19,1,0,123,11.4,,,
Mark Howe,37,DET,D,60,3,31,34,22,22,0,3,0,0,14,17,0,72,4.2,,,Byng-12
