Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Roland Eriksson,23,MNS,C,78,21,39,60,-29,12,18,3,0,1,22,17,0,255,8.2,,,ASG
Billy Harris,26,NYI,RW,80,22,38,60,27,40,20,1,1,1,32,4,2,148,14.9,,,
Reed Larson,21,DET,D,75,19,41,60,-8,95,11,7,1,4,16,23,2,240,7.9,,,"ASG,ASnhl-10,Calder-5"
Rick Middleton,24,BOS,RW,79,25,35,60,41,8,23,2,0,6,32,3,0,171,14.6,,,
Pierre Larouche,22,2TM,C,64,23,37,60,19,11,20,3,0,1,28,9,0,137,16.8,,,
Pierre Larouche,22,PIT,C,20,6,5,11,-13,0,6,0,0,0,4,1,0,50,12.0,,,
Pierre Larouche,22,MTL,C,44,17,32,49,32,11,14,3,0,1,24,8,0,87,19.5,,,
Stan Mikita,37,CBH,C,76,18,41,59,17,35,12,6,0,2,31,10,0,201,9.0,,,
Bob Nystrom,25,NYI,RW,80,30,29,59,18,94,27,3,0,6,27,2,0,178,16.9,,,
Gregg Sheppard,28,BOS,C,54,23,36,59,17,24,17,5,1,7,24,11,1,160,14.4,,,
Guy Chouinard,21,ATF,C,73,28,30,58,7,8,17,11,0,1,18,12,0,146,19.2,,,
Réjean Houle,28,MTL,LW,76,30,28,58,39,50,27,3,0,5,16,10,2,143,21.0,,,
Eric Vail,24,ATF,LW,79,22,36,58,2,16,14,8,0,6,23,13,0,178,12.4,,,
Tim Young,22,MNS,C,78,23,35,58,-36,64,18,5,0,2,26,9,0,217,10.6,,,
Per-Olov Brasar,27,MNS,LW,77,20,37,57,-7,6,11,7,2,2,23,13,1,170,11.8,,,ASnhl-9
Bob Dailey,24,PHI,D,76,21,36,57,45,62,14,5,2,2,19,14,3,208,10.1,,,"ASG,ASnhl-10"
Mike Murphy,27,LAK,RW,72,20,36,56,-1,48,13,7,0,6,24,10,2,204,9.8,,,
Stefan Persson,23,NYI,D,66,6,50,56,19,54,3,3,0,0,18,32,0,77,7.8,,,
Gene Carr,26,2TM,C,75,19,37,56,-16,80,15,4,0,2,16,21,0,153,12.4,,,
Gene Carr,26,LAK,C,5,2,0,2,0,4,2,0,0,0,0,0,0,8,25.0,,,
Gene Carr,26,PIT,C,70,17,37,54,-16,76,13,4,0,2,16,21,0,145,11.7,,,
Don Murdoch,21,NYR,RW,66,27,28,55,-6,41,17,10,0,1,20,8,0,188,14.4,,,
Glen Sharpley,21,MNS,C,79,22,33,55,-34,42,16,6,0,3,25,6,2,215,10.2,,,
Tom Edur,23,2TM,D,78,10,45,55,1,28,7,3,0,1,30,14,1,173,5.8,,,ASnhl-16
Tom Edur,23,CLR,D,20,5,7,12,10,10,4,1,0,0,6,1,0,38,13.2,,,
Tom Edur,23,PIT,D,58,5,38,43,-9,18,3,2,0,1,24,13,1,135,3.7,,,
Don Marcotte,30,BOS,LW,77,20,34,54,31,16,14,4,2,0,28,4,2,161,12.4,,,Selke-3
Bobby Schmautz,32,BOS,RW,54,27,27,54,24,87,20,4,3,6,16,11,0,174,15.5,,,
John Van Boxmeer,25,CLR,D,80,12,42,54,-11,87,7,5,0,0,26,16,0,260,4.6,,,
Dennis Ververgaert,24,VAN,RW,80,21,33,54,-21,23,15,6,0,1,25,8,0,136,15.4,,,ASG
Yvan Cournoyer,34,MTL,RW,68,24,29,53,39,12,20,4,0,6,23,6,0,125,19.2,,,ASG
Harold Phillipoff,21,ATF,LW,67,17,36,53,27,128,15,2,0,2,33,3,0,132,12.9,,,
Paul Gardner,21,CLR,C,46,30,22,52,-17,29,17,13,0,3,12,10,0,133,22.6,,,
Stan Jonathan,22,BOS,LW,68,27,25,52,35,116,27,0,0,2,21,4,0,121,22.3,,,
Reggie Leach,27,PHI,RW,72,24,28,52,20,24,15,9,0,4,21,7,0,195,12.3,,,
Garry Unger,30,STL,C,80,32,20,52,-35,66,22,10,0,5,11,9,0,236,13.6,,,ASG
Syl Apps,30,2TM,C,79,19,33,52,-11,18,15,4,0,1,28,5,0,142,13.4,,,
Syl Apps,30,PIT,C,9,0,7,7,0,0,0,0,0,0,6,1,0,11,0.0,,,
Syl Apps,30,LAK,C,70,19,26,45,-11,18,15,4,0,1,22,4,0,131,14.5,,,
Dan Maloney,27,2TM,LW,79,19,33,52,-1,176,16,3,0,2,26,7,0,190,10.0,,,
Dan Maloney,27,DET,LW,66,16,29,45,4,151,13,3,0,1,22,7,0,163,9.8,,,
Dan Maloney,27,TOR,LW,13,3,4,7,-5,25,3,0,0,1,4,0,0,27,11.1,,,
Ted Bulley,22,CBH,LW,79,23,28,51,3,141,17,6,0,5,23,5,0,150,15.3,,,
Mike Fidler,21,CLE,LW,78,23,28,51,-12,38,19,4,0,3,22,6,0,181,12.7,,,
Bill Clement,27,ATF,C,70,20,30,50,18,34,16,1,3,4,24,6,0,105,19.0,,,ASG
Ron Ellis,33,TOR,RW,80,26,24,50,7,17,23,3,0,5,23,1,0,129,20.2,,,
Rick Kehoe,26,PIT,RW,70,29,21,50,-18,10,22,7,0,2,16,5,0,177,16.4,,,
Tiger Williams,23,TOR,LW,78,19,31,50,6,351,13,6,0,5,25,6,0,163,11.7,,,
J.P. Parisé,36,2TM,LW,79,21,29,50,3,39,19,2,0,0,28,1,0,129,16.3,,,
J.P. Parisé,36,NYI,LW,39,12,16,28,19,12,11,1,0,0,16,0,0,68,17.6,,,
J.P. Parisé,36,CLE,LW,40,9,13,22,-16,27,8,1,0,0,12,1,0,61,14.8,,,
Dennis Hextall,34,DET,C,78,16,33,49,-5,195,12,2,2,3,24,8,1,89,18.0,,,
Don Lever,25,VAN,LW,75,17,32,49,-29,58,11,6,0,1,28,4,0,169,10.1,,,
Kris Manery,23,CLE,C,78,22,27,49,-15,14,15,7,0,1,23,4,0,188,11.7,,,
Pierre Mondou,22,MTL,C,71,19,30,49,31,8,15,4,0,3,27,3,0,132,14.4,,,
Mel Bridgman,22,PHI,C,76,16,32,48,26,203,12,3,1,2,28,3,1,154,10.4,,,
Ross Lonsberry,30,PHI,LW,78,18,30,48,41,45,15,2,1,5,25,4,1,172,10.5,,,
Al MacAdam,25,CLE,LW,80,16,32,48,-17,42,13,3,0,1,24,6,2,149,10.7,,,
Pit Martin,34,2TM,C,74,16,32,48,-27,36,12,4,0,0,23,9,0,111,14.4,,,
Pit Martin,34,CBH,C,7,1,1,2,-1,0,1,0,0,0,1,0,0,7,14.3,,,
Pit Martin,34,VAN,RW,67,15,31,46,-26,36,11,4,0,0,22,9,0,104,14.4,,,
John Gould,28,ATF,LW,79,19,28,47,7,21,17,2,0,4,20,7,1,133,14.3,,,
Hilliard Graves,27,VAN,LW,80,21,26,47,-16,18,16,4,1,2,21,5,0,138,15.2,,,
Dennis Kearns,32,VAN,D,80,4,43,47,-39,27,3,1,0,2,21,22,0,101,4.0,,,
Brad Maxwell,20,MNS,D,75,18,29,47,-56,100,6,12,0,0,16,13,0,207,8.7,,,
Carol Vadnais,32,NYR,D,80,6,40,46,-24,115,2,3,1,1,18,22,0,164,3.7,,,ASG
Chuck Arnason,26,2TM,RW,69,25,21,46,-5,18,18,7,0,2,18,3,0,161,15.5,,,
Chuck Arnason,26,CLR,RW,29,4,8,12,-3,10,2,2,0,0,5,3,0,50,8.0,,,
Chuck Arnason,26,CLE,RW,40,21,13,34,-2,8,16,5,0,2,13,0,0,111,18.9,,,
Nick Libett,32,DET,LW,80,23,22,45,-2,46,21,1,1,1,17,4,1,155,14.8,,,
Don Saleski,28,PHI,RW,70,27,18,45,34,44,18,5,4,1,17,0,1,163,16.6,,,
Errol Thompson,27,2TM,LW,73,22,23,45,12,12,16,5,1,2,21,2,0,159,13.8,,,
Errol Thompson,27,TOR,LW,59,17,22,39,17,10,12,4,1,2,21,1,0,132,12.9,,,
Errol Thompson,27,DET,LW,14,5,1,6,-5,2,4,1,0,0,0,1,0,27,18.5,,,
Blair Chapman,21,PIT,RW,75,24,20,44,-12,37,20,4,0,2,17,3,0,182,13.2,,,
Dave Gardner,25,CLE,C,75,19,25,44,-15,10,17,2,0,3,18,7,0,107,17.8,,,
Gerry Meehan,31,WSH,C,78,19,24,43,-41,10,12,7,0,2,16,8,0,172,11.0,,,
Willi Plett,22,ATF,RW,78,22,21,43,-6,171,20,2,0,3,17,4,0,191,11.5,,,
Dave Taylor,22,LAK,RW,64,22,21,43,14,47,18,4,0,3,18,3,0,128,17.2,,,
Mike Kaszycki,21,NYI,C,58,13,29,42,15,24,10,3,0,2,26,3,0,85,15.3,,,
Guy Lapointe,29,MTL,D,49,13,29,42,46,19,9,4,0,2,15,13,1,148,8.8,,,"ASnhl-7,Norris-5"
Serge Savard,32,MTL,D,77,8,34,42,62,24,4,4,0,1,21,11,2,102,7.8,,,"ASG,ASnhl-5"
Paul Woods,22,DET,LW,80,19,23,42,17,52,14,3,2,4,18,4,1,107,17.8,,,
Bernie Federko,21,STL,C,72,17,24,41,-34,27,13,4,0,1,16,8,0,128,13.3,,,
Jere Gillis,21,VAN,LW,79,23,18,41,-24,35,21,2,0,2,13,5,0,154,14.9,,,
Jerry Korab,29,BUF,D,77,7,34,41,16,119,4,3,0,2,22,10,2,200,3.5,,,ASnhl-16
Gary McAdam,22,BUF,LW,79,19,22,41,5,44,17,2,0,5,19,3,0,160,11.9,,,
Doug Risebrough,24,MTL,C,72,18,23,41,31,97,17,1,0,3,22,1,0,116,15.5,,,
Gary Sargent,23,LAK,D,72,7,34,41,18,52,4,3,0,1,17,17,0,182,3.8,,,ASnhl-12
Dennis Owchar,24,2TM,D,82,10,31,41,-61,48,8,2,0,0,25,4,2,171,5.8,,,
Dennis Owchar,24,PIT,D,22,2,8,10,-12,23,2,0,0,0,7,0,1,51,3.9,,,
Dennis Owchar,24,CLR,D,60,8,23,31,-49,25,6,2,0,0,18,4,1,120,6.7,,,
J.P. Bordeleau,28,CBH,RW,76,15,25,40,8,32,13,0,2,3,17,8,0,103,14.6,,,
Ron Duguay,20,NYR,C,71,20,20,40,-17,43,17,3,0,1,16,4,0,128,15.6,,,
Yvon Lambert,27,MTL,LW,77,18,22,40,10,20,11,7,0,3,15,7,0,107,16.8,,,
Bob Miller,21,BOS,C,76,20,20,40,16,41,18,1,1,4,18,1,1,135,14.8,,,
Bob Murdoch,24,CLE,RW,71,14,26,40,-17,27,9,5,0,4,20,6,0,131,10.7,,,
Andy Spruce,23,CLR,LW,74,19,21,40,-7,43,16,3,0,1,19,2,0,119,16.0,,,
Inge Hammarström,30,2TM,LW,73,20,20,40,-21,4,16,4,0,2,14,6,0,170,11.8,,,
Inge Hammarström,30,TOR,LW,3,1,1,2,0,0,0,1,0,0,0,1,0,6,16.7,,,
Inge Hammarström,30,STL,LW,70,19,19,38,-21,4,16,3,0,2,14,5,0,164,11.6,,,
Gary Croteau,31,CLR,LW,62,17,22,39,-15,24,9,8,0,0,15,7,0,105,16.2,,,
Doug Jarvis,22,MTL,C,80,11,28,39,12,23,7,2,2,1,25,2,1,129,8.5,,,
Chris Oddleifson,27,VAN,C,78,17,22,39,-21,64,14,2,1,2,17,5,0,91,18.7,,,
André Savard,24,BUF,C,80,19,20,39,1,40,17,2,0,0,19,1,0,126,15.1,,,
Walt McKechnie,30,2TM,C,69,16,23,39,-20,12,13,3,0,0,18,5,0,119,13.4,,,
Walt McKechnie,30,WSH,C,16,4,1,5,-14,0,3,1,0,0,1,0,0,24,16.7,,,
Walt McKechnie,30,CLE,C,53,12,22,34,-6,12,10,2,0,0,17,5,0,95,12.6,,,
Red Berenson,38,STL,C,80,13,25,38,-20,12,12,0,1,2,15,10,0,140,9.3,,,
Ken Houston,24,ATF,RW,74,22,16,38,4,51,20,2,0,2,16,0,0,147,15.0,,,
Mike Milbury,25,BOS,D,80,8,30,38,51,151,8,0,0,0,29,1,0,83,9.6,,,
Grant Mulvey,21,CBH,RW,78,14,24,38,0,135,11,3,0,0,17,7,0,158,8.9,,,
Ric Seiling,20,BUF,RW,80,19,19,38,12,33,17,2,0,4,18,1,0,115,16.5,,,
Bobby Lalonde,26,ATF,C,73,14,23,37,5,28,14,0,0,0,17,6,0,95,14.7,,,
John Marks,29,CBH,LW,80,15,22,37,25,26,15,0,0,1,22,0,0,117,12.8,,,ASnhl-9
Robert Picard,20,WSH,D,75,10,27,37,-26,101,8,2,0,4,21,6,0,170,5.9,,,
Darcy Rota,24,CBH,LW,78,17,20,37,5,67,14,3,0,1,16,4,0,107,15.9,,,
Greg Smith,22,CLE,D,80,7,30,37,-24,92,5,2,0,0,20,9,1,148,4.7,,,
Tom Williams,26,LAK,LW,58,15,22,37,-14,9,9,6,0,2,18,4,0,144,10.4,,,
Pat Boutette,25,TOR,LW,80,17,19,36,-1,120,15,2,0,1,18,1,0,131,13.0,,,
Rick Hampton,21,CLE,D,77,18,18,36,-24,19,15,3,0,0,12,6,0,160,11.3,,,
Bill Lochead,23,DET,RW,77,20,16,36,7,47,18,2,0,3,14,2,0,123,16.3,,,
Rick Smith,29,BOS,D,79,7,29,36,68,69,7,0,0,0,27,2,0,117,6.0,,,
John Wensink,24,BOS,LW,80,16,20,36,24,181,15,1,0,3,20,0,0,131,12.2,,,
Dave Schultz,28,2TM,LW,74,11,25,36,-8,405,11,0,0,1,23,2,0,111,9.9,,,
Dave Schultz,28,LAK,LW,8,2,0,2,1,27,2,0,0,0,0,0,0,10,20.0,,,
Dave Schultz,28,PIT,LW,66,9,25,34,-9,378,9,0,0,1,23,2,0,101,8.9,,,
Tom Bladon,25,PHI,D,79,11,24,35,32,57,9,1,1,1,17,7,0,156,7.1,,,ASG
Jocelyn Guevremont,26,BUF,D,66,7,28,35,25,46,7,0,0,1,14,12,2,162,4.3,,,
Dennis Polonich,24,DET,RW,79,16,19,35,-5,254,11,5,0,0,13,6,0,128,12.5,,,
Paul Holmgren,22,PHI,RW,62,16,18,34,23,190,14,2,0,1,13,5,0,91,17.6,,,
Larry Patey,24,STL,C,80,17,17,34,-20,29,14,3,0,3,16,1,0,131,13.0,,,
Doug Wilson,20,CBH,D,77,14,20,34,12,72,9,5,0,2,12,7,1,204,6.9,,,
Curt Bennett,29,2TM,LW,75,10,24,34,-26,64,9,1,0,1,22,2,0,134,7.5,,,
Curt Bennett,29,ATF,LW,25,3,7,10,-4,10,3,0,0,0,7,0,0,44,6.8,,,
Curt Bennett,29,STL,LW,50,7,17,24,-22,54,6,1,0,1,15,2,0,90,7.8,,,
Kent-Erik Andersson,26,MNS,RW,73,15,18,33,-16,4,12,3,0,1,13,4,1,122,12.3,,,
Ron Andruff,24,CLR,C,78,15,18,33,-15,31,15,0,0,1,14,4,0,135,11.1,,,
Wayne Bianchin,24,PIT,LW,61,20,13,33,-14,40,16,3,1,2,10,3,0,95,21.1,,,
Randy Manery,29,LAK,D,79,6,27,33,-12,61,3,3,0,0,18,8,1,169,3.6,,,
Danny Grant,31,2TM,RW,54,12,21,33,-4,8,7,5,0,0,16,5,0,106,11.3,,,
Danny Grant,31,DET,RW,13,2,2,4,-2,6,1,1,0,0,2,0,0,9,22.2,,,
Danny Grant,31,LAK,C,41,10,19,29,-2,2,6,4,0,0,14,5,0,97,10.3,,,
Dick Redmond,28,2TM,D,70,11,22,33,-1,32,4,7,0,1,12,10,0,178,6.2,,,
Dick Redmond,28,STL,D,28,4,11,15,-14,16,2,2,0,0,4,7,0,92,4.3,,,
Dick Redmond,28,ATF,D,42,7,11,18,13,16,2,5,0,1,8,3,0,86,8.1,,,
Rey Comeau,29,ATF,C,79,10,22,32,1,20,9,0,1,1,22,0,0,115,8.7,,,
Glenn Goldup,24,LAK,RW,66,14,18,32,-8,66,14,0,0,0,15,3,0,108,13.0,,,
Dave Hudson,28,CLR,C,60,10,22,32,-8,12,9,1,0,0,18,3,1,86,11.6,,,
Bob Kelly,27,PHI,LW,74,19,13,32,15,95,19,0,0,5,13,0,0,94,20.2,,,
Richard Mulhern,22,ATF,D,79,9,23,32,10,47,9,0,0,1,20,3,0,124,7.3,,,
Ron Zanussi,21,MNS,RW,68,15,17,32,-20,89,11,4,0,2,12,5,0,96,15.6,,,
Bob Gainey,24,MTL,LW,66,15,16,31,11,57,13,0,2,1,13,2,1,140,10.7,,,"ASG,ASnhl-6,Selke-1"
Cliff Koroll,31,CBH,RW,73,16,15,31,7,19,15,1,0,4,12,3,0,97,16.5,,,
Bob Murray,23,CBH,D,70,14,17,31,10,41,12,2,0,3,13,3,1,124,11.3,,,
Pete Stemkowski,34,LAK,C,80,13,18,31,1,33,13,0,0,2,18,0,0,134,9.7,,,
Bill Fairbairn,31,2TM,LW,66,14,17,31,-24,10,11,2,1,1,15,1,1,89,15.7,,,
Bill Fairbairn,31,MNS,LW,6,0,1,1,-1,0,0,0,0,0,1,0,0,7,0.0,,,
Bill Fairbairn,31,STL,LW,60,14,16,30,-23,10,11,2,1,1,14,1,1,82,17.1,,,
Wayne Merrick,25,2TM,C,55,12,19,31,-8,16,10,2,0,3,15,4,0,102,11.8,,,
Wayne Merrick,25,CLE,C,18,2,5,7,-10,8,2,0,0,0,3,2,0,42,4.8,,,
Wayne Merrick,25,NYI,C,37,10,14,24,2,8,8,2,0,3,12,2,0,60,16.7,,,
Lucien DeBlois,20,NYR,RW,71,22,8,30,-9,27,21,1,0,3,7,1,0,111,19.8,,,
Denis Dupéré,29,CLR,LW,54,15,15,30,9,4,11,2,2,4,11,3,1,67,22.4,,,
Steve Jensen,22,MNS,LW,74,13,17,30,-29,73,11,2,0,1,16,1,0,132,9.8,,,
Ron Sedlbauer,23,VAN,LW,62,18,12,30,-6,25,17,1,0,1,10,2,0,119,15.1,,,
Bruce Boudreau,23,TOR,C,40,11,18,29,7,12,10,1,0,2,14,4,0,71,15.5,,,
Garry Monahan,31,VAN,LW,67,10,19,29,2,28,10,0,0,1,14,4,1,105,9.5,,,
Dean Talafous,24,MNS,RW,75,13,16,29,-16,25,11,2,0,2,13,3,0,80,16.3,,,
Václav Nedomanský,33,DET,RW,63,11,17,28,-17,2,6,5,0,1,8,9,0,108,10.2,,,
Pierre Plante,26,CBH,RW,77,10,18,28,-3,59,10,0,0,2,18,0,0,102,9.8,,,
Jean Potvin,28,2TM,D,74,4,24,28,6,38,4,0,0,1,20,3,1,122,3.3,,,
Jean Potvin,28,NYI,D,34,1,10,11,11,8,1,0,0,0,9,0,1,36,2.8,,,
Jean Potvin,28,CLE,D,40,3,14,17,-5,30,3,0,0,1,11,3,0,86,3.5,,,
Lorne Henning,25,NYI,C,79,12,15,27,10,6,10,0,2,4,13,0,2,79,15.2,,,
Greg Joly,23,DET,D,79,7,20,27,-4,73,5,2,0,2,15,4,1,134,5.2,,,
Bob Girard,28,2TM,LW,77,9,18,27,-11,17,8,1,0,2,18,0,0,68,13.2,,,
Bob Girard,28,CLE,LW,25,0,4,4,-8,11,0,0,0,0,4,0,0,24,0.0,,,
Bob Girard,28,WSH,LW,52,9,14,23,-3,6,8,1,0,2,14,0,0,44,20.5,,,
Claire Alexander,32,VAN,D,32,8,18,26,-6,6,4,4,0,0,12,6,0,105,7.6,,,
Pierre Jarry,28,MNS,LW,35,9,17,26,-9,2,8,1,0,1,12,5,0,77,11.7,,,
Eddie Johnstone,23,NYR,RW,53,13,13,26,-3,44,10,2,1,0,8,4,1,91,14.3,,,
Ed Kea,30,ATF,D,60,3,23,26,25,40,3,0,0,0,20,2,1,77,3.9,,,
Bill Nyrop,25,MTL,D,72,5,21,26,56,37,2,1,2,1,21,0,0,71,7.0,,,
Phil Russell,25,CBH,D,57,6,20,26,18,139,5,0,1,1,14,6,0,132,4.5,,,ASnhl-13
Barry Dean,22,PHI,LW,56,7,18,25,12,34,7,0,0,2,16,2,0,76,9.2,,,
Gerry Hart,30,NYI,D,78,2,23,25,44,94,2,0,0,1,23,0,0,126,1.6,,,ASnhl-16
Bill Riley,27,WSH,RW,57,13,12,25,-15,125,8,5,0,0,8,4,0,67,19.4,,,
Dave Shand,21,ATF,D,80,2,23,25,23,94,2,0,0,0,22,1,0,82,2.4,,,
Fred Ahern,25,2TM,RW,74,8,17,25,-32,67,7,1,0,1,14,3,0,103,7.8,,,
Fred Ahern,25,CLE,RW,36,3,4,7,-16,48,3,0,0,1,4,0,0,36,8.3,,,
Fred Ahern,25,CLR,RW,38,5,13,18,-16,19,4,1,0,0,10,3,0,67,7.5,,,
Ernie Hicke,30,LAK,LW,41,9,15,24,7,18,8,1,0,2,14,1,0,60,15.0,,,
Jim Lorentz,30,BUF,C,70,9,15,24,-4,12,3,6,0,2,13,2,0,86,10.5,,,
Dale Tallon,27,CBH,D,75,4,20,24,3,66,1,2,1,2,20,0,0,98,4.1,,,
Mario Tremblay,21,MTL,RW,56,10,14,24,6,44,9,0,1,0,14,0,0,89,11.2,,,
