Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Ray Bourque,33,BOS,D,72,20,71,91,26,58,7,10,3,1,27,42,2,386,5.2,,,"ASG,ASnhl-1,Byng-8,Hart-6,Norris-1"
Vincent Damphousse,26,MTL,LW,84,40,51,91,0,75,27,13,0,10,26,24,1,274,14.6,,,ASnhl-4
Sergei Zubov,23,NYR,D,78,12,77,89,20,39,3,9,0,1,36,40,1,222,5.4,,,"ASnhl-5,Byng-9,Norris-4"
Kevin Stevens,28,PIT,LW,83,41,47,88,-24,155,20,21,0,4,27,20,0,284,14.4,,,ASnhl-8
Dale Hawerchuk,30,BUF,C,81,35,51,86,10,91,21,13,1,7,23,28,0,227,15.4,,,
Luc Robitaille,27,LAK,LW,83,44,42,86,-20,86,20,24,0,3,26,16,0,267,16.5,,,ASnhl-7
Theo Fleury,25,CGY,RW,83,40,45,85,30,186,23,16,1,6,31,12,2,278,14.4,,,ASnhl-7
Mats Sundin,22,QUE,C,84,32,53,85,1,60,24,6,2,4,29,21,3,226,14.2,,,
Joé Juneau,26,2TM,C,74,19,66,85,11,41,13,6,0,2,38,28,0,164,11.6,,,
Joé Juneau,26,BOS,C,63,14,58,72,11,35,10,4,0,2,34,24,0,142,9.9,,,
Joé Juneau,26,WSH,C,11,5,8,13,0,6,3,2,0,0,4,4,0,22,22.7,,,
Craig Janney,26,STL,C,69,16,68,84,-14,24,8,8,0,7,36,32,0,95,16.8,,,
Mark Messier,33,NYR,C,76,26,58,84,25,76,18,6,2,5,21,30,7,216,12.0,,,"ASG,ASnhl-9"
Gary Roberts,27,CGY,LW,73,41,43,84,37,145,26,12,3,5,25,17,1,202,20.3,,,"ASnhl-6,Selke-9"
Al MacInnis,30,CGY,D,75,28,54,82,35,95,15,12,1,5,18,34,2,324,8.6,,,"ASG,ASnhl-3,Norris-3"
Mikael Renberg,21,PHI,RW,83,38,44,82,8,36,29,9,0,1,30,14,0,195,19.5,,,"AR-1,Calder-3"
Steve Yzerman,28,DET,LW,58,24,58,82,11,36,14,7,3,3,38,17,3,217,11.1,,,
Keith Tkachuk,21,WIN,LW,84,41,40,81,-12,255,16,22,3,3,23,16,1,218,18.8,,,ASnhl-5
Russ Courtnall,28,DAL,RW,84,23,57,80,6,59,18,5,0,4,41,16,0,231,10.0,,,ASG
Adam Graves,25,NYR,LW,84,52,27,79,27,127,28,20,4,4,18,8,1,291,17.9,,,"ASG,ASnhl-2,Hart-8,Selke-5,Clancy-1"
Brian Leetch,25,NYR,D,84,23,56,79,28,67,5,17,1,4,18,36,2,328,7.0,,,"ASG,ASnhl-4,Byng-10,Norris-5"
Alexander Mogilny,24,BUF,RW,66,32,47,79,8,22,15,17,0,7,25,22,0,258,12.4,,,ASG
Alexei Yashin,20,OTT,C,83,30,49,79,-49,22,17,11,2,3,32,16,1,232,12.9,,,"ASG,Calder-4"
Scott Stevens,29,NJD,D,83,18,60,78,53,112,12,5,1,4,38,21,1,215,8.4,,,"ASG,ASnhl-2,Hart-7,Norris-2"
Paul Coffey,32,DET,D,80,14,63,77,28,106,9,5,0,3,30,31,2,278,5.0,,,"ASG,ASnhl-7,Norris-7"
Jari Kurri,33,LAK,RW,81,31,46,77,-24,48,13,14,4,3,18,25,3,198,15.7,,,
Wendel Clark,27,TOR,LW,64,46,30,76,10,115,25,21,0,8,19,11,0,275,16.7,,,ASnhl-9
Joe Nieuwendyk,27,CGY,C,64,36,39,75,19,51,21,14,1,7,25,14,0,191,18.8,,,ASG
Steve Thomas,30,NYI,RW,78,42,33,75,-9,139,25,17,0,5,20,13,0,249,16.9,,,
Pat Verbeek,29,HAR,RW,84,37,38,75,-15,177,21,15,1,3,27,10,1,226,16.4,,,
Nelson Emerson,26,WIN,RW,83,33,41,74,-38,80,24,4,5,6,15,25,1,282,11.7,,,
Cam Neely,28,BOS,RW,49,50,24,74,12,54,30,20,0,13,17,7,0,185,27.0,,,"ASnhl-2,Hart-9"
Doug Weight,23,EDM,C,84,24,50,74,-22,47,19,4,1,1,26,24,0,188,12.8,,,
Vyacheslav Kozlov,21,DET,LW,77,34,39,73,27,50,24,8,2,6,27,11,1,202,16.8,,,
Larry Murphy,32,PIT,D,84,17,56,73,10,44,10,7,0,4,31,24,1,236,7.2,,,"ASG,ASnhl-8,Norris-10"
Keith Primeau,22,DET,C,78,31,42,73,34,173,21,7,3,4,32,7,3,155,20.0,,,ASnhl-9
Stéphane Richer,27,NJD,RW,80,36,36,72,31,16,26,7,3,9,31,5,0,217,16.6,,,
Brian Bellows,29,MTL,RW,77,33,38,71,9,36,20,13,0,2,24,14,0,251,13.1,,,
Alexei Zhamnov,23,WIN,C,61,26,45,71,-20,62,19,7,0,1,23,22,0,196,13.3,,,
Geoff Courtnall,31,VAN,LW,82,26,44,70,15,123,13,12,1,2,25,17,2,264,9.8,,,
Garry Galley,30,PHI,D,81,10,60,70,-11,91,4,5,1,0,29,30,1,186,5.4,,,"ASG,ASnhl-17"
Derek King,26,NYI,LW,78,30,40,70,18,59,20,10,0,7,24,16,0,171,17.5,,,
John MacLean,29,NJD,LW,80,37,33,70,30,95,29,8,0,4,21,11,1,277,13.4,,,
Joe Mullen,36,PIT,LW,84,38,32,70,9,41,30,6,2,9,24,7,1,231,16.5,,,ASG
Joe Murphy,26,CHI,LW,81,31,39,70,1,111,20,7,4,4,19,19,1,222,14.0,,,
Mike Ridley,30,WSH,C,81,26,44,70,15,24,14,10,2,4,31,12,1,144,18.1,,,
Bob Kudelski,29,2TM,RW,86,40,30,70,-33,24,23,17,0,3,17,13,0,251,15.9,,,ASG
Bob Kudelski,29,OTT,RW,42,26,15,41,-25,14,14,12,0,1,8,7,0,127,20.5,,,
Bob Kudelski,29,FLA,RW,44,14,15,29,-8,10,9,5,0,2,9,6,0,124,11.3,,,
Benoît Hogue,27,NYI,LW,83,36,33,69,-7,73,22,9,5,3,24,9,0,218,16.5,,,
Ulf Dahlén,27,2TM,RW,78,25,44,69,-1,10,10,15,0,5,21,23,0,190,13.2,,,
Ulf Dahlén,27,DAL,RW,65,19,38,57,-1,10,7,12,0,3,18,20,0,147,12.9,,,
Ulf Dahlén,27,SJS,RW,13,6,6,12,0,0,3,3,0,2,3,3,0,43,14.0,,,
Jason Arnott,19,EDM,C,78,33,35,68,1,104,23,10,0,4,22,13,0,194,17.0,,,"AR-1,Calder-2"
Rob Blake,24,LAK,D,84,20,48,68,-7,137,13,7,0,6,19,26,3,304,6.6,,,"ASG,ASnhl-11"
Sergei Makarov,35,SJS,RW,80,30,38,68,11,78,20,10,0,5,27,11,0,155,19.4,,,
Cliff Ronning,28,VAN,C,76,25,43,68,7,42,15,10,0,4,25,18,0,197,12.7,,,
Geoff Sanderson,21,HAR,LW,82,41,26,67,-13,42,25,15,1,6,17,9,0,266,15.4,,,"ASG,ASnhl-7"
Todd Elik,27,2TM,C,79,25,41,66,-3,95,16,9,0,4,20,21,0,185,13.5,,,
Todd Elik,27,EDM,C,4,0,0,0,0,6,0,0,0,0,0,0,0,5,0.0,,,
Todd Elik,27,SJS,C,75,25,41,66,-3,89,16,9,0,4,20,21,0,180,13.9,,,
Jeff Brown,27,2TM,D,74,14,52,66,-11,56,7,7,0,3,15,34,3,237,5.9,,,
Jeff Brown,27,STL,D,63,13,47,60,-13,46,6,7,0,3,14,30,3,196,6.6,,,
Jeff Brown,27,VAN,D,11,1,5,6,2,10,1,0,0,0,1,4,0,41,2.4,,,
Valeri Kamensky,27,QUE,LW,76,28,37,65,12,42,22,6,0,1,28,8,1,170,16.5,,,
Brian Bradley,29,TBL,C,78,24,40,64,-8,56,18,6,0,2,25,15,0,180,13.3,,,ASG
Sandis Ozoliņš,21,SJS,D,81,26,38,64,16,24,22,4,0,3,24,13,1,157,16.6,,,"ASG,ASnhl-9,Calder-5,Norris-9"
Martin Straka,21,PIT,C,84,30,34,64,24,24,28,2,0,6,32,2,0,130,23.1,,,
Mike Gartner,34,2TM,RW,81,34,30,64,20,62,18,11,5,4,20,9,1,275,12.4,,,
Mike Gartner,34,NYR,RW,71,28,24,52,11,58,13,10,5,4,16,7,1,245,11.4,,,
Mike Gartner,34,TOR,RW,10,6,6,12,9,4,5,1,0,0,4,2,0,30,20.0,,,
Dave Gagner,29,DAL,LW,76,32,29,61,13,83,22,10,0,6,20,9,0,213,15.0,,,Selke-16
Trevor Linden,23,VAN,RW,84,32,29,61,6,73,20,10,2,3,19,10,0,234,13.7,,,
Chris Chelios,32,CHI,D,76,16,44,60,12,212,8,7,1,2,15,26,3,219,7.3,,,"ASG,ASnhl-6,Norris-6"
Steve Larmer,32,NYR,RW,68,21,39,60,14,41,11,6,4,7,22,15,2,146,14.4,,,Selke-13
Scott Mellanby,27,FLA,RW,80,30,30,60,0,149,13,17,0,4,23,7,0,204,14.7,,,
Donald Audette,24,BUF,RW,77,29,30,59,2,41,12,16,1,4,18,12,0,207,14.0,,,
Andrew Cassels,24,HAR,C,79,16,42,58,-21,37,7,8,1,3,21,18,3,126,12.7,,,
Yuri Khmylev,29,BUF,LW,72,27,31,58,13,49,16,11,0,4,12,17,2,171,15.8,,,
Dmitri Khristich,24,WSH,RW,83,29,29,58,-2,73,19,10,0,4,24,5,0,195,14.9,,,
Darrin Shannon,24,WIN,LW,77,21,37,58,-18,87,12,9,0,2,27,9,1,124,16.9,,,
Glen Wesley,25,BOS,D,81,14,44,58,1,64,7,6,1,1,11,33,0,265,5.3,,,
Al Iafrate,27,2TM,D,79,15,43,58,16,163,9,6,0,4,23,19,1,299,5.0,,,"ASG,ASnhl-15"
Al Iafrate,27,WSH,D,67,10,35,45,10,143,6,4,0,3,17,17,1,252,4.0,,,
Al Iafrate,27,BOS,D,12,5,8,13,6,20,3,2,0,1,6,2,0,47,10.6,,,
Tomas Sandström,29,2TM,LW,78,23,35,58,-7,83,19,4,0,3,25,10,0,193,11.9,,,
Tomas Sandström,29,LAK,LW,51,17,24,41,-12,59,13,4,0,2,14,10,0,121,14.0,,,
Tomas Sandström,29,PIT,LW,27,6,11,17,5,24,6,0,0,1,11,0,0,72,8.3,,,
Dino Ciccarelli,33,DET,RW,66,28,29,57,10,73,16,12,0,1,21,8,0,153,18.3,,,
Zdeno Cíger,24,EDM,RW,84,22,35,57,-11,8,14,8,0,1,24,10,1,158,13.9,,,
Vladimir Malakhov,25,NYI,D,76,10,47,57,29,80,6,4,0,2,24,23,0,235,4.3,,,ASnhl-11
Kirk Muller,27,MTL,C,76,23,34,57,-1,96,12,9,2,3,20,14,0,168,13.7,,,
Valeri Zelepukin,25,NJD,LW,82,26,31,57,36,70,18,8,0,0,27,4,0,155,16.8,,,"ASnhl-9,Selke-13"
Alex Kovalev,20,NYR,C,76,23,33,56,18,154,16,7,0,3,27,6,0,184,12.5,,,
Igor Larionov,33,SJS,C,60,18,38,56,20,40,13,3,2,2,25,13,0,72,25.0,,,"ASnhl-9,Hart-14,Selke-7"
Nicklas Lidström,23,DET,D,84,10,46,56,43,26,6,4,0,3,30,14,2,200,5.0,,,"ASnhl-17,Norris-8"
Marty McInnis,23,NYI,LW,81,25,31,56,31,24,17,3,5,3,25,5,1,136,18.4,,,
Derek Plante,23,BUF,C,77,21,35,56,4,24,12,8,1,2,17,18,0,147,14.3,,,Calder-5
Doug Brown,29,PIT,RW,77,18,37,55,19,18,16,2,0,1,36,1,0,152,11.8,,,
Murray Craven,29,VAN,C,78,15,40,55,5,30,12,2,1,3,25,12,3,115,13.0,,,
Petr Klíma,29,TBL,RW,75,28,27,55,-15,76,18,10,0,2,15,12,0,167,16.8,,,
Jyrki Lumme,27,VAN,D,83,13,42,55,3,50,9,1,3,3,23,15,4,161,8.1,,,
Michael Nylander,21,2TM,LW,73,13,42,55,8,30,9,4,0,1,35,7,0,95,13.7,,,
Michael Nylander,21,HAR,LW,58,11,33,44,-2,24,7,4,0,1,26,7,0,74,14.9,,,
Michael Nylander,21,CGY,LW,15,2,9,11,10,6,2,0,0,0,9,0,0,21,9.5,,,
Shayne Corson,27,EDM,LW,64,25,29,54,-8,118,14,11,0,3,19,10,0,171,14.6,,,ASG
Ted Donato,24,BOS,LW,84,22,32,54,0,59,11,9,2,1,26,4,2,158,13.9,,,
Teemu Selänne,23,WIN,RW,51,25,29,54,-23,22,14,11,0,2,17,12,0,191,13.1,,,ASG
Esa Tikkanen,29,NYR,LW,83,22,32,54,5,114,14,5,3,4,15,16,1,257,8.6,,,Selke-15
Pat Falloon,21,SJS,RW,83,22,31,53,-3,18,16,6,0,1,25,6,0,193,11.4,,,
Ray Ferraro,29,NYI,C,82,21,32,53,1,83,16,5,0,3,25,7,0,136,15.4,,,
Johan Garpenlöv,25,SJS,LW,80,18,35,53,9,28,11,7,0,3,27,8,0,125,14.4,,,
Neal Broten,34,DAL,C,79,17,35,52,10,62,14,2,1,1,23,9,3,153,11.1,,,Selke-7
Yves Racine,24,PHI,D,67,9,43,52,-11,48,3,5,1,1,16,27,0,142,6.3,,,
Mathieu Schneider,24,MTL,D,75,20,32,52,15,62,9,11,0,4,15,16,1,193,10.4,,,ASnhl-10
Terry Yake,25,MDA,RW,82,21,31,52,2,44,16,5,0,2,20,10,1,188,11.2,,,
Alexei Zhitnik,21,LAK,D,81,12,40,52,-11,101,1,11,0,1,22,18,0,227,5.3,,,
Bob Corkum,26,MDA,C,76,23,28,51,4,18,17,3,3,0,24,3,1,180,12.8,,,
Sylvain Côté,28,WSH,D,84,16,35,51,30,66,11,3,2,2,24,11,0,212,7.5,,,ASnhl-11
Alexandre Daigle,18,OTT,C,84,20,31,51,-45,40,16,4,0,2,20,10,1,168,11.9,,,
Mike Ricci,22,QUE,C,83,30,21,51,-9,113,14,13,3,6,16,5,0,138,21.7,,,
Bryan Smolinski,22,BOS,C,83,31,20,51,4,82,24,4,3,5,15,4,1,179,17.3,,,
Thomas Steen,33,WIN,C,76,19,32,51,-38,32,13,6,0,1,18,12,2,137,13.9,,,
Scott Young,26,QUE,RW,76,26,25,51,-4,14,19,6,1,1,14,11,0,236,11.0,,,
Jesse Bélanger,24,FLA,C,70,17,33,50,-4,16,6,11,0,3,21,12,0,104,16.3,,,
Igor Kravchuk,27,EDM,D,81,12,38,50,-12,16,7,5,0,2,19,19,0,197,6.1,,,
Robert Kron,26,HAR,RW,77,24,26,50,0,8,21,2,1,3,20,5,1,194,12.4,,,
Corey Millen,29,NJD,C,78,20,30,50,24,52,16,4,0,3,23,7,0,132,15.2,,,
Michal Pivoňka,28,WSH,LW,82,14,36,50,2,38,9,5,0,4,26,10,0,138,10.1,,,
Josef Beránek,24,PHI,LW,80,28,21,49,-2,85,22,6,0,2,18,3,0,182,15.4,,,
Sergei Nemchinov,30,NYR,C,76,22,27,49,13,36,18,4,0,6,21,3,3,144,15.3,,,
Kevin Miller,28,STL,RW,75,23,25,48,6,83,14,6,3,5,16,7,2,154,14.9,,,
Andrei Lomakin,29,FLA,LW,76,19,28,47,1,26,16,3,0,2,15,13,0,139,13.7,,,
Stu Barnes,23,2TM,C,77,23,24,47,4,38,14,8,1,3,16,8,0,172,13.4,,,
Stu Barnes,23,WIN,C,18,5,4,9,-1,8,3,2,0,0,3,1,0,24,20.8,,,
Stu Barnes,23,FLA,C,59,18,20,38,5,30,11,6,1,3,13,7,0,148,12.2,,,
Zarley Zalapski,25,2TM,D,69,10,37,47,-6,74,9,1,0,1,16,20,1,156,6.4,,,
Zarley Zalapski,25,HAR,D,56,7,30,37,-6,56,7,0,0,0,14,15,1,121,5.8,,,
Zarley Zalapski,25,CGY,D,13,3,7,10,0,18,2,1,0,1,2,5,0,35,8.6,,,
Steve Chiasson,26,DET,D,82,13,33,46,17,122,8,4,1,2,16,13,4,238,5.5,,,
Mike Keane,26,MTL,RW,80,16,30,46,6,119,8,6,2,2,18,11,1,129,12.4,,,
Grant Ledyard,32,DAL,D,84,9,37,46,7,42,3,6,0,1,17,20,0,177,5.1,,,
Bernie Nicholls,32,NJD,C,61,19,27,46,24,86,16,3,0,1,17,8,2,142,13.4,,,
Scott Niedermayer,20,NJD,D,81,10,36,46,34,42,5,5,0,2,26,9,1,135,7.4,,,
Denis Savard,32,TBL,C,74,18,28,46,-1,106,15,2,1,2,17,11,0,181,9.9,,,
Gilbert Dionne,23,MTL,LW,74,19,26,45,-9,31,16,3,0,5,19,7,0,162,11.7,,,
Brad May,22,BUF,LW,84,18,27,45,-6,171,15,3,0,3,18,9,0,166,10.8,,,
German Titov,28,CGY,LW,76,27,18,45,20,28,16,8,3,2,15,2,1,153,17.6,,,
Garry Valk,26,MDA,LW,78,18,27,45,8,100,13,4,1,5,21,4,2,165,10.9,,,
Paul Cavallini,28,DAL,D,74,11,33,44,13,82,5,6,0,3,21,10,2,145,7.6,,,
Dean Evason,29,DAL,C,80,11,33,44,-12,66,6,3,2,2,24,8,1,118,9.3,,,
Bill Guerin,23,NJD,RW,81,25,19,44,14,101,23,2,0,3,15,4,0,195,12.8,,,
Claude Lemieux,28,NJD,RW,79,18,26,44,13,86,13,5,0,5,18,7,1,181,9.9,,,
Peter Bondra,25,WSH,RW,69,24,19,43,22,40,20,4,0,2,13,6,0,200,12.0,,,
Danton Cole,27,TBL,RW,81,20,23,43,7,32,11,8,1,4,16,7,0,149,13.4,,,
Dave Ellett,29,TOR,D,68,7,36,43,6,42,2,5,0,1,12,24,0,146,4.8,,,
John LeClair,24,MTL,LW,74,19,24,43,17,32,18,1,0,1,21,3,0,153,12.4,,,
Dave McLlwain,27,OTT,LW,66,17,26,43,-40,48,15,1,1,1,19,4,3,115,14.8,,,
Gord Murphy,26,FLA,D,84,14,29,43,-11,71,5,9,0,2,10,19,0,172,8.1,,,
Tim Sweeney,26,MDA,LW,78,16,27,43,3,49,9,6,1,2,21,6,0,114,14.0,,,
Bob Beers,26,2TM,D,82,11,32,43,-22,86,5,6,0,0,14,18,0,187,5.9,,,
Bob Beers,26,TBL,D,16,1,5,6,-11,12,0,1,0,0,1,4,0,35,2.9,,,
Bob Beers,26,EDM,D,66,10,27,37,-11,74,5,5,0,0,13,14,0,152,6.6,,,
Randy Burridge,28,WSH,LW,78,25,17,42,-1,73,16,8,1,5,12,5,0,150,16.7,,,
Kevin Dineen,30,PHI,RW,71,19,23,42,-9,113,13,5,1,2,19,4,0,156,12.2,,,
Mike Donnelly,30,LAK,LW,81,21,21,42,2,34,15,4,2,3,15,5,1,177,11.9,,,
Patrick Flatley,30,NYI,RW,64,12,30,42,12,40,9,2,1,2,27,2,1,112,10.7,,,Selke-16
Chris Gratton,18,TBL,C,84,13,29,42,-25,123,7,5,1,2,18,11,0,161,8.1,,,
Calle Johansson,26,WSH,D,84,9,33,42,3,59,5,4,0,1,21,12,0,141,6.4,,,
Tony Amonte,23,2TM,RW,79,17,25,42,0,37,13,4,0,4,16,9,0,195,8.7,,,
Tony Amonte,23,NYR,RW,72,16,22,38,5,31,13,3,0,4,15,7,0,179,8.9,,,
Tony Amonte,23,CHI,RW,7,1,3,4,-5,6,0,1,0,0,1,2,0,16,6.3,,,
Shawn McEachern,24,2TM,C,76,20,22,42,14,34,15,0,5,1,18,3,1,159,12.6,,,
Shawn McEachern,24,LAK,C,49,8,13,21,1,24,5,0,3,0,11,1,1,81,9.9,,,
Shawn McEachern,24,PIT,C,27,12,9,21,13,10,10,0,2,1,7,2,0,78,15.4,,,
Tom Chorske,27,NJD,LW,76,21,20,41,14,32,19,1,1,4,18,0,2,131,16.0,,,
Richard Šmehlík,24,BUF,D,84,14,27,41,22,69,8,3,3,1,17,7,3,106,13.2,,,
Glenn Anderson,33,2TM,RW,85,21,20,41,-5,62,14,7,0,3,13,7,0,149,14.1,,,
Glenn Anderson,33,TOR,RW,73,17,18,35,-6,50,12,5,0,3,12,6,0,127,13.4,,,
Glenn Anderson,33,NYR,RW,12,4,2,6,1,12,2,2,0,0,1,1,0,22,18.2,,,
Brian Noonan,28,2TM,RW,76,18,23,41,7,69,8,10,0,6,14,9,0,160,11.3,,,
Brian Noonan,28,CHI,RW,64,14,21,35,2,57,6,8,0,3,12,9,0,134,10.4,,,
Brian Noonan,28,NYR,RW,12,4,2,6,5,12,2,2,0,3,2,0,0,26,15.4,,,
Travis Green,23,NYI,C,83,18,22,40,16,44,17,1,0,2,18,4,0,164,11.0,,,
Kevin Hatcher,27,WSH,D,72,16,24,40,-13,108,10,6,0,3,9,13,2,217,7.4,,,
Tom Kurvers,31,NYI,D,66,9,31,40,7,47,4,5,0,1,10,21,0,141,6.4,,,
Jeff Norton,28,SJS,D,64,7,33,40,16,36,6,1,0,0,23,10,0,92,7.6,,,
Lyle Odelein,25,MTL,D,79,11,29,40,8,276,5,6,0,2,15,13,1,116,9.5,,,
Brian Skrudland,30,FLA,C,79,15,25,40,13,136,13,0,2,1,24,0,1,110,13.6,,,Selke-3
Rick Tocchet,29,PIT,RW,51,14,26,40,-15,134,8,5,1,2,14,11,1,150,9.3,,,
John Tucker,29,TBL,LW,66,17,23,40,9,28,15,2,0,6,18,5,0,126,13.5,,,
Ray Whitney,21,SJS,C,61,14,26,40,2,14,13,1,0,0,18,8,0,82,17.1,,,
Dallas Drake,24,2TM,LW,62,13,27,40,-1,49,10,1,2,3,20,6,1,112,11.6,,,
Dallas Drake,24,DET,LW,47,10,22,32,5,37,9,0,1,2,16,5,1,78,12.8,,,
Dallas Drake,24,WIN,LW,15,3,5,8,-6,12,1,1,1,1,4,1,0,34,8.8,,,
Ron Sutter,30,2TM,C,73,15,25,40,2,90,10,5,0,2,23,2,0,108,13.9,,,
Ron Sutter,30,STL,C,36,6,12,18,-1,46,5,1,0,2,11,1,0,42,14.3,,,
Ron Sutter,30,QUE,C,37,9,13,22,3,44,5,4,0,0,12,1,0,66,13.6,,,
Doug Bodger,27,BUF,D,75,7,32,39,8,76,1,5,1,1,12,19,1,144,4.9,,,
Bill Houlder,26,MDA,D,80,14,25,39,-18,40,11,3,0,3,11,14,0,187,7.5,,,
Kelly Miller,30,WSH,LW,84,14,25,39,8,32,13,0,1,3,21,1,3,138,10.1,,,Selke-10
Guy Carbonneau,33,MTL,C,79,14,24,38,16,48,14,0,0,1,19,3,2,120,11.7,,,Selke-4
Brent Fedyk,26,PHI,RW,72,20,18,38,-14,74,15,5,0,1,16,2,0,104,19.2,,,
Dale Hunter,33,WSH,C,52,9,29,38,-4,131,8,1,0,1,23,6,0,61,14.8,,,
Trent Klatt,23,DAL,LW,61,14,24,38,13,30,11,3,0,2,18,6,0,86,16.3,,,
Jiří Šlégr,22,VAN,D,78,5,33,38,0,86,4,1,0,0,14,19,0,160,3.1,,,
Brent Sutter,31,CHI,C,73,9,29,38,17,43,4,3,2,0,24,3,2,127,7.1,,,Selke-16
Wes Walz,23,CGY,RW,53,11,27,38,20,16,10,1,0,0,19,8,0,79,13.9,,,
Randy Wood,30,BUF,LW,84,22,16,38,11,71,18,2,2,5,12,2,2,161,13.7,,,Selke-16
Stéphane Matteau,24,2TM,LW,77,19,19,38,15,57,16,3,0,2,15,1,3,135,14.1,,,
Stéphane Matteau,24,CHI,LW,65,15,16,31,10,55,13,2,0,2,12,1,3,113,13.3,,,
Stéphane Matteau,24,NYR,LW,12,4,3,7,5,2,3,1,0,0,3,0,0,22,18.2,,,
Greg Adams,30,VAN,LW,68,13,24,37,-1,20,7,5,1,2,16,5,3,139,9.4,,,
Mike Craig,22,DAL,RW,72,13,24,37,-14,139,10,3,0,2,15,9,0,150,8.7,,,
Iain Fraser,24,QUE,RW,60,17,20,37,-5,23,15,2,0,2,14,5,1,109,15.6,,,
Mario Lemieux,28,PIT,C,22,17,20,37,-2,32,10,7,0,4,12,8,0,92,18.5,,,
Dave Lowry,28,FLA,LW,80,15,22,37,-4,64,12,3,0,3,16,6,0,122,12.3,,,
Scott Pearson,24,EDM,LW,72,19,18,37,-4,165,16,3,0,7,15,3,0,160,11.9,,,
Joe Sacco,24,MDA,RW,84,19,18,37,-11,61,15,3,1,2,12,5,1,206,9.2,,,
Dmitri Mironov,28,TOR,D,76,9,27,36,5,78,6,3,0,0,12,15,0,147,6.1,,,
Mark Lamb,29,2TM,C,85,12,24,36,-44,72,7,4,1,2,15,7,2,124,9.7,,,
Mark Lamb,29,OTT,C,66,11,18,29,-41,56,6,4,1,1,10,6,2,105,10.5,,,
Mark Lamb,29,PHI,C,19,1,6,7,-3,16,1,0,0,1,5,1,0,19,5.3,,,
Éric Desjardins,24,MTL,D,84,12,23,35,-1,97,5,6,1,3,13,10,0,193,6.2,,,
Rob Gaudreau,24,SJS,RW,84,15,20,35,-10,28,9,6,0,4,11,9,0,151,9.9,,,
Keith Jones,25,WSH,RW,68,16,19,35,4,149,11,5,0,1,15,4,0,97,16.5,,,
Mike McPhee,33,DAL,LW,79,20,15,35,8,36,16,1,3,1,15,0,0,115,17.4,,,
Darryl Sydor,21,LAK,D,84,8,27,35,-9,94,7,1,0,0,17,9,1,146,5.5,,,
