Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Alex Delvecchio,39,DET,C,75,20,45,65,-17,22,11,9,0,5,36,9,0,123,16.3,,,
Stan Mikita,31,CBH,C,74,26,39,65,16,46,21,5,0,6,27,11,1,185,14.1,,,ASG
Guy Lafleur,20,MTL,RW,73,29,35,64,27,48,24,5,0,5,27,8,0,187,15.5,,,
Bill Goldsworthy,27,MNS,RW,78,31,31,62,11,59,25,6,0,8,19,12,0,295,10.5,,,ASG
André Boudrias,28,VAN,LW,78,27,34,61,-34,26,21,6,0,5,23,11,0,224,12.1,,,
Orland Kurtenbach,35,VAN,C,78,24,37,61,-1,48,16,5,3,1,24,13,0,160,15.0,,,
Syl Apps,24,PIT,C,72,15,44,59,17,78,11,3,1,1,33,11,0,164,9.1,,,
Bill Fairbairn,25,NYR,RW,78,22,37,59,35,53,16,2,4,6,31,4,2,139,15.8,,,
Derek Sanderson,25,BOS,C,78,25,33,58,25,108,18,0,7,2,28,0,5,198,12.6,,,
Paul Henderson,29,TOR,LW,73,38,19,57,11,32,25,12,1,5,16,3,0,191,19.9,,,ASG
Bobby Rousseau,31,NYR,C,78,21,36,57,9,12,16,4,1,6,19,16,1,180,11.7,,,
J.C. Tremblay,33,MTL,D,76,6,51,57,53,24,3,3,0,2,24,25,2,130,4.6,,,"ASG,Norris-5"
Jude Drouin,23,MNS,C,63,13,43,56,4,31,10,3,0,5,27,16,0,213,6.1,,,
Ken Hodge,27,BOS,RW,60,16,40,56,39,81,15,0,1,2,35,4,1,140,11.4,,,
Murray Oliver,34,MNS,C,77,27,29,56,9,16,20,7,0,4,18,11,0,191,14.1,,,
Mike Walton,27,BOS,C,76,28,28,56,23,45,22,6,0,4,23,5,0,236,11.9,,,
Juha Widing,24,LAK,C,78,27,28,55,-35,26,24,3,0,3,18,10,0,192,14.1,,,
Gerry Pinder,23,CGS,LW,74,23,31,54,-18,59,15,7,1,1,20,11,0,140,16.4,,,
Tim Ecclestone,24,DET,RW,72,18,35,53,-21,33,8,10,0,1,24,11,0,189,9.5,,,
Nick Libett,26,DET,LW,77,31,22,53,7,50,22,6,3,5,17,5,0,219,14.2,,,
Jean Pronovost,26,PIT,RW,68,30,23,53,13,12,26,3,1,3,16,6,1,214,14.0,,,
Marc Tardif,22,MTL,LW,75,31,22,53,15,81,22,9,0,4,15,7,0,203,15.3,,,
Ralph Backstrom,34,LAK,C,76,23,29,52,-22,22,15,7,1,4,22,5,2,181,12.7,,,
Wayne Cashman,26,BOS,LW,74,23,29,52,41,103,22,1,0,3,27,2,0,150,15.3,,,
Frank St. Marseille,32,STL,C,78,16,36,52,5,34,15,1,0,1,28,8,0,228,7.0,,,
Jocelyn Guevremont,20,VAN,D,75,13,38,51,-28,44,10,3,0,1,25,12,1,210,6.2,,,
Butch Goring,22,LAK,C,74,21,29,50,-11,2,18,3,0,2,21,8,0,137,15.3,,,
Gary Dornhoefer,28,PHI,RW,75,17,32,49,-15,183,12,2,3,2,21,10,1,167,10.2,,,
Guy Lapointe,23,MTL,D,69,11,38,49,13,58,7,4,0,4,22,15,1,227,4.8,,,
Lou Nanne,30,MNS,RW,78,21,28,49,-6,27,14,7,0,6,21,7,0,154,13.6,,,
Greg Polis,21,PIT,LW,76,30,19,49,-3,38,22,8,0,0,17,2,0,208,14.4,,,ASG
Jack Egers,23,2TM,RW,80,23,26,49,8,48,17,6,0,2,16,10,0,223,10.3,,,
Jack Egers,23,NYR,RW,17,2,1,3,3,14,1,1,0,0,0,1,0,13,15.4,,,
Jack Egers,23,STL,LW,63,21,25,46,5,34,16,5,0,2,16,9,0,210,10.0,,,
Dave Keon,31,TOR,C,72,18,30,48,1,4,14,2,2,5,16,14,0,265,6.8,,,
Jim Pappin,32,CBH,RW,64,27,21,48,4,38,25,1,1,5,16,3,2,145,18.6,,,
Ron Ellis,27,TOR,RW,78,23,24,47,6,17,19,4,0,7,17,7,0,191,12.0,,,
Chico Maki,32,CBH,RW,62,13,34,47,44,22,9,3,1,2,28,4,2,136,9.6,,,ASG
Wayne Maki,27,VAN,LW,76,22,25,47,-4,41,17,5,0,3,20,5,0,160,13.8,,,
Dean Prentice,39,MNS,LW,71,20,27,47,5,14,13,7,0,1,22,5,0,206,9.7,,,
Dave Balon,33,2TM,LW,75,23,24,47,-9,23,16,7,0,4,14,9,1,133,17.3,,,
Dave Balon,33,NYR,LW,16,4,5,9,5,2,3,1,0,1,4,0,1,30,13.3,,,
Dave Balon,33,VAN,LW,59,19,19,38,-14,21,13,6,0,3,10,9,0,103,18.4,,,
Gerry Meehan,25,BUF,C,77,19,27,46,-28,12,15,4,0,2,22,5,0,164,11.6,,,
Ron Schock,28,PIT,C,77,17,29,46,-9,22,12,3,2,1,22,7,0,151,11.3,,,
Bobby Sheehan,23,CGS,C,78,20,26,46,-16,12,17,2,1,3,19,7,0,170,11.8,,,
Cliff Koroll,25,CBH,RW,76,22,23,45,18,51,18,4,0,6,19,4,0,136,16.2,,,
Dick Redmond,22,CGS,D,74,10,35,45,-11,76,8,2,0,0,20,14,1,254,3.9,,,
Gary Sabourin,28,STL,RW,77,28,17,45,3,52,24,4,0,7,12,5,0,236,11.9,,,
Ken Schinkel,39,PIT,RW,74,15,30,45,-10,8,14,1,0,1,21,8,1,154,9.7,,,
Jim Johnson,29,2TM,C,74,21,24,45,-21,18,9,8,4,1,16,6,2,139,15.1,,,
Jim Johnson,29,PHI,C,46,13,15,28,-20,12,6,5,2,1,9,5,1,86,15.1,,,
Jim Johnson,29,LAK,C,28,8,9,17,-1,6,3,3,2,0,7,1,1,53,15.1,,,
Serge Bernier,24,2TM,C,70,23,22,45,-17,63,17,6,0,4,13,9,0,217,10.6,,,
Serge Bernier,24,PHI,C,44,12,11,23,-21,51,7,5,0,3,7,4,0,120,10.0,,,
Serge Bernier,24,LAK,C,26,11,11,22,4,12,10,1,0,1,6,5,0,97,11.3,,,
Bryan Hextall,30,PIT,C,78,20,24,44,-26,126,15,5,0,5,20,4,0,145,13.8,,,
Henri Richard,35,MTL,C,78,12,32,44,10,48,12,0,0,1,29,3,0,175,6.9,,,
Dale Tallon,21,VAN,D,69,17,27,44,-25,78,6,11,0,1,22,5,0,240,7.1,,,ASG
Ed Westfall,31,BOS,RW,77,18,26,44,28,19,16,0,2,5,20,0,6,123,14.6,,,
Wayne Connelly,32,2TM,RW,68,19,25,44,-21,14,11,8,0,3,14,11,0,199,9.5,,,
Wayne Connelly,32,STL,RW,15,5,5,10,-6,2,3,2,0,0,2,3,0,48,10.4,,,
Wayne Connelly,32,VAN,RW,53,14,20,34,-15,12,8,6,0,3,12,8,0,151,9.3,,,
Carol Vadnais,26,2TM,D,68,18,26,44,-19,143,11,7,0,2,16,9,1,176,10.2,,,ASG
Carol Vadnais,26,CGS,D,52,14,20,34,-21,106,7,7,0,2,11,8,1,139,10.1,,,
Carol Vadnais,26,BOS,D,16,4,6,10,2,37,4,0,0,0,5,1,0,37,10.8,,,
Danny Grant,25,MNS,LW,78,18,25,43,0,18,12,6,0,0,13,12,0,212,8.5,,,
Mike Murphy,21,STL,RW,63,20,23,43,-4,19,15,5,0,3,14,9,0,176,11.4,,,
Simon Nolet,30,PHI,RW,67,23,20,43,5,22,17,6,0,5,14,6,0,201,11.4,,,ASG
Rod Seiling,27,NYR,D,78,5,36,41,53,62,4,0,1,2,31,4,1,168,3.0,,,ASG
Pat Stapleton,31,CBH,D,78,3,38,41,43,45,1,2,0,2,23,13,2,133,2.3,,,"ASG,ASnhl-2,Norris-4"
Ivan Boldirev,22,2TM,C,68,16,25,41,-14,60,10,4,2,2,14,11,0,111,14.4,,,
Ivan Boldirev,22,BOS,C,11,0,2,2,1,6,0,0,0,0,2,0,0,2,0.0,,,
Ivan Boldirev,22,CGS,C,57,16,23,39,-15,54,10,4,2,2,12,11,0,109,14.7,,,
Mike Corrigan,26,2TM,RW,75,15,26,41,-15,120,11,4,0,1,24,2,0,144,10.4,,,
Mike Corrigan,26,VAN,RW,19,3,4,7,-8,27,2,1,0,0,4,0,0,42,7.1,,,
Mike Corrigan,26,LAK,RW,56,12,22,34,-7,93,9,3,0,1,20,2,0,102,11.8,,,
Bill Collins,28,DET,RW,71,15,25,40,3,38,13,2,0,2,22,3,0,157,9.6,,,
Bruce MacGregor,30,NYR,RW,75,19,21,40,24,22,15,1,3,5,19,1,1,137,13.9,,,
Bill Flett,28,2TM,RW,76,18,22,40,-24,44,14,4,0,1,20,2,0,229,7.9,,,
Bill Flett,28,LAK,RW,45,7,12,19,-29,18,6,1,0,0,11,1,0,113,6.2,,,
Bill Flett,28,PHI,RW,31,11,10,21,5,26,8,3,0,1,9,1,0,116,9.5,,,
Bob Berry,28,LAK,LW,78,17,22,39,-24,44,14,3,0,3,20,2,0,102,16.7,,,
Eddie Shack,34,2TM,LW,68,16,23,39,-6,46,8,8,0,2,10,13,0,139,11.5,,,
Eddie Shack,34,BUF,LW,55,11,14,25,-11,34,7,4,0,0,6,8,0,92,12.0,,,
Eddie Shack,34,PIT,LW,13,5,9,14,5,12,1,4,0,2,4,5,0,47,10.6,,,
Claude Larose,29,MTL,RW,77,20,18,38,9,64,16,1,3,4,15,1,2,169,11.8,,,
Réal Lemieux,27,LAK,LW,78,13,25,38,-40,28,11,2,0,0,20,5,0,102,12.7,,,
Gary Bergman,33,DET,D,75,6,31,37,7,138,5,1,0,0,21,9,1,141,4.3,,,
Jim Neilson,31,NYR,D,78,7,30,37,38,56,5,2,0,0,25,5,0,183,3.8,,,
J.P. Parisé,30,MNS,LW,71,19,18,37,11,70,13,6,0,3,13,5,0,183,10.4,,,
Bob Pulford,35,LAK,LW,73,13,24,37,-27,48,10,2,1,0,18,5,1,170,7.6,,,
Ross Lonsberry,24,2TM,LW,82,16,21,37,-27,61,15,1,0,0,19,2,0,200,8.0,,,ASG
Ross Lonsberry,24,LAK,LW,50,9,14,23,-18,39,8,1,0,0,13,1,0,112,8.0,,,
Ross Lonsberry,24,PHI,LW,32,7,7,14,-9,22,7,0,0,0,6,1,0,88,8.0,,,
Rick Foley,26,PHI,D,58,11,25,36,-15,168,6,5,0,0,9,16,0,124,8.9,,,
Jim Harrison,24,TOR,C,66,19,17,36,-3,104,14,5,0,1,15,2,0,149,12.8,,,
Ted Irvine,27,NYR,LW,78,15,21,36,7,66,15,0,0,1,20,1,0,164,9.1,,,
Jim McKenny,25,TOR,D,76,5,31,36,3,27,3,2,0,0,15,15,1,156,3.2,,,
Doug Mohns,38,MNS,D,78,6,30,36,6,82,2,4,0,3,14,16,0,143,4.2,,,ASG
Al Karlander,25,DET,C,71,15,20,35,13,29,15,0,0,5,15,5,0,93,16.1,,,
Norm Ferguson,26,CGS,RW,77,14,20,34,-7,13,10,4,0,3,17,3,0,94,14.9,,,
Al Hamilton,25,BUF,D,76,4,30,34,-12,105,3,1,0,1,25,5,0,91,4.4,,,
Gilles Marotte,26,LAK,D,72,10,24,34,-33,83,6,4,0,1,15,8,1,203,4.9,,,
Bob Nevin,33,MNS,RW,72,15,19,34,6,6,13,2,0,2,15,4,0,96,15.6,,,
Ron Stackhouse,22,2TM,D,79,6,28,34,-11,89,5,1,0,0,19,8,1,130,4.6,,,
Ron Stackhouse,22,CGS,D,6,1,3,4,0,8,1,0,0,0,1,1,1,13,7.7,,,
Ron Stackhouse,22,DET,D,73,5,25,30,-11,81,4,1,0,0,18,7,0,117,4.3,,,
Jim Roberts,31,2TM,D,77,12,22,34,7,57,6,1,5,1,18,2,2,115,10.4,,,
Jim Roberts,31,STL,RW,26,5,7,12,4,8,2,1,2,0,4,2,1,46,10.9,,,
Jim Roberts,31,MTL,D,51,7,15,22,3,49,4,0,3,1,14,0,1,69,10.1,,,
Darryl Edestrand,26,PIT,D,77,10,23,33,-11,52,7,2,1,3,18,5,0,156,6.4,,,
Reggie Leach,21,2TM,RW,73,13,20,33,10,19,11,2,0,3,19,1,0,104,12.5,,,
Reggie Leach,21,BOS,RW,56,7,13,20,8,12,7,0,0,2,13,0,0,66,10.6,,,
Reggie Leach,21,CGS,RW,17,6,7,13,2,7,4,2,0,1,6,1,0,38,15.8,,,
Stan Gilbertson,27,CGS,LW,78,16,16,32,-5,47,13,3,0,2,13,3,0,141,11.3,,,
Joey Johnston,22,CGS,LW,77,15,17,32,-29,107,15,0,0,3,17,0,0,156,9.6,,,
Darryl Sittler,21,TOR,C,74,15,17,32,-1,44,14,1,0,4,15,2,0,174,8.6,,,
Wayne Carleton,25,CGS,C,76,17,14,31,-27,45,13,4,0,0,13,0,1,188,9.0,,,
Terry Crisp,28,STL,C,75,13,18,31,7,12,6,1,6,3,13,1,4,94,13.8,,,
Bobby Leiter,30,PIT,C,78,14,17,31,-25,18,9,5,0,3,14,3,0,147,9.5,,,
Walt McKechnie,24,CGS,C,56,11,20,31,0,40,8,2,1,1,12,7,1,111,9.9,,,
Garry Monahan,25,TOR,LW,78,14,17,31,3,49,11,2,1,2,13,3,1,186,7.5,,,
Christian Bordeleau,24,2TM,LW,66,14,17,31,-10,12,12,2,0,2,14,3,0,153,9.2,,,
Christian Bordeleau,24,STL,LW,41,8,9,17,-15,6,7,1,0,1,7,2,0,118,6.8,,,
Christian Bordeleau,24,CBH,LW,25,6,8,14,5,6,5,1,0,1,7,1,0,35,17.1,,,
Dallas Smith,30,BOS,D,78,8,22,30,36,132,7,0,1,1,22,0,0,111,7.2,,,ASG
Phil Roberto,23,2TM,RW,76,15,15,30,1,98,15,0,0,0,14,1,0,205,7.3,,,
Phil Roberto,23,MTL,RW,27,3,2,5,3,22,3,0,0,0,2,0,0,35,8.6,,,
Phil Roberto,23,STL,RW,49,12,13,25,-2,76,12,0,0,0,12,1,0,170,7.1,,,
Nick Harbaruk,28,PIT,RW,78,12,17,29,-13,46,9,3,0,1,16,1,0,141,8.5,,,
Doug Jarrett,27,CBH,D,78,6,23,29,39,68,4,2,0,1,23,0,0,123,4.9,,,
Dennis Kearns,26,VAN,D,73,3,26,29,-26,59,1,2,0,0,11,15,0,103,2.9,,,
Bob Kelly,21,PHI,LW,78,14,15,29,17,157,14,0,0,3,14,1,0,117,12.0,,,
Rosaire Paiement,26,VAN,RW,69,10,19,29,-39,117,9,1,0,1,17,2,0,177,5.6,,,
Barclay Plager,30,STL,D,78,7,22,29,7,176,4,1,2,0,18,3,1,128,5.5,,,
Leon Rochefort,32,DET,RW,64,17,12,29,1,10,17,0,0,3,10,1,1,97,17.5,,,
Bill White,32,CBH,D,76,7,22,29,43,58,7,0,0,0,20,2,0,122,5.7,,,"ASG,ASnhl-2,Norris-3"
Phil Goyette,38,2TM,C,45,4,25,29,-10,14,0,4,0,0,11,14,0,43,9.3,,,
Phil Goyette,38,BUF,C,37,3,21,24,-9,14,0,3,0,0,9,12,0,33,9.1,,,
Phil Goyette,38,NYR,C,8,1,4,5,-1,0,0,1,0,0,2,2,0,10,10.0,,,
Réjean Houle,22,MTL,LW,77,11,17,28,8,21,10,1,0,1,15,2,0,145,7.6,,,
Jacques Laperrière,30,MTL,D,73,3,25,28,34,50,1,2,0,0,19,3,3,97,3.1,,,
Pete Stemkowski,28,NYR,C,59,11,17,28,0,53,10,1,0,1,14,3,0,159,6.9,,,
Paul Shmyr,26,CGS,D,69,6,21,27,-27,156,6,0,0,0,18,1,2,82,7.3,,,
René Robert,23,2TM,RW,61,13,14,27,-16,44,7,6,0,2,9,5,0,113,11.5,,,
René Robert,23,PIT,RW,49,7,11,18,-11,42,4,3,0,2,8,3,0,71,9.9,,,
René Robert,23,BUF,RW,12,6,3,9,-5,2,3,3,0,0,1,2,0,42,14.3,,,
Bill Lesuk,25,2TM,LW,72,11,16,27,-12,45,8,3,0,2,8,7,1,163,6.7,,,
Bill Lesuk,25,PHI,LW,45,7,6,13,-14,31,5,2,0,1,2,3,1,116,6.0,,,
Bill Lesuk,25,LAK,LW,27,4,10,14,2,14,3,1,0,1,6,4,0,47,8.5,,,
Arnie Brown,30,DET,D,77,2,23,25,-13,84,2,0,0,1,22,1,0,107,1.9,,,
Charlie Burns,35,MNS,LW,77,11,14,25,5,24,10,0,1,2,11,2,1,88,12.5,,,
Guy Charron,23,DET,LW,64,9,16,25,-8,14,9,0,0,1,14,2,0,119,7.6,,,
Bobby Schmautz,26,VAN,RW,60,12,13,25,-10,82,11,1,0,0,10,3,0,137,8.8,,,
Jim Lorentz,24,3TM,C,52,10,15,25,-21,24,8,2,0,1,12,3,0,102,9.8,,,
Jim Lorentz,24,STL,C,12,0,1,1,-8,12,0,0,0,0,1,0,0,16,0.0,,,
Jim Lorentz,24,NYR,C,5,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,
Jim Lorentz,24,BUF,C,35,10,14,24,-12,12,8,2,0,1,11,3,0,85,11.8,,,
Mike Byers,25,2TM,RW,74,13,12,25,-33,23,10,3,0,2,8,4,0,117,11.1,,,
Mike Byers,25,LAK,RW,28,4,5,9,-13,11,4,0,0,1,2,3,0,48,8.3,,,
Mike Byers,25,BUF,RW,46,9,7,16,-20,12,6,3,0,1,6,1,0,69,13.0,,,
Steve Atkinson,23,BUF,RW,67,14,10,24,-23,26,11,3,0,0,8,2,0,122,11.5,,,
Gary Croteau,25,CGS,RW,73,12,12,24,-19,11,11,1,0,1,12,0,0,107,11.2,,,
Chris Evans,25,2TM,D,63,6,18,24,-20,98,4,2,0,0,13,5,0,99,6.1,,,
Chris Evans,25,BUF,D,61,6,18,24,-20,98,4,2,0,0,13,5,0,99,6.1,,,
Chris Evans,25,STL,LW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Barry Gibbs,23,MNS,D,75,4,20,24,4,128,2,1,1,0,15,4,1,160,2.5,,,
Larry Johnston,28,DET,D,65,4,20,24,21,111,4,0,0,0,19,0,1,59,6.8,,,
Bill Clement,21,PHI,C,49,9,14,23,-14,39,9,0,0,1,11,2,1,94,9.6,,,
Jim Dorey,24,2TM,D,51,4,19,23,10,56,3,1,0,2,16,3,0,104,3.8,,,
Jim Dorey,24,TOR,D,50,4,19,23,10,56,3,1,0,2,16,3,0,104,3.8,,,
Jim Dorey,24,NYR,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Ernie Hicke,24,CGS,RW,68,11,12,23,-11,55,8,3,0,2,9,3,0,112,9.8,,,
Al McDonough,21,2TM,RW,68,10,13,23,-14,16,8,2,0,1,5,8,0,141,7.1,,,
Al McDonough,21,LAK,RW,31,3,2,5,-8,8,2,1,0,0,1,1,0,28,10.7,,,
Al McDonough,21,PIT,RW,37,7,11,18,-6,8,6,1,0,1,4,7,0,113,6.2,,,
Doug Barrie,25,2TM,D,75,5,18,23,-31,92,4,1,0,1,14,4,0,93,5.4,,,
Doug Barrie,25,BUF,D,27,2,5,7,-21,45,2,0,0,1,5,0,0,24,8.3,,,
Doug Barrie,25,LAK,D,48,3,13,16,-10,47,2,1,0,0,9,4,0,69,4.3,,,
Ace Bailey,23,BOS,LW,73,9,13,22,11,64,9,0,0,0,13,0,0,64,14.1,,,
Brent Hughes,28,PHI,D,63,2,20,22,7,35,2,0,0,0,8,11,1,93,2.2,,,
Duane Rupp,33,PIT,D,34,4,18,22,0,32,4,0,0,0,15,3,0,91,4.4,,,
Ted Taylor,29,VAN,LW,69,9,13,22,-19,88,9,0,0,0,13,0,0,82,11.0,,,
Keith Magnuson,24,CBH,D,74,2,19,21,50,201,2,0,0,0,17,1,1,83,2.4,,,ASG
Tom Reid,25,MNS,D,78,6,15,21,14,107,5,1,0,1,13,2,0,111,5.4,,,
Brad Selwood,23,TOR,D,71,4,17,21,8,58,2,2,0,1,15,2,0,111,3.6,,,
Guy Trottier,30,TOR,RW,52,9,12,21,-12,16,7,2,0,1,7,5,0,81,11.1,,,
Gene Carr,20,2TM,C,74,11,10,21,16,34,10,1,0,3,10,0,0,103,10.7,,,
Gene Carr,20,STL,C,14,3,2,5,0,9,3,0,0,0,2,0,0,29,10.3,,,
Gene Carr,20,NYR,C,60,8,8,16,16,25,7,1,0,3,8,0,0,74,10.8,,,
Danny O'Shea,26,2TM,LW,68,9,12,21,-4,39,9,0,0,2,11,1,0,88,10.2,,,
Danny O'Shea,26,CBH,LW,48,6,9,15,0,28,6,0,0,2,8,1,0,63,9.5,,,
Danny O'Shea,26,STL,C,20,3,3,6,-4,11,3,0,0,0,3,0,0,25,12.0,,,
Eddie Joyal,31,2TM,C,70,14,7,21,-43,25,11,3,0,2,7,0,0,111,12.6,,,
Eddie Joyal,31,LAK,C,44,11,3,14,-30,17,10,1,0,2,3,0,0,70,15.7,,,
Eddie Joyal,31,PHI,C,26,3,4,7,-13,8,1,2,0,0,4,0,0,41,7.3,,,
Barry Ashbee,32,PHI,D,73,6,14,20,4,75,4,2,0,1,10,3,1,104,5.8,,,
Bryan Watson,29,PIT,D,75,3,17,20,5,212,3,0,0,1,16,1,0,106,2.8,,,
Jean Potvin,22,2TM,D,68,5,15,20,-44,41,3,2,0,2,2,13,0,78,6.4,,,
Jean Potvin,22,LAK,D,39,2,3,5,-38,35,2,0,0,1,1,2,0,55,3.6,,,
Jean Potvin,22,PHI,D,29,3,12,15,-6,6,1,2,0,1,1,11,0,23,13.0,,,
Val Fonteyne,38,PIT,LW,68,6,13,19,-1,0,5,1,0,0,9,2,2,35,17.1,,,
Jean-Guy Gendron,37,PHI,LW,56,6,13,19,-1,36,4,2,0,0,10,3,0,95,6.3,,,
Ted Hampson,35,MNS,C,78,5,14,19,-1,6,3,0,2,0,13,1,0,100,5.0,,,
Don Luce,23,BUF,C,78,11,8,19,-18,38,11,0,0,1,8,0,0,126,8.7,,,
Rick Smith,23,2TM,D,78,3,16,19,35,70,3,0,0,0,15,0,1,104,2.9,,,
Rick Smith,23,BOS,D,61,2,12,14,52,44,2,0,0,0,11,0,1,81,2.5,,,
Rick Smith,23,CGS,D,17,1,4,5,-17,26,1,0,0,0,4,0,0,23,4.3,,,
Carl Brewer,33,STL,D,42,2,16,18,-6,40,2,0,0,1,10,5,1,58,3.4,,,
Bryan Campbell,27,CBH,C,75,5,13,18,2,22,5,0,0,1,13,0,0,87,5.7,,,
Harry Howell,39,LAK,D,77,1,17,18,-35,53,1,0,0,0,14,2,1,138,0.7,,,
Denis Dupéré,23,TOR,LW,77,7,10,17,6,4,6,1,0,0,6,3,1,55,12.7,,,
Ted Green,31,BOS,D,55,1,16,17,11,21,1,0,0,0,16,0,0,41,2.4,,,
Ted Harris,35,MNS,D,78,2,15,17,0,77,2,0,0,0,13,1,1,89,2.2,,,ASG
Billy MacMillan,28,TOR,RW,61,10,7,17,-1,39,8,2,0,2,6,1,0,95,10.5,,,
Larry Pleau,25,MTL,C,55,7,10,17,3,14,7,0,0,2,9,0,1,67,10.4,,,
Michel Parizeau,23,2TM,LW,58,3,14,17,-7,18,1,2,0,1,11,3,0,53,5.7,,,
Michel Parizeau,23,STL,LW,21,1,2,3,-1,8,0,1,0,0,2,0,0,14,7.1,,,
Michel Parizeau,23,PHI,LW,37,2,12,14,-6,10,1,1,0,1,9,3,0,39,5.1,,,
Dennis Hextall,28,MNS,C,33,6,10,16,1,49,3,3,0,1,8,2,0,46,13.0,,,
Rick Kehoe,20,TOR,RW,38,8,8,16,-1,4,6,2,0,0,7,1,0,70,11.4,,,
Brian Lavender,24,STL,LW,46,5,11,16,-2,54,5,0,0,1,10,1,0,68,7.4,,,
Danny Lawson,24,BUF,RW,78,10,6,16,-22,15,9,0,1,0,6,0,0,176,5.7,,,
Rich Lemieux,20,VAN,C,42,7,9,16,-13,4,7,0,0,0,9,0,0,82,8.5,,,
Don Marshall,39,TOR,LW,50,2,14,16,0,0,1,1,0,0,10,4,0,48,4.2,,,
Craig Ramsay,20,BUF,LW,57,6,10,16,5,0,6,0,0,2,7,3,0,43,14.0,,,
Dale Rolfe,31,NYR,D,68,2,14,16,42,67,2,0,0,0,12,1,1,166,1.2,,,
Lou Angotti,34,CBH,C,65,5,10,15,0,23,5,0,0,0,9,0,1,58,8.6,,,
Steve Cardwell,21,PIT,LW,28,7,8,15,0,18,5,2,0,1,8,0,0,47,14.9,,,
Gary Jarrett,29,CGS,LW,55,5,10,15,0,18,3,2,0,0,8,2,0,64,7.8,,,
Rick Ley,23,TOR,D,67,1,14,15,3,124,1,0,0,0,12,2,0,65,1.5,,,
Kevin O'Shea,24,2TM,RW,56,6,9,15,-20,46,6,0,0,0,9,0,0,59,10.2,,,
