Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Mike Eagles,22,QUE,LW,73,11,12,23,3,49,10,1,0,1,11,0,1,69,15.9,,,
Paul MacDermid,22,HAR,RW,74,13,10,23,0,160,13,0,0,2,10,0,0,88,14.8,,,
Marty McSorley,22,EDM,D,59,11,12,23,10,265,11,0,0,2,12,0,0,72,15.3,,,
Randy Moller,22,QUE,D,69,5,18,23,7,141,5,0,0,1,15,3,0,105,4.8,,,
Jack O'Callahan,28,CBH,D,80,4,19,23,2,116,4,0,0,0,17,0,2,86,4.7,,,
Gordie Roberts,28,MNS,D,76,2,21,23,17,101,2,0,0,0,21,0,0,66,3.0,,,
Peter Sundström,24,NYR,LW,53,8,15,23,7,12,8,0,0,1,15,0,0,63,12.7,,,
Garry Galley,22,LAK,D,49,9,13,22,-10,46,8,1,0,1,12,0,1,57,15.8,,,
Mark Kumpel,24,QUE,RW,47,10,12,22,10,17,10,0,0,3,11,1,0,76,13.2,,,
Claude Loiselle,22,DET,C,48,7,15,22,-25,142,5,2,0,1,9,4,2,84,8.3,,,
Nevin Markwart,21,BOS,LW,65,7,15,22,-3,207,7,0,0,1,13,1,1,44,15.9,,,
Börje Salming,34,TOR,D,41,7,15,22,-6,48,3,3,1,1,6,9,0,72,9.7,,,
Brian Skrudland,22,MTL,C,65,9,13,22,2,57,7,0,2,0,13,0,0,62,14.5,,,
Brad Smith,27,TOR,RW,42,5,17,22,-9,84,5,0,0,0,14,3,0,46,10.9,,,
Sean McKenna,23,2TM,RW,75,10,12,22,-25,35,8,1,1,2,10,2,0,130,7.7,,,
Sean McKenna,23,BUF,RW,45,6,12,18,-9,28,5,1,0,2,10,2,0,83,7.2,,,
Sean McKenna,23,LAK,RW,30,4,0,4,-16,7,3,0,1,0,0,0,0,47,8.5,,,
Bill Gardner,25,2TM,C,64,4,18,22,-11,10,4,0,0,0,14,1,3,41,9.8,,,
Bill Gardner,25,CBH,C,46,3,10,13,-5,6,3,0,0,0,7,1,2,29,10.3,,,
Bill Gardner,25,HAR,C,18,1,8,9,-6,4,1,0,0,0,7,0,1,12,8.3,,,
Mike McEwen,29,3TM,D,55,5,17,22,-5,30,5,0,0,1,10,7,0,136,3.7,,,
Mike McEwen,29,DET,D,29,0,10,10,-5,16,0,0,0,0,5,5,0,82,0.0,,,
Mike McEwen,29,NYR,D,16,2,5,7,-5,8,2,0,0,1,4,1,0,36,5.6,,,
Mike McEwen,29,HAR,D,10,3,2,5,5,6,3,0,0,0,1,1,0,18,16.7,,,
Lindsay Carson,25,PHI,LW,50,9,12,21,11,84,9,0,0,0,12,0,0,59,15.3,,,
Chris Cichocki,22,DET,RW,59,10,11,21,-8,21,8,1,1,0,9,2,0,76,13.2,,,
Lou Franceschetti,27,WSH,LW,76,7,14,21,-4,131,7,0,0,2,13,1,0,57,12.3,,,
Dan Frawley,23,PIT,RW,69,10,11,21,-18,174,6,4,0,1,8,3,0,80,12.5,,,
Tom Lysiak,32,CBH,C,51,2,19,21,-19,14,2,0,0,0,18,1,0,77,2.6,,,
Bob Probert,20,DET,LW,44,8,13,21,-14,186,5,3,0,0,9,4,0,46,17.4,,,
Brian Engblom,31,2TM,D,79,4,17,21,-11,77,4,0,0,0,13,4,0,77,5.2,,,
Brian Engblom,31,LAK,D,49,3,13,16,-13,61,3,0,0,0,10,3,0,53,5.7,,,
Brian Engblom,31,BUF,D,30,1,4,5,2,16,1,0,0,0,3,1,0,24,4.2,,,
Greg Malone,29,2TM,C,49,9,12,21,-8,42,8,1,0,0,10,2,0,61,14.8,,,
Greg Malone,29,HAR,C,22,6,7,13,-5,24,5,1,0,0,5,2,0,35,17.1,,,
Greg Malone,29,QUE,C,27,3,5,8,-3,18,3,0,0,0,5,0,0,26,11.5,,,
Bruce Bell,20,STL,D,75,2,18,20,4,43,0,2,0,0,7,11,0,95,2.1,,,
Dan Daoust,25,TOR,C,80,7,13,20,-22,88,6,1,0,0,11,1,1,91,7.7,,,
Gilbert Delorme,23,QUE,D,64,2,18,20,-1,51,1,1,0,0,13,5,0,100,2.0,,,
Dave Lumley,31,EDM,RW,46,11,9,20,13,35,10,1,0,1,9,0,0,33,33.3,,,
Adam Oates,23,DET,C,38,9,11,20,-25,10,8,1,0,1,8,3,0,49,18.4,,,
Stefan Persson,31,NYI,D,56,1,19,20,-2,40,0,1,0,0,14,5,0,46,2.2,,,
Dave Reid,21,BOS,LW,37,10,10,20,2,10,6,4,0,1,5,5,0,53,18.9,,,
Perry Anderson,24,NJD,LW,51,7,12,19,-7,91,6,1,0,1,12,0,0,61,11.5,,,
Jan Erixon,23,NYR,RW,31,2,17,19,11,4,2,0,0,0,16,0,1,33,6.1,,,
Kevin Hatcher,19,WSH,D,79,9,10,19,6,119,8,1,0,1,9,1,0,132,6.8,,,
Dave Pichette,25,NJD,D,33,7,12,19,-11,22,3,4,0,1,3,9,0,59,11.9,,,
Petr Svoboda,19,MTL,D,73,1,18,19,24,93,1,0,0,0,14,4,0,60,1.7,,,
Doug Wickenheiser,24,STL,C,36,8,11,19,11,16,8,0,0,2,8,0,3,53,15.1,,,
Charlie Bourgeois,26,2TM,D,60,7,12,19,17,244,6,1,0,1,11,0,1,64,10.9,,,
Charlie Bourgeois,26,CGY,D,29,5,5,10,9,128,5,0,0,0,5,0,0,30,16.7,,,
Charlie Bourgeois,26,STL,D,31,2,7,9,8,116,1,1,0,1,6,0,1,34,5.9,,,
Bruce Driver,23,NJD,D,40,3,15,18,8,32,2,1,0,1,11,4,0,64,4.7,,,
Dwight Foster,28,2TM,C,68,6,12,18,-16,52,4,1,1,0,12,0,0,48,12.5,,,
Dwight Foster,28,DET,C,55,6,12,18,-11,48,4,1,1,0,12,0,0,40,15.0,,,
Dwight Foster,28,BOS,C,13,0,0,0,-5,4,0,0,0,0,0,0,0,8,0.0,,,
Randy Ladouceur,25,DET,D,78,5,13,18,-55,196,5,0,0,1,12,1,0,92,5.4,,,
Tom Laidlaw,27,NYR,D,68,6,12,18,-2,103,5,0,1,0,11,1,0,49,12.2,,,
Rod Langway,28,WSH,D,71,1,17,18,27,61,0,1,0,0,17,0,0,54,1.9,,,"ASG,ASnhl-5,Norris-5"
Kevin Lowe,26,EDM,D,74,2,16,18,25,90,2,0,0,0,15,1,0,57,3.5,,,"ASG,ASnhl-13"
Dave Lowry,20,VAN,LW,73,10,8,18,-18,143,9,1,0,1,7,1,0,66,15.2,,,
Gary Nylund,22,TOR,D,79,2,16,18,-33,180,2,0,0,0,15,1,0,84,2.4,,,
Dave Semenko,28,EDM,LW,69,6,12,18,-2,141,6,0,0,0,12,0,0,51,11.8,,,
Neil Sheehy,25,CGY,D,65,2,16,18,0,271,1,1,0,0,15,0,1,59,3.4,,,
Craig Wolanin,18,NJD,D,44,2,16,18,-7,74,2,0,0,1,14,2,0,45,4.4,,,
Dave Brown,23,PHI,RW,76,10,7,17,8,277,10,0,0,1,6,1,0,74,13.5,,,
Bob Errey,21,PIT,LW,37,11,6,17,1,8,10,1,0,2,6,0,0,57,19.3,,,
Bill Hajt,34,BUF,D,58,1,16,17,17,25,1,0,0,0,13,1,2,44,2.3,,,
Mark Hamway,24,NYI,RW,49,5,12,17,-6,9,4,1,0,1,12,0,0,50,10.0,,,
Chris Kotsopoulos,27,TOR,D,61,6,11,17,-6,83,6,0,0,0,10,1,0,69,8.7,,,
Jean-Marc Lanthier,22,VAN,RW,62,7,10,17,-17,12,4,3,0,1,9,1,0,50,14.0,,,
Willi Plett,30,MNS,RW,59,10,7,17,-22,231,6,4,0,0,7,0,0,72,13.9,,,
John Barrett,27,2TM,D,79,2,15,17,-32,137,2,0,0,0,14,1,0,67,3.0,,,
John Barrett,27,DET,D,65,2,12,14,-35,125,2,0,0,0,11,1,0,60,3.3,,,
John Barrett,27,WSH,D,14,0,3,3,3,12,0,0,0,0,3,0,0,7,0.0,,,
Darren Veitch,25,2TM,D,75,3,14,17,12,29,3,0,0,0,12,1,1,104,2.9,,,
Darren Veitch,25,WSH,D,62,3,9,12,21,27,3,0,0,0,9,0,0,82,3.7,,,
Darren Veitch,25,DET,D,13,0,5,5,-9,2,0,0,0,0,3,1,1,22,0.0,,,
Danny Gare,31,DET,RW,57,7,9,16,-18,102,6,1,0,0,6,2,1,108,6.5,,,
Pat Price,30,QUE,D,54,3,13,16,1,82,3,0,0,0,11,2,0,49,6.1,,,
Mike Allison,24,NYR,LW,28,2,13,15,4,22,2,0,0,0,13,0,0,26,7.7,,,
Jerry Dupont,23,CBH,D,75,2,13,15,-14,173,2,0,0,0,13,0,0,69,2.9,,,
Willie Huber,28,NYR,D,70,7,8,15,-10,85,6,1,0,2,7,1,0,124,5.6,,,
Tim Hunter,25,CGY,RW,66,8,7,15,-8,291,6,2,0,2,6,1,0,65,12.3,,,
John Paul Kelly,26,LAK,LW,61,6,9,15,-16,50,6,0,0,0,8,1,0,38,15.8,,,
Joe Kocur,21,DET,RW,59,9,6,15,-25,377,7,2,0,0,2,4,0,65,13.8,,,
Dave Lewis,32,NJD,D,69,0,15,15,0,81,0,0,0,0,12,2,1,38,0.0,,,
Sergio Momesso,20,MTL,LW,24,8,7,15,-3,46,5,3,0,3,5,2,0,37,21.6,,,
Wayne Presley,20,CBH,RW,38,7,8,15,-4,38,7,0,0,1,8,0,0,56,12.5,,,
Bob Rouse,21,MNS,D,75,1,14,15,17,151,1,0,0,1,13,0,1,91,1.1,,,
Marc Bergevin,20,CBH,D,71,7,7,14,3,60,7,0,0,1,6,0,1,50,14.0,,,
Randy Boyd,24,NYI,D,55,2,12,14,9,79,2,0,0,0,9,2,1,52,3.8,,,
Clark Gillies,31,NYI,LW,55,4,10,14,-8,55,3,1,0,0,9,1,0,74,5.4,,,
Jan Ludvig,24,NJD,RW,42,5,9,14,-16,63,5,0,0,0,5,4,0,72,6.9,,,
Jim Nill,27,WIN,RW,61,6,8,14,-6,75,6,0,0,1,7,0,1,35,17.1,,,
Tim Watters,26,WIN,D,56,6,8,14,-9,97,6,0,0,0,7,1,0,37,16.2,,,
Larry Melnyk,25,2TM,D,52,3,11,14,10,76,3,0,0,0,10,1,0,37,8.1,,,
Larry Melnyk,25,EDM,D,6,2,3,5,8,11,2,0,0,0,3,0,0,4,50.0,,,
Larry Melnyk,25,NYR,D,46,1,8,9,2,65,1,0,0,0,7,1,0,33,3.0,,,
Pat Hughes,30,BUF,RW,50,4,9,13,-5,25,4,0,0,0,8,0,1,51,7.8,,,
Roger Kortko,22,NYI,C,52,5,8,13,-10,19,5,0,0,1,8,0,0,49,10.2,,,
Normand Lacombe,21,BUF,RW,25,6,7,13,7,13,3,3,0,2,7,0,0,38,15.8,,,
Jim Leavins,25,DET,D,37,2,11,13,-23,26,1,1,0,0,7,4,0,63,3.2,,,
Brad Marsh,27,PHI,D,79,0,13,13,3,123,0,0,0,0,12,1,0,104,0.0,,,ASnhl-15
Esa Tikkanen,21,EDM,LW,35,7,6,13,6,28,7,0,0,2,5,1,0,47,14.9,,,
Ron Wilson,29,WIN,C,54,6,7,13,-3,16,4,0,2,0,7,0,0,64,9.4,,,
Barry Beck,28,NYR,D,25,4,8,12,7,24,1,3,0,1,3,5,0,53,7.5,,,
Dean Kennedy,23,LAK,D,78,2,10,12,-10,132,2,0,0,0,9,1,0,59,3.4,,,
Troy Loney,22,PIT,LW,47,3,9,12,-8,95,3,0,0,1,9,0,0,50,6.0,,,
Ken Morrow,29,NYI,D,69,0,12,12,21,22,0,0,0,0,12,0,0,55,0.0,,,
Rick Paterson,27,CBH,C,70,9,3,12,-1,24,4,0,5,0,3,0,0,36,25.0,,,
Steve Payne,27,MNS,LW,22,8,4,12,1,8,5,3,0,2,2,2,0,60,13.3,,,
Ville Sirén,21,PIT,D,60,4,8,12,-8,32,3,1,0,0,6,2,0,58,6.9,,,
Derrick Smith,21,PHI,LW,69,6,6,12,14,57,6,0,0,2,6,0,0,107,5.6,,,
Brian Wilks,19,LAK,C,43,4,8,12,-7,25,4,0,0,0,8,0,0,31,12.9,,,
Garth Butcher,23,VAN,D,70,4,7,11,-26,188,4,0,0,0,7,0,0,57,7.0,,,
Steve Ludzik,24,CBH,LW,49,6,5,11,-2,21,5,0,1,0,5,0,0,41,14.6,,,
Jim Pavese,23,STL,D,69,4,7,11,-2,116,3,1,0,0,6,1,0,51,7.8,,,
Mikael Andersson,19,BUF,LW,32,1,9,10,-1,4,1,0,0,0,8,1,0,13,7.7,,,
Tim Bothwell,30,HAR,D,62,2,8,10,11,53,2,0,0,0,8,0,0,50,4.0,,,
Ken Daneyko,21,NJD,D,44,0,10,10,0,100,0,0,0,0,9,0,1,48,0.0,,,
Dave Gagner,21,NYR,C,32,4,6,10,1,19,4,0,0,0,6,0,0,41,9.8,,,
Bob Halkidis,19,BUF,D,37,1,9,10,-2,115,1,0,0,0,9,0,0,19,5.3,,,
Taylor Hall,21,VAN,LW,19,5,5,10,-11,6,4,1,0,0,3,2,0,30,16.7,,,
Don Jackson,29,EDM,D,45,2,8,10,3,93,2,0,0,0,8,0,0,34,5.9,,,
Phil Russell,33,2TM,D,42,4,6,10,-25,63,4,0,0,0,6,0,0,37,10.8,,,
Phil Russell,33,NJD,D,30,2,3,5,-17,51,2,0,0,0,3,0,0,22,9.1,,,
Phil Russell,33,BUF,D,12,2,3,5,-8,12,2,0,0,0,3,0,0,15,13.3,,,
Rod Buskas,25,PIT,D,72,2,7,9,-9,159,1,1,0,0,7,0,0,49,4.1,,,
Gord Dineen,23,NYI,D,57,1,8,9,13,81,1,0,0,0,8,0,0,52,1.9,,,
Richie Dunn,28,BUF,D,29,4,5,9,-5,25,0,4,0,0,2,3,0,55,7.3,,,
Scot Kleinendorst,26,HAR,D,41,2,7,9,8,62,2,0,0,0,7,0,0,27,7.4,,,
Normand Rochefort,25,QUE,D,26,5,4,9,10,30,3,2,0,0,3,1,0,51,9.8,,,
Randy Velischek,23,NJD,D,47,2,7,9,-20,39,2,0,0,0,7,0,0,24,8.3,,,
Terry Johnson,27,2TM,D,73,1,8,9,-12,158,1,0,0,0,6,1,1,32,3.1,,,
Terry Johnson,27,STL,D,49,0,4,4,-10,87,0,0,0,0,3,0,1,21,0.0,,,
Terry Johnson,27,CGY,D,24,1,4,5,-2,71,1,0,0,0,3,1,0,11,9.1,,,
John Blum,26,BOS,D,61,1,7,8,8,80,1,0,0,0,7,0,0,34,2.9,,,
Craig Coxe,22,VAN,C,57,3,5,8,-13,176,2,1,0,0,5,0,0,48,6.3,,,
Mike Lalor,22,MTL,D,62,3,5,8,-4,56,3,0,0,0,4,0,1,44,6.8,,,
Dave Langevin,31,MNS,D,80,0,8,8,-16,58,0,0,0,0,8,0,0,46,0.0,,,
Don Lever,33,BUF,LW,29,7,1,8,-5,6,6,0,1,1,1,0,0,31,22.6,,,
Bengt Lundholm,30,WIN,RW,16,3,5,8,-4,6,2,0,1,0,4,0,1,14,21.4,,,
George McPhee,27,NYR,LW,30,4,4,8,5,63,4,0,0,1,4,0,0,31,12.9,,,
Billy Carroll,27,2TM,C,26,2,6,8,-5,11,2,0,0,0,5,0,1,13,15.4,,,
Billy Carroll,27,EDM,C,5,0,2,2,2,0,0,0,0,0,2,0,0,0,,,,
Billy Carroll,27,DET,C,21,2,4,6,-7,11,2,0,0,0,3,0,1,13,15.4,,,
Paul Baxter,30,CGY,D,47,4,3,7,4,194,3,0,1,0,3,0,0,41,9.8,,,
Neal Coulter,23,NYI,RW,16,3,4,7,0,4,3,0,0,0,4,0,0,17,17.6,,,
Brian Curran,22,BOS,D,43,2,5,7,6,192,2,0,0,0,5,0,0,23,8.7,,,
Denis Cyr,24,STL,RW,31,3,4,7,-11,2,3,0,0,0,4,0,0,21,14.3,,,
David Fenyves,25,BUF,D,47,0,7,7,12,37,0,0,0,0,7,0,0,31,0.0,,,
Ari Haanpää,20,NYI,RW,18,0,7,7,0,20,0,0,0,0,7,0,0,16,0.0,,,
Gary McAdam,30,TOR,LW,15,1,6,7,-11,0,1,0,0,0,6,0,0,9,11.1,,,
Mike Milbury,33,BOS,D,22,2,5,7,1,102,2,0,0,0,5,0,0,12,16.7,,,
Michel Petit,21,VAN,D,32,1,6,7,-6,27,0,1,0,0,3,3,0,43,2.3,,,
Randy Bucyk,23,MTL,C,17,4,2,6,5,8,4,0,0,0,2,0,0,21,19.0,,,
Alain Côté,18,BOS,D,32,0,6,6,6,14,0,0,0,0,6,0,0,15,0.0,,,
Paul Guay,22,LAK,RW,23,3,3,6,-6,18,3,0,0,0,3,0,0,18,16.7,,,
Miroslav Ihnačák,23,TOR,LW,21,2,4,6,-7,27,1,1,0,0,4,0,0,25,8.0,,,
Craig Ludwig,24,MTL,D,69,2,4,6,7,63,2,0,0,0,4,0,0,61,3.3,,,
Andrew McBain,21,WIN,RW,28,3,3,6,-10,17,3,0,0,0,3,0,0,24,12.5,,,
Daniel Poudrier,21,QUE,D,13,1,5,6,2,10,1,0,0,1,5,0,0,6,16.7,,,
Dave Silk,28,WIN,RW,32,2,4,6,-6,63,2,0,0,1,4,0,0,30,6.7,,,
Louis Sleigher,27,BOS,RW,13,4,2,6,-4,20,4,0,0,1,1,1,0,18,22.2,,,
Harold Snepsts,31,DET,D,35,0,6,6,-7,75,0,0,0,0,6,0,0,12,0.0,,,
Rob Whistle,24,NYR,D,32,4,2,6,-1,10,3,1,0,1,1,1,0,30,13.3,,,
Ed Hospodar,26,2TM,D,60,3,3,6,7,146,2,0,1,0,3,0,0,44,6.8,,,
Ed Hospodar,26,PHI,D,17,3,1,4,-1,55,2,0,1,0,1,0,0,11,27.3,,,
Ed Hospodar,26,MNS,D,43,0,2,2,8,91,0,0,0,0,2,0,0,33,0.0,,,
Jeff Brown,19,QUE,D,8,3,2,5,5,6,3,0,0,0,2,0,0,16,18.8,,,
Kent Carlson,24,2TM,D,28,2,3,5,2,42,2,0,0,0,3,0,0,14,14.3,,,
Kent Carlson,24,MTL,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Kent Carlson,24,STL,D,26,2,3,5,2,42,2,0,0,0,3,0,0,14,14.3,,,
Bobby Dollas,21,WIN,D,46,0,5,5,-2,66,0,0,0,0,5,0,0,52,0.0,,,
Jody Gage,26,BUF,RW,7,3,2,5,-3,0,0,3,0,0,2,0,0,18,16.7,,,
Rick Green,29,MTL,D,46,3,2,5,-6,20,3,0,0,0,2,0,0,45,6.7,,,
Marc Habscheid,22,MNS,C,6,2,3,5,-2,0,1,1,0,0,2,1,0,8,25.0,,,
Len Hachborn,24,LAK,C,24,4,1,5,-9,2,3,1,0,0,1,0,0,14,28.6,,,
Anders Håkansson,29,LAK,RW,38,4,1,5,-7,8,4,0,0,2,1,0,0,29,13.8,,,
Mats Hallin,27,MNS,LW,38,3,2,5,-3,86,3,0,0,1,2,0,0,29,10.3,,,
Lane Lambert,21,DET,RW,34,2,3,5,-10,130,2,0,0,0,3,0,0,32,6.3,,,
Réjean Lemelin,31,CGY,G,60,0,5,5,0,10,,,,0,5,,,0,,3361:55,,
Gary Lupul,26,VAN,LW,19,4,1,5,-1,12,4,0,0,0,1,0,0,17,23.5,,,
Jim McGeough,22,PIT,C,17,3,2,5,-3,8,3,0,0,1,2,0,0,29,10.3,,,
Bob McGill,23,TOR,D,61,1,4,5,-17,141,1,0,0,0,4,0,0,28,3.6,,,
Bob Mongrain,26,LAK,C,11,2,3,5,-3,2,2,0,0,0,3,0,0,10,20.0,,,
Steve Rooney,23,MTL,LW,38,2,3,5,-4,114,1,1,0,0,3,0,0,24,8.3,,,
Gary Sampson,26,WSH,LW,19,1,4,5,-3,2,1,0,0,1,3,1,0,17,5.9,,,
Mats Thelin,24,BOS,D,31,2,3,5,2,29,1,1,0,0,3,0,0,29,6.9,,,
Mike Rogers,31,2TM,C,17,2,3,5,0,2,1,1,0,1,2,1,0,25,8.0,,,
Mike Rogers,31,NYR,C,9,1,3,4,2,2,0,1,0,1,2,1,0,20,5.0,,,
Mike Rogers,31,EDM,C,8,1,0,1,-2,0,1,0,0,0,0,0,0,5,20.0,,,
Steve Richmond,26,2TM,D,46,1,4,5,-15,145,1,0,0,0,4,0,0,26,3.8,,,
Steve Richmond,26,NYR,D,17,0,2,2,2,63,0,0,0,0,2,0,0,8,0.0,,,
Steve Richmond,26,DET,D,29,1,2,3,-17,82,1,0,0,0,2,0,0,18,5.6,,,
Dave Richter,25,2TM,D,64,0,5,5,-7,167,0,0,0,0,5,0,0,22,0.0,,,
Dave Richter,25,MNS,D,14,0,3,3,-6,29,0,0,0,0,3,0,0,5,0.0,,,
Dave Richter,25,PHI,D,50,0,2,2,-1,138,0,0,0,0,2,0,0,17,0.0,,,
Tom Barrasso,20,BUF,G,60,0,4,4,0,28,,,,0,4,,,0,,3553:37,,"ASnhl-8,Vezina-9"
Serge Boisvert,26,MTL,RW,9,2,2,4,1,2,2,0,0,0,2,0,0,18,11.1,,,
Tim Coulis,27,MNS,LW,19,2,2,4,-5,73,2,0,0,0,2,0,0,13,15.4,,,
Gord Donnelly,23,QUE,D,36,2,2,4,0,85,2,0,0,0,2,0,0,30,6.7,,,
Thomas Eriksson,26,PHI,D,43,0,4,4,-12,16,0,0,0,0,1,3,0,33,0.0,,,
Dale Henry,21,NYI,LW,7,1,3,4,-1,15,1,0,0,0,3,0,0,5,20.0,,,
Chris Jensen,22,NYR,C,9,1,3,4,1,0,1,0,0,1,2,1,0,18,5.6,,,
Jim Kyte,21,WIN,D,71,1,3,4,-20,126,1,0,0,0,2,0,1,28,3.6,,,
Rick Lapointe,30,LAK,D,20,0,4,4,-13,18,0,0,0,0,4,0,0,7,0.0,,,
Craig Levie,26,MNS,D,14,2,2,4,-7,8,2,0,0,0,0,2,0,22,9.1,,,
Bob Lorimer,32,NJD,D,46,2,2,4,-13,52,2,0,0,0,2,0,0,28,7.1,,,
Jim Sandlak,19,VAN,RW,23,1,3,4,-3,10,1,0,0,0,2,1,0,34,2.9,,,
Rik Wilson,23,2TM,D,34,0,4,4,-5,48,0,0,0,0,3,1,0,48,0.0,,,
Rik Wilson,23,STL,D,32,0,4,4,-7,48,0,0,0,0,3,1,0,45,0.0,,,
Rik Wilson,23,CGY,D,2,0,0,0,2,0,0,0,0,0,0,0,0,3,0.0,,,
Ron Wilson,30,MNS,LW,11,1,3,4,-2,8,0,1,0,0,0,3,0,21,4.8,,,
Larry Playfair,27,2TM,D,61,1,3,4,-22,128,1,0,0,0,3,0,0,40,2.5,,,
Larry Playfair,27,BUF,D,47,1,2,3,-8,100,1,0,0,0,2,0,0,34,2.9,,,
Larry Playfair,27,LAK,D,14,0,1,1,-14,28,0,0,0,0,1,0,0,6,0.0,,,
Bo Berglund,30,2TM,RW,10,2,2,4,0,6,2,0,0,0,2,0,0,11,18.2,,,
Bo Berglund,30,MNS,RW,3,2,0,2,0,2,2,0,0,0,0,0,0,6,33.3,,,
Bo Berglund,30,PHI,RW,7,0,2,2,0,4,0,0,0,0,2,0,0,5,0.0,,,
Gord Sherven,22,2TM,C,18,1,3,4,1,15,1,0,0,0,2,0,1,14,7.1,,,
Gord Sherven,22,MNS,C,13,0,2,2,1,11,0,0,0,0,1,0,1,8,0.0,,,
Gord Sherven,22,EDM,C,5,1,1,2,0,4,1,0,0,0,1,0,0,6,16.7,,,
Bob Bassen,20,NYI,C,11,2,1,3,0,6,2,0,0,0,1,0,0,5,40.0,,,
Neil Belland,24,VAN,D,7,1,2,3,-2,4,0,1,0,1,0,2,0,10,10.0,,,
Alain Chevrier,24,NJD,G,37,0,3,3,0,0,,,,0,3,,,0,,1857:22,,
Glen Cochrane,28,VAN,D,49,0,3,3,-4,125,0,0,0,0,3,0,0,24,0.0,,,
Glen Currie,27,LAK,C,12,1,2,3,0,9,0,1,0,0,2,0,0,11,9.1,,,
Chris Dahlquist,23,PIT,D,5,1,2,3,1,2,1,0,0,0,2,0,0,5,20.0,,,
Gerald Diduck,20,NYI,D,10,1,2,3,5,2,1,0,0,0,2,0,0,6,16.7,,,
Tim Friday,24,DET,D,23,0,3,3,-9,6,0,0,0,0,2,0,1,13,0.0,,,
Grant Fuhr,23,EDM,G,40,0,3,3,0,0,,,,0,3,,,0,,2183:28,,"ASG,ASnhl-3,Vezina-3"
Todd Gill,20,TOR,D,15,1,2,3,0,28,1,0,0,0,2,0,0,9,11.1,,,
Mario Gosselin,22,QUE,G,31,0,3,3,0,2,,,,0,3,,,0,,1718:17,,ASG
Randy Hillier,25,PIT,D,28,0,3,3,-3,53,0,0,0,0,3,0,0,22,0.0,,,
Mike Hoffman,22,HAR,LW,6,1,2,3,-1,2,1,0,0,0,2,0,0,7,14.3,,,
Scott Howson,25,NYI,C,10,1,2,3,2,2,1,0,0,0,2,0,0,8,12.5,,,
Kelly Hrudey,25,NYI,G,45,0,3,3,0,14,,,,0,3,,,0,,2556:14,,"ASnhl-10,Vezina-5"
Jeff Jackson,20,TOR,LW,5,1,2,3,3,2,1,0,0,0,2,0,0,2,50.0,,,
Risto Jalo,23,EDM,C,3,0,3,3,2,0,0,0,0,0,3,0,0,3,0.0,,,
Chris Langevin,26,BUF,LW,16,2,1,3,3,20,2,0,0,0,1,0,0,10,20.0,,,
Claude Lemieux,20,MTL,RW,10,1,2,3,-6,22,0,1,0,0,2,0,0,16,6.3,,,
Clint Malarchuk,24,QUE,G,46,0,3,3,0,21,,,,0,3,,,0,,2655:21,,"ASnhl-4,Byng-20,Vezina-4"
Jimmy Mann,26,QUE,RW,35,0,3,3,-2,148,0,0,0,0,3,0,0,4,0.0,,,
Anssi Melametsä,24,WIN,LW,27,0,3,3,-5,2,0,0,0,0,3,0,0,20,0.0,,,
Jay Miller,25,BOS,LW,46,3,0,3,-3,178,3,0,0,0,0,0,0,21,14.3,,,
Tom O'Regan,24,PIT,C,9,1,2,3,1,2,1,0,0,0,2,0,0,7,14.3,,,
Patrick Roy,20,MTL,G,47,0,3,3,0,4,,,,0,3,,,0,,2643:38,,"AR-1,Calder-5,Vezina-9"
Dwight Schofield,29,WSH,D,50,1,2,3,6,127,1,0,0,0,2,0,0,13,7.7,,,
Billy Smith,35,NYI,G,41,0,3,3,0,49,,,,0,3,,,0,,2300:47,,
Mark Taylor,28,WSH,C,30,2,1,3,-4,4,2,0,0,0,1,0,0,23,8.7,,,
John Vanbiesbrouck,22,NYR,G,61,0,3,3,0,16,,,,0,3,,,0,,3320:17,,"ASnhl-1,Hart-5,Vezina-1"
Jim Wiemer,25,NYR,D,7,3,0,3,0,2,3,0,0,1,0,0,0,22,13.6,,,
Murray Bannerman,28,CBH,G,48,0,2,2,0,6,,,,0,2,,,0,,2679:25,,
Normand Baron,28,STL,LW,23,2,0,2,-6,39,2,0,0,0,0,0,0,13,15.4,,,
Richard Brodeur,33,VAN,G,64,0,2,2,0,16,,,,0,2,,,0,,3530:04,,
Lyndon Byers,21,BOS,RW,5,0,2,2,1,9,0,0,0,0,2,0,0,1,0.0,,,
Jacques Cloutier,26,BUF,G,15,0,2,2,0,2,,,,0,2,,,0,,867:09,,
Pat Conacher,26,NJD,C,2,0,2,2,0,2,0,0,0,0,2,0,0,3,0.0,,,
Yves Courteau,21,CGY,RW,4,1,1,2,1,0,1,0,0,0,1,0,0,7,14.3,,,
Adam Creighton,20,BUF,C,19,1,1,2,-2,2,1,0,0,1,1,0,0,9,11.1,,,
Mal Davis,29,BUF,LW,7,2,0,2,-1,4,0,2,0,0,0,0,0,5,40.0,,,
Don Dietrich,24,NJD,D,11,0,2,2,-8,10,0,0,0,0,1,1,0,14,0.0,,,
Dan Dorion,22,NJD,C,3,1,1,2,-1,0,1,0,0,0,1,0,0,6,16.7,,,
