Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Patrik Sundström,22,VAN,C,78,38,53,91,-11,37,31,7,0,7,35,17,1,215,17.7,,,
Gilbert Perreault,33,BUF,C,73,31,59,90,19,32,21,8,2,7,35,22,2,165,18.8,,,"ASG,ASnhl-5,ASnhl-9,Byng-9"
Neal Broten,24,MNS,C,76,28,61,89,15,43,17,8,3,5,35,23,3,185,15.1,,,
Mark Johnson,26,HAR,LW,79,35,52,87,-13,27,21,13,1,2,34,18,0,184,19.0,,,"ASG,Byng-16"
Steve Yzerman,18,DET,C,80,39,48,87,-19,33,26,13,0,2,29,19,0,177,22.0,,,"ASG,AR-1,Calder-2"
Tony Tanti,20,VAN,RW,79,45,41,86,-13,50,25,19,1,6,25,16,0,247,18.2,,,ASnhl-7
Mike Gartner,24,WSH,RW,80,40,45,85,23,90,32,8,0,7,32,13,0,286,14.0,,,ASnhl-9
Joe Mullen,26,STL,RW,80,41,44,85,-9,19,28,13,0,6,27,17,0,228,18.0,,,"ASnhl-7,Byng-16"
Denis Potvin,30,NYI,D,78,22,63,85,54,87,10,11,1,3,42,19,2,247,8.9,,,"ASG,ASnhl-4,Norris-4"
Brian Bellows,19,MNS,RW,78,41,42,83,-3,66,22,14,5,5,28,13,1,236,17.4,,,ASG
Ivan Boldirev,34,DET,LW,75,35,48,83,3,20,23,12,0,4,32,16,0,185,18.9,,,ASnhl-12
Ron Francis,20,HAR,C,72,23,60,83,-12,45,18,5,0,5,29,31,0,202,11.4,,,
Brian Sutter,27,STL,LW,76,32,51,83,-10,162,16,14,2,3,36,15,0,193,16.6,,,"ASnhl-6,Selke-16"
Mark Pavelich,25,NYR,C,77,29,53,82,12,96,16,12,1,2,39,14,0,163,17.8,,,
Dave Christian,24,WSH,C,80,29,52,81,28,28,20,9,0,6,37,15,0,164,17.7,,,"Byng-13,Selke-21"
Pierre Larouche,28,NYR,C,77,48,33,81,-15,22,29,19,0,4,23,10,0,246,19.5,,,ASG
Dave Andreychuk,20,BUF,C,78,38,42,80,20,40,28,10,0,7,30,12,0,179,21.2,,,
Ron Duguay,26,DET,RW,80,33,47,80,-26,34,19,13,1,1,26,21,0,215,15.3,,,
Kent Nilsson,27,CGY,C,67,31,49,80,-24,22,15,7,9,5,20,27,2,181,17.1,,,Hart-12
Lucien DeBlois,26,WIN,RW,80,34,45,79,-16,50,24,9,1,2,32,12,1,197,17.3,,,
Dale Hunter,23,QUE,C,77,24,55,79,34,232,15,7,2,2,47,6,2,123,19.5,,,Selke-7
Thomas Gradin,27,VAN,C,75,21,57,78,-2,32,9,11,1,5,41,15,1,170,12.4,,,Selke-21
John Ogrodnick,24,DET,LW,64,42,36,78,-16,14,20,19,3,5,22,14,0,254,16.5,,,"ASG,ASnhl-3,Byng-5"
Phil Housley,19,BUF,D,75,31,46,77,1,33,16,13,2,6,21,25,0,235,13.2,,,"ASG,ASnhl-5,Byng-16,Norris-5"
Wilf Paiement,28,QUE,RW,80,39,37,76,27,121,28,8,3,3,32,4,1,207,18.8,,,
Dave Poulin,25,PHI,LW,73,31,45,76,32,47,22,6,3,6,40,5,0,185,16.8,,,Calder-4
Eddy Beers,24,CGY,LW,73,36,39,75,8,88,20,16,0,4,30,9,0,189,19.0,,,
Bengt-Åke Gustafsson,25,WSH,RW,69,32,43,75,29,16,24,8,0,5,28,15,0,146,21.9,,,"ASnhl-7,Selke-14"
Steve Larmer,22,CBH,RW,80,35,40,75,-2,34,22,13,0,3,25,15,0,202,17.3,,,
Laurie Boschman,23,WIN,C,61,28,46,74,-4,234,19,9,0,3,33,12,1,137,20.4,,,
Dan Daoust,23,TOR,C,78,18,56,74,-17,88,10,8,0,1,29,27,0,154,11.7,,,
Brad Maxwell,26,MNS,D,78,19,54,73,-7,225,11,8,0,2,28,26,0,228,8.3,,,"ASG,ASnhl-15"
Jim Fox,23,LAK,RW,80,30,42,72,-11,26,20,10,0,5,34,8,0,153,19.6,,,
Sylvain Turgeon,19,HAR,LW,76,40,32,72,-11,55,22,18,0,3,24,8,0,238,16.8,,,"ASnhl-9,AR-1,Calder-3"
Bobby Smith,25,2TM,C,80,29,43,72,-7,71,21,7,1,3,25,17,1,200,14.5,,,
Bobby Smith,25,MNS,C,10,3,6,9,-1,9,2,1,0,0,4,2,0,21,14.3,,,
Bobby Smith,25,MTL,C,70,26,37,63,-6,62,19,6,1,3,21,15,1,179,14.5,,,
Dino Ciccarelli,23,MNS,RW,79,38,33,71,1,58,22,16,0,2,21,12,0,211,18.0,,,
Paul MacLean,25,WIN,RW,76,40,31,71,-13,155,27,13,0,5,24,7,0,158,25.3,,,
Guy Lafleur,32,MTL,RW,80,30,40,70,-16,19,23,7,0,6,21,19,0,217,13.8,,,
Tom McCarthy,23,MNS,LW,66,39,31,70,16,49,21,16,2,7,20,11,0,165,23.6,,,ASnhl-8
Ray Neufeld,24,HAR,RW,80,27,42,69,-18,97,22,5,0,5,29,11,2,163,16.6,,,
Dave Taylor,28,LAK,RW,63,20,49,69,-3,91,14,6,0,2,37,12,0,150,13.3,,,
John Anderson,26,TOR,LW,73,37,31,68,-11,20,23,14,0,5,15,16,0,192,19.3,,,
Bobby Carpenter,20,WSH,LW,80,28,40,68,-1,51,20,8,0,5,28,12,0,228,12.3,,,Byng-13
Anders Hedberg,32,NYR,RW,79,32,35,67,18,16,26,6,0,2,24,11,0,209,15.3,,,Byng-16
Ken Linseman,25,EDM,C,72,18,49,67,29,119,12,5,1,2,39,6,4,106,17.0,,,
Stan Smyl,26,VAN,RW,80,24,43,67,-22,136,16,8,0,4,27,16,0,205,11.7,,,
John Tonelli,26,NYI,LW,73,27,40,67,22,66,21,5,1,7,34,6,0,105,25.7,,,"ASnhl-12,Selke-6"
Greg Gilbert,22,NYI,LW,79,31,35,66,49,59,25,6,0,2,28,6,1,118,26.3,,,Selke-21
Don Maloney,25,NYR,LW,79,24,42,66,-5,62,16,5,3,5,30,11,1,129,18.6,,,"ASG,Byng-9"
Lanny McDonald,30,CGY,RW,65,33,33,66,-16,64,23,10,0,1,20,13,0,246,13.4,,,ASG
Thomas Steen,23,WIN,C,78,20,45,65,-5,69,12,5,3,2,32,13,0,181,11.0,,,Selke-28
Keith Acton,25,2TM,C,71,20,45,65,-3,64,12,6,2,5,26,16,3,165,12.1,,,
Keith Acton,25,MTL,C,9,3,7,10,-5,4,1,2,0,0,3,4,0,14,21.4,,,
Keith Acton,25,MNS,C,62,17,38,55,2,60,11,4,2,5,23,12,3,151,11.3,,,
Mats Näslund,24,MTL,LW,77,29,35,64,7,4,26,3,0,1,22,12,1,146,19.9,,,"ASG,ASnhl-15,Byng-8,Selke-16"
Mike Foligno,25,BUF,RW,70,32,31,63,31,151,26,6,0,5,27,4,0,183,17.5,,,"ASnhl-12,Selke-13"
Darryl Sittler,33,PHI,C,76,27,36,63,13,38,15,11,1,3,23,9,4,213,12.7,,,
Reed Larson,27,DET,D,78,23,39,62,-10,119,13,10,0,5,22,17,0,262,8.8,,,ASnhl-15
Brian Mullen,21,WIN,LW,75,21,41,62,-10,28,13,4,4,1,27,14,0,164,12.8,,,
Jörgen Pettersson,27,STL,LW,77,28,34,62,-2,29,21,7,0,7,22,11,1,203,13.8,,,
Anton Šťastný,24,QUE,LW,69,25,37,62,12,14,18,7,0,0,26,11,0,147,17.0,,,Byng-16
Mel Bridgman,28,NJD,LW,79,23,38,61,-26,121,13,9,1,0,29,9,0,127,18.1,,,
Bob Crawford,24,HAR,RW,80,36,25,61,-1,32,31,5,0,3,17,8,0,179,20.1,,,
Tom Fergus,21,BOS,C,69,25,36,61,8,12,19,6,0,3,32,4,0,123,20.3,,,
Mike Rogers,29,NYR,C,78,23,38,61,-25,45,14,6,3,2,21,16,1,186,12.4,,,
Bobby Clarke,34,PHI,C,73,17,43,60,24,70,13,3,1,1,29,11,3,127,13.4,,,Selke-11
Réal Cloutier,27,BUF,RW,77,24,36,60,-2,25,15,9,0,6,19,17,0,169,14.2,,,
Bill Derlago,25,TOR,C,79,40,20,60,-8,50,30,8,2,3,17,3,0,210,19.0,,,
Kelly Kisio,24,DET,C,70,23,37,60,17,34,22,1,0,2,26,11,0,146,15.8,,,
Dennis Maruk,28,MNS,C,71,17,43,60,-17,42,10,7,0,2,26,17,0,130,13.1,,,
Mike O'Connell,28,BOS,D,75,18,42,60,16,42,9,9,0,1,26,15,1,192,9.4,,,"ASG,ASnhl-10"
Rob Ramage,25,STL,D,80,15,45,60,-13,121,6,9,0,3,19,26,0,267,5.6,,,"ASG,ASnhl-14"
Steve Payne,25,MNS,LW,78,28,31,59,0,49,21,7,0,2,22,9,0,174,16.1,,,
Reijo Ruotsalainen,23,NYR,D,74,20,39,59,17,26,15,5,0,4,24,15,0,288,6.9,,,ASnhl-13
Brad Park,35,DET,D,80,5,53,58,-31,85,1,4,0,0,20,33,0,141,3.5,,,"ASnhl-15,Hart-12"
Doug Wilson,26,CBH,D,66,13,45,58,-11,64,8,4,1,1,26,19,0,201,6.5,,,"ASG,ASnhl-14,Byng-16"
Dave Babych,22,WIN,D,66,18,39,57,-29,62,8,10,0,4,18,20,1,233,7.7,,,ASG
Rick Lanz,22,VAN,D,79,18,39,57,-3,45,4,14,0,3,16,23,0,230,7.8,,,
Doug Shedden,22,PIT,C,67,22,35,57,-37,20,15,6,1,1,24,11,0,160,13.8,,,
Scott Arniel,21,WIN,LW,80,21,35,56,-11,68,15,6,0,2,23,12,0,140,15.0,,,
Bob Bourne,29,NYI,LW,78,22,34,56,11,75,12,5,5,2,25,6,3,140,15.7,,,Selke-28
Ron Greschner,29,NYR,D,77,12,44,56,1,117,7,5,0,0,25,19,0,129,9.3,,,
Alan Haworth,23,WSH,C,75,24,31,55,14,52,17,7,0,5,23,8,0,164,14.6,,,
Pat Hughes,28,EDM,RW,77,27,28,55,18,61,22,2,3,3,26,1,1,163,16.6,,,
Håkan Loob,23,CGY,RW,77,30,25,55,9,22,27,3,0,2,21,4,0,178,16.9,,,AR-1
Morris Lukowich,27,WIN,LW,80,30,25,55,9,71,26,4,0,1,20,5,0,155,19.4,,,
Mark Taylor,26,2TM,C,60,24,31,55,-20,24,14,9,1,1,21,10,0,107,22.4,,,
Mark Taylor,26,PHI,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Mark Taylor,26,PIT,LW,59,24,31,55,-20,24,14,9,1,1,21,10,0,107,22.4,,,
Bill Barber,31,PHI,LW,63,22,32,54,4,36,19,3,0,1,17,14,1,204,10.8,,,
Guy Carbonneau,23,MTL,C,78,24,30,54,6,75,13,3,8,2,25,5,0,166,14.5,,,Selke-28
Jan Ludvig,22,NJD,RW,74,22,32,54,-19,70,15,7,0,2,20,12,0,176,12.5,,,
Brian MacLellan,25,LAK,LW,72,25,29,54,-19,45,21,3,1,1,18,9,2,106,23.6,,,
Greg Malone,27,HAR,C,78,17,37,54,-10,56,14,3,0,2,29,8,0,124,13.7,,,
Moe Mantha,23,WIN,D,72,16,38,54,-14,67,13,3,0,1,17,21,0,230,7.0,,,
Doug Gilmour,20,STL,C,80,25,28,53,6,57,21,3,1,1,21,6,1,157,15.9,,,
Mark Howe,28,PHI,D,71,19,34,53,30,44,13,3,3,2,24,9,1,184,10.3,,,"ASnhl-9,Norris-10"
Gordie Roberts,26,MNS,D,77,8,45,53,14,132,6,1,1,0,27,17,1,129,6.2,,,
Risto Siltanen,25,HAR,D,75,15,38,53,-20,34,3,12,0,0,14,24,0,163,9.2,,,
Keith Crowder,25,BOS,RW,63,24,28,52,12,128,20,4,0,4,21,7,0,110,21.8,,,
Craig Laughlin,26,WSH,RW,80,20,32,52,4,69,13,7,0,3,17,15,0,111,18.0,,,
Dan Quinn,18,CGY,C,54,19,33,52,-3,18,8,11,0,1,19,14,0,103,18.4,,,
Marián Šťastný,31,QUE,RW,68,20,32,52,1,26,16,4,0,4,28,4,0,113,17.7,,,
Jim Benning,20,TOR,D,79,12,39,51,-4,66,6,6,0,1,21,17,1,136,8.8,,,
Tony McKegney,25,QUE,LW,75,24,27,51,2,23,20,4,0,2,23,4,0,169,14.2,,,
Mark Osborne,22,NYR,LW,73,23,28,51,2,88,17,6,0,5,22,6,0,139,16.5,,,
Doug Risebrough,30,CGY,C,77,23,28,51,11,161,22,0,1,3,27,1,0,161,14.3,,,Selke-11
Ron Sutter,20,PHI,C,79,19,32,51,4,101,11,5,3,3,25,7,0,146,13.0,,,
Mike Eaves,27,CGY,C,61,14,36,50,9,20,11,3,0,3,27,8,1,118,11.9,,,
Mark Hardy,24,LAK,D,79,8,41,49,-30,122,3,5,0,1,17,22,2,175,4.6,,,
Mario Marois,26,QUE,D,80,13,36,49,49,151,9,4,0,0,25,10,1,184,7.1,,,"ASnhl-11,Norris-10"
Brent Sutter,21,NYI,C,69,34,15,49,4,69,27,7,0,6,13,2,0,156,21.8,,,
Ryan Walter,25,MTL,LW,73,20,29,49,-9,83,12,7,1,4,24,5,0,117,17.1,,,
Larry Murphy,22,2TM,D,78,13,36,49,6,50,11,2,0,2,18,18,0,149,8.7,,,
Larry Murphy,22,LAK,D,6,0,3,3,-5,0,0,0,0,0,1,2,0,11,0.0,,,
Larry Murphy,22,WSH,D,72,13,33,46,11,50,11,2,0,2,17,16,0,138,9.4,,,
Bill Gardner,23,CBH,C,79,27,21,48,1,12,21,3,3,3,13,7,1,115,23.5,,,
Dave Hunter,26,EDM,LW,80,22,26,48,27,90,20,1,1,3,25,0,1,118,18.6,,,
Bob Murray,29,CBH,D,78,11,37,48,2,78,7,3,1,1,19,17,1,191,5.8,,,
Darcy Rota,30,VAN,LW,59,28,20,48,-14,73,22,6,0,0,13,7,0,127,22.0,,,ASG
Ron Flockhart,23,2TM,C,76,27,21,48,-18,44,22,5,0,1,17,4,0,214,12.6,,,
Ron Flockhart,23,PHI,C,8,0,3,3,1,4,0,0,0,0,3,0,0,12,0.0,,,
Ron Flockhart,23,PIT,RW,68,27,18,45,-19,40,22,5,0,1,14,4,0,202,13.4,,,
Tomas Jonsson,23,NYI,D,72,11,36,47,12,54,9,2,0,1,19,15,2,122,9.0,,,
Tom Lysiak,30,CBH,LW,54,17,30,47,-13,35,11,5,1,2,21,8,1,103,16.5,,,
Pat Verbeek,19,NJD,C,79,20,27,47,-19,158,14,5,1,2,18,8,1,167,12.0,,,
Dale McCourt,27,2TM,C,77,20,27,47,-18,10,10,8,2,1,15,10,2,102,19.6,,,
Dale McCourt,27,BUF,C,5,1,3,4,-2,0,1,0,0,0,1,1,1,4,25.0,,,
Dale McCourt,27,TOR,C,72,19,24,43,-16,10,9,8,2,1,14,9,1,98,19.4,,,
Guy Chouinard,27,STL,C,64,12,34,46,-15,10,8,4,0,2,18,16,0,117,10.3,,,
Butch Goring,34,NYI,C,71,22,24,46,6,8,17,0,5,3,21,3,0,88,25.0,,,
Kevin Lowe,24,EDM,D,80,4,42,46,38,59,3,1,0,1,32,7,3,82,4.9,,,"ASG,ASnhl-12"
Ilkka Sinisalo,25,PHI,LW,73,29,17,46,22,29,24,2,3,5,15,0,2,164,17.7,,,
Mark Napier,27,2TM,LW,63,16,30,46,2,17,16,0,0,2,22,8,0,94,17.0,,,
Mark Napier,27,MTL,RW,5,3,2,5,0,0,3,0,0,1,1,1,0,11,27.3,,,
Mark Napier,27,MNS,LW,58,13,28,41,2,17,13,0,0,1,21,7,0,83,15.7,,,
Rick Kehoe,32,PIT,RW,57,18,27,45,-18,8,11,7,0,3,15,12,0,156,11.5,,,
Mike Krushelnyski,23,BOS,LW,66,25,20,45,9,55,20,3,2,1,16,3,1,152,16.4,,,
Al MacInnis,20,CGY,D,51,11,34,45,-1,42,4,7,0,2,12,22,0,160,6.9,,,
Lindy Ruff,23,BUF,RW,58,14,31,45,15,101,11,3,0,4,27,4,0,126,11.1,,,
Scott Stevens,19,WSH,D,78,13,32,45,25,201,6,7,0,2,19,13,0,155,8.4,,,"ASnhl-7,Norris-6"
Joe Cirella,20,NJD,D,79,11,33,44,-43,137,5,6,0,0,15,16,2,158,7.0,,,ASG
Thomas Eriksson,24,PHI,D,68,11,33,44,29,37,9,2,0,1,21,12,0,108,10.2,,,AR-1
Gilles Hamel,23,BUF,LW,75,21,23,44,3,37,15,4,2,1,17,6,0,135,15.6,,,
Gary Lupul,24,VAN,C,69,17,27,44,-16,51,11,6,0,2,19,8,0,128,13.3,,,
Bob Nystrom,31,NYI,RW,74,15,29,44,8,80,14,1,0,1,25,4,0,132,11.4,,,
André Savard,30,QUE,C,60,20,24,44,17,38,18,0,2,2,22,1,1,100,20.0,,,
Peter Sundström,22,NYR,LW,77,22,22,44,5,24,20,0,2,4,20,2,0,148,14.9,,,
Blaine Stoughton,30,2TM,RW,68,28,16,44,-24,8,20,8,0,3,10,6,0,130,21.5,,,
Blaine Stoughton,30,HAR,RW,54,23,14,37,-12,4,16,7,0,2,10,4,0,103,22.3,,,
Blaine Stoughton,30,NYR,RW,14,5,2,7,-12,4,4,1,0,1,0,2,0,27,18.5,,,
Bo Berglund,28,QUE,RW,75,16,27,43,6,20,15,1,0,1,18,9,0,83,19.3,,,
John Chabot,21,MTL,C,56,18,25,43,-1,13,13,4,1,2,20,4,1,69,26.1,,,
Alain Côté,26,QUE,LW,77,19,24,43,21,41,18,0,1,1,22,0,2,116,16.4,,,
Paul Cyr,20,BUF,LW,71,16,27,43,-3,52,11,5,0,1,16,11,0,142,11.3,,,
Craig MacTavish,25,BOS,C,70,20,23,43,9,35,13,7,0,4,23,0,0,135,14.8,,,
Larry Robinson,32,MTL,D,74,9,34,43,3,39,5,4,0,1,18,15,1,141,6.4,,,
Börje Salming,32,TOR,D,68,5,38,43,-32,92,2,2,1,0,21,17,0,160,3.1,,,
Wayne Babych,25,STL,RW,70,13,29,42,2,52,10,3,0,0,25,4,0,115,11.3,,,
Charlie Huddy,24,EDM,D,75,8,34,42,52,43,5,3,0,0,24,10,0,163,4.9,,,"ASnhl-14,Norris-6"
Doug Jarvis,28,WSH,C,80,13,29,42,6,12,11,0,2,0,20,6,3,122,10.7,,,"Byng-4,Selke-1"
Jeff Larmer,21,2TM,LW,76,15,26,41,-14,26,13,2,0,1,22,4,0,120,12.5,,,
Jeff Larmer,21,NJD,LW,40,6,13,19,-17,6,6,0,0,0,10,3,0,57,10.5,,,
Jeff Larmer,21,CBH,LW,36,9,13,22,3,20,7,2,0,1,12,1,0,63,14.3,,,
Pat Boutette,31,PIT,RW,73,14,26,40,-56,142,4,10,0,1,16,8,2,107,13.1,,,
Bobby Gould,26,WSH,RW,78,21,19,40,-3,74,17,4,0,4,17,1,1,155,13.5,,,
Randy Gregg,27,EDM,D,80,13,27,40,40,56,10,2,1,2,20,4,3,90,14.4,,,
Bob MacMillan,31,NJD,RW,71,17,23,40,-20,23,15,2,0,2,18,5,0,114,14.9,,,
Darryl Sutter,25,CBH,LW,59,20,20,40,-18,44,12,8,0,4,13,7,0,134,14.9,,,
Duane Sutter,23,NYI,RW,78,17,23,40,4,94,15,2,0,1,22,1,0,137,12.4,,,
Tom Roulston,26,2TM,C,77,16,24,40,-31,24,12,4,0,0,16,8,0,148,10.8,,,
Tom Roulston,26,EDM,C,24,5,7,12,-1,16,4,1,0,0,6,1,0,38,13.2,,,
Tom Roulston,26,PIT,RW,53,11,17,28,-30,8,8,3,0,0,10,7,0,110,10.0,,,
Jiří Bubla,34,VAN,D,62,6,33,39,-11,43,4,2,0,1,16,17,0,84,7.1,,,
Kari Eloranta,27,CGY,D,78,5,34,39,12,44,3,2,0,0,19,14,1,59,8.5,,,
Bob Gainey,30,MTL,LW,77,17,22,39,11,41,17,0,0,3,19,0,3,125,13.6,,,Selke-9
Greg Terrion,23,TOR,LW,79,15,24,39,-6,36,13,0,2,2,20,3,1,93,16.1,,,Selke-28
Mario Tremblay,27,MTL,RW,67,14,25,39,2,112,11,3,0,3,21,4,0,133,10.5,,,
Andy Brickley,22,PIT,LW,50,18,20,38,-3,9,10,7,1,2,16,3,1,75,24.0,,,
Willy Lindström,32,EDM,RW,73,22,16,38,19,38,20,2,0,3,11,5,0,116,19.0,,,
Willi Plett,28,MNS,RW,73,15,23,38,-6,316,14,1,0,1,22,1,0,103,14.6,,,
Doug Wickenheiser,22,2TM,C,73,12,26,38,9,25,10,2,0,2,22,4,0,143,8.4,,,
Doug Wickenheiser,22,MTL,C,27,5,5,10,0,6,5,0,0,1,5,0,0,26,19.2,,,
Doug Wickenheiser,22,STL,C,46,7,21,28,9,19,5,2,0,1,17,4,0,117,6.0,,,
Gord Kluzak,19,BOS,D,80,10,27,37,10,135,5,5,0,3,12,15,0,121,8.3,,,
Pierre Mondou,28,MTL,C,52,15,22,37,8,8,11,3,1,1,20,1,1,105,14.3,,,
Steve Shutt,31,MTL,LW,63,14,23,37,-19,29,10,4,0,2,16,7,0,146,9.6,,,
Doug Smail,26,WIN,LW,66,20,17,37,-5,62,15,1,4,2,15,1,1,122,16.4,,,
Peter McNab,31,2TM,C,65,15,22,37,5,20,12,3,0,3,16,6,0,102,14.7,,,
Peter McNab,31,BOS,C,52,14,16,30,7,10,12,2,0,3,12,4,0,81,17.3,,,
Peter McNab,31,VAN,C,13,1,6,7,-2,10,0,1,0,0,4,2,0,21,4.8,,,
Barry Beck,26,NYR,D,72,9,27,36,13,134,6,2,1,0,21,3,3,159,5.7,,,"ASnhl-8,Norris-9"
Aaron Broten,23,NJD,C,80,13,23,36,-29,36,10,3,0,1,17,6,0,103,12.6,,,
Glen Currie,25,WSH,C,80,12,24,36,8,20,10,0,2,2,22,1,1,71,16.9,,,Selke-16
Gaétan Duchesne,21,WSH,LW,79,17,19,36,15,29,12,3,2,1,19,0,0,116,14.7,,,Selke-20
Doug Smith,20,LAK,C,72,16,20,36,-32,28,10,6,0,0,16,3,1,146,11.0,,,
Hannu Virta,20,BUF,D,70,6,30,36,13,12,2,4,0,0,18,12,0,98,6.1,,,
Mike McEwen,27,2TM,D,62,10,26,36,-17,20,3,7,0,0,16,10,0,160,6.3,,,
Mike McEwen,27,NYI,D,15,0,2,2,-5,6,0,0,0,0,2,0,0,27,0.0,,,
Mike McEwen,27,LAK,D,47,10,24,34,-12,14,3,7,0,0,14,10,0,133,7.5,,,
Kevin McCarthy,26,2TM,D,78,6,30,36,-40,113,5,1,0,0,17,13,0,101,5.9,,,
Kevin McCarthy,26,VAN,D,47,2,14,16,-8,61,2,0,0,0,7,7,0,44,4.5,,,
Kevin McCarthy,26,PIT,D,31,4,16,20,-32,52,3,1,0,0,10,6,0,57,7.0,,,
Keith Brown,23,CBH,D,74,10,25,35,-17,94,7,3,0,0,20,4,1,144,6.9,,,
Doug Crossman,23,PHI,D,78,7,28,35,24,63,5,2,0,2,21,7,0,159,4.4,,,
Lane Lambert,19,DET,RW,73,20,15,35,-4,115,19,1,0,2,13,2,0,88,22.7,,,
Al MacAdam,31,MNS,RW,80,22,13,35,-3,23,17,1,4,1,12,0,1,104,21.2,,,Selke-14
Ric Seiling,26,BUF,C,78,13,22,35,11,42,10,0,3,0,18,2,2,136,9.6,,,Selke-25
Perry Turnbull,24,2TM,C,72,20,15,35,-12,140,17,3,0,1,12,3,0,153,13.1,,,
Perry Turnbull,24,STL,LW,32,14,8,22,-1,81,13,1,0,0,5,3,0,84,16.7,,,
Perry Turnbull,24,MTL,C,40,6,7,13,-11,59,4,2,0,1,7,0,0,69,8.7,,,
Louis Sleigher,25,QUE,RW,44,15,19,34,23,32,11,3,1,1,16,3,0,74,20.3,,,
Tim Young,28,WIN,C,44,15,19,34,-9,25,12,3,0,0,12,5,2,76,19.7,,,
Tony Currie,26,2TM,RW,50,15,19,34,-4,6,8,7,0,2,13,6,0,76,19.7,,,
Tony Currie,26,VAN,RW,18,3,3,6,-1,2,2,1,0,0,3,0,0,22,13.6,,,
Tony Currie,26,HAR,RW,32,12,16,28,-3,4,6,6,0,2,10,6,0,54,22.2,,,
Kevin McClelland,21,2TM,C,76,10,24,34,1,189,6,0,4,2,22,1,1,103,9.7,,,
Kevin McClelland,21,PIT,C,24,2,4,6,-7,62,0,0,2,0,3,0,1,40,5.0,,,
Kevin McClelland,21,EDM,C,52,8,20,28,8,127,6,0,2,2,19,1,0,63,12.7,,,
Rod Langway,26,WSH,D,80,9,24,33,14,61,6,1,2,2,19,5,0,168,5.4,,,"ASG,ASnhl-1,Hart-2,Norris-1"
