Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Steve Shutt,23,MTL,LW,80,45,34,79,73,47,38,7,0,7,29,5,0,223,20.2,,,ASG
Rick Kehoe,24,PIT,RW,71,29,47,76,9,6,24,5,0,2,39,8,0,180,16.1,,,
Orest Kindrachuk,25,PHI,C,76,26,49,75,33,101,19,5,2,2,34,14,1,181,14.4,,,
Gregg Sheppard,26,BOS,C,70,31,43,74,24,28,24,5,2,4,25,17,1,222,14.0,,,ASG
Danny Gare,21,BUF,RW,79,50,23,73,32,129,41,8,1,9,19,4,0,303,16.5,,,
Butch Goring,26,LAK,C,80,33,40,73,0,8,23,5,5,2,21,19,0,193,17.1,,,Byng-4
Lowell MacDonald,34,PIT,LW,69,30,43,73,15,12,18,12,0,3,26,17,0,181,16.6,,,
Jean Potvin,26,NYI,D,78,17,55,72,16,74,7,9,1,2,18,37,0,167,10.2,,,
Wayne Cashman,30,BOS,LW,80,28,43,71,30,87,19,9,0,6,36,7,0,169,16.6,,,
Guy Charron,27,KCS,C,78,27,44,71,-51,12,18,9,0,4,33,11,0,226,11.9,,,
Pit Martin,32,CBH,C,80,32,39,71,6,44,22,8,2,4,20,15,4,188,17.0,,,
Craig Ramsay,24,BUF,LW,80,22,49,71,44,34,20,1,1,0,43,5,1,134,16.4,,,ASG
Ron Stackhouse,26,PIT,D,80,11,60,71,19,76,10,1,0,2,37,22,1,228,4.8,,,
Dennis Ververgaert,22,VAN,RW,80,37,34,71,-1,53,26,11,0,4,29,5,0,207,17.9,,,ASG
Billy Harris,24,NYI,RW,80,32,38,70,22,54,16,16,0,4,18,18,2,228,14.0,,,ASG
Don Luce,27,BUF,C,77,21,49,70,37,42,17,2,2,2,43,5,1,214,9.8,,,
Yvan Cournoyer,32,MTL,RW,71,32,36,68,38,20,24,8,0,12,19,17,0,163,19.6,,,
Guy Lapointe,27,MTL,D,77,21,47,68,64,78,12,8,1,1,26,21,0,317,6.6,,,"ASG,Norris-4"
Mike Murphy,25,LAK,RW,80,26,42,68,0,61,18,7,1,5,29,12,1,205,12.7,,,
Yvon Lambert,25,MTL,LW,80,32,35,67,10,28,20,12,0,4,26,9,0,156,20.5,,,
Derek Sanderson,29,2TM,C,73,24,43,67,5,63,12,6,6,1,28,12,3,200,12.0,,,
Derek Sanderson,29,NYR,C,8,0,0,0,-8,4,0,0,0,0,0,0,0,29,0.0,,,
Derek Sanderson,29,STL,C,65,24,43,67,13,59,12,6,6,1,28,12,3,171,14.0,,,
Wayne Merrick,23,2TM,C,75,32,35,67,-3,36,24,8,0,4,23,12,0,246,13.0,,,
Wayne Merrick,23,STL,C,19,7,8,15,0,0,6,1,0,0,7,1,0,56,12.5,,,
Wayne Merrick,23,CGS,C,56,25,27,52,-3,36,18,7,0,4,16,11,0,190,13.2,,,
Dennis Hull,31,CBH,LW,80,27,39,66,-17,28,22,1,4,4,28,9,2,225,12.0,,,
Dan Maloney,25,DET,LW,77,27,39,66,-1,203,19,6,2,3,29,9,1,254,10.6,,,ASG
Curt Bennett,27,ATF,LW,80,34,31,65,1,61,26,8,0,8,20,10,1,221,15.4,,,ASG
Vic Hadfield,35,PIT,LW,76,30,35,65,0,46,27,3,0,2,21,14,0,203,14.8,,,
Don Lever,23,VAN,C,80,25,40,65,-3,93,17,8,0,1,30,9,1,166,15.1,,,
Gary Dornhoefer,32,PHI,RW,74,28,35,63,13,128,15,13,0,3,22,12,1,152,18.4,,,
Al MacAdam,23,CGS,RW,80,32,31,63,-10,49,20,8,4,5,19,9,3,177,18.1,,,ASG
Ivan Boldirev,26,CBH,C,78,28,34,62,-24,33,23,5,0,4,23,11,0,178,15.7,,,
Jude Drouin,27,NYI,C,76,21,41,62,18,58,11,10,0,2,28,13,0,153,13.7,,,
Dennis Maruk,20,CGS,C,80,30,32,62,-6,44,18,7,5,3,21,9,2,233,12.9,,,Calder-3
Chris Oddleifson,25,VAN,C,80,16,46,62,15,88,11,3,2,1,31,14,1,133,12.0,,,
Bobby Schmautz,30,BOS,RW,75,28,34,62,13,116,21,7,0,7,19,15,0,243,11.5,,,
Ron Schock,32,PIT,C,80,18,44,62,3,28,15,2,1,3,40,3,1,161,11.2,,,
Dale Tallon,25,CBH,D,80,15,47,62,-11,101,7,7,1,5,23,21,3,161,9.3,,,
Clark Gillies,21,NYI,LW,80,34,27,61,20,96,19,15,0,6,16,11,0,210,16.2,,,
Ken Hodge,31,BOS,RW,72,25,36,61,19,42,17,8,0,5,21,15,0,161,15.5,,,
Dennis Hextall,32,2TM,C,76,16,44,60,-27,164,14,2,0,1,30,14,0,125,12.8,,,
Dennis Hextall,32,MNS,C,59,11,35,46,-29,93,9,2,0,0,22,13,0,93,11.8,,,
Dennis Hextall,32,DET,C,17,5,9,14,2,71,5,0,0,1,8,1,0,32,15.6,,,
Michel Bergeron,21,DET,RW,72,32,27,59,2,48,20,12,0,4,21,6,0,190,16.8,,,Calder-4
John Gould,26,VAN,RW,70,32,27,59,6,16,25,6,1,5,18,8,1,225,14.2,,,
Brad Park,27,2TM,D,56,18,41,59,19,118,10,7,1,3,22,19,0,191,9.4,,,"ASG,Hart-5,Norris-2"
Brad Park,27,NYR,D,13,2,4,6,-4,23,2,0,0,1,3,1,0,28,7.1,,,
Brad Park,27,BOS,D,43,16,37,53,23,95,8,7,1,2,19,18,0,163,9.8,,,
Cliff Koroll,29,CBH,RW,80,25,33,58,6,29,13,11,1,2,24,9,0,185,13.5,,,
Gerry Meehan,29,2TM,C,80,23,35,58,-8,18,18,5,0,1,26,9,0,151,15.2,,,
Gerry Meehan,29,ATF,C,48,7,20,27,-1,8,5,2,0,1,16,4,0,71,9.9,,,
Gerry Meehan,29,WSH,C,32,16,15,31,-7,10,13,3,0,0,10,5,0,80,20.0,,,
Stan Mikita,35,CBH,C,48,16,41,57,-4,37,10,6,0,1,20,20,1,159,10.1,,,
J.P. Parisé,34,NYI,LW,80,22,35,57,12,80,15,5,2,4,25,10,0,152,14.5,,,
Börje Salming,24,TOR,D,78,16,41,57,31,70,8,8,0,1,24,16,1,194,8.2,,,"ASG,Norris-3"
Carol Vadnais,30,2TM,D,76,22,35,57,-15,121,14,8,0,1,17,18,0,230,9.6,,,ASG
Carol Vadnais,30,BOS,D,12,2,5,7,1,17,1,1,0,0,2,3,0,33,6.1,,,
Carol Vadnais,30,NYR,D,64,20,30,50,-16,104,13,7,0,1,15,15,0,197,10.2,,,
Rick Blight,20,VAN,RW,74,25,31,56,-4,29,15,10,0,3,23,8,0,212,11.8,,,
Peter McNab,23,BUF,C,79,24,32,56,18,16,21,3,0,3,28,4,0,125,19.2,,,
Ian Turnbull,22,TOR,D,76,20,36,56,24,90,12,7,1,3,20,15,1,262,7.6,,,
Ed Westfall,35,NYI,RW,80,25,31,56,18,27,17,6,2,3,18,9,4,154,16.2,,,
Bob Kelly,29,PIT,LW,77,25,30,55,2,149,20,5,0,4,29,1,0,193,13.0,,,
Bob Nevin,37,LAK,RW,77,13,42,55,10,14,10,2,1,0,25,14,3,121,10.7,,,
Bill Clement,25,2TM,C,77,23,31,54,-27,49,18,4,1,2,24,6,1,166,13.9,,,ASG
Bill Clement,25,WSH,C,46,10,17,27,-30,20,8,2,0,0,12,5,0,95,10.5,,,
Bill Clement,25,ATF,C,31,13,14,27,3,29,10,2,1,2,12,1,1,71,18.3,,,
Jocelyn Guevremont,24,BUF,D,80,12,40,52,47,57,6,6,0,3,24,16,0,229,5.2,,,
Jacques Lemaire,30,MTL,C,61,20,32,52,27,20,14,6,0,3,19,13,0,226,8.8,,,
Bob MacMillan,23,STL,RW,80,20,32,52,13,41,17,2,1,2,22,8,2,151,13.2,,,
Rick Hampton,19,CGS,D,73,14,37,51,-12,54,6,8,0,2,22,15,0,105,13.3,,,
Dennis Kearns,30,VAN,D,80,5,46,51,-7,48,4,1,0,0,19,27,0,118,4.2,,,
Stan Weir,23,TOR,C,64,19,32,51,10,22,14,5,0,3,23,9,0,90,21.1,,,
Tim Young,20,MNS,C,63,18,33,51,-11,71,12,6,0,2,24,9,0,127,14.2,,,
Bill Hogaboam,26,2TM,C,68,28,23,51,-13,36,19,7,2,0,19,4,0,160,17.5,,,
Bill Hogaboam,26,DET,C,50,21,16,37,-9,30,13,6,2,0,12,4,0,116,18.1,,,
Bill Hogaboam,26,MNS,C,18,7,7,14,-4,6,6,1,0,0,7,0,0,44,15.9,,,
Mel Bridgman,20,PHI,C,80,23,27,50,22,86,17,5,1,2,23,4,0,166,13.9,,,Calder-5
Bobby Lalonde,24,VAN,C,71,14,36,50,-4,46,12,2,0,2,31,5,0,143,9.8,,,
Rick Middleton,22,NYR,RW,77,24,26,50,-39,14,17,7,0,5,12,14,0,159,15.1,,,
Terry O'Reilly,24,BOS,RW,80,23,27,50,3,150,21,2,0,2,25,2,0,135,17.0,,,
Hilliard Graves,25,ATF,RW,80,19,30,49,3,16,17,2,0,3,19,11,0,168,11.3,,,
Bob Murdoch,22,CGS,LW,78,22,27,49,-13,53,13,9,0,3,17,10,0,166,13.3,,,
Nelson Pyatt,22,WSH,C,77,26,23,49,-57,14,21,5,0,0,16,7,0,151,17.2,,,
Gary Sabourin,32,CGS,RW,76,21,28,49,-7,33,17,4,0,3,22,6,0,172,12.2,,,
Dave Gardner,23,CGS,C,74,16,32,48,-4,8,14,2,0,1,18,14,0,157,10.2,,,
Bob Nystrom,23,NYI,RW,80,23,25,48,24,106,21,2,0,4,22,3,0,185,12.4,,,
Claude St. Sauveur,24,ATF,LW,79,24,24,48,-7,23,13,11,0,3,15,9,0,171,14.0,,,
Fred Stanfield,31,BUF,C,80,18,30,48,5,4,15,2,1,3,19,11,0,112,16.1,,,
Dean Talafous,22,MNS,RW,79,18,30,48,-12,18,13,4,1,2,20,10,0,137,13.1,,,
Stan Gilbertson,31,2TM,LW,79,26,22,48,-29,12,18,8,0,1,14,8,0,148,17.6,,,
Stan Gilbertson,31,WSH,LW,31,13,14,27,-26,6,8,5,0,0,8,6,0,62,21.0,,,
Stan Gilbertson,31,PIT,LW,48,13,8,21,-3,6,10,3,0,1,6,2,0,86,15.1,,,
Red Berenson,36,STL,C,72,20,27,47,-10,47,9,9,2,1,13,13,1,171,11.7,,,
Ross Lonsberry,28,PHI,LW,80,19,28,47,30,87,15,4,0,0,23,5,0,209,9.1,,,
Don Saleski,26,PHI,RW,78,21,26,47,33,68,19,1,1,4,24,2,0,224,9.4,,,
Serge Savard,30,MTL,D,71,8,39,47,52,38,6,1,1,1,31,8,0,112,7.1,,,Norris-5
Eric Vail,22,ATF,LW,60,16,31,47,7,34,14,2,0,1,22,9,0,127,12.6,,,
Bill Goldsworthy,31,MNS,RW,68,24,22,46,-19,47,18,6,0,3,17,5,0,174,13.8,,,ASG
Nick Libett,30,DET,LW,80,20,26,46,-11,71,16,3,1,3,20,6,0,224,8.9,,,
Hartland Monahan,24,WSH,RW,80,17,29,46,-49,35,15,2,0,2,23,6,0,142,12.0,,,
Wayne Dillon,20,NYR,C,79,21,24,45,-10,10,18,3,0,1,22,2,0,138,15.2,,,
Rick MacLeish,26,PHI,C,51,22,23,45,6,16,15,6,1,4,12,11,0,222,9.9,,,ASG
George Ferguson,23,TOR,RW,79,12,32,44,11,76,7,3,2,2,25,6,1,140,8.6,,,
Don Kozak,23,LAK,RW,62,20,24,44,-4,94,13,7,0,4,20,4,0,81,24.7,,,
John Marks,27,CBH,LW,80,21,23,44,-3,43,14,6,1,4,17,6,0,152,13.8,,,ASG
Doug Risebrough,22,MTL,C,80,16,28,44,18,180,15,1,0,3,21,7,0,143,11.2,,,
Vic Venasky,24,LAK,C,80,18,26,44,-6,12,14,4,0,5,23,3,0,103,17.5,,,
Mike Corrigan,30,LAK,LW,71,22,21,43,-2,71,13,9,0,4,16,5,0,135,16.3,,,
Wilf Paiement,20,KCS,RW,57,21,22,43,-37,121,17,4,0,3,14,8,0,178,11.8,,,ASG
Bob Berry,32,LAK,LW,80,20,22,42,3,37,17,3,0,3,20,2,0,156,12.8,,,
Bob Girard,26,CGS,LW,80,16,26,42,-1,54,13,3,0,1,22,4,0,137,11.7,,,
Larry Goodenough,23,PHI,D,77,8,34,42,45,83,3,5,0,2,19,15,0,149,5.4,,,
Ernie Hicke,28,MNS,LW,80,23,19,42,-31,77,17,6,0,4,11,8,0,185,12.4,,,
Tony White,21,WSH,LW,80,25,17,42,-41,56,18,7,0,2,13,4,0,166,15.1,,,
Simon Nolet,34,2TM,RW,80,19,23,42,-2,18,16,3,0,2,15,8,0,197,9.6,,,
Simon Nolet,34,KCS,RW,41,10,15,25,-9,16,8,2,0,1,8,7,0,123,8.1,,,
Simon Nolet,34,PIT,RW,39,9,8,17,7,2,8,1,0,1,7,1,0,74,12.2,,,
Jerry Butler,24,STL,RW,66,17,24,41,0,75,16,1,0,3,19,4,1,154,11.0,,,
Jerry Korab,27,BUF,D,65,13,28,41,18,85,10,3,0,1,19,8,1,146,8.9,,,ASG
Jim Lorentz,28,BUF,RW,75,17,24,41,3,18,14,2,1,4,17,7,0,116,14.7,,,
Pete Stemkowski,32,NYR,C,75,13,28,41,-7,49,12,1,0,2,25,1,2,126,10.3,,,
Bill Flett,32,ATF,RW,78,23,17,40,9,30,20,1,2,3,16,1,0,171,13.5,,,
Inge Hammarström,28,TOR,LW,76,19,21,40,0,21,18,1,0,5,15,6,0,189,10.1,,,
Dave Kryskow,24,ATF,LW,79,15,25,40,-6,65,14,1,0,2,23,2,0,120,12.5,,,
Larry Robinson,24,MTL,D,80,10,30,40,50,59,8,2,0,0,25,5,0,130,7.7,,,ASG
André Savard,22,BOS,C,79,17,23,40,4,60,17,0,0,3,22,1,0,182,9.3,,,
Tiger Williams,21,TOR,LW,78,21,19,40,-1,299,18,3,0,3,16,3,0,150,14.0,,,
Rey Comeau,27,ATF,C,79,17,22,39,9,42,16,1,0,2,19,2,1,124,13.7,,,
Bob Dailey,22,VAN,D,67,15,24,39,-6,119,6,9,0,3,14,10,0,187,8.0,,,
Pierre Jarry,26,MNS,C,59,21,18,39,-8,32,18,3,0,0,14,4,0,143,14.7,,,
Randy Manery,27,ATF,D,80,7,32,39,3,42,4,3,0,3,21,11,0,139,5.0,,,
Brian Spencer,26,BUF,LW,77,13,26,39,13,70,13,0,0,1,26,0,0,84,15.5,,,
Tom Williams,24,LAK,LW,70,19,20,39,1,14,15,4,0,2,18,2,0,157,12.1,,,
Gary Bergman,37,KCS,D,75,5,33,38,-52,82,4,1,0,1,19,14,0,125,4.0,,,
André Boudrias,32,VAN,LW,71,7,31,38,-7,10,5,2,0,0,21,10,0,69,10.1,,,
Claude Larose,33,STL,RW,67,13,25,38,7,48,10,3,0,0,22,3,0,169,7.7,,,
Gerry O'Flaherty,25,VAN,LW,68,20,18,38,10,47,19,0,1,3,17,0,1,129,15.5,,,
Phil Russell,23,CBH,D,74,9,29,38,-20,194,2,7,0,0,23,6,0,180,5.0,,,ASG
Tom Bladon,23,PHI,D,80,14,23,37,45,68,9,5,0,0,14,9,0,182,7.7,,,
Darcy Rota,22,CBH,LW,79,20,17,37,-8,73,16,4,0,2,15,2,0,201,10.0,,,
André Dupont,26,PHI,D,75,9,27,36,41,214,6,3,0,2,18,8,1,139,6.5,,,ASG
Pat Hickey,22,NYR,LW,70,14,22,36,-29,36,14,0,0,1,14,8,0,157,8.9,,,
Don Marcotte,28,BOS,LW,58,16,20,36,15,24,15,1,0,2,15,4,1,96,16.7,,,
Greg Polis,25,NYR,LW,79,15,21,36,-8,77,15,0,0,1,21,0,0,158,9.5,,,
Dick Redmond,26,CBH,D,53,9,27,36,1,25,4,5,0,1,13,12,2,165,5.5,,,
Walt Tkaczuk,28,NYR,C,78,8,28,36,-11,56,7,1,0,1,24,3,1,142,5.6,,,
Jimmy Watson,23,PHI,D,79,2,34,36,66,66,2,0,0,0,30,4,0,89,2.2,,,ASG
Doug Jarvis,20,MTL,C,80,5,30,35,17,16,4,0,1,1,22,5,3,92,5.4,,,
Bob Murdoch,29,LAK,D,80,6,29,35,15,103,4,2,0,1,17,12,0,172,3.5,,,
Craig Patrick,29,KCS,RW,80,17,18,35,-24,14,13,3,1,0,16,2,0,143,11.9,,,
Jacques Richard,23,BUF,LW,73,12,23,35,3,31,9,3,0,5,21,2,0,104,11.5,,,
Larry Romanchych,26,ATF,RW,67,16,19,35,-6,8,10,6,0,2,13,6,0,110,14.5,,,
Murray Wilson,24,MTL,LW,59,11,24,35,25,36,8,2,1,1,22,2,0,73,15.1,,,
Garry Howatt,23,NYI,LW,80,21,13,34,25,197,21,0,0,2,13,0,0,115,18.3,,,
Chuck Arnason,24,2TM,RW,69,21,13,34,-39,35,16,5,0,2,9,4,0,191,11.0,,,
Chuck Arnason,24,PIT,RW,30,7,3,10,-4,14,7,0,0,2,2,1,0,69,10.1,,,
Chuck Arnason,24,KCS,RW,39,14,10,24,-35,21,9,5,0,0,7,3,0,122,11.5,,,
Buster Harvey,25,3TM,RW,75,13,21,34,-39,31,12,1,0,0,18,3,0,148,8.8,,,
Buster Harvey,25,ATF,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
Buster Harvey,25,KCS,RW,39,5,12,17,-31,6,5,0,0,0,10,2,0,76,6.6,,,
Buster Harvey,25,DET,RW,35,8,9,17,-8,25,7,1,0,0,8,1,0,71,11.3,,,
Gary Croteau,29,KCS,LW,79,19,14,33,-24,12,15,4,0,1,10,4,0,139,13.7,,,
Terry Harper,36,DET,D,69,8,25,33,6,59,4,4,0,0,14,11,0,111,7.2,,,
Rick Lapointe,20,DET,D,80,10,23,33,-2,95,8,2,0,0,20,3,0,106,9.4,,,
Garry Monahan,29,VAN,LW,66,16,17,33,2,39,12,3,1,2,15,2,0,126,12.7,,,
Pierre Plante,24,STL,RW,74,14,19,33,-22,77,9,5,0,2,18,1,0,125,11.2,,,
Jack Valiquette,21,TOR,C,45,10,23,33,-8,30,8,1,1,1,18,5,0,111,9.0,,,
Jean Lemieux,23,2TM,D,66,10,23,33,-18,12,4,6,0,1,10,13,0,116,8.6,,,
Jean Lemieux,23,ATF,D,33,4,9,13,4,10,3,1,0,0,4,5,0,51,7.8,,,
Jean Lemieux,23,WSH,D,33,6,14,20,-22,2,1,5,0,1,6,8,0,65,9.2,,,
Ace Bailey,27,WSH,LW,67,13,19,32,-42,75,11,2,0,2,11,8,0,131,9.9,,,
Pat Boutette,23,TOR,RW,77,10,22,32,-1,140,8,2,0,2,17,5,0,92,10.9,,,
Bob Hess,20,STL,D,78,9,23,32,3,58,5,2,2,2,16,7,0,117,7.7,,,
Dave Schultz,26,PHI,LW,71,13,19,32,25,307,13,0,0,3,19,0,0,91,14.3,,,
Ron Sedlbauer,21,VAN,LW,56,19,13,32,-5,66,14,5,0,3,7,6,0,135,14.1,,,
Dallas Smith,34,BOS,D,77,7,25,32,42,103,7,0,0,0,25,0,0,125,5.6,,,
Bryan Hextall,34,2TM,C,79,8,24,32,-20,113,4,3,1,1,15,9,0,106,7.5,,,
Bryan Hextall,34,DET,C,21,0,4,4,-4,29,0,0,0,0,2,2,0,17,0.0,,,
Bryan Hextall,34,MNS,C,58,8,20,28,-16,84,4,3,1,1,13,7,0,89,9.0,,,
Robin Burns,29,KCS,LW,78,13,18,31,-40,37,11,2,0,0,14,4,0,145,9.0,,,
Dave Hudson,26,KCS,C,74,11,20,31,-28,12,9,2,0,0,17,3,0,114,9.6,,,
Bobby Sheehan,27,CBH,C,78,11,20,31,-4,18,9,2,0,0,17,3,0,129,8.5,,,
Bruce Affleck,21,STL,D,80,4,26,30,3,20,1,3,0,1,16,7,3,100,4.0,,,
Mike Bloom,23,DET,LW,76,13,17,30,-20,99,12,1,0,1,15,2,0,130,10.0,,,
J.P. Bordeleau,26,CBH,RW,76,12,18,30,-9,6,11,1,0,2,12,5,1,71,16.9,,,
Phil Roberto,27,2TM,RW,74,8,22,30,-13,110,5,3,0,0,17,5,0,144,5.6,,,
Phil Roberto,27,DET,RW,37,1,7,8,-2,68,1,0,0,0,6,1,0,55,1.8,,,
Phil Roberto,27,KCS,RW,37,7,15,22,-11,42,4,3,0,0,11,4,0,89,7.9,,,
Dave Burrows,27,PIT,D,80,7,22,29,26,51,5,1,1,2,18,4,0,125,5.6,,,"ASG,Hart-10"
Dave Forbes,27,BOS,LW,79,16,13,29,15,52,12,0,4,1,12,1,0,165,9.7,,,
Barry Gibbs,27,ATF,D,76,8,21,29,2,92,7,1,0,0,15,5,1,125,6.4,,,
Jim McKenny,29,TOR,D,46,10,19,29,-7,19,6,4,0,0,15,4,0,76,13.2,,,
Bob Sirois,21,2TM,RW,44,10,19,29,-33,6,6,4,0,0,12,7,0,109,9.2,,,
Bob Sirois,21,PHI,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Bob Sirois,21,WSH,RW,43,10,19,29,-33,6,6,4,0,0,12,7,0,109,9.2,,,
Bill Fairbairn,29,NYR,RW,80,13,15,28,-14,8,10,2,1,2,15,0,0,160,8.1,,,
Bob Gainey,22,MTL,LW,78,15,13,28,20,57,12,1,2,1,12,0,1,155,9.7,,,
Ron Lalonde,23,WSH,C,80,9,19,28,-27,19,6,2,1,0,17,2,0,92,9.8,,,
Grant Mulvey,19,CBH,RW,64,11,17,28,-5,72,10,1,0,1,17,0,0,90,12.2,,,
Mickey Redmond,28,DET,RW,37,11,17,28,-17,10,9,2,0,3,11,6,0,123,8.9,,,
Harvey Bennett,23,2TM,C,74,15,13,28,-21,92,13,2,0,2,13,0,0,92,16.3,,,
Harvey Bennett,23,PIT,C,25,3,3,6,4,53,2,1,0,1,3,0,0,20,15.0,,,
Harvey Bennett,23,WSH,C,49,12,10,22,-25,39,11,1,0,1,10,0,0,72,16.7,,,
Tim Ecclestone,28,ATF,RW,69,6,21,27,7,30,4,1,1,0,17,2,2,117,5.1,,,
Ron Greschner,21,NYR,D,77,6,21,27,-50,93,4,2,0,0,14,7,0,176,3.4,,,
Bill Hajt,24,BUF,D,80,6,21,27,41,48,6,0,0,0,19,2,0,117,5.1,,,
Ed Kea,28,ATF,D,78,8,19,27,18,101,7,1,0,0,15,4,0,125,6.4,,,
Mike Robitaille,27,VAN,D,71,8,19,27,7,69,6,2,0,0,11,8,0,164,4.9,,,
Blair Stewart,22,WSH,LW,74,13,14,27,-52,113,13,0,0,0,12,2,0,88,14.8,,,
Mario Tremblay,19,MTL,RW,71,11,16,27,5,88,10,1,0,2,13,3,0,94,11.7,,,
Barry Wilkins,28,PIT,D,75,0,27,27,0,106,0,0,0,0,22,2,3,68,0.0,,,
Jim Moxey,22,CGS,RW,44,10,16,26,-10,33,8,2,0,0,11,5,0,106,9.4,,,
Randy Rota,25,KCS,LW,71,12,14,26,-39,14,10,2,0,1,13,1,0,146,8.2,,,
André St. Laurent,22,NYI,C,67,9,17,26,14,56,9,0,0,2,17,0,0,101,8.9,,,
Frank St. Marseille,36,LAK,RW,68,10,16,26,-14,20,8,2,0,1,11,5,0,66,15.2,,,
Fred Ahern,23,CGS,RW,44,17,8,25,-2,43,14,3,0,4,4,4,0,88,19.3,,,
Doug Gibson,22,BOS,C,50,7,18,25,8,0,6,1,0,1,15,3,0,41,17.1,,,
Greg Joly,21,WSH,D,54,8,17,25,-47,28,4,3,1,1,10,7,0,81,9.9,,,
Alain Daigle,21,CBH,RW,71,15,9,24,-18,15,7,8,0,2,7,2,0,85,17.6,,,
Gerry Hart,28,NYI,D,80,6,18,24,35,151,6,0,0,0,17,0,1,110,5.5,,,
Gary Sargent,21,LAK,D,63,8,16,24,-4,36,5,3,0,1,10,5,1,87,9.2,,,
Jim Schoenfeld,23,BUF,D,56,2,22,24,40,114,2,0,0,0,19,2,1,112,1.8,,,
Joe Watson,32,PHI,D,78,2,22,24,56,28,2,0,0,2,19,1,2,88,2.3,,,
Dwight Bialowas,23,MNS,D,58,5,18,23,-9,22,0,5,0,1,10,8,0,87,5.7,,,
Danny Grant,29,DET,LW,39,10,13,23,-17,20,5,4,1,0,6,6,1,70,14.3,,,
Ted Irvine,31,STL,LW,69,10,13,23,-11,80,8,2,0,2,12,1,0,105,9.5,,,
