Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Lou Angotti,36,STL,C,51,12,23,35,-3,9,11,1,0,5,21,2,0,84,14.3,,,
Gary Croteau,27,CGS,LW,76,14,21,35,-49,16,13,1,0,2,17,4,0,149,9.4,,,
Don Kozak,21,LAK,RW,76,21,14,35,6,54,20,1,0,2,12,2,0,109,19.3,,,
Chico Maki,34,CBH,RW,69,9,26,35,13,12,7,2,0,0,21,2,3,89,10.1,,,
Terry O'Reilly,22,BOS,RW,76,11,24,35,30,94,11,0,0,1,24,0,0,86,12.8,,,
Phil Russell,21,CBH,D,75,10,25,35,47,184,9,0,1,0,21,3,1,123,8.1,,,
Steve Shutt,21,MTL,LW,70,15,20,35,19,17,12,3,0,1,16,4,0,131,11.5,,,
Ian Turnbull,20,TOR,D,78,8,27,35,13,74,6,2,0,2,21,6,0,231,3.5,,,
Ron Stackhouse,24,2TM,D,69,6,29,35,13,66,6,0,0,1,19,9,1,113,5.3,,,
Ron Stackhouse,24,DET,D,33,2,14,16,1,33,2,0,0,0,10,4,0,46,4.3,,,
Ron Stackhouse,24,PIT,D,36,4,15,19,12,33,4,0,0,1,9,5,1,67,6.0,,,
Tom Bladon,21,PHI,D,70,12,22,34,25,37,6,6,0,2,13,9,0,159,7.5,,,
Rey Comeau,25,ATF,C,78,11,23,34,-14,16,10,0,1,4,21,2,0,130,8.5,,,
Dale Tallon,23,CBH,C,65,15,19,34,12,36,12,3,0,3,15,4,0,98,15.3,,,
Bob Kelly,27,2TM,LW,67,16,18,34,-4,123,13,3,0,2,18,0,0,171,9.4,,,
Bob Kelly,27,STL,LW,37,9,8,17,1,45,7,2,0,0,8,0,0,70,12.9,,,
Bob Kelly,27,PIT,LW,30,7,10,17,-5,78,6,1,0,2,10,0,0,101,6.9,,,
Dave Dunn,25,VAN,D,68,11,22,33,-12,76,11,0,0,1,16,6,0,97,11.3,,,
Buster Harvey,23,MNS,RW,72,16,17,33,-11,14,15,1,0,3,17,0,0,190,8.4,,,
Darcy Rota,20,CBH,LW,74,21,12,33,17,58,15,6,0,3,9,3,0,120,17.5,,,
John Stewart,23,ATF,LW,74,18,15,33,3,41,15,3,0,3,13,2,0,143,12.6,,,
Floyd Thomson,24,STL,LW,77,11,22,33,-20,58,11,0,0,1,21,1,0,125,8.8,,,
Ace Bailey,25,2TM,LW,67,16,17,33,-11,53,13,3,0,2,9,8,0,113,14.2,,,
Ace Bailey,25,DET,LW,45,9,14,23,-11,33,6,3,0,2,8,6,0,70,12.9,,,
Ace Bailey,25,STL,LW,22,7,3,10,0,20,7,0,0,0,1,2,0,43,16.3,,,
Dan Maloney,23,LAK,LW,65,15,17,32,7,113,10,5,0,5,15,2,0,157,9.6,,,
Lou Nanne,32,MNS,RW,76,11,21,32,-2,46,9,2,0,2,15,4,2,139,7.9,,,
Pat Quinn,31,ATF,D,77,5,27,32,16,94,5,0,0,1,27,0,0,93,5.4,,,
Mike Murphy,23,2TM,RW,69,15,17,32,-1,38,14,1,0,2,12,4,1,170,8.8,,,
Mike Murphy,23,NYR,RW,16,2,1,3,-2,0,2,0,0,0,1,0,0,28,7.1,,,
Mike Murphy,23,LAK,RW,53,13,16,29,1,38,12,1,0,2,11,4,1,142,9.2,,,
Bill Collins,30,2TM,RW,66,15,17,32,-30,51,10,2,3,0,14,2,1,155,9.7,,,
Bill Collins,30,DET,RW,54,13,15,28,-20,37,8,2,3,0,12,2,1,134,9.7,,,
Bill Collins,30,STL,RW,12,2,2,4,-10,14,2,0,0,0,2,0,0,21,9.5,,,
Gary Bergman,35,2TM,D,68,3,29,32,-17,84,2,1,0,1,21,4,4,97,3.1,,,
Gary Bergman,35,DET,D,11,0,6,6,-5,18,0,0,0,0,5,0,1,10,0.0,,,
Gary Bergman,35,MNS,D,57,3,23,26,-12,66,2,1,0,1,16,4,3,87,3.4,,,
Henry Boucha,22,DET,C,70,19,12,31,-23,32,14,2,3,5,10,2,0,132,14.4,,,
Terry Crisp,30,PHI,C,71,10,21,31,12,28,7,1,2,3,17,2,2,94,10.6,,,
John Marks,25,CBH,LW,76,13,18,31,22,22,10,3,0,1,12,6,0,139,9.4,,,
Mike Pelyk,26,TOR,D,71,12,19,31,5,94,12,0,0,1,14,4,1,115,10.4,,,
Barry Wilkins,26,VAN,D,78,3,28,31,-15,123,2,1,0,0,23,3,2,128,2.3,,,
Murray Wilson,22,MTL,LW,72,17,14,31,4,26,17,0,0,4,14,0,0,107,15.9,,,
Tom Williams,22,2TM,LW,60,12,19,31,1,10,10,2,0,2,11,8,0,131,9.2,,,
Tom Williams,22,NYR,LW,14,1,2,3,-2,4,1,0,0,0,1,1,0,18,5.6,,,
Tom Williams,22,LAK,LW,46,11,17,28,3,6,9,2,0,2,10,7,0,113,9.7,,,
Ab DeMarco,24,2TM,D,57,10,21,31,11,15,6,4,0,1,8,13,0,172,5.8,,,
Ab DeMarco,24,STL,D,23,3,9,12,6,11,2,1,0,0,2,7,0,71,4.2,,,
Ab DeMarco,24,PIT,D,34,7,12,19,5,4,4,3,0,1,6,6,0,101,6.9,,,
Gilles Marotte,28,2TM,D,68,3,28,31,-7,51,2,1,0,1,18,8,2,137,2.2,,,
Gilles Marotte,28,LAK,D,22,1,11,12,-19,23,0,1,0,0,4,7,0,48,2.1,,,
Gilles Marotte,28,NYR,D,46,2,17,19,12,28,2,0,0,1,14,1,2,89,2.2,,,
Chuck Arnason,22,2TM,RW,74,20,11,31,-1,17,20,0,0,3,8,3,0,183,10.9,,,
Chuck Arnason,22,ATF,RW,33,7,6,13,1,13,7,0,0,1,4,2,0,62,11.3,,,
Chuck Arnason,22,PIT,RW,41,13,5,18,-2,4,13,0,0,2,4,1,0,121,10.7,,,
Larry Carriere,22,BUF,D,77,6,24,30,5,103,3,3,0,0,19,5,0,114,5.3,,,
Stan Gilbertson,29,CGS,LW,76,18,12,30,-43,39,14,4,0,2,11,1,0,136,13.2,,,
Lanny McDonald,20,TOR,RW,70,14,16,30,2,43,12,2,0,3,11,4,1,142,9.9,,,
Craig Patrick,27,CGS,RW,59,10,20,30,-32,17,8,2,0,1,17,3,0,97,10.3,,,
Gary Sabourin,30,STL,RW,54,7,23,30,-9,27,6,1,0,0,18,5,0,126,5.6,,,
André Savard,20,BOS,C,72,16,14,30,16,39,16,0,0,1,14,0,0,88,18.2,,,
Rod Seiling,29,NYR,D,68,7,23,30,15,32,7,0,0,0,19,3,1,104,6.7,,,
Craig Cameron,28,NYI,RW,78,15,14,29,-15,28,13,2,0,2,12,0,2,120,12.5,,,
Hilliard Graves,23,CGS,RW,64,11,18,29,-30,48,10,1,0,1,16,2,0,91,12.1,,,
Chris Oddleifson,23,2TM,C,70,13,16,29,16,44,12,1,0,2,16,0,0,85,15.3,,,
Chris Oddleifson,23,BOS,C,49,10,11,21,16,25,10,0,0,1,11,0,0,63,15.9,,,
Chris Oddleifson,23,VAN,C,21,3,5,8,0,19,2,1,0,1,5,0,0,22,13.6,,,
Jerry Korab,25,2TM,D,76,10,19,29,-41,137,5,5,0,0,12,6,1,181,5.5,,,
Jerry Korab,25,VAN,D,31,4,7,11,-18,64,1,3,0,0,2,4,1,75,5.3,,,
Jerry Korab,25,BUF,D,45,6,12,18,-23,73,4,2,0,0,10,2,0,106,5.7,,,
Bob Murdoch,27,LAK,D,76,8,20,28,-11,85,7,1,0,1,15,5,0,160,5.0,,,
Jean Potvin,24,NYI,D,78,5,23,28,-26,100,3,2,0,0,12,11,0,114,4.4,,,
Tim Ecclestone,26,2TM,RW,60,9,19,28,3,38,6,1,2,1,18,1,0,101,8.9,,,
Tim Ecclestone,26,DET,RW,14,0,5,5,-6,6,0,0,0,0,4,1,0,22,0.0,,,
Tim Ecclestone,26,TOR,RW,46,9,14,23,9,32,6,1,2,1,14,0,0,79,11.4,,,
Lorne Henning,21,NYI,C,60,12,15,27,-7,6,10,2,0,1,12,3,0,96,12.5,,,
Ron Lalonde,21,PIT,C,73,10,17,27,2,14,9,0,1,2,17,0,0,70,14.3,,,
Dallas Smith,32,BOS,D,77,6,21,27,27,64,6,0,0,0,21,0,0,112,5.4,,,ASG
Steve Durbano,22,2TM,D,69,8,19,27,16,284,4,4,0,0,13,6,0,108,7.4,,,
Steve Durbano,22,STL,D,36,4,5,9,-1,146,2,2,0,0,2,3,0,40,10.0,,,
Steve Durbano,22,PIT,D,33,4,14,18,17,138,2,2,0,0,11,3,0,68,5.9,,,
Rick Dudley,25,BUF,LW,67,13,13,26,0,71,13,0,0,2,12,1,0,100,13.0,,,
Dave Forbes,25,BOS,LW,63,10,16,26,9,41,10,0,0,1,16,0,0,64,15.6,,,
Morris Mott,27,CGS,RW,77,9,17,26,-21,33,7,1,1,0,12,4,1,91,9.9,,,
Barclay Plager,32,STL,D,72,6,20,26,-11,99,5,1,0,0,14,5,1,104,5.8,,,ASG
Larry Robinson,22,MTL,D,78,6,20,26,32,66,6,0,0,1,20,0,0,98,6.1,,,ASG
Brian Spencer,24,2TM,LW,67,8,18,26,-19,69,7,1,0,0,16,2,0,135,5.9,,,
Brian Spencer,24,NYI,LW,54,5,16,21,-16,65,5,0,0,0,14,2,0,114,4.4,,,
Brian Spencer,24,BUF,LW,13,3,2,5,-3,4,2,1,0,0,2,0,0,21,14.3,,,
Wayne Bianchin,20,PIT,LW,69,12,13,25,-15,38,11,1,0,1,13,0,0,118,10.2,,,
Garry Monahan,27,TOR,LW,78,9,16,25,3,70,9,0,0,1,13,2,1,139,6.5,,,
John Gould,24,2TM,LW,75,13,12,25,-11,10,11,2,0,5,8,4,0,175,7.4,,,
John Gould,24,BUF,LW,30,4,2,6,-7,2,4,0,0,1,1,1,0,48,8.3,,,
John Gould,24,VAN,RW,45,9,10,19,-4,8,7,2,0,4,7,3,0,127,7.1,,,
Paulin Bordeleau,21,VAN,RW,68,11,13,24,-17,20,7,4,0,1,8,5,0,77,14.3,,,
Bob Dailey,20,VAN,D,76,7,17,24,-31,143,7,0,0,0,13,4,0,124,5.6,,,
Claude Larose,31,MTL,RW,39,17,7,24,10,52,16,1,0,1,7,0,0,71,23.9,,,
Ted McAneeley,23,CGS,D,72,4,20,24,-29,62,3,0,1,0,15,4,1,80,5.0,,,
Jim Roberts,33,MTL,D,67,8,16,24,27,39,7,0,1,2,14,0,2,97,8.2,,,
Sheldon Kannegiesser,26,2TM,D,63,4,20,24,9,55,3,1,0,0,12,7,1,82,4.9,,,
Sheldon Kannegiesser,26,NYR,D,12,1,3,4,4,6,1,0,0,0,2,0,1,6,16.7,,,
Sheldon Kannegiesser,26,LAK,D,51,3,17,20,5,49,2,1,0,0,10,7,0,76,3.9,,,
André Dupont,24,PHI,D,75,3,20,23,34,216,1,2,0,1,13,6,1,165,1.8,,,
Tom Reid,27,MNS,D,76,4,19,23,-19,81,4,0,0,0,17,2,0,118,3.4,,,
Gene Carr,22,2TM,C,50,7,16,23,-7,51,5,1,1,1,12,4,0,62,11.3,,,
Gene Carr,22,NYR,C,29,1,5,6,-9,15,0,1,0,0,5,0,0,25,4.0,,,
Gene Carr,22,LAK,C,21,6,11,17,2,36,5,0,1,1,7,4,0,37,16.2,,,
Larry Giroux,22,STL,D,74,5,17,22,-14,59,3,2,0,1,9,8,0,131,3.8,,,
Brian Glennie,27,TOR,D,65,4,18,22,27,100,2,1,1,0,17,1,0,65,6.2,,,
Brent Hughes,30,2TM,D,71,1,21,22,-28,92,1,0,0,0,14,7,0,74,1.4,,,
Brent Hughes,30,STL,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Brent Hughes,30,DET,D,69,1,21,22,-28,92,1,0,0,0,14,7,0,74,1.4,,,
Rich Lemieux,22,VAN,C,72,5,17,22,-25,23,4,1,0,0,12,5,0,73,6.8,,,
Barry Long,25,LAK,D,60,3,19,22,26,118,2,1,0,0,14,4,1,111,2.7,,,
Leon Rochefort,34,ATF,RW,56,10,12,22,-12,13,9,1,0,1,12,0,0,107,9.3,,,
Don Awrey,30,STL,D,75,5,16,21,-6,51,4,1,0,0,12,3,1,94,5.3,,,ASG
Tony Featherstone,24,MNS,RW,54,9,12,21,-9,4,7,0,2,0,11,1,0,92,9.8,,,
Orland Kurtenbach,37,VAN,C,52,8,13,21,-30,30,7,1,0,2,9,4,0,77,10.4,,,
Lynn Powis,24,CBH,C,57,8,13,21,10,6,7,1,0,2,11,2,0,71,11.3,,,
J.P. Bordeleau,24,CBH,RW,64,11,9,20,11,11,11,0,0,3,9,0,0,50,22.0,,,
Mike Robitaille,25,BUF,D,71,2,18,20,2,60,0,2,0,0,15,3,0,185,1.1,,,
Derek Sanderson,27,BOS,C,29,8,12,20,16,48,8,0,0,1,9,1,2,64,12.5,,,
Don Tannahill,24,VAN,LW,33,8,12,20,1,4,8,0,0,1,11,1,0,43,18.6,,,
Jimmy Watson,21,PHI,D,78,2,18,20,33,44,1,1,0,1,12,4,2,113,1.8,,,
Nick Harbaruk,30,STL,RW,56,5,14,19,4,16,4,0,1,1,12,2,0,50,10.0,,,
Dave Kryskow,22,CBH,LW,72,7,12,19,5,22,6,0,1,0,12,0,0,60,11.7,,,
Bernie Lukowich,21,PIT,RW,53,9,10,19,-4,32,8,1,0,2,10,0,0,60,15.0,,,
Bob McManama,22,PIT,C,47,5,14,19,-12,18,5,0,0,1,12,2,0,70,7.1,,,
Doug Rombough,23,2TM,C,58,9,10,19,4,35,7,2,0,1,10,0,0,57,15.8,,,
