Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Nelson Emerson,32,LAK,RW,5,1,1,2,1,0,1,0,0,0,1,0,0,13,7.7,73:16,14:39,
Mikael Renberg,27,2TM,RW,72,10,25,35,-1,32,7,3,0,1,18,7,0,122,8.2,989:13,13:44,
Mikael Renberg,27,PHI,RW,62,8,21,29,-1,30,5,3,0,1,15,6,0,106,7.5,834:03,13:27,
Mikael Renberg,27,PHX,RW,10,2,4,6,0,2,2,0,0,0,3,1,0,16,12.5,155:10,15:31,
Rick Tocchet,35,2TM,RW,80,15,20,35,-1,90,11,4,0,1,18,2,0,130,11.5,1254:30,15:41,
Rick Tocchet,35,PHX,RW,64,12,17,29,-5,67,10,2,0,1,15,2,0,107,11.2,1017:58,15:54,
Rick Tocchet,35,PHI,RW,16,3,3,6,4,23,1,2,0,0,3,0,0,23,13.0,236:32,14:47,
Brendan Morrison,24,2TM,C,56,7,28,35,12,18,5,2,0,1,19,9,0,96,7.3,886:30,15:50,
Brendan Morrison,24,NJD,C,44,5,21,26,8,8,3,2,0,1,14,7,0,79,6.3,710:15,16:09,
Brendan Morrison,24,VAN,C,12,2,7,9,4,10,2,0,0,0,5,2,0,17,11.8,176:15,14:41,
Sylvain Côté,34,3TM,D,76,8,27,35,3,28,3,5,0,2,14,13,0,128,6.3,1624:45,21:23,
Sylvain Côté,34,TOR,D,3,0,1,1,1,0,0,0,0,0,0,1,0,3,0.0,65:01,21:40,
Sylvain Côté,34,CHI,D,45,6,18,24,-4,14,1,5,0,2,11,7,0,78,7.7,1051:10,23:22,
Sylvain Côté,34,DAL,D,28,2,8,10,6,14,2,0,0,0,3,5,0,47,4.3,508:34,18:10,
Maxim Afinogenov,20,BUF,RW,65,16,18,34,-4,41,14,2,0,2,12,6,0,128,12.5,854:28,13:09,Calder-18
Bates Battaglia,24,CAR,LW,77,16,18,34,20,39,13,3,0,3,17,1,0,86,18.6,1170:38,15:12,Selke-21
Chris Chelios,38,DET,D,81,3,31,34,48,103,3,0,0,0,25,4,2,135,2.2,2046:54,25:16,"ASG,ASnhl-7,Norris-6"
Tim Connolly,18,NYI,C,81,14,20,34,-25,44,11,2,1,1,16,4,0,114,12.3,1320:36,16:18,Calder-15
Mike Eastwood,32,STL,C,79,19,15,34,5,32,15,1,3,3,13,0,2,83,22.9,1195:49,15:08,
Jochen Hecht,22,STL,RW,63,13,21,34,20,28,8,5,0,1,15,6,0,140,9.3,971:19,15:25,Calder-12
Mike Keane,32,DAL,RW,81,13,21,34,9,41,9,0,4,3,21,0,0,85,15.3,1310:05,16:10,Selke-6
Joe Nieuwendyk,33,DAL,C,48,15,19,34,-1,26,8,7,0,2,12,7,0,110,13.6,780:03,16:15,
Fredrik Olausson,33,MDA,D,70,15,19,34,-13,28,7,8,0,1,5,14,0,120,12.5,1400:40,20:01,
Gary Suter,35,SJS,D,76,6,28,34,7,52,3,2,1,0,5,20,3,175,3.4,1785:22,23:30,
Darryl Sydor,27,DAL,D,74,8,26,34,6,32,3,5,0,1,14,11,1,132,6.1,1694:58,22:54,
Stan Drulia,32,TBL,RW,68,11,22,33,-18,24,8,1,2,1,17,5,0,94,11.7,1128:24,16:36,
Brenden Morrow,21,DAL,LW,64,14,19,33,8,81,11,3,0,3,14,5,0,113,12.4,1013:58,15:51,Calder-15
Rob Niedermayer,25,FLA,C,81,10,23,33,-5,46,9,1,0,4,15,8,0,135,7.4,1544:51,19:04,
Janne Niinimaa,24,EDM,D,81,8,25,33,14,89,4,2,2,0,13,12,0,133,6.0,1981:31,24:28,
Kimmo Timonen,24,NSH,D,51,8,25,33,-5,26,5,2,1,2,11,14,0,97,8.2,1075:48,21:06,
Jason Woolley,30,BUF,D,74,8,25,33,14,52,6,2,0,2,9,16,0,113,7.1,1320:57,17:51,
Drake Berehowsky,28,NSH,D,79,12,20,32,-4,87,7,5,0,1,13,7,0,102,11.8,1789:45,22:39,
Calle Johansson,32,WSH,D,82,7,25,32,13,24,6,1,0,3,16,7,2,138,5.1,1961:27,23:55,
Valeri Kamensky,33,NYR,LW,58,13,19,32,-13,24,10,3,0,1,15,4,0,88,14.8,867:33,14:57,
Dean McAmmond,26,CHI,LW,76,14,18,32,11,72,13,1,0,1,16,1,1,118,11.9,1247:59,16:25,
Andrei Nazarov,25,CGY,RW,76,10,22,32,3,78,9,1,0,1,20,2,0,110,9.1,892:15,11:44,
Brian Rafalski,26,NJD,D,75,5,27,32,21,28,4,1,0,1,21,6,0,128,3.9,1413:37,18:51,"AR-1,Calder-11"
Vitali Yachmenev,25,NSH,RW,68,16,16,32,5,12,14,1,1,3,16,0,0,120,13.3,1049:08,15:26,
Valeri Zelepukin,31,PHI,LW,77,11,21,32,-3,55,9,2,0,3,12,9,0,125,8.8,1125:37,14:37,
Vladimir Tsyplakov,30,2TM,LW,63,12,20,32,23,14,11,1,0,2,18,2,0,76,15.8,773:53,12:17,
Vladimir Tsyplakov,30,LAK,LW,29,6,7,13,6,4,5,1,0,1,7,0,0,30,20.0,308:52,10:39,
Vladimir Tsyplakov,30,BUF,LW,34,6,13,19,17,10,6,0,0,1,11,2,0,46,13.0,465:01,13:41,
Jan Bulis,21,WSH,C,56,9,22,31,7,30,9,0,0,1,19,3,0,92,9.8,779:39,13:55,
Mike Grier,25,EDM,RW,65,9,22,31,9,68,6,0,3,2,20,1,1,115,7.8,1024:24,15:46,
Claude Lapointe,31,NYI,C,76,15,16,31,-22,60,12,2,1,3,11,5,0,129,11.6,1492:50,19:39,Selke-20
Aleksey Morozov,22,PIT,RW,68,12,19,31,12,14,11,0,1,0,18,1,0,101,11.9,942:18,13:51,
Peter Schaefer,22,VAN,LW,71,16,15,31,0,20,12,2,2,4,5,7,3,101,15.8,1081:54,15:14,
Jeff Shantz,26,CGY,C,74,13,18,31,-13,30,7,6,0,1,13,5,0,112,11.6,1349:57,18:15,
Jiří Šlégr,28,PIT,D,74,11,20,31,20,82,11,0,0,2,17,3,0,144,7.6,1580:43,21:22,
Yannick Tremblay,24,ATL,D,75,10,21,31,-42,22,5,4,1,2,9,12,0,139,7.2,1459:06,19:27,
Jörgen Jönsson,27,2TM,LW,81,12,19,31,-8,16,9,1,2,1,17,1,1,116,10.3,1262:43,15:35,
Jörgen Jönsson,27,NYI,LW,68,11,17,28,-6,16,8,1,2,0,15,1,1,95,11.6,1095:45,16:07,
Jörgen Jönsson,27,MDA,LW,13,1,2,3,-2,0,1,0,0,1,2,0,0,21,4.8,166:58,12:51,
Pat Falloon,27,2TM,RW,63,9,22,31,4,14,8,1,0,0,18,4,0,92,9.8,776:14,12:19,
Pat Falloon,27,EDM,RW,33,5,13,18,6,4,4,1,0,0,11,2,0,51,9.8,439:37,13:19,
Pat Falloon,27,PIT,RW,30,4,9,13,-2,10,4,0,0,0,7,2,0,41,9.8,336:37,11:13,
Brian Rolston,26,3TM,LW,77,16,15,31,-12,18,11,5,0,6,10,5,0,206,7.8,1380:40,17:56,
Brian Rolston,26,NJD,LW,11,3,1,4,-2,0,2,1,0,2,0,1,0,33,9.1,210:38,19:09,
Brian Rolston,26,COL,LW,50,8,10,18,-6,12,7,1,0,3,7,3,0,107,7.5,814:38,16:18,
Brian Rolston,26,BOS,LW,16,5,4,9,-4,6,2,3,0,1,3,1,0,66,7.6,355:24,22:13,
Nik Antropov,19,TOR,C,66,12,18,30,14,41,12,0,0,2,16,2,0,89,13.5,844:42,12:48,
Bryan Berard,22,TOR,D,64,3,27,30,11,42,2,1,0,0,17,10,0,98,3.1,1252:38,19:34,
Ted Donato,30,MDA,LW,81,11,19,30,-3,26,9,2,0,3,15,3,1,138,8.0,1181:13,14:35,
Garry Galley,36,LAK,D,70,9,21,30,9,52,7,2,0,1,10,11,0,96,9.4,1417:27,20:15,
Martin Gélinas,29,CAR,LW,81,14,16,30,-10,40,11,3,0,0,14,2,0,139,10.1,1105:52,13:39,
Dmitri Khristich,30,TOR,LW,53,12,18,30,8,24,9,3,0,0,13,5,0,79,15.2,856:42,16:10,
Trevor Linden,29,MTL,C,50,13,17,30,-3,34,9,4,0,3,12,5,0,87,14.9,892:16,17:51,
Mathieu Schneider,30,NYR,D,80,10,20,30,-6,78,7,3,0,1,9,11,0,228,4.4,1800:53,22:31,
Jason York,29,OTT,D,79,8,22,30,-3,60,7,1,0,1,14,7,1,159,5.0,1843:27,23:20,
Dave Scatchard,23,2TM,C,65,12,18,30,-3,117,11,0,1,1,18,0,0,128,9.4,817:16,12:34,
Dave Scatchard,23,VAN,C,21,0,4,4,-3,24,0,0,0,0,4,0,0,25,0.0,214:20,10:12,
Dave Scatchard,23,NYI,C,44,12,14,26,0,93,11,0,1,1,14,0,0,103,11.7,602:56,13:42,
Brian Holzinger,27,2TM,C,73,10,20,30,-3,51,7,1,2,2,18,2,0,104,9.6,1089:40,14:56,
Brian Holzinger,27,BUF,C,59,7,17,24,4,30,6,0,1,2,15,2,0,81,8.6,863:17,14:38,
Brian Holzinger,27,TBL,C,14,3,3,6,-7,21,1,1,1,0,3,0,0,23,13.0,226:23,16:10,
Benoît Brunet,31,MTL,LW,50,14,15,29,3,13,7,6,1,2,10,5,0,103,13.6,898:48,17:59,"Byng-25,Selke-23"
Jeff Halpern,23,WSH,C,79,18,11,29,21,39,10,4,4,1,10,1,0,108,16.7,1045:57,13:14,Calder-12
Brian Savage,28,MTL,RW,38,17,12,29,-4,19,10,6,1,5,12,0,0,107,15.9,681:32,17:56,
Scott Stevens,35,NJD,D,78,8,21,29,30,103,7,0,1,1,18,1,2,133,6.0,1823:31,23:23,"ASG,ASnhl-9,Norris-10"
Eric Weinrich,33,MTL,D,77,4,25,29,4,39,2,2,0,0,8,16,1,120,3.3,1935:28,25:08,ASnhl-13
Juha Ylönen,27,PHX,C,76,6,23,29,-6,12,5,0,1,1,21,1,1,82,7.3,1270:29,16:43,
Steve Guolla,26,2TM,C,66,10,19,29,-11,15,6,4,0,0,15,3,1,86,11.6,868:03,13:09,
Steve Guolla,26,TBL,C,46,6,10,16,2,11,4,2,0,0,9,1,0,52,11.5,512:18,11:08,
Steve Guolla,26,ATL,C,20,4,9,13,-13,4,2,2,0,0,6,2,1,34,11.8,355:45,17:47,
Hnat Domenichelli,23,2TM,C,59,11,18,29,-21,16,10,1,0,1,11,7,0,125,8.8,861:17,14:36,
Hnat Domenichelli,23,CGY,C,32,5,9,14,0,12,4,1,0,1,7,2,0,57,8.8,404:39,12:39,
Hnat Domenichelli,23,ATL,C,27,6,9,15,-21,4,6,0,0,0,4,5,0,68,8.8,456:38,16:55,
Jason Allison,24,BOS,C,37,10,18,28,5,20,7,3,0,1,9,9,0,66,15.2,797:19,21:33,
Magnus Arvedson,28,OTT,LW,47,15,13,28,4,36,13,1,1,4,13,0,0,91,16.5,849:19,18:04,
Shayne Corson,33,MTL,LW,70,8,20,28,-2,115,6,2,0,1,7,12,1,121,6.6,1336:07,19:05,
Anders Eriksson,25,CHI,D,73,3,25,28,4,20,3,0,0,1,15,10,0,86,3.5,1536:46,21:03,
David Legwand,19,NSH,C,71,13,15,28,-6,30,9,4,0,2,12,3,0,111,11.7,1045:06,14:43,
Marty McInnis,29,MDA,RW,62,10,18,28,-4,26,7,2,1,2,9,8,1,129,7.8,1182:21,19:04,
Ville Peltonen,26,NSH,LW,79,6,22,28,-1,22,4,2,0,2,19,3,0,125,4.8,1159:27,14:41,
Shaun Van Allen,32,OTT,C,75,9,19,28,20,37,7,0,2,4,18,0,1,75,12.0,885:54,11:49,Selke-23
Darren Van Impe,26,BOS,D,79,5,23,28,-19,73,1,4,0,0,8,15,0,97,5.2,1541:16,19:31,
Scott Walker,26,NSH,RW,69,7,21,28,-16,90,6,0,1,0,20,1,0,98,7.1,1091:55,15:49,
Todd Warriner,26,2TM,C,73,14,14,28,-8,36,10,3,1,0,11,3,0,133,10.5,1118:14,15:19,
Todd Warriner,26,TOR,C,18,3,1,4,6,2,3,0,0,0,1,0,0,33,9.1,225:56,12:33,
Todd Warriner,26,TBL,C,55,11,13,24,-14,34,7,3,1,0,10,3,0,100,11.0,892:18,16:13,
Mika Alatalo,28,PHX,LW,82,10,17,27,-3,36,9,1,0,1,17,0,0,107,9.3,1034:50,12:37,
Craig Conroy,28,STL,C,79,12,15,27,5,36,9,1,2,3,13,0,2,98,12.2,1169:42,14:48,Selke-16
Boyd Devereaux,21,EDM,C,76,8,19,27,7,20,7,0,1,2,19,0,0,108,7.4,957:37,12:36,
Ethan Moreau,24,EDM,LW,73,17,10,27,8,62,16,1,0,3,9,0,1,106,16.0,1103:23,15:07,
Marco Sturm,21,SJS,LW,74,12,15,27,4,22,6,2,4,3,14,0,1,120,10.0,1044:29,14:07,
Dmitry Yushkevich,28,TOR,D,77,3,24,27,2,55,0,2,1,1,20,3,1,103,2.9,1794:04,23:18,"ASG,ASnhl-19"
Darryl Shannon,31,2TM,D,76,6,21,27,-27,87,5,1,0,1,12,9,0,112,5.4,1682:15,22:08,
Darryl Shannon,31,ATL,D,49,5,13,18,-14,65,4,1,0,1,8,5,0,66,7.6,1046:16,21:21,
Darryl Shannon,31,CGY,D,27,1,8,9,-13,22,1,0,0,0,4,4,0,46,2.2,635:59,23:33,
Joe Murphy,32,2TM,RW,55,12,15,27,1,94,8,4,0,2,12,3,0,118,10.2,814:41,14:49,
Joe Murphy,32,BOS,RW,26,7,7,14,-7,41,4,3,0,0,4,3,0,68,10.3,395:46,15:13,
Joe Murphy,32,WSH,RW,29,5,8,13,8,53,4,1,0,2,8,0,0,50,10.0,418:55,14:27,
P.J. Axelsson,24,BOS,LW,81,10,16,26,1,24,10,0,0,4,15,1,0,186,5.4,1354:18,16:43,
Alexandre Daigle,24,NYR,RW,58,8,18,26,-5,23,7,1,0,1,13,5,0,52,15.4,636:58,10:59,
Josh Green,22,NYI,LW,49,12,14,26,-7,41,10,2,0,3,9,5,0,109,11.0,666:28,13:36,
Ed Jovanovski,23,VAN,D,75,5,21,26,-3,54,4,1,0,1,16,1,4,109,4.6,1782:06,23:46,Norris-16
Pavel Kubina,22,TBL,D,69,8,18,26,-19,93,2,6,0,3,9,9,0,128,6.3,1531:47,22:12,
Brian Leetch,31,NYR,D,50,7,19,26,-16,20,4,3,0,2,11,8,0,124,5.6,1330:59,26:37,
Sergei Nemchinov,36,NJD,C,53,10,16,26,1,18,9,0,1,1,13,2,1,55,18.2,726:25,13:42,
Oleg Petrov,28,MTL,RW,44,2,24,26,10,8,1,1,0,0,18,6,0,96,2.1,697:25,15:51,
Geoff Sanderson,27,BUF,LW,67,13,13,26,4,22,9,4,0,3,12,1,0,136,9.6,864:37,12:54,
Dean Sylvester,27,ATL,RW,52,16,10,26,-14,24,15,1,0,2,8,2,0,98,16.3,714:23,13:44,
Bret Hedican,29,FLA,D,76,6,19,25,4,68,4,2,0,1,17,2,0,58,10.3,1489:22,19:36,
Steve Heinze,30,BOS,RW,75,12,13,25,-8,36,10,2,0,2,9,4,0,145,8.3,1120:44,14:57,
Keith Jones,31,PHI,RW,57,9,16,25,8,82,8,1,0,0,15,1,0,92,9.8,777:34,13:38,
Kenny Jönsson,25,NYI,D,65,1,24,25,-15,32,0,1,0,0,13,11,0,84,1.2,1574:24,24:13,
Oleg Kvasha,21,FLA,RW,78,5,20,25,3,34,3,2,0,0,18,2,0,110,4.5,889:46,11:24,
John Madden,26,NJD,LW,74,16,9,25,7,6,10,0,6,3,9,0,0,115,13.9,863:16,11:40,"Calder-17,Selke-13"
Richard Matvichuk,26,DAL,D,70,4,21,25,7,42,4,0,0,1,14,6,1,73,5.5,1711:54,24:27,
Bryan McCabe,24,CHI,D,79,6,19,25,-8,139,4,2,0,2,13,6,0,119,5.0,1847:37,23:23,
Andrei Nikolishin,26,WSH,C,76,11,14,25,6,28,9,0,2,2,12,2,0,98,11.2,1195:11,15:44,
Todd Reirden,28,STL,D,56,4,21,25,18,32,4,0,0,1,16,5,0,77,5.2,1025:08,18:18,
Randy Robitaille,24,NSH,C,69,11,14,25,-13,10,9,2,0,1,5,9,0,113,9.7,888:08,12:52,
Patrik Štefan,19,ATL,C,72,5,20,25,-20,30,4,1,0,0,18,2,0,117,4.3,1066:37,14:49,
Petr Svoboda,33,TBL,D,70,2,23,25,-11,170,0,2,0,0,10,9,4,93,2.2,1606:29,22:57,ASG
Rob Valicevic,29,NSH,C,80,14,11,25,-11,21,11,2,1,3,8,1,2,113,12.4,1160:49,14:31,
Rob DiMaio,31,2TM,RW,62,6,19,25,-9,50,6,0,0,0,18,1,0,111,5.4,1025:26,16:32,
Rob DiMaio,31,BOS,RW,50,5,16,21,-1,42,5,0,0,0,16,0,0,93,5.4,839:22,16:47,
Rob DiMaio,31,NYR,RW,12,1,3,4,-8,8,1,0,0,0,2,1,0,18,5.6,186:04,15:30,
Josef Beránek,30,2TM,C,71,13,12,25,-12,57,9,4,0,1,9,3,0,139,9.4,1028:52,14:29,
Josef Beránek,30,EDM,C,58,9,8,17,-6,39,6,3,0,1,6,2,0,107,8.4,771:53,13:19,
Josef Beránek,30,PIT,C,13,4,4,8,-6,18,3,1,0,0,3,1,0,32,12.5,256:59,19:46,
Adrian Aucoin,26,VAN,D,57,10,14,24,7,30,6,4,0,1,9,5,0,126,7.9,1289:40,22:38,
Matthew Barnaby,26,PIT,LW,64,12,12,24,3,197,12,0,0,3,11,1,0,80,15.0,809:00,12:38,
Keith Carney,29,PHX,D,82,4,20,24,11,87,4,0,0,1,18,2,0,73,5.5,1738:51,21:12,
Derian Hatcher,27,DAL,D,57,2,22,24,6,68,2,0,0,0,14,6,2,90,2.2,1483:15,26:01,"ASnhl-16,Norris-16"
Stéphane Matteau,30,SJS,RW,69,12,12,24,-3,61,12,0,0,3,12,0,0,73,16.4,818:18,11:52,
Marty Reasoner,22,STL,C,32,10,14,24,9,20,7,3,0,0,9,5,0,51,19.6,490:45,15:20,
Garry Valk,32,TOR,RW,73,10,14,24,-2,44,9,0,1,1,11,1,2,91,11.0,938:08,12:51,
Lyle Odelein,31,2TM,D,73,2,22,24,-9,123,1,1,0,1,17,4,1,89,2.2,1299:36,17:48,
Lyle Odelein,31,NJD,D,57,1,15,16,-10,104,1,0,0,1,13,2,0,59,1.7,951:37,16:42,
Lyle Odelein,31,PHX,D,16,1,7,8,1,19,0,1,0,0,4,2,1,30,3.3,347:59,21:45,
Terry Yake,31,2TM,RW,61,10,14,24,4,34,7,3,0,3,12,2,0,55,18.2,801:02,13:08,
Terry Yake,31,STL,RW,26,4,9,13,2,22,2,2,0,2,7,2,0,26,15.4,360:15,13:51,
Terry Yake,31,WSH,RW,35,6,5,11,2,12,5,1,0,1,5,0,0,29,20.7,440:47,12:36,
Jason Blake,26,LAK,C,64,5,18,23,4,26,5,0,0,1,14,4,0,131,3.8,721:49,11:17,
Sébastien Bordeleau,24,NSH,C,60,10,13,23,-12,30,8,0,2,1,12,0,1,127,7.9,836:29,13:56,
Rob Brown,31,PIT,RW,50,10,13,23,-13,10,6,4,0,3,2,11,0,73,13.7,531:23,10:38,
Jim Dowd,31,EDM,C,69,5,18,23,10,45,3,2,0,1,13,5,0,103,4.9,906:24,13:08,
Kevin Hatcher,33,NYR,D,74,4,19,23,-10,38,2,2,0,0,10,9,0,112,3.6,1567:55,21:11,
Craig Johnson,27,LAK,LW,76,9,14,23,-10,28,8,1,0,1,13,1,0,106,8.5,1059:22,13:56,
Scott Pellerin,30,STL,LW,80,8,15,23,9,48,6,0,2,2,14,0,1,120,6.7,1182:45,14:47,
Joe Sacco,30,WSH,LW,79,7,16,23,7,50,7,0,0,1,14,0,2,117,6.0,936:09,11:51,
Patrick Traverse,25,OTT,D,66,6,17,23,17,21,5,1,0,0,12,5,0,73,8.2,1235:12,18:43,
Len Barrie,30,2TM,C,60,9,14,23,9,62,9,0,0,0,13,1,0,61,14.8,741:17,12:21,
Len Barrie,30,LAK,C,46,5,8,13,5,56,5,0,0,0,8,0,0,46,10.9,545:57,11:52,
Len Barrie,30,FLA,C,14,4,6,10,4,6,4,0,0,0,5,1,0,15,26.7,195:20,13:57,
Tom Fitzgerald,31,NSH,RW,82,13,9,22,-18,66,10,0,3,1,8,0,1,119,10.9,1143:56,13:57,
Greg Hawgood,31,VAN,D,79,5,17,22,5,26,3,2,0,0,12,5,0,70,7.1,1341:07,16:59,
Ian Laperrière,26,LAK,C,79,9,13,22,-14,185,9,0,0,1,12,0,1,87,10.3,1047:11,13:15,
Josef Marha,23,CHI,C,81,10,12,22,-10,18,7,2,1,3,11,1,0,91,11.0,1080:13,13:20,
Dmitri Mironov,34,WSH,D,73,3,19,22,7,28,2,1,0,0,10,9,0,99,3.0,1486:35,20:22,
Kirk Muller,33,DAL,C,47,7,15,22,-3,24,4,3,0,2,9,5,1,57,12.3,770:29,16:24,
Paul Ranheim,34,CAR,LW,79,9,13,22,-14,6,9,0,0,2,11,2,0,98,9.2,893:40,11:19,
Mike Stapleton,33,ATL,C,62,10,12,22,-29,30,6,4,0,1,7,5,0,146,6.8,1072:36,17:18,
Glen Wesley,31,CAR,D,78,7,15,22,-4,38,6,1,0,0,11,4,0,99,7.1,1679:32,21:32,
Jason Wiemer,23,CGY,LW,64,11,11,22,-10,120,9,2,0,3,9,2,0,104,10.6,939:58,14:41,
Clarke Wilm,23,CGY,C,78,10,12,22,-6,67,6,1,3,0,10,2,0,81,12.3,985:38,12:38,
Tyler Wright,26,PIT,C,50,12,10,22,4,45,12,0,0,1,10,0,0,68,17.6,669:56,13:24,
Stéphane Yelle,25,COL,C,79,8,14,22,9,28,7,0,1,1,13,1,0,90,8.9,1252:32,15:51,Selke-23
Rod Brind'Amour,29,2TM,C,45,9,13,22,-13,26,4,4,1,1,9,4,0,87,10.3,914:05,20:19,
Rod Brind'Amour,29,PHI,C,12,5,3,8,-1,4,1,4,0,0,2,1,0,26,19.2,234:49,19:34,
Rod Brind'Amour,29,CAR,C,33,4,10,14,-12,22,3,0,1,1,7,3,0,61,6.6,679:16,20:35,
Kim Johnsson,23,NYR,D,76,6,15,21,-13,46,5,1,0,1,10,5,0,101,5.9,1375:36,18:06,
Olli Jokinen,21,NYI,C,82,11,10,21,0,80,8,1,2,3,9,1,0,138,8.0,1331:58,16:15,
Ladislav Kohn,24,MDA,RW,77,5,16,21,-17,27,4,1,0,1,15,1,0,123,4.1,932:05,12:06,
Saku Koivu,25,MTL,C,24,3,18,21,7,14,2,1,0,0,11,6,1,53,5.7,461:06,19:13,
Michal Rozsíval,21,PIT,D,75,4,17,21,11,48,3,1,0,1,17,0,0,73,5.5,1425:55,19:01,
Turner Stevenson,27,MTL,RW,64,8,13,21,-1,61,8,0,0,2,12,1,0,94,8.5,842:50,13:10,
Cory Stillman,26,CGY,C,37,12,9,21,-9,12,6,6,0,3,6,3,0,59,20.3,656:41,17:45,
Rob Zamuner,30,OTT,LW,57,9,12,21,-6,32,8,0,1,0,11,1,0,103,8.7,851:04,14:56,
Sergei Brylin,26,NJD,C,64,9,11,20,0,20,8,1,0,1,10,1,0,84,10.7,856:32,13:23,
Trent Klatt,29,VAN,RW,47,10,10,20,-8,26,2,8,0,0,8,2,0,100,10.0,743:35,15:49,
Ken Klee,28,WSH,D,80,7,13,20,8,79,7,0,0,2,10,2,1,113,6.2,1638:15,20:29,
Bill Lindsay,28,CGY,LW,80,8,12,20,-7,86,8,0,0,2,9,1,2,147,5.4,1033:45,12:55,
Jeff Norton,34,SJS,D,62,0,20,20,-2,49,0,0,0,0,17,2,1,45,0.0,1211:33,19:32,
Mattias Öhlund,23,VAN,D,42,4,16,20,6,24,1,2,1,1,7,9,0,63,6.3,1129:31,26:54,
Andre Savage,24,BOS,C,43,7,13,20,-8,10,5,2,0,1,10,3,0,70,10.0,630:30,14:40,
Ray Sheppard,33,FLA,RW,47,10,10,20,-4,4,5,5,0,2,8,2,0,74,13.5,640:29,13:38,
Tim Taylor,30,NYR,C,76,9,11,20,-4,72,9,0,0,2,8,1,2,79,11.4,1074:55,14:09,
Dixon Ward,31,BUF,LW,71,11,9,20,1,41,8,1,2,2,8,1,0,101,10.9,991:45,13:58,
Mike Wilson,24,FLA,D,60,4,16,20,10,35,4,0,0,2,10,6,0,65,6.2,1087:00,18:07,
Karl Dykhuis,27,2TM,D,72,7,13,20,-5,46,3,3,1,0,9,4,0,69,10.1,1406:13,19:32,
Karl Dykhuis,27,PHI,D,5,0,1,1,-2,6,0,0,0,0,1,0,0,5,0.0,74:28,14:54,
Karl Dykhuis,27,MTL,D,67,7,12,19,-3,40,3,3,1,0,8,4,0,64,10.9,1331:45,19:53,
Kelly Buchberger,33,2TM,LW,81,7,13,20,-36,152,7,0,0,0,12,1,0,76,9.2,1303:06,16:05,
Kelly Buchberger,33,ATL,LW,68,5,12,17,-34,139,5,0,0,0,11,1,0,56,8.9,1111:48,16:21,
Kelly Buchberger,33,LAK,LW,13,2,1,3,-2,13,2,0,0,0,1,0,0,20,10.0,191:18,14:43,
Mike Knuble,27,2TM,RW,73,12,8,20,-7,26,10,2,0,2,7,1,0,78,15.4,900:39,12:20,
Mike Knuble,27,NYR,RW,59,9,5,14,-5,18,8,1,0,1,5,0,0,50,18.0,627:57,10:39,
Mike Knuble,27,BOS,RW,14,3,3,6,-2,8,2,1,0,1,2,1,0,28,10.7,272:42,19:29,
Janne Laukkanen,29,2TM,D,71,2,18,20,17,67,1,1,0,0,14,3,1,81,2.5,1372:36,19:20,
Janne Laukkanen,29,OTT,D,60,1,11,12,14,55,1,0,0,0,10,0,1,62,1.6,1186:34,19:47,
Janne Laukkanen,29,PIT,D,11,1,7,8,3,12,0,1,0,0,4,3,0,19,5.3,186:02,16:55,
Petr Buzek,22,ATL,D,63,5,14,19,-22,41,2,3,0,0,10,4,0,90,5.6,1159:27,18:24,ASG
Steve Kariya,22,VAN,LW,45,8,11,19,9,22,8,0,0,0,9,2,0,41,19.5,562:32,12:30,
Mike Leclerc,23,MDA,LW,69,8,11,19,-15,70,8,0,0,2,10,1,0,105,7.6,837:05,12:08,
Kyle McLaren,22,BOS,D,71,8,11,19,-4,67,6,2,0,3,10,1,0,142,5.6,1654:00,23:18,
Glen Metropolit,25,WSH,C,30,6,13,19,5,4,5,1,0,1,10,3,0,57,10.5,398:24,13:17,
Chris Phillips,21,OTT,D,65,5,14,19,12,39,5,0,0,1,11,2,1,96,5.2,1093:38,16:50,
Shjon Podein,31,COL,LW,75,11,8,19,12,29,10,0,1,3,8,0,0,104,10.6,1014:14,13:31,
Gino Odjick,29,2TM,LW,59,8,11,19,-5,100,8,0,0,4,10,1,0,115,7.0,677:38,11:29,
Gino Odjick,29,NYI,LW,46,5,10,15,-7,90,5,0,0,3,9,1,0,91,5.5,560:02,12:10,
Gino Odjick,29,PHI,LW,13,3,1,4,2,10,3,0,0,1,1,0,0,24,12.5,117:36,9:03,
Bill Muckalt,25,2TM,RW,45,8,11,19,11,21,7,1,0,1,10,1,0,79,10.1,629:01,13:59,
Bill Muckalt,25,VAN,RW,33,4,8,12,6,17,3,1,0,1,7,1,0,53,7.5,480:31,14:34,
Bill Muckalt,25,NYI,RW,12,4,3,7,5,4,4,0,0,0,3,0,0,26,15.4,148:30,12:23,
Antti Aalto,24,MDA,C,63,7,11,18,-13,26,6,1,0,1,11,0,0,102,6.9,830:21,13:11,
Doug Brown,35,DET,RW,51,10,8,18,8,12,9,0,1,0,7,0,1,67,14.9,657:11,12:53,
Mathieu Dandenault,23,DET,D,81,6,12,18,-12,20,6,0,0,0,11,0,1,98,6.1,985:44,12:10,
J.P. Dumont,21,CHI,LW,47,10,8,18,-6,18,10,0,0,1,8,0,0,86,11.6,606:00,12:54,
