Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Reijo Ruotsalainen,22,NYR,D,77,16,53,69,27,22,11,5,0,4,34,19,0,230,7.0,,,ASnhl-19
Doug Wilson,25,CBH,D,74,18,51,69,20,58,15,3,0,3,19,31,1,261,6.9,,,"ASG,ASnhl-5,Byng-17,Norris-4"
Jim Fox,22,LAK,RW,77,28,40,68,-11,8,21,7,0,1,24,16,0,137,20.4,,,Byng-17
Réal Cloutier,26,QUE,RW,68,28,39,67,-4,30,23,5,0,3,30,9,0,185,15.1,,,
Mark Howe,27,PHI,D,76,20,47,67,47,18,10,5,5,4,27,18,2,219,9.1,,,"ASG,ASnhl-1,Byng-7,Hart-5,Norris-2"
Mark Napier,26,MTL,RW,73,40,27,67,20,6,37,3,0,6,23,4,0,171,23.4,,,Byng-12
Doug Shedden,21,PIT,C,80,24,43,67,-22,54,19,4,1,2,26,17,0,173,13.9,,,
Mario Tremblay,26,MTL,RW,80,30,37,67,30,87,23,7,0,4,32,5,0,175,17.1,,,Selke-14
Blake Dunlop,29,STL,C,78,22,44,66,-4,14,14,8,0,2,33,9,2,134,16.4,,,
Phil Housley,18,BUF,D,77,19,47,66,-4,39,8,11,0,2,24,23,0,183,10.4,,,"ASnhl-14,AR-1,Calder-2"
Peter Ihnačák,25,TOR,C,80,28,38,66,7,44,22,6,0,2,28,10,0,160,17.5,,,Calder-10
Pierre Mondou,27,MTL,C,76,29,37,66,33,31,20,8,1,3,31,5,1,179,16.2,,,
Denis Potvin,29,NYI,D,69,12,54,66,33,60,7,4,1,1,26,26,2,190,6.3,,,"ASG,ASnhl-6"
Brian Bellows,18,MNS,RW,78,35,30,65,-11,27,19,15,1,3,13,15,2,184,19.0,,,Calder-4
Rick Kehoe,31,PIT,RW,75,29,36,65,-45,12,14,15,0,2,13,23,0,203,14.3,,,ASG
Mike Krushelnyski,22,BOS,LW,79,23,42,65,37,43,17,4,2,1,40,1,1,153,15.0,,,"Calder-8,Selke-11"
Bengt-Åke Gustafsson,24,WSH,RW,67,22,42,64,5,16,20,2,0,4,18,23,1,138,15.9,,,
Wilf Paiement,27,QUE,RW,80,26,38,64,-10,170,20,6,0,2,27,11,0,191,13.6,,,
Tom Fergus,20,BOS,C,80,28,35,63,26,39,24,4,0,6,28,7,0,169,16.6,,,Selke-29
Ivan Hlinka,33,VAN,C,65,19,44,63,-3,12,11,8,0,0,18,26,0,148,12.8,,,
Dale Hunter,22,QUE,C,80,17,46,63,10,206,14,1,2,1,43,1,2,125,13.6,,,Selke-22
Larry Robinson,31,MTL,D,71,14,49,63,32,33,8,6,0,1,26,21,2,146,9.6,,,"ASnhl-11,Byng-17"
Bob Bourne,28,NYI,LW,77,20,42,62,17,55,14,5,1,3,32,8,2,147,13.6,,,
Craig Hartsburg,23,MNS,D,78,12,50,62,6,109,8,3,1,1,28,22,0,201,6.0,,,"ASG,ASnhl-18"
Larry Murphy,21,LAK,D,77,14,48,62,1,81,5,9,0,2,25,21,2,172,8.1,,,
Danny Gare,28,DET,RW,79,26,35,61,-16,107,20,6,0,3,28,6,1,226,11.5,,,
Tom Lysiak,29,CBH,C,61,23,38,61,13,27,17,6,0,4,26,12,0,123,18.7,,,Selke-4
Greg Malone,26,PIT,C,80,17,44,61,-29,82,14,3,0,0,28,15,1,158,10.8,,,
Darryl Sutter,24,CBH,LW,80,31,30,61,18,53,21,10,0,5,24,6,0,168,18.5,,,
Bill Barber,30,PHI,LW,66,27,33,60,16,28,20,5,2,1,23,10,0,215,12.6,,,
Ron Flockhart,22,PHI,RW,73,29,31,60,4,49,24,3,2,6,17,14,0,241,12.0,,,
Anders Hedberg,31,NYR,RW,78,25,34,59,17,12,21,4,0,5,26,8,0,163,15.3,,,
Walt Poddubny,22,TOR,C,72,28,31,59,9,71,19,9,0,3,27,4,0,163,17.2,,,
Thomas Steen,22,WIN,C,75,26,33,59,-6,60,22,4,0,3,28,5,0,157,16.6,,,
Doug Risebrough,29,CGY,C,71,21,37,58,13,138,18,3,0,1,35,1,1,143,14.7,,,Selke-5
Dave Taylor,27,LAK,RW,46,21,37,58,3,76,15,6,0,1,19,18,0,117,17.9,,,
Charlie Huddy,23,EDM,D,76,20,37,57,61,58,13,7,0,2,26,10,1,151,13.2,,,"ASnhl-8,Norris-6"
Ray Neufeld,23,HAR,RW,80,26,31,57,-35,86,22,4,0,1,24,6,1,166,15.7,,,
Steve Shutt,30,MTL,LW,78,35,22,57,9,26,27,8,0,0,13,9,0,203,17.2,,,
Pat Boutette,30,PIT,RW,80,27,29,56,-34,152,13,13,1,4,12,16,1,144,18.8,,,
Randy Carlyle,26,PIT,D,61,15,41,56,-26,110,6,8,1,0,24,15,2,177,8.5,,,
Willy Lindström,31,2TM,RW,73,26,30,56,0,10,21,5,0,3,24,6,0,225,11.6,,,
Willy Lindström,31,WIN,RW,63,20,25,45,-5,8,15,5,0,3,20,5,0,204,9.8,,,
Willy Lindström,31,EDM,RW,10,6,5,11,5,2,6,0,0,0,4,1,0,21,28.6,,,
Aaron Broten,22,NJD,C,73,16,39,55,-21,28,10,5,1,1,20,19,0,126,12.7,,,
Miroslav Fryčer,23,TOR,RW,67,25,30,55,0,90,20,5,0,4,21,9,0,133,18.8,,,
Paul Gardner,26,PIT,C,70,28,27,55,-23,12,8,20,0,1,10,17,0,155,18.1,,,
Doug Wickenheiser,21,MTL,C,78,25,30,55,18,49,20,5,0,3,24,6,0,160,15.6,,,
Ivan Boldirev,33,2TM,C,72,18,37,55,-17,26,11,6,1,1,26,11,0,135,13.3,,,
Ivan Boldirev,33,VAN,C,39,5,20,25,-11,12,2,3,0,1,11,9,0,74,6.8,,,
Ivan Boldirev,33,DET,C,33,13,17,30,-6,14,9,3,1,0,15,2,0,61,21.3,,,
Lucien DeBlois,25,WIN,RW,79,27,27,54,-26,69,23,1,3,7,19,5,3,185,14.6,,,
Doug Crossman,22,CBH,D,80,13,40,53,20,46,7,6,0,1,23,17,0,135,9.6,,,
Don Lever,30,NJD,LW,79,23,30,53,-36,68,11,9,3,0,15,13,2,140,16.4,,,
Mike O'Connell,27,BOS,D,80,14,39,53,43,42,6,7,1,5,25,13,1,165,8.5,,,"ASnhl-7,Norris-8"
Rich Preston,30,CBH,RW,79,25,28,53,13,64,21,4,0,2,24,4,0,161,15.5,,,Selke-19
Tim Young,27,MNS,C,70,18,35,53,-1,31,10,6,2,2,18,15,2,152,11.8,,,
Doug Halward,27,VAN,D,75,19,33,52,-21,83,8,11,0,2,19,14,0,199,9.5,,,
Dale McCourt,26,BUF,C,62,20,32,52,-11,10,16,3,1,3,28,4,0,117,17.1,,,
Marc Tardif,33,QUE,LW,76,21,31,52,0,34,17,4,0,3,20,11,0,116,18.1,,,
Dan Daoust,22,2TM,C,52,18,34,52,-2,35,9,9,0,0,17,16,1,123,14.6,,,"AR-1,Calder-7"
Dan Daoust,22,MTL,C,4,0,1,1,-2,4,0,0,0,0,1,0,0,6,0.0,,,
Dan Daoust,22,TOR,C,48,18,33,51,0,31,9,9,0,0,16,16,1,117,15.4,,,
Ray Allison,23,PHI,RW,67,21,30,51,30,57,17,4,0,1,26,4,0,148,14.2,,,
Mikko Leinonen,27,NYR,C,78,17,34,51,12,23,14,3,0,0,17,16,1,134,12.7,,,
Rob Ramage,24,STL,D,78,16,35,51,-9,193,8,8,0,3,21,13,1,278,5.8,,,
Keith Acton,24,MTL,C,78,24,26,50,-7,63,23,1,0,3,24,2,0,154,15.6,,,
Mel Bridgman,27,CGY,LW,79,19,31,50,-1,103,10,9,0,1,22,9,0,131,14.5,,,
Alan Haworth,22,WSH,RW,74,23,27,50,-4,34,18,5,0,2,18,9,0,145,15.9,,,
Dave Maloney,26,NYR,D,78,8,42,50,-4,132,4,3,1,0,25,15,2,134,6.0,,,
Brian Mullen,20,WIN,LW,80,24,26,50,10,16,17,7,0,1,20,6,0,194,12.4,,,
Bernie Nicholls,21,LAK,C,71,28,22,50,-23,124,16,12,0,3,15,6,1,171,16.4,,,
Ilkka Sinisalo,24,PHI,LW,61,21,29,50,17,16,18,3,0,0,25,3,1,126,16.7,,,
Tomas Jonsson,22,NYI,D,72,13,35,48,40,50,12,1,0,3,23,11,1,99,13.1,,,ASnhl-19
Rick Lanz,21,VAN,D,74,10,38,48,-6,46,6,4,0,2,18,20,0,179,5.6,,,
Bob MacMillan,30,NJD,RW,71,19,29,48,-35,8,13,6,0,3,17,9,3,120,15.8,,,Byng-12
Rob McClanahan,25,NYR,LW,78,22,26,48,12,46,20,0,2,0,26,0,0,118,18.6,,,
Milan Nový,31,WSH,C,73,18,30,48,4,16,15,3,0,3,22,8,0,132,13.6,,,
Guy Carbonneau,22,MTL,C,77,18,29,47,18,68,13,0,5,2,27,2,0,109,16.5,,,
Mike Foligno,24,BUF,RW,66,22,25,47,8,135,18,4,0,4,21,4,0,132,16.7,,,
Tapio Levo,27,NJD,D,73,7,40,47,-39,22,2,5,0,0,9,31,0,187,3.7,,,
Joe Mullen,25,STL,RW,49,17,30,47,-7,6,12,5,0,0,22,8,0,128,13.3,,,
Perry Turnbull,23,STL,LW,79,32,15,47,-18,172,26,6,0,1,15,0,0,206,15.5,,,
Patrik Sundström,21,VAN,RW,74,23,23,46,-20,30,17,6,0,5,18,5,0,156,14.7,,,
Terry Ruskowski,28,2TM,C,76,14,32,46,-17,139,9,4,1,2,28,2,2,74,18.9,,,
Terry Ruskowski,28,CBH,C,5,0,2,2,0,12,0,0,0,0,2,0,0,4,0.0,,,
Terry Ruskowski,28,LAK,C,71,14,30,44,-17,127,9,4,1,2,26,2,2,70,20.0,,,
Pat Hughes,27,EDM,RW,80,25,20,45,0,85,18,2,5,7,17,2,1,144,17.4,,,Selke-22
Jeff Larmer,20,NJD,LW,65,21,24,45,-6,21,16,5,0,0,19,5,0,124,16.9,,,
Hector Marini,26,NJD,RW,77,17,28,45,-17,107,12,5,0,3,22,6,0,107,15.9,,,ASG
Börje Salming,31,TOR,D,69,7,38,45,-5,104,4,2,1,0,25,12,1,111,6.3,,,"ASnhl-12,Norris-11"
Mike Bullard,21,PIT,LW,57,22,22,44,-21,60,19,3,0,2,17,5,0,149,14.8,,,
Dave Christian,23,WIN,C,55,18,26,44,-5,23,14,4,0,2,16,10,0,133,13.5,,,
Ron Duguay,25,NYR,RW,72,19,25,44,-13,58,14,5,0,2,20,4,1,160,11.9,,,
Kari Eloranta,26,CGY,D,80,4,40,44,15,43,4,0,0,0,32,7,1,68,5.9,,,
Craig Laughlin,25,WSH,LW,75,17,27,44,-8,41,12,5,0,3,22,5,0,128,13.3,,,
Gordie Roberts,25,MNS,D,80,3,41,44,20,103,1,2,0,1,27,11,3,126,2.4,,,"ASnhl-12,Norris-8"
Doug Smail,25,WIN,LW,80,15,29,44,1,32,12,0,3,3,25,0,4,114,13.2,,,
Paul Holmgren,27,PHI,RW,77,19,24,43,18,178,16,3,0,2,21,3,0,122,15.6,,,
Willie Huber,25,DET,D,74,14,29,43,-33,106,11,3,0,1,18,10,1,241,5.8,,,ASG
Morris Lukowich,26,WIN,LW,69,22,21,43,-29,67,16,6,0,2,11,10,0,162,13.6,,,
Walt McKechnie,35,DET,C,64,14,29,43,2,42,8,3,3,0,21,7,1,73,19.2,,,
Mark Osborne,21,DET,LW,80,19,24,43,-40,83,16,3,0,3,19,5,0,159,11.9,,,
Steve Tambellini,24,NJD,C,73,25,18,43,-27,14,18,6,1,4,12,6,0,153,16.3,,,
Gilles Hamel,22,BUF,LW,66,22,20,42,6,26,20,2,0,1,13,7,0,121,18.2,,,
Bengt Lundholm,27,WIN,LW,58,14,28,42,10,16,13,1,0,0,27,1,0,60,23.3,,,
Mike Blaisdell,23,DET,RW,80,18,23,41,-4,22,18,0,0,2,20,3,0,171,10.5,,,
Clark Gillies,28,NYI,LW,70,21,20,41,10,76,17,4,0,2,13,7,0,148,14.2,,,
Jim Peplinski,22,CGY,RW,80,15,26,41,-5,134,14,1,0,1,25,1,0,145,10.3,,,
André Savard,29,BUF,C,68,16,25,41,11,28,11,3,2,2,23,1,1,122,13.1,,,Selke-24
Ric Seiling,25,BUF,RW,75,19,22,41,-3,41,13,6,0,2,14,6,2,127,15.0,,,Selke-30
Doug Sulliman,23,HAR,RW,77,22,19,41,-59,14,14,8,0,0,15,4,0,162,13.6,,,
Alain Côté,25,QUE,LW,79,12,28,40,-1,45,12,0,0,0,28,0,0,88,13.6,,,
Bruce Crowder,25,BOS,RW,80,21,19,40,30,58,20,1,0,0,17,2,0,148,14.2,,,Selke-19
Daryl Evans,22,LAK,LW,80,18,22,40,-18,21,16,1,1,0,12,10,0,243,7.4,,,
Bill Gardner,22,CBH,C,77,15,25,40,10,12,13,2,0,2,20,4,1,105,14.3,,,
Bobby Gould,25,WSH,RW,80,22,18,40,16,43,22,0,0,6,18,0,0,142,15.5,,,Selke-3
Pierre Larouche,27,HAR,C,38,18,22,40,-24,8,14,4,0,0,14,6,2,114,15.8,,,
Kevin Lowe,23,EDM,D,80,6,34,40,39,43,5,1,0,0,29,2,3,92,6.5,,,
Kevin McCarthy,25,VAN,D,74,12,28,40,2,88,9,3,0,0,21,7,0,99,12.1,,,
Tom Roulston,25,EDM,C,67,19,21,40,28,24,17,2,0,2,20,1,0,107,17.8,,,
Brent Sutter,20,NYI,C,80,21,19,40,14,128,21,0,0,3,18,1,0,149,14.1,,,
Wayne Babych,24,STL,RW,71,16,23,39,-24,62,11,5,0,2,16,7,0,148,10.8,,,
Glen Currie,24,WSH,C,68,11,28,39,18,20,11,0,0,2,27,0,1,54,20.4,,,
Dwight Foster,25,2TM,C,62,17,22,39,-10,60,13,3,1,1,16,5,1,83,20.5,,,
Dwight Foster,25,NJD,RW,4,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,,,
Dwight Foster,25,DET,C,58,17,22,39,-9,58,13,3,1,1,16,5,1,81,21.0,,,
Butch Goring,33,NYI,C,75,19,20,39,9,8,12,2,5,5,16,2,2,97,19.6,,,"Byng-17,Selke-24"
Mark Hardy,23,LAK,D,74,5,34,39,-31,101,2,3,0,1,14,20,0,162,3.1,,,
Ken Houston,29,WSH,RW,71,25,14,39,-7,93,16,9,0,0,8,6,0,139,18.0,,,
Brad Maxwell,25,MNS,D,77,11,28,39,-2,157,9,2,0,3,10,17,1,164,6.7,,,
Lars Molin,26,VAN,LW,58,12,27,39,-20,23,10,2,0,1,15,11,1,127,9.4,,,
Bob Murray,28,CBH,D,79,7,32,39,23,73,2,5,0,1,16,16,0,191,3.7,,,"ASG,ASnhl-24"
Willi Plett,27,MNS,RW,71,25,14,39,-12,170,17,8,0,3,14,0,0,125,20.0,,,
Robert Picard,25,MTL,D,64,7,31,38,31,60,6,1,0,1,25,6,0,117,6.0,,,
Mike Ramsey,22,BUF,D,77,8,30,38,18,55,6,1,1,1,22,6,2,117,6.8,,,"ASG,ASnhl-16"
Dave Andreychuk,19,BUF,C,43,14,23,37,4,16,11,3,0,1,10,13,0,65,21.5,,,
Lindsay Carson,22,PHI,C,78,18,19,37,20,68,18,0,0,2,19,0,0,150,12.0,,,
Bill Derlago,24,TOR,C,58,13,24,37,-20,27,8,5,0,1,9,15,0,134,9.7,,,
Gaétan Duchesne,20,WSH,LW,77,18,19,37,16,52,17,0,1,5,18,0,1,126,14.3,,,Selke-14
Miroslav Dvořák,31,PHI,D,80,4,33,37,28,20,1,2,1,0,21,10,2,112,3.6,,,
Dave Lumley,28,EDM,RW,72,13,24,37,17,158,11,2,0,1,20,4,0,96,13.5,,,
Brent Peterson,24,BUF,C,75,13,24,37,10,38,11,1,1,0,20,3,1,98,13.3,,,Selke-19
Bob Sullivan,25,HAR,LW,62,18,19,37,-16,18,13,5,0,0,18,1,0,93,19.4,,,
Hannu Virta,19,BUF,D,74,13,24,37,6,18,9,2,2,1,15,9,0,168,7.7,,,
Gaston Gingras,23,2TM,D,67,11,26,37,17,18,6,5,0,2,14,12,0,155,7.1,,,
Gaston Gingras,23,MTL,D,22,1,8,9,10,8,0,1,0,1,5,3,0,60,1.7,,,
Gaston Gingras,23,TOR,D,45,10,18,28,7,10,6,4,0,1,9,9,0,95,10.5,,,
Eddie Johnstone,28,NYR,RW,52,15,21,36,-3,27,12,2,1,1,15,6,0,98,15.3,,,
Brad Park,34,BOS,D,76,10,26,36,20,82,5,5,0,0,18,8,0,130,7.7,,,"ASnhl-19,Hart-10,Norris-11"
Greg Theberge,23,WSH,D,70,8,28,36,-1,20,1,7,0,1,9,19,0,136,5.9,,,
Pierre Lacroix,23,2TM,D,69,6,30,36,-14,24,5,1,0,0,21,9,0,97,6.2,,,
Pierre Lacroix,23,QUE,D,13,0,5,5,4,6,0,0,0,0,3,2,0,8,0.0,,,
Pierre Lacroix,23,HAR,D,56,6,25,31,-18,18,5,1,0,0,18,7,0,89,6.7,,,
Kevin LaVallee,21,CGY,LW,60,19,16,35,-7,17,18,1,0,2,14,2,0,138,13.8,,,
Barry Beck,25,NYR,D,66,12,22,34,21,112,8,4,0,1,14,8,0,160,7.5,,,ASnhl-17
Alain Lemieux,21,STL,C,42,9,25,34,-12,18,8,1,0,0,21,4,0,72,12.5,,,
Brent Ashton,22,NJD,LW,76,14,19,33,-23,47,10,4,0,1,17,2,0,113,12.4,,,
Gilbert Delorme,20,MTL,D,78,12,21,33,27,89,9,3,0,2,16,5,0,166,7.2,,,
Dave Hannan,21,PIT,C,74,11,22,33,-28,127,9,2,0,3,19,2,1,95,11.6,,,
Jamie Hislop,29,CGY,RW,79,14,19,33,-6,17,12,1,1,0,19,0,0,80,17.5,,,
Al MacAdam,30,MNS,RW,73,11,22,33,3,60,8,0,3,2,19,1,2,93,11.8,,,
Jaroslav Pouzar,31,EDM,LW,74,15,18,33,18,57,13,2,0,2,16,2,0,86,17.4,,,
Mark Taylor,25,PHI,LW,61,8,25,33,25,24,7,0,1,3,21,4,0,72,11.1,,,
Paul Woods,27,DET,LW,63,13,20,33,-1,30,12,0,1,3,19,0,1,80,16.3,,,Selke-30
Merlin Malinowski,24,2TM,C,80,8,25,33,-40,16,6,2,0,1,18,7,0,102,7.8,,,
Merlin Malinowski,24,NJD,C,5,3,2,5,1,0,2,1,0,1,0,2,0,8,37.5,,,
Merlin Malinowski,24,HAR,C,75,5,23,28,-41,16,4,1,0,0,18,5,0,94,5.3,,,
Paul Baxter,27,PIT,D,75,11,21,32,-51,238,6,5,0,0,12,9,0,157,7.0,,,
Mike Eaves,26,MNS,C,75,16,16,32,-3,21,10,1,5,2,13,0,3,143,11.2,,,Byng-17
Greg Hotham,26,PIT,D,58,2,30,32,-15,39,2,0,0,0,13,17,0,75,2.7,,,
Rod Langway,25,WSH,D,80,3,29,32,-2,75,2,1,0,0,27,2,0,125,2.4,,,"ASG,ASnhl-2,Hart-4,Norris-1"
Reggie Leach,32,DET,RW,78,15,17,32,0,13,13,2,0,0,15,1,1,140,10.7,,,
Duane Sutter,22,NYI,RW,75,13,19,32,7,118,12,1,0,2,17,2,0,120,10.8,,,
Greg Terrion,22,TOR,LW,74,16,16,32,-2,59,13,0,3,1,13,1,2,72,22.2,,,
Behn Wilson,24,PHI,D,62,8,24,32,3,92,5,3,0,2,17,7,0,114,7.0,,,
Curt Fraser,25,2TM,LW,74,12,20,32,-5,176,10,2,0,2,18,2,0,110,10.9,,,
Curt Fraser,25,VAN,LW,36,6,7,13,-7,99,4,2,0,0,6,1,0,68,8.8,,,
Curt Fraser,25,CBH,LW,38,6,13,19,2,77,6,0,0,2,12,1,0,42,14.3,,,
André Doré,24,2TM,D,77,5,27,32,26,64,5,0,0,1,26,0,1,74,6.8,,,
André Doré,24,NYR,D,39,3,12,15,17,39,3,0,0,1,11,0,1,33,9.1,,,
