Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Murray Oliver,23,DET,C,46,11,10,21,-15,12,8,3,0,2,8,2,0,109,10.1,,,
Murray Oliver,23,BOS,C,24,6,12,18,-6,4,4,2,0,0,9,3,0,92,6.5,,,
Eric Nesterenko,27,CBH,C,68,19,19,38,-15,127,14,5,0,2,15,4,0,155,12.3,,,ASG
Allan Johnson,25,DET,RW,70,16,21,37,-6,12,15,1,0,1,20,1,0,149,10.7,,,Calder-5
Bill Gadsby,33,NYR,D,65,9,26,35,-20,49,8,1,0,1,12,14,0,96,9.4,,,
Pierre Pilote,29,CBH,D,70,6,29,35,29,169,3,3,0,2,21,8,0,68,8.8,,,"ASG,ASnhl-2,Norris-4"
Pete Goegan,26,DET,D,67,5,29,34,-9,78,4,1,0,1,15,14,0,174,2.9,,,
Earl Ingarfield,26,NYR,C,66,13,21,34,-11,18,12,0,1,5,21,0,0,119,10.9,,,
Tod Sloan,33,CBH,C,67,11,23,34,13,48,8,3,0,1,16,7,0,109,10.1,,,
Allan Stanley,34,TOR,D,68,9,25,34,24,42,7,2,0,2,18,7,0,101,8.9,,,"ASnhl-2,Norris-3"
George Armstrong,30,TOR,C,47,14,19,33,19,21,10,4,0,3,17,2,0,114,12.3,,,
Dick Duff,24,TOR,LW,67,16,17,33,14,54,14,2,0,2,13,4,0,160,10.0,,,
Ab McDonald,24,CBH,LW,61,17,16,33,24,22,15,2,0,2,13,3,0,136,12.5,,,ASG
Doug Mohns,27,BOS,D,66,12,21,33,-28,63,7,5,0,0,12,8,1,152,7.9,,,ASG
Ralph Backstrom,23,MTL,C,69,12,20,32,3,44,11,1,0,0,18,2,0,152,7.9,,,
Ed Litzenberger,28,CBH,RW,62,10,22,32,-19,12,7,3,0,2,14,8,0,125,8.0,,,
Don Marshall,28,MTL,C,70,14,17,31,19,8,9,2,3,3,10,5,2,127,11.0,,,ASG
Jean-Guy Talbot,28,MTL,D,70,5,26,31,19,143,5,0,0,1,23,3,0,80,6.3,,,
Eddie Shack,23,2TM,LW,67,15,16,31,0,105,13,2,0,2,16,0,0,148,10.1,,,
Eddie Shack,23,NYR,LW,12,1,2,3,-7,17,1,0,0,0,2,0,0,20,5.0,,,
Eddie Shack,23,TOR,LW,55,14,14,28,7,88,12,2,0,2,14,0,0,128,10.9,,,
Brian Cullen,27,NYR,C,42,11,19,30,-4,6,4,7,0,0,13,6,0,65,16.9,,,
Bronco Horvath,30,BOS,C,47,15,15,30,-7,15,9,6,0,0,8,7,0,113,13.3,,,ASG
Leo Labine,29,2TM,RW,64,9,21,30,-20,66,8,1,0,2,21,0,0,168,5.4,,,
Leo Labine,29,BOS,RW,40,7,12,19,-15,34,7,0,0,1,12,0,0,117,6.0,,,
Leo Labine,29,DET,RW,24,2,9,11,-5,32,1,1,0,1,9,0,0,51,3.9,,,
Howie Glover,25,DET,RW,66,21,8,29,-15,46,15,6,0,4,6,2,0,153,13.7,,,Calder-3
Bob Pulford,24,TOR,C,40,11,18,29,3,41,11,0,0,2,15,2,1,114,9.6,,,
Jean-Guy Gendron,26,2TM,LW,67,10,19,29,0,75,6,4,0,2,15,3,1,119,8.4,,,
Jean-Guy Gendron,26,BOS,LW,23,1,7,8,-5,24,0,1,0,0,5,1,1,44,2.3,,,
Jean-Guy Gendron,26,MTL,LW,44,9,12,21,5,51,6,3,0,2,10,2,0,75,12.0,,,
André Pronovost,24,2TM,LW,68,12,16,28,-13,34,11,1,0,1,15,1,0,154,7.8,,,
André Pronovost,24,MTL,LW,21,1,5,6,-8,4,1,0,0,0,5,0,0,39,2.6,,,
André Pronovost,24,BOS,LW,47,11,11,22,-5,30,10,1,0,1,10,1,0,115,9.6,,,
Johnny Wilson,31,2TM,LW,59,14,13,27,-8,24,13,0,1,1,13,0,0,129,10.9,,,
Johnny Wilson,31,TOR,LW,3,0,1,1,0,0,0,0,0,0,1,0,0,9,0.0,,,
Johnny Wilson,31,NYR,LW,56,14,12,26,-8,24,13,0,1,1,12,0,0,120,11.7,,,
Parker MacDonald,27,DET,C,70,14,12,26,-6,6,11,3,0,1,6,5,1,154,9.1,,,
Gerry Melnyk,26,DET,C,70,9,16,25,-11,2,9,0,0,1,15,1,0,111,8.1,,,ASG
Ron Stewart,28,TOR,C,51,13,12,25,2,8,13,0,0,3,11,1,0,80,16.3,,,
Jim Bartlett,28,BOS,LW,63,15,9,24,-19,95,14,1,0,0,9,0,0,133,11.3,,,
Leo Boivin,28,BOS,D,57,6,17,23,-18,50,6,0,0,1,15,1,1,110,5.5,,,"ASG,Norris-5"
Moose Vasko,25,CBH,D,63,4,18,22,29,42,3,0,1,0,13,5,0,68,5.9,,,ASG
Tim Horton,31,TOR,D,57,6,15,21,31,73,5,1,0,1,13,2,0,89,6.7,,,ASG
Ted Hampson,24,NYR,C,69,6,14,20,-10,4,6,0,0,0,14,0,0,85,7.1,,,
Pat Hannigan,24,NYR,LW,53,11,9,20,1,24,11,0,0,0,9,0,0,67,16.4,,,
Warren Godfrey,29,DET,D,63,3,16,19,4,62,3,0,0,0,15,1,0,114,2.6,,,
Dollard St. Laurent,31,CBH,D,67,2,17,19,2,58,2,0,0,1,16,0,1,107,1.9,,,ASG
Len Lunde,24,DET,C,53,6,12,18,0,10,4,2,0,0,10,2,0,76,7.9,,,
Gilles Tremblay,22,MTL,LW,45,7,11,18,2,4,6,1,0,0,9,2,0,75,9.3,,,
Val Fonteyne,27,DET,LW,66,6,11,17,-5,4,6,0,0,0,10,1,0,90,6.7,,,
Harry Howell,28,NYR,D,70,7,10,17,-8,62,7,0,0,1,8,1,1,150,4.7,,,
Marcel Pronovost,30,DET,D,70,6,11,17,-15,44,4,1,1,0,10,1,0,110,5.5,,,"ASG,ASnhl-1,Norris-2"
Tom Johnson,32,MTL,D,70,1,15,16,17,54,0,0,1,0,9,5,1,83,1.2,,,
Bob Baun,24,TOR,D,70,1,14,15,19,70,1,0,0,0,12,2,0,84,1.2,,,
Carl Brewer,22,TOR,D,51,1,14,15,21,90,0,0,1,0,12,1,1,71,1.4,,,
Claude Provost,27,MTL,RW,49,11,4,15,-4,32,7,1,3,0,4,0,0,131,8.4,,,ASG
Willie O'Ree,25,BOS,LW,43,4,10,14,-18,26,4,0,0,2,10,0,0,62,6.5,,,
Floyd Smith,25,NYR,RW,29,5,9,14,-5,0,5,0,0,0,9,0,0,54,9.3,,,
Larry Hillman,23,TOR,D,62,3,10,13,3,59,2,1,0,1,9,1,0,102,2.9,,,
Albert Langlois,26,MTL,D,61,1,12,13,24,56,1,0,0,0,12,0,0,57,1.8,,,
Gary Aldcorn,25,2TM,LW,70,4,9,13,-9,28,4,0,0,1,8,1,0,72,5.6,,,
Gary Aldcorn,25,DET,LW,46,2,6,8,-5,16,2,0,0,0,5,1,0,46,4.3,,,
Gary Aldcorn,25,BOS,LW,24,2,3,5,-4,12,2,0,0,1,3,0,0,26,7.7,,,
Fern Flaman,34,BOS,D,62,2,9,11,-12,59,2,0,0,0,7,2,0,50,4.0,,,
Phil Goyette,27,MTL,C,62,7,4,11,-2,2,7,0,0,1,4,0,0,89,7.9,,,ASG
Bob Armstrong,29,BOS,D,54,0,10,10,-22,72,0,0,0,0,6,3,1,71,0.0,,,
Dallas Smith,19,BOS,D,70,1,9,10,-25,77,1,0,0,0,8,1,0,43,2.3,,,
John Hanna,25,NYR,D,46,1,8,9,-2,34,1,0,0,0,7,0,1,49,2.0,,,
Tom McCarthy,26,BOS,LW,24,4,5,9,-16,0,4,0,0,0,5,0,0,38,10.5,,,
Gerry Ouellette,22,BOS,RW,35,5,4,9,-7,0,5,0,0,0,4,0,0,41,12.2,,,
Irv Spencer,23,NYR,D,56,1,8,9,-5,30,1,0,0,0,8,0,0,49,2.0,,,
Aut Erickson,23,BOS,D,68,2,6,8,-10,65,1,1,0,0,6,0,0,68,2.9,,,
Jack Evans,32,CBH,D,69,0,8,8,0,58,0,0,0,0,8,0,0,59,0.0,,,ASG
Reggie Fleming,24,CBH,W,66,4,4,8,3,143,2,0,2,2,2,0,2,61,6.6,,,ASG
Don Johns,23,NYR,D,63,1,7,8,-7,34,0,0,1,0,7,0,0,44,2.3,,,
John MacMillan,25,TOR,W,31,3,5,8,0,8,2,1,0,1,5,0,0,34,8.8,,,
Larry Regan,30,TOR,W,37,3,5,8,0,2,1,0,2,0,4,1,0,23,13.0,,,
Ken Schinkel,28,NYR,RW,38,2,6,8,-14,18,2,0,0,0,6,0,0,50,4.0,,,
Howie Young,23,DET,RW,29,0,8,8,-8,108,0,0,0,0,7,1,0,30,0.0,,,
Jim Morrison,29,NYR,D,19,1,6,7,-7,6,1,0,0,0,4,2,0,34,2.9,,,
Orval Tessier,27,BOS,C,32,3,4,7,-3,0,1,2,0,1,1,3,0,41,7.3,,,
Earl Balfour,28,CBH,LW,68,3,3,6,6,4,1,0,2,0,2,0,1,62,4.8,,,
Orland Kurtenbach,24,NYR,C,11,0,6,6,-2,2,0,0,0,0,6,0,0,19,0.0,,,
Al Arbour,28,CBH,D,53,3,2,5,6,38,3,0,0,0,2,0,0,25,12.0,,,
Lou Fontinato,29,NYR,D,53,2,3,5,-10,100,2,0,0,1,3,0,0,73,2.7,,,
Gerry Odrowski,22,DET,D,68,1,4,5,0,45,1,0,0,0,4,0,0,51,2.0,,,Calder-4
John McKenzie,23,DET,RW,16,3,1,4,0,13,3,0,0,1,0,1,0,17,17.6,,,
J.C. Tremblay,22,MTL,D,30,1,3,4,3,18,1,0,0,0,1,1,1,47,2.1,,,
Bob Turner,27,MTL,D,60,2,2,4,-4,16,1,0,1,0,1,0,1,17,11.8,,,ASG
Dave Balon,22,NYR,LW,13,1,2,3,-7,8,1,0,0,0,0,2,0,10,10.0,,,
Jean Ratelle,20,NYR,C,3,2,1,3,1,0,2,0,0,0,1,0,0,7,28.6,,,
Len Ronson,24,NYR,LW,13,2,1,3,-3,10,2,0,0,2,1,0,0,19,10.5,,,
Bobby Rousseau,20,MTL,RW,15,1,2,3,0,4,1,0,0,0,2,0,0,34,2.9,,,
Danny Belisle,23,NYR,RW,4,2,0,2,3,0,2,0,0,0,0,0,0,8,25.0,,,
Gerry Ehman,28,TOR,RW,14,1,1,2,3,2,1,0,0,0,1,0,0,15,6.7,,,
Bob Kabel,26,NYR,C,4,0,2,2,3,2,0,0,0,0,2,0,0,8,0.0,,,
Al LeBrun,20,NYR,D,4,0,2,2,1,4,0,0,0,0,2,0,0,4,0.0,,,
Brian Smith,23,DET,W,26,0,2,2,-2,10,0,0,0,0,2,0,0,21,0.0,,,
Hank Bassen,28,DET,G,35,0,1,1,,6,,,,,1,,,,,2046:00,,
Bob Cunningham,19,NYR,C,3,0,1,1,2,0,0,0,0,0,1,0,0,3,0.0,,,
Jean Gauthier,23,MTL,D,4,0,1,1,2,8,0,0,0,0,1,0,0,3,0.0,,,
Rod Gilbert,19,NYR,RW,1,0,1,1,1,2,0,0,0,0,1,0,0,3,0.0,,,
Len Haley,29,DET,RW,3,1,0,1,0,2,1,0,0,0,0,0,0,3,33.3,,,
Glenn Hall,29,CBH,G,70,0,1,1,,0,,,,,1,,,,,4194:00,,"ASG,ASnhl-2,Hart-5"
Claude Laforge,24,DET,LW,10,1,0,1,0,2,1,0,0,0,0,0,0,13,7.7,,,
Bruce MacGregor,19,DET,C,12,0,1,1,-7,0,0,0,0,0,0,1,0,12,0.0,,,
Dick Meissner,21,BOS,RW,9,0,1,1,-2,2,0,0,0,0,1,0,0,11,0.0,,,
Cliff Pennington,20,MTL,C,4,1,0,1,0,0,0,1,0,0,0,0,0,7,14.3,,,
Larry Popein,30,NYR,C,4,0,1,1,1,0,0,0,0,0,1,0,0,5,0.0,,,
Marc Reaume,26,DET,D,38,0,1,1,-12,8,0,0,0,0,1,0,0,9,0.0,,,
Terry Sawchuk,31,DET,G,37,0,1,1,,8,,,,,1,,,,,2148:00,,
Johnny Bower,36,TOR,G,58,0,0,0,,0,,,,,0,,,,,3480:00,,"ASG,ASnhl-1,Hart-2,Vezina-1"
Billy Carter,23,BOS,C,8,0,0,0,-3,0,0,0,0,0,0,0,0,3,0.0,,,
Art Chisholm,26,BOS,C,3,0,0,0,-2,0,0,0,0,0,0,0,0,5,0.0,,,
Wayne Connelly,21,MTL,C,3,0,0,0,-3,0,0,0,0,0,0,0,0,8,0.0,,,
Edward Diachuk,24,DET,LW,12,0,0,0,-4,17,0,0,0,0,0,0,0,5,0.0,,,
Garry Edmundson,28,TOR,LW,3,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,
Bruce Gamble,22,BOS,G,52,0,0,0,,14,,,,,0,,,,,3118:00,,
Ted Green,20,BOS,D,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,,,
Wayne Hall,21,NYR,LW,4,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,,,
Rich Healey,22,DET,D,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,
Wayne Hicks,23,CBH,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,
Charlie Hodge,27,MTL,G,30,0,0,0,,0,,,,,0,,,,,1798:00,,
Ron Hutchinson,24,NYR,C,9,0,0,0,-2,0,0,0,0,0,0,0,0,13,0.0,,,
Gary Jarrett,18,TOR,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Phil Latreille,22,NYR,RW,4,0,0,0,-2,2,0,0,0,0,0,0,0,3,0.0,,,
Cesare Maniago,22,TOR,G,7,0,0,0,,2,,,,,0,,,,,418:58,,
Jack Martin,20,TOR,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jack McCartan,25,NYR,G,8,0,0,0,,0,,,,,0,,,,,440:00,,
Gerry McNamara,26,TOR,G,5,0,0,0,,2,,,,,0,,,,,298:00,,
Marcel Paille,28,NYR,G,4,0,0,0,,0,,,,,0,,,,,240:00,,
Jacques Plante,32,MTL,G,40,0,0,0,,2,,,,,0,,,,,2400:00,,
Noel Price,25,NYR,D,1,0,0,0,0,2,0,0,0,0,0,0,0,4,0.0,,,
Leon Rochefort,21,NYR,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Joe Schaefer,36,NYR,G,1,0,0,0,,0,,,,,0,,,,,49:24,,
Don Simmons,29,BOS,G,18,0,0,0,,6,,,,,0,,,,,1077:27,,
Glen Skov,30,MTL,C,3,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,,,
Gump Worsley,31,NYR,G,59,0,0,0,,10,,,,,0,,,,,3468:51,,ASG
League Average,,,,,,,,,,,,,,,,,,9.3,,,
