Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Jari Kurri,20,EDM,LW,75,32,43,75,27,40,23,9,0,1,33,10,0,202,15.8,,,
Denis Savard,19,CBH,C,76,28,47,75,27,47,24,4,0,3,37,10,0,159,17.6,,,Calder-5
Bill Derlago,22,TOR,C,80,35,39,74,-13,26,29,6,0,3,23,16,0,208,16.8,,,
Paul Gardner,24,PIT,C,62,34,40,74,-5,59,16,18,0,1,23,17,0,183,18.6,,,ASnhl-13
Rick MacLeish,31,PHI,LW,78,38,36,74,22,25,24,14,0,3,28,8,0,214,17.8,,,
André Savard,27,BUF,C,79,31,43,74,33,63,27,2,2,4,32,9,2,149,20.8,,,
Robbie Ftorek,29,QUE,C,78,24,49,73,-18,104,16,8,0,3,33,15,1,148,16.2,,,Selke-6
Jörgen Pettersson,24,STL,LW,62,37,36,73,14,24,29,8,0,5,27,9,0,172,21.5,,,"ASnhl-10,Byng-16,Calder-6"
Steve Shutt,28,MTL,LW,77,35,38,73,30,51,28,7,0,3,28,10,0,232,15.1,,,"ASG,ASnhl-3"
Blaine Stoughton,27,HAR,RW,71,43,30,73,-17,56,31,10,2,6,21,7,2,212,20.3,,,
Dave Christian,21,WIN,C,80,28,43,71,-55,22,18,9,1,0,24,18,1,185,15.1,,,"Byng-16,Calder-9"
Michel Goulet,20,QUE,RW,76,32,39,71,0,45,27,3,2,3,30,9,0,265,12.1,,,
Mark Napier,24,MTL,RW,79,35,36,71,34,24,30,5,0,6,26,10,0,185,18.9,,,Byng-12
Anders Hedberg,29,NYR,RW,80,30,40,70,0,52,22,7,1,3,25,15,0,243,12.3,,,
Guy Lafleur,29,MTL,RW,51,27,43,70,24,29,20,7,0,7,23,20,0,191,14.1,,,"ASnhl-7,Byng-12,Hart-14"
Reggie Leach,30,PHI,RW,79,34,36,70,22,59,18,15,1,2,23,12,1,321,10.6,,,
John Ogrodnick,21,DET,LW,80,35,35,70,-18,14,24,9,2,2,22,13,0,276,12.7,,,"ASG,ASnhl-13"
Thomas Gradin,24,VAN,C,79,21,48,69,2,34,17,4,0,1,35,12,1,158,13.3,,,
Tony McKegney,22,BUF,LW,80,37,32,69,11,24,28,9,0,4,26,6,0,236,15.7,,,"ASnhl-13,Byng-12"
Brian Sutter,24,STL,LW,78,35,34,69,12,232,18,17,0,4,29,5,0,203,17.2,,,ASnhl-6
John Van Boxmeer,28,BUF,D,80,18,51,69,-2,69,11,6,1,2,23,28,0,258,7.0,,,"ASnhl-17,Norris-18"
Ron Greschner,26,NYR,D,74,27,41,68,-2,112,21,6,0,1,20,20,1,193,14.0,,,"ASnhl-20,Norris-14"
Eddie Johnstone,26,NYR,RW,80,30,38,68,14,100,23,4,3,5,28,5,5,187,16.0,,,ASG
Willi Plett,25,CGY,RW,78,38,30,68,5,239,30,8,0,4,20,10,0,159,23.9,,,
Ryan Walter,22,WSH,C,80,24,44,68,-10,150,20,4,0,1,34,10,0,178,13.5,,,
Mike Zuke,26,STL,C,74,24,44,68,15,57,13,10,1,1,21,23,0,145,16.6,,,Selke-10
Morris Lukowich,24,WIN,LW,80,33,34,67,-38,90,22,9,2,2,22,12,0,175,18.9,,,ASG
Paul Reinhart,21,CGY,D,74,18,49,67,10,52,8,10,0,0,32,17,0,122,14.8,,,ASnhl-16
Brad Park,32,BOS,D,78,14,52,66,21,111,4,10,0,2,20,31,1,201,7.0,,,"ASnhl-12,Norris-9"
Brian Propp,21,PHI,LW,79,26,40,66,26,110,20,6,0,5,26,14,0,194,13.4,,,
Börje Salming,29,TOR,D,72,5,61,66,0,154,3,1,1,1,33,28,0,210,2.4,,,"ASnhl-9,Norris-10"
Ian Turnbull,27,TOR,D,80,19,47,66,-18,104,11,8,0,1,29,17,1,262,7.3,,,
Tim Young,25,MNS,C,74,25,41,66,6,40,15,10,0,4,20,19,2,214,11.7,,,
Bobby Clarke,31,PHI,C,80,19,46,65,16,140,13,5,1,2,27,17,2,150,12.7,,,Selke-18
Mark Howe,25,HAR,LW,63,19,46,65,9,54,10,7,2,3,28,17,1,172,11.0,,,"ASG,ASnhl-7,Norris-10"
Mike Allison,19,NYR,LW,75,26,38,64,12,83,22,4,0,2,26,12,0,122,21.3,,,Calder-11
Anders Kallur,28,NYI,RW,78,36,28,64,24,32,23,7,6,4,18,7,3,163,22.1,,,Selke-10
Peter Lee,25,PIT,RW,80,30,34,64,0,86,25,4,1,4,27,7,0,196,15.3,,,
Derek Smith,26,BUF,LW,69,21,43,64,14,12,10,11,0,2,28,15,0,166,12.7,,,
Eric Vail,27,CGY,LW,64,28,36,64,8,23,16,12,0,6,29,6,1,164,17.1,,,
Per-Olov Brasar,30,VAN,LW,80,22,41,63,12,8,19,3,0,1,27,13,1,167,13.2,,,Byng-16
Mike Foligno,22,DET,RW,80,28,35,63,-14,210,25,3,0,5,24,11,0,181,15.5,,,
Dale Hunter,20,QUE,C,80,19,44,63,5,226,17,2,0,2,39,5,0,152,12.5,,,
Bob MacMillan,28,CGY,RW,77,28,35,63,18,47,22,2,4,2,31,3,1,162,17.3,,,
Mark Messier,20,EDM,LW,72,23,40,63,-12,102,19,4,0,1,31,6,3,179,12.8,,,
Stan Smyl,23,VAN,RW,80,25,38,63,-8,171,18,6,1,2,27,11,0,209,12.0,,,
Mario Tremblay,24,MTL,RW,77,25,38,63,16,123,20,4,1,4,29,8,1,254,9.8,,,
Behn Wilson,22,PHI,D,77,16,47,63,41,237,12,2,2,2,32,14,1,216,7.4,,,"ASG,ASnhl-20"
Bob Kelly,30,WSH,LW,80,26,36,62,-13,157,18,8,0,4,30,6,0,125,20.8,,,
Merlin Malinowski,22,CLR,C,69,25,37,62,-24,61,21,4,0,1,19,18,0,152,16.4,,,
Rob Ramage,22,CLR,D,79,20,42,62,-47,193,7,12,1,3,15,27,0,289,6.9,,,"ASG,ASnhl-10,Norris-8"
Darryl Sutter,22,CBH,LW,76,40,22,62,0,86,26,14,0,4,19,3,0,179,22.3,,,"ASnhl-9,Calder-4"
Rick Vaive,21,TOR,RW,75,33,29,62,-16,229,23,8,2,1,24,5,0,195,16.9,,,
Tiger Williams,26,VAN,LW,77,35,27,62,4,343,23,11,1,4,19,8,0,186,18.8,,,"ASG,ASnhl-11,Hart-14"
Stefan Persson,26,NYI,D,80,9,52,61,25,82,3,6,0,2,18,34,0,120,7.5,,,"ASnhl-13,Norris-15"
Bobby Schmautz,35,VAN,RW,73,27,34,61,-5,137,18,9,0,3,22,12,0,205,13.2,,,
Brett Callighen,27,EDM,C,55,25,35,60,13,32,19,6,0,1,28,7,0,127,19.7,,,
Wayne Cashman,35,BOS,LW,77,25,35,60,17,80,18,7,0,2,26,9,0,111,22.5,,,
Butch Goring,31,NYI,C,78,23,37,60,4,0,18,4,1,1,28,7,2,152,15.1,,,"Byng-7,Selke-10"
Reg Kerr,23,CBH,C,70,30,30,60,10,56,24,6,0,4,26,4,0,154,19.5,,,
Al MacAdam,28,MNS,RW,78,21,39,60,-6,94,15,6,0,7,16,23,0,145,14.5,,,Selke-24
Bob Murray,26,CBH,D,77,13,47,60,6,93,7,6,0,1,25,22,0,206,6.3,,,"ASG,ASnhl-29"
Rod Schutt,24,PIT,LW,80,25,35,60,-13,55,14,11,0,5,27,8,0,206,12.1,,,
Ivan Boldirev,31,VAN,C,72,26,33,59,-12,34,17,9,0,3,24,9,0,195,13.3,,,
Tim Higgins,22,CBH,RW,78,24,35,59,20,86,23,1,0,1,29,6,0,149,16.1,,,
Paul Holmgren,25,PHI,RW,77,22,37,59,12,306,19,3,0,2,28,9,0,159,13.8,,,"ASG,Selke-15"
Gilbert Perreault,30,BUF,C,56,20,39,59,2,56,15,5,0,3,25,14,0,150,13.3,,,
Craig Ramsay,29,BUF,LW,80,24,35,59,40,12,22,1,1,3,31,1,3,110,21.8,,,"Byng-8,Selke-2"
Terry Ruskowski,26,CBH,C,72,8,51,59,-19,225,6,2,0,2,36,14,1,88,9.1,,,
Réjean Houle,31,MTL,LW,77,27,31,58,20,83,20,6,1,3,25,6,0,158,17.1,,,
Reed Larson,24,DET,D,78,27,31,58,-35,153,19,8,0,0,20,11,0,297,9.1,,,"ASG,ASnhl-14,Norris-18"
Steve Payne,22,MNS,LW,76,30,28,58,14,88,19,11,0,2,18,10,0,243,12.3,,,
Jean Pronovost,35,WSH,RW,80,22,36,58,-9,61,15,6,1,4,17,16,3,188,11.7,,,
Steve Vickers,29,NYR,LW,73,19,39,58,8,40,13,5,1,3,31,8,0,85,22.4,,,
Don Lever,28,CGY,LW,62,26,31,57,20,56,21,4,1,4,25,6,0,157,16.6,,,Selke-10
Ric Seiling,23,BUF,RW,74,30,27,57,21,80,27,2,1,4,23,3,1,140,21.4,,,Selke-27
Blair MacDonald,27,2TM,RW,63,24,33,57,-7,37,17,7,0,3,25,8,0,172,14.0,,,
Blair MacDonald,27,EDM,RW,51,19,24,43,-8,27,14,5,0,1,16,8,0,134,14.2,,,
Blair MacDonald,27,VAN,RW,12,5,9,14,1,10,3,2,0,2,9,0,0,38,13.2,,,
Ray Bourque,20,BOS,D,67,27,29,56,29,96,17,9,1,6,14,15,0,207,13.0,,,"ASG,ASnhl-4,Hart-14,Norris-4"
Steve Kasper,19,BOS,C,76,21,35,56,9,94,16,5,0,1,30,5,0,165,12.7,,,"Calder-7,Selke-4"
Pekka Rautakallio,27,CGY,D,76,11,45,56,0,64,7,4,0,1,26,19,0,129,8.5,,,
Darcy Rota,27,VAN,LW,80,25,31,56,10,124,18,7,0,5,27,4,0,178,14.0,,,
Perry Turnbull,21,STL,LW,75,34,22,56,15,209,29,5,0,5,20,2,0,209,16.3,,,
Jamie Hislop,27,2TM,RW,79,25,31,56,-7,26,20,5,0,0,29,1,1,117,21.4,,,
Jamie Hislop,27,QUE,RW,50,19,22,41,-4,15,14,5,0,0,20,1,1,86,22.1,,,
Jamie Hislop,27,CGY,RW,29,6,9,15,-3,11,6,0,0,0,9,0,0,31,19.4,,,
Tony Currie,23,STL,RW,61,23,32,55,32,38,21,2,0,4,22,10,0,112,20.5,,,Selke-15
Bengt-Åke Gustafsson,22,WSH,RW,72,21,34,55,11,26,15,4,2,1,22,12,0,170,12.4,,,
Yvon Lambert,30,MTL,LW,73,22,32,54,7,39,18,4,0,3,28,4,0,117,18.8,,,
Marc Tardif,31,QUE,LW,63,23,31,54,-4,35,12,11,0,3,18,13,0,144,16.0,,,
Steve Tambellini,22,2TM,C,74,25,29,54,-12,19,21,4,0,5,22,7,0,145,17.2,,,
Steve Tambellini,22,NYI,C,61,19,17,36,-11,17,17,2,0,4,13,4,0,112,17.0,,,
Steve Tambellini,22,CLR,C,13,6,12,18,-1,2,4,2,0,1,9,3,0,33,18.2,,,
Glenn Anderson,20,EDM,RW,58,30,23,53,4,24,17,10,3,5,20,3,0,161,18.6,,,Calder-11
Norm Dupont,23,WIN,LW,80,27,26,53,-56,8,19,8,0,1,19,7,0,215,12.6,,,
Matti Hagman,25,EDM,C,75,20,33,53,4,16,18,2,0,0,21,12,0,96,20.8,,,
Pierre Larouche,25,MTL,C,61,25,28,53,13,28,20,5,0,2,19,9,0,154,16.2,,,
Kevin McCarthy,23,VAN,D,80,16,37,53,-11,85,11,4,1,1,18,19,0,140,11.4,,,"ASG,ASnhl-23,Norris-15"
Risto Siltanen,22,EDM,D,79,17,36,53,4,54,9,7,1,3,14,22,0,209,8.1,,,"ASnhl-27,Norris-21"
Mike O'Connell,25,2TM,D,82,15,38,53,4,74,10,3,2,0,17,21,0,175,8.6,,,
Mike O'Connell,25,CBH,D,34,5,16,21,5,32,3,1,1,0,9,7,0,79,6.3,,,
Mike O'Connell,25,BOS,D,48,10,22,32,-1,42,7,2,1,0,8,14,0,96,10.4,,,
Mario Faubert,26,PIT,D,72,8,44,52,-17,118,5,3,0,1,18,23,3,142,5.6,,,
Dwight Foster,23,BOS,RW,77,24,28,52,4,62,18,3,3,5,25,3,0,107,22.4,,,
Jerry Korab,32,LAK,D,78,9,43,52,10,139,6,3,0,2,16,27,0,120,7.5,,,
Don Maloney,22,NYR,LW,61,29,23,52,17,99,17,7,5,9,21,2,0,124,23.4,,,Selke-29
Al Sims,27,HAR,D,80,16,36,52,-20,68,11,5,0,1,15,21,0,182,8.8,,,
John Tonelli,23,NYI,LW,70,20,32,52,7,57,18,2,0,3,24,8,0,114,17.5,,,
Mel Bridgman,25,PHI,C,77,14,37,51,30,195,13,1,0,3,28,4,5,138,10.1,,,Selke-8
Doug Wilson,23,CBH,D,76,12,39,51,6,80,9,3,0,1,23,16,0,245,4.9,,,
Ron Wilson,24,WIN,C,77,18,33,51,-34,55,13,4,1,0,23,9,1,192,9.4,,,
Ross Lonsberry,33,PIT,LW,80,17,33,50,-3,76,9,7,1,2,21,11,1,161,10.6,,,
Greg Malone,24,PIT,C,62,21,29,50,-14,68,16,5,0,2,26,3,0,144,14.6,,,
Larry Robinson,29,MTL,D,65,12,38,50,47,37,5,7,0,2,27,11,0,130,9.2,,,"ASnhl-3,Byng-16,Hart-6,Norris-3"
Gordie Roberts,23,2TM,D,77,8,42,50,-14,175,4,4,0,0,30,10,2,119,6.7,,,
Gordie Roberts,23,HAR,D,27,2,11,13,-15,81,1,1,0,0,8,1,2,36,5.6,,,
Gordie Roberts,23,MNS,D,50,6,31,37,1,94,3,3,0,0,22,9,0,83,7.2,,,
Glen Sharpley,24,2TM,C,63,22,28,50,2,30,12,10,0,0,22,6,0,116,19.0,,,
Glen Sharpley,24,MNS,C,28,12,12,24,-4,18,6,6,0,0,10,2,0,52,23.1,,,
Glen Sharpley,24,CBH,C,35,10,16,26,6,12,6,4,0,0,12,4,0,64,15.6,,,
Richie Dunn,23,BUF,D,79,7,42,49,21,34,3,4,0,1,21,21,0,174,4.0,,,ASnhl-22
Curt Fraser,23,VAN,LW,77,25,24,49,-17,118,18,7,0,2,18,6,0,188,13.3,,,
Billy Harris,29,LAK,RW,80,20,29,49,-1,36,15,1,4,1,21,7,1,150,13.3,,,
Pat Hickey,27,TOR,LW,72,16,33,49,-16,49,11,5,0,1,26,4,3,157,10.2,,,
Willie Huber,23,DET,D,80,15,34,49,-29,130,12,3,0,0,18,15,1,207,7.2,,,
Mike McEwen,24,2TM,D,78,11,38,49,-31,94,6,5,0,1,22,16,0,256,4.3,,,
Mike McEwen,24,CLR,D,65,11,35,46,-34,84,6,5,0,1,19,16,0,229,4.8,,,
Mike McEwen,24,NYI,D,13,0,3,3,3,10,0,0,0,0,3,0,0,27,0.0,,,
Tom McCarthy,20,MNS,LW,62,23,25,48,3,62,19,4,0,2,21,4,0,147,15.6,,,
Bob Gainey,27,MTL,LW,78,23,24,47,13,36,15,5,3,3,20,3,1,181,12.7,,,"ASG,ASnhl-11,Byng-16,Selke-1"
Dave Keon,40,HAR,C,80,13,34,47,-33,26,11,2,0,1,28,6,0,130,10.0,,,Byng-16
Ken Linseman,22,PHI,C,51,17,30,47,8,150,15,1,1,1,23,7,0,126,13.5,,,
Dave Maloney,24,NYR,D,79,11,36,47,25,132,8,3,0,1,25,10,1,140,7.9,,,
Blair Chapman,24,STL,RW,55,20,26,46,3,41,15,5,0,3,18,8,0,114,17.5,,,
Danny Geoffrion,23,WIN,RW,78,20,26,46,-32,82,17,3,0,0,22,4,0,142,14.1,,,
Tim Kerr,21,PHI,C,68,22,23,45,3,84,16,6,0,7,14,9,0,95,23.2,,,
Rod Langway,23,MTL,D,80,11,34,45,52,120,5,5,1,2,25,7,2,165,6.7,,,"ASG,ASnhl-5,Norris-5"
Larry Patey,27,STL,C,80,22,23,45,2,107,14,0,8,3,22,0,1,125,17.6,,,Selke-3
Dave Babych,19,WIN,D,69,6,38,44,-62,90,3,3,0,0,19,17,2,209,2.9,,,
Warren Miller,27,HAR,RW,77,22,22,44,-30,37,16,3,3,1,15,7,0,160,13.8,,,
Bob Nystrom,28,NYI,RW,79,14,30,44,6,145,11,3,0,0,30,0,0,161,8.7,,,
John Anderson,23,TOR,LW,75,17,26,43,-12,31,15,2,0,1,20,6,0,141,12.1,,,
Keith Brown,20,CBH,D,80,9,34,43,5,80,8,0,1,1,29,3,2,130,6.9,,,
George Ferguson,28,PIT,RW,79,25,18,43,-30,42,15,7,3,1,12,6,0,181,13.8,,,
Jim Fox,20,LAK,RW,71,18,25,43,0,8,16,2,0,2,18,7,0,92,19.6,,,
Craig Hartsburg,21,MNS,D,74,13,30,43,-9,124,5,8,0,2,10,19,1,207,6.3,,,ASnhl-27
Terry O'Reilly,29,BOS,RW,77,8,35,43,4,223,8,0,0,0,31,4,0,84,9.5,,,Selke-14
Lucien DeBlois,23,CLR,RW,74,26,16,42,-42,78,16,9,1,2,11,5,0,183,14.2,,,
Tom Gorence,23,PHI,RW,79,24,18,42,19,46,21,0,3,6,18,0,0,165,14.5,,,Selke-30
Pat Price,25,2TM,D,72,8,34,42,-5,226,8,0,0,0,21,13,0,115,7.0,,,
Pat Price,25,EDM,D,59,8,24,32,-7,193,8,0,0,0,12,12,0,90,8.9,,,
Pat Price,25,PIT,D,13,0,10,10,2,33,0,0,0,0,9,1,0,25,0.0,,,
Kent-Erik Andersson,29,MNS,RW,77,17,24,41,8,22,12,1,4,2,23,1,0,127,13.4,,,
Paul Gagné,18,CLR,LW,61,25,16,41,-25,12,16,9,0,2,7,9,0,99,25.3,,,
Dan Maloney,30,TOR,LW,65,20,21,41,-11,183,7,13,0,2,9,12,0,80,25.0,,,
Pierre Mondou,25,MTL,C,57,17,24,41,24,16,12,5,0,2,17,7,0,106,16.0,,,
Tom Rowe,24,HAR,RW,74,13,28,41,-10,190,12,1,0,1,22,6,0,143,9.1,,,
Dennis Ververgaert,27,WSH,RW,79,14,27,41,-4,40,12,2,0,2,22,4,1,111,12.6,,,
Errol Thompson,30,2TM,LW,73,20,20,40,-11,64,15,5,0,3,12,8,0,137,14.6,,,
Errol Thompson,30,DET,LW,39,14,12,26,-4,52,9,5,0,2,6,6,0,83,16.9,,,
Errol Thompson,30,PIT,LW,34,6,8,14,-7,12,6,0,0,1,6,2,0,54,11.1,,,
Keith Acton,22,MTL,C,61,15,24,39,5,74,12,3,0,2,19,5,0,101,14.9,,,
Steve Christoff,23,MNS,C,56,26,13,39,-9,58,17,9,0,2,10,3,0,132,19.7,,,Calder-11
Pierre Lacroix,21,QUE,D,61,5,34,39,9,54,1,4,0,0,18,16,0,96,5.2,,,
Mike Murphy,30,LAK,RW,68,16,23,39,-7,54,13,2,1,1,17,3,3,131,12.2,,,
Ulf Nilsson,30,NYR,C,51,14,25,39,-3,42,13,1,0,3,16,9,0,80,17.5,,,
Ron Duguay,23,NYR,C,50,17,21,38,2,83,11,5,1,0,15,5,1,103,16.5,,,
Doug Jarvis,25,MTL,C,80,16,22,38,12,34,14,0,2,1,19,1,2,122,13.1,,,Selke-20
Steve Jensen,25,LAK,LW,74,19,19,38,-6,88,13,5,1,4,15,3,1,118,16.1,,,
Stan Jonathan,25,BOS,LW,74,14,24,38,5,192,14,0,0,2,23,1,0,85,16.5,,,
Walt McKechnie,33,CLR,C,53,15,23,38,-8,18,11,2,2,2,14,8,1,92,16.3,,,
Jim Peplinski,20,CGY,C,80,13,25,38,-1,108,12,1,0,2,22,3,0,107,12.1,,,
Terry Martin,25,TOR,LW,69,23,14,37,15,32,22,1,0,4,14,0,0,111,20.7,,,
Jean Ratelle,40,BOS,C,47,11,26,37,18,16,7,4,0,2,14,11,1,62,17.7,,,
Greg Terrion,20,LAK,LW,73,12,25,37,-1,99,10,2,0,2,20,3,2,92,13.0,,,
Alan Haworth,20,BUF,C,49,16,20,36,-7,34,12,4,0,1,15,5,0,72,22.2,,,
Kevin LaVallee,19,CGY,LW,77,15,20,35,-4,16,12,3,0,2,9,11,0,131,11.5,,,
Willy Lindström,29,WIN,RW,72,22,13,35,-29,45,15,7,0,1,6,7,0,163,13.5,,,
Dick Redmond,31,BOS,D,78,15,20,35,4,60,7,6,2,0,14,6,0,152,9.9,,,
Ron Stackhouse,31,PIT,D,74,6,29,35,-11,86,4,2,0,1,16,13,0,127,4.7,,,
Mike Fidler,24,2TM,LW,58,14,21,35,-11,10,12,2,0,0,14,7,0,101,13.9,,,
Mike Fidler,24,MNS,LW,20,5,12,17,5,6,5,0,0,0,7,5,0,42,11.9,,,
Mike Fidler,24,HAR,LW,38,9,9,18,-16,4,7,2,0,0,7,2,0,59,15.3,,,
Barry Beck,23,NYR,D,75,11,23,34,9,231,4,6,1,0,13,9,1,182,6.0,,,ASnhl-29
Ted Bulley,25,CBH,LW,68,18,16,34,17,95,15,3,0,2,14,2,0,112,16.1,,,
Bob Dailey,27,PHI,D,53,7,27,34,8,141,6,1,0,0,14,13,0,141,5.0,,,ASG
Mike Eaves,24,MNS,C,48,10,24,34,1,18,8,1,1,1,19,4,1,104,9.6,,,
Kevin Lowe,21,EDM,D,79,10,24,34,-10,94,6,4,0,3,20,3,1,115,8.7,,,
Joel Quenneville,22,CLR,D,71,10,24,34,-24,86,7,3,0,1,11,13,0,107,9.3,,,
Doug Risebrough,27,MTL,C,48,13,21,34,7,93,12,1,0,1,18,3,0,94,13.8,,,
Yvon Vautour,24,CLR,RW,74,15,19,34,-20,143,12,3,0,0,16,3,0,97,15.5,,,
Laurie Boschman,20,TOR,C,53,14,19,33,-10,178,11,3,0,4,15,4,0,71,19.7,,,
Mark Johnson,23,PIT,LW,73,10,23,33,2,50,10,0,0,1,17,6,0,109,9.2,,,
Rick Lapointe,25,STL,D,80,8,25,33,36,124,8,0,0,3,23,2,0,84,9.5,,,"ASnhl-17,Norris-21"
Don Marcotte,33,BOS,LW,72,20,13,33,0,32,15,4,1,2,12,1,0,128,15.6,,,Selke-20
Don Nachbaur,22,HAR,C,77,16,17,33,-1,139,14,2,0,1,17,0,0,70,22.9,,,
Jim Schoenfeld,28,BUF,D,71,8,25,33,27,110,5,3,0,0,23,1,1,101,7.9,,,"ASnhl-10,Norris-12"
Rick Dudley,32,2TM,LW,68,15,18,33,-5,38,13,2,0,0,17,1,0,102,14.7,,,
Rick Dudley,32,BUF,LW,38,10,13,23,7,10,8,2,0,0,12,1,0,49,20.4,,,
Rick Dudley,32,WIN,LW,30,5,5,10,-12,28,5,0,0,0,5,0,0,53,9.4,,,
Bill Clement,30,CGY,C,78,12,20,32,-16,33,9,1,2,2,15,1,4,94,12.8,,,Selke-20
Paul Coffey,19,EDM,D,74,9,23,32,5,130,7,2,0,0,15,7,1,113,8.0,,,
Grant Mulvey,24,CBH,RW,42,18,14,32,-18,81,11,6,1,4,9,5,0,168,10.7,,,
Václav Nedomanský,36,DET,RW,74,12,20,32,-35,30,6,6,0,0,12,8,0,128,9.4,,,
Stan Weir,28,EDM,C,70,12,20,32,-8,40,11,1,0,2,18,1,1,84,14.3,,,
René Robert,32,2TM,RW,42,14,18,32,-9,38,9,5,0,1,7,11,0,109,12.8,,,
René Robert,32,CLR,RW,28,8,11,19,-13,30,4,4,0,0,6,5,0,66,12.1,,,
René Robert,32,TOR,RW,14,6,7,13,4,8,5,1,0,1,1,6,0,43,14.0,,,
