Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TOI,ATOI,Awards
Yvon Lambert,24,MTL,LW,80,32,35,67,26,74,22,10,0,3,26,9,0,150,21.3,,,ASnhl-7
Ken Hodge,30,BOS,RW,72,23,43,66,7,90,7,16,0,2,30,13,0,176,13.1,,,
Dan Maloney,24,LAK,LW,80,27,39,66,28,165,24,3,0,2,31,5,3,227,11.9,,,ASnhl-9
Pierre Plante,23,STL,RW,80,34,32,66,16,125,30,4,0,4,28,4,0,161,21.1,,,ASnhl-10
John Gould,25,VAN,RW,78,34,31,65,7,27,27,7,0,6,23,8,0,230,14.8,,,
Wayne Merrick,22,STL,C,76,28,37,65,29,57,26,2,0,3,30,7,0,205,13.7,,,
Steve Shutt,22,MTL,LW,77,30,35,65,40,40,27,3,0,5,31,4,0,165,18.2,,,
Curt Bennett,26,ATF,LW,80,31,33,64,10,40,25,6,0,6,28,5,0,206,15.0,,,ASG
Don Marcotte,27,BOS,LW,80,31,33,64,23,76,30,1,0,2,31,1,1,164,18.9,,,
Craig Ramsay,23,BUF,LW,80,26,38,64,51,26,18,1,7,7,32,1,5,201,12.9,,,ASnhl-11
Rick Kehoe,23,PIT,RW,76,32,31,63,18,22,28,3,1,0,27,3,1,240,13.3,,,ASnhl-10
Jim Pappin,35,CBH,RW,71,36,27,63,-1,94,27,7,2,5,23,4,0,156,23.1,,,ASG
Danny Gare,20,BUF,RW,78,31,31,62,39,75,26,5,0,2,27,4,0,270,11.5,,,Calder-3
Billy Harris,23,NYI,RW,80,25,37,62,3,34,21,4,0,5,24,13,0,199,12.6,,,
Ron Ellis,30,TOR,RW,79,32,29,61,9,25,21,11,0,5,20,8,1,180,17.8,,,
Bill Fairbairn,28,NYR,RW,80,24,37,61,13,10,15,7,2,3,30,6,1,191,12.6,,,
Larry Robinson,23,MTL,D,80,14,47,61,60,76,13,1,0,2,38,9,0,101,13.9,,,ASnhl-12
Butch Goring,25,LAK,C,60,27,33,60,26,6,18,6,3,7,24,9,0,134,20.1,,,Byng-4
Lowell MacDonald,33,PIT,LW,71,27,33,60,16,24,21,6,0,5,24,9,0,220,12.3,,,ASnhl-7
Serge Savard,29,MTL,D,80,20,40,60,72,64,11,8,1,2,23,14,3,164,12.2,,,"ASnhl-6,Norris-5"
Ron Stackhouse,25,PIT,D,72,15,45,60,13,52,8,6,1,0,23,22,0,152,9.9,,,ASnhl-14
Eric Vail,21,ATF,LW,72,39,21,60,1,46,33,6,0,4,14,7,0,177,22.0,,,"ASnhl-9,Calder-1"
Juha Widing,27,LAK,C,80,26,34,60,18,46,19,7,0,3,23,11,0,186,14.0,,,
Dave Keon,34,TOR,C,78,16,43,59,3,4,14,1,1,2,28,13,2,183,8.7,,,
Cliff Koroll,28,CBH,RW,80,27,32,59,20,27,16,11,0,9,21,11,0,162,16.7,,,
Pete Stemkowski,31,NYR,C,77,24,35,59,-3,63,21,3,0,0,28,7,0,159,15.1,,,
Fred Stanfield,30,2TM,C,72,20,39,59,-6,16,12,8,0,3,17,22,0,184,10.9,,,
Fred Stanfield,30,MNS,C,40,8,18,26,-15,12,6,2,0,1,6,12,0,107,7.5,,,
Fred Stanfield,30,BUF,C,32,12,21,33,9,4,6,6,0,2,11,10,0,77,15.6,,,
Chuck Arnason,23,PIT,RW,78,26,32,58,0,32,19,7,0,3,27,5,0,211,12.3,,,
Simon Nolet,33,KCS,RW,72,26,32,58,-52,30,13,11,2,2,14,18,0,196,13.3,,,ASG
Tommy Williams,34,WSH,C,73,22,36,58,-69,12,13,7,2,1,23,13,0,135,16.3,,,
Ace Bailey,26,2TM,LW,71,19,39,58,-33,121,14,5,0,1,26,12,1,147,12.9,,,
Ace Bailey,26,STL,LW,49,15,26,41,-4,113,11,4,0,1,19,7,0,101,14.9,,,
Ace Bailey,26,WSH,LW,22,4,13,17,-29,8,3,1,0,0,7,5,1,46,8.7,,,
Brad Park,26,NYR,D,65,13,44,57,5,104,6,7,0,2,25,19,0,190,6.8,,,"ASG,ASnhl-5"
Dick Redmond,25,CBH,D,80,14,43,57,5,90,8,6,0,1,22,21,0,310,4.5,,,
Jerry Korab,26,BUF,D,79,12,44,56,41,184,7,3,2,1,25,19,0,218,5.5,,,"ASG,ASnhl-10"
Bob Nystrom,22,NYI,RW,76,27,28,55,17,122,24,3,0,3,26,2,0,194,13.9,,,
Ed Westfall,34,NYI,RW,73,22,33,55,19,28,15,6,1,1,24,8,1,170,12.9,,,"ASG,ASnhl-10"
J.P. Parisé,33,2TM,LW,79,23,32,55,-8,62,18,5,0,1,25,5,2,153,15.0,,,
J.P. Parisé,33,MNS,LW,38,9,16,25,-18,40,8,1,0,0,11,3,2,65,13.8,,,
J.P. Parisé,33,NYI,LW,41,14,16,30,10,22,10,4,0,1,14,2,0,88,15.9,,,
Jude Drouin,26,2TM,C,78,18,36,54,-11,22,15,3,0,3,31,5,0,165,10.9,,,
Jude Drouin,26,MNS,C,38,4,18,22,-19,16,3,1,0,1,17,1,0,72,5.6,,,
Jude Drouin,26,NYI,C,40,14,18,32,8,6,12,2,0,2,14,4,0,93,15.1,,,
Frank St. Marseille,35,LAK,C,80,17,36,53,12,46,17,0,0,1,30,6,0,168,10.1,,,
Guy Charron,26,2TM,LW,77,14,39,53,-50,27,10,4,0,1,18,21,0,184,7.6,,,
Guy Charron,26,DET,LW,26,1,10,11,-9,6,1,0,0,1,2,8,0,27,3.7,,,
Guy Charron,26,KCS,LW,51,13,29,42,-41,21,9,4,0,0,16,13,0,157,8.3,,,
Chuck Lefley,25,2TM,C,75,24,28,52,5,28,18,4,2,3,18,10,0,180,13.3,,,
Chuck Lefley,25,MTL,C,18,1,2,3,-1,4,1,0,0,0,1,1,0,29,3.4,,,
Chuck Lefley,25,STL,LW,57,23,26,49,6,24,17,4,2,3,17,9,0,151,15.2,,,
Germain Gagnon,32,CBH,LW,80,16,35,51,5,21,8,8,0,2,23,12,0,97,16.5,,,
Bob Kelly,28,PIT,LW,69,27,24,51,6,120,22,5,0,1,21,3,0,221,12.2,,,
Nick Libett,29,DET,LW,80,23,28,51,-41,39,14,8,1,2,17,11,0,195,11.8,,,
Chris Oddleifson,24,VAN,C,60,16,35,51,18,54,13,3,0,2,26,9,0,75,21.3,,,
Bobby Schmautz,29,BOS,RW,56,21,30,51,23,63,20,1,0,2,23,5,2,154,13.6,,,
Dennis Ververgaert,21,VAN,RW,57,19,32,51,6,25,14,5,0,5,20,12,0,114,16.7,,,
Derek Sanderson,28,NYR,C,75,25,25,50,10,106,20,3,2,3,23,2,0,187,13.4,,,
George Ferguson,22,TOR,RW,69,19,30,49,5,61,15,3,1,5,27,2,1,134,14.2,,,
Ross Lonsberry,27,PHI,LW,80,24,25,49,28,99,15,9,0,3,18,4,3,180,13.3,,,
Bob Berry,31,LAK,LW,80,25,23,48,21,60,18,7,0,7,20,3,0,136,18.4,,,
Paulin Bordeleau,22,VAN,RW,67,17,31,48,9,21,14,3,0,6,20,11,0,100,17.0,,,
Bob Dailey,21,VAN,D,70,12,36,48,-10,103,5,7,0,1,25,10,1,170,7.1,,,ASnhl-16
Garry Howatt,22,NYI,LW,77,18,30,48,32,121,17,1,0,3,29,1,0,126,14.3,,,
Clark Gillies,20,NYI,LW,80,25,22,47,-4,66,17,8,0,4,20,2,0,165,15.2,,,
Bobby Lalonde,23,VAN,C,74,17,30,47,0,48,13,4,0,0,24,6,0,134,12.7,,,
John Marks,26,CBH,LW,80,17,30,47,27,56,13,4,0,3,24,5,1,165,10.3,,,
Doug Risebrough,21,MTL,C,64,15,32,47,27,198,13,2,0,2,28,4,0,111,13.5,,,
Tom Williams,23,LAK,LW,74,24,22,46,14,16,18,6,0,3,14,8,0,188,12.8,,,
Ron Greschner,20,NYR,D,70,8,37,45,9,93,8,0,0,2,26,11,0,121,6.6,,,Calder-5
Pit Martin,31,CBH,C,70,19,26,45,-2,34,14,4,1,2,18,8,0,136,14.0,,,
Larry Patey,21,CGS,C,79,25,20,45,-20,68,16,8,1,4,12,8,0,156,16.0,,,
Stan Weir,22,CGS,C,80,18,27,45,-30,12,14,4,0,0,20,7,0,128,14.1,,,
Gary Dornhoefer,31,PHI,RW,69,17,27,44,23,102,12,3,2,4,21,6,0,115,14.8,,,
Buster Harvey,24,ATF,RW,79,17,27,44,4,16,13,4,0,3,23,4,0,159,10.7,,,
Lanny McDonald,21,TOR,RW,64,17,27,44,6,86,14,2,1,1,17,9,1,165,10.3,,,
Darcy Rota,21,CBH,LW,78,22,22,44,0,93,17,5,0,2,22,0,0,158,13.9,,,
André Savard,21,BOS,C,77,19,25,44,16,45,19,0,0,2,24,1,0,149,12.8,,,
Denis Dupéré,26,2TM,LW,75,23,21,44,-39,16,14,9,0,0,15,6,0,168,13.7,,,ASG
Denis Dupéré,26,WSH,LW,53,20,15,35,-43,8,12,8,0,0,9,6,0,133,15.0,,,
Denis Dupéré,26,STL,LW,22,3,6,9,4,8,2,1,0,0,6,0,0,35,8.6,,,
Dave Hrechkosy,23,CGS,LW,72,29,14,43,-17,25,19,8,2,6,13,1,0,178,16.3,,,
Al MacAdam,22,CGS,RW,80,18,25,43,-22,55,16,2,0,1,22,3,0,159,11.3,,,
Jim McKenny,28,TOR,D,66,8,35,43,-5,31,7,0,1,1,19,16,0,104,7.7,,,
Peter McNab,22,BUF,C,53,22,21,43,13,8,21,1,0,1,17,4,0,91,24.2,,,
Bob Murdoch,28,LAK,D,80,13,29,42,39,116,10,2,1,0,17,11,1,204,6.4,,,"ASG,ASnhl-11"
Gerry O'Flaherty,24,VAN,LW,80,25,17,42,6,37,20,3,2,2,13,4,0,164,15.2,,,
Larry Sacharuk,22,STL,D,76,20,22,42,-9,24,9,11,0,1,15,7,0,205,9.8,,,
Errol Thompson,24,TOR,LW,65,25,17,42,-1,12,21,3,1,4,15,1,1,202,12.4,,,
Murray Wilson,23,MTL,LW,73,24,18,42,13,44,20,4,0,6,16,2,0,135,17.8,,,
Phil Roberto,26,2TM,RW,53,13,29,42,-13,32,8,5,0,2,19,10,0,118,11.0,,,
Phil Roberto,26,STL,RW,7,0,2,2,-3,2,0,0,0,0,1,1,0,5,0.0,,,
Phil Roberto,26,DET,RW,46,13,27,40,-10,30,8,5,0,2,18,9,0,113,11.5,,,
Inge Hammarström,27,TOR,LW,69,21,20,41,-14,23,18,3,0,2,16,4,0,170,12.4,,,
Bill Hogaboam,25,DET,C,60,14,27,41,-34,16,7,6,1,1,16,10,1,129,10.9,,,
Dave Hudson,25,KCS,C,70,9,32,41,-19,27,7,2,0,1,22,9,1,115,7.8,,,
Greg Polis,24,NYR,LW,76,26,15,41,3,55,22,4,0,4,10,5,0,213,12.2,,,
Brian Spencer,25,BUF,LW,73,12,29,41,17,77,11,1,0,1,24,5,0,127,9.4,,,
André St. Laurent,21,NYI,C,78,14,27,41,22,60,13,1,0,0,21,6,0,186,7.5,,,
Bill Flett,31,TOR,RW,77,15,25,40,1,38,8,4,3,2,17,6,2,186,8.1,,,
Rick Middleton,21,NYR,RW,47,22,18,40,-6,19,16,6,0,2,9,9,0,106,20.8,,,
Ralph Stewart,26,NYI,C,70,16,24,40,-8,12,9,6,1,2,20,4,0,145,11.0,,,
Gerry Meehan,28,3TM,C,74,14,26,40,-7,6,12,2,0,3,21,5,0,154,9.1,,,
Gerry Meehan,28,BUF,C,3,0,1,1,-3,2,0,0,0,0,1,0,0,4,0.0,,,
Gerry Meehan,28,VAN,C,57,10,15,25,-6,4,10,0,0,2,13,2,0,121,8.3,,,
Gerry Meehan,28,ATF,C,14,4,10,14,2,0,2,2,0,1,7,3,0,29,13.8,,,
Barry Gibbs,26,2TM,D,76,7,33,40,-19,61,4,3,0,3,17,16,0,161,4.3,,,
Barry Gibbs,26,MNS,D,37,4,20,24,-13,22,2,2,0,1,9,11,0,101,4.0,,,
Barry Gibbs,26,ATF,D,39,3,13,16,-6,39,2,1,0,2,8,5,0,60,5.0,,,
Bob Bourne,20,NYI,C,77,16,23,39,10,12,14,2,0,2,17,6,0,128,12.5,,,
Gene Carr,23,LAK,C,80,7,32,39,19,103,5,2,0,2,31,1,0,160,4.4,,,
Bob Hess,19,STL,D,76,9,30,39,7,58,5,4,0,1,17,13,0,112,8.0,,,Calder-4
Wilf Paiement,19,KCS,RW,78,26,13,39,-42,101,20,6,0,3,11,2,0,195,13.3,,,
Mario Tremblay,18,MTL,RW,63,21,18,39,23,108,21,0,0,1,18,0,0,128,16.4,,,
Ed Gilbert,22,KCS,C,80,16,22,38,-45,14,5,9,2,0,16,6,0,190,8.4,,,
John Stewart,24,CGS,LW,76,19,19,38,-42,55,17,2,0,2,14,5,0,191,9.9,,,
Dave Gardner,22,2TM,C,72,16,22,38,-22,6,9,6,1,0,14,8,0,143,11.2,,,
Dave Gardner,22,STL,C,8,0,2,2,-3,0,0,0,0,0,0,2,0,10,0.0,,,
Dave Gardner,22,CGS,C,64,16,20,36,-19,6,9,6,1,0,14,6,0,133,12.0,,,
Mike Bloom,22,2TM,LW,80,11,27,38,-52,94,10,1,0,1,23,4,0,108,10.2,,,
Mike Bloom,22,WSH,RW,67,7,19,26,-54,84,7,0,0,0,15,4,0,88,8.0,,,
Mike Bloom,22,DET,LW,13,4,8,12,2,10,3,1,0,1,8,0,0,20,20.0,,,
Bill Clement,24,PHI,C,68,21,16,37,22,42,20,1,0,2,12,3,1,140,15.0,,,
Bill Collins,31,STL,RW,70,22,15,37,4,34,18,2,2,2,12,1,2,142,15.5,,,
Bob Gainey,21,MTL,LW,80,17,20,37,25,49,16,1,0,2,19,1,0,132,12.9,,,
Dennis Hull,30,CBH,LW,69,16,21,37,-13,10,12,4,0,2,14,7,0,198,8.1,,,ASnhl-12
Joey Johnston,25,CGS,LW,62,14,23,37,-30,72,9,5,0,0,12,10,1,134,10.4,,,ASG
Börje Salming,23,TOR,D,60,12,25,37,4,34,7,4,1,1,13,11,1,136,8.8,,,"ASnhl-2,ASnhl-4,Norris-4"
Blaine Stoughton,21,TOR,LW,78,23,14,37,-8,24,19,4,0,1,12,2,0,164,14.0,,,
Red Berenson,35,2TM,C,71,15,22,37,-16,20,9,5,1,1,15,6,1,148,10.1,,,
Red Berenson,35,DET,C,27,3,3,6,-10,8,2,1,0,0,2,1,0,40,7.5,,,
Red Berenson,35,STL,C,44,12,19,31,-6,12,7,4,1,1,13,5,1,108,11.1,,,
Gilles Marotte,29,NYR,D,77,4,32,36,0,69,4,0,0,1,30,1,1,144,2.8,,,
Floyd Thomson,25,STL,LW,77,9,27,36,13,106,9,0,0,0,27,0,0,111,8.1,,,
Walt Tkaczuk,27,NYR,C,62,11,25,36,1,34,9,2,0,1,16,9,0,133,8.3,,,
Tim Ecclestone,27,2TM,RW,67,14,22,36,8,34,13,0,1,4,18,4,0,106,13.2,,,
Tim Ecclestone,27,TOR,RW,5,1,1,2,1,0,1,0,0,0,1,0,0,3,33.3,,,
Tim Ecclestone,27,ATF,RW,62,13,21,34,7,34,12,0,1,4,17,4,0,103,12.6,,,
Ernie Hicke,27,2TM,LW,62,17,19,36,-18,91,10,7,0,1,17,2,0,131,13.0,,,
Ernie Hicke,27,NYI,LW,20,2,6,8,7,40,2,0,0,0,6,0,0,17,11.8,,,
Ernie Hicke,27,MNS,LW,42,15,13,28,-25,51,8,7,0,1,11,2,0,114,13.2,,,
Terry O'Reilly,23,BOS,RW,68,15,20,35,15,146,13,2,0,2,20,0,0,93,16.1,,,ASG
Norm Ullman,39,TOR,C,80,9,26,35,-12,8,8,1,0,0,22,4,0,117,7.7,,,
Barry Wilkins,27,2TM,D,66,5,30,35,27,103,4,0,1,0,27,3,0,88,5.7,,,
Barry Wilkins,27,VAN,D,7,0,1,1,-2,6,0,0,0,0,1,0,0,6,0.0,,,
Barry Wilkins,27,PIT,D,59,5,29,34,29,97,4,0,1,0,26,3,0,82,6.1,,,
Norm Gratton,24,2TM,LW,59,17,18,35,-10,10,12,5,0,1,14,3,1,104,16.3,,,
Norm Gratton,24,BUF,LW,25,3,6,9,2,2,2,1,0,0,5,1,0,16,18.8,,,
Norm Gratton,24,MNS,LW,34,14,12,26,-12,8,10,4,0,1,9,2,1,88,15.9,,,
Rey Comeau,26,ATF,C,75,14,20,34,9,40,12,2,0,3,18,2,0,116,12.1,,,
Mike Corrigan,29,LAK,RW,80,13,21,34,9,61,10,2,1,2,10,8,3,97,13.4,,,
Bryan Hextall,33,ATF,C,74,18,16,34,-13,62,14,3,1,2,12,4,0,120,15.0,,,
Ted Irvine,30,NYR,LW,79,17,17,34,-15,66,13,4,0,3,17,0,0,174,9.8,,,
Garry Monahan,28,2TM,LW,79,14,20,34,-10,51,10,3,1,2,15,2,3,154,9.1,,,ASnhl-12
Garry Monahan,28,TOR,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Garry Monahan,28,VAN,LW,78,14,20,34,-10,51,10,3,1,2,15,2,3,154,9.1,,,
Murray Oliver,37,MNS,C,80,19,15,34,-19,24,15,3,1,1,12,3,0,135,14.1,,,
Robin Burns,28,KCS,LW,71,18,15,33,-40,70,11,7,0,1,10,5,0,126,14.3,,,
Jerry Butler,23,NYR,RW,78,17,16,33,-5,102,14,1,2,1,13,3,0,158,10.8,,,
Wayne Cashman,29,BOS,LW,42,11,22,33,8,24,9,2,0,3,18,4,0,75,14.7,,,
Ron Huston,29,CGS,C,56,12,21,33,-15,8,12,0,0,2,16,5,0,110,10.9,,,
Jean Potvin,25,NYI,D,73,9,24,33,-2,59,2,6,1,4,10,14,0,115,7.8,,,
Randy Rota,24,KCS,LW,80,15,18,33,-38,30,12,3,0,0,16,2,0,182,8.2,,,
Hank Nowak,24,2TM,LW,77,12,21,33,-26,95,11,1,0,1,21,0,0,148,8.1,,,
Hank Nowak,24,DET,LW,56,8,14,22,-34,69,7,1,0,0,14,0,0,110,7.3,,,
Hank Nowak,24,BOS,LW,21,4,7,11,8,26,4,0,0,1,7,0,0,38,10.5,,,
Pete Laframboise,25,2TM,LW,80,10,23,33,-33,30,7,3,0,0,16,6,1,119,8.4,,,
Pete Laframboise,25,WSH,C,45,5,10,15,-36,22,5,0,0,0,8,2,0,86,5.8,,,
Pete Laframboise,25,PIT,LW,35,5,13,18,3,8,2,3,0,0,8,4,1,33,15.2,,,
André Dupont,25,PHI,D,80,11,21,32,41,276,9,2,0,4,13,7,1,167,6.6,,,
Jocelyn Guevremont,23,2TM,D,66,7,25,32,32,32,3,4,0,0,16,9,0,164,4.3,,,
Jocelyn Guevremont,23,VAN,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,,,
Jocelyn Guevremont,23,BUF,D,64,7,25,32,33,32,3,4,0,0,16,9,0,159,4.4,,,
Randy Manery,26,ATF,D,68,5,27,32,18,48,2,3,0,0,14,12,1,115,4.3,,,
Butch Williams,22,CGS,RW,63,11,21,32,-16,118,9,2,0,0,17,4,0,109,10.1,,,
Orest Kindrachuk,24,PHI,C,60,10,21,31,8,72,8,1,1,2,18,3,0,104,9.6,,,
Don Kozak,22,LAK,RW,77,16,15,31,4,64,14,2,0,6,10,5,0,109,14.7,,,
Doug Palazzari,22,STL,LW,73,14,17,31,8,19,13,0,1,1,10,7,0,110,12.7,,,
Lynn Powis,25,KCS,C,73,11,20,31,-54,19,8,3,0,0,8,12,0,149,7.4,,,
Gary Bergman,36,DET,D,76,5,25,30,-25,104,2,2,1,0,16,8,1,102,4.9,,,
Dave Forbes,26,BOS,LW,68,18,12,30,22,80,18,0,0,2,12,0,0,89,20.2,,,
Rich Lemieux,23,KCS,C,79,10,20,30,-35,64,7,3,0,1,14,6,0,131,7.6,,,
Bert Marshall,31,NYI,D,77,2,28,30,18,58,2,0,0,0,25,0,3,69,2.9,,,
Claude Larose,32,2TM,RW,64,11,19,30,4,44,11,0,0,1,19,0,0,155,7.1,,,
Claude Larose,32,MTL,RW,8,1,2,3,-2,6,1,0,0,0,2,0,0,9,11.1,,,
Claude Larose,32,STL,RW,56,10,17,27,6,38,10,0,0,1,17,0,0,146,6.8,,,
Dean Talafous,21,2TM,RW,61,9,21,30,-24,19,9,0,0,2,19,2,0,90,10.0,,,
Dean Talafous,21,ATF,RW,18,1,4,5,-7,13,1,0,0,0,4,0,0,22,4.5,,,
Dean Talafous,21,MNS,RW,43,8,17,25,-17,6,8,0,0,2,15,2,0,68,11.8,,,
Tom Bladon,22,PHI,D,76,9,20,29,42,54,4,5,0,3,10,10,0,170,5.3,,,
Henry Boucha,23,MNS,C,51,15,14,29,-12,23,14,1,0,1,10,4,0,131,11.5,,,
Hilliard Graves,24,ATF,RW,67,10,19,29,3,30,7,3,0,0,17,2,0,79,12.7,,,
Bill Hajt,23,BUF,D,76,3,26,29,46,68,2,1,0,0,23,1,2,107,2.8,,,
Bob Kelly,24,PHI,LW,67,11,18,29,20,99,11,0,0,1,18,0,0,106,10.4,,,
Jacques Richard,22,ATF,LW,63,17,12,29,-16,31,14,3,0,1,8,4,0,172,9.9,,,
Leon Rochefort,35,VAN,RW,76,18,11,29,-6,2,15,3,0,3,8,3,0,125,14.4,,,
Phil Russell,22,CBH,D,80,5,24,29,7,260,4,1,0,1,17,7,0,185,2.7,,,
Tiger Williams,20,TOR,LW,42,10,19,29,4,187,8,2,0,0,13,6,0,84,11.9,,,
Ron Lalonde,22,2TM,C,74,12,17,29,-39,27,7,4,1,1,12,3,2,82,14.6,,,
Ron Lalonde,22,PIT,C,24,0,3,3,1,0,0,0,0,0,2,1,0,15,0.0,,,
Ron Lalonde,22,WSH,C,50,12,14,26,-40,27,7,4,1,1,10,2,2,67,17.9,,,
Dave Kryskow,23,2TM,LW,69,10,19,29,-31,87,8,1,1,0,16,3,0,106,9.4,,,
Dave Kryskow,23,WSH,LW,51,9,15,24,-29,83,7,1,1,0,12,3,0,99,9.1,,,
Dave Kryskow,23,DET,LW,18,1,4,5,-2,4,1,0,0,0,4,0,0,7,14.3,,,
Bobby Leiter,33,ATF,C,52,10,18,28,-15,8,4,6,0,1,11,7,0,96,10.4,,,
Bill Lochead,20,DET,RW,65,16,12,28,-30,34,13,3,0,2,7,5,0,115,13.9,,,
Mike Marson,19,WSH,LW,76,16,12,28,-65,59,11,5,0,2,9,3,0,91,17.6,,,
Barclay Plager,33,STL,D,76,4,24,28,21,96,4,0,0,1,16,5,3,92,4.3,,,
